"plh0162","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1990","higher education","240","0.25064897919173","0.223734000300176","0.277563958083284","8"
"9 on Scale 1 to 10","1990","general elemantary","34","0.0577079642959972","0.0375876909003856","0.0778282376916087","9"
"9 on Scale 1 to 10","1990","middle vocational","128","0.0484168457387062","0.0400578882792562","0.0567758031981562","9"
"9 on Scale 1 to 10","1990","vocational + Abi","6","","","","9"
"9 on Scale 1 to 10","1990","higher vocational","12","","","","9"
"9 on Scale 1 to 10","1990","in school","4","","","","9"
"9 on Scale 1 to 10","1990","inadequately","","","","","9"
"9 on Scale 1 to 10","1990","higher education","65","0.0649700503714878","0.0496631313565236","0.080276969386452","9"
"0 Completely dissatisfied","1991","in school","1","","","","0"
"0 Completely dissatisfied","1991","inadequately","2","","","","0"
"0 Completely dissatisfied","1991","general elemantary","32","0.00872389971199418","0.00532051403013546","0.0121272853938529","0"
"0 Completely dissatisfied","1991","middle vocational","79","0.00949343277431221","0.00720985495205766","0.0117770105965668","0"
"0 Completely dissatisfied","1991","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1991","higher vocational","2","","","","0"
"0 Completely dissatisfied","1991","higher education","15","","","","0"
"1 on Scale 1 to 10","1991","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1991","higher vocational","6","","","","1"
"1 on Scale 1 to 10","1991","higher education","9","","","","1"
"1 on Scale 1 to 10","1991","general elemantary","19","","","","1"
"1 on Scale 1 to 10","1991","in school","1","","","","1"
"1 on Scale 1 to 10","1991","inadequately","5","","","","1"
"1 on Scale 1 to 10","1991","middle vocational","37","0.00566760461826206","0.00389977231895645","0.00743543691756768","1"
"10 Completely satisfied","1991","inadequately","46","0.0909733708794009","0.0690507331268776","0.112896008631924","10"
"10 Completely satisfied","1991","general elemantary","261","0.0996605851089563","0.0886977377986551","0.110623432419258","10"
"10 Completely satisfied","1991","in school","26","","","","10"
"10 Completely satisfied","1991","middle vocational","518","0.0846664674363186","0.0781107397785584","0.0912221950940788","10"
"10 Completely satisfied","1991","vocational + Abi","25","","","","10"
"10 Completely satisfied","1991","higher vocational","66","0.0980231945705099","0.0768414238804601","0.11920496526056","10"
"10 Completely satisfied","1991","higher education","118","0.0902033319443886","0.0765128556932172","0.10389380819556","10"
"2 on Scale 1 to 10","1991","in school","2","","","","2"
"2 on Scale 1 to 10","1991","inadequately","8","","","","2"
"2 on Scale 1 to 10","1991","general elemantary","37","0.0129656425889662","0.00882543921024962","0.0171058459676827","2"
"2 on Scale 1 to 10","1991","middle vocational","125","0.0127876317263748","0.0101417169521462","0.0154335465006034","2"
"2 on Scale 1 to 10","1991","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1991","higher vocational","8","","","","2"
"2 on Scale 1 to 10","1991","higher education","21","","","","2"
"3 on Scale 1 to 10","1991","vocational + Abi","8","","","","3"
"3 on Scale 1 to 10","1991","higher vocational","20","","","","3"
"3 on Scale 1 to 10","1991","higher education","65","0.035407281362173","0.0265753969622028","0.0442391657621431","3"
"3 on Scale 1 to 10","1991","in school","2","","","","3"
"3 on Scale 1 to 10","1991","inadequately","30","0.0476642988029875","0.0314223177984613","0.0639062798075136","3"
"3 on Scale 1 to 10","1991","general elemantary","88","0.0300538492717502","0.0238052542074176","0.0363024443360827","3"
"3 on Scale 1 to 10","1991","middle vocational","268","0.0306574357035004","0.0265978468454389","0.0347170245615619","3"
"4 on Scale 1 to 10","1991","general elemantary","126","0.0385110946626108","0.0314686476526187","0.0455535416726029","4"
"4 on Scale 1 to 10","1991","in school","3","","","","4"
"4 on Scale 1 to 10","1991","inadequately","39","0.0792337043951294","0.0586427228882217","0.0998246859020371","4"
"4 on Scale 1 to 10","1991","middle vocational","347","0.0456033727150878","0.0406904670314115","0.0505162783987641","4"
"4 on Scale 1 to 10","1991","vocational + Abi","14","","","","4"
"4 on Scale 1 to 10","1991","higher vocational","23","","","","4"
"4 on Scale 1 to 10","1991","higher education","82","0.0396121394757086","0.030290923389432","0.0489333555619851","4"
"5 on Scale 1 to 10","1991","in school","13","","","","5"
"5 on Scale 1 to 10","1991","inadequately","119","0.188856424054779","0.159018946255085","0.218693901854474","5"
"5 on Scale 1 to 10","1991","general elemantary","457","0.163046595146971","0.149526958342082","0.176566231951859","5"
"5 on Scale 1 to 10","1991","middle vocational","1077","0.14080056903677","0.132609799760778","0.148991338312762","5"
"5 on Scale 1 to 10","1991","vocational + Abi","56","0.112583275925934","0.0808447795167299","0.144321772335138","5"
"5 on Scale 1 to 10","1991","higher vocational","97","0.122029495714232","0.0987125037792138","0.14534648764925","5"
"5 on Scale 1 to 10","1991","higher education","261","0.128919549267327","0.112904671875538","0.144934426659117","5"
"6 on Scale 1 to 10","1991","vocational + Abi","50","0.15667026627601","0.120171549116975","0.193168983435044","6"
"6 on Scale 1 to 10","1991","higher vocational","88","0.0964679082616135","0.075436741193249","0.117499075329978","6"
"6 on Scale 1 to 10","1991","higher education","234","0.116505545263577","0.101173139373573","0.131837951153581","6"
"6 on Scale 1 to 10","1991","general elemantary","344","0.120709878496158","0.108786590860639","0.132633166131677","6"
"6 on Scale 1 to 10","1991","inadequately","92","0.134836299868422","0.108798761730352","0.160873838006493","6"
"6 on Scale 1 to 10","1991","in school","17","","","","6"
"6 on Scale 1 to 10","1991","middle vocational","808","0.10567679969986","0.0984372330258207","0.112916366373899","6"
"7 on Scale 1 to 10","1991","middle vocational","1219","0.179510574858661","0.170472893818204","0.188548255899118","7"
"7 on Scale 1 to 10","1991","vocational + Abi","66","0.166603923678103","0.129188217924063","0.204019629432144","7"
"7 on Scale 1 to 10","1991","higher vocational","136","0.180534800011831","0.153135095863901","0.207934504159761","7"
"7 on Scale 1 to 10","1991","higher education","296","0.168876931522363","0.150972813655095","0.18678104938963","7"
"7 on Scale 1 to 10","1991","in school","27","","","","7"
"7 on Scale 1 to 10","1991","inadequately","118","0.153744181459007","0.126246407381693","0.18124195553632","7"
"7 on Scale 1 to 10","1991","general elemantary","464","0.15364033681858","0.140442929482472","0.166837744154687","7"
"8 on Scale 1 to 10","1991","in school","38","0.259487553286628","0.191985803528168","0.326989303045089","8"
"8 on Scale 1 to 10","1991","inadequately","152","0.209412898958266","0.178394174291369","0.240431623625164","8"
"8 on Scale 1 to 10","1991","general elemantary","738","0.254910482656582","0.238960633070061","0.270860332243103","8"
"8 on Scale 1 to 10","1991","middle vocational","1761","0.272425606603689","0.261941337407511","0.282909875799866","8"
"8 on Scale 1 to 10","1991","vocational + Abi","101","0.279412516992806","0.234356594201372","0.324468439784241","8"
"8 on Scale 1 to 10","1991","higher vocational","222","0.307621414920869","0.274745318355058","0.34049751148668","8"
"8 on Scale 1 to 10","1991","higher education","418","0.277328733422379","0.255934194904694","0.298723271940065","8"
"9 on Scale 1 to 10","1991","in school","32","0.216864293582771","0.153403847209521","0.280324739956021","9"
"9 on Scale 1 to 10","1991","middle vocational","688","0.112710504827164","0.105263350314787","0.120157659339541","9"
"9 on Scale 1 to 10","1991","vocational + Abi","53","0.157527260695808","0.120947455182169","0.194107066209447","9"
"9 on Scale 1 to 10","1991","inadequately","50","0.0690964649114544","0.0497622022012766","0.0884307276216322","9"
"9 on Scale 1 to 10","1991","general elemantary","302","0.113248840341045","0.101651022538613","0.124846658143477","9"
"9 on Scale 1 to 10","1991","higher vocational","89","0.127290960712287","0.103548065785633","0.15103385563894","9"
"9 on Scale 1 to 10","1991","higher education","163","0.117006448133417","0.1016454739461","0.132367422320733","9"
"0 Completely dissatisfied","1992","general elemantary","23","","","","0"
"0 Completely dissatisfied","1992","middle vocational","50","0.0054388854418606","0.00368068036299216","0.00719709052072905","0"
"0 Completely dissatisfied","1992","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1992","higher vocational","4","","","","0"
"0 Completely dissatisfied","1992","higher education","5","","","","0"
"0 Completely dissatisfied","1992","inadequately","9","","","","0"
"0 Completely dissatisfied","1992","in school","","","","","0"
"1 on Scale 1 to 10","1992","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1992","higher vocational","3","","","","1"
"1 on Scale 1 to 10","1992","higher education","8","","","","1"
"1 on Scale 1 to 10","1992","middle vocational","37","0.0046440905266385","0.003018772414849","0.006269408638428","1"
"1 on Scale 1 to 10","1992","in school","1","","","","1"
"1 on Scale 1 to 10","1992","general elemantary","15","","","","1"
"1 on Scale 1 to 10","1992","inadequately","5","","","","1"
"10 Completely satisfied","1992","general elemantary","180","0.0705791056874077","0.0610600933885143","0.0800981179863011","10"
"10 Completely satisfied","1992","middle vocational","388","0.0691462157505391","0.0630813138615333","0.075211117639545","10"
"10 Completely satisfied","1992","vocational + Abi","22","","","","10"
"10 Completely satisfied","1992","in school","24","","","","10"
"10 Completely satisfied","1992","inadequately","32","0.0612933244493974","0.0424275849736643","0.0801590639251304","10"
"10 Completely satisfied","1992","higher vocational","55","0.0858226719564156","0.0659609155736107","0.105684428339221","10"
"10 Completely satisfied","1992","higher education","103","0.0884596849279218","0.0747789406015991","0.102140429254245","10"
"2 on Scale 1 to 10","1992","general elemantary","44","0.0172163548844786","0.0123819039148397","0.0220508058541175","2"
"2 on Scale 1 to 10","1992","middle vocational","136","0.0167355836584262","0.0136690027340712","0.0198021645827812","2"
"2 on Scale 1 to 10","1992","vocational + Abi","7","","","","2"
"2 on Scale 1 to 10","1992","higher vocational","5","","","","2"
"2 on Scale 1 to 10","1992","higher education","28","","","","2"
"2 on Scale 1 to 10","1992","in school","1","","","","2"
"2 on Scale 1 to 10","1992","inadequately","9","","","","2"
"3 on Scale 1 to 10","1992","higher vocational","18","","","","3"
"3 on Scale 1 to 10","1992","higher education","55","0.0302019700023466","0.0219566526326554","0.0384472873720379","3"
"3 on Scale 1 to 10","1992","vocational + Abi","10","","","","3"
"3 on Scale 1 to 10","1992","inadequately","32","0.0828747802158372","0.0611913591260925","0.104558201305582","3"
"3 on Scale 1 to 10","1992","general elemantary","114","0.0429193930041786","0.0353867282315379","0.0504520577768192","3"
"3 on Scale 1 to 10","1992","middle vocational","264","0.0327873643685439","0.0285302720213912","0.0370444567156966","3"
"3 on Scale 1 to 10","1992","in school","8","","","","3"
"4 on Scale 1 to 10","1992","in school","7","","","","4"
"4 on Scale 1 to 10","1992","inadequately","59","0.103392380062253","0.0794455644582095","0.127339195666296","4"
"4 on Scale 1 to 10","1992","general elemantary","186","0.0628244982956248","0.0538062419755701","0.0718427546156794","4"
"4 on Scale 1 to 10","1992","middle vocational","373","0.0500277777479419","0.0448163118999511","0.0552392435959327","4"
"4 on Scale 1 to 10","1992","higher vocational","30","0.0458121916473748","0.0309867077382141","0.0606376755565354","4"
"4 on Scale 1 to 10","1992","higher education","77","0.0392531654531195","0.0298971503218682","0.0486091805843708","4"
"4 on Scale 1 to 10","1992","vocational + Abi","16","","","","4"
"5 on Scale 1 to 10","1992","vocational + Abi","64","0.148631501797992","0.113052259079835","0.184210744516149","5"
"5 on Scale 1 to 10","1992","higher vocational","105","0.116417321455086","0.0936750515268495","0.139159591383322","5"
"5 on Scale 1 to 10","1992","higher education","254","0.131938260878761","0.115633674840414","0.148242846917107","5"
"5 on Scale 1 to 10","1992","inadequately","116","0.189583901766943","0.158755071324567","0.220412732209318","5"
"5 on Scale 1 to 10","1992","general elemantary","458","0.159694320635272","0.146079529550961","0.173309111719584","5"
"5 on Scale 1 to 10","1992","middle vocational","1097","0.151164702148785","0.142601508826486","0.159727895471085","5"
"5 on Scale 1 to 10","1992","in school","16","","","","5"
"6 on Scale 1 to 10","1992","vocational + Abi","48","0.105894961098267","0.0751188034721371","0.136671118724398","6"
"6 on Scale 1 to 10","1992","higher vocational","107","0.126644555178702","0.10306203638194","0.150227073975463","6"
"6 on Scale 1 to 10","1992","higher education","221","0.10870619706191","0.0937098084236266","0.123702585700193","6"
"6 on Scale 1 to 10","1992","middle vocational","855","0.113914004132907","0.106319046907794","0.12150896135802","6"
"6 on Scale 1 to 10","1992","general elemantary","364","0.136736221733847","0.123967096579768","0.149505346887925","6"
"6 on Scale 1 to 10","1992","in school","17","","","","6"
"6 on Scale 1 to 10","1992","inadequately","80","0.126725550703653","0.100561212075218","0.152889889332088","6"
"7 on Scale 1 to 10","1992","in school","32","0.121475930345348","0.0742738511933177","0.168678009497378","7"
"7 on Scale 1 to 10","1992","inadequately","115","0.165889454022952","0.136632878820088","0.195146029225816","7"
"7 on Scale 1 to 10","1992","general elemantary","531","0.17951335129084","0.165249666491856","0.193777036089825","7"
"7 on Scale 1 to 10","1992","middle vocational","1298","0.190856009383254","0.18146170423536","0.200250314531148","7"
"7 on Scale 1 to 10","1992","vocational + Abi","80","0.228061388246773","0.186095178885342","0.270027597608203","7"
"7 on Scale 1 to 10","1992","higher vocational","146","0.206602610199562","0.177893832830389","0.235311387568735","7"
"7 on Scale 1 to 10","1992","higher education","373","0.213472221689712","0.193730873444636","0.233213569934787","7"
"8 on Scale 1 to 10","1992","vocational + Abi","101","0.281063238003539","0.236102871053228","0.32602360495385","8"
"8 on Scale 1 to 10","1992","general elemantary","619","0.228735156236298","0.213124691792282","0.244345620680314","8"
"8 on Scale 1 to 10","1992","middle vocational","1645","0.27018038427415","0.259565054011021","0.280795714537279","8"
"8 on Scale 1 to 10","1992","in school","41","0.237370515302177","0.17589398308024","0.298847047524114","8"
"8 on Scale 1 to 10","1992","inadequately","116","0.166442901821723","0.137147287641029","0.195738516002417","8"
"8 on Scale 1 to 10","1992","higher vocational","205","0.276674333676692","0.24495290156474","0.308395765788643","8"
"8 on Scale 1 to 10","1992","higher education","389","0.258599829511377","0.237504342797199","0.279695316225555","8"
"9 on Scale 1 to 10","1992","middle vocational","579","0.0951049825669531","0.088092051492063","0.102117913641843","9"
"9 on Scale 1 to 10","1992","vocational + Abi","35","0.110467156870834","0.0791140876750148","0.141820226066652","9"
"9 on Scale 1 to 10","1992","in school","37","0.254264950425113","0.191346979793768","0.317182921056459","9"
"9 on Scale 1 to 10","1992","inadequately","48","0.0659883018156508","0.0464623629689397","0.0855142406623618","9"
"9 on Scale 1 to 10","1992","general elemantary","247","0.0879911512734213","0.0774626483358611","0.0985196542109814","9"
"9 on Scale 1 to 10","1992","higher education","142","0.104572228527149","0.0898296804233919","0.119314776630906","9"
"9 on Scale 1 to 10","1992","higher vocational","86","0.0994727900988725","0.0782500243037503","0.120695555893995","9"
"0 Completely dissatisfied","1993","general elemantary","19","","","","0"
"0 Completely dissatisfied","1993","middle vocational","36","0.00533353507235491","0.00358609896426702","0.0070809711804428","0"
"0 Completely dissatisfied","1993","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","1993","higher vocational","3","","","","0"
"0 Completely dissatisfied","1993","higher education","7","","","","0"
"0 Completely dissatisfied","1993","in school","1","","","","0"
"0 Completely dissatisfied","1993","inadequately","2","","","","0"
"1 on Scale 1 to 10","1993","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1993","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1993","higher education","4","","","","1"
"1 on Scale 1 to 10","1993","in school","1","","","","1"
"1 on Scale 1 to 10","1993","general elemantary","12","","","","1"
"1 on Scale 1 to 10","1993","inadequately","8","","","","1"
"1 on Scale 1 to 10","1993","middle vocational","40","0.00515617607055638","0.0034378866607881","0.00687446548032467","1"
"10 Completely satisfied","1993","in school","32","0.208606489486415","0.149898213227119","0.267314765745711","10"
"10 Completely satisfied","1993","inadequately","31","0.0717947582871764","0.051173354675233","0.0924161618991198","10"
"10 Completely satisfied","1993","general elemantary","239","0.109264540269198","0.0974687171918729","0.121060363346523","10"
"10 Completely satisfied","1993","middle vocational","482","0.088785553445244","0.0819615939361507","0.0956095129543374","10"
"10 Completely satisfied","1993","vocational + Abi","30","0.0888531310783431","0.0605050823721266","0.11720117978456","10"
"10 Completely satisfied","1993","higher vocational","70","0.09951511930096","0.0780481598094192","0.120982078792501","10"
"10 Completely satisfied","1993","higher education","124","0.106737126908513","0.091770063153525","0.121704190663502","10"
"2 on Scale 1 to 10","1993","general elemantary","56","0.0183932503458951","0.0133126823657774","0.0234738183260128","2"
"2 on Scale 1 to 10","1993","middle vocational","127","0.0193178662666608","0.0160157018052461","0.0226200307280756","2"
"2 on Scale 1 to 10","1993","vocational + Abi","7","","","","2"
"2 on Scale 1 to 10","1993","higher vocational","8","","","","2"
"2 on Scale 1 to 10","1993","higher education","22","","","","2"
"2 on Scale 1 to 10","1993","in school","1","","","","2"
"2 on Scale 1 to 10","1993","inadequately","19","","","","2"
"3 on Scale 1 to 10","1993","higher vocational","18","","","","3"
"3 on Scale 1 to 10","1993","vocational + Abi","14","","","","3"
"3 on Scale 1 to 10","1993","higher education","51","0.0235127022492709","0.01616800694382","0.0308573975547218","3"
"3 on Scale 1 to 10","1993","inadequately","30","0.0484296920716354","0.0312811919707184","0.0655781921725523","3"
"3 on Scale 1 to 10","1993","general elemantary","89","0.0329074928496881","0.0261622799042574","0.0396527057951189","3"
"3 on Scale 1 to 10","1993","middle vocational","220","0.0285751295212711","0.0245779495491827","0.0325723094933594","3"
"3 on Scale 1 to 10","1993","in school","1","","","","3"
"4 on Scale 1 to 10","1993","in school","10","","","","4"
"4 on Scale 1 to 10","1993","inadequately","51","0.0849487036785125","0.0626771280061064","0.107220279350919","4"
"4 on Scale 1 to 10","1993","general elemantary","150","0.0482904620288877","0.0401846384161642","0.0563962856416112","4"
"4 on Scale 1 to 10","1993","middle vocational","274","0.0344625623619362","0.0300861994265198","0.0388389252973526","4"
"4 on Scale 1 to 10","1993","vocational + Abi","13","","","","4"
"4 on Scale 1 to 10","1993","higher vocational","24","","","","4"
"4 on Scale 1 to 10","1993","higher education","70","0.0386911680950287","0.0293429981427559","0.0480393380473014","4"
"5 on Scale 1 to 10","1993","inadequately","115","0.189950683842552","0.158615950302982","0.221285417382122","5"
"5 on Scale 1 to 10","1993","general elemantary","432","0.155654415572275","0.141947015180437","0.169361815964113","5"
"5 on Scale 1 to 10","1993","middle vocational","956","0.130600654700484","0.122516449636553","0.138684859764415","5"
"5 on Scale 1 to 10","1993","vocational + Abi","45","0.090337998166008","0.061777362659573","0.118898633672443","5"
"5 on Scale 1 to 10","1993","higher vocational","84","0.0982221609016532","0.0768798072749919","0.119564514528315","5"
"5 on Scale 1 to 10","1993","higher education","173","0.0866489547240847","0.0730128684089399","0.100285041039229","5"
"5 on Scale 1 to 10","1993","in school","17","","","","5"
"6 on Scale 1 to 10","1993","vocational + Abi","40","0.0956036526269329","0.0663075902971053","0.124899714956761","6"
"6 on Scale 1 to 10","1993","higher vocational","78","0.10265388489069","0.0808890449124008","0.124418724868979","6"
"6 on Scale 1 to 10","1993","higher education","190","0.102979004432726","0.0882468975488225","0.117711111316629","6"
"6 on Scale 1 to 10","1993","in school","11","","","","6"
"6 on Scale 1 to 10","1993","inadequately","101","0.166444429123786","0.13668999079536","0.196198867452212","6"
"6 on Scale 1 to 10","1993","general elemantary","352","0.128451624550073","0.115800480310845","0.141102768789301","6"
"6 on Scale 1 to 10","1993","middle vocational","805","0.111346212753698","0.10379947927209","0.118892946235305","6"
"7 on Scale 1 to 10","1993","general elemantary","453","0.166398857791496","0.15231672034904","0.180480995233952","7"
"7 on Scale 1 to 10","1993","middle vocational","1343","0.190456775036287","0.18103629086354","0.199877259209033","7"
"7 on Scale 1 to 10","1993","in school","34","0.152094639639725","0.100206294026723","0.203982985252727","7"
"7 on Scale 1 to 10","1993","inadequately","95","0.125081090883521","0.0986552036801432","0.151506978086898","7"
"7 on Scale 1 to 10","1993","vocational + Abi","75","0.179298410694034","0.141079925842282","0.217516895545786","7"
"7 on Scale 1 to 10","1993","higher vocational","157","0.213158663275295","0.18379008872166","0.242527237828931","7"
"7 on Scale 1 to 10","1993","higher education","344","0.198476040737856","0.179142940133045","0.217809141342667","7"
"8 on Scale 1 to 10","1993","general elemantary","610","0.224027869817746","0.208263074218806","0.239792665416686","8"
"8 on Scale 1 to 10","1993","middle vocational","1702","0.270383425040582","0.259727470277829","0.281039379803336","8"
"8 on Scale 1 to 10","1993","vocational + Abi","100","0.282670519330589","0.237807116952166","0.327533921709013","8"
"8 on Scale 1 to 10","1993","higher vocational","223","0.291746253408238","0.259148709860641","0.324343796955836","8"
"8 on Scale 1 to 10","1993","higher education","452","0.272053853841309","0.250483052493268","0.293624655189349","8"
"8 on Scale 1 to 10","1993","in school","48","0.268578652365706","0.204537558618058","0.332619746113354","8"
"8 on Scale 1 to 10","1993","inadequately","113","0.185820374187142","0.154749274403581","0.216891473970704","8"
"9 on Scale 1 to 10","1993","vocational + Abi","60","0.184948460717749","0.146266319591835","0.223630601843663","9"
"9 on Scale 1 to 10","1993","higher vocational","81","0.117577245431993","0.094478532577224","0.140675958286763","9"
"9 on Scale 1 to 10","1993","higher education","198","0.143758395719288","0.126752324857657","0.160764466580918","9"
"9 on Scale 1 to 10","1993","in school","28","","","","9"
"9 on Scale 1 to 10","1993","middle vocational","689","0.115582109730926","0.107911514641464","0.123252704820388","9"
"9 on Scale 1 to 10","1993","inadequately","37","0.0742040213367722","0.0532666955279874","0.0951413471455569","9"
"9 on Scale 1 to 10","1993","general elemantary","275","0.107252167885621","0.0955522800144159","0.118952055756827","9"
"0 Completely dissatisfied","1994","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1994","higher vocational","","","","","0"
"0 Completely dissatisfied","1994","higher education","","","","","0"
"0 Completely dissatisfied","1994","general elemantary","","","","","0"
"0 Completely dissatisfied","1994","middle vocational","","","","","0"
"0 Completely dissatisfied","1994","in school","","","","","0"
"0 Completely dissatisfied","1994","inadequately","","","","","0"
"1 on Scale 1 to 10","1994","higher vocational","","","","","1"
"1 on Scale 1 to 10","1994","middle vocational","","","","","1"
"1 on Scale 1 to 10","1994","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1994","higher education","","","","","1"
"1 on Scale 1 to 10","1994","general elemantary","","","","","1"
"1 on Scale 1 to 10","1994","inadequately","","","","","1"
"1 on Scale 1 to 10","1994","in school","","","","","1"
"10 Completely satisfied","1994","in school","","","","","10"
"10 Completely satisfied","1994","inadequately","","","","","10"
"10 Completely satisfied","1994","general elemantary","","","","","10"
"10 Completely satisfied","1994","middle vocational","","","","","10"
"10 Completely satisfied","1994","vocational + Abi","","","","","10"
"10 Completely satisfied","1994","higher vocational","","","","","10"
"10 Completely satisfied","1994","higher education","","","","","10"
"2 on Scale 1 to 10","1994","general elemantary","","","","","2"
"2 on Scale 1 to 10","1994","middle vocational","","","","","2"
"2 on Scale 1 to 10","1994","vocational + Abi","","","","","2"
