"plh0162","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1991","Full Time","no migration background","3","","","","0"
"0 Completely dissatisfied","1991","Full Time","direct migration background","2","","","","0"
"0 Completely dissatisfied","1991","Full Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","Part Time","no migration background","5","","","","0"
"0 Completely dissatisfied","1991","Part Time","direct migration background","4","","","","0"
"0 Completely dissatisfied","1991","Part Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","Not Working","no migration background","17","","","","0"
"0 Completely dissatisfied","1991","Not Working","direct migration background","11","","","","0"
"0 Completely dissatisfied","1991","Not Working","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1991","Full Time","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","Not Working","no migration background","13","","","","1"
"1 on Scale 1 to 10","1991","Not Working","direct migration background","7","","","","1"
"1 on Scale 1 to 10","1991","Full Time","direct migration background","6","","","","1"
"1 on Scale 1 to 10","1991","Full Time","no migration background","6","","","","1"
"1 on Scale 1 to 10","1991","Not Working","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","Part Time","no migration background","6","","","","1"
"1 on Scale 1 to 10","1991","Part Time","direct migration background","6","","","","1"
"1 on Scale 1 to 10","1991","Part Time","indirect migration background","","","","","1"
"10 Completely satisfied","1991","Full Time","indirect migration background","11","","","","10"
"10 Completely satisfied","1991","Part Time","indirect migration background","8","","","","10"
"10 Completely satisfied","1991","Full Time","no migration background","282","0.09410661862708","0.0836112121223158","0.104602025131844","10"
"10 Completely satisfied","1991","Full Time","direct migration background","105","0.0921695909871306","0.0765589086493512","0.10778027332491","10"
"10 Completely satisfied","1991","Part Time","no migration background","132","0.100769657915089","0.084148426855629","0.117390888974549","10"
"10 Completely satisfied","1991","Part Time","direct migration background","27","","","","10"
"10 Completely satisfied","1991","Not Working","no migration background","288","0.118779041135194","0.105737267097251","0.131820815173137","10"
"10 Completely satisfied","1991","Not Working","direct migration background","54","0.107745021731876","0.0856430871220234","0.129846956341729","10"
"10 Completely satisfied","1991","Not Working","indirect migration background","14","","","","10"
"2 on Scale 1 to 10","1991","Full Time","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1991","Not Working","no migration background","21","","","","2"
"2 on Scale 1 to 10","1991","Full Time","direct migration background","14","","","","2"
"2 on Scale 1 to 10","1991","Full Time","no migration background","16","","","","2"
"2 on Scale 1 to 10","1991","Not Working","direct migration background","9","","","","2"
"2 on Scale 1 to 10","1991","Not Working","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1991","Part Time","no migration background","11","","","","2"
"2 on Scale 1 to 10","1991","Part Time","direct migration background","8","","","","2"
"2 on Scale 1 to 10","1991","Part Time","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1991","Full Time","direct migration background","27","","","","3"
"3 on Scale 1 to 10","1991","Part Time","direct migration background","11","","","","3"
"3 on Scale 1 to 10","1991","Full Time","no migration background","39","0.0130668961857666","0.00898482367459375","0.0171489686969394","3"
"3 on Scale 1 to 10","1991","Full Time","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1991","Part Time","no migration background","31","0.026077798582267","0.0172782495655108","0.0348773475990232","3"
"3 on Scale 1 to 10","1991","Part Time","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1991","Not Working","no migration background","42","0.018869255635662","0.0133844002495266","0.0243541110217975","3"
"3 on Scale 1 to 10","1991","Not Working","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","1991","Not Working","direct migration background","36","0.0420188835403773","0.0277171750411522","0.0563205920396025","3"
"4 on Scale 1 to 10","1991","Full Time","indirect migration background","7","","","","4"
"4 on Scale 1 to 10","1991","Part Time","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","1991","Full Time","no migration background","93","0.033580007278865","0.0271044972206997","0.0400555173370302","4"
"4 on Scale 1 to 10","1991","Part Time","direct migration background","28","","","","4"
"4 on Scale 1 to 10","1991","Not Working","direct migration background","35","0.0409958110644288","0.026861742725074","0.0551298794037836","4"
"4 on Scale 1 to 10","1991","Full Time","direct migration background","52","0.0375197454664002","0.0272643703764369","0.0477751205563636","4"
"4 on Scale 1 to 10","1991","Not Working","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","1991","Part Time","no migration background","50","0.0399502345651601","0.0291366580353306","0.0507638110949895","4"
"4 on Scale 1 to 10","1991","Not Working","no migration background","66","0.0310290089488646","0.0240392259200798","0.0380187919776494","4"
"5 on Scale 1 to 10","1991","Full Time","indirect migration background","8","","","","5"
"5 on Scale 1 to 10","1991","Not Working","no migration background","291","0.130274523208265","0.11670560585908","0.14384344055745","5"
"5 on Scale 1 to 10","1991","Part Time","indirect migration background","9","","","","5"
"5 on Scale 1 to 10","1991","Full Time","direct migration background","179","0.125351361210665","0.107482082085454","0.143220640335876","5"
"5 on Scale 1 to 10","1991","Full Time","no migration background","301","0.100629551019981","0.0898156420170836","0.111443460022877","5"
"5 on Scale 1 to 10","1991","Not Working","direct migration background","126","0.157226725276583","0.131278613780577","0.183174836772589","5"
"5 on Scale 1 to 10","1991","Not Working","indirect migration background","20","","","","5"
"5 on Scale 1 to 10","1991","Part Time","no migration background","134","0.110914854495165","0.0935756426581577","0.128254066332173","5"
"5 on Scale 1 to 10","1991","Part Time","direct migration background","56","0.110728858761889","0.0805382719840583","0.14091944553972","5"
"6 on Scale 1 to 10","1991","Full Time","direct migration background","178","0.13188501827124","0.113624544096506","0.150145492445975","6"
"6 on Scale 1 to 10","1991","Part Time","indirect migration background","10","","","","6"
"6 on Scale 1 to 10","1991","Full Time","no migration background","298","0.101674302287257","0.0908107177430803","0.112537886831433","6"
"6 on Scale 1 to 10","1991","Not Working","no migration background","211","0.0886898712920532","0.0772296114177623","0.100150131166344","6"
"6 on Scale 1 to 10","1991","Full Time","indirect migration background","18","","","","6"
"6 on Scale 1 to 10","1991","Part Time","no migration background","114","0.0917068958419611","0.0757709874820448","0.107642804201877","6"
"6 on Scale 1 to 10","1991","Part Time","direct migration background","53","0.113844498801098","0.0832857874441661","0.144403210158031","6"
"6 on Scale 1 to 10","1991","Not Working","direct migration background","114","0.14191834126448","0.117042901565219","0.16679378096374","6"
"6 on Scale 1 to 10","1991","Not Working","indirect migration background","7","","","","6"
"7 on Scale 1 to 10","1991","Full Time","no migration background","537","0.181697689844542","0.167837083546349","0.195558296142735","7"
"7 on Scale 1 to 10","1991","Full Time","direct migration background","256","0.174329157655675","0.15385461624468","0.19480369906667","7"
"7 on Scale 1 to 10","1991","Full Time","indirect migration background","26","","","","7"
"7 on Scale 1 to 10","1991","Part Time","no migration background","220","0.187946498964273","0.166375400556872","0.209517597371675","7"
