"plh0162","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1991","Couple + C. LE and GT 16","178","0.145958744196991","0.126098104534494","0.165819383859487","5"
"6 on Scale 1 to 10","1991","Couple + C. LE 16 ","447","0.113182781353922","0.102618710517921","0.123746852189922","6"
"6 on Scale 1 to 10","1991","Couple + C. GT 16 ","365","0.120274403359398","0.108228156564702","0.132320650154094","6"
"6 on Scale 1 to 10","1991","Couple + C. LE and GT 16","129","0.0926607029667432","0.0763500479067277","0.108971358026759","6"
"6 on Scale 1 to 10","1991","Single parent ","77","0.107971822845521","0.084186791939546","0.131756853751496","6"
"6 on Scale 1 to 10","1991","1-pers.-HH","162","0.119900283733914","0.102513880491168","0.137286686976659","6"
"6 on Scale 1 to 10","1991","(Married) couple without C. ","338","0.0988949249913452","0.0885824638948533","0.109207386087837","6"
"7 on Scale 1 to 10","1991","Single parent ","110","0.19160173537893","0.161438937613877","0.221764533143983","7"
"7 on Scale 1 to 10","1991","1-pers.-HH","238","0.182317211914799","0.161651995129615","0.202982428699983","7"
"7 on Scale 1 to 10","1991","(Married) couple without C. ","522","0.155573788986462","0.143052856613449","0.168094721359476","7"
"7 on Scale 1 to 10","1991","Couple + C. LE 16 ","639","0.186022391505533","0.173047226008935","0.198997557002131","7"
"7 on Scale 1 to 10","1991","Couple + C. GT 16 ","473","0.164494413099426","0.150765321841073","0.178223504357778","7"
"7 on Scale 1 to 10","1991","Couple + C. LE and GT 16","232","0.188212674416877","0.166224746032095","0.210200602801658","7"
"8 on Scale 1 to 10","1991","1-pers.-HH","324","0.247010365779999","0.223927709196283","0.270093022363716","8"
"8 on Scale 1 to 10","1991","(Married) couple without C. ","871","0.287213511923978","0.271583123681496","0.30284390016646","8"
"8 on Scale 1 to 10","1991","Single parent ","133","0.218981754867818","0.187286534732599","0.250676975003037","8"
"8 on Scale 1 to 10","1991","Couple + C. LE 16 ","863","0.278325056571758","0.263380912988876","0.29326920015464","8"
"8 on Scale 1 to 10","1991","Couple + C. LE and GT 16","323","0.265886898741224","0.241034477608494","0.290739319873954","8"
"8 on Scale 1 to 10","1991","Couple + C. GT 16 ","732","0.276202402575397","0.259644175610565","0.292760629540229","8"
"9 on Scale 1 to 10","1991","1-pers.-HH","120","0.0959747889514633","0.0802094774586052","0.111740100444321","9"
"9 on Scale 1 to 10","1991","Couple + C. GT 16 ","306","0.132938279820579","0.120365202957405","0.145511356683753","9"
"9 on Scale 1 to 10","1991","(Married) couple without C. ","388","0.129741806494817","0.118133960609559","0.141349652380074","9"
"9 on Scale 1 to 10","1991","Single parent ","51","0.0835075683182953","0.0623050924742678","0.104710044162323","9"
"9 on Scale 1 to 10","1991","Couple + C. LE 16 ","325","0.114941734696142","0.104306456126385","0.125577013265898","9"
"9 on Scale 1 to 10","1991","Couple + C. LE and GT 16","139","0.128398657057975","0.10958046339259","0.147216850723361","9"
"0 Completely dissatisfied","1992","1-pers.-HH","17","","","","0"
"0 Completely dissatisfied","1992","(Married) couple without C. ","19","","","","0"
"0 Completely dissatisfied","1992","Single parent ","10","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE 16 ","17","","","","0"
"0 Completely dissatisfied","1992","Couple + C. GT 16 ","12","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE and GT 16","12","","","","0"
"1 on Scale 1 to 10","1992","1-pers.-HH","11","","","","1"
"1 on Scale 1 to 10","1992","Single parent ","7","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE 16 ","18","","","","1"
"1 on Scale 1 to 10","1992","(Married) couple without C. ","10","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. GT 16 ","14","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE and GT 16","4","","","","1"
"10 Completely satisfied","1992","1-pers.-HH","106","0.0881465425787083","0.0729669240521618","0.103326161105255","10"
"10 Completely satisfied","1992","(Married) couple without C. ","255","0.0898725182151126","0.0800609690254657","0.0996840674047595","10"
"10 Completely satisfied","1992","Single parent ","26","","","","10"
"10 Completely satisfied","1992","Couple + C. LE 16 ","166","0.0553338999456125","0.0475131670190701","0.063154632872155","10"
"10 Completely satisfied","1992","Couple + C. GT 16 ","157","0.0718812094501489","0.0621744758729905","0.0815879430273073","10"
"10 Completely satisfied","1992","Couple + C. LE and GT 16","75","0.0753203197696534","0.0600873292426136","0.0905533102966931","10"
"2 on Scale 1 to 10","1992","1-pers.-HH","38","0.0293038414258489","0.0202735945182444","0.0383340883334534","2"
"2 on Scale 1 to 10","1992","Single parent ","26","","","","2"
"2 on Scale 1 to 10","1992","(Married) couple without C. ","41","0.00980331172957855","0.00642328482602321","0.0131833386331339","2"
"2 on Scale 1 to 10","1992","Couple + C. LE 16 ","55","0.0122665530275033","0.00850130317586833","0.0160318028791382","2"
"2 on Scale 1 to 10","1992","Couple + C. GT 16 ","41","0.00983581412925567","0.00612710816664663","0.0135445200918647","2"
"2 on Scale 1 to 10","1992","Couple + C. LE and GT 16","17","","","","2"
"3 on Scale 1 to 10","1992","(Married) couple without C. ","116","0.0278878535525225","0.0222392805578282","0.0335364265472167","3"
"3 on Scale 1 to 10","1992","1-pers.-HH","65","0.0468471573798092","0.0355330945184335","0.0581612202411849","3"
"3 on Scale 1 to 10","1992","Single parent ","35","0.0553663850009664","0.0375788400525061","0.0731539299494267","3"
"3 on Scale 1 to 10","1992","Couple + C. LE 16 ","116","0.0349739195012207","0.0286896568515506","0.0412581821508907","3"
"3 on Scale 1 to 10","1992","Couple + C. GT 16 ","92","0.0256724660452141","0.0197288612982401","0.0316160707921881","3"
"3 on Scale 1 to 10","1992","Couple + C. LE and GT 16","47","0.0346817823795377","0.0241204334083844","0.045243131350691","3"
"4 on Scale 1 to 10","1992","Single parent ","46","0.0736770736372568","0.0533577794223514","0.0939963678521622","4"
"4 on Scale 1 to 10","1992","Couple + C. LE 16 ","180","0.0468775241463862","0.0396470073685865","0.054108040924186","4"
"4 on Scale 1 to 10","1992","Couple + C. GT 16 ","152","0.0449306164600571","0.0371457298865944","0.0527155030335199","4"
"4 on Scale 1 to 10","1992","1-pers.-HH","78","0.0532104178156123","0.0411927343290171","0.0652281013022075","4"
"4 on Scale 1 to 10","1992","(Married) couple without C. ","181","0.050983327235178","0.0434372017213069","0.0585294527490491","4"
"4 on Scale 1 to 10","1992","Couple + C. LE and GT 16","65","0.0456617554370418","0.0336124807987236","0.0577110300753599","4"
"5 on Scale 1 to 10","1992","(Married) couple without C. ","514","0.145700661063491","0.133597221324605","0.157804100802377","5"
"5 on Scale 1 to 10","1992","1-pers.-HH","233","0.16833507767971","0.148301560819178","0.188368594540241","5"
"5 on Scale 1 to 10","1992","Single parent ","112","0.166672704760659","0.137685838047526","0.195659571473791","5"
"5 on Scale 1 to 10","1992","Couple + C. LE 16 ","529","0.134435334665131","0.122766724642147","0.146103944688116","5"
"5 on Scale 1 to 10","1992","Couple + C. GT 16 ","415","0.133512722463902","0.120730509174995","0.14629493575281","5"
"5 on Scale 1 to 10","1992","Couple + C. LE and GT 16","155","0.133262502560955","0.113645564872054","0.152879440249855","5"
"6 on Scale 1 to 10","1992","Single parent ","99","0.141997948638987","0.114849411907629","0.169146485370345","6"
"6 on Scale 1 to 10","1992","1-pers.-HH","153","0.108321010936549","0.0916808964195523","0.124961125453546","6"
"6 on Scale 1 to 10","1992","Couple + C. LE and GT 16","164","0.139110411681738","0.119135402710874","0.159085420652602","6"
"6 on Scale 1 to 10","1992","(Married) couple without C. ","351","0.104742165464034","0.0942368800688992","0.115247450859169","6"
"6 on Scale 1 to 10","1992","Couple + C. LE 16 ","451","0.134022338572538","0.122368886614244","0.145675790530833","6"
"6 on Scale 1 to 10","1992","Couple + C. GT 16 ","358","0.114436115908574","0.102472701641193","0.126399530175955","6"
"7 on Scale 1 to 10","1992","(Married) couple without C. ","620","0.192407421877267","0.178884202737305","0.205930641017229","7"
"7 on Scale 1 to 10","1992","Couple + C. LE 16 ","667","0.194352090650478","0.180816416208609","0.207887765092347","7"
"7 on Scale 1 to 10","1992","1-pers.-HH","247","0.184995898104655","0.16420579521836","0.205786000990949","7"
"7 on Scale 1 to 10","1992","Single parent ","122","0.185378757415824","0.155153564798856","0.215603950032792","7"
"7 on Scale 1 to 10","1992","Couple + C. GT 16 ","552","0.200855634901268","0.185799334545704","0.215911935256832","7"
"7 on Scale 1 to 10","1992","Couple + C. LE and GT 16","234","0.189697066326098","0.167066915405321","0.212327217246876","7"
"8 on Scale 1 to 10","1992","(Married) couple without C. ","836","0.270054597842977","0.25482305162747","0.285286144058485","8"
"8 on Scale 1 to 10","1992","1-pers.-HH","301","0.234623850159932","0.211934647570011","0.257313052749854","8"
"8 on Scale 1 to 10","1992","Single parent ","119","0.20848693509502","0.176891110456451","0.240082759733589","8"
"8 on Scale 1 to 10","1992","Couple + C. LE and GT 16","253","0.236438205120283","0.211912903376723","0.260963506863842","8"
"8 on Scale 1 to 10","1992","Couple + C. GT 16 ","624","0.254671356028778","0.23829838115244","0.271044330905116","8"
"8 on Scale 1 to 10","1992","Couple + C. LE 16 ","832","0.289219907258958","0.273710529690847","0.304729284827068","8"
"9 on Scale 1 to 10","1992","1-pers.-HH","91","0.0703472713506602","0.0566548676785887","0.0840396750227316","9"
"9 on Scale 1 to 10","1992","(Married) couple without C. ","321","0.101715470733642","0.091345596657224","0.11208534481006","9"
"9 on Scale 1 to 10","1992","Single parent ","33","0.0630406035968122","0.0441375574210707","0.0819436497725537","9"
"9 on Scale 1 to 10","1992","Couple + C. LE 16 ","252","0.0887190090375298","0.0789927205616766","0.0984452975133831","9"
"9 on Scale 1 to 10","1992","Couple + C. GT 16 ","303","0.137097204251757","0.1241713612598","0.150023047243715","9"
"9 on Scale 1 to 10","1992","Couple + C. LE and GT 16","127","0.122755098251415","0.103813630324276","0.141696566178554","9"
"0 Completely dissatisfied","1993","(Married) couple without C. ","12","","","","0"
"0 Completely dissatisfied","1993","Single parent ","5","","","","0"
"0 Completely dissatisfied","1993","Couple + C. LE 16 ","14","","","","0"
"0 Completely dissatisfied","1993","1-pers.-HH","15","","","","0"
"0 Completely dissatisfied","1993","Couple + C. GT 16 ","10","","","","0"
"0 Completely dissatisfied","1993","Couple + C. LE and GT 16","10","","","","0"
"1 on Scale 1 to 10","1993","1-pers.-HH","13","","","","1"
"1 on Scale 1 to 10","1993","Single parent ","5","","","","1"
"1 on Scale 1 to 10","1993","Couple + C. LE 16 ","14","","","","1"
"1 on Scale 1 to 10","1993","(Married) couple without C. ","10","","","","1"
"1 on Scale 1 to 10","1993","Couple + C. GT 16 ","9","","","","1"
"1 on Scale 1 to 10","1993","Couple + C. LE and GT 16","9","","","","1"
"10 Completely satisfied","1993","1-pers.-HH","152","0.122964340506869","0.105841522985249","0.140087158028489","10"
"10 Completely satisfied","1993","(Married) couple without C. ","360","0.123480895835186","0.112288448908266","0.134673342762106","10"
"10 Completely satisfied","1993","Couple + C. LE 16 ","164","0.0599876368251533","0.0516525966952739","0.0683226769550327","10"
"10 Completely satisfied","1993","Single parent ","29","","","","10"
"10 Completely satisfied","1993","Couple + C. GT 16 ","172","0.0854778099533731","0.0746913755714203","0.0962642443353259","10"
"10 Completely satisfied","1993","Couple + C. LE and GT 16","98","0.109330911219472","0.0915411947384846","0.12712062770046","10"
"2 on Scale 1 to 10","1993","1-pers.-HH","40","0.0260897479736833","0.0177784008543671","0.0344010950929995","2"
"2 on Scale 1 to 10","1993","(Married) couple without C. ","48","0.0121012644096747","0.00838149469035284","0.0158210341289965","2"
"2 on Scale 1 to 10","1993","Single parent ","23","","","","2"
"2 on Scale 1 to 10","1993","Couple + C. LE 16 ","46","0.0112242705433974","0.00752651669701456","0.0149220243897802","2"
"2 on Scale 1 to 10","1993","Couple + C. GT 16 ","44","0.0208529966655594","0.0153403231150522","0.0263656702160665","2"
"2 on Scale 1 to 10","1993","Couple + C. LE and GT 16","20","","","","2"
"3 on Scale 1 to 10","1993","Single parent ","29","","","","3"
"3 on Scale 1 to 10","1993","Couple + C. LE 16 ","85","0.0221355804548211","0.0169714784146493","0.027299682494993","3"
"3 on Scale 1 to 10","1993","1-pers.-HH","56","0.0329645922669039","0.0236551845266004","0.0422740000072074","3"
"3 on Scale 1 to 10","1993","(Married) couple without C. ","105","0.0249235619970525","0.0196199853320356","0.0302271386620693","3"
"3 on Scale 1 to 10","1993","Couple + C. GT 16 ","83","0.0294838422243621","0.0229578355577565","0.0360098488909677","3"
"3 on Scale 1 to 10","1993","Couple + C. LE and GT 16","29","","","","3"
"4 on Scale 1 to 10","1993","(Married) couple without C. ","122","0.0322340036660107","0.0262252172166242","0.0382427901153971","4"
"4 on Scale 1 to 10","1993","Couple + C. LE 16 ","143","0.0394137727478258","0.0325840634683737","0.0462434820272779","4"
"4 on Scale 1 to 10","1993","Couple + C. LE and GT 16","70","0.0445432963112508","0.0327825187750654","0.0563040738474362","4"
"4 on Scale 1 to 10","1993","Couple + C. GT 16 ","119","0.0380124579318761","0.0306350841334505","0.0453898317303017","4"
"4 on Scale 1 to 10","1993","1-pers.-HH","77","0.0471647899206961","0.0361114160246866","0.0582181638167055","4"
"4 on Scale 1 to 10","1993","Single parent ","30","0.042740256162706","0.0266358306442056","0.0588446816812065","4"
"5 on Scale 1 to 10","1993","1-pers.-HH","199","0.148382387509963","0.129847476520544","0.166917298499382","5"
"5 on Scale 1 to 10","1993","Single parent ","120","0.209057725383187","0.176682165796221","0.241433284970153","5"
"5 on Scale 1 to 10","1993","Couple + C. LE 16 ","455","0.131936114493876","0.120057447026779","0.143814781960973","5"
"5 on Scale 1 to 10","1993","Couple + C. GT 16 ","355","0.110115132160516","0.0980385371668643","0.122191727154167","5"
"5 on Scale 1 to 10","1993","Couple + C. LE and GT 16","182","0.132727453938448","0.11338562518194","0.152069282694957","5"
"5 on Scale 1 to 10","1993","(Married) couple without C. ","393","0.102320200669879","0.0920095545209964","0.112630846818763","5"
"6 on Scale 1 to 10","1993","1-pers.-HH","165","0.108489103039986","0.0922734890554679","0.124704717024505","6"
"6 on Scale 1 to 10","1993","(Married) couple without C. ","373","0.103043079817508","0.0927002430030987","0.113385916631918","6"
"6 on Scale 1 to 10","1993","Single parent ","82","0.128053149409387","0.10144884443063","0.154657454388143","6"
"6 on Scale 1 to 10","1993","Couple + C. LE 16 ","404","0.123941840408974","0.11237577948974","0.135507901328207","6"
"6 on Scale 1 to 10","1993","Couple + C. GT 16 ","324","0.112893317622646","0.100684428993489","0.125102206251803","6"
"6 on Scale 1 to 10","1993","Couple + C. LE and GT 16","137","0.104687358624681","0.0872342081857758","0.122140509063587","6"
"7 on Scale 1 to 10","1993","1-pers.-HH","243","0.173288194557709","0.153553129233749","0.193023259881669","7"
"7 on Scale 1 to 10","1993","Couple + C. LE and GT 16","229","0.19007181932089","0.167704111884814","0.212439526756965","7"
"7 on Scale 1 to 10","1993","(Married) couple without C. ","581","0.174343364820818","0.161435722738564","0.187251006903072","7"
"7 on Scale 1 to 10","1993","Single parent ","105","0.166704274872277","0.137029685074787","0.196378864669767","7"
"7 on Scale 1 to 10","1993","Couple + C. GT 16 ","529","0.195292852733767","0.179999025045728","0.210586680421806","7"
"7 on Scale 1 to 10","1993","Couple + C. LE 16 ","684","0.214101474181211","0.199703443275146","0.228499505087276","7"
"8 on Scale 1 to 10","1993","1-pers.-HH","314","0.224093429998589","0.202351590432395","0.245835269564782","8"
"8 on Scale 1 to 10","1993","(Married) couple without C. ","932","0.292296231365716","0.276822971229944","0.307769491501489","8"
"8 on Scale 1 to 10","1993","Single parent ","114","0.202476942356933","0.170482747177335","0.234471137536531","8"
"8 on Scale 1 to 10","1993","Couple + C. LE and GT 16","289","0.25453770257806","0.229704755991067","0.279370649165052","8"
"8 on Scale 1 to 10","1993","Couple + C. LE 16 ","805","0.272924657211376","0.25728882034291","0.288560494079842","8"
"8 on Scale 1 to 10","1993","Couple + C. GT 16 ","635","0.260851914841119","0.243911781230808","0.277792048451429","8"
"9 on Scale 1 to 10","1993","(Married) couple without C. ","383","0.128792092147351","0.117396157020926","0.140188027273777","9"
"9 on Scale 1 to 10","1993","Single parent ","64","0.121838702095554","0.0957956693228748","0.147881734868233","9"
"9 on Scale 1 to 10","1993","1-pers.-HH","139","0.0958372464159658","0.0804886919405407","0.111185800891391","9"
"9 on Scale 1 to 10","1993","Couple + C. GT 16 ","301","0.142310794789094","0.128832405898151","0.155789183680036","9"
"9 on Scale 1 to 10","1993","Couple + C. LE and GT 16","109","0.110466996657323","0.092596498500894","0.128337494813753","9"
"9 on Scale 1 to 10","1993","Couple + C. LE 16 ","304","0.117636450657951","0.106327956674404","0.128944944641498","9"
"0 Completely dissatisfied","1994","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1994","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1994","Single parent ","","","","","0"
"0 Completely dissatisfied","1994","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1994","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1994","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1994","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1994","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1994","Single parent ","","","","","1"
"1 on Scale 1 to 10","1994","Couple + C. LE 16 ","","","","","1"
