"plh0162","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1992","Part Time","Rural Area","27","","","","2"
"2 on Scale 1 to 10","1992","Not Working","Urban Area","53","0.0176741982000835","0.0128552361146198","0.0224931602855471","2"
"2 on Scale 1 to 10","1992","Not Working","Rural Area","33","0.0246621300489677","0.0163394535967483","0.0329848065011872","2"
"3 on Scale 1 to 10","1992","Part Time","Urban Area","52","0.0305259213225692","0.0220353926011302","0.0390164500440081","3"
"3 on Scale 1 to 10","1992","Full Time","Urban Area","126","0.0257019766416974","0.0209804019530246","0.0304235513303702","3"
"3 on Scale 1 to 10","1992","Full Time","Rural Area","103","0.0386764306363274","0.0305932738834275","0.0467595873892273","3"
"3 on Scale 1 to 10","1992","Part Time","Rural Area","49","0.0492943459885106","0.0351511216824764","0.0634375702945449","3"
"3 on Scale 1 to 10","1992","Not Working","Urban Area","111","0.0383059709606885","0.0312864484582921","0.0453254934630848","3"
"3 on Scale 1 to 10","1992","Not Working","Rural Area","63","0.0421206862335866","0.03134181478405","0.0528995576831232","3"
"4 on Scale 1 to 10","1992","Full Time","Urban Area","200","0.0377212626529605","0.032036645167306","0.043405880138615","4"
"4 on Scale 1 to 10","1992","Full Time","Rural Area","150","0.0693129229768282","0.0586658075856038","0.0799600383680526","4"
"4 on Scale 1 to 10","1992","Part Time","Urban Area","89","0.0484206229310441","0.0378263796613929","0.0590148662006953","4"
"4 on Scale 1 to 10","1992","Part Time","Rural Area","52","0.0611643895353398","0.0455087455710516","0.076820033499628","4"
"4 on Scale 1 to 10","1992","Not Working","Urban Area","152","0.0446685123392437","0.0371135263414096","0.0522234983370778","4"
"4 on Scale 1 to 10","1992","Not Working","Rural Area","112","0.0843964597299732","0.069479304040905","0.0993136154190413","4"
"5 on Scale 1 to 10","1992","Full Time","Urban Area","611","0.128176189993688","0.11820204372181","0.138150336265566","5"
"5 on Scale 1 to 10","1992","Full Time","Rural Area","360","0.144122906026131","0.129399943077899","0.158845868974363","5"
"5 on Scale 1 to 10","1992","Part Time","Urban Area","247","0.137816150273375","0.120803097732749","0.154829202814","5"
"5 on Scale 1 to 10","1992","Part Time","Rural Area","184","0.183987210801343","0.158672723449362","0.209301698153323","5"
"5 on Scale 1 to 10","1992","Not Working","Urban Area","438","0.157658635278834","0.144330824484993","0.170986446072674","5"
"5 on Scale 1 to 10","1992","Not Working","Rural Area","267","0.168669495559007","0.148575083322167","0.188763907795848","5"
"6 on Scale 1 to 10","1992","Full Time","Rural Area","332","0.133841512558734","0.119568451853917","0.14811457326355","6"
"6 on Scale 1 to 10","1992","Not Working","Urban Area","340","0.112778838759407","0.101210110276624","0.12434756724219","6"
"6 on Scale 1 to 10","1992","Not Working","Rural Area","181","0.133034401942853","0.114810008222776","0.15125879566293","6"
"6 on Scale 1 to 10","1992","Part Time","Urban Area","187","0.117862099577945","0.101947798436905","0.133776400718985","6"
"6 on Scale 1 to 10","1992","Part Time","Rural Area","127","0.121981956170722","0.100601037888586","0.143362874452859","6"
"6 on Scale 1 to 10","1992","Full Time","Urban Area","529","0.111656430858734","0.102259413198403","0.121053448519065","6"
"7 on Scale 1 to 10","1992","Part Time","Urban Area","291","0.175167807918288","0.156407403630987","0.19392821220559","7"
"7 on Scale 1 to 10","1992","Full Time","Urban Area","915","0.213870390036277","0.201636062619284","0.22610471745327","7"
"7 on Scale 1 to 10","1992","Full Time","Rural Area","459","0.206370705955664","0.189405627122163","0.223335784789165","7"
"7 on Scale 1 to 10","1992","Part Time","Rural Area","157","0.180329705696475","0.155211993997507","0.205447417395443","7"
"7 on Scale 1 to 10","1992","Not Working","Urban Area","535","0.1720934171811","0.158288663235053","0.185898171127147","7"
"7 on Scale 1 to 10","1992","Not Working","Rural Area","229","0.179360884901373","0.158773074887306","0.19994869491544","7"
"8 on Scale 1 to 10","1992","Not Working","Urban Area","687","0.252522476071198","0.236633168861685","0.268411783280711","8"
"8 on Scale 1 to 10","1992","Full Time","Rural Area","470","0.243878145775277","0.225876784427298","0.261879507123255","8"
"8 on Scale 1 to 10","1992","Full Time","Urban Area","1126","0.281892362889199","0.268467986547945","0.295316739230452","8"
"8 on Scale 1 to 10","1992","Part Time","Urban Area","414","0.28866739074582","0.266302464679148","0.311032316812492","8"
"8 on Scale 1 to 10","1992","Part Time","Rural Area","178","0.223248969232832","0.196043107495049","0.250454830970615","8"
"8 on Scale 1 to 10","1992","Not Working","Rural Area","262","0.209565217239472","0.1877247060701","0.231405728408845","8"
"9 on Scale 1 to 10","1992","Full Time","Urban Area","438","0.105815068621749","0.0966371305400896","0.114993006703408","9"
"9 on Scale 1 to 10","1992","Full Time","Rural Area","158","0.0834482757062577","0.0718548926596005","0.0950416587529148","9"
"9 on Scale 1 to 10","1992","Part Time","Urban Area","158","0.108848484234644","0.0934768793667976","0.12422008910249","9"
"9 on Scale 1 to 10","1992","Part Time","Rural Area","64","0.0902059902089322","0.0714898598278838","0.108922120589981","9"
"9 on Scale 1 to 10","1992","Not Working","Urban Area","268","0.0945703340065245","0.0838684387856366","0.105272229227412","9"
"9 on Scale 1 to 10","1992","Not Working","Rural Area","105","0.0909289037819139","0.0755005326003687","0.106357274963459","9"
"0 Completely dissatisfied","1993","Full Time","Urban Area","15","","","","0"
"0 Completely dissatisfied","1993","Full Time","Rural Area","8","","","","0"
"0 Completely dissatisfied","1993","Part Time","Urban Area","11","","","","0"
"0 Completely dissatisfied","1993","Part Time","Rural Area","10","","","","0"
"0 Completely dissatisfied","1993","Not Working","Urban Area","19","","","","0"
"0 Completely dissatisfied","1993","Not Working","Rural Area","12","","","","0"
"1 on Scale 1 to 10","1993","Full Time","Urban Area","12","","","","1"
"1 on Scale 1 to 10","1993","Part Time","Urban Area","9","","","","1"
"1 on Scale 1 to 10","1993","Part Time","Rural Area","7","","","","1"
"1 on Scale 1 to 10","1993","Full Time","Rural Area","6","","","","1"
"1 on Scale 1 to 10","1993","Not Working","Urban Area","18","","","","1"
"1 on Scale 1 to 10","1993","Not Working","Rural Area","14","","","","1"
"10 Completely satisfied","1993","Full Time","Urban Area","296","0.0828083229092727","0.0744396709728966","0.0911769748456488","10"
"10 Completely satisfied","1993","Full Time","Rural Area","93","0.0602728166190187","0.0500647268090634","0.0704809064289739","10"
"10 Completely satisfied","1993","Part Time","Rural Area","50","0.0791324734569841","0.060576712558836","0.0976882343551323","10"
"10 Completely satisfied","1993","Part Time","Urban Area","144","0.0972616832256169","0.0829512388367007","0.111572127614533","10"
"10 Completely satisfied","1993","Not Working","Urban Area","338","0.137866962947462","0.125364385292232","0.150369540602692","10"
"10 Completely satisfied","1993","Not Working","Rural Area","110","0.0939955664704201","0.0791381658013501","0.10885296713949","10"
"2 on Scale 1 to 10","1993","Full Time","Urban Area","62","0.0150383518861326","0.0113426388670524","0.0187340649052128","2"
"2 on Scale 1 to 10","1993","Part Time","Urban Area","36","0.0224974876478055","0.0153356042898247","0.0296593710057864","2"
"2 on Scale 1 to 10","1993","Full Time","Rural Area","31","0.0120077427826064","0.00733587759095182","0.0166796079742609","2"
"2 on Scale 1 to 10","1993","Part Time","Rural Area","11","","","","2"
"2 on Scale 1 to 10","1993","Not Working","Urban Area","59","0.0176781635780843","0.0128992653070499","0.0224570618491188","2"
"2 on Scale 1 to 10","1993","Not Working","Rural Area","46","0.0274639254784377","0.0191432582196788","0.0357845927371966","2"
"3 on Scale 1 to 10","1993","Part Time","Rural Area","29","","","","3"
"3 on Scale 1 to 10","1993","Part Time","Urban Area","55","0.0257244930219708","0.0180788221985222","0.0333701638454193","3"
"3 on Scale 1 to 10","1993","Full Time","Urban Area","99","0.0221066080502217","0.0176418773402388","0.0265713387602046","3"
"3 on Scale 1 to 10","1993","Full Time","Rural Area","65","0.0244265261006508","0.0178052196461848","0.0310478325551167","3"
"3 on Scale 1 to 10","1993","Not Working","Urban Area","126","0.0352627902416824","0.0285740371583545","0.0419515433250104","3"
"3 on Scale 1 to 10","1993","Not Working","Rural Area","58","0.0360707014479872","0.0265772556852971","0.0455641472106772","3"
"4 on Scale 1 to 10","1993","Full Time","Urban Area","169","0.0323040865501137","0.0269351701160482","0.0376730029841791","4"
"4 on Scale 1 to 10","1993","Part Time","Rural Area","47","0.0550589276563182","0.0393799025445922","0.0707379527680442","4"
"4 on Scale 1 to 10","1993","Not Working","Urban Area","160","0.0449133640114665","0.0374024724977755","0.0524242555251574","4"
"4 on Scale 1 to 10","1993","Not Working","Rural Area","65","0.0333820901126303","0.0242365750237715","0.0425276052014892","4"
"4 on Scale 1 to 10","1993","Full Time","Rural Area","80","0.0376580984666304","0.029492712178756","0.0458234847545048","4"
"4 on Scale 1 to 10","1993","Part Time","Urban Area","80","0.0412112923107073","0.0316113004826545","0.05081128413876","4"
"5 on Scale 1 to 10","1993","Part Time","Urban Area","227","0.114609600281788","0.0992252487598675","0.129993951803709","5"
"5 on Scale 1 to 10","1993","Part Time","Rural Area","135","0.141013986708951","0.117090363161555","0.164937610256346","5"
"5 on Scale 1 to 10","1993","Full Time","Rural Area","315","0.134069544018875","0.119454860426143","0.148684227611607","5"
"5 on Scale 1 to 10","1993","Full Time","Urban Area","515","0.109969269791255","0.100469203631471","0.119469335951039","5"
"5 on Scale 1 to 10","1993","Not Working","Urban Area","414","0.139734598339895","0.127161262488008","0.152307934191783","5"
"5 on Scale 1 to 10","1993","Not Working","Rural Area","236","0.138911459368556","0.121303179554326","0.156519739182786","5"
"6 on Scale 1 to 10","1993","Full Time","Rural Area","286","0.129022085578582","0.114643424597749","0.143400746559414","6"
"6 on Scale 1 to 10","1993","Full Time","Urban Area","561","0.124325173237306","0.114305826017717","0.134344520456895","6"
"6 on Scale 1 to 10","1993","Part Time","Rural Area","86","0.100839383487173","0.080140994361273","0.121537772613072","6"
"6 on Scale 1 to 10","1993","Part Time","Urban Area","164","0.0943895342287425","0.0802695591769052","0.10850950928058","6"
"6 on Scale 1 to 10","1993","Not Working","Urban Area","318","0.101249345308706","0.0903098311615711","0.11218885945584","6"
"6 on Scale 1 to 10","1993","Not Working","Rural Area","191","0.125703485797661","0.108825251041025","0.142581720554296","6"
"7 on Scale 1 to 10","1993","Full Time","Urban Area","846","0.199594718701821","0.187457534201407","0.211731903202236","7"
"7 on Scale 1 to 10","1993","Part Time","Urban Area","295","0.169183165492165","0.151076748889185","0.187289582095145","7"
"7 on Scale 1 to 10","1993","Not Working","Urban Area","465","0.147923223305935","0.135048442087889","0.160798004523981","7"
"7 on Scale 1 to 10","1993","Not Working","Rural Area","253","0.170848586784477","0.15168633213618","0.190010841432774","7"
"7 on Scale 1 to 10","1993","Full Time","Rural Area","503","0.247522214176404","0.229010920269032","0.266033508083775","7"
"7 on Scale 1 to 10","1993","Part Time","Rural Area","171","0.220698327276905","0.192191089168627","0.249205565385183","7"
"8 on Scale 1 to 10","1993","Full Time","Urban Area","1129","0.28379981580352","0.270109554830645","0.297490076776396","8"
"8 on Scale 1 to 10","1993","Full Time","Rural Area","529","0.248889138776149","0.230343669068686","0.267434608483612","8"
"8 on Scale 1 to 10","1993","Part Time","Urban Area","416","0.274166964377982","0.252622920813566","0.295711007942399","8"
"8 on Scale 1 to 10","1993","Not Working","Rural Area","362","0.25849975956652","0.236209778014887","0.280789741118152","8"
"8 on Scale 1 to 10","1993","Part Time","Rural Area","182","0.212776125807998","0.184643297548565","0.240908954067431","8"
"8 on Scale 1 to 10","1993","Not Working","Urban Area","684","0.243287723561936","0.22772778779737","0.258847659326501","8"
"9 on Scale 1 to 10","1993","Full Time","Rural Area","172","0.101858069211064","0.0888846918769797","0.114831446545148","9"
"9 on Scale 1 to 10","1993","Part Time","Urban Area","210","0.147119745298744","0.130012471602645","0.164227018994843","9"
"9 on Scale 1 to 10","1993","Not Working","Urban Area","320","0.118574678026759","0.10685080649028","0.130298549563238","9"
"9 on Scale 1 to 10","1993","Not Working","Rural Area","135","0.10096407002711","0.0856251092043509","0.116303030849869","9"
"9 on Scale 1 to 10","1993","Full Time","Urban Area","462","0.124003602555052","0.113995384258195","0.13401182085191","9"
"9 on Scale 1 to 10","1993","Part Time","Rural Area","85","0.121347373157705","0.0989020111725358","0.143792735142875","9"
"0 Completely dissatisfied","1994","Full Time","Rural Area","","","","","0"
"0 Completely dissatisfied","1994","Part Time","Urban Area","","","","","0"
"0 Completely dissatisfied","1994","Part Time","Rural Area","","","","","0"
"0 Completely dissatisfied","1994","Full Time","Urban Area","","","","","0"
"0 Completely dissatisfied","1994","Not Working","Urban Area","","","","","0"
"0 Completely dissatisfied","1994","Not Working","Rural Area","","","","","0"
"1 on Scale 1 to 10","1994","Full Time","Urban Area","","","","","1"
"1 on Scale 1 to 10","1994","Part Time","Urban Area","","","","","1"
"1 on Scale 1 to 10","1994","Part Time","Rural Area","","","","","1"
"1 on Scale 1 to 10","1994","Full Time","Rural Area","","","","","1"
"1 on Scale 1 to 10","1994","Not Working","Urban Area","","","","","1"
"1 on Scale 1 to 10","1994","Not Working","Rural Area","","","","","1"
"10 Completely satisfied","1994","Full Time","Urban Area","","","","","10"
"10 Completely satisfied","1994","Full Time","Rural Area","","","","","10"
"10 Completely satisfied","1994","Part Time","Urban Area","","","","","10"
"10 Completely satisfied","1994","Part Time","Rural Area","","","","","10"
"10 Completely satisfied","1994","Not Working","Urban Area","","","","","10"
"10 Completely satisfied","1994","Not Working","Rural Area","","","","","10"
"2 on Scale 1 to 10","1994","Full Time","Urban Area","","","","","2"
"2 on Scale 1 to 10","1994","Full Time","Rural Area","","","","","2"
"2 on Scale 1 to 10","1994","Part Time","Urban Area","","","","","2"
"2 on Scale 1 to 10","1994","Part Time","Rural Area","","","","","2"
"2 on Scale 1 to 10","1994","Not Working","Urban Area","","","","","2"
"2 on Scale 1 to 10","1994","Not Working","Rural Area","","","","","2"
"3 on Scale 1 to 10","1994","Full Time","Urban Area","","","","","3"
"3 on Scale 1 to 10","1994","Part Time","Urban Area","","","","","3"
"3 on Scale 1 to 10","1994","Part Time","Rural Area","","","","","3"
"3 on Scale 1 to 10","1994","Full Time","Rural Area","","","","","3"
"3 on Scale 1 to 10","1994","Not Working","Urban Area","","","","","3"
"3 on Scale 1 to 10","1994","Not Working","Rural Area","","","","","3"
"4 on Scale 1 to 10","1994","Part Time","Rural Area","","","","","4"
"4 on Scale 1 to 10","1994","Full Time","Urban Area","","","","","4"
"4 on Scale 1 to 10","1994","Full Time","Rural Area","","","","","4"
"4 on Scale 1 to 10","1994","Not Working","Urban Area","","","","","4"
"4 on Scale 1 to 10","1994","Not Working","Rural Area","","","","","4"
"4 on Scale 1 to 10","1994","Part Time","Urban Area","","","","","4"
"5 on Scale 1 to 10","1994","Full Time","Urban Area","","","","","5"
"5 on Scale 1 to 10","1994","Full Time","Rural Area","","","","","5"
"5 on Scale 1 to 10","1994","Part Time","Urban Area","","","","","5"
"5 on Scale 1 to 10","1994","Part Time","Rural Area","","","","","5"
"5 on Scale 1 to 10","1994","Not Working","Urban Area","","","","","5"
"5 on Scale 1 to 10","1994","Not Working","Rural Area","","","","","5"
"6 on Scale 1 to 10","1994","Not Working","Rural Area","","","","","6"
"6 on Scale 1 to 10","1994","Not Working","Urban Area","","","","","6"
"6 on Scale 1 to 10","1994","Full Time","Urban Area","","","","","6"
"6 on Scale 1 to 10","1994","Full Time","Rural Area","","","","","6"
"6 on Scale 1 to 10","1994","Part Time","Urban Area","","","","","6"
"6 on Scale 1 to 10","1994","Part Time","Rural Area","","","","","6"
"7 on Scale 1 to 10","1994","Full Time","Urban Area","","","","","7"
"7 on Scale 1 to 10","1994","Full Time","Rural Area","","","","","7"
"7 on Scale 1 to 10","1994","Part Time","Urban Area","","","","","7"
"7 on Scale 1 to 10","1994","Part Time","Rural Area","","","","","7"
"7 on Scale 1 to 10","1994","Not Working","Urban Area","","","","","7"
"7 on Scale 1 to 10","1994","Not Working","Rural Area","","","","","7"
"8 on Scale 1 to 10","1994","Full Time","Rural Area","","","","","8"
"8 on Scale 1 to 10","1994","Full Time","Urban Area","","","","","8"
"8 on Scale 1 to 10","1994","Part Time","Urban Area","","","","","8"
"8 on Scale 1 to 10","1994","Part Time","Rural Area","","","","","8"
"8 on Scale 1 to 10","1994","Not Working","Urban Area","","","","","8"
"8 on Scale 1 to 10","1994","Not Working","Rural Area","","","","","8"
"9 on Scale 1 to 10","1994","Part Time","Urban Area","","","","","9"
"9 on Scale 1 to 10","1994","Full Time","Urban Area","","","","","9"
"9 on Scale 1 to 10","1994","Full Time","Rural Area","","","","","9"
"9 on Scale 1 to 10","1994","Part Time","Rural Area","","","","","9"
"9 on Scale 1 to 10","1994","Not Working","Urban Area","","","","","9"
"9 on Scale 1 to 10","1994","Not Working","Rural Area","","","","","9"
"0 Completely dissatisfied","1995","Full Time","Urban Area","20","","","","0"
"0 Completely dissatisfied","1995","Full Time","Rural Area","6","","","","0"
"0 Completely dissatisfied","1995","Part Time","Urban Area","10","","","","0"
"0 Completely dissatisfied","1995","Part Time","Rural Area","10","","","","0"
"0 Completely dissatisfied","1995","Not Working","Urban Area","22","","","","0"
"0 Completely dissatisfied","1995","Not Working","Rural Area","13","","","","0"
"1 on Scale 1 to 10","1995","Full Time","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1995","Full Time","Urban Area","14","","","","1"
"1 on Scale 1 to 10","1995","Not Working","Urban Area","30","0.00955463958823413","0.00619929997404794","0.0129099792024203","1"
"1 on Scale 1 to 10","1995","Part Time","Rural Area","6","","","","1"
"1 on Scale 1 to 10","1995","Part Time","Urban Area","11","","","","1"
"1 on Scale 1 to 10","1995","Not Working","Rural Area","13","","","","1"
"10 Completely satisfied","1995","Full Time","Rural Area","94","0.0509285408988578","0.0414553144411163","0.0604017673565993","10"
"10 Completely satisfied","1995","Full Time","Urban Area","214","0.0597635715982133","0.0522513363428845","0.0672758068535421","10"
"10 Completely satisfied","1995","Part Time","Urban Area","107","0.0624486214837776","0.0512235801941652","0.07367366277339","10"
"10 Completely satisfied","1995","Part Time","Rural Area","47","0.0642513654231831","0.0474378764074045","0.0810648544389617","10"
"10 Completely satisfied","1995","Not Working","Urban Area","379","0.144060392517625","0.131948613818105","0.156172171217145","10"
"10 Completely satisfied","1995","Not Working","Rural Area","153","0.132137237902885","0.115407703038478","0.148866772767291","10"
"2 on Scale 1 to 10","1995","Not Working","Urban Area","62","0.0176196091863658","0.0130817392230402","0.0221574791496915","2"
"2 on Scale 1 to 10","1995","Full Time","Urban Area","42","0.0103284837132525","0.00712445653532707","0.013532510891178","2"
"2 on Scale 1 to 10","1995","Part Time","Urban Area","35","0.0202171622996044","0.0136880521790647","0.0267462724201441","2"
"2 on Scale 1 to 10","1995","Part Time","Rural Area","9","","","","2"
"2 on Scale 1 to 10","1995","Not Working","Rural Area","19","","","","2"
"2 on Scale 1 to 10","1995","Full Time","Rural Area","35","0.015503266555957","0.0101798972948713","0.0208266358170427","2"
"3 on Scale 1 to 10","1995","Full Time","Urban Area","111","0.0251729837888815","0.0202086211596896","0.0301373464180734","3"
"3 on Scale 1 to 10","1995","Not Working","Urban Area","131","0.0289777062778391","0.0231919428489574","0.0347634697067209","3"
"3 on Scale 1 to 10","1995","Not Working","Rural Area","56","0.0340713256421529","0.0251091640124857","0.0430334872718201","3"
