"plh0162","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1991","Not Employed","no migration background","17","","","","0"
"0 Completely dissatisfied","1991","Not Employed","direct migration background","11","","","","0"
"0 Completely dissatisfied","1991","Not Employed","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","Employed","no migration background","8","","","","0"
"0 Completely dissatisfied","1991","Employed","direct migration background","6","","","","0"
"0 Completely dissatisfied","1991","Employed","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1991","Not Employed","no migration background","13","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","Employed","no migration background","12","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","direct migration background","7","","","","1"
"1 on Scale 1 to 10","1991","Employed","direct migration background","12","","","","1"
"1 on Scale 1 to 10","1991","Employed","indirect migration background","","","","","1"
"10 Completely satisfied","1991","Not Employed","no migration background","288","0.118779041135194","0.105737267097251","0.131820815173137","10"
"10 Completely satisfied","1991","Not Employed","direct migration background","54","0.107745021731876","0.0856430871220234","0.129846956341729","10"
"10 Completely satisfied","1991","Employed","no migration background","414","0.0960767499151356","0.0871990821720163","0.104954417658255","10"
"10 Completely satisfied","1991","Not Employed","indirect migration background","14","","","","10"
"10 Completely satisfied","1991","Employed","direct migration background","132","0.0833575984667154","0.0703470347813859","0.0963681621520448","10"
"10 Completely satisfied","1991","Employed","indirect migration background","19","","","","10"
"2 on Scale 1 to 10","1991","Not Employed","no migration background","21","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","direct migration background","9","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1991","Employed","no migration background","27","","","","2"
"2 on Scale 1 to 10","1991","Employed","direct migration background","22","","","","2"
"2 on Scale 1 to 10","1991","Employed","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1991","Not Employed","no migration background","42","0.018869255635662","0.0133844002495266","0.0243541110217975","3"
"3 on Scale 1 to 10","1991","Not Employed","direct migration background","36","0.0420188835403773","0.0277171750411522","0.0563205920396025","3"
"3 on Scale 1 to 10","1991","Not Employed","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","1991","Employed","no migration background","70","0.0169139672878854","0.0130294016615167","0.0207985329142541","3"
"3 on Scale 1 to 10","1991","Employed","direct migration background","38","0.0266426914646273","0.0190630486678798","0.0342223342613749","3"
"3 on Scale 1 to 10","1991","Employed","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","1991","Not Employed","no migration background","66","0.0310290089488646","0.0240392259200798","0.0380187919776494","4"
"4 on Scale 1 to 10","1991","Not Employed","direct migration background","35","0.0409958110644288","0.026861742725074","0.0551298794037836","4"
"4 on Scale 1 to 10","1991","Not Employed","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","1991","Employed","no migration background","143","0.0354635597458811","0.029892030170808","0.0410350893209542","4"
"4 on Scale 1 to 10","1991","Employed","direct migration background","80","0.039892106599675","0.0306806767298976","0.0491035364694523","4"
"4 on Scale 1 to 10","1991","Employed","indirect migration background","11","","","","4"
"5 on Scale 1 to 10","1991","Not Employed","no migration background","291","0.130274523208265","0.11670560585908","0.14384344055745","5"
"5 on Scale 1 to 10","1991","Not Employed","direct migration background","126","0.157226725276583","0.131278613780577","0.183174836772589","5"
"5 on Scale 1 to 10","1991","Not Employed","indirect migration background","20","","","","5"
"5 on Scale 1 to 10","1991","Employed","no migration background","435","0.103670715465773","0.0944876898125461","0.112853741118999","5"
"5 on Scale 1 to 10","1991","Employed","direct migration background","235","0.121352374493962","0.105983040317641","0.136721708670284","5"
"5 on Scale 1 to 10","1991","Employed","indirect migration background","17","","","","5"
"6 on Scale 1 to 10","1991","Employed","indirect migration background","28","","","","6"
"6 on Scale 1 to 10","1991","Employed","direct migration background","231","0.126951266474909","0.111281543931679","0.142620989018138","6"
"6 on Scale 1 to 10","1991","Not Employed","no migration background","211","0.0886898712920532","0.0772296114177623","0.100150131166344","6"
"6 on Scale 1 to 10","1991","Not Employed","direct migration background","114","0.14191834126448","0.117042901565219","0.16679378096374","6"
"6 on Scale 1 to 10","1991","Not Employed","indirect migration background","7","","","","6"
"6 on Scale 1 to 10","1991","Employed","no migration background","412","0.0987271338180594","0.0897410519801006","0.107713215656018","6"
"7 on Scale 1 to 10","1991","Not Employed","indirect migration background","32","0.229870036585523","0.158093199257247","0.301646873913798","7"
"7 on Scale 1 to 10","1991","Not Employed","no migration background","401","0.169994468806896","0.154852503612734","0.185136434001059","7"
"7 on Scale 1 to 10","1991","Not Employed","direct migration background","141","0.164702718062751","0.138262921419244","0.191142514706258","7"
"7 on Scale 1 to 10","1991","Employed","no migration background","757","0.183545341318251","0.17188364640538","0.195207036231122","7"
"7 on Scale 1 to 10","1991","Employed","direct migration background","328","0.166160060197792","0.14864029781631","0.183679822579273","7"
"7 on Scale 1 to 10","1991","Employed","indirect migration background","40","0.205384925882624","0.151259180911013","0.259510670854234","7"
"8 on Scale 1 to 10","1991","Not Employed","direct migration background","177","0.254048527749696","0.223017166853195","0.285079888646198","8"
"8 on Scale 1 to 10","1991","Not Employed","no migration background","695","0.291378296360346","0.273061050291123","0.309695542429568","8"
"8 on Scale 1 to 10","1991","Not Employed","indirect migration background","25","","","","8"
"8 on Scale 1 to 10","1991","Employed","no migration background","1321","0.305999956152529","0.292117561456186","0.319882350848871","8"
"8 on Scale 1 to 10","1991","Employed","indirect migration background","65","0.216794359558687","0.161586221940697","0.272002497176677","8"
"8 on Scale 1 to 10","1991","Employed","direct migration background","462","0.274544033546287","0.253538434189033","0.295549632903541","8"
"9 on Scale 1 to 10","1991","Not Employed","no migration background","319","0.128456090983176","0.11496812872848","0.141944053237872","9"
"9 on Scale 1 to 10","1991","Not Employed","direct migration background","46","0.0619667439497028","0.044780710630012","0.0791527772693936","9"
"9 on Scale 1 to 10","1991","Employed","direct migration background","188","0.137424666835802","0.121219466358862","0.153629867312742","9"
"9 on Scale 1 to 10","1991","Not Employed","indirect migration background","22","","","","9"
"9 on Scale 1 to 10","1991","Employed","no migration background","634","0.14812944512561","0.137428270322378","0.158830619928842","9"
"9 on Scale 1 to 10","1991","Employed","indirect migration background","32","0.166281380134659","0.116396059834074","0.216166700435245","9"
"0 Completely dissatisfied","1992","Not Employed","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1992","Employed","no migration background","41","0.00415553627713864","0.00265603210048171","0.00565504045379556","0"
"0 Completely dissatisfied","1992","Not Employed","no migration background","25","","","","0"
"0 Completely dissatisfied","1992","Not Employed","direct migration background","14","","","","0"
"0 Completely dissatisfied","1992","Employed","direct migration background","11","","","","0"
"0 Completely dissatisfied","1992","Employed","indirect migration background","2","","","","0"
"1 on Scale 1 to 10","1992","Not Employed","no migration background","16","","","","1"
"1 on Scale 1 to 10","1992","Employed","no migration background","35","0.0044068416949471","0.00286285675191421","0.00595082663797998","1"
"1 on Scale 1 to 10","1992","Not Employed","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1992","Not Employed","direct migration background","8","","","","1"
"1 on Scale 1 to 10","1992","Employed","direct migration background","8","","","","1"
"1 on Scale 1 to 10","1992","Employed","indirect migration background","1","","","","1"
"10 Completely satisfied","1992","Not Employed","no migration background","247","0.0834190548157868","0.073950271263976","0.0928878383675977","10"
"10 Completely satisfied","1992","Not Employed","direct migration background","42","0.0688256533879236","0.0513158612177533","0.0863354455580939","10"
"10 Completely satisfied","1992","Not Employed","indirect migration background","16","","","","10"
"10 Completely satisfied","1992","Employed","no migration background","382","0.0672195342391854","0.0613827202276074","0.0730563482507635","10"
"10 Completely satisfied","1992","Employed","direct migration background","115","0.080796687320419","0.0680247801244248","0.0935685945164133","10"
"10 Completely satisfied","1992","Employed","indirect migration background","20","","","","10"
"2 on Scale 1 to 10","1992","Not Employed","no migration background","70","0.0197306533251076","0.0149683222003203","0.024492984449895","2"
"2 on Scale 1 to 10","1992","Not Employed","direct migration background","18","","","","2"
"2 on Scale 1 to 10","1992","Not Employed","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1992","Employed","no migration background","121","0.0135803287531219","0.0108824378232412","0.0162782196830026","2"
"2 on Scale 1 to 10","1992","Employed","direct migration background","22","","","","2"
"2 on Scale 1 to 10","1992","Employed","indirect migration background","2","","","","2"
"3 on Scale 1 to 10","1992","Not Employed","indirect migration background","9","","","","3"
"3 on Scale 1 to 10","1992","Not Employed","no migration background","125","0.0382895818128052","0.0317184736418208","0.0448606899837897","3"
"3 on Scale 1 to 10","1992","Not Employed","direct migration background","41","0.0450121829588504","0.0306720138870285","0.0593523520306723","3"
"3 on Scale 1 to 10","1992","Employed","no migration background","270","0.0325750467101552","0.0284370556289565","0.0367130377913539","3"
"3 on Scale 1 to 10","1992","Employed","direct migration background","55","0.02498550199481","0.0176706968316543","0.0323003071579657","3"
"3 on Scale 1 to 10","1992","Employed","indirect migration background","8","","","","3"
"4 on Scale 1 to 10","1992","Not Employed","no migration background","180","0.0538842728299975","0.0461524963826587","0.0616160492773363","4"
"4 on Scale 1 to 10","1992","Not Employed","direct migration background","75","0.0734889372641477","0.0554410401502397","0.0915368343780556","4"
"4 on Scale 1 to 10","1992","Not Employed","indirect migration background","10","","","","4"
"4 on Scale 1 to 10","1992","Employed","no migration background","377","0.0473854041335467","0.0424329633165582","0.0523378449505351","4"
"4 on Scale 1 to 10","1992","Employed","direct migration background","105","0.0597601450860226","0.0486510589042299","0.0708692312678153","4"
"4 on Scale 1 to 10","1992","Employed","indirect migration background","13","","","","4"
"5 on Scale 1 to 10","1992","Not Employed","no migration background","545","0.158059984243472","0.145568107592221","0.170551860894722","5"
"5 on Scale 1 to 10","1992","Not Employed","direct migration background","151","0.180020170500633","0.15344644237616","0.206593898625106","5"
"5 on Scale 1 to 10","1992","Not Employed","indirect migration background","17","","","","5"
"5 on Scale 1 to 10","1992","Employed","no migration background","1110","0.138071841530819","0.130030537597378","0.14611314546426","5"
"5 on Scale 1 to 10","1992","Employed","direct migration background","271","0.143104246424974","0.126692929131544","0.159515563718403","5"
"5 on Scale 1 to 10","1992","Employed","indirect migration background","37","0.162529786818901","0.116888025269245","0.208171548368558","5"
"6 on Scale 1 to 10","1992","Not Employed","direct migration background","109","0.140120931721342","0.116112681145005","0.164129182297678","6"
"6 on Scale 1 to 10","1992","Employed","direct migration background","219","0.120108642595839","0.104873208191805","0.135344076999874","6"
"6 on Scale 1 to 10","1992","Employed","indirect migration background","20","","","","6"
"6 on Scale 1 to 10","1992","Not Employed","indirect migration background","10","","","","6"
"6 on Scale 1 to 10","1992","Employed","no migration background","949","0.119377577067936","0.111819790314862","0.126935363821011","6"
"6 on Scale 1 to 10","1992","Not Employed","no migration background","404","0.117057841708764","0.106048977177515","0.128066706240012","6"
"7 on Scale 1 to 10","1992","Not Employed","indirect migration background","38","0.175181171303181","0.115145312618408","0.235217029987954","7"
"7 on Scale 1 to 10","1992","Not Employed","no migration background","597","0.177346018950732","0.164266388662706","0.190425649238758","7"
"7 on Scale 1 to 10","1992","Not Employed","direct migration background","138","0.154651783786282","0.129643401155373","0.17966016641719","7"
"7 on Scale 1 to 10","1992","Employed","no migration background","1414","0.201808563606428","0.192453177590719","0.211163949622137","7"
"7 on Scale 1 to 10","1992","Employed","direct migration background","385","0.210252611961432","0.191155487204138","0.229349736718726","7"
"7 on Scale 1 to 10","1992","Employed","indirect migration background","48","0.166623693068265","0.120523771884576","0.212723614251954","7"
"8 on Scale 1 to 10","1992","Employed","direct migration background","400","0.24785329483463","0.227618359853376","0.268088229815884","8"
"8 on Scale 1 to 10","1992","Not Employed","direct migration background","146","0.198488391741885","0.170900863986027","0.226075919497742","8"
"8 on Scale 1 to 10","1992","Not Employed","no migration background","773","0.245118398498654","0.230388372275587","0.259848424721721","8"
"8 on Scale 1 to 10","1992","Not Employed","indirect migration background","34","0.206294072945565","0.142385235488883","0.270202910402248","8"
"8 on Scale 1 to 10","1992","Employed","no migration background","1744","0.271367111857086","0.261002062478909","0.281732161235263","8"
"8 on Scale 1 to 10","1992","Employed","indirect migration background","61","0.279636804567774","0.224112368850542","0.335161240285006","8"
"9 on Scale 1 to 10","1992","Not Employed","no migration background","294","0.0942373425757619","0.0842328546192325","0.104241830532291","9"
"9 on Scale 1 to 10","1992","Not Employed","direct migration background","61","0.0850201532169497","0.0657290517977598","0.10431125463614","9"
"9 on Scale 1 to 10","1992","Not Employed","indirect migration background","18","","","","9"
"9 on Scale 1 to 10","1992","Employed","no migration background","627","0.100052214129636","0.093057654249897","0.107046774009374","9"
"9 on Scale 1 to 10","1992","Employed","direct migration background","158","0.0928772220017431","0.0792740299066193","0.106480414096867","9"
"9 on Scale 1 to 10","1992","Employed","indirect migration background","39","0.142206548673022","0.0989987250344404","0.185414372311604","9"
"0 Completely dissatisfied","1993","Not Employed","no migration background","24","","","","0"
"0 Completely dissatisfied","1993","Not Employed","direct migration background","7","","","","0"
"0 Completely dissatisfied","1993","Not Employed","indirect migration background","","","","","0"
"0 Completely dissatisfied","1993","Employed","no migration background","30","0.00477999673871432","0.00313313956442172","0.00642685391300692","0"
"0 Completely dissatisfied","1993","Employed","direct migration background","13","","","","0"
"0 Completely dissatisfied","1993","Employed","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1993","Not Employed","no migration background","24","","","","1"
"1 on Scale 1 to 10","1993","Not Employed","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1993","Employed","no migration background","26","","","","1"
"1 on Scale 1 to 10","1993","Not Employed","direct migration background","7","","","","1"
"1 on Scale 1 to 10","1993","Employed","direct migration background","7","","","","1"
"1 on Scale 1 to 10","1993","Employed","indirect migration background","1","","","","1"
"10 Completely satisfied","1993","Not Employed","no migration background","374","0.122685096448861","0.111699387986385","0.133670804911336","10"
"10 Completely satisfied","1993","Not Employed","direct migration background","62","0.133480764251483","0.110088701372428","0.156872827130539","10"
"10 Completely satisfied","1993","Employed","no migration background","454","0.0812305654774732","0.0747075922605838","0.0877535386943626","10"
"10 Completely satisfied","1993","Not Employed","indirect migration background","12","","","","10"
"10 Completely satisfied","1993","Employed","direct migration background","104","0.0755593691597759","0.062879826272453","0.0882389120470988","10"
"10 Completely satisfied","1993","Employed","indirect migration background","25","","","","10"
"2 on Scale 1 to 10","1993","Not Employed","no migration background","75","0.0208656591886985","0.0160794507538555","0.0256518676235416","2"
"2 on Scale 1 to 10","1993","Not Employed","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1993","Not Employed","direct migration background","27","","","","2"
"2 on Scale 1 to 10","1993","Employed","no migration background","101","0.0150537558934192","0.012146312375207","0.0179611994116313","2"
"2 on Scale 1 to 10","1993","Employed","direct migration background","31","0.0204734555502046","0.0136794859008131","0.0272674251995961","2"
"2 on Scale 1 to 10","1993","Employed","indirect migration background","8","","","","2"
"3 on Scale 1 to 10","1993","Employed","no migration background","188","0.0234966602969394","0.01987987670971","0.0271134438841689","3"
"3 on Scale 1 to 10","1993","Not Employed","indirect migration background","5","","","","3"
"3 on Scale 1 to 10","1993","Not Employed","no migration background","135","0.0356651256488509","0.0294551452787019","0.0418751060189999","3"
"3 on Scale 1 to 10","1993","Not Employed","direct migration background","44","0.0385513796091595","0.0253093949958466","0.0517933642224725","3"
"3 on Scale 1 to 10","1993","Employed","direct migration background","54","0.0329201551315837","0.024359992311989","0.0414803179511784","3"
"3 on Scale 1 to 10","1993","Employed","indirect migration background","6","","","","3"
"4 on Scale 1 to 10","1993","Not Employed","no migration background","138","0.0352949536160084","0.0291160987450959","0.0414738084869209","4"
"4 on Scale 1 to 10","1993","Employed","no migration background","260","0.0340382538021273","0.0297086696247919","0.0383678379794628","4"
"4 on Scale 1 to 10","1993","Employed","direct migration background","101","0.0580406282128918","0.0468229736911124","0.0692582827346713","4"
"4 on Scale 1 to 10","1993","Employed","indirect migration background","15","","","","4"
"4 on Scale 1 to 10","1993","Not Employed","direct migration background","75","0.0872900076196892","0.0678758413517337","0.106704173887645","4"
"4 on Scale 1 to 10","1993","Not Employed","indirect migration background","12","","","","4"
"5 on Scale 1 to 10","1993","Not Employed","indirect migration background","30","0.205748137087459","0.144066882898993","0.267429391275925","5"
"5 on Scale 1 to 10","1993","Employed","no migration background","874","0.113301386634937","0.105733263058499","0.120869510211376","5"
"5 on Scale 1 to 10","1993","Not Employed","direct migration background","148","0.156693351588142","0.131690581722825","0.18169612145346","5"
"5 on Scale 1 to 10","1993","Not Employed","no migration background","472","0.135973644718934","0.124496198245434","0.147451091192434","5"
"5 on Scale 1 to 10","1993","Employed","direct migration background","292","0.160720314510826","0.143100202490653","0.178340426530999","5"
"5 on Scale 1 to 10","1993","Employed","indirect migration background","26","","","","5"
"6 on Scale 1 to 10","1993","Not Employed","direct migration background","108","0.122461981422303","0.0999142066579789","0.145009756186626","6"
"6 on Scale 1 to 10","1993","Not Employed","no migration background","387","0.107789673578864","0.0974053882481145","0.118173958909613","6"
"6 on Scale 1 to 10","1993","Employed","no migration background","818","0.116188235652405","0.108536788989383","0.123839682315427","6"
"6 on Scale 1 to 10","1993","Not Employed","indirect migration background","14","","","","6"
"6 on Scale 1 to 10","1993","Employed","direct migration background","235","0.11799337755807","0.102516453123777","0.133470301992363","6"
"6 on Scale 1 to 10","1993","Employed","indirect migration background","44","0.158442143994252","0.117595512453969","0.199288775534535","6"
"7 on Scale 1 to 10","1993","Not Employed","no migration background","566","0.157193452506735","0.14500536430434","0.16938154070913","7"
"7 on Scale 1 to 10","1993","Not Employed","indirect migration background","24","","","","7"
"7 on Scale 1 to 10","1993","Employed","direct migration background","330","0.205479476853646","0.186094882901543","0.224864070805748","7"
"7 on Scale 1 to 10","1993","Employed","indirect migration background","57","0.201387705958967","0.156527281706402","0.246248130211532","7"
"7 on Scale 1 to 10","1993","Not Employed","direct migration background","128","0.144844034019575","0.120636918247305","0.169051149791845","7"
"7 on Scale 1 to 10","1993","Employed","no migration background","1428","0.205319006522521","0.195674198716245","0.214963814328798","7"
"8 on Scale 1 to 10","1993","Not Employed","no migration background","846","0.253268078303726","0.238705878088479","0.267830278518974","8"
"8 on Scale 1 to 10","1993","Not Employed","direct migration background","152","0.204477120618421","0.176736333849239","0.232217907387603","8"
"8 on Scale 1 to 10","1993","Not Employed","indirect migration background","48","0.256633521144138","0.189989023769257","0.32327801851902","8"
"8 on Scale 1 to 10","1993","Employed","indirect migration background","94","0.248791080023112","0.200432151017205","0.297150009029019","8"
"8 on Scale 1 to 10","1993","Employed","no migration background","1812","0.275789634909422","0.265118664249909","0.286460605568934","8"
"8 on Scale 1 to 10","1993","Employed","direct migration background","350","0.216997056964722","0.197221508295464","0.23677260563398","8"
"9 on Scale 1 to 10","1993","Not Employed","direct migration background","54","0.0778497043519319","0.0594208042814184","0.0962786044224454","9"
"9 on Scale 1 to 10","1993","Not Employed","indirect migration background","16","","","","9"
"9 on Scale 1 to 10","1993","Employed","direct migration background","152","0.100522534644966","0.0860965062819448","0.114948563007988","9"
"9 on Scale 1 to 10","1993","Employed","indirect migration background","30","0.09844077089271","0.0651162788676651","0.131765262917755","9"
"9 on Scale 1 to 10","1993","Not Employed","no migration background","385","0.117609563758921","0.106822428423412","0.128396699094429","9"
"9 on Scale 1 to 10","1993","Employed","no migration background","747","0.127605348485335","0.119638739095725","0.135571957874946","9"
"0 Completely dissatisfied","1994","Not Employed","direct migration background","","","","","0"
"0 Completely dissatisfied","1994","Not Employed","indirect migration background","","","","","0"
"0 Completely dissatisfied","1994","Employed","no migration background","","","","","0"
"0 Completely dissatisfied","1994","Not Employed","no migration background","","","","","0"
"0 Completely dissatisfied","1994","Employed","direct migration background","","","","","0"
"0 Completely dissatisfied","1994","Employed","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1994","Not Employed","no migration background","","","","","1"
"1 on Scale 1 to 10","1994","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1994","Employed","no migration background","","","","","1"
"1 on Scale 1 to 10","1994","Not Employed","direct migration background","","","","","1"
"1 on Scale 1 to 10","1994","Employed","direct migration background","","","","","1"
"1 on Scale 1 to 10","1994","Employed","indirect migration background","","","","","1"
"10 Completely satisfied","1994","Not Employed","no migration background","","","","","10"
"10 Completely satisfied","1994","Not Employed","direct migration background","","","","","10"
"10 Completely satisfied","1994","Not Employed","indirect migration background","","","","","10"
"10 Completely satisfied","1994","Employed","no migration background","","","","","10"
"10 Completely satisfied","1994","Employed","direct migration background","","","","","10"
"10 Completely satisfied","1994","Employed","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1994","Not Employed","no migration background","","","","","2"
"2 on Scale 1 to 10","1994","Not Employed","direct migration background","","","","","2"
"2 on Scale 1 to 10","1994","Not Employed","indirect migration background","","","","","2"
