"plh0162","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1998","inadequately","West Germany","10","","","","2"
"2 on Scale 1 to 10","1998","inadequately","East Germany","","","","","2"
"2 on Scale 1 to 10","1998","higher vocational","East Germany","4","","","","2"
"2 on Scale 1 to 10","1998","in school","West Germany","2","","","","2"
"2 on Scale 1 to 10","1998","general elemantary","East Germany","3","","","","2"
"2 on Scale 1 to 10","1998","vocational + Abi","East Germany","2","","","","2"
"2 on Scale 1 to 10","1998","higher vocational","West Germany","9","","","","2"
"2 on Scale 1 to 10","1998","middle vocational","West Germany","58","0.0127009753990587","0.00957639711673581","0.0158255536813816","2"
"2 on Scale 1 to 10","1998","vocational + Abi","West Germany","4","","","","2"
"2 on Scale 1 to 10","1998","middle vocational","East Germany","61","0.0273481919062311","0.0203742540452533","0.034322129767209","2"
"3 on Scale 1 to 10","1998","in school","West Germany","2","","","","3"
"3 on Scale 1 to 10","1998","higher education","East Germany","23","","","","3"
"3 on Scale 1 to 10","1998","middle vocational","East Germany","107","0.0453210944723753","0.0364267504646306","0.0542154384801199","3"
"3 on Scale 1 to 10","1998","higher vocational","West Germany","13","","","","3"
"3 on Scale 1 to 10","1998","in school","East Germany","1","","","","3"
"3 on Scale 1 to 10","1998","inadequately","West Germany","24","","","","3"
"3 on Scale 1 to 10","1998","inadequately","East Germany","1","","","","3"
"3 on Scale 1 to 10","1998","general elemantary","West Germany","68","0.025174031669945","0.0185814085824825","0.0317666547574075","3"
"3 on Scale 1 to 10","1998","general elemantary","East Germany","13","","","","3"
"3 on Scale 1 to 10","1998","middle vocational","West Germany","98","0.0246222152589477","0.0202980875666475","0.028946342951248","3"
"3 on Scale 1 to 10","1998","vocational + Abi","East Germany","2","","","","3"
"3 on Scale 1 to 10","1998","higher vocational","East Germany","6","","","","3"
"3 on Scale 1 to 10","1998","higher education","West Germany","23","","","","3"
"3 on Scale 1 to 10","1998","vocational + Abi","West Germany","16","","","","3"
"4 on Scale 1 to 10","1998","in school","West Germany","6","","","","4"
"4 on Scale 1 to 10","1998","in school","East Germany","6","","","","4"
"4 on Scale 1 to 10","1998","inadequately","West Germany","38","0.105044177868386","0.0760302693769405","0.134058086359832","4"
"4 on Scale 1 to 10","1998","vocational + Abi","West Germany","10","","","","4"
"4 on Scale 1 to 10","1998","inadequately","East Germany","1","","","","4"
"4 on Scale 1 to 10","1998","general elemantary","East Germany","16","","","","4"
"4 on Scale 1 to 10","1998","middle vocational","West Germany","205","0.0370708781453683","0.0317990394196962","0.0423427168710404","4"
"4 on Scale 1 to 10","1998","middle vocational","East Germany","116","0.0580512745216388","0.0480523203975686","0.0680502286457091","4"
"4 on Scale 1 to 10","1998","vocational + Abi","East Germany","5","","","","4"
"4 on Scale 1 to 10","1998","higher vocational","West Germany","21","","","","4"
"4 on Scale 1 to 10","1998","higher education","East Germany","45","0.04584908233361","0.0319427673272796","0.0597553973399403","4"
"4 on Scale 1 to 10","1998","general elemantary","West Germany","113","0.0547117503423216","0.0451411154395308","0.0642823852451124","4"
"4 on Scale 1 to 10","1998","higher education","West Germany","25","","","","4"
"4 on Scale 1 to 10","1998","higher vocational","East Germany","22","","","","4"
"5 on Scale 1 to 10","1998","vocational + Abi","West Germany","46","0.117501124289659","0.0874126723161441","0.147589576263174","5"
"5 on Scale 1 to 10","1998","vocational + Abi","East Germany","10","","","","5"
"5 on Scale 1 to 10","1998","higher vocational","West Germany","53","0.115171990252963","0.0893694600608046","0.140974520445121","5"
"5 on Scale 1 to 10","1998","in school","West Germany","30","0.1030911008558","0.063181221524975","0.143000980186626","5"
"5 on Scale 1 to 10","1998","in school","East Germany","10","","","","5"
"5 on Scale 1 to 10","1998","inadequately","West Germany","57","0.12547524427166","0.094129071443509","0.156821417099811","5"
"5 on Scale 1 to 10","1998","inadequately","East Germany","1","","","","5"
"5 on Scale 1 to 10","1998","general elemantary","West Germany","302","0.138936634052768","0.124380559948749","0.153492708156786","5"
"5 on Scale 1 to 10","1998","general elemantary","East Germany","64","0.169304105915156","0.131398019721648","0.207210192108663","5"
"5 on Scale 1 to 10","1998","middle vocational","West Germany","565","0.119045298257017","0.110009189881162","0.128081406632873","5"
"5 on Scale 1 to 10","1998","middle vocational","East Germany","340","0.157441770825577","0.141867955874971","0.173015585776184","5"
"5 on Scale 1 to 10","1998","higher vocational","East Germany","41","0.185813034272731","0.13639792354123","0.235228145004232","5"
"5 on Scale 1 to 10","1998","higher education","West Germany","76","0.0803936124761732","0.0643546852835166","0.0964325396688297","5"
"5 on Scale 1 to 10","1998","higher education","East Germany","109","0.127968006114448","0.105757670868437","0.150178341360458","5"
"6 on Scale 1 to 10","1998","in school","West Germany","22","","","","6"
"6 on Scale 1 to 10","1998","in school","East Germany","9","","","","6"
"6 on Scale 1 to 10","1998","inadequately","West Germany","69","0.15405737277111","0.11989632808773","0.18821841745449","6"
"6 on Scale 1 to 10","1998","inadequately","East Germany","3","","","","6"
"6 on Scale 1 to 10","1998","general elemantary","West Germany","261","0.108156117368678","0.0950857354452116","0.121226499292144","6"
"6 on Scale 1 to 10","1998","general elemantary","East Germany","57","0.161287101713624","0.124111273859399","0.198462929567848","6"
"6 on Scale 1 to 10","1998","vocational + Abi","East Germany","9","","","","6"
"6 on Scale 1 to 10","1998","higher vocational","West Germany","62","0.11225838343368","0.0867424118515014","0.137774355015859","6"
"6 on Scale 1 to 10","1998","higher vocational","East Germany","32","0.131674028062783","0.0887153341669594","0.174632721958606","6"
"6 on Scale 1 to 10","1998","higher education","West Germany","93","0.0737389553362272","0.0583227053400846","0.0891552053323698","6"
"6 on Scale 1 to 10","1998","higher education","East Germany","163","0.185988278116915","0.160118284647618","0.211858271586211","6"
"6 on Scale 1 to 10","1998","middle vocational","West Germany","598","0.108109548393431","0.0994451921131674","0.116773904673695","6"
"6 on Scale 1 to 10","1998","middle vocational","East Germany","365","0.166774905608826","0.150835152615172","0.18271465860248","6"
"6 on Scale 1 to 10","1998","vocational + Abi","West Germany","47","0.106083314233537","0.0773097399066733","0.134856888560401","6"
"7 on Scale 1 to 10","1998","in school","West Germany","37","0.15618871143315","0.108540879299035","0.203836543567266","7"
"7 on Scale 1 to 10","1998","in school","East Germany","28","","","","7"
"7 on Scale 1 to 10","1998","general elemantary","East Germany","92","0.235109774027775","0.192246132297504","0.277973415758046","7"
"7 on Scale 1 to 10","1998","middle vocational","West Germany","1031","0.193387225134145","0.182366886054026","0.204407564214264","7"
"7 on Scale 1 to 10","1998","middle vocational","East Germany","497","0.225013657706761","0.207157561015662","0.242869754397859","7"
"7 on Scale 1 to 10","1998","vocational + Abi","East Germany","13","","","","7"
"7 on Scale 1 to 10","1998","higher vocational","West Germany","120","0.173382531135567","0.14278302713887","0.203982035132264","7"
"7 on Scale 1 to 10","1998","higher vocational","East Germany","59","0.244854489969847","0.190224770439491","0.299484209500202","7"
"7 on Scale 1 to 10","1998","higher education","West Germany","257","0.204649790982323","0.180851355528311","0.228448226436335","7"
"7 on Scale 1 to 10","1998","higher education","East Germany","239","0.250862790407811","0.222039934430722","0.2796856463849","7"
"7 on Scale 1 to 10","1998","inadequately","West Germany","95","0.194098115654815","0.156672307234907","0.231523924074722","7"
"7 on Scale 1 to 10","1998","inadequately","East Germany","1","","","","7"
"7 on Scale 1 to 10","1998","general elemantary","West Germany","452","0.211997452865669","0.194796700355365","0.229198205375973","7"
"7 on Scale 1 to 10","1998","vocational + Abi","West Germany","91","0.20428265022495","0.166610803688429","0.241954496761471","7"
"8 on Scale 1 to 10","1998","inadequately","West Germany","75","0.159868956409251","0.125189280421601","0.1945486323969","8"
"8 on Scale 1 to 10","1998","vocational + Abi","West Germany","136","0.303331520930492","0.260378510768794","0.34628453109219","8"
"8 on Scale 1 to 10","1998","in school","East Germany","28","","","","8"
"8 on Scale 1 to 10","1998","in school","West Germany","53","0.243970735801613","0.18760257942054","0.300338892182687","8"
"8 on Scale 1 to 10","1998","inadequately","East Germany","3","","","","8"
"8 on Scale 1 to 10","1998","general elemantary","East Germany","69","0.168518009225993","0.130682136827217","0.206353881624768","8"
"8 on Scale 1 to 10","1998","middle vocational","West Germany","1381","0.279617449875449","0.267094338417089","0.292140561333809","8"
"8 on Scale 1 to 10","1998","middle vocational","East Germany","441","0.216943654605078","0.199319631748729","0.234567677461427","8"
"8 on Scale 1 to 10","1998","vocational + Abi","East Germany","22","","","","8"
"8 on Scale 1 to 10","1998","higher vocational","West Germany","188","0.291007896372861","0.254293827871827","0.327721964873895","8"
"8 on Scale 1 to 10","1998","higher vocational","East Germany","50","0.238347201888193","0.184216561829952","0.292477841946434","8"
"8 on Scale 1 to 10","1998","higher education","East Germany","197","0.223251795658884","0.195564801306894","0.250938790010873","8"
"8 on Scale 1 to 10","1998","general elemantary","West Germany","527","0.241090599481247","0.223089318135093","0.2590918808274","8"
"8 on Scale 1 to 10","1998","higher education","West Germany","352","0.314460532464009","0.287072372328794","0.341848692599223","8"
"9 on Scale 1 to 10","1998","in school","West Germany","48","0.220016905921059","0.165646036114023","0.274387775728096","9"
"9 on Scale 1 to 10","1998","in school","East Germany","15","","","","9"
"9 on Scale 1 to 10","1998","inadequately","West Germany","42","0.113960114028417","0.0838908693683551","0.14402935868848","9"
"9 on Scale 1 to 10","1998","inadequately","East Germany","4","","","","9"
"9 on Scale 1 to 10","1998","general elemantary","West Germany","205","0.101358952411105","0.0886578184178998","0.11406008640431","9"
"9 on Scale 1 to 10","1998","general elemantary","East Germany","32","0.0916025536133668","0.062445347207433","0.120759760019301","9"
"9 on Scale 1 to 10","1998","middle vocational","West Germany","571","0.119101458147305","0.110063506713913","0.128139409580698","9"
"9 on Scale 1 to 10","1998","middle vocational","East Germany","102","0.0607182291003804","0.0505066581310699","0.0709298000696909","9"
"9 on Scale 1 to 10","1998","vocational + Abi","East Germany","4","","","","9"
"9 on Scale 1 to 10","1998","higher vocational","West Germany","77","0.138289511572663","0.110387549831744","0.166191473313581","9"
"9 on Scale 1 to 10","1998","vocational + Abi","West Germany","53","0.110006197806892","0.0807698027921334","0.13924259282165","9"
"9 on Scale 1 to 10","1998","higher vocational","East Germany","17","","","","9"
"9 on Scale 1 to 10","1998","higher education","West Germany","161","0.167161715533775","0.145152107691908","0.189171323375643","9"
"9 on Scale 1 to 10","1998","higher education","East Germany","48","0.0623159516405742","0.0462440937901291","0.0783878094910194","9"
"0 Completely dissatisfied","1999","vocational + Abi","West Germany","3","","","","0"
"0 Completely dissatisfied","1999","middle vocational","West Germany","21","","","","0"
"0 Completely dissatisfied","1999","in school","West Germany","","","","","0"
"0 Completely dissatisfied","1999","in school","East Germany","1","","","","0"
"0 Completely dissatisfied","1999","inadequately","West Germany","3","","","","0"
"0 Completely dissatisfied","1999","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","1999","general elemantary","West Germany","16","","","","0"
"0 Completely dissatisfied","1999","general elemantary","East Germany","1","","","","0"
"0 Completely dissatisfied","1999","middle vocational","East Germany","12","","","","0"
"0 Completely dissatisfied","1999","vocational + Abi","East Germany","","","","","0"
"0 Completely dissatisfied","1999","higher vocational","West Germany","1","","","","0"
"0 Completely dissatisfied","1999","higher vocational","East Germany","1","","","","0"
"0 Completely dissatisfied","1999","higher education","West Germany","1","","","","0"
"0 Completely dissatisfied","1999","higher education","East Germany","3","","","","0"
"1 on Scale 1 to 10","1999","in school","West Germany","2","","","","1"
"1 on Scale 1 to 10","1999","middle vocational","East Germany","19","","","","1"
"1 on Scale 1 to 10","1999","vocational + Abi","West Germany","2","","","","1"
"1 on Scale 1 to 10","1999","middle vocational","West Germany","18","","","","1"
"1 on Scale 1 to 10","1999","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","1999","inadequately","West Germany","2","","","","1"
"1 on Scale 1 to 10","1999","higher vocational","East Germany","","","","","1"
"1 on Scale 1 to 10","1999","higher education","West Germany","2","","","","1"
"1 on Scale 1 to 10","1999","general elemantary","West Germany","16","","","","1"
"1 on Scale 1 to 10","1999","general elemantary","East Germany","2","","","","1"
"1 on Scale 1 to 10","1999","higher education","East Germany","1","","","","1"
"1 on Scale 1 to 10","1999","inadequately","East Germany","","","","","1"
"1 on Scale 1 to 10","1999","vocational + Abi","East Germany","","","","","1"
"1 on Scale 1 to 10","1999","higher vocational","West Germany","","","","","1"
"10 Completely satisfied","1999","higher education","West Germany","96","0.100512884855614","0.0827762225824606","0.118249547128767","10"
"10 Completely satisfied","1999","higher education","East Germany","26","","","","10"
"10 Completely satisfied","1999","in school","West Germany","27","","","","10"
"10 Completely satisfied","1999","in school","East Germany","7","","","","10"
"10 Completely satisfied","1999","inadequately","West Germany","21","","","","10"
"10 Completely satisfied","1999","inadequately","East Germany","1","","","","10"
"10 Completely satisfied","1999","general elemantary","West Germany","180","0.107714917764953","0.094356421021505","0.121073414508401","10"
"10 Completely satisfied","1999","general elemantary","East Germany","17","","","","10"
"10 Completely satisfied","1999","middle vocational","West Germany","391","0.0952221595605775","0.0869767392769079","0.103467579844247","10"
"10 Completely satisfied","1999","middle vocational","East Germany","61","0.0391041476076573","0.030781743403017","0.0474265518122977","10"
"10 Completely satisfied","1999","vocational + Abi","West Germany","26","","","","10"
"10 Completely satisfied","1999","vocational + Abi","East Germany","2","","","","10"
"10 Completely satisfied","1999","higher vocational","West Germany","43","0.072662199353209","0.0514634568125037","0.0938609418939142","10"
"10 Completely satisfied","1999","higher vocational","East Germany","7","","","","10"
"2 on Scale 1 to 10","1999","inadequately","East Germany","","","","","2"
"2 on Scale 1 to 10","1999","higher education","West Germany","9","","","","2"
"2 on Scale 1 to 10","1999","higher education","East Germany","6","","","","2"
"2 on Scale 1 to 10","1999","in school","East Germany","2","","","","2"
"2 on Scale 1 to 10","1999","inadequately","West Germany","6","","","","2"
"2 on Scale 1 to 10","1999","vocational + Abi","East Germany","2","","","","2"
"2 on Scale 1 to 10","1999","higher vocational","West Germany","2","","","","2"
"2 on Scale 1 to 10","1999","higher vocational","East Germany","2","","","","2"
"2 on Scale 1 to 10","1999","in school","West Germany","","","","","2"
"2 on Scale 1 to 10","1999","general elemantary","West Germany","28","","","","2"
"2 on Scale 1 to 10","1999","general elemantary","East Germany","9","","","","2"
"2 on Scale 1 to 10","1999","middle vocational","West Germany","52","0.012387856303416","0.00928069287604899","0.0154950197307829","2"
"2 on Scale 1 to 10","1999","vocational + Abi","West Germany","1","","","","2"
"2 on Scale 1 to 10","1999","middle vocational","East Germany","49","0.027631183839772","0.020593747307007","0.0346686203725369","2"
"3 on Scale 1 to 10","1999","in school","West Germany","8","","","","3"
"3 on Scale 1 to 10","1999","inadequately","East Germany","","","","","3"
"3 on Scale 1 to 10","1999","general elemantary","West Germany","60","0.0285453537422601","0.0213699420292816","0.0357207654552386","3"
"3 on Scale 1 to 10","1999","general elemantary","East Germany","11","","","","3"
"3 on Scale 1 to 10","1999","higher education","East Germany","24","","","","3"
"3 on Scale 1 to 10","1999","middle vocational","East Germany","79","0.0371426700946234","0.0290234041922386","0.0452619359970082","3"
"3 on Scale 1 to 10","1999","in school","East Germany","","","","","3"
"3 on Scale 1 to 10","1999","inadequately","West Germany","20","","","","3"
"3 on Scale 1 to 10","1999","middle vocational","West Germany","111","0.020884596645508","0.0168675877481393","0.0249016055428767","3"
"3 on Scale 1 to 10","1999","vocational + Abi","East Germany","4","","","","3"
"3 on Scale 1 to 10","1999","higher vocational","West Germany","9","","","","3"
"3 on Scale 1 to 10","1999","higher vocational","East Germany","8","","","","3"
"3 on Scale 1 to 10","1999","higher education","West Germany","17","","","","3"
"3 on Scale 1 to 10","1999","vocational + Abi","West Germany","12","","","","3"
"4 on Scale 1 to 10","1999","in school","West Germany","8","","","","4"
"4 on Scale 1 to 10","1999","in school","East Germany","4","","","","4"
"4 on Scale 1 to 10","1999","inadequately","West Germany","30","0.102312146699935","0.0729055827065546","0.131718710693315","4"
"4 on Scale 1 to 10","1999","vocational + Abi","West Germany","16","","","","4"
"4 on Scale 1 to 10","1999","general elemantary","West Germany","87","0.0470928913795028","0.037964992779009","0.0562207899799966","4"
"4 on Scale 1 to 10","1999","general elemantary","East Germany","21","","","","4"
"4 on Scale 1 to 10","1999","middle vocational","West Germany","166","0.0403354676577931","0.0348086380347611","0.045862297280825","4"
"4 on Scale 1 to 10","1999","middle vocational","East Germany","113","0.0519956846520664","0.0424635966888939","0.0615277726152389","4"
"4 on Scale 1 to 10","1999","vocational + Abi","East Germany","3","","","","4"
"4 on Scale 1 to 10","1999","higher vocational","West Germany","26","","","","4"
"4 on Scale 1 to 10","1999","higher education","East Germany","38","0.0399146655980017","0.0268388833164962","0.0529904478795072","4"
"4 on Scale 1 to 10","1999","higher education","West Germany","19","","","","4"
"4 on Scale 1 to 10","1999","higher vocational","East Germany","8","","","","4"
"4 on Scale 1 to 10","1999","inadequately","East Germany","1","","","","4"
"5 on Scale 1 to 10","1999","vocational + Abi","West Germany","42","0.101927252221374","0.0734954506335997","0.130359053809148","5"
"5 on Scale 1 to 10","1999","vocational + Abi","East Germany","10","","","","5"
"5 on Scale 1 to 10","1999","higher vocational","West Germany","35","0.0604409883518696","0.0409800104624012","0.0799019662413379","5"
"5 on Scale 1 to 10","1999","in school","West Germany","17","","","","5"
"5 on Scale 1 to 10","1999","in school","East Germany","6","","","","5"
"5 on Scale 1 to 10","1999","inadequately","West Germany","75","0.165933834051004","0.129835618351888","0.20203204975012","5"
"5 on Scale 1 to 10","1999","general elemantary","West Germany","236","0.099955526580406","0.0870313394919355","0.112879713668876","5"
"5 on Scale 1 to 10","1999","general elemantary","East Germany","67","0.161687907239052","0.124224888318288","0.199150926159817","5"
"5 on Scale 1 to 10","1999","middle vocational","West Germany","531","0.104954126282324","0.0963442836745012","0.113563968890146","5"
"5 on Scale 1 to 10","1999","middle vocational","East Germany","340","0.157573152693874","0.141930642547031","0.173215662840718","5"
"5 on Scale 1 to 10","1999","higher vocational","East Germany","30","0.159834111124058","0.113759443410539","0.205908778837577","5"
"5 on Scale 1 to 10","1999","higher education","West Germany","70","0.0768621687632483","0.0611493845547182","0.0925749529717785","5"
"5 on Scale 1 to 10","1999","higher education","East Germany","106","0.130134941060418","0.10766150812302","0.152608373997816","5"
"5 on Scale 1 to 10","1999","inadequately","East Germany","3","","","","5"
"6 on Scale 1 to 10","1999","inadequately","East Germany","2","","","","6"
"6 on Scale 1 to 10","1999","in school","West Germany","19","","","","6"
"6 on Scale 1 to 10","1999","in school","East Germany","10","","","","6"
"6 on Scale 1 to 10","1999","inadequately","West Germany","57","0.120143043580726","0.0885949325685409","0.151691154592911","6"
"6 on Scale 1 to 10","1999","general elemantary","West Germany","261","0.116423167389911","0.102603114312792","0.130243220467031","6"
"6 on Scale 1 to 10","1999","general elemantary","East Germany","51","0.154266384881853","0.117511625520919","0.191021144242787","6"
"6 on Scale 1 to 10","1999","vocational + Abi","East Germany","11","","","","6"
"6 on Scale 1 to 10","1999","higher vocational","West Germany","53","0.0951522276034648","0.071189619227381","0.119114835979549","6"
"6 on Scale 1 to 10","1999","higher vocational","East Germany","42","0.179604505556512","0.131341406962458","0.227867604150567","6"
"6 on Scale 1 to 10","1999","higher education","West Germany","96","0.0819802366916049","0.0657977911676978","0.0981626822155121","6"
"6 on Scale 1 to 10","1999","higher education","East Germany","114","0.128917085888144","0.106533405142778","0.15130076663351","6"
"6 on Scale 1 to 10","1999","vocational + Abi","West Germany","45","0.115478668785101","0.0854449920222291","0.145512345547973","6"
"6 on Scale 1 to 10","1999","middle vocational","West Germany","508","0.0960376574892724","0.0877607375405577","0.104314577437987","6"
"6 on Scale 1 to 10","1999","middle vocational","East Germany","322","0.142550721143068","0.127540462946277","0.15756097933986","6"
"7 on Scale 1 to 10","1999","in school","West Germany","36","0.137400314941877","0.0913823538270576","0.183418276056696","7"
"7 on Scale 1 to 10","1999","in school","East Germany","25","","","","7"
"7 on Scale 1 to 10","1999","general elemantary","East Germany","63","0.150238375635094","0.113880363267751","0.186596388002438","7"
"7 on Scale 1 to 10","1999","middle vocational","West Germany","977","0.19128096828375","0.180232361465837","0.202329575101662","7"
"7 on Scale 1 to 10","1999","middle vocational","East Germany","503","0.237341984058379","0.219075648243442","0.255608319873316","7"
"7 on Scale 1 to 10","1999","general elemantary","West Germany","423","0.203962906063449","0.186600492604522","0.221325319522377","7"
"7 on Scale 1 to 10","1999","higher vocational","East Germany","61","0.257623985303182","0.202638246175646","0.312609724430717","7"
"7 on Scale 1 to 10","1999","higher education","West Germany","239","0.210608415895943","0.186556611618912","0.234660220172974","7"
"7 on Scale 1 to 10","1999","inadequately","West Germany","78","0.175537773947333","0.138623979963836","0.21245156793083","7"
"7 on Scale 1 to 10","1999","inadequately","East Germany","2","","","","7"
"7 on Scale 1 to 10","1999","vocational + Abi","East Germany","19","","","","7"
"7 on Scale 1 to 10","1999","higher vocational","West Germany","127","0.192956138108838","0.160729521093465","0.225182755124211","7"
"7 on Scale 1 to 10","1999","higher education","East Germany","233","0.248553474736245","0.219686220637771","0.27742072883472","7"
"7 on Scale 1 to 10","1999","vocational + Abi","West Germany","97","0.219721854354591","0.180811533506072","0.258632175203109","7"
"8 on Scale 1 to 10","1999","in school","West Germany","54","0.205662831577438","0.15163603610248","0.259689627052396","8"
"8 on Scale 1 to 10","1999","in school","East Germany","30","0.290931019164548","0.203639775905738","0.378222262423357","8"
"8 on Scale 1 to 10","1999","inadequately","West Germany","84","0.209260313265086","0.169789305650097","0.248731320880076","8"
"8 on Scale 1 to 10","1999","vocational + Abi","West Germany","133","0.281439943111775","0.239180101426332","0.323699784797218","8"
"8 on Scale 1 to 10","1999","middle vocational","East Germany","438","0.210185842460309","0.192692877720747","0.22767880719987","8"
"8 on Scale 1 to 10","1999","vocational + Abi","East Germany","16","","","","8"
"8 on Scale 1 to 10","1999","inadequately","East Germany","5","","","","8"
"8 on Scale 1 to 10","1999","general elemantary","West Germany","533","0.255132187044198","0.236348100708842","0.273916273379554","8"
"8 on Scale 1 to 10","1999","general elemantary","East Germany","76","0.199342131778881","0.158689920566828","0.239994342990933","8"
"8 on Scale 1 to 10","1999","middle vocational","West Germany","1433","0.287749041667696","0.275031702020495","0.300466381314898","8"
"8 on Scale 1 to 10","1999","higher vocational","West Germany","180","0.319632948141968","0.28154967597345","0.357716220310487","8"
"8 on Scale 1 to 10","1999","higher vocational","East Germany","64","0.246472518603034","0.192287559038016","0.300657478168053","8"
"8 on Scale 1 to 10","1999","higher education","East Germany","220","0.253631576704311","0.224569623125247","0.282693530283375","8"
"8 on Scale 1 to 10","1999","higher education","West Germany","370","0.311177603444669","0.283867625468432","0.338487581420906","8"
"9 on Scale 1 to 10","1999","in school","West Germany","44","0.213368867723282","0.158606785558619","0.268130949887945","9"
"9 on Scale 1 to 10","1999","in school","East Germany","19","","","","9"
"9 on Scale 1 to 10","1999","inadequately","West Germany","32","0.0675051045998948","0.0431601175255417","0.0918500916742479","9"
"9 on Scale 1 to 10","1999","inadequately","East Germany","2","","","","9"
"9 on Scale 1 to 10","1999","general elemantary","West Germany","229","0.111892766726951","0.0983095836074376","0.125475949846464","9"
"9 on Scale 1 to 10","1999","general elemantary","East Germany","53","0.168275393659457","0.130207292132739","0.206343495186176","9"
"9 on Scale 1 to 10","1999","middle vocational","West Germany","660","0.141573144286128","0.131780163710639","0.151366124861616","9"
"9 on Scale 1 to 10","1999","middle vocational","East Germany","148","0.0802824189212481","0.0686160232242301","0.0919488146182661","9"
"9 on Scale 1 to 10","1999","vocational + Abi","East Germany","7","","","","9"
"9 on Scale 1 to 10","1999","higher vocational","West Germany","100","0.16562864771972","0.135269870896847","0.195987424542592","9"
"9 on Scale 1 to 10","1999","higher vocational","East Germany","20","","","","9"
"9 on Scale 1 to 10","1999","vocational + Abi","West Germany","58","0.138697686704327","0.10621769735155","0.171177676057104","9"
"9 on Scale 1 to 10","1999","higher education","West Germany","185","0.170999486392711","0.14879000809215","0.193208964693272","9"
"9 on Scale 1 to 10","1999","higher education","East Germany","90","0.102507801988334","0.0822477611284154","0.122767842848252","9"
"0 Completely dissatisfied","2000","in school","West Germany","1","","","","0"
"0 Completely dissatisfied","2000","in school","East Germany","","","","","0"
"0 Completely dissatisfied","2000","inadequately","West Germany","9","","","","0"
"0 Completely dissatisfied","2000","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","2000","general elemantary","West Germany","22","","","","0"
"0 Completely dissatisfied","2000","general elemantary","East Germany","2","","","","0"
"0 Completely dissatisfied","2000","middle vocational","West Germany","28","","","","0"
"0 Completely dissatisfied","2000","middle vocational","East Germany","21","","","","0"
"0 Completely dissatisfied","2000","vocational + Abi","West Germany","2","","","","0"
"0 Completely dissatisfied","2000","vocational + Abi","East Germany","","","","","0"
"0 Completely dissatisfied","2000","higher vocational","West Germany","4","","","","0"
"0 Completely dissatisfied","2000","higher vocational","East Germany","3","","","","0"
"0 Completely dissatisfied","2000","higher education","West Germany","4","","","","0"
"0 Completely dissatisfied","2000","higher education","East Germany","3","","","","0"
"1 on Scale 1 to 10","2000","in school","West Germany","","","","","1"
"1 on Scale 1 to 10","2000","in school","East Germany","1","","","","1"
"1 on Scale 1 to 10","2000","inadequately","West Germany","4","","","","1"
"1 on Scale 1 to 10","2000","inadequately","East Germany","","","","","1"
"1 on Scale 1 to 10","2000","general elemantary","West Germany","19","","","","1"
"1 on Scale 1 to 10","2000","general elemantary","East Germany","3","","","","1"
"1 on Scale 1 to 10","2000","middle vocational","West Germany","35","0.00375264982260835","0.00252890350720031","0.00497639613801638","1"
"1 on Scale 1 to 10","2000","middle vocational","East Germany","19","","","","1"
"1 on Scale 1 to 10","2000","vocational + Abi","East Germany","1","","","","1"
"1 on Scale 1 to 10","2000","higher vocational","West Germany","3","","","","1"
"1 on Scale 1 to 10","2000","vocational + Abi","West Germany","5","","","","1"
"1 on Scale 1 to 10","2000","higher vocational","East Germany","2","","","","1"
"1 on Scale 1 to 10","2000","higher education","East Germany","3","","","","1"
"1 on Scale 1 to 10","2000","higher education","West Germany","5","","","","1"
"10 Completely satisfied","2000","in school","West Germany","45","0.141913390039245","0.105354641674211","0.178472138404279","10"
"10 Completely satisfied","2000","in school","East Germany","11","","","","10"
"10 Completely satisfied","2000","inadequately","West Germany","23","","","","10"
"10 Completely satisfied","2000","inadequately","East Germany","2","","","","10"
"10 Completely satisfied","2000","general elemantary","West Germany","308","0.114055984978464","0.102772803903643","0.125339166053285","10"
"10 Completely satisfied","2000","general elemantary","East Germany","27","","","","10"
"10 Completely satisfied","2000","middle vocational","West Germany","989","0.107663632355509","0.101460120764353","0.113867143946665","10"
"10 Completely satisfied","2000","middle vocational","East Germany","134","0.0468290868800548","0.0395777859816679","0.0540803877784417","10"
"10 Completely satisfied","2000","vocational + Abi","West Germany","103","0.120295360724825","0.100163194616467","0.140427526833182","10"
"10 Completely satisfied","2000","vocational + Abi","East Germany","5","","","","10"
"10 Completely satisfied","2000","higher vocational","West Germany","148","0.117219007712387","0.100246967389655","0.134191048035119","10"
"10 Completely satisfied","2000","higher vocational","East Germany","14","","","","10"
"10 Completely satisfied","2000","higher education","West Germany","347","0.140171900605012","0.126673507973344","0.15367029323668","10"
"10 Completely satisfied","2000","higher education","East Germany","54","0.0518270887866812","0.0397348379080948","0.0639193396652675","10"
"2 on Scale 1 to 10","2000","in school","East Germany","3","","","","2"
"2 on Scale 1 to 10","2000","general elemantary","West Germany","43","0.0148032076955334","0.0105166488538177","0.0190897665372492","2"
"2 on Scale 1 to 10","2000","general elemantary","East Germany","9","","","","2"
"2 on Scale 1 to 10","2000","higher vocational","West Germany","8","","","","2"
"2 on Scale 1 to 10","2000","higher vocational","East Germany","8","","","","2"
"2 on Scale 1 to 10","2000","in school","West Germany","3","","","","2"
