"plh0162","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1990","1-pers.-HH","East Germany","47","0.126730362740033","0.0911596168972202","0.162301108582846","8"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","West Germany","","","","","8"
"8 on Scale 1 to 10","1990","Single parent ","East Germany","44","0.223095538015978","0.164053592804415","0.28213748322754","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","West Germany","","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","East Germany","289","0.192763688800454","0.172632703129875","0.212894674471033","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","West Germany","","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","East Germany","163","0.205512024284874","0.177972424850297","0.23305162371945","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","West Germany","","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","East Germany","64","0.198785241974317","0.154990770552418","0.242579713396215","8"
"8 on Scale 1 to 10","1990","1-pers.-HH","West Germany","","","","","8"
"9 on Scale 1 to 10","1990","1-pers.-HH","East Germany","14","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","Single parent ","East Germany","8","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","East Germany","80","0.0504932017176691","0.0393189725216113","0.061667430913727","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","East Germany","65","0.076233427580384","0.0581471504541773","0.0943197047065907","9"
"9 on Scale 1 to 10","1990","1-pers.-HH","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","East Germany","49","0.0508859477789071","0.036955108538839","0.0648167870189752","9"
"9 on Scale 1 to 10","1990","Single parent ","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","East Germany","20","","","","9"
"0 Completely dissatisfied","1991","1-pers.-HH","East Germany","6","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","West Germany","7","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","East Germany","13","","","","0"
"0 Completely dissatisfied","1991","Single parent ","West Germany","6","","","","0"
"0 Completely dissatisfied","1991","Single parent ","East Germany","6","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","West Germany","9","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","East Germany","30","0.0250154571902136","0.016706218115088","0.0333246962653392","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","West Germany","4","","","","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","East Germany","17","","","","0"
"0 Completely dissatisfied","1991","1-pers.-HH","West Germany","9","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","West Germany","6","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","East Germany","5","","","","0"
"1 on Scale 1 to 10","1991","1-pers.-HH","West Germany","9","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","East Germany","9","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","West Germany","7","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","East Germany","5","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","West Germany","5","","","","1"
"1 on Scale 1 to 10","1991","1-pers.-HH","East Germany","7","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","West Germany","7","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","East Germany","4","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","West Germany","6","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","West Germany","7","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","East Germany","3","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","East Germany","8","","","","1"
"10 Completely satisfied","1991","1-pers.-HH","West Germany","112","0.10436687744402","0.0858033437886431","0.122930411099397","10"
"10 Completely satisfied","1991","1-pers.-HH","East Germany","18","","","","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","East Germany","9","","","","10"
"10 Completely satisfied","1991","(Married) couple without C. ","West Germany","293","0.130396272098656","0.116749615465288","0.144042928732023","10"
"10 Completely satisfied","1991","(Married) couple without C. ","East Germany","34","0.0349305546174555","0.0227997731665737","0.0470613360683373","10"
"10 Completely satisfied","1991","Single parent ","West Germany","39","0.0685216912462542","0.0459441854397042","0.0910991970528041","10"
"10 Completely satisfied","1991","Single parent ","East Germany","6","","","","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","West Germany","178","0.0808700054267692","0.0692038554662283","0.09253615538731","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","East Germany","50","0.0405543286635369","0.0300592192790877","0.0510494380479862","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","West Germany","170","0.0956210040840892","0.0826582691682915","0.108583738999887","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","East Germany","25","","","","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","West Germany","79","0.0987071784750962","0.0791004770434363","0.118313879906756","10"
"2 on Scale 1 to 10","1991","1-pers.-HH","East Germany","4","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","West Germany","16","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","East Germany","9","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","West Germany","10","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","West Germany","5","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","East Germany","8","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","East Germany","26","","","","2"
"2 on Scale 1 to 10","1991","1-pers.-HH","West Germany","18","","","","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","West Germany","14","","","","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","East Germany","24","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","East Germany","40","0.026027113905788","0.0175559203086849","0.034498307502891","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","West Germany","9","","","","2"
"3 on Scale 1 to 10","1991","Single parent ","East Germany","8","","","","3"
"3 on Scale 1 to 10","1991","1-pers.-HH","West Germany","32","0.0301165498595156","0.0197394352149478","0.0404936645040834","3"
"3 on Scale 1 to 10","1991","1-pers.-HH","East Germany","24","","","","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","West Germany","38","0.012547740742658","0.00803673061171033","0.0170587508736057","3"
"3 on Scale 1 to 10","1991","Single parent ","West Germany","20","","","","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","East Germany","58","0.0617351941331712","0.0458337752844087","0.0776366129819337","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","East Germany","17","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","West Germany","42","0.0206479390124161","0.0145630435113003","0.026732834513532","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","East Germany","93","0.0670976607212037","0.0537860702587295","0.0804092511836779","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","East Germany","69","0.0853831371604187","0.0663026200249807","0.104463654295857","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","West Germany","32","0.0151584064424393","0.00977255064527395","0.0205442622396047","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","West Germany","14","","","","3"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","East Germany","65","0.0785186714457542","0.0607466636059273","0.0962906792855811","4"
"4 on Scale 1 to 10","1991","Single parent ","West Germany","27","","","","4"
"4 on Scale 1 to 10","1991","Single parent ","East Germany","18","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","East Germany","61","0.0738966646229985","0.0560348068197889","0.0917585224262082","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","East Germany","17","","","","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","West Germany","39","0.0377982258008539","0.0262189068742985","0.0493775447274093","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","West Germany","81","0.0332071358546244","0.0255400950136445","0.0408741766956042","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","East Germany","97","0.0692471126762219","0.0557395746710722","0.0827546506813716","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","West Germany","60","0.0307927310546252","0.023177603326866","0.0384078587823844","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","West Germany","37","0.0439749193085786","0.0304966422618058","0.0574531963553514","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","East Germany","20","","","","4"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","West Germany","72","0.0291725340939663","0.0223524287095972","0.0359926394783353","4"
"5 on Scale 1 to 10","1991","Couple + C. LE and GT 16","East Germany","57","0.184401699942577","0.142239134657193","0.226564265227962","5"
"5 on Scale 1 to 10","1991","1-pers.-HH","East Germany","75","0.256000094246222","0.206532703903054","0.305467484589389","5"
"5 on Scale 1 to 10","1991","(Married) couple without C. ","West Germany","217","0.100799291537698","0.0885984428770864","0.11300014019831","5"
"5 on Scale 1 to 10","1991","Couple + C. LE 16 ","East Germany","272","0.206428692488826","0.184894123860272","0.22796326111738","5"
"5 on Scale 1 to 10","1991","Couple + C. LE and GT 16","West Germany","121","0.136996096117236","0.114393533219766","0.159598659014706","5"
"5 on Scale 1 to 10","1991","Couple + C. LE 16 ","West Germany","262","0.114269722287804","0.10065647666761","0.127882967907998","5"
"5 on Scale 1 to 10","1991","Couple + C. GT 16 ","West Germany","249","0.116900784385153","0.102737687746168","0.131063881024138","5"
"5 on Scale 1 to 10","1991","Couple + C. GT 16 ","East Germany","190","0.2272975194326","0.198682899196171","0.25591213966903","5"
"5 on Scale 1 to 10","1991","Single parent ","West Germany","77","0.151635869683162","0.119582944120935","0.183688795245389","5"
"5 on Scale 1 to 10","1991","(Married) couple without C. ","East Germany","249","0.266412647189507","0.237204090883258","0.295621203495755","5"
"5 on Scale 1 to 10","1991","Single parent ","East Germany","52","0.300654493249359","0.232325537549389","0.368983448949328","5"
"5 on Scale 1 to 10","1991","1-pers.-HH","West Germany","124","0.121660903592215","0.101812715925473","0.141509091258956","5"
"6 on Scale 1 to 10","1991","Couple + C. LE and GT 16","East Germany","45","0.129847066498676","0.0933027136005798","0.166391419396772","6"
"6 on Scale 1 to 10","1991","Couple + C. LE 16 ","West Germany","214","0.0933173362731528","0.0808706377127894","0.105764034833516","6"
"6 on Scale 1 to 10","1991","Couple + C. LE and GT 16","West Germany","84","0.08399101867118","0.0657577932719299","0.10222424407043","6"
"6 on Scale 1 to 10","1991","Couple + C. LE 16 ","East Germany","233","0.170107815767197","0.150116971381","0.190098660153394","6"
"6 on Scale 1 to 10","1991","1-pers.-HH","East Germany","40","0.137001198646832","0.0980267682703137","0.17597562902335","6"
"6 on Scale 1 to 10","1991","Single parent ","East Germany","23","","","","6"
"6 on Scale 1 to 10","1991","Couple + C. GT 16 ","West Germany","237","0.111228866778433","0.0973693374153818","0.125088396141485","6"
"6 on Scale 1 to 10","1991","Couple + C. GT 16 ","East Germany","128","0.161211417721486","0.136103618974812","0.186319216468161","6"
"6 on Scale 1 to 10","1991","1-pers.-HH","West Germany","122","0.116593334990213","0.0971069432184853","0.136079726761941","6"
"6 on Scale 1 to 10","1991","(Married) couple without C. ","West Germany","207","0.0841890403774966","0.0729361606266106","0.0954419201283827","6"
"6 on Scale 1 to 10","1991","(Married) couple without C. ","East Germany","131","0.156604754547517","0.132592949937693","0.180616559157341","6"
"6 on Scale 1 to 10","1991","Single parent ","West Germany","54","0.102405953433851","0.0753116408308798","0.129500266036823","6"
"7 on Scale 1 to 10","1991","Single parent ","East Germany","22","","","","7"
"7 on Scale 1 to 10","1991","Couple + C. LE 16 ","West Germany","404","0.192497008123396","0.175626451529077","0.209367564717716","7"
"7 on Scale 1 to 10","1991","Couple + C. LE 16 ","East Germany","235","0.167469181532834","0.14760247961399","0.187335883451678","7"
"7 on Scale 1 to 10","1991","Couple + C. GT 16 ","West Germany","345","0.1666392884246","0.150212601933071","0.183065974916129","7"
"7 on Scale 1 to 10","1991","Couple + C. GT 16 ","East Germany","128","0.154787438703198","0.130090944142848","0.179483933263547","7"
"7 on Scale 1 to 10","1991","Couple + C. LE and GT 16","West Germany","174","0.190004701207665","0.164216524765444","0.215792877649886","7"
"7 on Scale 1 to 10","1991","(Married) couple without C. ","East Germany","136","0.159458543879204","0.135269972386926","0.183647115371482","7"
"7 on Scale 1 to 10","1991","Single parent ","West Germany","88","0.210120389166131","0.173712952487466","0.246527825844796","7"
"7 on Scale 1 to 10","1991","1-pers.-HH","West Germany","202","0.195319955286353","0.171248676913116","0.219391233659589","7"
"7 on Scale 1 to 10","1991","(Married) couple without C. ","West Germany","386","0.154583857849166","0.139933429633966","0.169234286064365","7"
"7 on Scale 1 to 10","1991","1-pers.-HH","East Germany","36","0.115077340581741","0.078906378262895","0.151248302900588","7"
"7 on Scale 1 to 10","1991","Couple + C. LE and GT 16","East Germany","58","0.180526240005958","0.138710084243824","0.222342395768091","7"
"8 on Scale 1 to 10","1991","Couple + C. LE 16 ","West Germany","611","0.309746189681749","0.289960429456157","0.329531949907342","8"
"8 on Scale 1 to 10","1991","Couple + C. LE 16 ","East Germany","252","0.188286848199479","0.16748655525914","0.209087141139819","8"
"8 on Scale 1 to 10","1991","Couple + C. LE and GT 16","East Germany","82","0.250304001720947","0.203208123119292","0.297399880322602","8"
"8 on Scale 1 to 10","1991","Couple + C. GT 16 ","West Germany","591","0.299260174731985","0.279074297889684","0.319446051574286","8"
"8 on Scale 1 to 10","1991","Couple + C. GT 16 ","East Germany","141","0.171850787667512","0.146092644943932","0.197608930391093","8"
"8 on Scale 1 to 10","1991","Couple + C. LE and GT 16","West Germany","241","0.269519918610458","0.240352578016561","0.298687259204355","8"
"8 on Scale 1 to 10","1991","(Married) couple without C. ","West Germany","731","0.319281722060293","0.300388600681954","0.338174843438632","8"
"8 on Scale 1 to 10","1991","(Married) couple without C. ","East Germany","140","0.161369267274085","0.137063879445594","0.185674655102575","8"
"8 on Scale 1 to 10","1991","Single parent ","West Germany","121","0.247386115654742","0.208825023428704","0.28594720788078","8"
"8 on Scale 1 to 10","1991","1-pers.-HH","East Germany","53","0.173920234086742","0.130956843786833","0.216883624386651","8"
"8 on Scale 1 to 10","1991","Single parent ","East Germany","12","","","","8"
"8 on Scale 1 to 10","1991","1-pers.-HH","West Germany","271","0.261144423543034","0.234473725193668","0.2878151218924","8"
"9 on Scale 1 to 10","1991","Couple + C. GT 16 ","East Germany","31","0.0343650408696351","0.0219270736564453","0.0468030080828249","9"
"9 on Scale 1 to 10","1991","Couple + C. LE 16 ","West Germany","275","0.142737476119233","0.127769217611373","0.157705734627093","9"
"9 on Scale 1 to 10","1991","Couple + C. LE 16 ","East Germany","50","0.0352921959811129","0.0254748204411714","0.0451095715210544","9"
"9 on Scale 1 to 10","1991","Couple + C. GT 16 ","West Germany","275","0.154719248773231","0.138778180564344","0.170660316982118","9"
"9 on Scale 1 to 10","1991","Couple + C. LE and GT 16","East Germany","23","","","","9"
"9 on Scale 1 to 10","1991","1-pers.-HH","East Germany","16","","","","9"
"9 on Scale 1 to 10","1991","Single parent ","East Germany","14","","","","9"
"9 on Scale 1 to 10","1991","Couple + C. LE and GT 16","West Germany","116","0.144233629691633","0.121139155181431","0.167328104201835","9"
"9 on Scale 1 to 10","1991","1-pers.-HH","West Germany","104","0.103764630620864","0.0852485124722511","0.122280748769476","9"
"9 on Scale 1 to 10","1991","(Married) couple without C. ","West Germany","367","0.156247586762099","0.14153303106147","0.170962142462728","9"
"9 on Scale 1 to 10","1991","(Married) couple without C. ","East Germany","21","","","","9"
"9 on Scale 1 to 10","1991","Single parent ","West Germany","37","0.0879912039899115","0.0626752267572886","0.113307181222534","9"
"0 Completely dissatisfied","1992","1-pers.-HH","East Germany","5","","","","0"
"0 Completely dissatisfied","1992","(Married) couple without C. ","West Germany","9","","","","0"
"0 Completely dissatisfied","1992","(Married) couple without C. ","East Germany","10","","","","0"
"0 Completely dissatisfied","1992","Single parent ","West Germany","7","","","","0"
"0 Completely dissatisfied","1992","Single parent ","East Germany","3","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE 16 ","West Germany","6","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE 16 ","East Germany","11","","","","0"
"0 Completely dissatisfied","1992","Couple + C. GT 16 ","West Germany","5","","","","0"
"0 Completely dissatisfied","1992","Couple + C. GT 16 ","East Germany","7","","","","0"
"0 Completely dissatisfied","1992","1-pers.-HH","West Germany","12","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE and GT 16","West Germany","11","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE and GT 16","East Germany","1","","","","0"
"1 on Scale 1 to 10","1992","(Married) couple without C. ","West Germany","5","","","","1"
"1 on Scale 1 to 10","1992","(Married) couple without C. ","East Germany","5","","","","1"
"1 on Scale 1 to 10","1992","Single parent ","West Germany","4","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE 16 ","West Germany","7","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE 16 ","East Germany","11","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. GT 16 ","West Germany","8","","","","1"
