"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","6.28","7","12850","5","6","7","7","7","6.26","6.3","1","7","6","7"
"2005","Not Employed","6.02","6","7820","4","5","7","7","7","5.99","6.05","1","7","6","6"
"2006","Employed","","","","","","","","","","","","","",""
"2006","Not Employed","","","","","","","","","","","","","",""
"2007","Employed","","","","","","","","","","","","","",""
"2007","Not Employed","","","","","","","","","","","","","",""
"2008","Employed","","","","","","","","","","","","","",""
"2008","Not Employed","","","","","","","","","","","","","",""
"2009","Employed","6.18","6","11218","5","6","7","7","7","6.16","6.2","1","7","6","6"
"2009","Not Employed","5.96","6","6755","4","5","7","7","7","5.93","5.99","1","7","6","6"
"2010","Employed","","","","","","","","","","","","","",""
"2010","Not Employed","","","","","","","","","","","","","",""
"2011","Employed","","","","","","","","","","","","","",""
"2011","Not Employed","","","","","","","","","","","","","",""
"2012","Employed","6.24","6","5383","5","6","7","7","7","6.22","6.26","1","7","6","6"
"2012","Not Employed","5.86","6","1745","4","5","7","7","7","5.81","5.91","1","7","6","6"
"2013","Employed","6.23","6","11567","5","6","7","7","7","6.21","6.25","1","7","6","6"
"2013","Not Employed","6.06","6","7276","5","6","7","7","7","6.04","6.08","1","7","6","6"
"2014","Employed","","","","","","","","","","","","","",""
"2014","Not Employed","","","","","","","","","","","","","",""
"2015","Employed","","","","","","","","","","","","","",""
"2015","Not Employed","","","","","","","","","","","","","",""
"2016","Employed","","","","","","","","","","","","","",""
"2016","Not Employed","","","","","","","","","","","","","",""
"2017","Employed","6.16","6","18304","5","6","7","7","7","6.15","6.17","1","7","6","6"
"2017","Not Employed","5.9","6","10905","4","5","7","7","7","5.88","5.92","1","7","6","6"
"2018","Employed","","","","","","","","","","","","","",""
"2018","Not Employed","","","","","","","","","","","","","",""
"2019","Employed","6.19","6","17719","5","6","7","7","7","6.18","6.2","1","7","6","6"
"2019","Not Employed","5.91","6","8028","4","5","7","7","7","5.88","5.94","1","7","6","6"
