"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(0) in school","5.41","5","652","4","5","6","7","7","5.32","5.5","1","7","5","6"
"2005","16-34 y.","(1a) inadequately completed","5.97","6","40","4","5","7","7","7","5.62","6.32","3","7","6","7"
"2005","16-34 y.","(1b) general elementary school","5.79","6","416","4","5","7","7","7","5.67","5.91","1","7","6","6"
"2005","16-34 y.","(1c) basic vocational qualification","6.23","6","608","5","6","7","7","7","6.15","6.31","1","7","6","7"
"2005","16-34 y.","(2a) intermediate vocational","6.27","6","1148","5","6","7","7","7","6.22","6.32","2","7","6","7"
"2005","16-34 y.","(2b) intermediate general qualification","6","6","444","5","5","7","7","7","5.91","6.09","2","7","6","6"
"2005","16-34 y.","(2c_gen) general maturity certificate","5.82","6","658","4","5","7","7","7","5.74","5.9","1","7","6","6"
"2005","16-34 y.","(2c_voc) vocational maturity certificate","6.13","6","505","5","6","7","7","7","6.05","6.21","2","7","6","6"
"2005","16-34 y.","(3a) lower tertiary education","5.97","6","198","5","6","7","7","7","5.84","6.1","1","7","6","6"
"2005","16-34 y.","(3b) higher tertiary education","6.09","6","325","5","6","7","7","7","5.99","6.19","2","7","6","6"
"2005","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"2005","35-65 y.","(1a) inadequately completed","6.16","6","141","5","6","7","7","7","5.95","6.37","1","7","6","7"
"2005","35-65 y.","(1b) general elementary school","6.18","7","733","5","6","7","7","7","6.1","6.26","1","7","6","7"
"2005","35-65 y.","(1c) basic vocational qualification","6.33","7","3375","5","6","7","7","7","6.3","6.36","1","7","7","7"
"2005","35-65 y.","(2a) intermediate vocational","6.34","7","3242","5","6","7","7","7","6.31","6.37","1","7","7","7"
"2005","35-65 y.","(2b) intermediate general qualification","6.32","7","101","5","6","7","7","7","6.09","6.55","1","7","6","7"
"2005","35-65 y.","(2c_gen) general maturity certificate","6","6","123","4","6","7","7","7","5.78","6.22","1","7","6","6"
"2005","35-65 y.","(2c_voc) vocational maturity certificate","6.22","6","862","5","6","7","7","7","6.16","6.28","2","7","6","6"
"2005","35-65 y.","(3a) lower tertiary education","6.28","6","1158","5","6","7","7","7","6.23","6.33","1","7","6","6"
"2005","35-65 y.","(3b) higher tertiary education","6.17","6","1825","5","6","7","7","7","6.13","6.21","1","7","6","6"
"2005","66 and older","(0) in school","","","","","","","","","","","","","",""
"2005","66 and older","(1a) inadequately completed","5.98","7","65","4","5","7","7","7","5.56","6.4","1","7","6","7"
"2005","66 and older","(1b) general elementary school","6.02","6","702","4","5","7","7","7","5.93","6.11","1","7","6","6"
"2005","66 and older","(1c) basic vocational qualification","6.18","7","1715","5","6","7","7","7","6.13","6.23","1","7","6","7"
"2005","66 and older","(2a) intermediate vocational","6.09","7","402","4","6","7","7","7","5.97","6.21","1","7","6","7"
"2005","66 and older","(2b) intermediate general qualification","5.94","6","36","4","5","7","7","7","5.53","6.35","3","7","6","7"
"2005","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","66 and older","(2c_voc) vocational maturity certificate","5.95","6","147","4","5","7","7","7","5.78","6.12","1","7","6","7"
"2005","66 and older","(3a) lower tertiary education","6.29","7","294","5","6","7","7","7","6.18","6.4","1","7","6","7"
"2005","66 and older","(3b) higher tertiary education","6.25","7","368","5","6","7","7","7","6.15","6.35","1","7","6","7"
