"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","Rural Area","6.08","6","1766","5","6","7","7","7","6.03","6.13","1","7","6","6"
"2005","16-34 y.","Urban Area","5.96","6","3554","5","5","7","7","7","5.92","6","1","7","6","6"
"2005","35-65 y.","Rural Area","6.29","7","3814","5","6","7","7","7","6.26","6.32","1","7","7","7"
"2005","35-65 y.","Urban Area","6.28","7","7782","5","6","7","7","7","6.26","6.3","1","7","6","7"
"2005","66 and older","Rural Area","6.18","7","1259","5","6","7","7","7","6.12","6.24","1","7","6","7"
"2005","66 and older","Urban Area","6.11","6","2495","5","6","7","7","7","6.06","6.16","1","7","6","7"
"2006","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2006","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2006","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2006","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2006","66 and older","Rural Area","","","","","","","","","","","","","",""
"2006","66 and older","Urban Area","","","","","","","","","","","","","",""
"2007","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2007","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2007","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2007","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2007","66 and older","Rural Area","","","","","","","","","","","","","",""
"2007","66 and older","Urban Area","","","","","","","","","","","","","",""
"2008","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2008","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2008","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2008","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2008","66 and older","Rural Area","","","","","","","","","","","","","",""
"2008","66 and older","Urban Area","","","","","","","","","","","","","",""
"2009","16-34 y.","Rural Area","5.99","6","1348","4","5","7","7","7","5.93","6.05","1","7","6","6"
"2009","16-34 y.","Urban Area","5.9","6","2642","4","5","7","7","7","5.86","5.94","1","7","6","6"
"2009","35-65 y.","Rural Area","6.23","7","3437","5","6","7","7","7","6.2","6.26","1","7","6","6"
"2009","35-65 y.","Urban Area","6.2","6","6424","5","6","7","7","7","6.18","6.22","1","7","6","6"
"2009","66 and older","Rural Area","6.02","6","1424","4","6","7","7","7","5.96","6.08","1","7","6","6"
