"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2012","higher education","5.78","6","1495","5","5","6","7","5.73","5.83","6","6"
"2012","higher vocational","5.94","6","365","5","6","7","7","5.85","6.03","6","6"
"2012","in school","5.3","5","190","4","5","6","7","5.15","5.45","5","5"
"2012","inadequately","5.28","5","155","3","4","6","7","5.06","5.5","5","6"
"2012","middle vocational","5.91","6","3245","5","5","7","7","5.88","5.94","6","6"
"2012","vocational + Abi","5.85","6","755","5","5","7","7","5.78","5.92","6","6"
"2013","general elemantary","5.62","6","1828","4","5","7","7","5.56","5.68","6","6"
"2013","higher education","5.79","6","4460","5","5","6","7","5.76","5.82","6","6"
"2013","higher vocational","5.82","6","1327","5","5","7","7","5.76","5.88","6","6"
"2013","in school","5.37","5","259","4","5","6","6","5.24","5.5","5","6"
"2013","inadequately","5.26","5","191","3","4","7","7","5.05","5.47","5","6"
"2013","middle vocational","5.83","6","9392","4","5","7","7","5.81","5.85","6","6"
"2013","vocational + Abi","5.74","6","1097","4","5","6","7","5.68","5.8","6","6"
"2014","general elemantary","","","","","","","","","","",""
"2014","higher education","","","","","","","","","","",""
"2014","higher vocational","","","","","","","","","","",""
"2014","in school","","","","","","","","","","",""
"2014","inadequately","","","","","","","","","","",""
"2014","middle vocational","","","","","","","","","","",""
"2014","vocational + Abi","","","","","","","","","","",""
"2015","general elemantary","","","","","","","","","","",""
"2015","higher education","","","","","","","","","","",""
"2015","higher vocational","","","","","","","","","","",""
"2015","in school","","","","","","","","","","",""
"2015","inadequately","","","","","","","","","","",""
"2015","middle vocational","","","","","","","","","","",""
"2015","vocational + Abi","","","","","","","","","","",""
"2016","general elemantary","","","","","","","","","","",""
"2016","higher education","","","","","","","","","","",""
"2016","higher vocational","","","","","","","","","","",""
"2016","in school","","","","","","","","","","",""
"2016","inadequately","","","","","","","","","","",""
"2016","middle vocational","","","","","","","","","","",""
"2016","vocational + Abi","","","","","","","","","","",""
"2017","general elemantary","5.6","6","3264","4","5","7","7","5.56","5.64","6","6"
"2017","higher education","5.73","6","7006","4","5","6","7","5.71","5.75","6","6"
"2017","higher vocational","5.81","6","1541","5","5","6","7","5.76","5.86","6","6"
"2017","in school","5.32","5","413","4","5","6","7","5.21","5.43","5","6"
"2017","inadequately","5.62","6","1355","4","5","7","7","5.56","5.68","6","7"
"2017","middle vocational","5.79","6","12545","4","5","7","7","5.77","5.81","6","6"
"2017","vocational + Abi","5.73","6","2284","4","5","6","7","5.69","5.77","6","6"
"2018","general elemantary","","","","","","","","","","",""
"2018","higher education","","","","","","","","","","",""
"2018","higher vocational","","","","","","","","","","",""
"2018","in school","","","","","","","","","","",""
"2018","inadequately","","","","","","","","","","",""
"2018","middle vocational","","","","","","","","","","",""
"2018","vocational + Abi","","","","","","","","","","",""
"2019","general elemantary","5.56","6","2390","4","5","6","7","5.51","5.61","6","6"
"2019","higher education","5.75","6","7001","4","5","6","7","5.73","5.77","6","6"
"2019","higher vocational","5.78","6","1661","4","5","7","7","5.73","5.83","6","6"
"2019","in school","5.48","5","328","4","5","6","7","5.35","5.61","5","6"
"2019","inadequately","5.65","6","387","4","5","7","7","5.51","5.79","6","6"
"2019","middle vocational","5.78","6","11089","4","5","7","7","5.76","5.8","6","6"
"2019","vocational + Abi","5.77","6","2165","5","5","6","7","5.73","5.81","6","6"
