"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","16-34 y.","(0) in school","5.3","5","651","4","5","6","7","5.21","5.39","5","6"
"2005","16-34 y.","(1a) inadequately completed","5.54","6","40","4","5","6","7","5.15","5.93","5","6"
"2005","16-34 y.","(1b) general elementary school","5.5","6","416","4","5","6","7","5.38","5.62","5","6"
"2005","16-34 y.","(1c) basic vocational qualification","5.76","6","605","4","5","7","7","5.67","5.85","6","6"
"2005","16-34 y.","(2a) intermediate vocational","5.91","6","1147","5","5","7","7","5.86","5.96","6","6"
"2005","16-34 y.","(2b) intermediate general qualification","5.81","6","442","4","5","6","7","5.72","5.9","6","6"
"2005","16-34 y.","(2c_gen) general maturity certificate","5.52","6","657","4","5","6","7","5.44","5.6","6","6"
"2005","16-34 y.","(2c_voc) vocational maturity certificate","5.92","6","505","5","5","6","7","5.84","6","6","6"
"2005","16-34 y.","(3a) lower tertiary education","5.81","6","198","5","5","6","7","5.66","5.96","6","6"
"2005","16-34 y.","(3b) higher tertiary education","5.79","6","324","5","5","6","7","5.68","5.9","6","6"
"2005","35-65 y.","(0) in school","","","","","","","","","","",""
"2005","35-65 y.","(1a) inadequately completed","5.54","6","138","3","5","7","7","5.31","5.77","6","6"
"2005","35-65 y.","(1b) general elementary school","5.52","6","727","4","5","7","7","5.42","5.62","6","6"
"2005","35-65 y.","(1c) basic vocational qualification","5.89","6","3370","4","5","7","7","5.85","5.93","6","6"
"2005","35-65 y.","(2a) intermediate vocational","5.93","6","3240","5","5","7","7","5.89","5.97","6","6"
"2005","35-65 y.","(2b) intermediate general qualification","5.84","6","100","5","5","7","7","5.59","6.09","6","6"
"2005","35-65 y.","(2c_gen) general maturity certificate","5.4","5","123","4","5","6","7","5.18","5.62","5","6"
"2005","35-65 y.","(2c_voc) vocational maturity certificate","5.78","6","860","4","5","7","7","5.71","5.85","6","6"
"2005","35-65 y.","(3a) lower tertiary education","5.93","6","1158","5","5","7","7","5.88","5.98","6","6"
"2005","35-65 y.","(3b) higher tertiary education","5.82","6","1827","4","5","7","7","5.77","5.87","6","6"
"2005","66 and older","(0) in school","","","","","","","","","","",""
"2005","66 and older","(1a) inadequately completed","5.39","5","63","4","5","7","7","4.99","5.79","5","6"
"2005","66 and older","(1b) general elementary school","5.3","6","695","3","4","6","7","5.19","5.41","5","6"
"2005","66 and older","(1c) basic vocational qualification","5.64","6","1710","4","5","7","7","5.58","5.7","6","6"
"2005","66 and older","(2a) intermediate vocational","5.67","6","401","4","5","7","7","5.54","5.8","6","6"
"2005","66 and older","(2b) intermediate general qualification","5.78","6","35","4","5","7","7","5.37","6.19","5","6"
"2005","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2005","66 and older","(2c_voc) vocational maturity certificate","5.75","6","148","4","5","7","7","5.57","5.93","6","6"
