"plb0219","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"No, never","2010","(Married) couple without C. ","East Germany","","","",""
"No, never","2010","Single parent ","West Germany","459","0.640964022005623","0.605923735032422","0.676004308978825"
"No, never","2010","Single parent ","East Germany","108","0.665981394218079","0.594016200874932","0.737946587561226"
"No, never","2010","Couple + C. LE 16 ","West Germany","1451","0.550555863899626","0.531645096264254","0.569466631534997"
"No, never","2010","Couple + C. LE 16 ","East Germany","291","0.514106783792229","0.473570983411868","0.554642584172589"
"No, never","2010","Couple + C. GT 16 ","West Germany","9","","",""
"No, never","2010","Couple + C. GT 16 ","East Germany","8","","",""
"No, never","2010","Couple + C. LE and GT 16","West Germany","168","0.659785384101257","0.604092010994377","0.715478757208137"
"No, never","2010","Couple + C. LE and GT 16","East Germany","28","","",""
"Yes, every week","2010","1-pers.-HH","West Germany","","","",""
"Yes, every week","2010","1-pers.-HH","East Germany","","","",""
"Yes, every week","2010","(Married) couple without C. ","West Germany","","","",""
"Yes, every week","2010","(Married) couple without C. ","East Germany","","","",""
"Yes, every week","2010","Single parent ","West Germany","41","0.05859336824711","0.0414382110646651","0.0757485254295549"
"Yes, every week","2010","Single parent ","East Germany","4","","",""
"Yes, every week","2010","Couple + C. LE 16 ","West Germany","204","0.067730676596845","0.0581778035402138","0.0772835496534762"
"Yes, every week","2010","Couple + C. LE 16 ","East Germany","42","0.0699528220571835","0.0492658571880589","0.090639786926308"
"Yes, every week","2010","Couple + C. GT 16 ","West Germany","3","","",""
"Yes, every week","2010","Couple + C. GT 16 ","East Germany","","","",""
"Yes, every week","2010","Couple + C. LE and GT 16","West Germany","17","","",""
"Yes, every week","2010","Couple + C. LE and GT 16","East Germany","6","","",""
"Yes, every 2 weeks","2010","1-pers.-HH","West Germany","","","",""
"Yes, every 2 weeks","2010","1-pers.-HH","East Germany","","","",""
"Yes, every 2 weeks","2010","(Married) couple without C. ","West Germany","","","",""
"Yes, every 2 weeks","2010","(Married) couple without C. ","East Germany","","","",""
"Yes, every 2 weeks","2010","Single parent ","West Germany","88","0.122280890544131","0.0983510989590808","0.146210682129182"
"Yes, every 2 weeks","2010","Single parent ","East Germany","19","","",""
"Yes, every 2 weeks","2010","Couple + C. LE 16 ","West Germany","292","0.114305139890757","0.102209034985651","0.126401244795863"
"Yes, every 2 weeks","2010","Couple + C. LE 16 ","East Germany","66","0.109966941431569","0.084593708322597","0.13534017454054"
"Yes, every 2 weeks","2010","Couple + C. GT 16 ","West Germany","1","","",""
"Yes, every 2 weeks","2010","Couple + C. GT 16 ","East Germany","2","","",""
"Yes, every 2 weeks","2010","Couple + C. LE and GT 16","West Germany","31","0.0867534459650884","0.0536660124671107","0.119840879463066"
"Yes, every 2 weeks","2010","Couple + C. LE and GT 16","East Germany","8","","",""
"Yes, every 3-4 weeks","2010","1-pers.-HH","West Germany","","","",""
"Yes, every 3-4 weeks","2010","1-pers.-HH","East Germany","","","",""
"Yes, every 3-4 weeks","2010","(Married) couple without C. ","West Germany","","","",""
"Yes, every 3-4 weeks","2010","(Married) couple without C. ","East Germany","","","",""
"Yes, every 3-4 weeks","2010","Single parent ","West Germany","28","","",""
"Yes, every 3-4 weeks","2010","Single parent ","East Germany","13","","",""
"Yes, every 3-4 weeks","2010","Couple + C. LE 16 ","West Germany","186","0.0738865475728924","0.063941991838002","0.0838311033077827"
"Yes, every 3-4 weeks","2010","Couple + C. LE 16 ","East Germany","51","0.0912181094729126","0.0678667573316831","0.114569461614142"
"Yes, every 3-4 weeks","2010","Couple + C. GT 16 ","West Germany","","","",""
"Yes, every 3-4 weeks","2010","Couple + C. GT 16 ","East Germany","","","",""
"Yes, every 3-4 weeks","2010","Couple + C. LE and GT 16","West Germany","14","","",""
"Yes, every 3-4 weeks","2010","Couple + C. LE and GT 16","East Germany","2","","",""
"Rarely","2010","1-pers.-HH","West Germany","","","",""
"Rarely","2010","1-pers.-HH","East Germany","","","",""
"Rarely","2010","(Married) couple without C. ","West Germany","","","",""
"Rarely","2010","(Married) couple without C. ","East Germany","","","",""
"Rarely","2010","Single parent ","West Germany","104","0.148677739055971","0.12269099842907","0.174664479682872"
"Rarely","2010","Single parent ","East Germany","21","","",""
"Rarely","2010","Couple + C. LE 16 ","West Germany","525","0.193521772039879","0.178503089323482","0.208540454756276"
"Rarely","2010","Couple + C. LE 16 ","East Germany","134","0.214755343246106","0.181449828400231","0.248060858091982"
"Rarely","2010","Couple + C. GT 16 ","West Germany","3","","",""
"Rarely","2010","Couple + C. GT 16 ","East Germany","1","","",""
"Rarely","2010","Couple + C. LE and GT 16","West Germany","48","0.151401353650382","0.109266475778517","0.193536231522248"
"Rarely","2010","Couple + C. LE and GT 16","East Germany","9","","",""
"No, never","2011","1-pers.-HH","West Germany","636","0.564618191408739","0.535924993430597","0.593311389386882"
"No, never","2011","1-pers.-HH","East Germany","177","0.495268431967638","0.443111588976113","0.547425274959162"
"No, never","2011","(Married) couple without C. ","West Germany","1617","0.60855186798221","0.589841548130282","0.627262187834138"
"No, never","2011","(Married) couple without C. ","East Germany","481","0.589300623363155","0.555730604225562","0.622870642500749"
"No, never","2011","Single parent ","West Germany","976","0.662753469014138","0.638740243884669","0.686766694143608"
"No, never","2011","Single parent ","East Germany","247","0.694350904697072","0.647282959202971","0.741418850191172"
"No, never","2011","Couple + C. LE 16 ","West Germany","2802","0.588495413821613","0.574537507337609","0.602453320305616"
"No, never","2011","Couple + C. LE 16 ","East Germany","620","0.533378634983203","0.504619932252187","0.562137337714219"
"No, never","2011","Couple + C. GT 16 ","West Germany","1037","0.656657527729019","0.633492674416513","0.679822381041525"
"No, never","2011","Couple + C. GT 16 ","East Germany","310","0.626075563152682","0.584042165114544","0.668108961190819"
"No, never","2011","Couple + C. LE and GT 16","West Germany","755","0.67684461081824","0.650046427771184","0.703642793865296"
"No, never","2011","Couple + C. LE and GT 16","East Germany","112","0.493756086511017","0.425647940754407","0.561864232267627"
"Yes, every week","2011","1-pers.-HH","West Germany","106","0.0871175250018186","0.0707972834889345","0.103437766514703"
"Yes, every week","2011","1-pers.-HH","East Germany","34","0.0898890614217341","0.0600516372515207","0.119726485591947"
"Yes, every week","2011","(Married) couple without C. ","West Germany","167","0.0653711258323931","0.0558955005377288","0.0748467511270573"
"Yes, every week","2011","(Married) couple without C. ","East Germany","63","0.0691204817333134","0.051811511450668","0.0864294520159587"
"Yes, every week","2011","Single parent ","West Germany","87","0.0733432611953984","0.0601016663752913","0.0865848560155055"
"Yes, every week","2011","Single parent ","East Germany","18","","",""
"Yes, every week","2011","Couple + C. LE 16 ","West Germany","376","0.0766682743697152","0.0691217300606105","0.0842148186788198"
"Yes, every week","2011","Couple + C. LE 16 ","East Germany","69","0.0499833370175438","0.0374216661813523","0.0625450078537353"
"Yes, every week","2011","Couple + C. GT 16 ","West Germany","128","0.0676713887044208","0.0554172335080141","0.0799255439008276"
"Yes, every week","2011","Couple + C. GT 16 ","East Germany","38","0.063170443738271","0.0420366990934855","0.0843041883830564"
"Yes, every week","2011","Couple + C. LE and GT 16","West Germany","70","0.0520516006933715","0.0393234721204463","0.0647797292662966"
"Yes, every week","2011","Couple + C. LE and GT 16","East Germany","15","","",""
"Yes, every 2 weeks","2011","1-pers.-HH","West Germany","125","0.114516557186985","0.0960880249775496","0.132945089396421"
"Yes, every 2 weeks","2011","1-pers.-HH","East Germany","45","0.133473153775145","0.0979960048828847","0.168950302667405"
"Yes, every 2 weeks","2011","(Married) couple without C. ","West Germany","223","0.0823446163612628","0.0718067493585749","0.0928824833639508"
"Yes, every 2 weeks","2011","(Married) couple without C. ","East Germany","81","0.095053465386801","0.0750402644996173","0.115066666273985"
"Yes, every 2 weeks","2011","Single parent ","West Germany","165","0.103893427513111","0.0883954648399216","0.119391390186301"
"Yes, every 2 weeks","2011","Single parent ","East Germany","31","0.0647463112142434","0.0396045086384139","0.0898881137900729"
"Yes, every 2 weeks","2011","Couple + C. LE 16 ","West Germany","451","0.0980582441342057","0.0896230961553333","0.106493392113078"
"Yes, every 2 weeks","2011","Couple + C. LE 16 ","East Germany","146","0.135437569759232","0.115711665097798","0.155163474420666"
"Yes, every 2 weeks","2011","Couple + C. GT 16 ","West Germany","142","0.0821984940719396","0.0687985606878826","0.0955984274559966"
"Yes, every 2 weeks","2011","Couple + C. GT 16 ","East Germany","57","0.110580461421935","0.0833357801483557","0.137825142695515"
"Yes, every 2 weeks","2011","Couple + C. LE and GT 16","West Germany","90","0.0584631821912048","0.0450195989969781","0.0719067653854315"
"Yes, every 2 weeks","2011","Couple + C. LE and GT 16","East Germany","28","","",""
"Yes, every 3-4 weeks","2011","1-pers.-HH","West Germany","73","0.0599756924321705","0.0462345272787896","0.0737168575855515"
"Yes, every 3-4 weeks","2011","1-pers.-HH","East Germany","26","","",""
"Yes, every 3-4 weeks","2011","(Married) couple without C. ","West Germany","155","0.0513411501709989","0.0428809015169406","0.0598013988250573"
"Yes, every 3-4 weeks","2011","(Married) couple without C. ","East Germany","59","0.0650694445518882","0.0482388544436416","0.0819000346601349"
"Yes, every 3-4 weeks","2011","Single parent ","West Germany","60","0.0320754162462247","0.0231257332450772","0.0410250992473721"
"Yes, every 3-4 weeks","2011","Single parent ","East Germany","24","","",""
"Yes, every 3-4 weeks","2011","Couple + C. LE 16 ","West Germany","293","0.0566592999547643","0.0501019057671988","0.0632166941423298"
"Yes, every 3-4 weeks","2011","Couple + C. LE 16 ","East Germany","100","0.0816403865875957","0.0658559862066576","0.0974247869685338"
"Yes, every 3-4 weeks","2011","Couple + C. GT 16 ","West Germany","71","0.0399302688046241","0.0303781694395124","0.0494823681697359"
"Yes, every 3-4 weeks","2011","Couple + C. GT 16 ","East Germany","24","","",""
"Yes, every 3-4 weeks","2011","Couple + C. LE and GT 16","West Germany","56","0.0567558397406282","0.0434980081030725","0.070013671378184"
"Yes, every 3-4 weeks","2011","Couple + C. LE and GT 16","East Germany","14","","",""
"Rarely","2011","1-pers.-HH","West Germany","207","0.173772033970286","0.15184366804875","0.195700399891822"
"Rarely","2011","1-pers.-HH","East Germany","71","0.224471559719167","0.180946410879769","0.267996708558565"
"Rarely","2011","(Married) couple without C. ","West Germany","452","0.192391239653135","0.177280404893734","0.207502074412536"
"Rarely","2011","(Married) couple without C. ","East Germany","141","0.181455984964842","0.155157678383139","0.207754291546545"
"Rarely","2011","Single parent ","West Germany","201","0.127934426031127","0.110968833746107","0.144900018316147"
"Rarely","2011","Single parent ","East Germany","48","0.132479623780946","0.0978427595823069","0.167116487979585"
"Rarely","2011","Couple + C. LE 16 ","West Germany","853","0.180118767719702","0.169219022180787","0.191018513258618"
"Rarely","2011","Couple + C. LE 16 ","East Germany","221","0.199560071652425","0.176520713724594","0.222599429580256"
"Rarely","2011","Couple + C. GT 16 ","West Germany","236","0.153542320689996","0.135954460659367","0.171130180720626"
"Rarely","2011","Couple + C. GT 16 ","East Germany","80","0.167327379565609","0.134900149928752","0.199754609202466"
"Rarely","2011","Couple + C. LE and GT 16","West Germany","199","0.155884766556555","0.135099391398016","0.176670141715094"
"Rarely","2011","Couple + C. LE and GT 16","East Germany","38","0.207036058737541","0.151839419761938","0.262232697713144"
"No, never","2012","1-pers.-HH","West Germany","28","","",""
"No, never","2012","1-pers.-HH","East Germany","7","","",""
"No, never","2012","(Married) couple without C. ","West Germany","12","","",""
"No, never","2012","(Married) couple without C. ","East Germany","7","","",""
"No, never","2012","Single parent ","West Germany","584","0.666676148899667","0.635792598044844","0.697559699754491"
"No, never","2012","Single parent ","East Germany","130","0.630146922496279","0.56324037479599","0.697053470196568"
"No, never","2012","Couple + C. LE 16 ","West Germany","1556","0.615422872990958","0.596740898737555","0.63410484724436"
"No, never","2012","Couple + C. LE 16 ","East Germany","337","0.577825765386838","0.537560692852847","0.618090837920829"
"No, never","2012","Couple + C. GT 16 ","West Germany","43","0.692775228218798","0.577939630179478","0.807610826258118"
"No, never","2012","Couple + C. GT 16 ","East Germany","17","","",""
"No, never","2012","Couple + C. LE and GT 16","West Germany","359","0.654675030730258","0.615572865844089","0.693777195616428"
"No, never","2012","Couple + C. LE and GT 16","East Germany","55","0.641955006389336","0.54003493340193","0.743875079376741"
"Yes, every week","2012","1-pers.-HH","West Germany","3","","",""
"Yes, every week","2012","1-pers.-HH","East Germany","1","","",""
"Yes, every week","2012","(Married) couple without C. ","West Germany","1","","",""
"Yes, every week","2012","(Married) couple without C. ","East Germany","","","",""
"Yes, every week","2012","Single parent ","West Germany","59","0.0748528525601993","0.0576124993899911","0.0920932057304076"
"Yes, every week","2012","Single parent ","East Germany","14","","",""
"Yes, every week","2012","Couple + C. LE 16 ","West Germany","214","0.0730118459837085","0.0630215585445582","0.0830021334228588"
"Yes, every week","2012","Couple + C. LE 16 ","East Germany","40","0.0701687319001281","0.0493450242000464","0.0909924396002098"
"Yes, every week","2012","Couple + C. GT 16 ","West Germany","7","","",""
"Yes, every week","2012","Couple + C. GT 16 ","East Germany","1","","",""
"Yes, every week","2012","Couple + C. LE and GT 16","West Germany","40","0.0595889246207685","0.0401211833953943","0.0790566658461428"
"Yes, every week","2012","Couple + C. LE and GT 16","East Germany","8","","",""
"Yes, every 2 weeks","2012","1-pers.-HH","West Germany","7","","",""
"Yes, every 2 weeks","2012","1-pers.-HH","East Germany","3","","",""
"Yes, every 2 weeks","2012","(Married) couple without C. ","West Germany","3","","",""
"Yes, every 2 weeks","2012","(Married) couple without C. ","East Germany","","","",""
"Yes, every 2 weeks","2012","Single parent ","West Germany","103","0.1001695391685","0.0805004270183771","0.119838651318622"
"Yes, every 2 weeks","2012","Single parent ","East Germany","22","","",""
"Yes, every 2 weeks","2012","Couple + C. LE 16 ","West Germany","257","0.0957938773054177","0.08449209793512","0.107095656675715"
"Yes, every 2 weeks","2012","Couple + C. LE 16 ","East Germany","56","0.0944915818965637","0.0706449538535026","0.118338209939625"
"Yes, every 2 weeks","2012","Couple + C. GT 16 ","West Germany","5","","",""
"Yes, every 2 weeks","2012","Couple + C. GT 16 ","East Germany","6","","",""
"Yes, every 2 weeks","2012","Couple + C. LE and GT 16","West Germany","49","0.104473822312976","0.07931925751","0.129628387115951"
"Yes, every 2 weeks","2012","Couple + C. LE and GT 16","East Germany","12","","",""
"Yes, every 3-4 weeks","2012","1-pers.-HH","West Germany","2","","",""
"Yes, every 3-4 weeks","2012","1-pers.-HH","East Germany","2","","",""
"Yes, every 3-4 weeks","2012","(Married) couple without C. ","West Germany","1","","",""
"Yes, every 3-4 weeks","2012","(Married) couple without C. ","East Germany","","","",""
"Yes, every 3-4 weeks","2012","Single parent ","West Germany","41","0.0426601739683568","0.029420388514303","0.0558999594224107"
"Yes, every 3-4 weeks","2012","Single parent ","East Germany","12","","",""
"Yes, every 3-4 weeks","2012","Couple + C. LE 16 ","West Germany","157","0.0633196555620558","0.0539675542575304","0.0726717568665813"
"Yes, every 3-4 weeks","2012","Couple + C. LE 16 ","East Germany","41","0.0738976988554296","0.0525707311705172","0.0952246665403419"
"Yes, every 3-4 weeks","2012","Couple + C. GT 16 ","West Germany","","","",""
"Yes, every 3-4 weeks","2012","Couple + C. GT 16 ","East Germany","","","",""
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","West Germany","35","0.0492190025798876","0.0314288130866406","0.0670091920731345"
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","East Germany","4","","",""
"Rarely","2012","1-pers.-HH","West Germany","2","","",""
"Rarely","2012","1-pers.-HH","East Germany","","","",""
"Rarely","2012","(Married) couple without C. ","West Germany","2","","",""
"Rarely","2012","(Married) couple without C. ","East Germany","","","",""
"Rarely","2012","Single parent ","West Germany","108","0.115641285403277","0.0946901647223545","0.136592406084199"
"Rarely","2012","Single parent ","East Germany","22","","",""
"Rarely","2012","Couple + C. LE 16 ","West Germany","421","0.15245174815786","0.138648139195911","0.16625535711981"
"Rarely","2012","Couple + C. LE 16 ","East Germany","104","0.18361622196104","0.152052596694465","0.215179847227616"
"Rarely","2012","Couple + C. GT 16 ","West Germany","7","","",""
"Rarely","2012","Couple + C. GT 16 ","East Germany","3","","",""
"Rarely","2012","Couple + C. LE and GT 16","West Germany","85","0.13204321975611","0.104202463632471","0.159883975879749"
"Rarely","2012","Couple + C. LE and GT 16","East Germany","6","","",""
"No, never","2013","1-pers.-HH","West Germany","713","0.572698403254999","0.545186696288049","0.600210110221948"
"No, never","2013","1-pers.-HH","East Germany","195","0.502543574146792","0.452072586818838","0.553014561474746"
"No, never","2013","(Married) couple without C. ","West Germany","1481","0.588217186220448","0.568760892458494","0.607673479982402"
"No, never","2013","(Married) couple without C. ","East Germany","473","0.572362237767269","0.53814351233834","0.606580963196197"
"No, never","2013","Single parent ","West Germany","907","0.657404513114044","0.632553952948571","0.682255073279517"
"No, never","2013","Single parent ","East Germany","244","0.614784726483981","0.565464441907434","0.664105011060528"
"No, never","2013","Couple + C. LE 16 ","West Germany","2439","0.598854509759254","0.583765129314669","0.613943890203839"
"No, never","2013","Couple + C. LE 16 ","East Germany","589","0.547719676726986","0.517412098705393","0.578027254748579"
"No, never","2013","Couple + C. GT 16 ","West Germany","988","0.653778547285723","0.62983725323941","0.677719841332036"
"No, never","2013","Couple + C. GT 16 ","East Germany","230","0.56552174883938","0.517126330912433","0.613917166766327"
"No, never","2013","Couple + C. LE and GT 16","West Germany","791","0.647680473730089","0.620775982851028","0.67458496460915"
"No, never","2013","Couple + C. LE and GT 16","East Germany","111","0.554005351897326","0.485794289932897","0.622216413861755"
"Yes, every week","2013","1-pers.-HH","West Germany","98","0.0743813714178896","0.0597886790514113","0.088974063784368"
"Yes, every week","2013","1-pers.-HH","East Germany","31","0.101833925536318","0.0713056704372174","0.132362180635419"
"Yes, every week","2013","(Married) couple without C. ","West Germany","134","0.0577129591292454","0.0484939247992996","0.0669319934591913"
"Yes, every week","2013","(Married) couple without C. ","East Germany","49","0.0460597836059192","0.0315616584623029","0.0605579087495354"
"Yes, every week","2013","Single parent ","West Germany","83","0.0611662546379793","0.0486181158571873","0.0737143934187713"
"Yes, every week","2013","Single parent ","East Germany","23","","",""
"Yes, every week","2013","Couple + C. LE 16 ","West Germany","279","0.0565730758188367","0.0494606325056255","0.063685519132048"
"Yes, every week","2013","Couple + C. LE 16 ","East Germany","59","0.0383798800681813","0.0266816060305977","0.050078154105765"
"Yes, every week","2013","Couple + C. GT 16 ","West Germany","105","0.0602585635133256","0.0482837467601627","0.0722333802664886"
"Yes, every week","2013","Couple + C. GT 16 ","East Germany","26","","",""
"Yes, every week","2013","Couple + C. LE and GT 16","West Germany","84","0.0580646201605347","0.044892903833133","0.0712363364879365"
"Yes, every week","2013","Couple + C. LE and GT 16","East Germany","23","","",""
"Yes, every 2 weeks","2013","1-pers.-HH","West Germany","140","0.11173708969903","0.0942161766213299","0.129258002776731"
"Yes, every 2 weeks","2013","1-pers.-HH","East Germany","44","0.108796445378345","0.077364357931337","0.140228532825353"
"Yes, every 2 weeks","2013","(Married) couple without C. ","West Germany","203","0.0886359899548541","0.0774000828831256","0.0998718970265826"
"Yes, every 2 weeks","2013","(Married) couple without C. ","East Germany","76","0.0944171473613962","0.0741925515465213","0.114641743176271"
"Yes, every 2 weeks","2013","Single parent ","West Germany","163","0.125342065125851","0.108004162221397","0.142679968030305"
"Yes, every 2 weeks","2013","Single parent ","East Germany","50","0.166067392195251","0.128351885155034","0.203782899235468"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","West Germany","396","0.0924690980197427","0.0835506597463149","0.101387536293171"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","East Germany","129","0.149907712131953","0.128170029717176","0.17164539454673"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","West Germany","106","0.0614714658179724","0.0493845408606384","0.0735583907753064"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","East Germany","42","0.12357551392037","0.0914448993936717","0.155706128447069"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","West Germany","103","0.0910432742187393","0.0748411649334539","0.107245383504025"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","East Germany","24","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","West Germany","79","0.0707868966139995","0.0565235514438739","0.085050241784125"
"Yes, every 3-4 weeks","2013","1-pers.-HH","East Germany","26","","",""
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","West Germany","128","0.0534687872527809","0.0445752446758426","0.0623623298297192"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","East Germany","48","0.0655611587139776","0.0484417378096668","0.0826805796182884"
"Yes, every 3-4 weeks","2013","Single parent ","West Germany","69","0.0455089242697002","0.0345954445834763","0.056422403955924"
"Yes, every 3-4 weeks","2013","Single parent ","East Germany","15","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","West Germany","218","0.0520659303529782","0.0452264095954239","0.0589054511105325"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","East Germany","69","0.0670290745429575","0.0518013897028064","0.0822567593831086"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","West Germany","56","0.0327423945947269","0.0237870645486863","0.0416977246407674"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","East Germany","17","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","West Germany","56","0.0603250839197291","0.04691554627738","0.0737346215620782"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","East Germany","11","","",""
"Rarely","2013","1-pers.-HH","West Germany","212","0.170396239014082","0.149486305514681","0.191306172513483"
"Rarely","2013","1-pers.-HH","East Germany","81","0.219428562815086","0.177652229170887","0.261204896459285"
"Rarely","2013","(Married) couple without C. ","West Germany","512","0.211965077442672","0.195808028487993","0.228122126397351"
"Rarely","2013","(Married) couple without C. ","East Germany","157","0.221599672551438","0.192873591566003","0.250325753536874"
"Rarely","2013","Single parent ","West Germany","179","0.110578242852425","0.0941565569877485","0.126999928717101"
"Rarely","2013","Single parent ","East Germany","42","0.121589801201726","0.0884683353627243","0.154711267040727"
"Rarely","2013","Couple + C. LE 16 ","West Germany","721","0.200037386049188","0.187721937902841","0.212352834195535"
"Rarely","2013","Couple + C. LE 16 ","East Germany","190","0.196963656529922","0.172746181378794","0.22118113168105"
"Rarely","2013","Couple + C. GT 16 ","West Germany","262","0.191749028788252","0.171938548505014","0.211559509071489"
"Rarely","2013","Couple + C. GT 16 ","East Germany","88","0.216603743956325","0.176385852903398","0.256821635009252"
"Rarely","2013","Couple + C. LE and GT 16","West Germany","177","0.142886547970908","0.123176356320405","0.162596739621412"
"Rarely","2013","Couple + C. LE and GT 16","East Germany","35","0.179804241319343","0.127106532574393","0.232501950064293"
"No, never","2014","1-pers.-HH","West Germany","","","",""
"No, never","2014","1-pers.-HH","East Germany","","","",""
"No, never","2014","(Married) couple without C. ","West Germany","","","",""
"No, never","2014","(Married) couple without C. ","East Germany","","","",""
"No, never","2014","Single parent ","West Germany","","","",""
"No, never","2014","Single parent ","East Germany","","","",""
"No, never","2014","Couple + C. LE 16 ","West Germany","","","",""
"No, never","2014","Couple + C. LE 16 ","East Germany","","","",""
"No, never","2014","Couple + C. GT 16 ","West Germany","","","",""
"No, never","2014","Couple + C. GT 16 ","East Germany","","","",""
"No, never","2014","Couple + C. LE and GT 16","West Germany","","","",""
"No, never","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Yes, every week","2014","1-pers.-HH","West Germany","","","",""
"Yes, every week","2014","1-pers.-HH","East Germany","","","",""
"Yes, every week","2014","(Married) couple without C. ","West Germany","","","",""
"Yes, every week","2014","(Married) couple without C. ","East Germany","","","",""
"Yes, every week","2014","Single parent ","West Germany","","","",""
"Yes, every week","2014","Single parent ","East Germany","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","West Germany","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","East Germany","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","West Germany","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","East Germany","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","West Germany","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","East Germany","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","West Germany","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","East Germany","","","",""
"Yes, every 2 weeks","2014","Single parent ","West Germany","","","",""
"Yes, every 2 weeks","2014","Single parent ","East Germany","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","West Germany","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","East Germany","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","West Germany","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","East Germany","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","West Germany","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","East Germany","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","West Germany","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","East Germany","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","West Germany","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","East Germany","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","West Germany","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","East Germany","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","West Germany","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","East Germany","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2014","1-pers.-HH","West Germany","","","",""
"Rarely","2014","1-pers.-HH","East Germany","","","",""
"Rarely","2014","(Married) couple without C. ","West Germany","","","",""
"Rarely","2014","(Married) couple without C. ","East Germany","","","",""
"Rarely","2014","Single parent ","West Germany","","","",""
"Rarely","2014","Single parent ","East Germany","","","",""
"Rarely","2014","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2014","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2014","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2014","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2014","Couple + C. LE and GT 16","East Germany","","","",""
"No, never","2015","1-pers.-HH","West Germany","699","0.576669642894323","0.549091196046106","0.60424808974254"
"No, never","2015","1-pers.-HH","East Germany","198","0.511852833903281","0.461193411694598","0.562512256111964"
"No, never","2015","(Married) couple without C. ","West Germany","1550","0.56162570176878","0.542298798664962","0.580952604872597"
"No, never","2015","(Married) couple without C. ","East Germany","468","0.573136433756617","0.538601507340685","0.60767136017255"
"No, never","2015","Single parent ","West Germany","789","0.638835299304384","0.611980664504552","0.665689934104217"
"No, never","2015","Single parent ","East Germany","178","0.617798237645393","0.56244131863538","0.673155156655406"
"No, never","2015","Couple + C. LE 16 ","West Germany","2312","0.565146632582774","0.5496436827266","0.580649582438949"
"No, never","2015","Couple + C. LE 16 ","East Germany","521","0.606086344406047","0.573524589342873","0.638648099469222"
"No, never","2015","Couple + C. GT 16 ","West Germany","1092","0.682123929233526","0.659689777518314","0.704558080948738"
"No, never","2015","Couple + C. GT 16 ","East Germany","199","0.651239359463116","0.599265988790547","0.703212730135685"
"No, never","2015","Couple + C. LE and GT 16","West Germany","826","0.632333479498203","0.606132979845188","0.658533979151218"
