"plb0219","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"No, never","2009","Part Time","general elemantary","203","0.740790354911391","0.687628383732346","0.793952326090437"
"No, never","2009","Part Time","middle vocational","1185","0.683304473095608","0.661020200585624","0.705588745605592"
"No, never","2009","Part Time","vocational + Abi","156","0.646481818946036","0.584698930574637","0.708264707317435"
"No, never","2009","Part Time","higher vocational","149","0.628802381282296","0.567551996666915","0.690052765897676"
"No, never","2009","Part Time","higher education","410","0.565590924020507","0.528818603178507","0.602363244862507"
"No, never","2009","Not Working","in school","4","","",""
"No, never","2009","Not Working","inadequately","2","","",""
"No, never","2009","Not Working","general elemantary","8","","",""
"No, never","2009","Not Working","middle vocational","46","0.646549259615333","0.528505488997598","0.764593030233067"
"No, never","2009","Not Working","vocational + Abi","8","","",""
"No, never","2009","Not Working","higher vocational","5","","",""
"No, never","2009","Not Working","higher education","13","","",""
"Yes, every week","2009","Full Time","in school","","","",""
"Yes, every week","2009","Full Time","inadequately","4","","",""
"Yes, every week","2009","Full Time","general elemantary","24","","",""
"Yes, every week","2009","Full Time","middle vocational","180","0.0528111627343455","0.0448815392538316","0.0607407862148595"
"Yes, every week","2009","Full Time","vocational + Abi","18","","",""
"Yes, every week","2009","Full Time","higher vocational","40","0.0739183840288936","0.0522679043003712","0.0955688637574159"
"Yes, every week","2009","Full Time","higher education","235","0.13662111266477","0.121330290906616","0.151911934422924"
"Yes, every week","2009","Part Time","in school","3","","",""
"Yes, every week","2009","Part Time","inadequately","3","","",""
"Yes, every week","2009","Part Time","general elemantary","13","","",""
"Yes, every week","2009","Part Time","middle vocational","67","0.0500982811104752","0.0396481650543291","0.0605483971666214"
"Yes, every week","2009","Part Time","vocational + Abi","14","","",""
"Yes, every week","2009","Part Time","higher vocational","10","","",""
"Yes, every week","2009","Part Time","higher education","63","0.0709899364374595","0.051938444879456","0.0900414279954629"
"Yes, every week","2009","Not Working","in school","","","",""
"Yes, every week","2009","Not Working","inadequately","","","",""
"Yes, every week","2009","Not Working","general elemantary","2","","",""
"Yes, every week","2009","Not Working","middle vocational","2","","",""
"Yes, every week","2009","Not Working","vocational + Abi","","","",""
"Yes, every week","2009","Not Working","higher vocational","2","","",""
"Yes, every week","2009","Not Working","higher education","2","","",""
"Yes, every 2 weeks","2009","Full Time","in school","","","",""
"Yes, every 2 weeks","2009","Full Time","inadequately","1","","",""
"Yes, every 2 weeks","2009","Full Time","general elemantary","36","0.093957108753446","0.0638593822956","0.124054835211292"
"Yes, every 2 weeks","2009","Full Time","middle vocational","287","0.0942028217350954","0.0838461823700775","0.104559461100113"
"Yes, every 2 weeks","2009","Full Time","vocational + Abi","35","0.0697036000904323","0.0462797413989472","0.0931274587819174"
"Yes, every 2 weeks","2009","Full Time","higher vocational","58","0.0949644300920035","0.0707050349927595","0.119223825191247"
"Yes, every 2 weeks","2009","Full Time","higher education","148","0.0732768650765746","0.0616749509214892","0.0848787792316599"
"Yes, every 2 weeks","2009","Part Time","in school","2","","",""
"Yes, every 2 weeks","2009","Part Time","inadequately","1","","",""
"Yes, every 2 weeks","2009","Part Time","general elemantary","20","","",""
"Yes, every 2 weeks","2009","Part Time","middle vocational","142","0.0772446089258316","0.0644552802315611","0.0900339376201022"
"Yes, every 2 weeks","2009","Part Time","vocational + Abi","13","","",""
"Yes, every 2 weeks","2009","Part Time","higher vocational","38","0.14917344932253","0.104007054821833","0.194339843823227"
"Yes, every 2 weeks","2009","Part Time","higher education","40","0.0625525018141569","0.044587957766648","0.0805170458616659"
"Yes, every 2 weeks","2009","Not Working","in school","1","","",""
"Yes, every 2 weeks","2009","Not Working","inadequately","","","",""
"Yes, every 2 weeks","2009","Not Working","general elemantary","2","","",""
"Yes, every 2 weeks","2009","Not Working","middle vocational","5","","",""
"Yes, every 2 weeks","2009","Not Working","vocational + Abi","1","","",""
"Yes, every 2 weeks","2009","Not Working","higher vocational","1","","",""
"Yes, every 2 weeks","2009","Not Working","higher education","2","","",""
"Yes, every 3-4 weeks","2009","Full Time","in school","","","",""
"Yes, every 3-4 weeks","2009","Full Time","inadequately","","","",""
"Yes, every 3-4 weeks","2009","Full Time","general elemantary","18","","",""
"Yes, every 3-4 weeks","2009","Full Time","middle vocational","181","0.0667385742082755","0.057890239631274","0.0755869087852769"
"Yes, every 3-4 weeks","2009","Full Time","vocational + Abi","21","","",""
"Yes, every 3-4 weeks","2009","Full Time","higher vocational","30","0.0314847650155161","0.0170346894939062","0.0459348405371261"
"Yes, every 3-4 weeks","2009","Full Time","higher education","145","0.0689472442114074","0.0576670440573361","0.0802274443654787"
"Yes, every 3-4 weeks","2009","Part Time","in school","1","","",""
"Yes, every 3-4 weeks","2009","Part Time","inadequately","1","","",""
"Yes, every 3-4 weeks","2009","Part Time","general elemantary","6","","",""
"Yes, every 3-4 weeks","2009","Part Time","middle vocational","73","0.0508780149280273","0.0403512127886299","0.0614048170674247"
"Yes, every 3-4 weeks","2009","Part Time","vocational + Abi","12","","",""
"Yes, every 3-4 weeks","2009","Part Time","higher vocational","13","","",""
"Yes, every 3-4 weeks","2009","Part Time","higher education","34","0.0645320859408056","0.0463047717598386","0.0827594001217726"
"Yes, every 3-4 weeks","2009","Not Working","in school","","","",""
"Yes, every 3-4 weeks","2009","Not Working","inadequately","","","",""
"Yes, every 3-4 weeks","2009","Not Working","general elemantary","1","","",""
"Yes, every 3-4 weeks","2009","Not Working","middle vocational","4","","",""
"Yes, every 3-4 weeks","2009","Not Working","vocational + Abi","1","","",""
"Yes, every 3-4 weeks","2009","Not Working","higher vocational","","","",""
"Yes, every 3-4 weeks","2009","Not Working","higher education","3","","",""
"Rarely","2009","Full Time","in school","","","",""
"Rarely","2009","Full Time","inadequately","5","","",""
"Rarely","2009","Full Time","general elemantary","41","0.118394543971504","0.0850674482223034","0.151721639720704"
"Rarely","2009","Full Time","middle vocational","586","0.196689751858141","0.182596736149398","0.210782767566883"
"Rarely","2009","Full Time","vocational + Abi","84","0.193443572833298","0.157109448736348","0.229777696930249"
"Rarely","2009","Full Time","higher vocational","157","0.322805454552122","0.28411589208973","0.361495017014513"
"Rarely","2009","Full Time","higher education","516","0.273472327444294","0.253627196063436","0.293317458825151"
"Rarely","2009","Part Time","in school","6","","",""
"Rarely","2009","Part Time","inadequately","1","","",""
"Rarely","2009","Part Time","general elemantary","19","","",""
"Rarely","2009","Part Time","middle vocational","207","0.138474621940058","0.121928756207273","0.155020487672844"
"Rarely","2009","Part Time","vocational + Abi","35","0.149352874613107","0.103288446335822","0.195417302890392"
"Rarely","2009","Part Time","higher vocational","29","","",""
"Rarely","2009","Part Time","higher education","151","0.236334551787071","0.204818227518694","0.267850876055447"
"Rarely","2009","Not Working","in school","1","","",""
"Rarely","2009","Not Working","inadequately","","","",""
"Rarely","2009","Not Working","general elemantary","1","","",""
"Rarely","2009","Not Working","middle vocational","6","","",""
"Rarely","2009","Not Working","vocational + Abi","1","","",""
"Rarely","2009","Not Working","higher vocational","1","","",""
"Rarely","2009","Not Working","higher education","3","","",""
"No, never","2010","Full Time","in school","1","","",""
"No, never","2010","Full Time","inadequately","21","","",""
"No, never","2010","Full Time","general elemantary","118","0.664197034205125","0.596143143921916","0.732250924488334"
"No, never","2010","Full Time","middle vocational","655","0.566191826904794","0.537962345313014","0.594421308496575"
"No, never","2010","Full Time","vocational + Abi","120","0.548304858508877","0.482090529748722","0.614519187269032"
"No, never","2010","Full Time","higher vocational","95","0.423428616291218","0.355121381149058","0.491735851433379"
"No, never","2010","Full Time","higher education","296","0.431827675505273","0.394922241428165","0.468733109582381"
"No, never","2010","Part Time","in school","8","","",""
"No, never","2010","Part Time","inadequately","12","","",""
"No, never","2010","Part Time","general elemantary","109","0.682068843938773","0.610798834291093","0.753338853586453"
"No, never","2010","Part Time","middle vocational","557","0.64247871079817","0.610831134076058","0.674126287520282"
"No, never","2010","Part Time","vocational + Abi","152","0.636900548965672","0.575285220206123","0.698515877725221"
"No, never","2010","Part Time","higher vocational","50","0.703764400508565","0.599022866026895","0.808505934990236"
"No, never","2010","Part Time","higher education","192","0.511756411925523","0.462146813888729","0.561366009962317"
"No, never","2010","Not Working","in school","5","","",""
"No, never","2010","Not Working","inadequately","3","","",""
"No, never","2010","Not Working","general elemantary","20","","",""
"No, never","2010","Not Working","middle vocational","80","0.754641610324182","0.673861271124568","0.835421949523796"
"No, never","2010","Not Working","vocational + Abi","19","","",""
"No, never","2010","Not Working","higher vocational","7","","",""
"No, never","2010","Not Working","higher education","19","","",""
"Yes, every week","2010","Full Time","in school","1","","",""
"Yes, every week","2010","Full Time","inadequately","2","","",""
"Yes, every week","2010","Full Time","general elemantary","15","","",""
"Yes, every week","2010","Full Time","middle vocational","59","0.0451417245518606","0.0333159179798335","0.0569675311238878"
"Yes, every week","2010","Full Time","vocational + Abi","16","","",""
"Yes, every week","2010","Full Time","higher vocational","17","","",""
"Yes, every week","2010","Full Time","higher education","69","0.0875391529834162","0.0664818215401108","0.108596484426722"
"Yes, every week","2010","Part Time","in school","3","","",""
"Yes, every week","2010","Part Time","inadequately","6","","",""
"Yes, every week","2010","Part Time","general elemantary","11","","",""
"Yes, every week","2010","Part Time","middle vocational","56","0.0638615109955576","0.0477160748061498","0.0800069471849654"
"Yes, every week","2010","Part Time","vocational + Abi","16","","",""
"Yes, every week","2010","Part Time","higher vocational","2","","",""
"Yes, every week","2010","Part Time","higher education","34","0.0736612311968111","0.0477361458700479","0.0995863165235742"
"Yes, every week","2010","Not Working","in school","","","",""
"Yes, every week","2010","Not Working","inadequately","1","","",""
"Yes, every week","2010","Not Working","general elemantary","1","","",""
"Yes, every week","2010","Not Working","middle vocational","6","","",""
"Yes, every week","2010","Not Working","vocational + Abi","1","","",""
"Yes, every week","2010","Not Working","higher vocational","","","",""
"Yes, every week","2010","Not Working","higher education","2","","",""
"Yes, every 2 weeks","2010","Full Time","in school","","","",""
"Yes, every 2 weeks","2010","Full Time","inadequately","4","","",""
"Yes, every 2 weeks","2010","Full Time","general elemantary","20","","",""
"Yes, every 2 weeks","2010","Full Time","middle vocational","131","0.103379853154214","0.0860380424291026","0.120721663879325"
"Yes, every 2 weeks","2010","Full Time","vocational + Abi","21","","",""
"Yes, every 2 weeks","2010","Full Time","higher vocational","23","","",""
"Yes, every 2 weeks","2010","Full Time","higher education","92","0.14463487574128","0.118428478091914","0.170841273390646"
"Yes, every 2 weeks","2010","Part Time","in school","","","",""
"Yes, every 2 weeks","2010","Part Time","inadequately","3","","",""
"Yes, every 2 weeks","2010","Part Time","general elemantary","20","","",""
"Yes, every 2 weeks","2010","Part Time","middle vocational","107","0.116196018423998","0.0950351378059353","0.137356899042061"
"Yes, every 2 weeks","2010","Part Time","vocational + Abi","25","","",""
"Yes, every 2 weeks","2010","Part Time","higher vocational","3","","",""
"Yes, every 2 weeks","2010","Part Time","higher education","41","0.115031929541205","0.0833662515798484","0.146697607502562"
"Yes, every 2 weeks","2010","Not Working","in school","","","",""
"Yes, every 2 weeks","2010","Not Working","inadequately","1","","",""
"Yes, every 2 weeks","2010","Not Working","general elemantary","4","","",""
"Yes, every 2 weeks","2010","Not Working","middle vocational","9","","",""
"Yes, every 2 weeks","2010","Not Working","vocational + Abi","3","","",""
"Yes, every 2 weeks","2010","Not Working","higher vocational","","","",""
"Yes, every 2 weeks","2010","Not Working","higher education","3","","",""
"Yes, every 3-4 weeks","2010","Full Time","in school","","","",""
"Yes, every 3-4 weeks","2010","Full Time","inadequately","2","","",""
"Yes, every 3-4 weeks","2010","Full Time","general elemantary","11","","",""
"Yes, every 3-4 weeks","2010","Full Time","middle vocational","101","0.0889098461871828","0.0726981727860719","0.105121519588294"
"Yes, every 3-4 weeks","2010","Full Time","vocational + Abi","15","","",""
"Yes, every 3-4 weeks","2010","Full Time","higher vocational","8","","",""
"Yes, every 3-4 weeks","2010","Full Time","higher education","55","0.0697323081536475","0.0507558117175479","0.0887088045897472"
"Yes, every 3-4 weeks","2010","Part Time","in school","","","",""
"Yes, every 3-4 weeks","2010","Part Time","inadequately","2","","",""
"Yes, every 3-4 weeks","2010","Part Time","general elemantary","9","","",""
"Yes, every 3-4 weeks","2010","Part Time","middle vocational","41","0.0420397097336368","0.0287882492859594","0.0552911701813142"
"Yes, every 3-4 weeks","2010","Part Time","vocational + Abi","6","","",""
"Yes, every 3-4 weeks","2010","Part Time","higher vocational","4","","",""
"Yes, every 3-4 weeks","2010","Part Time","higher education","33","0.0869825565234017","0.0590139126575157","0.114951200389288"
"Yes, every 3-4 weeks","2010","Not Working","in school","","","",""
"Yes, every 3-4 weeks","2010","Not Working","inadequately","","","",""
"Yes, every 3-4 weeks","2010","Not Working","general elemantary","1","","",""
"Yes, every 3-4 weeks","2010","Not Working","middle vocational","5","","",""
"Yes, every 3-4 weeks","2010","Not Working","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2010","Not Working","higher vocational","","","",""
"Yes, every 3-4 weeks","2010","Not Working","higher education","1","","",""
"Rarely","2010","Full Time","in school","","","",""
"Rarely","2010","Full Time","inadequately","3","","",""
"Rarely","2010","Full Time","general elemantary","21","","",""
"Rarely","2010","Full Time","middle vocational","238","0.196376749201948","0.173748887287929","0.219004611115968"
"Rarely","2010","Full Time","vocational + Abi","45","0.203773393071476","0.150180116996522","0.257366669146429"
"Rarely","2010","Full Time","higher vocational","58","0.300038132378464","0.236683922399075","0.363392342357854"
"Rarely","2010","Full Time","higher education","180","0.266265987616383","0.233333675982948","0.299198299249819"
"Rarely","2010","Part Time","in school","1","","",""
"Rarely","2010","Part Time","inadequately","3","","",""
"Rarely","2010","Part Time","general elemantary","15","","",""
"Rarely","2010","Part Time","middle vocational","120","0.135424050048638","0.112829192324387","0.158018907772889"
"Rarely","2010","Part Time","vocational + Abi","35","0.177482030913573","0.128527820024515","0.226436241802632"
"Rarely","2010","Part Time","higher vocational","14","","",""
"Rarely","2010","Part Time","higher education","90","0.212567870813059","0.171963651551534","0.253172090074584"
"Rarely","2010","Not Working","in school","","","",""
"Rarely","2010","Not Working","inadequately","","","",""
"Rarely","2010","Not Working","general elemantary","2","","",""
"Rarely","2010","Not Working","middle vocational","9","","",""
"Rarely","2010","Not Working","vocational + Abi","4","","",""
"Rarely","2010","Not Working","higher vocational","1","","",""
"Rarely","2010","Not Working","higher education","10","","",""
"No, never","2011","Full Time","in school","3","","",""
"No, never","2011","Full Time","inadequately","44","0.709999623130977","0.601347296657294","0.818651949604661"
"No, never","2011","Full Time","general elemantary","424","0.714518582705216","0.678852663527961","0.750184501882471"
"No, never","2011","Full Time","middle vocational","2726","0.602269404317283","0.588082590111841","0.616456218522726"
"No, never","2011","Full Time","vocational + Abi","469","0.593922788566513","0.558984911951295","0.628860665181731"
"No, never","2011","Full Time","higher vocational","460","0.497446841321715","0.464260896189491","0.530632786453939"
"No, never","2011","Full Time","higher education","1354","0.4670047756101","0.449067932551654","0.484941618668545"
"No, never","2011","Part Time","in school","24","","",""
"No, never","2011","Part Time","inadequately","44","0.6878651758854","0.578533420869207","0.797196930901592"
"No, never","2011","Part Time","general elemantary","348","0.734446408491031","0.695423315837096","0.773469501144967"
"No, never","2011","Part Time","middle vocational","2133","0.694484011947066","0.678163436216852","0.71080458767728"
"No, never","2011","Part Time","vocational + Abi","393","0.616107828263905","0.577096214392079","0.655119442135732"
"No, never","2011","Part Time","higher vocational","229","0.658057151494011","0.608218413318709","0.707895889669312"
"No, never","2011","Part Time","higher education","757","0.628461978135638","0.601812570986325","0.65511138528495"
"No, never","2011","Not Working","in school","4","","",""
"No, never","2011","Not Working","inadequately","7","","",""
"No, never","2011","Not Working","general elemantary","38","0.766189312831949","0.651149903459243","0.881228722204655"
"No, never","2011","Not Working","middle vocational","134","0.786280410165398","0.727209573709971","0.845351246620824"
"No, never","2011","Not Working","vocational + Abi","32","0.67039029920541","0.528227063732767","0.812553534678053"
"No, never","2011","Not Working","higher vocational","8","","",""
"No, never","2011","Not Working","higher education","70","0.720857161267802","0.631124545381729","0.810589777153875"
"Yes, every week","2011","Full Time","in school","","","",""
"Yes, every week","2011","Full Time","inadequately","6","","",""
"Yes, every week","2011","Full Time","general elemantary","38","0.0736491666263369","0.0530224832704427","0.094275849982231"
"Yes, every week","2011","Full Time","middle vocational","282","0.0613684115536387","0.0544115236735343","0.068325299433743"
"Yes, every week","2011","Full Time","vocational + Abi","37","0.0547898574627538","0.0386000577904341","0.0709796571350735"
"Yes, every week","2011","Full Time","higher vocational","64","0.0766709627167217","0.0590112532806815","0.0943306721527619"
"Yes, every week","2011","Full Time","higher education","382","0.119892180630813","0.10821368082364","0.131570680437985"
"Yes, every week","2011","Part Time","in school","7","","",""
"Yes, every week","2011","Part Time","inadequately","10","","",""
"Yes, every week","2011","Part Time","general elemantary","37","0.0789558426191127","0.0551272769141958","0.10278440832403"
"Yes, every week","2011","Part Time","middle vocational","133","0.051682242360548","0.0438382891679038","0.0595261955531921"
"Yes, every week","2011","Part Time","vocational + Abi","29","","",""
"Yes, every week","2011","Part Time","higher vocational","16","","",""
"Yes, every week","2011","Part Time","higher education","103","0.0585177983779458","0.0455729650806279","0.0714626316752637"
"Yes, every week","2011","Not Working","in school","","","",""
"Yes, every week","2011","Not Working","inadequately","","","",""
"Yes, every week","2011","Not Working","general elemantary","4","","",""
"Yes, every week","2011","Not Working","middle vocational","11","","",""
"Yes, every week","2011","Not Working","vocational + Abi","1","","",""
"Yes, every week","2011","Not Working","higher vocational","1","","",""
"Yes, every week","2011","Not Working","higher education","8","","",""
"Yes, every 2 weeks","2011","Full Time","in school","2","","",""
"Yes, every 2 weeks","2011","Full Time","inadequately","6","","",""
"Yes, every 2 weeks","2011","Full Time","general elemantary","68","0.110892159638138","0.0860959456459877","0.135688373630289"
"Yes, every 2 weeks","2011","Full Time","middle vocational","493","0.102306895325418","0.0935225100044729","0.111091280646363"
"Yes, every 2 weeks","2011","Full Time","vocational + Abi","78","0.097885188778239","0.0767446232405061","0.119025754315972"
"Yes, every 2 weeks","2011","Full Time","higher vocational","80","0.0880403763435337","0.0692334164214531","0.106847336265614"
"Yes, every 2 weeks","2011","Full Time","higher education","273","0.0947738389904129","0.0842434000758264","0.105304277904999"
"Yes, every 2 weeks","2011","Part Time","in school","5","","",""
"Yes, every 2 weeks","2011","Part Time","inadequately","6","","",""
"Yes, every 2 weeks","2011","Part Time","general elemantary","45","0.0724169526930822","0.0495155510257428","0.0953183543604216"
"Yes, every 2 weeks","2011","Part Time","middle vocational","306","0.092870009690668","0.0825860613631209","0.103153958018215"
"Yes, every 2 weeks","2011","Part Time","vocational + Abi","63","0.126298162439931","0.0996516076406426","0.15294471723922"
"Yes, every 2 weeks","2011","Part Time","higher vocational","33","0.0948457387672742","0.0640614814140132","0.125629996120535"
"Yes, every 2 weeks","2011","Part Time","higher education","86","0.0613327838636267","0.0481000804258388","0.0745654873014147"
"Yes, every 2 weeks","2011","Not Working","in school","1","","",""
"Yes, every 2 weeks","2011","Not Working","inadequately","1","","",""
"Yes, every 2 weeks","2011","Not Working","general elemantary","4","","",""
"Yes, every 2 weeks","2011","Not Working","middle vocational","15","","",""
"Yes, every 2 weeks","2011","Not Working","vocational + Abi","3","","",""
"Yes, every 2 weeks","2011","Not Working","higher vocational","3","","",""
"Yes, every 2 weeks","2011","Not Working","higher education","4","","",""
"Yes, every 3-4 weeks","2011","Full Time","in school","","","",""
"Yes, every 3-4 weeks","2011","Full Time","inadequately","4","","",""
"Yes, every 3-4 weeks","2011","Full Time","general elemantary","23","","",""
"Yes, every 3-4 weeks","2011","Full Time","middle vocational","289","0.0607567258646497","0.0538323408463491","0.0676811108829504"
"Yes, every 3-4 weeks","2011","Full Time","vocational + Abi","31","0.0362865481428446","0.0229828006914289","0.0495902955942603"
"Yes, every 3-4 weeks","2011","Full Time","higher vocational","58","0.0577954925987538","0.042306990386146","0.0732839948113615"
"Yes, every 3-4 weeks","2011","Full Time","higher education","233","0.0671334010188456","0.0581362961010309","0.0761305059366603"
"Yes, every 3-4 weeks","2011","Part Time","in school","1","","",""
"Yes, every 3-4 weeks","2011","Part Time","inadequately","3","","",""
"Yes, every 3-4 weeks","2011","Part Time","general elemantary","24","","",""
"Yes, every 3-4 weeks","2011","Part Time","middle vocational","134","0.0389550404910632","0.0320995100996024","0.045810570882524"
"Yes, every 3-4 weeks","2011","Part Time","vocational + Abi","35","0.0759793320148936","0.0547249000032446","0.0972337640265427"
"Yes, every 3-4 weeks","2011","Part Time","higher vocational","16","","",""
"Yes, every 3-4 weeks","2011","Part Time","higher education","73","0.0506757985398528","0.0385794583393074","0.0627721387403982"
"Yes, every 3-4 weeks","2011","Not Working","in school","1","","",""
"Yes, every 3-4 weeks","2011","Not Working","inadequately","","","",""
"Yes, every 3-4 weeks","2011","Not Working","general elemantary","2","","",""
"Yes, every 3-4 weeks","2011","Not Working","middle vocational","11","","",""
"Yes, every 3-4 weeks","2011","Not Working","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2011","Not Working","higher vocational","","","",""
"Yes, every 3-4 weeks","2011","Not Working","higher education","6","","",""
"Rarely","2011","Full Time","in school","","","",""
"Rarely","2011","Full Time","inadequately","7","","",""
"Rarely","2011","Full Time","general elemantary","63","0.0741865273031978","0.0534907375288521","0.0948823170775435"
"Rarely","2011","Full Time","middle vocational","782","0.173298562939011","0.162327042736627","0.184270083141395"
"Rarely","2011","Full Time","vocational + Abi","144","0.21711561704965","0.187784976366308","0.246446257732992"
"Rarely","2011","Full Time","higher vocational","210","0.280046327019276","0.250243527256324","0.309849126782228"
"Rarely","2011","Full Time","higher education","730","0.251195803749829","0.235603366199576","0.266788241300083"
"Rarely","2011","Part Time","in school","5","","",""
"Rarely","2011","Part Time","inadequately","6","","",""
"Rarely","2011","Part Time","general elemantary","38","0.0688463298792036","0.0464737217346086","0.0912189380237986"
"Rarely","2011","Part Time","middle vocational","354","0.122008695510654","0.110412170285197","0.133605220736111"
"Rarely","2011","Part Time","vocational + Abi","77","0.128657707419469","0.101799734806893","0.155515680032045"
"Rarely","2011","Part Time","higher vocational","54","0.154560708422396","0.116581209317806","0.192540207526986"
"Rarely","2011","Part Time","higher education","244","0.201011641082937","0.178909861358038","0.223113420807836"
"Rarely","2011","Not Working","in school","2","","",""
"Rarely","2011","Not Working","inadequately","1","","",""
"Rarely","2011","Not Working","general elemantary","4","","",""
"Rarely","2011","Not Working","middle vocational","14","","",""
"Rarely","2011","Not Working","vocational + Abi","6","","",""
"Rarely","2011","Not Working","higher vocational","","","",""
"Rarely","2011","Not Working","higher education","8","","",""
"No, never","2012","Full Time","in school","","","",""
"No, never","2012","Full Time","inadequately","16","","",""
"No, never","2012","Full Time","general elemantary","148","0.70086750390768","0.639086263592097","0.762648744223263"
"No, never","2012","Full Time","middle vocational","742","0.62509712117417","0.597865601086991","0.652328641261349"
"No, never","2012","Full Time","vocational + Abi","157","0.623763251280916","0.564304128224726","0.683222374337106"
"No, never","2012","Full Time","higher vocational","124","0.515079259630415","0.45063050759375","0.57952801166708"
"No, never","2012","Full Time","higher education","351","0.483601705526385","0.448189442200689","0.51901396885208"
"No, never","2012","Part Time","in school","6","","",""
"No, never","2012","Part Time","inadequately","16","","",""
"No, never","2012","Part Time","general elemantary","131","0.796224055265296","0.735132109127595","0.857316001402997"
"No, never","2012","Part Time","middle vocational","742","0.697289616143939","0.670052679013141","0.724526553274737"
"No, never","2012","Part Time","vocational + Abi","218","0.722650704893944","0.672489827277736","0.772811582510151"
"No, never","2012","Part Time","higher vocational","53","0.719586711106615","0.620531937849417","0.818641484363812"
"No, never","2012","Part Time","higher education","258","0.578468863899743","0.533682637184207","0.623255090615278"
"No, never","2012","Not Working","in school","3","","",""
"No, never","2012","Not Working","inadequately","5","","",""
"No, never","2012","Not Working","general elemantary","25","","",""
"No, never","2012","Not Working","middle vocational","79","0.750561261134307","0.668957300627714","0.8321652216409"
"No, never","2012","Not Working","vocational + Abi","16","","",""
"No, never","2012","Not Working","higher vocational","7","","",""
"No, never","2012","Not Working","higher education","24","","",""
"Yes, every week","2012","Full Time","in school","","","",""
"Yes, every week","2012","Full Time","inadequately","5","","",""
"Yes, every week","2012","Full Time","general elemantary","12","","",""
"Yes, every week","2012","Full Time","middle vocational","73","0.0592444252203048","0.0459643390475246","0.0725245113930849"
"Yes, every week","2012","Full Time","vocational + Abi","13","","",""
"Yes, every week","2012","Full Time","higher vocational","26","","",""
"Yes, every week","2012","Full Time","higher education","98","0.107030063400265","0.0851227720682142","0.128937354732315"
"Yes, every week","2012","Part Time","in school","5","","",""
"Yes, every week","2012","Part Time","inadequately","7","","",""
"Yes, every week","2012","Part Time","general elemantary","9","","",""
"Yes, every week","2012","Part Time","middle vocational","57","0.0536875624778005","0.0403249268141979","0.0670501981414032"
"Yes, every week","2012","Part Time","vocational + Abi","19","","",""
"Yes, every week","2012","Part Time","higher vocational","4","","",""
"Yes, every week","2012","Part Time","higher education","48","0.0816034445526879","0.0567744565077682","0.106432432597608"
"Yes, every week","2012","Not Working","in school","","","",""
"Yes, every week","2012","Not Working","inadequately","","","",""
"Yes, every week","2012","Not Working","general elemantary","2","","",""
"Yes, every week","2012","Not Working","middle vocational","9","","",""
"Yes, every week","2012","Not Working","vocational + Abi","","","",""
"Yes, every week","2012","Not Working","higher vocational","","","",""
"Yes, every week","2012","Not Working","higher education","4","","",""
"Yes, every 2 weeks","2012","Full Time","in school","","","",""
"Yes, every 2 weeks","2012","Full Time","inadequately","5","","",""
"Yes, every 2 weeks","2012","Full Time","general elemantary","21","","",""
"Yes, every 2 weeks","2012","Full Time","middle vocational","130","0.104739024272741","0.0875136829377242","0.121964365607757"
"Yes, every 2 weeks","2012","Full Time","vocational + Abi","33","0.128740260944147","0.0876339014331797","0.169846620455115"
"Yes, every 2 weeks","2012","Full Time","higher vocational","15","","",""
"Yes, every 2 weeks","2012","Full Time","higher education","73","0.0881260873332027","0.0680380728237208","0.108214101842685"
"Yes, every 2 weeks","2012","Part Time","in school","1","","",""
"Yes, every 2 weeks","2012","Part Time","inadequately","4","","",""
"Yes, every 2 weeks","2012","Part Time","general elemantary","20","","",""
"Yes, every 2 weeks","2012","Part Time","middle vocational","129","0.105609421833225","0.0873892297831121","0.123829613883337"
"Yes, every 2 weeks","2012","Part Time","vocational + Abi","25","","",""
"Yes, every 2 weeks","2012","Part Time","higher vocational","4","","",""
"Yes, every 2 weeks","2012","Part Time","higher education","41","0.0921626476931206","0.0659282470941572","0.118397048292084"
"Yes, every 2 weeks","2012","Not Working","in school","","","",""
"Yes, every 2 weeks","2012","Not Working","inadequately","1","","",""
"Yes, every 2 weeks","2012","Not Working","general elemantary","2","","",""
"Yes, every 2 weeks","2012","Not Working","middle vocational","9","","",""
"Yes, every 2 weeks","2012","Not Working","vocational + Abi","3","","",""
"Yes, every 2 weeks","2012","Not Working","higher vocational","1","","",""
"Yes, every 2 weeks","2012","Not Working","higher education","3","","",""
"Yes, every 3-4 weeks","2012","Full Time","in school","","","",""
"Yes, every 3-4 weeks","2012","Full Time","inadequately","1","","",""
"Yes, every 3-4 weeks","2012","Full Time","general elemantary","9","","",""
"Yes, every 3-4 weeks","2012","Full Time","middle vocational","83","0.0711331771987531","0.0566737337611015","0.0855926206364046"
"Yes, every 3-4 weeks","2012","Full Time","vocational + Abi","12","","",""
"Yes, every 3-4 weeks","2012","Full Time","higher vocational","8","","",""
"Yes, every 3-4 weeks","2012","Full Time","higher education","61","0.0860581296263324","0.0661847095777866","0.105931549674878"
"Yes, every 3-4 weeks","2012","Part Time","in school","5","","",""
"Yes, every 3-4 weeks","2012","Part Time","inadequately","1","","",""
"Yes, every 3-4 weeks","2012","Part Time","general elemantary","2","","",""
