"plb0219","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Yes, every 3-4 weeks","2005","Hamburg","Part Time","1","","","","4"
"Yes, every 3-4 weeks","2005","Hamburg","Not Working","","","","","4"
"Yes, every 3-4 weeks","2005","Lower Saxony","Full Time","33","0.0532639465768068","0.0350979106153228","0.0714299825382908","4"
"Yes, every 3-4 weeks","2005","Lower Saxony","Part Time","17","","","","4"
"Yes, every 3-4 weeks","2005","Lower Saxony","Not Working","1","","","","4"
"Yes, every 3-4 weeks","2005","Bremen","Full Time","3","","","","4"
"Yes, every 3-4 weeks","2005","Bremen","Part Time","2","","","","4"
"Yes, every 3-4 weeks","2005","Bremen","Not Working","","","","","4"
"Yes, every 3-4 weeks","2005","North Rhine-Westphalia","Full Time","95","0.066588004456328","0.0541202806749563","0.0790557282376996","4"
"Yes, every 3-4 weeks","2005","North Rhine-Westphalia","Part Time","32","0.0599217852714853","0.0431250539523264","0.0767185165906442","4"
"Yes, every 3-4 weeks","2005","North Rhine-Westphalia","Not Working","1","","","","4"
"Yes, every 3-4 weeks","2005","Baden-Württemberg","Not Working","","","","","4"
"Yes, every 3-4 weeks","2005","Bavaria","Full Time","61","0.0666023904298088","0.0518277241351219","0.0813770567244957","4"
"Yes, every 3-4 weeks","2005","Bavaria","Part Time","20","","","","4"
"Yes, every 3-4 weeks","2005","Bavaria","Not Working","","","","","4"
"Yes, every 3-4 weeks","2005","Berlin","Full Time","17","","","","4"
"Yes, every 3-4 weeks","2005","Berlin","Part Time","4","","","","4"
"Yes, every 3-4 weeks","2005","Berlin","Not Working","1","","","","4"
"Yes, every 3-4 weeks","2005","Brandenburg","Full Time","23","","","","4"
"Yes, every 3-4 weeks","2005","Brandenburg","Part Time","3","","","","4"
"Yes, every 3-4 weeks","2005","Hesse","Not Working","","","","","4"
"Yes, every 3-4 weeks","2005","Rhineland-Palatinate,Saarland","Full Time","23","","","","4"
"Yes, every 3-4 weeks","2005","Rhineland-Palatinate,Saarland","Part Time","11","","","","4"
"Yes, every 3-4 weeks","2005","Hesse","Full Time","34","0.0777649967763768","0.054857305616105","0.100672687936648","4"
"Yes, every 3-4 weeks","2005","Hesse","Part Time","10","","","","4"
"Yes, every 3-4 weeks","2005","Rhineland-Palatinate,Saarland","Not Working","1","","","","4"
"Yes, every 3-4 weeks","2005","Baden-Württemberg","Full Time","52","0.0562783640989732","0.0416772898142655","0.0708794383836809","4"
"Yes, every 3-4 weeks","2005","Baden-Württemberg","Part Time","10","","","","4"
"Yes, every week","2005","Schleswig-Holstein","Full Time","13","","","","2"
"Yes, every week","2005","Schleswig-Holstein","Part Time","2","","","","2"
"Yes, every week","2005","Schleswig-Holstein","Not Working","","","","","2"
"Yes, every week","2005","Hamburg","Full Time","7","","","","2"
"Yes, every week","2005","Hamburg","Part Time","2","","","","2"
"Yes, every week","2005","Hamburg","Not Working","","","","","2"
"Yes, every week","2005","Lower Saxony","Full Time","60","0.0997802769096386","0.0755350834015101","0.124025470417767","2"
"Yes, every week","2005","Lower Saxony","Part Time","17","","","","2"
"Yes, every week","2005","Lower Saxony","Not Working","2","","","","2"
"Yes, every week","2005","Bremen","Full Time","4","","","","2"
"Yes, every week","2005","Bremen","Part Time","2","","","","2"
"Yes, every week","2005","Bremen","Not Working","","","","","2"
"Yes, every week","2005","North Rhine-Westphalia","Full Time","85","0.0527437841852146","0.0415655846439934","0.0639219837264357","2"
"Yes, every week","2005","North Rhine-Westphalia","Part Time","29","","","","2"
"Yes, every week","2005","North Rhine-Westphalia","Not Working","1","","","","2"
"Yes, every week","2005","Hesse","Full Time","39","0.0938705233750791","0.068922956922184","0.118818089827974","2"
"Yes, every week","2005","Hesse","Part Time","16","","","","2"
"Yes, every week","2005","Hesse","Not Working","2","","","","2"
"Yes, every week","2005","Rhineland-Palatinate,Saarland","Full Time","27","","","","2"
"Yes, every week","2005","Brandenburg","Not Working","","","","","2"
"Yes, every week","2005","Mecklenburg-Western Pomerania","Full Time","9","","","","2"
"Yes, every week","2005","Mecklenburg-Western Pomerania","Part Time","2","","","","2"
"Yes, every week","2005","Mecklenburg-Western Pomerania","Not Working","1","","","","2"
"Yes, every week","2005","Saxony","Full Time","37","0.0758237987857116","0.0534552858553091","0.098192311716114","2"
"Yes, every week","2005","Saxony","Part Time","3","","","","2"
"Yes, every week","2005","Saxony","Not Working","","","","","2"
"Yes, every week","2005","Saxony-Anhalt","Full Time","18","","","","2"
"Yes, every week","2005","Baden-Württemberg","Not Working","1","","","","2"
"Yes, every week","2005","Bavaria","Full Time","70","0.0691137157194004","0.0540833389628969","0.0841440924759039","2"
"Yes, every week","2005","Bavaria","Part Time","27","","","","2"
"Yes, every week","2005","Bavaria","Not Working","1","","","","2"
"Yes, every week","2005","Berlin","Full Time","21","","","","2"
"Yes, every week","2005","Berlin","Part Time","7","","","","2"
"Yes, every week","2005","Berlin","Not Working","","","","","2"
"Yes, every week","2005","Brandenburg","Full Time","18","","","","2"
"Yes, every week","2005","Brandenburg","Part Time","5","","","","2"
"Yes, every week","2005","Saxony-Anhalt","Part Time","5","","","","2"
"Yes, every week","2005","Saxony-Anhalt","Not Working","1","","","","2"
"Yes, every week","2005","Thuringia","Full Time","23","","","","2"
"Yes, every week","2005","Thuringia","Part Time","7","","","","2"
"Yes, every week","2005","Thuringia","Not Working","1","","","","2"
"Yes, every week","2005","Rhineland-Palatinate,Saarland","Part Time","10","","","","2"
"Yes, every week","2005","Rhineland-Palatinate,Saarland","Not Working","1","","","","2"
"Yes, every week","2005","Baden-Württemberg","Full Time","51","0.0399825777185637","0.0275698544145327","0.0523953010225947","2"
"Yes, every week","2005","Baden-Württemberg","Part Time","20","","","","2"
"No, never","2006","Schleswig-Holstein","Full Time","","","","","1"
"No, never","2006","Schleswig-Holstein","Part Time","","","","","1"
"No, never","2006","Schleswig-Holstein","Not Working","","","","","1"
"No, never","2006","Hamburg","Full Time","","","","","1"
"No, never","2006","Hamburg","Part Time","","","","","1"
"No, never","2006","Hamburg","Not Working","","","","","1"
"No, never","2006","Lower Saxony","Full Time","","","","","1"
"No, never","2006","Lower Saxony","Part Time","","","","","1"
"No, never","2006","Lower Saxony","Not Working","","","","","1"
"No, never","2006","Bremen","Full Time","","","","","1"
"No, never","2006","Bremen","Part Time","","","","","1"
"No, never","2006","Bremen","Not Working","","","","","1"
"No, never","2006","North Rhine-Westphalia","Full Time","","","","","1"
"No, never","2006","North Rhine-Westphalia","Part Time","","","","","1"
"No, never","2006","North Rhine-Westphalia","Not Working","","","","","1"
"No, never","2006","Hesse","Full Time","","","","","1"
"No, never","2006","Hesse","Part Time","","","","","1"
"No, never","2006","Hesse","Not Working","","","","","1"
"No, never","2006","Rhineland-Palatinate,Saarland","Full Time","","","","","1"
"No, never","2006","Rhineland-Palatinate,Saarland","Part Time","","","","","1"
"No, never","2006","Rhineland-Palatinate,Saarland","Not Working","","","","","1"
"No, never","2006","Baden-Württemberg","Full Time","","","","","1"
"No, never","2006","Baden-Württemberg","Part Time","","","","","1"
"No, never","2006","Baden-Württemberg","Not Working","","","","","1"
"No, never","2006","Bavaria","Full Time","","","","","1"
"No, never","2006","Bavaria","Part Time","","","","","1"
"No, never","2006","Bavaria","Not Working","","","","","1"
"No, never","2006","Berlin","Full Time","","","","","1"
"No, never","2006","Berlin","Part Time","","","","","1"
"No, never","2006","Berlin","Not Working","","","","","1"
"No, never","2006","Brandenburg","Full Time","","","","","1"
"No, never","2006","Brandenburg","Part Time","","","","","1"
"No, never","2006","Brandenburg","Not Working","","","","","1"
"No, never","2006","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"No, never","2006","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"No, never","2006","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"No, never","2006","Saxony","Full Time","","","","","1"
"No, never","2006","Saxony","Part Time","","","","","1"
"No, never","2006","Saxony","Not Working","","","","","1"
"No, never","2006","Saxony-Anhalt","Full Time","","","","","1"
"No, never","2006","Saxony-Anhalt","Part Time","","","","","1"
"No, never","2006","Saxony-Anhalt","Not Working","","","","","1"
"No, never","2006","Thuringia","Full Time","","","","","1"
"No, never","2006","Thuringia","Part Time","","","","","1"
"No, never","2006","Thuringia","Not Working","","","","","1"
"Rarely","2006","Brandenburg","Not Working","","","","","5"
"Rarely","2006","Mecklenburg-Western Pomerania","Full Time","","","","","5"
"Rarely","2006","Thuringia","Full Time","","","","","5"
"Rarely","2006","Thuringia","Part Time","","","","","5"
"Rarely","2006","Thuringia","Not Working","","","","","5"
"Rarely","2006","Mecklenburg-Western Pomerania","Part Time","","","","","5"
"Rarely","2006","Mecklenburg-Western Pomerania","Not Working","","","","","5"
"Rarely","2006","Saxony","Full Time","","","","","5"
"Rarely","2006","Saxony","Not Working","","","","","5"
"Rarely","2006","Saxony-Anhalt","Full Time","","","","","5"
"Rarely","2006","Saxony-Anhalt","Part Time","","","","","5"
"Rarely","2006","Saxony-Anhalt","Not Working","","","","","5"
"Rarely","2006","Saxony","Part Time","","","","","5"
"Rarely","2006","Schleswig-Holstein","Full Time","","","","","5"
"Rarely","2006","Schleswig-Holstein","Part Time","","","","","5"
"Rarely","2006","Schleswig-Holstein","Not Working","","","","","5"
"Rarely","2006","Hamburg","Full Time","","","","","5"
"Rarely","2006","Hamburg","Part Time","","","","","5"
"Rarely","2006","Hamburg","Not Working","","","","","5"
"Rarely","2006","Lower Saxony","Full Time","","","","","5"
"Rarely","2006","Lower Saxony","Part Time","","","","","5"
"Rarely","2006","Lower Saxony","Not Working","","","","","5"
"Rarely","2006","Bremen","Full Time","","","","","5"
"Rarely","2006","Bremen","Part Time","","","","","5"
"Rarely","2006","Bremen","Not Working","","","","","5"
"Rarely","2006","North Rhine-Westphalia","Full Time","","","","","5"
"Rarely","2006","North Rhine-Westphalia","Part Time","","","","","5"
"Rarely","2006","North Rhine-Westphalia","Not Working","","","","","5"
"Rarely","2006","Hesse","Full Time","","","","","5"
"Rarely","2006","Hesse","Part Time","","","","","5"
"Rarely","2006","Hesse","Not Working","","","","","5"
"Rarely","2006","Rhineland-Palatinate,Saarland","Full Time","","","","","5"
"Rarely","2006","Rhineland-Palatinate,Saarland","Part Time","","","","","5"
"Rarely","2006","Rhineland-Palatinate,Saarland","Not Working","","","","","5"
"Rarely","2006","Baden-Württemberg","Full Time","","","","","5"
"Rarely","2006","Baden-Württemberg","Part Time","","","","","5"
"Rarely","2006","Baden-Württemberg","Not Working","","","","","5"
"Rarely","2006","Bavaria","Full Time","","","","","5"
"Rarely","2006","Bavaria","Part Time","","","","","5"
"Rarely","2006","Bavaria","Not Working","","","","","5"
"Rarely","2006","Berlin","Full Time","","","","","5"
"Rarely","2006","Berlin","Part Time","","","","","5"
"Rarely","2006","Berlin","Not Working","","","","","5"
"Rarely","2006","Brandenburg","Full Time","","","","","5"
"Rarely","2006","Brandenburg","Part Time","","","","","5"
"Yes, every 2 weeks","2006","Baden-Württemberg","Not Working","","","","","3"
"Yes, every 2 weeks","2006","Bavaria","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Bavaria","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Bavaria","Not Working","","","","","3"
"Yes, every 2 weeks","2006","Brandenburg","Not Working","","","","","3"
"Yes, every 2 weeks","2006","Mecklenburg-Western Pomerania","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Mecklenburg-Western Pomerania","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Mecklenburg-Western Pomerania","Not Working","","","","","3"
"Yes, every 2 weeks","2006","Saxony","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Saxony","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Saxony","Not Working","","","","","3"
"Yes, every 2 weeks","2006","Saxony-Anhalt","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Saxony-Anhalt","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Saxony-Anhalt","Not Working","","","","","3"
"Yes, every 2 weeks","2006","Thuringia","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Thuringia","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Thuringia","Not Working","","","","","3"
"Yes, every 2 weeks","2006","Schleswig-Holstein","Not Working","","","","","3"
"Yes, every 2 weeks","2006","Hamburg","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Hamburg","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Hamburg","Not Working","","","","","3"
"Yes, every 2 weeks","2006","Lower Saxony","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Lower Saxony","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Bremen","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Bremen","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Berlin","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Bremen","Not Working","","","","","3"
"Yes, every 2 weeks","2006","North Rhine-Westphalia","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Berlin","Not Working","","","","","3"
"Yes, every 2 weeks","2006","Brandenburg","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Lower Saxony","Not Working","","","","","3"
"Yes, every 2 weeks","2006","North Rhine-Westphalia","Part Time","","","","","3"
"Yes, every 2 weeks","2006","North Rhine-Westphalia","Not Working","","","","","3"
"Yes, every 2 weeks","2006","Hesse","Not Working","","","","","3"
"Yes, every 2 weeks","2006","Schleswig-Holstein","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Berlin","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Brandenburg","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Rhineland-Palatinate,Saarland","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Baden-Württemberg","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Schleswig-Holstein","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Hesse","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Baden-Württemberg","Full Time","","","","","3"
"Yes, every 2 weeks","2006","Rhineland-Palatinate,Saarland","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Hesse","Part Time","","","","","3"
"Yes, every 2 weeks","2006","Rhineland-Palatinate,Saarland","Not Working","","","","","3"
"Yes, every 3-4 weeks","2006","Brandenburg","Not Working","","","","","4"
"Yes, every 3-4 weeks","2006","Mecklenburg-Western Pomerania","Full Time","","","","","4"
"Yes, every 3-4 weeks","2006","Mecklenburg-Western Pomerania","Part Time","","","","","4"
"Yes, every 3-4 weeks","2006","Mecklenburg-Western Pomerania","Not Working","","","","","4"
"Yes, every 3-4 weeks","2006","Saxony","Full Time","","","","","4"
"Yes, every 3-4 weeks","2006","Saxony","Part Time","","","","","4"
"Yes, every 3-4 weeks","2006","Saxony","Not Working","","","","","4"
"Yes, every 3-4 weeks","2006","Saxony-Anhalt","Full Time","","","","","4"
"Yes, every 3-4 weeks","2006","Saxony-Anhalt","Part Time","","","","","4"
"Yes, every 3-4 weeks","2006","Saxony-Anhalt","Not Working","","","","","4"
"Yes, every 3-4 weeks","2006","Thuringia","Full Time","","","","","4"
