"plb0219","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2006","college entrance qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2006","Other degree","West Germany","","","",""
"Yes, every 3-4 weeks","2006","Other degree","East Germany","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","West Germany","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","East Germany","","","",""
"Rarely","2006","lower secondary degree","West Germany","","","",""
"Rarely","2006","lower secondary degree","East Germany","","","",""
"Rarely","2006","secondary school degree","West Germany","","","",""
"Rarely","2006","secondary school degree","East Germany","","","",""
"Rarely","2006","college entrance qualification","West Germany","","","",""
"Rarely","2006","college entrance qualification","East Germany","","","",""
"Rarely","2006","Other degree","West Germany","","","",""
"Rarely","2006","Other degree","East Germany","","","",""
"Rarely","2006","no degree/no degree yet","West Germany","","","",""
"Rarely","2006","no degree/no degree yet","East Germany","","","",""
"No, never","2007","lower secondary degree","West Germany","1675","0.670451779686127","0.651940845061751","0.688962714310504"
"No, never","2007","lower secondary degree","East Germany","128","0.594872874734956","0.529099678227499","0.660646071242413"
"No, never","2007","secondary school degree","West Germany","1540","0.615968464463044","0.596630638925825","0.635306290000263"
"No, never","2007","secondary school degree","East Germany","865","0.54757337690083","0.522042431200929","0.573104322600731"
"No, never","2007","college entrance qualification","West Germany","1588","0.530021814423333","0.511912951987598","0.548130676859067"
"No, never","2007","college entrance qualification","East Germany","389","0.50548662899941","0.469609099282938","0.541364158715882"
"No, never","2007","Other degree","West Germany","338","0.66954631009122","0.628150835498159","0.710941784684281"
"No, never","2007","Other degree","East Germany","13","","",""
"No, never","2007","no degree/no degree yet","West Germany","53","0.724236821304924","0.627509401381184","0.820964241228664"
"No, never","2007","no degree/no degree yet","East Germany","4","","",""
"Yes, every week","2007","lower secondary degree","West Germany","135","0.0545159718744744","0.0455752195243468","0.063456724224602"
"Yes, every week","2007","lower secondary degree","East Germany","17","","",""
"Yes, every week","2007","secondary school degree","West Germany","121","0.0548781875589378","0.0458231818757651","0.0639331932421105"
"Yes, every week","2007","secondary school degree","East Germany","76","0.0557446650598994","0.0439762482438113","0.0675130818759875"
"Yes, every week","2007","college entrance qualification","West Germany","279","0.0852363324254096","0.0751048667361144","0.0953677981147047"
"Yes, every week","2007","college entrance qualification","East Germany","56","0.0700168627081815","0.0517056318593692","0.0883280935569938"
"Yes, every week","2007","Other degree","West Germany","24","","",""
"Yes, every week","2007","Other degree","East Germany","1","","",""
"Yes, every week","2007","no degree/no degree yet","West Germany","4","","",""
"Yes, every week","2007","no degree/no degree yet","East Germany","1","","",""
"Yes, every 2 weeks","2007","lower secondary degree","West Germany","181","0.0803732076882447","0.0696667317296066","0.0910796836468829"
"Yes, every 2 weeks","2007","lower secondary degree","East Germany","28","","",""
"Yes, every 2 weeks","2007","secondary school degree","West Germany","198","0.0896318911213667","0.0782743386532537","0.10098944358948"
"Yes, every 2 weeks","2007","secondary school degree","East Germany","187","0.150507290224376","0.132165984097922","0.16884859635083"
"Yes, every 2 weeks","2007","college entrance qualification","West Germany","216","0.0845136971147245","0.0744212862360594","0.0946061079933896"
"Yes, every 2 weeks","2007","college entrance qualification","East Germany","61","0.0904241445404333","0.0698443827527816","0.111003906328085"
"Yes, every 2 weeks","2007","Other degree","West Germany","43","0.0852267324162326","0.0606540875487417","0.109799377283724"
"Yes, every 2 weeks","2007","Other degree","East Germany","1","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","West Germany","12","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","East Germany","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","West Germany","106","0.0409196574545044","0.033118149110286","0.0487211657987227"
"Yes, every 3-4 weeks","2007","lower secondary degree","East Germany","13","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","West Germany","144","0.0630213155651951","0.0533596157018949","0.0726830154284953"
"Yes, every 3-4 weeks","2007","secondary school degree","East Germany","68","0.0569975257956189","0.0451054934678244","0.0688895581234134"
"Yes, every 3-4 weeks","2007","college entrance qualification","West Germany","167","0.0660093677007351","0.0570003074006335","0.0750184280008367"
"Yes, every 3-4 weeks","2007","college entrance qualification","East Germany","55","0.076858436903489","0.0577441278531293","0.0959727459538487"
"Yes, every 3-4 weeks","2007","Other degree","West Germany","27","","",""
"Yes, every 3-4 weeks","2007","Other degree","East Germany","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","West Germany","4","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","East Germany","1","","",""
"Rarely","2007","lower secondary degree","West Germany","380","0.153739383296649","0.139534760023277","0.167944006570021"
"Rarely","2007","lower secondary degree","East Germany","28","","",""
"Rarely","2007","secondary school degree","West Germany","427","0.176500141291456","0.161341884940996","0.191658397641916"
"Rarely","2007","secondary school degree","East Germany","264","0.189177142019276","0.169087648633916","0.209266635404635"
"Rarely","2007","college entrance qualification","West Germany","668","0.234218788335798","0.218852511056905","0.249585065614691"
"Rarely","2007","college entrance qualification","East Germany","185","0.257213926848486","0.225848023972206","0.288579829724767"
"Rarely","2007","Other degree","West Germany","64","0.15010046332471","0.118667735976652","0.181533190672768"
"Rarely","2007","Other degree","East Germany","1","","",""
"Rarely","2007","no degree/no degree yet","West Germany","9","","",""
"Rarely","2007","no degree/no degree yet","East Germany","3","","",""
"No, never","2008","lower secondary degree","West Germany","","","",""
"No, never","2008","lower secondary degree","East Germany","","","",""
"No, never","2008","secondary school degree","West Germany","","","",""
"No, never","2008","secondary school degree","East Germany","","","",""
"No, never","2008","college entrance qualification","West Germany","","","",""
"No, never","2008","college entrance qualification","East Germany","","","",""
"No, never","2008","Other degree","West Germany","","","",""
"No, never","2008","Other degree","East Germany","","","",""
"No, never","2008","no degree/no degree yet","West Germany","","","",""
"No, never","2008","no degree/no degree yet","East Germany","","","",""
"Yes, every week","2008","lower secondary degree","West Germany","","","",""
"Yes, every week","2008","lower secondary degree","East Germany","","","",""
"Yes, every week","2008","secondary school degree","West Germany","","","",""
"Yes, every week","2008","secondary school degree","East Germany","","","",""
"Yes, every week","2008","college entrance qualification","West Germany","","","",""
"Yes, every week","2008","college entrance qualification","East Germany","","","",""
"Yes, every week","2008","Other degree","West Germany","","","",""
"Yes, every week","2008","Other degree","East Germany","","","",""
"Yes, every week","2008","no degree/no degree yet","West Germany","","","",""
"Yes, every week","2008","no degree/no degree yet","East Germany","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","West Germany","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","East Germany","","","",""
"Yes, every 2 weeks","2008","secondary school degree","West Germany","","","",""
"Yes, every 2 weeks","2008","secondary school degree","East Germany","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","West Germany","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","East Germany","","","",""
"Yes, every 2 weeks","2008","Other degree","West Germany","","","",""
"Yes, every 2 weeks","2008","Other degree","East Germany","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","West Germany","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","East Germany","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","West Germany","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","East Germany","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","West Germany","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","East Germany","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2008","Other degree","West Germany","","","",""
"Yes, every 3-4 weeks","2008","Other degree","East Germany","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","West Germany","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","East Germany","","","",""
"Rarely","2008","lower secondary degree","West Germany","","","",""
"Rarely","2008","lower secondary degree","East Germany","","","",""
"Rarely","2008","secondary school degree","West Germany","","","",""
"Rarely","2008","secondary school degree","East Germany","","","",""
"Rarely","2008","college entrance qualification","West Germany","","","",""
"Rarely","2008","college entrance qualification","East Germany","","","",""
"Rarely","2008","Other degree","West Germany","","","",""
"Rarely","2008","Other degree","East Germany","","","",""
"Rarely","2008","no degree/no degree yet","West Germany","","","",""
"Rarely","2008","no degree/no degree yet","East Germany","","","",""
"No, never","2009","lower secondary degree","West Germany","1377","0.65023479768398","0.629705606294598","0.670763989073363"
"No, never","2009","lower secondary degree","East Germany","104","0.518296876637426","0.446872214716844","0.589721538558007"
"No, never","2009","secondary school degree","West Germany","1369","0.609669909415133","0.589140251558677","0.630199567271589"
"No, never","2009","secondary school degree","East Germany","767","0.534781384937494","0.508005138331981","0.561557631543008"
"No, never","2009","college entrance qualification","West Germany","1388","0.523822851006085","0.504684447078082","0.542961254934087"
"No, never","2009","college entrance qualification","East Germany","360","0.533793136012013","0.49618770530064","0.571398566723386"
"No, never","2009","Other degree","West Germany","263","0.634674244802918","0.587188295333448","0.682160194272387"
"No, never","2009","Other degree","East Germany","11","","",""
"No, never","2009","no degree/no degree yet","West Germany","52","0.697609590656886","0.597587527309717","0.797631654004055"
"No, never","2009","no degree/no degree yet","East Germany","8","","",""
"Yes, every week","2009","lower secondary degree","West Germany","106","0.0586206230332003","0.0485081821709539","0.0687330638954467"
"Yes, every week","2009","lower secondary degree","East Germany","17","","",""
"Yes, every week","2009","secondary school degree","West Germany","111","0.0497871079467202","0.0406336071432061","0.0589406087502344"
"Yes, every week","2009","secondary school degree","East Germany","84","0.0722149670789841","0.0583195909766703","0.0861103431812978"
"Yes, every week","2009","college entrance qualification","West Germany","256","0.0989972851322388","0.0875525982979517","0.110441971966526"
"Yes, every week","2009","college entrance qualification","East Germany","64","0.0604353454509257","0.0424721505157811","0.0783985403860702"
"Yes, every week","2009","Other degree","West Germany","26","","",""
"Yes, every week","2009","Other degree","East Germany","2","","",""
"Yes, every week","2009","no degree/no degree yet","West Germany","8","","",""
"Yes, every week","2009","no degree/no degree yet","East Germany","2","","",""
"Yes, every 2 weeks","2009","lower secondary degree","West Germany","160","0.0734777713365267","0.0622458423457022","0.0847097003273511"
"Yes, every 2 weeks","2009","lower secondary degree","East Germany","17","","",""
"Yes, every 2 weeks","2009","secondary school degree","West Germany","203","0.0964425355979583","0.0840194203533935","0.108865650842523"
"Yes, every 2 weeks","2009","secondary school degree","East Germany","149","0.109779177544878","0.0929972486423632","0.126561106447393"
"Yes, every 2 weeks","2009","college entrance qualification","West Germany","202","0.0759644990064412","0.0658118613038364","0.086117136709046"
"Yes, every 2 weeks","2009","college entrance qualification","East Germany","50","0.0955113115677012","0.0733546809504584","0.117667942184944"
"Yes, every 2 weeks","2009","Other degree","West Germany","34","0.0849469945518189","0.0574524406219467","0.112441548481691"
"Yes, every 2 weeks","2009","Other degree","East Germany","1","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","West Germany","6","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","East Germany","","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","West Germany","100","0.0473374608688526","0.0381958977216435","0.0564790240160616"
"Yes, every 3-4 weeks","2009","lower secondary degree","East Germany","19","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","West Germany","107","0.051373273313327","0.042082869050646","0.0606636775760081"
"Yes, every 3-4 weeks","2009","secondary school degree","East Germany","76","0.0886584718932699","0.0733992033026621","0.103917740483878"
"Yes, every 3-4 weeks","2009","college entrance qualification","West Germany","156","0.0620975915559249","0.0528496425791614","0.0713455405326884"
"Yes, every 3-4 weeks","2009","college entrance qualification","East Germany","50","0.0762951726661977","0.0562832009778331","0.0963071443545624"
"Yes, every 3-4 weeks","2009","Other degree","West Germany","26","","",""
"Yes, every 3-4 weeks","2009","Other degree","East Germany","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","West Germany","2","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","East Germany","","","",""
"Rarely","2009","lower secondary degree","West Germany","330","0.17032934707744","0.154146831078703","0.186511863076178"
"Rarely","2009","lower secondary degree","East Germany","31","0.169038464749622","0.11546467157443","0.222612257924815"
"Rarely","2009","secondary school degree","West Germany","379","0.192727173726861","0.176127484466527","0.209326862987195"
"Rarely","2009","secondary school degree","East Germany","257","0.194565998545373","0.173314895867218","0.215817101223528"
"Rarely","2009","college entrance qualification","West Germany","614","0.23911777329931","0.222772436643864","0.255463109954757"
"Rarely","2009","college entrance qualification","East Germany","152","0.233965034303163","0.202051528270316","0.265878540336009"
"Rarely","2009","Other degree","West Germany","46","0.108372800846237","0.0777177990342643","0.13902780265821"
"Rarely","2009","Other degree","East Germany","2","","",""
"Rarely","2009","no degree/no degree yet","West Germany","13","","",""
"Rarely","2009","no degree/no degree yet","East Germany","","","",""
"No, never","2010","lower secondary degree","West Germany","507","0.637359708639654","0.604271900850581","0.670447516428727"
"No, never","2010","lower secondary degree","East Germany","41","0.579596681664602","0.467128870247175","0.692064493082028"
"No, never","2010","secondary school degree","West Germany","659","0.59840250841896","0.569666966775393","0.627138050062528"
"No, never","2010","secondary school degree","East Germany","258","0.571567488613364","0.526395147710613","0.616739829516115"
"No, never","2010","college entrance qualification","West Germany","637","0.520082288280345","0.492419753272539","0.54774482328815"
"No, never","2010","college entrance qualification","East Germany","117","0.477629002157282","0.415336684776303","0.539921319538261"
"No, never","2010","Other degree","West Germany","245","0.574576567173351","0.527293231728891","0.621859902617812"
"No, never","2010","Other degree","East Germany","12","","",""
"No, never","2010","no degree/no degree yet","West Germany","46","0.597328667567607","0.49052464333594","0.704132691799274"
"No, never","2010","no degree/no degree yet","East Germany","7","","",""
"Yes, every week","2010","lower secondary degree","West Germany","41","0.0402549114481705","0.0267271775765496","0.0537826453197914"
"Yes, every week","2010","lower secondary degree","East Germany","8","","",""
"Yes, every week","2010","secondary school degree","West Germany","67","0.0566877383093818","0.0431327391760109","0.0702427374427528"
"Yes, every week","2010","secondary school degree","East Germany","27","","",""
"Yes, every week","2010","college entrance qualification","West Germany","113","0.0838614103803405","0.0685140311343207","0.0992087896263603"
"Yes, every week","2010","college entrance qualification","East Germany","15","","",""
"Yes, every week","2010","Other degree","West Germany","33","0.0647588479227794","0.0412227313242451","0.0882949645213137"
"Yes, every week","2010","Other degree","East Germany","2","","",""
"Yes, every week","2010","no degree/no degree yet","West Germany","11","","",""
"Yes, every week","2010","no degree/no degree yet","East Germany","1","","",""
"Yes, every 2 weeks","2010","lower secondary degree","West Germany","78","0.0971618084613381","0.0767777610944352","0.117545855828241"
"Yes, every 2 weeks","2010","lower secondary degree","East Germany","11","","",""
"Yes, every 2 weeks","2010","secondary school degree","West Germany","137","0.123437586736286","0.10415601987795","0.142719153594622"
"Yes, every 2 weeks","2010","secondary school degree","East Germany","46","0.0991915798365204","0.0719048651088905","0.12647829456415"
"Yes, every 2 weeks","2010","college entrance qualification","West Germany","145","0.116586743575791","0.098817084422162","0.134356402729419"
"Yes, every 2 weeks","2010","college entrance qualification","East Germany","34","0.135323427959822","0.0926642034975089","0.177982652422136"
"Yes, every 2 weeks","2010","Other degree","West Germany","45","0.111392710337443","0.0813037787294304","0.141481641945457"
"Yes, every 2 weeks","2010","Other degree","East Germany","3","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","West Germany","10","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","East Germany","1","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","West Germany","50","0.0638590317180385","0.0470315373331116","0.0806865261029653"
"Yes, every 3-4 weeks","2010","lower secondary degree","East Germany","5","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","West Germany","61","0.0501635357543999","0.0373683770123874","0.0629586944964125"
"Yes, every 3-4 weeks","2010","secondary school degree","East Germany","36","0.0815028385231494","0.0565268374299404","0.106478839616358"
"Yes, every 3-4 weeks","2010","college entrance qualification","West Germany","82","0.0570258295328673","0.0441860295104569","0.0698656295552777"
"Yes, every 3-4 weeks","2010","college entrance qualification","East Germany","24","","",""
"Yes, every 3-4 weeks","2010","Other degree","West Germany","29","","",""
"Yes, every 3-4 weeks","2010","Other degree","East Germany","1","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","West Germany","6","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","East Germany","","","",""
"Rarely","2010","lower secondary degree","West Germany","135","0.161364539732799","0.136046602046721","0.186682477418877"
"Rarely","2010","lower secondary degree","East Germany","9","","",""
"Rarely","2010","secondary school degree","West Germany","194","0.171308630780971","0.149222826509094","0.193394435052849"
"Rarely","2010","secondary school degree","East Germany","94","0.185776581009204","0.150273592974181","0.221279569044228"
"Rarely","2010","college entrance qualification","West Germany","276","0.222443728230657","0.199416134825019","0.245471321636295"
"Rarely","2010","college entrance qualification","East Germany","57","0.22775454873223","0.175453448671828","0.280055648792632"
"Rarely","2010","Other degree","West Germany","68","0.163930505758172","0.128524696611056","0.199336314905288"
"Rarely","2010","Other degree","East Germany","5","","",""
"Rarely","2010","no degree/no degree yet","West Germany","8","","",""
"Rarely","2010","no degree/no degree yet","East Germany","1","","",""
"No, never","2011","lower secondary degree","West Germany","2106","0.681422946920222","0.665074126762029","0.697771767078416"
"No, never","2011","lower secondary degree","East Germany","171","0.528386692879503","0.470532607040262","0.586240778718744"
"No, never","2011","secondary school degree","West Germany","2439","0.634986029157842","0.619746945069486","0.650225113246199"
"No, never","2011","secondary school degree","East Germany","1170","0.581761652803712","0.560078403091047","0.603444902516377"
"No, never","2011","college entrance qualification","West Germany","2407","0.519490537604338","0.504891309731344","0.534089765477332"
"No, never","2011","college entrance qualification","East Germany","534","0.533585858555887","0.503045497390537","0.564126219721238"
"No, never","2011","Other degree","West Germany","595","0.660769445828904","0.63029185169596","0.691247039961847"
"No, never","2011","Other degree","East Germany","26","","",""
"No, never","2011","no degree/no degree yet","West Germany","120","0.674653634914688","0.609230946032285","0.740076323797091"
"No, never","2011","no degree/no degree yet","East Germany","18","","",""
"Yes, every week","2011","lower secondary degree","West Germany","186","0.0634669606478311","0.0549122328345582","0.072021688461104"
"Yes, every week","2011","lower secondary degree","East Germany","19","","",""
"Yes, every week","2011","secondary school degree","West Germany","196","0.0525001883756529","0.0454403942955386","0.0595599824557671"
"Yes, every week","2011","secondary school degree","East Germany","125","0.0644527870017947","0.0536585088151988","0.0752470651883906"
"Yes, every week","2011","college entrance qualification","West Germany","446","0.0968631806235888","0.0882205444452911","0.105505816801887"
"Yes, every week","2011","college entrance qualification","East Germany","87","0.0839221388344349","0.0669478876708832","0.100896389997987"
"Yes, every week","2011","Other degree","West Germany","63","0.060286822074774","0.0449647649142747","0.0756088792352733"
"Yes, every week","2011","Other degree","East Germany","6","","",""
"Yes, every week","2011","no degree/no degree yet","West Germany","26","","",""
"Yes, every week","2011","no degree/no degree yet","East Germany","1","","",""
"Yes, every 2 weeks","2011","lower secondary degree","West Germany","265","0.0817104508447702","0.0720987683044754","0.091322133385065"
"Yes, every 2 weeks","2011","lower secondary degree","East Germany","43","0.183418587074107","0.138566103956694","0.22827107019152"
"Yes, every 2 weeks","2011","secondary school degree","West Germany","394","0.096432584143701","0.0870889845359175","0.105776183751485"
"Yes, every 2 weeks","2011","secondary school degree","East Germany","236","0.107967777200647","0.0943258021007441","0.12160975230055"
"Yes, every 2 weeks","2011","college entrance qualification","West Germany","396","0.0918037046036263","0.0833662769717324","0.10024113223552"
"Yes, every 2 weeks","2011","college entrance qualification","East Germany","92","0.0955955989162027","0.0775950213088635","0.113596176523542"
"Yes, every 2 weeks","2011","Other degree","West Germany","109","0.110612107392963","0.0904212312929802","0.130802983492945"
"Yes, every 2 weeks","2011","Other degree","East Germany","6","","",""
"Yes, every 2 weeks","2011","no degree/no degree yet","West Germany","16","","",""
"Yes, every 2 weeks","2011","no degree/no degree yet","East Germany","3","","",""
"Yes, every 3-4 weeks","2011","lower secondary degree","West Germany","155","0.0437769957428995","0.0365978401663721","0.0509561513194269"
"Yes, every 3-4 weeks","2011","lower secondary degree","East Germany","20","","",""
"Yes, every 3-4 weeks","2011","secondary school degree","West Germany","197","0.0459676467426488","0.0393389259931747","0.0525963674921228"
"Yes, every 3-4 weeks","2011","secondary school degree","East Germany","134","0.0643712933705044","0.0535833716190937","0.0751592151219151"
"Yes, every 3-4 weeks","2011","college entrance qualification","West Germany","278","0.0601371222141681","0.0531901803661703","0.0670840640621659"
"Yes, every 3-4 weeks","2011","college entrance qualification","East Germany","81","0.058139873416144","0.0438141551800364","0.0724655916522517"
"Yes, every 3-4 weeks","2011","Other degree","West Germany","50","0.05806222583472","0.043007731552632","0.0731167201168081"
"Yes, every 3-4 weeks","2011","Other degree","East Germany","7","","",""
"Yes, every 3-4 weeks","2011","no degree/no degree yet","West Germany","11","","",""
"Yes, every 3-4 weeks","2011","no degree/no degree yet","East Germany","2","","",""
"Rarely","2011","lower secondary degree","West Germany","408","0.129622645844277","0.117836684118257","0.141408607570297"
"Rarely","2011","lower secondary degree","East Germany","33","0.171496782945107","0.127810996055477","0.215182569834736"
