"plb0219","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","Urban Area","72","0.0514654576161407","0.0379722881908491","0.0649586270414322"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","Rural Area","47","0.0914591484360596","0.067605628922077","0.115312667950042"
"Rarely","2019","1-pers.-HH","Urban Area","207","0.158965519769161","0.139127368251919","0.178803671286403"
"Rarely","2019","1-pers.-HH","Rural Area","101","0.15711245822545","0.128830487884366","0.185394428566533"
"Rarely","2019","(Married) couple without C. ","Urban Area","512","0.168235948605413","0.154073440617376","0.18239845659345"
"Rarely","2019","(Married) couple without C. ","Rural Area","261","0.179304713003437","0.160232134724188","0.198377291282686"
"Rarely","2019","Single parent ","Urban Area","80","0.0859319865788278","0.0673407768173402","0.104523196340315"
"Rarely","2019","Single parent ","Rural Area","40","0.0922304468346455","0.0659026775655391","0.118558216103752"
"Rarely","2019","Couple + C. LE 16 ","Urban Area","456","0.179964636823394","0.165192667555644","0.194736606091144"
"Rarely","2019","Couple + C. LE 16 ","Rural Area","242","0.142586866795166","0.125078181485614","0.160095552104717"
"Rarely","2019","Couple + C. GT 16 ","Urban Area","197","0.114981578183657","0.0980896939868775","0.131873462380437"
"Rarely","2019","Couple + C. GT 16 ","Rural Area","95","0.132284282418863","0.108307369605496","0.15626119523223"
"Rarely","2019","Couple + C. LE and GT 16","Urban Area","134","0.10173674423542","0.0832751069679123","0.120198381502928"
"Rarely","2019","Couple + C. LE and GT 16","Rural Area","55","0.0871472787376828","0.0638076505701791","0.110486906905186"
