"plb0219","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2010","Couple + C. LE and GT 16","Female","10","","",""
"Yes, every 2 weeks","2010","1-pers.-HH","Male","","","",""
"Yes, every 2 weeks","2010","1-pers.-HH","Female","","","",""
"Yes, every 2 weeks","2010","(Married) couple without C. ","Male","","","",""
"Yes, every 2 weeks","2010","(Married) couple without C. ","Female","","","",""
"Yes, every 2 weeks","2010","Single parent ","Male","9","","",""
"Yes, every 2 weeks","2010","Single parent ","Female","98","0.121518398963805","0.098618578946517","0.144418218981093"
"Yes, every 2 weeks","2010","Couple + C. LE 16 ","Male","229","0.1073171219114","0.0942248450782481","0.120409398744553"
"Yes, every 2 weeks","2010","Couple + C. LE 16 ","Female","129","0.125804584394421","0.10616223068008","0.145446938108763"
"Yes, every 2 weeks","2010","Couple + C. GT 16 ","Male","1","","",""
"Yes, every 2 weeks","2010","Couple + C. GT 16 ","Female","2","","",""
"Yes, every 2 weeks","2010","Couple + C. LE and GT 16","Male","23","","",""
"Yes, every 2 weeks","2010","Couple + C. LE and GT 16","Female","16","","",""
"Yes, every 3-4 weeks","2010","1-pers.-HH","Male","","","",""
"Yes, every 3-4 weeks","2010","1-pers.-HH","Female","","","",""
"Yes, every 3-4 weeks","2010","(Married) couple without C. ","Male","","","",""
"Yes, every 3-4 weeks","2010","(Married) couple without C. ","Female","","","",""
"Yes, every 3-4 weeks","2010","Single parent ","Male","6","","",""
"Yes, every 3-4 weeks","2010","Single parent ","Female","35","0.0330506425698403","0.0205210620104841","0.0455802231291964"
"Yes, every 3-4 weeks","2010","Couple + C. LE 16 ","Male","169","0.0838837557642134","0.0721578528433654","0.0956096586850615"
"Yes, every 3-4 weeks","2010","Couple + C. LE 16 ","Female","68","0.0625876774940175","0.0482410184063111","0.0769343365817238"
"Yes, every 3-4 weeks","2010","Couple + C. GT 16 ","Male","","","",""
"Yes, every 3-4 weeks","2010","Couple + C. GT 16 ","Female","","","",""
"Yes, every 3-4 weeks","2010","Couple + C. LE and GT 16","Male","12","","",""
"Yes, every 3-4 weeks","2010","Couple + C. LE and GT 16","Female","4","","",""
"Rarely","2010","1-pers.-HH","Male","","","",""
"Rarely","2010","1-pers.-HH","Female","","","",""
"Rarely","2010","(Married) couple without C. ","Male","","","",""
"Rarely","2010","(Married) couple without C. ","Female","","","",""
"Rarely","2010","Single parent ","Male","22","","",""
"Rarely","2010","Single parent ","Female","103","0.136263604352267","0.11221857781485","0.160308630889684"
"Rarely","2010","Couple + C. LE 16 ","Male","479","0.215710833619224","0.198312560049344","0.233109107189103"
"Rarely","2010","Couple + C. LE 16 ","Female","180","0.160461852804302","0.138722473005143","0.182201232603461"
"Rarely","2010","Couple + C. GT 16 ","Male","3","","",""
"Rarely","2010","Couple + C. GT 16 ","Female","1","","",""
"Rarely","2010","Couple + C. LE and GT 16","Male","34","0.168934516873914","0.116478311026076","0.221390722721752"
"Rarely","2010","Couple + C. LE and GT 16","Female","23","","",""
"No, never","2011","1-pers.-HH","Male","415","0.561586998717671","0.526562563822499","0.596611433612844"
"No, never","2011","1-pers.-HH","Female","398","0.537451735699025","0.501258068431323","0.573645402966726"
"No, never","2011","(Married) couple without C. ","Male","940","0.522457004333393","0.498691956784861","0.546222051881925"
"No, never","2011","(Married) couple without C. ","Female","1158","0.695538935450264","0.673929141812647","0.71714872908788"
"No, never","2011","Single parent ","Male","222","0.69536672273577","0.644540429568842","0.746193015902699"
"No, never","2011","Single parent ","Female","1001","0.657904793354515","0.634225926039447","0.681583660669583"
"No, never","2011","Couple + C. LE 16 ","Male","1853","0.532773059708453","0.516136668232156","0.549409451184749"
"No, never","2011","Couple + C. LE 16 ","Female","1569","0.647536413633405","0.628718910518044","0.666353916748765"
"No, never","2011","Couple + C. GT 16 ","Male","676","0.607440306494077","0.579155708950063","0.63572490403809"
"No, never","2011","Couple + C. GT 16 ","Female","671","0.708884246702888","0.680413478867476","0.737355014538299"
"No, never","2011","Couple + C. LE and GT 16","Male","469","0.647303090786415","0.613265813039363","0.681340368533466"
"No, never","2011","Couple + C. LE and GT 16","Female","398","0.66650087439211","0.629390105047177","0.703611643737043"
"Yes, every week","2011","1-pers.-HH","Male","65","0.0724340498802436","0.0541376903884395","0.0907304093720478"
"Yes, every week","2011","1-pers.-HH","Female","75","0.106734335106854","0.0843199555479399","0.129148714665767"
"Yes, every week","2011","(Married) couple without C. ","Male","113","0.0697049028672972","0.0575891836741789","0.0818206220604155"
"Yes, every week","2011","(Married) couple without C. ","Female","117","0.0620053381887926","0.0506803244026218","0.0733303519749635"
"Yes, every week","2011","Single parent ","Male","17","","",""
"Yes, every week","2011","Single parent ","Female","88","0.0721403435063503","0.059227075842427","0.0850536111702735"
"Yes, every week","2011","Couple + C. LE 16 ","Male","272","0.0798387493288107","0.0708009457594155","0.088876552898206"
"Yes, every week","2011","Couple + C. LE 16 ","Female","173","0.0609003561548607","0.0514806246297657","0.0703200876799556"
"Yes, every week","2011","Couple + C. GT 16 ","Male","99","0.0758063337026572","0.0604750123039414","0.0911376551013729"
"Yes, every week","2011","Couple + C. GT 16 ","Female","67","0.0552583813603535","0.0409386698984324","0.0695780928222746"
"Yes, every week","2011","Couple + C. LE and GT 16","Male","47","0.0591859005024854","0.0423761530079853","0.0759956479969856"
"Yes, every week","2011","Couple + C. LE and GT 16","Female","38","0.0488832490097392","0.0319106170771475","0.0658558809423309"
"Yes, every 2 weeks","2011","1-pers.-HH","Male","67","0.10069286890379","0.0794519022087655","0.121933835598815"
"Yes, every 2 weeks","2011","1-pers.-HH","Female","103","0.140282850261868","0.115073339782275","0.165492360741461"
"Yes, every 2 weeks","2011","(Married) couple without C. ","Male","154","0.0885409934300914","0.0750250011367609","0.102056985723422"
"Yes, every 2 weeks","2011","(Married) couple without C. ","Female","150","0.0802092562018815","0.0674542469605125","0.0929642654432504"
"Yes, every 2 weeks","2011","Single parent ","Male","25","","",""
"Yes, every 2 weeks","2011","Single parent ","Female","171","0.109954603544009","0.0943404411544917","0.125568765933526"
"Yes, every 2 weeks","2011","Couple + C. LE 16 ","Male","324","0.0981893736140451","0.0882670363644952","0.108111710863595"
"Yes, every 2 weeks","2011","Couple + C. LE 16 ","Female","273","0.113419022155841","0.100928663053114","0.125909381258569"
"Yes, every 2 weeks","2011","Couple + C. GT 16 ","Male","92","0.0710593402344239","0.0561777302191986","0.0859409502496493"
"Yes, every 2 weeks","2011","Couple + C. GT 16 ","Female","107","0.107986252383489","0.0885349505866514","0.127437554180327"
"Yes, every 2 weeks","2011","Couple + C. LE and GT 16","Male","52","0.0557441467982192","0.0394006632422441","0.0720876303541943"
"Yes, every 2 weeks","2011","Couple + C. LE and GT 16","Female","66","0.0870523338801903","0.0648619202706198","0.109242747489761"
"Yes, every 3-4 weeks","2011","1-pers.-HH","Male","58","0.0589476330593718","0.0423226587292731","0.0755726073894705"
"Yes, every 3-4 weeks","2011","1-pers.-HH","Female","41","0.0598884234650969","0.0426639693285922","0.0771128776016016"
"Yes, every 3-4 weeks","2011","(Married) couple without C. ","Male","114","0.0541961374256142","0.0434242481861666","0.0649680266650619"
"Yes, every 3-4 weeks","2011","(Married) couple without C. ","Female","100","0.0532254012741212","0.0426837951154569","0.0637670074327856"
"Yes, every 3-4 weeks","2011","Single parent ","Male","13","","",""
"Yes, every 3-4 weeks","2011","Single parent ","Female","71","0.0394665987271899","0.0297485965969428","0.049184600857437"
"Yes, every 3-4 weeks","2011","Couple + C. LE 16 ","Male","261","0.0746602514707307","0.0658959078122778","0.0834245951291837"
"Yes, every 3-4 weeks","2011","Couple + C. LE 16 ","Female","132","0.0405721336453264","0.0328008482454151","0.0483434190452376"
"Yes, every 3-4 weeks","2011","Couple + C. GT 16 ","Male","58","0.0476646989778258","0.0353240296193993","0.0600053683362523"
"Yes, every 3-4 weeks","2011","Couple + C. GT 16 ","Female","37","0.0270187215682306","0.0168570933008099","0.0371803498356512"
"Yes, every 3-4 weeks","2011","Couple + C. LE and GT 16","Male","47","0.06956851746481","0.0514447398754882","0.0876922950541318"
"Yes, every 3-4 weeks","2011","Couple + C. LE and GT 16","Female","23","","",""
"Rarely","2011","1-pers.-HH","Male","166","0.206338449438923","0.17777381609053","0.234903082787317"
"Rarely","2011","1-pers.-HH","Female","112","0.155642655467156","0.129327145811549","0.181958165122763"
"Rarely","2011","(Married) couple without C. ","Male","376","0.265100961943604","0.244100605744034","0.286101318143174"
"Rarely","2011","(Married) couple without C. ","Female","217","0.109021068884941","0.0943853873543952","0.123656750415487"
"Rarely","2011","Single parent ","Male","38","0.14927475867963","0.109921503439829","0.188628013919431"
"Rarely","2011","Single parent ","Female","211","0.120533660867936","0.104283050084444","0.136784271651428"
"Rarely","2011","Couple + C. LE 16 ","Male","745","0.214538565877961","0.200850591460387","0.228226540295535"
"Rarely","2011","Couple + C. LE 16 ","Female","329","0.137572074410567","0.124004590378506","0.151139558442628"
"Rarely","2011","Couple + C. GT 16 ","Male","220","0.198029320591016","0.174946475254125","0.221112165927907"
"Rarely","2011","Couple + C. GT 16 ","Female","96","0.100852397985039","0.0819795573229791","0.119725238647099"
"Rarely","2011","Couple + C. LE and GT 16","Male","142","0.168198344448071","0.141553026929618","0.194843661966524"
"Rarely","2011","Couple + C. LE and GT 16","Female","95","0.153604068901632","0.125222239204321","0.181985898598944"
"No, never","2012","1-pers.-HH","Male","22","","",""
"No, never","2012","1-pers.-HH","Female","13","","",""
"No, never","2012","(Married) couple without C. ","Male","9","","",""
"No, never","2012","(Married) couple without C. ","Female","10","","",""
"No, never","2012","Single parent ","Male","84","0.628605587312067","0.545225943172088","0.711985231452046"
"No, never","2012","Single parent ","Female","630","0.666515829891288","0.636785318889962","0.696246340892614"
"No, never","2012","Couple + C. LE 16 ","Male","1050","0.584647590615635","0.562174122792136","0.607121058439134"
"No, never","2012","Couple + C. LE 16 ","Female","843","0.648307753388713","0.622703219943325","0.673912286834102"
"No, never","2012","Couple + C. GT 16 ","Male","32","0.708638386464987","0.577328423456322","0.839948349473652"
"No, never","2012","Couple + C. GT 16 ","Female","28","","",""
"No, never","2012","Couple + C. LE and GT 16","Male","230","0.627448905193751","0.578317551977051","0.67658025841045"
"No, never","2012","Couple + C. LE and GT 16","Female","184","0.692546778188998","0.638594596408771","0.746498959969225"
"Yes, every week","2012","1-pers.-HH","Male","1","","",""
"Yes, every week","2012","1-pers.-HH","Female","3","","",""
"Yes, every week","2012","(Married) couple without C. ","Male","","","",""
"Yes, every week","2012","(Married) couple without C. ","Female","1","","",""
"Yes, every week","2012","Single parent ","Male","9","","",""
"Yes, every week","2012","Single parent ","Female","64","0.0694482664180214","0.0534172708625463","0.0854792619734966"
"Yes, every week","2012","Couple + C. LE 16 ","Male","138","0.0714728009128814","0.0597243025917342","0.0832212992340286"
"Yes, every week","2012","Couple + C. LE 16 ","Female","116","0.074266828233123","0.0602068317103525","0.0883268247558934"
"Yes, every week","2012","Couple + C. GT 16 ","Male","2","","",""
"Yes, every week","2012","Couple + C. GT 16 ","Female","6","","",""
"Yes, every week","2012","Couple + C. LE and GT 16","Male","27","","",""
"Yes, every week","2012","Couple + C. LE and GT 16","Female","21","","",""
"Yes, every 2 weeks","2012","1-pers.-HH","Male","5","","",""
"Yes, every 2 weeks","2012","1-pers.-HH","Female","5","","",""
"Yes, every 2 weeks","2012","(Married) couple without C. ","Male","1","","",""
"Yes, every 2 weeks","2012","(Married) couple without C. ","Female","2","","",""
"Yes, every 2 weeks","2012","Single parent ","Male","9","","",""
"Yes, every 2 weeks","2012","Single parent ","Female","116","0.109177149936009","0.0895109215463413","0.128843378325677"
"Yes, every 2 weeks","2012","Couple + C. LE 16 ","Male","174","0.090663875316786","0.0775692220041364","0.103758528629436"
"Yes, every 2 weeks","2012","Couple + C. LE 16 ","Female","139","0.103284138847448","0.0869653056167669","0.119602972078128"
"Yes, every 2 weeks","2012","Couple + C. GT 16 ","Male","6","","",""
"Yes, every 2 weeks","2012","Couple + C. GT 16 ","Female","5","","",""
"Yes, every 2 weeks","2012","Couple + C. LE and GT 16","Male","34","0.106582154720035","0.0752243117854888","0.137939997654582"
"Yes, every 2 weeks","2012","Couple + C. LE and GT 16","Female","27","","",""
"Yes, every 3-4 weeks","2012","1-pers.-HH","Male","2","","",""
"Yes, every 3-4 weeks","2012","1-pers.-HH","Female","2","","",""
"Yes, every 3-4 weeks","2012","(Married) couple without C. ","Male","1","","",""
"Yes, every 3-4 weeks","2012","(Married) couple without C. ","Female","","","",""
"Yes, every 3-4 weeks","2012","Single parent ","Male","11","","",""
"Yes, every 3-4 weeks","2012","Single parent ","Female","42","0.0405161391662408","0.0280826679894877","0.0529496103429939"
"Yes, every 3-4 weeks","2012","Couple + C. LE 16 ","Male","125","0.072559947212187","0.0607293669537352","0.0843905274706388"
"Yes, every 3-4 weeks","2012","Couple + C. LE 16 ","Female","73","0.0531585109777462","0.0411283924708338","0.0651886294846585"
"Yes, every 3-4 weeks","2012","Couple + C. GT 16 ","Male","","","",""
"Yes, every 3-4 weeks","2012","Couple + C. GT 16 ","Female","","","",""
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","Male","25","","",""
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","Female","14","","",""
"Rarely","2012","1-pers.-HH","Male","1","","",""
"Rarely","2012","1-pers.-HH","Female","1","","",""
"Rarely","2012","(Married) couple without C. ","Male","2","","",""
"Rarely","2012","(Married) couple without C. ","Female","","","",""
"Rarely","2012","Single parent ","Male","16","","",""
"Rarely","2012","Single parent ","Female","114","0.114342614588441","0.094274967197965","0.134410261978916"
"Rarely","2012","Couple + C. LE 16 ","Male","360","0.180655785942511","0.163109961621343","0.198201610263678"
"Rarely","2012","Couple + C. LE 16 ","Female","165","0.12098276855297","0.103496170977717","0.138469366128222"
"Rarely","2012","Couple + C. GT 16 ","Male","6","","",""
"Rarely","2012","Couple + C. GT 16 ","Female","4","","",""
"Rarely","2012","Couple + C. LE and GT 16","Male","56","0.148592272463696","0.11244766378919","0.184736881138203"
"Rarely","2012","Couple + C. LE and GT 16","Female","35","0.0967312464141945","0.0621702053089915","0.131292287519397"
"No, never","2013","1-pers.-HH","Male","447","0.554194499610236","0.520194389049275","0.588194610171196"
"No, never","2013","1-pers.-HH","Female","461","0.564789446398051","0.530390935624888","0.599187957171213"
"No, never","2013","(Married) couple without C. ","Male","863","0.52098797932644","0.496440886850312","0.545535071802569"
"No, never","2013","(Married) couple without C. ","Female","1091","0.65369259810183","0.630873024440607","0.676512171763053"
"No, never","2013","Single parent ","Male","204","0.701741399359656","0.650977399848776","0.752505398870537"
"No, never","2013","Single parent ","Female","947","0.629291059182125","0.604541456068605","0.654040662295645"
"No, never","2013","Couple + C. LE 16 ","Male","1543","0.531499920444478","0.513052990237826","0.549946850651131"
"No, never","2013","Couple + C. LE 16 ","Female","1485","0.665958223965625","0.646589762834239","0.685326685097011"
"No, never","2013","Couple + C. GT 16 ","Male","636","0.632192020378581","0.60275771191792","0.661626328839242"
"No, never","2013","Couple + C. GT 16 ","Female","582","0.648203722569735","0.616813196738349","0.679594248401121"
"No, never","2013","Couple + C. LE and GT 16","Male","457","0.622462615673284","0.587629025236288","0.657296206110279"
"No, never","2013","Couple + C. LE and GT 16","Female","445","0.653231750579856","0.617220339702697","0.689243161457015"
"Yes, every week","2013","1-pers.-HH","Male","63","0.0674253902873492","0.0502727871038757","0.0845779934708227"
"Yes, every week","2013","1-pers.-HH","Female","66","0.0946931124417683","0.0743787239638337","0.115007500919703"
"Yes, every week","2013","(Married) couple without C. ","Male","84","0.0504613615502068","0.0397054108177752","0.0612173122826383"
"Yes, every week","2013","(Married) couple without C. ","Female","99","0.0608135275225253","0.049351383329029","0.0722756717160216"
"Yes, every week","2013","Single parent ","Male","23","","",""
"Yes, every week","2013","Single parent ","Female","83","0.0611418811919544","0.0488647948692624","0.0734189675146464"
"Yes, every week","2013","Couple + C. LE 16 ","Male","186","0.0499311472916466","0.0418795697288645","0.0579827248544287"
"Yes, every week","2013","Couple + C. LE 16 ","Female","152","0.0574249082147455","0.0478710373787497","0.0669787790507414"
"Yes, every week","2013","Couple + C. GT 16 ","Male","68","0.0571503522471021","0.0429810183092589","0.0713196861849454"
"Yes, every week","2013","Couple + C. GT 16 ","Female","63","0.064063439135991","0.0479671582698951","0.0801597200020868"
"Yes, every week","2013","Couple + C. LE and GT 16","Male","65","0.0674612773211522","0.0494384741214042","0.0854840805209003"
"Yes, every week","2013","Couple + C. LE and GT 16","Female","42","0.0521023344207426","0.0352873624063907","0.0689173064350944"
"Yes, every 2 weeks","2013","1-pers.-HH","Male","85","0.106279566534917","0.08519803087196","0.127361102197873"
"Yes, every 2 weeks","2013","1-pers.-HH","Female","99","0.117083444858222","0.0947757743418392","0.139391115374605"
"Yes, every 2 weeks","2013","(Married) couple without C. ","Male","129","0.0899769468907061","0.0759163154509769","0.104037578330435"
"Yes, every 2 weeks","2013","(Married) couple without C. ","Female","150","0.0895075474869592","0.0758158322100569","0.103199262763862"
"Yes, every 2 weeks","2013","Single parent ","Male","23","","",""
"Yes, every 2 weeks","2013","Single parent ","Female","190","0.160572945449792","0.141760138625343","0.179385752274242"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","Male","281","0.100683287924482","0.0895595001399438","0.11180707570902"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","Female","244","0.10673299462916","0.0940532290387621","0.119412760219558"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","Male","71","0.064367595078266","0.0493878291427229","0.0793473610138092"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","Female","77","0.0814413073312058","0.06346199675551","0.0994206179069017"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","Male","55","0.0840214868521825","0.064087257640927","0.103955716063438"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","Female","72","0.105957886678467","0.0826698721678221","0.129245901189112"
"Yes, every 3-4 weeks","2013","1-pers.-HH","Male","43","0.0528685215259933","0.0375618687467332","0.0681751743052534"
"Yes, every 3-4 weeks","2013","1-pers.-HH","Female","62","0.0910507259234486","0.0710908344663568","0.11101061738054"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","Male","106","0.0678356701197018","0.0554793741865919","0.0801919660528118"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","Female","70","0.0429449273613165","0.0332216145802215","0.0526682401424116"
"Yes, every 3-4 weeks","2013","Single parent ","Male","15","","",""
"Yes, every 3-4 weeks","2013","Single parent ","Female","69","0.0484731157207156","0.0374681947644826","0.0594780366769486"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","Male","190","0.0728973223042534","0.0632870128143872","0.0825076317941196"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","Female","97","0.0309386901096932","0.0238282281117283","0.0380491521076582"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","Male","37","0.0319340810446512","0.0212016418801839","0.0426665202091185"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","Female","36","0.0345461407400611","0.0225411248014923","0.04655115667863"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","Male","39","0.0655121591081826","0.0477330740720205","0.0832912441443447"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","Female","28","","",""
"Rarely","2013","1-pers.-HH","Male","183","0.219232022041505","0.190931822105415","0.247532221977595"
"Rarely","2013","1-pers.-HH","Female","110","0.13238327037851","0.108869235558851","0.15589730519817"
"Rarely","2013","(Married) couple without C. ","Male","409","0.270738042112945","0.248904237342211","0.292571846883679"
"Rarely","2013","(Married) couple without C. ","Female","260","0.153041399527369","0.135774060702642","0.170308738352096"
"Rarely","2013","Single parent ","Male","47","0.147590643758714","0.108233433083321","0.186947854434108"
"Rarely","2013","Single parent ","Female","174","0.100520998455413","0.0851128718118635","0.115929125098962"
"Rarely","2013","Couple + C. LE 16 ","Male","611","0.24498832203514","0.229089417768162","0.260887226302117"
"Rarely","2013","Couple + C. LE 16 ","Female","300","0.138945183080776","0.124741257797132","0.153149108364421"
"Rarely","2013","Couple + C. GT 16 ","Male","219","0.2143559512514","0.189306429212078","0.239405473290721"
"Rarely","2013","Couple + C. GT 16 ","Female","131","0.171745390223007","0.146952812355136","0.196537968090878"
"Rarely","2013","Couple + C. LE and GT 16","Male","128","0.160542461045199","0.134163605583735","0.186921316506662"
"Rarely","2013","Couple + C. LE and GT 16","Female","84","0.131860292992006","0.106260369972447","0.157460216011564"
"No, never","2014","1-pers.-HH","Male","","","",""
"No, never","2014","1-pers.-HH","Female","","","",""
"No, never","2014","(Married) couple without C. ","Male","","","",""
"No, never","2014","(Married) couple without C. ","Female","","","",""
"No, never","2014","Single parent ","Male","","","",""
"No, never","2014","Single parent ","Female","","","",""
"No, never","2014","Couple + C. LE 16 ","Male","","","",""
"No, never","2014","Couple + C. LE 16 ","Female","","","",""
"No, never","2014","Couple + C. GT 16 ","Male","","","",""
"No, never","2014","Couple + C. GT 16 ","Female","","","",""
"No, never","2014","Couple + C. LE and GT 16","Male","","","",""
"No, never","2014","Couple + C. LE and GT 16","Female","","","",""
"Yes, every week","2014","1-pers.-HH","Male","","","",""
"Yes, every week","2014","1-pers.-HH","Female","","","",""
"Yes, every week","2014","(Married) couple without C. ","Male","","","",""
"Yes, every week","2014","(Married) couple without C. ","Female","","","",""
"Yes, every week","2014","Single parent ","Male","","","",""
"Yes, every week","2014","Single parent ","Female","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","Male","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","Female","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","Male","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","Female","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","Male","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","Female","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","Male","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","Female","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","Male","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","Female","","","",""
"Yes, every 2 weeks","2014","Single parent ","Male","","","",""
"Yes, every 2 weeks","2014","Single parent ","Female","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","Male","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","Female","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","Male","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","Female","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","Male","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","Female","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","Male","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","Female","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","Male","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","Female","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","Male","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","Female","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","Male","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","Female","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","Male","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","Female","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","Male","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2014","1-pers.-HH","Male","","","",""
"Rarely","2014","1-pers.-HH","Female","","","",""
"Rarely","2014","(Married) couple without C. ","Male","","","",""
"Rarely","2014","(Married) couple without C. ","Female","","","",""
"Rarely","2014","Single parent ","Male","","","",""
"Rarely","2014","Single parent ","Female","","","",""
"Rarely","2014","Couple + C. LE 16 ","Male","","","",""
"Rarely","2014","Couple + C. LE 16 ","Female","","","",""
"Rarely","2014","Couple + C. GT 16 ","Male","","","",""
"Rarely","2014","Couple + C. GT 16 ","Female","","","",""
"Rarely","2014","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2014","Couple + C. LE and GT 16","Female","","","",""
"No, never","2015","1-pers.-HH","Male","436","0.570973852836359","0.536826164059657","0.605121541613061"
"No, never","2015","1-pers.-HH","Female","461","0.554798757861165","0.520359877695703","0.589237638026626"
"No, never","2015","(Married) couple without C. ","Male","917","0.519691286713406","0.495317148125197","0.544065425301615"
"No, never","2015","(Married) couple without C. ","Female","1101","0.610649544803864","0.587511591522432","0.633787498085295"
"No, never","2015","Single parent ","Male","204","0.64597833783147","0.5930842462643","0.698872429398641"
"No, never","2015","Single parent ","Female","763","0.63121704251298","0.60404321596729","0.65839086905867"
"No, never","2015","Couple + C. LE 16 ","Male","1418","0.51465194267022","0.495500006870406","0.533803878470033"
"No, never","2015","Couple + C. LE 16 ","Female","1415","0.650053130314355","0.630017899040761","0.670088361587948"
"No, never","2015","Couple + C. GT 16 ","Male","656","0.653032763197793","0.6241308927069","0.681934633688685"
"No, never","2015","Couple + C. GT 16 ","Female","635","0.711247418253221","0.682214983672129","0.740279852834314"
"No, never","2015","Couple + C. LE and GT 16","Male","501","0.627646572903717","0.594188866527849","0.661104279279584"
"No, never","2015","Couple + C. LE and GT 16","Female","437","0.622541100062943","0.58680910762237","0.658273092503516"
"Yes, every week","2015","1-pers.-HH","Male","62","0.0673720288918877","0.0500776346443499","0.0846664231394254"
"Yes, every week","2015","1-pers.-HH","Female","64","0.0757513930567768","0.0574158907629529","0.0940868953506007"
"Yes, every week","2015","(Married) couple without C. ","Male","102","0.0634588445053284","0.0515654496030088","0.075352239407648"
"Yes, every week","2015","(Married) couple without C. ","Female","104","0.0689271629978783","0.0569060243062594","0.0809483016894971"
"Yes, every week","2015","Single parent ","Male","23","","",""
"Yes, every week","2015","Single parent ","Female","68","0.0583952577998068","0.0451884113650551","0.0716021042345585"
"Yes, every week","2015","Couple + C. LE 16 ","Male","181","0.0697492144940302","0.0599881112941002","0.0795103176939601"
"Yes, every week","2015","Couple + C. LE 16 ","Female","152","0.0650402983778582","0.0546815666641121","0.0753990300916044"
"Yes, every week","2015","Couple + C. GT 16 ","Male","71","0.048844830693918","0.0357575558789429","0.0619321055088931"
"Yes, every week","2015","Couple + C. GT 16 ","Female","66","0.054751566430432","0.0401774771993671","0.069325655661497"
"Yes, every week","2015","Couple + C. LE and GT 16","Male","52","0.0639890551045328","0.0470513635831043","0.0809267466259612"
"Yes, every week","2015","Couple + C. LE and GT 16","Female","53","0.0654399983368677","0.0472109658561223","0.0836690308176131"
"Yes, every 2 weeks","2015","1-pers.-HH","Male","75","0.088915078501635","0.0692779283294883","0.108552228673782"
"Yes, every 2 weeks","2015","1-pers.-HH","Female","104","0.15231320241528","0.127413762295288","0.177212642535272"
"Yes, every 2 weeks","2015","(Married) couple without C. ","Male","136","0.0877743999665717","0.0739695596203618","0.101579240312781"
"Yes, every 2 weeks","2015","(Married) couple without C. ","Female","173","0.106510338694168","0.0918717493990758","0.121148927989259"
"Yes, every 2 weeks","2015","Single parent ","Male","28","","",""
"Yes, every 2 weeks","2015","Single parent ","Female","157","0.132074626857327","0.11300567123508","0.151143582479574"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","Male","250","0.091125938729028","0.0800978034878149","0.102154073970241"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","Female","228","0.102641118875153","0.0898925143823323","0.115389723367974"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","Male","77","0.0754072150660407","0.0593749113160466","0.0914395188160348"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","Female","88","0.0882420058193674","0.0700706370391482","0.106413374599587"
