"plb0219","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2008","35-65 y.","Single parent ","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2008","66 and older","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2008","66 and older","Single parent ","","","",""
"Yes, every 3-4 weeks","2008","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2008","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2008","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2008","16-34 y.","1-pers.-HH","","","",""
"Rarely","2008","16-34 y.","(Married) couple without C. ","","","",""
"Rarely","2008","16-34 y.","Single parent ","","","",""
"Rarely","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"Rarely","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"Rarely","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"Rarely","2008","35-65 y.","1-pers.-HH","","","",""
"Rarely","2008","35-65 y.","(Married) couple without C. ","","","",""
"Rarely","2008","35-65 y.","Single parent ","","","",""
"Rarely","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"Rarely","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"Rarely","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"Rarely","2008","66 and older","1-pers.-HH","","","",""
"Rarely","2008","66 and older","(Married) couple without C. ","","","",""
"Rarely","2008","66 and older","Single parent ","","","",""
"Rarely","2008","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2008","66 and older","Couple + C. GT 16 ","","","",""
"Rarely","2008","66 and older","Couple + C. LE and GT 16","","","",""
"No, never","2009","16-34 y.","1-pers.-HH","234","0.545312129296376","0.497346827225386","0.593277431367366"
"No, never","2009","16-34 y.","(Married) couple without C. ","338","0.525381373613175","0.486106751437053","0.564655995789297"
"No, never","2009","16-34 y.","Single parent ","133","0.709359700373905","0.646114631743639","0.772604769004171"
"No, never","2009","16-34 y.","Couple + C. LE 16 ","301","0.591233428380156","0.547838216995538","0.634628639764774"
"No, never","2009","16-34 y.","Couple + C. GT 16 ","417","0.720288945481468","0.684162192099666","0.75641569886327"
"No, never","2009","16-34 y.","Couple + C. LE and GT 16","103","0.669164044915619","0.594117229577351","0.744210860253887"
"No, never","2009","35-65 y.","1-pers.-HH","451","0.552068723715028","0.517844001676976","0.586293445753081"
"No, never","2009","35-65 y.","(Married) couple without C. ","1241","0.59448738822973","0.573315653781249","0.61565912267821"
"No, never","2009","35-65 y.","Single parent ","238","0.611597701433545","0.563039071307643","0.660156331559448"
"No, never","2009","35-65 y.","Couple + C. LE 16 ","978","0.570360293843527","0.546554091408625","0.59416649627843"
"No, never","2009","35-65 y.","Couple + C. GT 16 ","859","0.59403807066067","0.568594499478486","0.619481641842854"
"No, never","2009","35-65 y.","Couple + C. LE and GT 16","378","0.589211815938811","0.551477524823307","0.626946107054314"
"No, never","2009","66 and older","1-pers.-HH","28","","",""
"No, never","2009","66 and older","(Married) couple without C. ","85","0.560392414224556","0.479605168359074","0.641179660090037"
"No, never","2009","66 and older","Single parent ","4","","",""
"No, never","2009","66 and older","Couple + C. LE 16 ","","","",""
"No, never","2009","66 and older","Couple + C. GT 16 ","2","","",""
"No, never","2009","66 and older","Couple + C. LE and GT 16","1","","",""
"Yes, every week","2009","16-34 y.","1-pers.-HH","35","0.0733000184111159","0.0481944800076314","0.0984055568146004"
"Yes, every week","2009","16-34 y.","(Married) couple without C. ","44","0.0730742402689039","0.0526047550367081","0.0935437255010996"
"Yes, every week","2009","16-34 y.","Single parent ","12","","",""
"Yes, every week","2009","16-34 y.","Couple + C. LE 16 ","29","","",""
"Yes, every week","2009","16-34 y.","Couple + C. GT 16 ","25","","",""
"Yes, every week","2009","16-34 y.","Couple + C. LE and GT 16","7","","",""
"Yes, every week","2009","35-65 y.","1-pers.-HH","78","0.101278714199872","0.0805147980038971","0.122042630395848"
"Yes, every week","2009","35-65 y.","(Married) couple without C. ","153","0.0769381096370596","0.065446811333191","0.0884294079409282"
"Yes, every week","2009","35-65 y.","Single parent ","22","","",""
"Yes, every week","2009","35-65 y.","Couple + C. LE 16 ","105","0.0647128126617732","0.0528815551948213","0.0765440701287251"
"Yes, every week","2009","35-65 y.","Couple + C. GT 16 ","101","0.0610351964533902","0.0486317292057996","0.0734386637009808"
"Yes, every week","2009","35-65 y.","Couple + C. LE and GT 16","50","0.0767731036322052","0.0563533605570967","0.0971928467073137"
"Yes, every week","2009","66 and older","1-pers.-HH","4","","",""
"Yes, every week","2009","66 and older","(Married) couple without C. ","8","","",""
"Yes, every week","2009","66 and older","Single parent ","","","",""
"Yes, every week","2009","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every week","2009","66 and older","Couple + C. GT 16 ","4","","",""
"Yes, every week","2009","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2009","16-34 y.","1-pers.-HH","44","0.12294461361282","0.091313376063297","0.154575851162344"
"Yes, every 2 weeks","2009","16-34 y.","(Married) couple without C. ","71","0.10713371937102","0.0828083976282591","0.13145904111378"
"Yes, every 2 weeks","2009","16-34 y.","Single parent ","21","","",""
"Yes, every 2 weeks","2009","16-34 y.","Couple + C. LE 16 ","44","0.0806691703577744","0.0566302843082337","0.104708056407315"
"Yes, every 2 weeks","2009","16-34 y.","Couple + C. GT 16 ","47","0.0828191624853342","0.0606365012045022","0.105001823766166"
"Yes, every 2 weeks","2009","16-34 y.","Couple + C. LE and GT 16","18","","",""
"Yes, every 2 weeks","2009","35-65 y.","1-pers.-HH","75","0.0874128113152489","0.0679743273029334","0.106851295327564"
"Yes, every 2 weeks","2009","35-65 y.","(Married) couple without C. ","145","0.0656036435668181","0.0549275473105025","0.0762797398231338"
"Yes, every 2 weeks","2009","35-65 y.","Single parent ","47","0.137000209527103","0.102742480540854","0.171257938513352"
"Yes, every 2 weeks","2009","35-65 y.","Couple + C. LE 16 ","138","0.0803909459438394","0.0673151400946359","0.0934667517930429"
"Yes, every 2 weeks","2009","35-65 y.","Couple + C. GT 16 ","119","0.085044424585687","0.0705916509181108","0.0994971982532632"
"Yes, every 2 weeks","2009","35-65 y.","Couple + C. LE and GT 16","48","0.0665824431471771","0.0474614984003484","0.0857033878940058"
"Yes, every 2 weeks","2009","66 and older","1-pers.-HH","1","","",""
"Yes, every 2 weeks","2009","66 and older","(Married) couple without C. ","10","","",""
"Yes, every 2 weeks","2009","66 and older","Single parent ","1","","",""
"Yes, every 2 weeks","2009","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2009","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2009","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","1-pers.-HH","23","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(Married) couple without C. ","35","0.0568983846698503","0.0386790923553817","0.0751176769843188"
"Yes, every 3-4 weeks","2009","16-34 y.","Single parent ","9","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","Couple + C. LE 16 ","30","0.0826253318914198","0.058322627089813","0.106928036693027"
"Yes, every 3-4 weeks","2009","16-34 y.","Couple + C. GT 16 ","37","0.0493640963941057","0.0319286349217633","0.066799557866448"
"Yes, every 3-4 weeks","2009","16-34 y.","Couple + C. LE and GT 16","1","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","1-pers.-HH","47","0.0573998757115063","0.0413911454790083","0.0734086059440044"
"Yes, every 3-4 weeks","2009","35-65 y.","(Married) couple without C. ","120","0.0707981836008245","0.0597383392442438","0.0818580279574052"
"Yes, every 3-4 weeks","2009","35-65 y.","Single parent ","17","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","Couple + C. LE 16 ","93","0.0676261320562255","0.0555503408501788","0.0797019232622721"
"Yes, every 3-4 weeks","2009","35-65 y.","Couple + C. GT 16 ","83","0.0435145156116641","0.0329442830478646","0.0540847481754635"
"Yes, every 3-4 weeks","2009","35-65 y.","Couple + C. LE and GT 16","43","0.0551058304570917","0.0376040649475459","0.0726075959666374"
"Yes, every 3-4 weeks","2009","66 and older","1-pers.-HH","1","","",""
"Yes, every 3-4 weeks","2009","66 and older","(Married) couple without C. ","5","","",""
"Yes, every 3-4 weeks","2009","66 and older","Single parent ","","","",""
"Yes, every 3-4 weeks","2009","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2009","66 and older","Couple + C. GT 16 ","1","","",""
"Yes, every 3-4 weeks","2009","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2009","16-34 y.","1-pers.-HH","78","0.191011507663704","0.153145557526073","0.228877457801334"
"Rarely","2009","16-34 y.","(Married) couple without C. ","133","0.237512282077051","0.204041816503537","0.270982747650566"
"Rarely","2009","16-34 y.","Single parent ","23","","",""
"Rarely","2009","16-34 y.","Couple + C. LE 16 ","89","0.190429808615346","0.155770543400756","0.225089073829935"
"Rarely","2009","16-34 y.","Couple + C. GT 16 ","67","0.0952175010713702","0.0715936209673329","0.118841381175407"
"Rarely","2009","16-34 y.","Couple + C. LE and GT 16","22","","",""
"Rarely","2009","35-65 y.","1-pers.-HH","160","0.201839875058344","0.174215900723118","0.22946384939357"
"Rarely","2009","35-65 y.","(Married) couple without C. ","407","0.192172674965568","0.175182884618261","0.209162465312875"
"Rarely","2009","35-65 y.","Single parent ","63","0.151568410178192","0.115840684489642","0.187296135866741"
"Rarely","2009","35-65 y.","Couple + C. LE 16 ","347","0.216909815494635","0.19708958195277","0.2367300490365"
"Rarely","2009","35-65 y.","Couple + C. GT 16 ","269","0.216367792688588","0.195033378610265","0.237702206766912"
"Rarely","2009","35-65 y.","Couple + C. LE and GT 16","134","0.212326806824715","0.180960242816931","0.2436933708325"
"Rarely","2009","66 and older","1-pers.-HH","5","","",""
"Rarely","2009","66 and older","(Married) couple without C. ","37","0.240706459623459","0.171121910894325","0.310291008352594"
"Rarely","2009","66 and older","Single parent ","","","",""
"Rarely","2009","66 and older","Couple + C. LE 16 ","1","","",""
"Rarely","2009","66 and older","Couple + C. GT 16 ","4","","",""
"Rarely","2009","66 and older","Couple + C. LE and GT 16","","","",""
"No, never","2010","16-34 y.","1-pers.-HH","","","",""
"No, never","2010","16-34 y.","(Married) couple without C. ","","","",""
"No, never","2010","16-34 y.","Single parent ","112","0.642024227611479","0.568427786331625","0.715620668891332"
"No, never","2010","16-34 y.","Couple + C. LE 16 ","643","0.54478438504909","0.516370672119148","0.573198097979032"
"No, never","2010","16-34 y.","Couple + C. GT 16 ","3","","",""
"No, never","2010","16-34 y.","Couple + C. LE and GT 16","39","0.699684427265642","0.586491876494473","0.81287697803681"
"No, never","2010","35-65 y.","1-pers.-HH","","","",""
"No, never","2010","35-65 y.","(Married) couple without C. ","","","",""
"No, never","2010","35-65 y.","Single parent ","455","0.646301807024751","0.611402679941818","0.681200934107684"
"No, never","2010","35-65 y.","Couple + C. LE 16 ","1099","0.544811702483684","0.523317441467183","0.566305963500185"
"No, never","2010","35-65 y.","Couple + C. GT 16 ","14","","",""
"No, never","2010","35-65 y.","Couple + C. LE and GT 16","157","0.627448493035127","0.569563911696487","0.685333074373768"
"No, never","2010","66 and older","1-pers.-HH","","","",""
"No, never","2010","66 and older","(Married) couple without C. ","","","",""
"No, never","2010","66 and older","Single parent ","","","",""
"No, never","2010","66 and older","Couple + C. LE 16 ","","","",""
"No, never","2010","66 and older","Couple + C. GT 16 ","","","",""
"No, never","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every week","2010","16-34 y.","1-pers.-HH","","","",""
"Yes, every week","2010","16-34 y.","(Married) couple without C. ","","","",""
"Yes, every week","2010","16-34 y.","Single parent ","6","","",""
"Yes, every week","2010","16-34 y.","Couple + C. LE 16 ","93","0.0694511275661268","0.0549461743790349","0.0839560807532186"
"Yes, every week","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every week","2010","16-34 y.","Couple + C. LE and GT 16","9","","",""
"Yes, every week","2010","35-65 y.","1-pers.-HH","","","",""
"Yes, every week","2010","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every week","2010","35-65 y.","Single parent ","39","0.0538572399137177","0.0373801375286728","0.0703343422987625"
"Yes, every week","2010","35-65 y.","Couple + C. LE 16 ","153","0.0671441215380312","0.0563418513687357","0.0779463917073267"
"Yes, every week","2010","35-65 y.","Couple + C. GT 16 ","3","","",""
"Yes, every week","2010","35-65 y.","Couple + C. LE and GT 16","14","","",""
"Yes, every week","2010","66 and older","1-pers.-HH","","","",""
"Yes, every week","2010","66 and older","(Married) couple without C. ","","","",""
"Yes, every week","2010","66 and older","Single parent ","","","",""
"Yes, every week","2010","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every week","2010","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every week","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2010","16-34 y.","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","16-34 y.","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","16-34 y.","Single parent ","23","","",""
"Yes, every 2 weeks","2010","16-34 y.","Couple + C. LE 16 ","154","0.142115552879766","0.122193123819685","0.162037981939847"
"Yes, every 2 weeks","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2010","16-34 y.","Couple + C. LE and GT 16","8","","",""
"Yes, every 2 weeks","2010","35-65 y.","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","35-65 y.","Single parent ","84","0.104188410463542","0.0818887370227552","0.126488083904329"
"Yes, every 2 weeks","2010","35-65 y.","Couple + C. LE 16 ","204","0.0941160075783084","0.0815130695339386","0.106718945622678"
"Yes, every 2 weeks","2010","35-65 y.","Couple + C. GT 16 ","3","","",""
"Yes, every 2 weeks","2010","35-65 y.","Couple + C. LE and GT 16","31","0.0947756459653098","0.0597079538108822","0.129843338119737"
"Yes, every 2 weeks","2010","66 and older","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","66 and older","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","66 and older","Single parent ","","","",""
"Yes, every 2 weeks","2010","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2010","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","Single parent ","3","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","Couple + C. LE 16 ","72","0.0622087069883743","0.0484275470572494","0.0759898669194992"
"Yes, every 3-4 weeks","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","Couple + C. LE and GT 16","1","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","Single parent ","38","0.0442423995628572","0.0292326420670765","0.0592521570586378"
"Yes, every 3-4 weeks","2010","35-65 y.","Couple + C. LE 16 ","165","0.0864893928159326","0.0743571251883496","0.0986216604435157"
"Yes, every 3-4 weeks","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","Couple + C. LE and GT 16","15","","",""
"Yes, every 3-4 weeks","2010","66 and older","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","66 and older","Single parent ","","","",""
"Yes, every 3-4 weeks","2010","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2010","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2010","16-34 y.","1-pers.-HH","","","",""
"Rarely","2010","16-34 y.","(Married) couple without C. ","","","",""
"Rarely","2010","16-34 y.","Single parent ","19","","",""
"Rarely","2010","16-34 y.","Couple + C. LE 16 ","218","0.181440227516643","0.159451551664259","0.203428903369026"
"Rarely","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"Rarely","2010","16-34 y.","Couple + C. LE and GT 16","6","","",""
"Rarely","2010","35-65 y.","1-pers.-HH","","","",""
"Rarely","2010","35-65 y.","(Married) couple without C. ","","","",""
"Rarely","2010","35-65 y.","Single parent ","105","0.151410143035132","0.125245979091912","0.177574306978352"
"Rarely","2010","35-65 y.","Couple + C. LE 16 ","441","0.207438775584044","0.189937683851872","0.224939867316217"
"Rarely","2010","35-65 y.","Couple + C. GT 16 ","4","","",""
"Rarely","2010","35-65 y.","Couple + C. LE and GT 16","51","0.171092815553636","0.12600600311068","0.216179627996592"
"Rarely","2010","66 and older","1-pers.-HH","","","",""
"Rarely","2010","66 and older","(Married) couple without C. ","","","",""
"Rarely","2010","66 and older","Single parent ","1","","",""
"Rarely","2010","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2010","66 and older","Couple + C. GT 16 ","","","",""
"Rarely","2010","66 and older","Couple + C. LE and GT 16","","","",""
"No, never","2011","16-34 y.","1-pers.-HH","248","0.552862839414026","0.507127780080163","0.598597898747889"
"No, never","2011","16-34 y.","(Married) couple without C. ","412","0.587725934443662","0.551415940533821","0.624035928353503"
"No, never","2011","16-34 y.","Single parent ","309","0.699987635525995","0.656521711679326","0.743453559372664"
"No, never","2011","16-34 y.","Couple + C. LE 16 ","960","0.62221536414536","0.598117674569995","0.646313053720726"
"No, never","2011","16-34 y.","Couple + C. GT 16 ","431","0.732000401894372","0.696411684268137","0.767589119520606"
"No, never","2011","16-34 y.","Couple + C. LE and GT 16","171","0.696346629132325","0.639907566403456","0.752785691861195"
"No, never","2011","35-65 y.","1-pers.-HH","545","0.551929329458538","0.521275304384163","0.582583354532913"
"No, never","2011","35-65 y.","(Married) couple without C. ","1595","0.610851035702559","0.592023184455517","0.629678886949601"
"No, never","2011","35-65 y.","Single parent ","909","0.650040184861672","0.625267545049644","0.674812824673701"
"No, never","2011","35-65 y.","Couple + C. LE 16 ","2462","0.565488734930968","0.550800434008796","0.58017703585314"
"No, never","2011","35-65 y.","Couple + C. GT 16 ","910","0.610081792504539","0.585505893327759","0.634657691681318"
"No, never","2011","35-65 y.","Couple + C. LE and GT 16","696","0.643122970183238","0.615090719314781","0.671155221051696"
"No, never","2011","66 and older","1-pers.-HH","20","","",""
"No, never","2011","66 and older","(Married) couple without C. ","91","0.605623350815919","0.52917728023871","0.682069421393129"
"No, never","2011","66 and older","Single parent ","5","","",""
"No, never","2011","66 and older","Couple + C. LE 16 ","","","",""
"No, never","2011","66 and older","Couple + C. GT 16 ","6","","",""
"No, never","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every week","2011","16-34 y.","1-pers.-HH","40","0.0736825995140005","0.0496510073341604","0.0977141916938406"
"Yes, every week","2011","16-34 y.","(Married) couple without C. ","40","0.0627983667266156","0.0449031718069983","0.080693561646233"
"Yes, every week","2011","16-34 y.","Single parent ","17","","",""
"Yes, every week","2011","16-34 y.","Couple + C. LE 16 ","106","0.0801784996565467","0.0666806795626083","0.0936763197504851"
"Yes, every week","2011","16-34 y.","Couple + C. GT 16 ","32","0.0495434056173624","0.0321073325370508","0.066979478697674"
"Yes, every week","2011","16-34 y.","Couple + C. LE and GT 16","12","","",""
"Yes, every week","2011","35-65 y.","1-pers.-HH","93","0.0883056593703771","0.0708155948517305","0.105795723889024"
"Yes, every week","2011","35-65 y.","(Married) couple without C. ","179","0.0654888623356895","0.0559356127195957","0.0750421119517834"
"Yes, every week","2011","35-65 y.","Single parent ","87","0.0743799532215518","0.0607517869760893","0.0880081194670143"
"Yes, every week","2011","35-65 y.","Couple + C. LE 16 ","339","0.0696168666379553","0.0620755493593672","0.0771581839165434"
"Yes, every week","2011","35-65 y.","Couple + C. GT 16 ","131","0.0755157209178759","0.0622020726684862","0.0888293691672656"
"Yes, every week","2011","35-65 y.","Couple + C. LE and GT 16","73","0.059658962750966","0.0457999528043383","0.0735179726975937"
"Yes, every week","2011","66 and older","1-pers.-HH","7","","",""
"Yes, every week","2011","66 and older","(Married) couple without C. ","11","","",""
"Yes, every week","2011","66 and older","Single parent ","1","","",""
"Yes, every week","2011","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every week","2011","66 and older","Couple + C. GT 16 ","3","","",""
"Yes, every week","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2011","16-34 y.","1-pers.-HH","60","0.152189327392813","0.119147679176496","0.18523097560913"
"Yes, every 2 weeks","2011","16-34 y.","(Married) couple without C. ","68","0.0779845836887174","0.058204905982774","0.0977642613946608"
"Yes, every 2 weeks","2011","16-34 y.","Single parent ","40","0.0774404192030554","0.0520882448574225","0.102792593548688"
"Yes, every 2 weeks","2011","16-34 y.","Couple + C. LE 16 ","177","0.108438714621251","0.0929843670391563","0.123893062203346"
"Yes, every 2 weeks","2011","16-34 y.","Couple + C. GT 16 ","50","0.0820443437126428","0.0599935217925824","0.104095165632703"
"Yes, every 2 weeks","2011","16-34 y.","Couple + C. LE and GT 16","30","0.0848146982301687","0.0506192674089073","0.11901012905143"
"Yes, every 2 weeks","2011","35-65 y.","1-pers.-HH","108","0.103363623255818","0.0845979326123203","0.122129313899316"
"Yes, every 2 weeks","2011","35-65 y.","(Married) couple without C. ","221","0.0883177472791835","0.0773600094991399","0.0992754850592271"
"Yes, every 2 weeks","2011","35-65 y.","Single parent ","156","0.108952333211578","0.0927692289332407","0.125135437489915"
"Yes, every 2 weeks","2011","35-65 y.","Couple + C. LE 16 ","420","0.103052618372206","0.0940437122578314","0.112061524486581"
"Yes, every 2 weeks","2011","35-65 y.","Couple + C. GT 16 ","149","0.0906581743851208","0.0761906009580332","0.105125747812208"
"Yes, every 2 weeks","2011","35-65 y.","Couple + C. LE and GT 16","88","0.064758009707078","0.0503580788243909","0.079157940589765"
"Yes, every 2 weeks","2011","66 and older","1-pers.-HH","2","","",""
"Yes, every 2 weeks","2011","66 and older","(Married) couple without C. ","15","","",""
"Yes, every 2 weeks","2011","66 and older","Single parent ","","","",""
"Yes, every 2 weeks","2011","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2011","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","1-pers.-HH","29","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","(Married) couple without C. ","49","0.0622775963521297","0.0444518054584522","0.0801033872458072"
"Yes, every 3-4 weeks","2011","16-34 y.","Single parent ","15","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","Couple + C. LE 16 ","100","0.0586265775316107","0.0469501192572119","0.0703030358060095"
"Yes, every 3-4 weeks","2011","16-34 y.","Couple + C. GT 16 ","19","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","Couple + C. LE and GT 16","10","","",""
"Yes, every 3-4 weeks","2011","35-65 y.","1-pers.-HH","70","0.0656142088527857","0.0503513961651302","0.0808770215404412"
"Yes, every 3-4 weeks","2011","35-65 y.","(Married) couple without C. ","159","0.0522083541615882","0.0436181872769574","0.0607985210462191"
"Yes, every 3-4 weeks","2011","35-65 y.","Single parent ","69","0.0402333583389988","0.0300270410668643","0.0504396756111332"
"Yes, every 3-4 weeks","2011","35-65 y.","Couple + C. LE 16 ","293","0.0615889673508758","0.0544652434958925","0.068712691205859"
"Yes, every 3-4 weeks","2011","35-65 y.","Couple + C. GT 16 ","75","0.0393522104244895","0.0295551612748343","0.0491492595741447"
"Yes, every 3-4 weeks","2011","35-65 y.","Couple + C. LE and GT 16","60","0.0647825555761542","0.0503800848814474","0.079185026270861"
"Yes, every 3-4 weeks","2011","66 and older","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2011","66 and older","(Married) couple without C. ","6","","",""
"Yes, every 3-4 weeks","2011","66 and older","Single parent ","","","",""
"Yes, every 3-4 weeks","2011","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2011","66 and older","Couple + C. GT 16 ","1","","",""
"Yes, every 3-4 weeks","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2011","16-34 y.","1-pers.-HH","77","0.170837280159276","0.136216936658771","0.205457623659782"
"Rarely","2011","16-34 y.","(Married) couple without C. ","137","0.209213518788875","0.179210135462171","0.239216902115579"
"Rarely","2011","16-34 y.","Single parent ","46","0.135999416063339","0.103486217725849","0.168512614400828"
"Rarely","2011","16-34 y.","Couple + C. LE 16 ","212","0.130540844045231","0.113796015880937","0.147285672209526"
"Rarely","2011","16-34 y.","Couple + C. GT 16 ","63","0.103608646925998","0.0791215985929182","0.128095695259078"
"Rarely","2011","16-34 y.","Couple + C. LE and GT 16","32","0.142809499658642","0.0998662185120858","0.185752780805197"
"Rarely","2011","35-65 y.","1-pers.-HH","195","0.190787179062481","0.166566936732793","0.215007421392168"
"Rarely","2011","35-65 y.","(Married) couple without C. ","422","0.18313400052098","0.168197974455969","0.198070026585991"
"Rarely","2011","35-65 y.","Single parent ","203","0.1263941703662","0.109135219995936","0.143653120736463"
"Rarely","2011","35-65 y.","Couple + C. LE 16 ","861","0.200252812707994","0.188394449847717","0.212111175568272"
"Rarely","2011","35-65 y.","Couple + C. GT 16 ","248","0.184392101767975","0.164851384740275","0.203932818795675"
"Rarely","2011","35-65 y.","Couple + C. LE and GT 16","205","0.167677501782564","0.145818270911315","0.189536732653812"
"Rarely","2011","66 and older","1-pers.-HH","6","","",""
"Rarely","2011","66 and older","(Married) couple without C. ","34","0.212720263157551","0.148707402986273","0.276733123328829"
"Rarely","2011","66 and older","Single parent ","","","",""
"Rarely","2011","66 and older","Couple + C. LE 16 ","1","","",""
"Rarely","2011","66 and older","Couple + C. GT 16 ","5","","",""
"Rarely","2011","66 and older","Couple + C. LE and GT 16","","","",""
"No, never","2012","16-34 y.","1-pers.-HH","20","","",""
"No, never","2012","16-34 y.","(Married) couple without C. ","12","","",""
"No, never","2012","16-34 y.","Single parent ","143","0.720659145716699","0.658321021133022","0.782997270300376"
"No, never","2012","16-34 y.","Couple + C. LE 16 ","507","0.620497421248885","0.58738442553782","0.653610416959951"
"No, never","2012","16-34 y.","Couple + C. GT 16 ","14","","",""
"No, never","2012","16-34 y.","Couple + C. LE and GT 16","82","0.741642249516421","0.660210347247993","0.82307415178485"
"No, never","2012","35-65 y.","1-pers.-HH","15","","",""
"No, never","2012","35-65 y.","(Married) couple without C. ","7","","",""
"No, never","2012","35-65 y.","Single parent ","570","0.640252119118697","0.608792463362091","0.671711774875302"
"No, never","2012","35-65 y.","Couple + C. LE 16 ","1385","0.604513836360008","0.584774294465044","0.624253378254972"
"No, never","2012","35-65 y.","Couple + C. GT 16 ","46","0.625125010385478","0.510902890424043","0.739347130346913"
"No, never","2012","35-65 y.","Couple + C. LE and GT 16","332","0.628919227109351","0.588248671071797","0.669589783146905"
"No, never","2012","66 and older","1-pers.-HH","","","",""
"No, never","2012","66 and older","(Married) couple without C. ","","","",""
"No, never","2012","66 and older","Single parent ","1","","",""
"No, never","2012","66 and older","Couple + C. LE 16 ","1","","",""
