"year","bula_h","education","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2005","Bremen","college entrance qualification","5.15","5","37","4.76","5.54","4","4.66666650772095","5.66666650772095","6.66666650772095"
"2005","Bremen","lower secondary degree","4.48","4.67","44","4.13","4.83","3","3.66666674613953","5.33333349227905","6"
"2005","Bremen","no degree/no degree yet","","","","","","","","",""
"2005","Bremen","Other degree","","","","","","","","",""
"2005","Bremen","secondary school degree","5.44","5.33","45","5.11","5.77","4","4.33333349227905","6.66666650772095","7"
"2005","Hamburg","college entrance qualification","4.96","5","108","4.76","5.16","3.66666674613953","4.33333349227905","5.66666650772095","6.66666650772095"
"2005","Hamburg","lower secondary degree","4.82","5","70","4.56","5.08","3.33333325386047","4","6","6.33333349227905"
"2005","Hamburg","no degree/no degree yet","","","","","","","","",""
"2005","Hamburg","Other degree","","","","","","","","",""
"2005","Hamburg","secondary school degree","4.98","5","88","4.76","5.2","3.66666674613953","4.33333349227905","5.33333349227905","6.33333349227905"
"2005","Hesse","college entrance qualification","4.9","5","405","4.79","5.01","3.33333325386047","4","5.66666650772095","6.33333349227905"
"2005","Hesse","lower secondary degree","4.79","4.67","432","4.68","4.9","3.33333325386047","4","5.66666650772095","6.66666650772095"
"2005","Hesse","no degree/no degree yet","4.8","4.67","56","4.45","5.15","3.33333325386047","4","5.33333349227905","6.66666650772095"
"2005","Hesse","Other degree","4.6","4.67","108","4.38","4.82","2.66666674613953","3.66666674613953","5.66666650772095","6"
"2005","Hesse","secondary school degree","5.05","5","344","4.93","5.17","3.66666674613953","4.33333349227905","6","6.33333349227905"
"2005","Lower Saxony","college entrance qualification","4.94","5","404","4.83","5.05","3.33333325386047","4.33333349227905","5.66666650772095","6.33333349227905"
"2005","Lower Saxony","lower secondary degree","4.7","4.67","644","4.61","4.79","3.33333325386047","4","5.33333349227905","6.33333349227905"
"2005","Lower Saxony","no degree/no degree yet","5.11","4.72","83","4.81","5.41","3","4","6.33333349227905","7"
"2005","Lower Saxony","Other degree","4.69","4.67","86","4.42","4.96","3.66666674613953","4","5.33333349227905","6"
"2005","Lower Saxony","secondary school degree","4.89","5","539","4.79","4.99","3.66666674613953","4.33333349227905","5.66666650772095","6.33333349227905"
"2005","Mecklenburg-Western Pomerania","college entrance qualification","5.09","5.33","96","4.87","5.31","3.33333325386047","4.33333349227905","5.66666650772095","6.33333349227905"
"2005","Mecklenburg-Western Pomerania","lower secondary degree","4.78","4.67","131","4.6","4.96","3.66666674613953","4","5.66666650772095","6.33333349227905"
"2005","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","Other degree","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","secondary school degree","4.78","5","236","4.64","4.92","3","4","5.66666650772095","6.33333349227905"
"2005","North Rhine-Westphalia","college entrance qualification","4.87","5","1245","4.81","4.93","3.33333325386047","4","5.66666650772095","6.33333349227905"
"2005","North Rhine-Westphalia","lower secondary degree","4.8","4.67","1559","4.74","4.86","3.33333325386047","4","5.66666650772095","6.33333349227905"
"2005","North Rhine-Westphalia","no degree/no degree yet","4.78","5","216","4.6","4.96","2.66666674613953","3.66666674613953","6","6.66666650772095"
"2005","North Rhine-Westphalia","Other degree","4.5","4.67","315","4.36","4.64","2.66666674613953","3.66666674613953","5.33333349227905","6.33333349227905"
"2005","North Rhine-Westphalia","secondary school degree","5.04","5","949","4.97","5.11","3.66666674613953","4.33333349227905","5.66666650772095","6.66666650772095"
"2005","Rhineland-Palatinate,Saarland","college entrance qualification","4.82","4.67","241","4.67","4.97","3.33333325386047","4","5.66666650772095","6.66666650772095"
"2005","Rhineland-Palatinate,Saarland","lower secondary degree","4.83","4.98","581","4.72","4.94","3.33333325386047","4","5.66666650772095","6.66666650772095"
"2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","4.74","4.67","45","4.36","5.12","3.33333325386047","3.66666674613953","6","6.66666650772095"
"2005","Rhineland-Palatinate,Saarland","Other degree","4.65","4.67","84","4.39","4.91","3","3.66666674613953","5.33333349227905","6"
"2005","Rhineland-Palatinate,Saarland","secondary school degree","4.96","5","263","4.82","5.1","3.33333325386047","4.33333349227905","6","6.33333349227905"
"2005","Saxony","college entrance qualification","4.82","5","342","4.7","4.94","3.33333325386047","4","5.66666650772095","6.33333349227905"
"2005","Saxony","lower secondary degree","4.66","4.67","395","4.54","4.78","3","4","5.5","6.33333349227905"
"2005","Saxony","no degree/no degree yet","4.57","4.67","43","4.2","4.94","3","3.66666674613953","5","6.33333349227905"
"2005","Saxony","Other degree","","","","","","","","",""
"2005","Saxony","secondary school degree","4.83","5","715","4.75","4.91","3.33333325386047","4","5.66666650772095","6.33333349227905"
"2005","Saxony-Anhalt","college entrance qualification","4.9","5","195","4.74","5.06","3.33333325386047","4.33333349227905","5.66666650772095","6.33333349227905"
"2005","Saxony-Anhalt","lower secondary degree","4.74","4.67","279","4.61","4.87","3","4","5.66666650772095","6.33333349227905"
"2005","Saxony-Anhalt","no degree/no degree yet","5","4.96","34","4.57","5.43","3.33333325386047","4","6","6.66666650772095"
"2005","Saxony-Anhalt","Other degree","","","","","","","","",""
"2005","Saxony-Anhalt","secondary school degree","5.03","5","359","4.92","5.14","3.66666674613953","4.33333349227905","5.66666650772095","6.33333349227905"
"2005","Schleswig-Holstein","college entrance qualification","4.91","5","161","4.76","5.06","3.66666674613953","4.33333349227905","5.66666650772095","6.33333349227905"
"2005","Schleswig-Holstein","lower secondary degree","4.65","4.67","257","4.51","4.79","3.33333325386047","4","5.33333349227905","6"
"2005","Schleswig-Holstein","no degree/no degree yet","","","","","","","","",""
"2005","Schleswig-Holstein","Other degree","","","","","","","","",""
"2005","Schleswig-Holstein","secondary school degree","4.8","5","169","4.66","4.94","3.33333325386047","4","5.33333349227905","6"
"2005","Thuringia","college entrance qualification","5.07","5","163","4.9","5.24","3.66666674613953","4.33333349227905","6","6.33333349227905"
"2005","Thuringia","lower secondary degree","4.68","4.67","293","4.55","4.81","3.33333325386047","4","5.33333349227905","6.66666650772095"
"2005","Thuringia","no degree/no degree yet","","","","","","","","",""
"2005","Thuringia","Other degree","","","","","","","","",""
"2005","Thuringia","secondary school degree","4.87","5","391","4.76","4.98","3.33333325386047","4.33333349227905","5.66666650772095","6.33333349227905"
"2006","Baden-Württemberg","college entrance qualification","","","","","","","","",""
"2006","Baden-Württemberg","lower secondary degree","","","","","","","","",""
"2006","Baden-Württemberg","no degree/no degree yet","","","","","","","","",""
"2006","Baden-Württemberg","Other degree","","","","","","","","",""
"2006","Baden-Württemberg","secondary school degree","","","","","","","","",""
"2006","Bavaria","college entrance qualification","","","","","","","","",""
"2006","Bavaria","lower secondary degree","","","","","","","","",""
"2006","Bavaria","no degree/no degree yet","","","","","","","","",""
"2006","Bavaria","Other degree","","","","","","","","",""
"2006","Bavaria","secondary school degree","","","","","","","","",""
"2006","Berlin","college entrance qualification","","","","","","","","",""
"2006","Berlin","lower secondary degree","","","","","","","","",""
"2006","Berlin","no degree/no degree yet","","","","","","","","",""
"2006","Berlin","Other degree","","","","","","","","",""
"2006","Berlin","secondary school degree","","","","","","","","",""
"2006","Brandenburg","college entrance qualification","","","","","","","","",""
"2006","Brandenburg","lower secondary degree","","","","","","","","",""
"2006","Brandenburg","no degree/no degree yet","","","","","","","","",""
"2006","Brandenburg","Other degree","","","","","","","","",""
"2006","Brandenburg","secondary school degree","","","","","","","","",""
"2006","Bremen","college entrance qualification","","","","","","","","",""
"2006","Bremen","lower secondary degree","","","","","","","","",""
"2006","Bremen","no degree/no degree yet","","","","","","","","",""
"2006","Bremen","Other degree","","","","","","","","",""
"2006","Bremen","secondary school degree","","","","","","","","",""
"2006","Hamburg","college entrance qualification","","","","","","","","",""
"2006","Hamburg","lower secondary degree","","","","","","","","",""
"2006","Hamburg","no degree/no degree yet","","","","","","","","",""
"2006","Hamburg","Other degree","","","","","","","","",""
"2006","Hamburg","secondary school degree","","","","","","","","",""
"2006","Hesse","college entrance qualification","","","","","","","","",""
"2006","Hesse","lower secondary degree","","","","","","","","",""
"2006","Hesse","no degree/no degree yet","","","","","","","","",""
"2006","Hesse","Other degree","","","","","","","","",""
"2006","Hesse","secondary school degree","","","","","","","","",""
"2006","Lower Saxony","college entrance qualification","","","","","","","","",""
"2006","Lower Saxony","lower secondary degree","","","","","","","","",""
"2006","Lower Saxony","no degree/no degree yet","","","","","","","","",""
"2006","Lower Saxony","Other degree","","","","","","","","",""
"2006","Lower Saxony","secondary school degree","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Other degree","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","",""
"2006","North Rhine-Westphalia","college entrance qualification","","","","","","","","",""
"2006","North Rhine-Westphalia","lower secondary degree","","","","","","","","",""
"2006","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","",""
"2006","North Rhine-Westphalia","Other degree","","","","","","","","",""
"2006","North Rhine-Westphalia","secondary school degree","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","",""
"2006","Saxony","college entrance qualification","","","","","","","","",""
"2006","Saxony","lower secondary degree","","","","","","","","",""
"2006","Saxony","no degree/no degree yet","","","","","","","","",""
"2006","Saxony","Other degree","","","","","","","","",""
"2006","Saxony","secondary school degree","","","","","","","","",""
"2006","Saxony-Anhalt","college entrance qualification","","","","","","","","",""
"2006","Saxony-Anhalt","lower secondary degree","","","","","","","","",""
"2006","Saxony-Anhalt","no degree/no degree yet","","","","","","","","",""
"2006","Saxony-Anhalt","Other degree","","","","","","","","",""
"2006","Saxony-Anhalt","secondary school degree","","","","","","","","",""
"2006","Schleswig-Holstein","college entrance qualification","","","","","","","","",""
"2006","Schleswig-Holstein","lower secondary degree","","","","","","","","",""
"2006","Schleswig-Holstein","no degree/no degree yet","","","","","","","","",""
"2006","Schleswig-Holstein","Other degree","","","","","","","","",""
"2006","Schleswig-Holstein","secondary school degree","","","","","","","","",""
"2006","Thuringia","college entrance qualification","","","","","","","","",""
"2006","Thuringia","lower secondary degree","","","","","","","","",""
"2006","Thuringia","no degree/no degree yet","","","","","","","","",""
"2006","Thuringia","Other degree","","","","","","","","",""
"2006","Thuringia","secondary school degree","","","","","","","","",""
"2007","Baden-Württemberg","college entrance qualification","","","","","","","","",""
"2007","Baden-Württemberg","lower secondary degree","","","","","","","","",""
"2007","Baden-Württemberg","no degree/no degree yet","","","","","","","","",""
"2007","Baden-Württemberg","Other degree","","","","","","","","",""
"2007","Baden-Württemberg","secondary school degree","","","","","","","","",""
"2007","Bavaria","college entrance qualification","","","","","","","","",""
"2007","Bavaria","lower secondary degree","","","","","","","","",""
"2007","Bavaria","no degree/no degree yet","","","","","","","","",""
"2007","Bavaria","Other degree","","","","","","","","",""
"2007","Bavaria","secondary school degree","","","","","","","","",""
"2007","Berlin","college entrance qualification","","","","","","","","",""
"2007","Berlin","lower secondary degree","","","","","","","","",""
"2007","Berlin","no degree/no degree yet","","","","","","","","",""
"2007","Berlin","Other degree","","","","","","","","",""
"2007","Berlin","secondary school degree","","","","","","","","",""
"2007","Brandenburg","college entrance qualification","","","","","","","","",""
"2007","Brandenburg","lower secondary degree","","","","","","","","",""
"2007","Brandenburg","no degree/no degree yet","","","","","","","","",""
"2007","Brandenburg","Other degree","","","","","","","","",""
"2007","Brandenburg","secondary school degree","","","","","","","","",""
"2007","Bremen","college entrance qualification","","","","","","","","",""
"2007","Bremen","lower secondary degree","","","","","","","","",""
"2007","Bremen","no degree/no degree yet","","","","","","","","",""
"2007","Bremen","Other degree","","","","","","","","",""
"2007","Bremen","secondary school degree","","","","","","","","",""
"2007","Hamburg","college entrance qualification","","","","","","","","",""
"2007","Hamburg","lower secondary degree","","","","","","","","",""
"2007","Hamburg","no degree/no degree yet","","","","","","","","",""
"2007","Hamburg","Other degree","","","","","","","","",""
"2007","Hamburg","secondary school degree","","","","","","","","",""
"2007","Hesse","college entrance qualification","","","","","","","","",""
"2007","Hesse","lower secondary degree","","","","","","","","",""
"2007","Hesse","no degree/no degree yet","","","","","","","","",""
"2007","Hesse","Other degree","","","","","","","","",""
"2007","Hesse","secondary school degree","","","","","","","","",""
"2007","Lower Saxony","college entrance qualification","","","","","","","","",""
"2007","Lower Saxony","lower secondary degree","","","","","","","","",""
"2007","Lower Saxony","no degree/no degree yet","","","","","","","","",""
"2007","Lower Saxony","Other degree","","","","","","","","",""
"2007","Lower Saxony","secondary school degree","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","Other degree","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","",""
"2007","North Rhine-Westphalia","college entrance qualification","","","","","","","","",""
"2007","North Rhine-Westphalia","lower secondary degree","","","","","","","","",""
"2007","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","",""
"2007","North Rhine-Westphalia","Other degree","","","","","","","","",""
"2007","North Rhine-Westphalia","secondary school degree","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","",""
"2007","Saxony","college entrance qualification","","","","","","","","",""
"2007","Saxony","lower secondary degree","","","","","","","","",""
"2007","Saxony","no degree/no degree yet","","","","","","","","",""
"2007","Saxony","Other degree","","","","","","","","",""
"2007","Saxony","secondary school degree","","","","","","","","",""
"2007","Saxony-Anhalt","college entrance qualification","","","","","","","","",""
"2007","Saxony-Anhalt","lower secondary degree","","","","","","","","",""
"2007","Saxony-Anhalt","no degree/no degree yet","","","","","","","","",""
"2007","Saxony-Anhalt","Other degree","","","","","","","","",""
"2007","Saxony-Anhalt","secondary school degree","","","","","","","","",""
"2007","Schleswig-Holstein","college entrance qualification","","","","","","","","",""
"2007","Schleswig-Holstein","lower secondary degree","","","","","","","","",""
"2007","Schleswig-Holstein","no degree/no degree yet","","","","","","","","",""
"2007","Schleswig-Holstein","Other degree","","","","","","","","",""
"2007","Schleswig-Holstein","secondary school degree","","","","","","","","",""
"2007","Thuringia","college entrance qualification","","","","","","","","",""
"2007","Thuringia","lower secondary degree","","","","","","","","",""
"2007","Thuringia","no degree/no degree yet","","","","","","","","",""
"2007","Thuringia","Other degree","","","","","","","","",""
"2007","Thuringia","secondary school degree","","","","","","","","",""
"2008","Baden-Württemberg","college entrance qualification","","","","","","","","",""
"2008","Baden-Württemberg","lower secondary degree","","","","","","","","",""
"2008","Baden-Württemberg","no degree/no degree yet","","","","","","","","",""
"2008","Baden-Württemberg","Other degree","","","","","","","","",""
"2008","Baden-Württemberg","secondary school degree","","","","","","","","",""
"2008","Bavaria","college entrance qualification","","","","","","","","",""
"2008","Bavaria","lower secondary degree","","","","","","","","",""
"2008","Bavaria","no degree/no degree yet","","","","","","","","",""
"2008","Bavaria","Other degree","","","","","","","","",""
"2008","Bavaria","secondary school degree","","","","","","","","",""
"2008","Berlin","college entrance qualification","","","","","","","","",""
"2008","Berlin","lower secondary degree","","","","","","","","",""
"2008","Berlin","no degree/no degree yet","","","","","","","","",""
"2008","Berlin","Other degree","","","","","","","","",""
"2008","Berlin","secondary school degree","","","","","","","","",""
"2008","Brandenburg","college entrance qualification","","","","","","","","",""
"2008","Brandenburg","lower secondary degree","","","","","","","","",""
"2008","Brandenburg","no degree/no degree yet","","","","","","","","",""
"2008","Brandenburg","Other degree","","","","","","","","",""
"2008","Brandenburg","secondary school degree","","","","","","","","",""
"2008","Bremen","college entrance qualification","","","","","","","","",""
"2008","Bremen","lower secondary degree","","","","","","","","",""
"2008","Bremen","no degree/no degree yet","","","","","","","","",""
"2008","Bremen","Other degree","","","","","","","","",""
"2008","Bremen","secondary school degree","","","","","","","","",""
"2008","Hamburg","college entrance qualification","","","","","","","","",""
"2008","Hamburg","lower secondary degree","","","","","","","","",""
"2008","Hamburg","no degree/no degree yet","","","","","","","","",""
"2008","Hamburg","Other degree","","","","","","","","",""
"2008","Hamburg","secondary school degree","","","","","","","","",""
"2008","Hesse","college entrance qualification","","","","","","","","",""
"2008","Hesse","lower secondary degree","","","","","","","","",""
"2008","Hesse","no degree/no degree yet","","","","","","","","",""
"2008","Hesse","Other degree","","","","","","","","",""
"2008","Hesse","secondary school degree","","","","","","","","",""
"2008","Lower Saxony","college entrance qualification","","","","","","","","",""
"2008","Lower Saxony","lower secondary degree","","","","","","","","",""
"2008","Lower Saxony","no degree/no degree yet","","","","","","","","",""
"2008","Lower Saxony","Other degree","","","","","","","","",""
"2008","Lower Saxony","secondary school degree","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","Other degree","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","",""
"2008","North Rhine-Westphalia","college entrance qualification","","","","","","","","",""
"2008","North Rhine-Westphalia","lower secondary degree","","","","","","","","",""
"2008","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","",""
"2008","North Rhine-Westphalia","Other degree","","","","","","","","",""
"2008","North Rhine-Westphalia","secondary school degree","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","",""
"2008","Saxony","college entrance qualification","","","","","","","","",""
"2008","Saxony","lower secondary degree","","","","","","","","",""
"2008","Saxony","no degree/no degree yet","","","","","","","","",""
"2008","Saxony","Other degree","","","","","","","","",""
"2008","Saxony","secondary school degree","","","","","","","","",""
"2008","Saxony-Anhalt","college entrance qualification","","","","","","","","",""
"2008","Saxony-Anhalt","lower secondary degree","","","","","","","","",""
"2008","Saxony-Anhalt","no degree/no degree yet","","","","","","","","",""
"2008","Saxony-Anhalt","Other degree","","","","","","","","",""
"2008","Saxony-Anhalt","secondary school degree","","","","","","","","",""
"2008","Schleswig-Holstein","college entrance qualification","","","","","","","","",""
"2008","Schleswig-Holstein","lower secondary degree","","","","","","","","",""
"2008","Schleswig-Holstein","no degree/no degree yet","","","","","","","","",""
"2008","Schleswig-Holstein","Other degree","","","","","","","","",""
"2008","Schleswig-Holstein","secondary school degree","","","","","","","","",""
"2008","Thuringia","college entrance qualification","","","","","","","","",""
"2008","Thuringia","lower secondary degree","","","","","","","","",""
"2008","Thuringia","no degree/no degree yet","","","","","","","","",""
"2008","Thuringia","Other degree","","","","","","","","",""
"2008","Thuringia","secondary school degree","","","","","","","","",""
"2009","Baden-Württemberg","college entrance qualification","4.64","4.67","566","4.55","4.73","3.33333325386047","4","5.33333349227905","6.33333349227905"
"2009","Baden-Württemberg","lower secondary degree","4.65","4.67","696","4.57","4.73","3.33333325386047","4","5.33333349227905","6"
"2009","Baden-Württemberg","no degree/no degree yet","4.66","4.33","75","4.42","4.9","3.33333325386047","3.66666674613953","5.66666650772095","6"
"2009","Baden-Württemberg","Other degree","4.5","4.67","158","4.34","4.66","3.33333325386047","3.66666674613953","5.33333349227905","6"
"2009","Baden-Württemberg","secondary school degree","4.75","4.67","534","4.65","4.85","3.33333325386047","4","5.66666650772095","6.33333349227905"
"2009","Bavaria","college entrance qualification","4.77","5","646","4.68","4.86","3","4","5.66666650772095","6.33333349227905"
"2009","Bavaria","lower secondary degree","4.57","4.67","1055","4.5","4.64","3","4","5.33333349227905","6"
"2009","Bavaria","no degree/no degree yet","4.33","4.16","68","4.04","4.62","3","3.66666674613953","5","6"
"2009","Bavaria","Other degree","4.37","4.33","122","4.15","4.59","3","3.33333325386047","5.33333349227905","6"
"2009","Bavaria","secondary school degree","4.73","4.67","659","4.65","4.81","3.33333325386047","4","5.33333349227905","6"
"2009","Berlin","college entrance qualification","4.82","4.67","269","4.68","4.96","3.33333325386047","4","5.66666650772095","6.33333349227905"
"2009","Berlin","lower secondary degree","4.66","4.67","115","4.43","4.89","3","4","5.33333349227905","6.66666650772095"
"2009","Berlin","no degree/no degree yet","","","","","","","","",""
"2009","Berlin","Other degree","4.79","4.67","33","4.41","5.17","3.33333325386047","4","6","6.33333349227905"
"2009","Berlin","secondary school degree","4.66","4.67","229","4.51","4.81","3","4","5.33333349227905","6"
"2009","Brandenburg","college entrance qualification","4.62","4.67","196","4.45","4.79","3.33333325386047","4","5.66666650772095","6"
"2009","Brandenburg","lower secondary degree","4.52","4.67","212","4.36","4.68","3","4","5.33333349227905","6"
"2009","Brandenburg","no degree/no degree yet","","","","","","","","",""
"2009","Brandenburg","Other degree","","","","","","","","",""
"2009","Brandenburg","secondary school degree","4.76","4.67","340","4.65","4.87","3.33333325386047","4","5.33333349227905","6"
"2009","Bremen","college entrance qualification","5.07","5","35","4.71","5.43","4","4.33333349227905","5.66666650772095","6"
"2009","Bremen","lower secondary degree","4.49","4.35","33","4.12","4.86","3","3.66666674613953","5.33333349227905","5.66666650772095"
"2009","Bremen","no degree/no degree yet","","","","","","","","",""
"2009","Bremen","Other degree","","","","","","","","",""
"2009","Bremen","secondary school degree","4.96","4.67","40","4.62","5.3","3.66666674613953","4","6","7"
"2009","Hamburg","college entrance qualification","5.02","5.33","115","4.82","5.22","3.33333325386047","4.33333349227905","6","6.66666650772095"
"2009","Hamburg","lower secondary degree","4.7","4.67","58","4.38","5.02","3","4","5.33333349227905","6.66666650772095"
"2009","Hamburg","no degree/no degree yet","","","","","","","","",""
"2009","Hamburg","Other degree","","","","","","","","",""
"2009","Hamburg","secondary school degree","4.91","4.82","72","4.67","5.15","4","4.33333349227905","5.66666650772095","6"
"2009","Hesse","college entrance qualification","4.77","4.67","413","4.66","4.88","3.33333325386047","4","5.66666650772095","6.33333349227905"
"2009","Hesse","lower secondary degree","4.67","4.67","348","4.55","4.79","3.33333325386047","4","5.33333349227905","6"
"2009","Hesse","no degree/no degree yet","4.67","4.67","36","4.27","5.07","3.33333325386047","4","5.33333349227905","6.33333349227905"
"2009","Hesse","Other degree","4.89","5","70","4.62","5.16","3.66666674613953","4.33333349227905","5.66666650772095","6"
"2009","Hesse","secondary school degree","4.93","5","326","4.81","5.05","3.66666674613953","4.33333349227905","5.66666650772095","6.33333349227905"
"2009","Lower Saxony","college entrance qualification","4.83","5","413","4.71","4.95","3","4","5.66666650772095","6.33333349227905"
"2009","Lower Saxony","lower secondary degree","4.66","4.67","571","4.57","4.75","3.33333325386047","4","5.33333349227905","6"
"2009","Lower Saxony","no degree/no degree yet","5","5.33","42","4.64","5.36","3","4","5.66666650772095","6.33333349227905"
"2009","Lower Saxony","Other degree","4.97","5","59","4.67","5.27","3.66666674613953","4.33333349227905","5.66666650772095","6.33333349227905"
"2009","Lower Saxony","secondary school degree","4.83","5","512","4.73","4.93","3.33333325386047","4","5.66666650772095","6.33333349227905"
"2009","Mecklenburg-Western Pomerania","college entrance qualification","4.5","4.67","103","4.29","4.71","3","4","5.33333349227905","5.66666650772095"
"2009","Mecklenburg-Western Pomerania","lower secondary degree","4.65","4.67","120","4.43","4.87","3","3.66666674613953","5.66666650772095","6.33333349227905"
"2009","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","",""
"2009","Mecklenburg-Western Pomerania","Other degree","","","","","","","","",""
"2009","Mecklenburg-Western Pomerania","secondary school degree","4.81","5","222","4.66","4.96","3.33333325386047","4","5.66666650772095","6.33333349227905"
"2009","North Rhine-Westphalia","college entrance qualification","4.83","5","1113","4.76","4.9","3.33333325386047","4","5.66666650772095","6.33333349227905"
"2009","North Rhine-Westphalia","lower secondary degree","4.71","4.67","1265","4.65","4.77","3.33333325386047","4","5.66666650772095","6.33333349227905"
"2009","North Rhine-Westphalia","no degree/no degree yet","4.88","5","122","4.66","5.1","3.33333325386047","3.66666674613953","6","6.66666650772095"
"2009","North Rhine-Westphalia","Other degree","4.55","4.67","229","4.4","4.7","3","3.66666674613953","5.33333349227905","6.33333349227905"
