"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2016","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2016","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2016","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2017","Ostdeutschland, neue Bundeslaender","Female","4.92","5","3208","3.33","4.33","5.67","6.33","7","4.88","4.96","1","7","5","5"
"2017","Ostdeutschland, neue Bundeslaender","Male","4.76","4.67","2898","3.33","4","5.67","6.33","7","4.72","4.8","1","7","4.66666650772095","5"
"2017","Westdeutschland, alte Bundeslaender","Female","4.97","5","12123","3.33","4.33","5.67","6.33","7","4.95","4.99","1","7","5","5"
"2017","Westdeutschland, alte Bundeslaender","Male","4.76","4.67","11098","3.33","4","5.67","6.33","7","4.74","4.78","1","7","5","5"
"2018","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2018","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2018","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2018","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2019","Ostdeutschland, neue Bundeslaender","Female","4.93","5","2918","3.33","4.33","5.67","6.33","7","4.89","4.97","1","7","5","5"
"2019","Ostdeutschland, neue Bundeslaender","Male","4.72","4.67","2655","3.33","4","5.67","6.33","7","4.68","4.76","1","7","4.66666650772095","5"
"2019","Westdeutschland, alte Bundeslaender","Female","4.99","5","10531","3.67","4.33","5.67","6.33","7","4.97","5.01","1","7","5","5"
"2019","Westdeutschland, alte Bundeslaender","Male","4.74","4.67","9630","3.33","4","5.67","6.33","7","4.72","4.76","1","7","4.66666650772095","5"
