"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(0) in school","5.09","5","654","3.33","4.33","6","6.67","7","5","5.18","1","7","5","5.33333349227905"
"2005","16-34 y.","(1a) inadequately completed","4.59","4.48","40","3.33","3.33","5.67","6.33","6.67","4.18","5","2","6.67","3.66666674613953","5.33333349227905"
"2005","16-34 y.","(1b) general elementary school","4.74","4.67","418","3","4","5.67","6.33","7","4.62","4.86","1","7","4.66666650772095","5"
"2005","16-34 y.","(1c) basic vocational qualification","5","5","609","3.33","4.33","6","6.67","7","4.91","5.09","1.33","7","5","5"
"2005","16-34 y.","(2a) intermediate vocational","4.89","5","1148","3.33","4","5.67","6.33","7","4.82","4.96","1.67","7","5","5"
"2005","16-34 y.","(2b) intermediate general qualification","5.26","5.33","444","3.67","4.67","6.33","6.67","7","5.15","5.37","1","7","5","5.33333349227905"
"2005","16-34 y.","(2c_gen) general maturity certificate","5","5","658","3.67","4.33","5.67","6.33","7","4.91","5.09","1","7","5","5.33333349227905"
"2005","16-34 y.","(2c_voc) vocational maturity certificate","5.07","5","505","3.67","4.33","6","6.33","7","4.97","5.17","1.33","7","5","5.33333349227905"
"2005","16-34 y.","(3a) lower tertiary education","4.75","5","198","3","4","5.67","6.33","7","4.59","4.91","1.33","7","4.66666650772095","5"
"2005","16-34 y.","(3b) higher tertiary education","4.92","5","325","3.67","4.33","5.67","6.33","7","4.8","5.04","2","7","5","5.33333349227905"
"2005","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"2005","35-65 y.","(1a) inadequately completed","4.45","4.45","142","2.67","3.67","5","6","7","4.22","4.68","1","7","4","4.66666650772095"
"2005","35-65 y.","(1b) general elementary school","4.49","4.67","738","3","3.67","5.33","6","7","4.4","4.58","1","7","4.33333349227905","4.66666650772095"
"2005","35-65 y.","(1c) basic vocational qualification","4.8","4.67","3382","3.33","4","5.67","6.33","7","4.76","4.84","1","7","4.66666650772095","5"
"2005","35-65 y.","(2a) intermediate vocational","4.88","5","3250","3.67","4.33","5.67","6.33","7","4.84","4.92","1","7","5","5"
"2005","35-65 y.","(2b) intermediate general qualification","5.07","5","101","3.67","4","5.67","7","7","4.85","5.29","2.67","7","4.66666650772095","5.33333349227905"
"2005","35-65 y.","(2c_gen) general maturity certificate","4.52","4.33","123","3.33","4","5.33","5.67","7","4.33","4.71","2.33","7","4.33333349227905","4.66666650772095"
"2005","35-65 y.","(2c_voc) vocational maturity certificate","4.82","5","863","3.33","4","5.67","6.33","7","4.74","4.9","1","7","4.66666650772095","5"
"2005","35-65 y.","(3a) lower tertiary education","4.88","5","1159","3.33","4.33","5.67","6.33","7","4.82","4.94","1.33","7","5","5"
"2005","35-65 y.","(3b) higher tertiary education","4.79","4.67","1827","3.33","4","5.67","6.33","7","4.74","4.84","1","7","4.66666650772095","5"
"2005","66 and older","(0) in school","","","","","","","","","","","","","",""
"2005","66 and older","(1a) inadequately completed","4.35","4","65","3","3.67","5","6.33","7","4.01","4.69","1.33","7","3.66666674613953","4"
