"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","general elemantary","4.61","4.67","695","3","4","5.33","6","7","4.52","4.7","1","7","4.66666650772095","4.66666650772095"
"2005","(Married) couple without C.","higher education","4.75","4.67","1661","3.33","4","5.67","6","7","4.7","4.8","1","7","4.66666650772095","5"
"2005","(Married) couple without C.","higher vocational","4.77","4.67","562","3.33","4","5.33","6.33","7","4.68","4.86","1.33","7","4.66666650772095","5"
"2005","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","inadequately","4.07","4","62","2.33","3","5","6","7","3.75","4.39","1.33","7","3.33333325386047","4.33333349227905"
"2005","(Married) couple without C.","middle vocational","4.72","4.67","3659","3.33","4","5.67","6.33","7","4.68","4.76","1","7","4.66666650772095","4.66666650772095"
"2005","(Married) couple without C.","vocational + Abi","5.01","5","352","3.67","4.33","5.67","6.33","7","4.89","5.13","1.67","7","5","5"
"2005","1-pers.-HH","general elemantary","4.57","4.67","433","3","4","5.33","6","7","4.45","4.69","1","7","4.33333349227905","4.66666650772095"
"2005","1-pers.-HH","higher education","4.96","5","560","3.33","4.33","5.67","6.33","7","4.87","5.05","1.67","7","5","5"
"2005","1-pers.-HH","higher vocational","4.88","5","197","3.33","4","5.67","6.33","7","4.71","5.05","1","7","4.66666650772095","5.33333349227905"
"2005","1-pers.-HH","in school","","","","","","","","","","","","","",""
"2005","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"2005","1-pers.-HH","middle vocational","4.78","4.67","1548","3.33","4","5.67","6.33","7","4.72","4.84","1","7","4.66666650772095","5"
"2005","1-pers.-HH","vocational + Abi","4.96","5","178","3.33","4.33","5.67","6.33","7","4.8","5.12","2.33","7","4.66666650772095","5.33333349227905"
"2005","Couple + C. GT 16 ","general elemantary","4.81","4.95","430","3.33","4","5.33","6.33","7","4.69","4.93","1","7","4.66666650772095","5"
"2005","Couple + C. GT 16 ","higher education","4.71","5","630","3","4","5.67","6","7","4.62","4.8","1","7","4.66666650772095","5"
"2005","Couple + C. GT 16 ","higher vocational","4.92","4.81","209","3.67","4.33","5.67","6.67","7","4.77","5.07","1.67","7","4.66666650772095","5"
"2005","Couple + C. GT 16 ","in school","5","5","268","3.67","4.33","6","6.67","7","4.87","5.13","1.67","7","4.66666650772095","5"
"2005","Couple + C. GT 16 ","inadequately","4.27","4","45","2.67","3.33","5.33","5.67","7","3.86","4.68","1.33","7","3.66666674613953","5"
"2005","Couple + C. GT 16 ","middle vocational","4.77","4.67","1775","3.33","4","5.67","6","7","4.72","4.82","1","7","4.66666650772095","5"
