"plh0106","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Less important","1990","North Rhine-Westphalia","Not Employed","208","0.278449588256865","0.246284458573679","0.310614717940052"
"Less important","1990","North Rhine-Westphalia","Employed","254","0.218775141749513","0.195196968413094","0.242353315085933"
"Less important","1990","Hesse","Not Employed","85","0.346773510798388","0.286808866821271","0.406738154775504"
"Less important","1990","Hesse","Employed","77","0.186452333363007","0.148935745384257","0.223968921341757"
"Less important","1990","Rhineland-Palatinate,Saarland","Not Employed","68","0.291369991250027","0.232645893443751","0.350094089056304"
"Less important","1990","Rhineland-Palatinate,Saarland","Employed","56","0.186741336702924","0.14430770851621","0.229174964889639"
"Less important","1990","Baden-Württemberg","Not Employed","117","0.331030222280274","0.283080698220662","0.378979746339885"
"Less important","1990","Baden-Württemberg","Employed","155","0.193969415618532","0.166273890799257","0.221664940437808"
"Less important","1990","Bavaria","Not Employed","140","0.354733736164914","0.308647775287154","0.400819697042674"
"Less important","1990","Bavaria","Employed","185","0.216472095186128","0.188818188819557","0.244126001552699"
"Less important","1990","Berlin","Not Employed","24","","",""
"Less important","1990","Berlin","Employed","35","0.233071073903943","0.167764499963609","0.298377647844277"
"Less important","1990","Brandenburg","Not Employed","","","",""
"Less important","1990","Brandenburg","Employed","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","Employed","","","",""
"Less important","1990","Saxony","Not Employed","","","",""
"Less important","1990","Saxony","Employed","","","",""
"Less important","1990","Saxony-Anhalt","Not Employed","","","",""
"Less important","1990","Saxony-Anhalt","Employed","","","",""
"Less important","1990","Thuringia","Not Employed","","","",""
"Less important","1990","Thuringia","Employed","","","",""
"Quite unimportant","1990","Schleswig-Holstein","Not Employed","8","","",""
"Quite unimportant","1990","Schleswig-Holstein","Employed","4","","",""
"Quite unimportant","1990","Hamburg","Not Employed","2","","",""
"Quite unimportant","1990","Hamburg","Employed","1","","",""
"Quite unimportant","1990","Lower Saxony","Not Employed","20","","",""
"Quite unimportant","1990","Lower Saxony","Employed","13","","",""
"Quite unimportant","1990","Bremen","Not Employed","5","","",""
"Quite unimportant","1990","Bremen","Employed","1","","",""
"Quite unimportant","1990","North Rhine-Westphalia","Not Employed","51","0.0764543616500798","0.0573861926956673","0.0955225306044923"
"Quite unimportant","1990","North Rhine-Westphalia","Employed","15","","",""
"Quite unimportant","1990","Hesse","Not Employed","18","","",""
"Quite unimportant","1990","Hesse","Employed","12","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Not Employed","25","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Employed","8","","",""
"Quite unimportant","1990","Baden-Württemberg","Not Employed","43","0.123246222425378","0.0897517716969806","0.156740673153775"
"Quite unimportant","1990","Baden-Württemberg","Employed","20","","",""
"Quite unimportant","1990","Bavaria","Not Employed","49","0.135011825817439","0.102093411225266","0.167930240409613"
"Quite unimportant","1990","Bavaria","Employed","15","","",""
"Quite unimportant","1990","Berlin","Not Employed","4","","",""
"Quite unimportant","1990","Berlin","Employed","3","","",""
"Quite unimportant","1990","Brandenburg","Not Employed","","","",""
"Quite unimportant","1990","Brandenburg","Employed","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Employed","","","",""
"Quite unimportant","1990","Saxony","Not Employed","","","",""
"Quite unimportant","1990","Saxony","Employed","","","",""
"Quite unimportant","1990","Saxony-Anhalt","Not Employed","","","",""
"Quite unimportant","1990","Saxony-Anhalt","Employed","","","",""
"Quite unimportant","1990","Thuringia","Not Employed","","","",""
"Quite unimportant","1990","Thuringia","Employed","","","",""
"Very important","1991","Schleswig-Holstein","Not Employed","","","",""
"Very important","1991","Schleswig-Holstein","Employed","","","",""
"Very important","1991","Hamburg","Not Employed","","","",""
"Very important","1991","Hamburg","Employed","","","",""
"Very important","1991","Lower Saxony","Not Employed","","","",""
"Very important","1991","Lower Saxony","Employed","","","",""
"Very important","1991","Bremen","Not Employed","","","",""
"Very important","1991","Bremen","Employed","","","",""
"Very important","1991","North Rhine-Westphalia","Not Employed","","","",""
"Very important","1991","North Rhine-Westphalia","Employed","","","",""
"Very important","1991","Hesse","Not Employed","","","",""
"Very important","1991","Hesse","Employed","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","Employed","","","",""
"Very important","1991","Baden-Württemberg","Not Employed","","","",""
"Very important","1991","Baden-Württemberg","Employed","","","",""
"Very important","1991","Bavaria","Not Employed","","","",""
"Very important","1991","Bavaria","Employed","","","",""
"Very important","1991","Berlin","Not Employed","","","",""
"Very important","1991","Berlin","Employed","","","",""
"Very important","1991","Brandenburg","Not Employed","","","",""
"Very important","1991","Brandenburg","Employed","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","Employed","","","",""
"Very important","1991","Saxony","Not Employed","","","",""
"Very important","1991","Saxony","Employed","","","",""
"Very important","1991","Saxony-Anhalt","Not Employed","","","",""
"Very important","1991","Saxony-Anhalt","Employed","","","",""
"Very important","1991","Thuringia","Not Employed","","","",""
"Very important","1991","Thuringia","Employed","","","",""
"Important","1991","Schleswig-Holstein","Not Employed","","","",""
"Important","1991","Schleswig-Holstein","Employed","","","",""
"Important","1991","Hamburg","Not Employed","","","",""
"Important","1991","Hamburg","Employed","","","",""
"Important","1991","Lower Saxony","Not Employed","","","",""
"Important","1991","Lower Saxony","Employed","","","",""
"Important","1991","Bremen","Not Employed","","","",""
"Important","1991","Bremen","Employed","","","",""
"Important","1991","North Rhine-Westphalia","Not Employed","","","",""
"Important","1991","North Rhine-Westphalia","Employed","","","",""
"Important","1991","Hesse","Not Employed","","","",""
"Important","1991","Hesse","Employed","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","Employed","","","",""
"Important","1991","Baden-Württemberg","Not Employed","","","",""
"Important","1991","Baden-Württemberg","Employed","","","",""
"Important","1991","Bavaria","Not Employed","","","",""
"Important","1991","Bavaria","Employed","","","",""
"Important","1991","Berlin","Not Employed","","","",""
"Important","1991","Berlin","Employed","","","",""
"Important","1991","Brandenburg","Not Employed","","","",""
"Important","1991","Brandenburg","Employed","","","",""
"Important","1991","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Important","1991","Mecklenburg-Western Pomerania","Employed","","","",""
"Important","1991","Saxony","Not Employed","","","",""
"Important","1991","Saxony","Employed","","","",""
"Important","1991","Saxony-Anhalt","Not Employed","","","",""
"Important","1991","Saxony-Anhalt","Employed","","","",""
"Important","1991","Thuringia","Not Employed","","","",""
"Important","1991","Thuringia","Employed","","","",""
"Less important","1991","Schleswig-Holstein","Not Employed","","","",""
"Less important","1991","Schleswig-Holstein","Employed","","","",""
"Less important","1991","Hamburg","Not Employed","","","",""
"Less important","1991","Hamburg","Employed","","","",""
"Less important","1991","Lower Saxony","Not Employed","","","",""
"Less important","1991","Lower Saxony","Employed","","","",""
"Less important","1991","Bremen","Not Employed","","","",""
"Less important","1991","Bremen","Employed","","","",""
"Less important","1991","North Rhine-Westphalia","Not Employed","","","",""
"Less important","1991","North Rhine-Westphalia","Employed","","","",""
"Less important","1991","Hesse","Not Employed","","","",""
"Less important","1991","Hesse","Employed","","","",""
"Less important","1991","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Less important","1991","Rhineland-Palatinate,Saarland","Employed","","","",""
"Less important","1991","Baden-Württemberg","Not Employed","","","",""
"Less important","1991","Baden-Württemberg","Employed","","","",""
"Less important","1991","Bavaria","Not Employed","","","",""
"Less important","1991","Bavaria","Employed","","","",""
"Less important","1991","Berlin","Not Employed","","","",""
"Less important","1991","Berlin","Employed","","","",""
"Less important","1991","Brandenburg","Not Employed","","","",""
"Less important","1991","Brandenburg","Employed","","","",""
"Less important","1991","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Less important","1991","Mecklenburg-Western Pomerania","Employed","","","",""
"Less important","1991","Saxony","Not Employed","","","",""
"Less important","1991","Saxony","Employed","","","",""
"Less important","1991","Saxony-Anhalt","Not Employed","","","",""
"Less important","1991","Saxony-Anhalt","Employed","","","",""
"Less important","1991","Thuringia","Not Employed","","","",""
"Less important","1991","Thuringia","Employed","","","",""
"Quite unimportant","1991","Schleswig-Holstein","Not Employed","","","",""
"Quite unimportant","1991","Schleswig-Holstein","Employed","","","",""
"Quite unimportant","1991","Hamburg","Not Employed","","","",""
"Quite unimportant","1991","Hamburg","Employed","","","",""
"Quite unimportant","1991","Lower Saxony","Not Employed","","","",""
"Quite unimportant","1991","Lower Saxony","Employed","","","",""
"Quite unimportant","1991","Bremen","Not Employed","","","",""
"Quite unimportant","1991","Bremen","Employed","","","",""
"Quite unimportant","1991","North Rhine-Westphalia","Not Employed","","","",""
"Quite unimportant","1991","North Rhine-Westphalia","Employed","","","",""
"Quite unimportant","1991","Hesse","Not Employed","","","",""
"Quite unimportant","1991","Hesse","Employed","","","",""
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","Employed","","","",""
"Quite unimportant","1991","Baden-Württemberg","Not Employed","","","",""
"Quite unimportant","1991","Baden-Württemberg","Employed","","","",""
"Quite unimportant","1991","Bavaria","Not Employed","","","",""
"Quite unimportant","1991","Bavaria","Employed","","","",""
"Quite unimportant","1991","Berlin","Not Employed","","","",""
"Quite unimportant","1991","Berlin","Employed","","","",""
"Quite unimportant","1991","Brandenburg","Not Employed","","","",""
"Quite unimportant","1991","Brandenburg","Employed","","","",""
"Quite unimportant","1991","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Quite unimportant","1991","Mecklenburg-Western Pomerania","Employed","","","",""
"Quite unimportant","1991","Saxony","Not Employed","","","",""
"Quite unimportant","1991","Saxony","Employed","","","",""
"Quite unimportant","1991","Saxony-Anhalt","Not Employed","","","",""
"Quite unimportant","1991","Saxony-Anhalt","Employed","","","",""
"Quite unimportant","1991","Thuringia","Not Employed","","","",""
"Quite unimportant","1991","Thuringia","Employed","","","",""
"Very important","1992","Schleswig-Holstein","Not Employed","13","","",""
"Very important","1992","Schleswig-Holstein","Employed","44","0.264123676442949","0.194494090526402","0.333753262359496"
"Very important","1992","Hamburg","Not Employed","3","","",""
"Very important","1992","Hamburg","Employed","13","","",""
"Very important","1992","Lower Saxony","Not Employed","54","0.140779087895005","0.102000646996657","0.179557528793353"
"Very important","1992","Lower Saxony","Employed","124","0.222226648429036","0.186731632031413","0.257721664826659"
"Very important","1992","Bremen","Not Employed","6","","",""
"Very important","1992","Bremen","Employed","13","","",""
"Very important","1992","North Rhine-Westphalia","Not Employed","87","0.107480609643352","0.084503559588829","0.130457659697875"
"Very important","1992","North Rhine-Westphalia","Employed","271","0.231839633405886","0.207852577222437","0.255826689589335"
"Very important","1992","Hesse","Not Employed","17","","",""
"Very important","1992","Hesse","Employed","86","0.198279921578483","0.159873957636669","0.236685885520298"
"Very important","1992","Rhineland-Palatinate,Saarland","Not Employed","26","","",""
"Very important","1992","Rhineland-Palatinate,Saarland","Employed","78","0.220130783288486","0.17556204623273","0.264699520344241"
"Very important","1992","Baden-Württemberg","Not Employed","49","0.128305319893142","0.0926524683704794","0.163958171415805"
"Very important","1992","Baden-Württemberg","Employed","164","0.206649326693748","0.177862692468716","0.23543596091878"
"Very important","1992","Bavaria","Not Employed","56","0.11512528166798","0.084851937384384","0.145398625951576"
"Very important","1992","Bavaria","Employed","197","0.222041718038824","0.194440105361337","0.24964333071631"
"Very important","1992","Berlin","Not Employed","25","","",""
"Very important","1992","Berlin","Employed","101","0.265933804064123","0.220730576564857","0.311137031563389"
"Very important","1992","Brandenburg","Not Employed","39","0.156756558271462","0.102735534205666","0.210777582337258"
"Very important","1992","Brandenburg","Employed","122","0.260664889968687","0.221595272758438","0.299734507178935"
"Very important","1992","Mecklenburg-Western Pomerania","Not Employed","19","","",""
"Very important","1992","Mecklenburg-Western Pomerania","Employed","73","0.235558672614258","0.188547882507271","0.282569462721245"
"Very important","1992","Saxony","Not Employed","49","0.118543509136708","0.0822063786154255","0.15488063965799"
"Very important","1992","Saxony","Employed","206","0.23934177431742","0.210691266120797","0.267992282514042"
"Very important","1992","Saxony-Anhalt","Not Employed","23","","",""
"Very important","1992","Saxony-Anhalt","Employed","118","0.208600298586871","0.175008339155357","0.242192258018385"
"Very important","1992","Thuringia","Not Employed","24","","",""
"Very important","1992","Thuringia","Employed","131","0.264313375831371","0.225661632257403","0.30296511940534"
"Important","1992","Schleswig-Holstein","Not Employed","34","0.361265057063174","0.259740247938736","0.462789866187611"
"Important","1992","Schleswig-Holstein","Employed","69","0.425479252780737","0.347392064935382","0.503566440626092"
"Important","1992","Hamburg","Not Employed","25","","",""
"Important","1992","Hamburg","Employed","38","0.548290252478169","0.430005537321531","0.666574967634806"
"Important","1992","Lower Saxony","Not Employed","125","0.402603920923141","0.347922595199253","0.457285246647029"
"Important","1992","Lower Saxony","Employed","288","0.565070704676685","0.52274506696477","0.607396342388599"
"Important","1992","Bremen","Not Employed","15","","",""
"Important","1992","Bremen","Employed","17","","",""
"Important","1992","North Rhine-Westphalia","Not Employed","357","0.504305041132301","0.467213550631574","0.541396531633028"
"Important","1992","North Rhine-Westphalia","Employed","653","0.542988176848454","0.514673209303357","0.57130314439355"
"Important","1992","Hesse","Not Employed","100","0.399424381691091","0.336535877540717","0.462312885841465"
"Important","1992","Hesse","Employed","240","0.588291985241663","0.540885359237486","0.635698611245841"
"Important","1992","Rhineland-Palatinate,Saarland","Not Employed","84","0.390531392339243","0.324546868197885","0.456515916480601"
"Important","1992","Rhineland-Palatinate,Saarland","Employed","179","0.54002404467834","0.486413136680528","0.593634952676153"
"Important","1992","Baden-Württemberg","Not Employed","136","0.403879235467832","0.351569487387238","0.456188983548426"
"Important","1992","Baden-Württemberg","Employed","394","0.531736207364782","0.496260202903387","0.567212211826178"
"Important","1992","Bavaria","Not Employed","169","0.375007504181066","0.329088598020989","0.420926410341143"
"Important","1992","Bavaria","Employed","454","0.509620595219482","0.476421319438612","0.542819871000353"
"Important","1992","Berlin","Not Employed","52","0.396433534926655","0.312347444925296","0.480519624928013"
"Important","1992","Berlin","Employed","196","0.533117965318854","0.482075657853151","0.584160272784558"
"Important","1992","Brandenburg","Not Employed","71","0.410072349501475","0.336991584244632","0.483153114758318"
"Important","1992","Brandenburg","Employed","271","0.553709289061049","0.5094680735886","0.597950504533498"
"Important","1992","Mecklenburg-Western Pomerania","Not Employed","46","0.442772732109079","0.344430136418423","0.541115327799736"
"Important","1992","Mecklenburg-Western Pomerania","Employed","189","0.607518099107301","0.553422074641548","0.661614123573054"
"Important","1992","Saxony","Not Employed","128","0.423188447386353","0.367649815680077","0.478727079092629"
"Important","1992","Saxony","Employed","492","0.56978579476788","0.536540784178693","0.603030805357068"
"Important","1992","Saxony-Anhalt","Not Employed","78","0.282964754578055","0.222473204511703","0.343456304644407"
"Important","1992","Saxony-Anhalt","Employed","329","0.596351301668026","0.555788046717949","0.636914556618103"
"Important","1992","Thuringia","Not Employed","101","0.582486931364302","0.510643522040462","0.654330340688141"
"Important","1992","Thuringia","Employed","286","0.55188501909435","0.50829549544577","0.595474542742929"
"Less important","1992","Schleswig-Holstein","Not Employed","28","","",""
"Less important","1992","Schleswig-Holstein","Employed","38","0.272559680172212","0.202233468971098","0.342885891373326"
"Less important","1992","Hamburg","Not Employed","13","","",""
"Less important","1992","Hamburg","Employed","17","","",""
"Less important","1992","Lower Saxony","Not Employed","93","0.310098586044854","0.258526789362898","0.36167038272681"
"Less important","1992","Lower Saxony","Employed","104","0.189499804178335","0.15603997432262","0.222959634034051"
"Less important","1992","Bremen","Not Employed","14","","",""
"Less important","1992","Bremen","Employed","9","","",""
"Less important","1992","North Rhine-Westphalia","Not Employed","194","0.294769944349813","0.260945755854398","0.328594132845228"
"Less important","1992","North Rhine-Westphalia","Employed","236","0.199267186859235","0.176562324605429","0.221972049113042"
"Less important","1992","Hesse","Not Employed","78","0.333618919346616","0.273076914938625","0.394160923754607"
"Less important","1992","Hesse","Employed","72","0.170142781945872","0.133947132524831","0.206338431366912"
"Less important","1992","Rhineland-Palatinate,Saarland","Not Employed","76","0.379105770666559","0.313487096222777","0.444724445110342"
"Less important","1992","Rhineland-Palatinate,Saarland","Employed","65","0.20899507234081","0.165259313427147","0.252730831254473"
"Less important","1992","Baden-Württemberg","Not Employed","115","0.343723850862078","0.293090358195195","0.394357343528962"
"Less important","1992","Baden-Württemberg","Employed","183","0.23258986825401","0.202553290073335","0.262626446434685"
"Less important","1992","Bavaria","Not Employed","136","0.33111401392074","0.286476604382644","0.375751423458837"
"Less important","1992","Bavaria","Employed","191","0.231391715128216","0.203384788939458","0.259398641316974"
"Less important","1992","Berlin","Not Employed","42","0.324677328448402","0.244184338141479","0.405170318755325"
"Less important","1992","Berlin","Employed","60","0.17661402033858","0.13759922068617","0.215628819990991"
"Less important","1992","Brandenburg","Not Employed","52","0.356486113342396","0.285319919879383","0.427652306805409"
"Less important","1992","Brandenburg","Employed","88","0.176919268493033","0.142957835517011","0.210880701469056"
"Less important","1992","Mecklenburg-Western Pomerania","Not Employed","33","0.394219876749777","0.297467460052037","0.490972293447517"
"Less important","1992","Mecklenburg-Western Pomerania","Employed","49","0.150390825268068","0.110790733685471","0.189990916850665"
"Less important","1992","Saxony","Not Employed","91","0.312172167499111","0.260082898617826","0.364261436380396"
"Less important","1992","Saxony","Employed","140","0.169059861377156","0.143892747342311","0.194226975412002"
"Less important","1992","Saxony-Anhalt","Not Employed","76","0.417239954253855","0.351018895778856","0.483461012728854"
"Less important","1992","Saxony-Anhalt","Employed","104","0.17670719354923","0.145172819964023","0.208241567134436"
"Less important","1992","Thuringia","Not Employed","45","0.238518459571509","0.176431628856351","0.300605290286668"
"Less important","1992","Thuringia","Employed","78","0.170176672928251","0.137238013281292","0.203115332575211"
"Quite unimportant","1992","Schleswig-Holstein","Not Employed","11","","",""
"Quite unimportant","1992","Schleswig-Holstein","Employed","3","","",""
"Quite unimportant","1992","Hamburg","Not Employed","4","","",""
"Quite unimportant","1992","Hamburg","Employed","","","",""
"Quite unimportant","1992","Lower Saxony","Not Employed","37","0.146518405136999","0.107089744677611","0.185947065596387"
"Quite unimportant","1992","Lower Saxony","Employed","11","","",""
"Quite unimportant","1992","Bremen","Not Employed","10","","",""
"Quite unimportant","1992","Bremen","Employed","1","","",""
"Quite unimportant","1992","North Rhine-Westphalia","Not Employed","60","0.0934444048745342","0.0718523362291092","0.115036473519959"
"Quite unimportant","1992","North Rhine-Westphalia","Employed","29","","",""
"Quite unimportant","1992","Hesse","Not Employed","38","0.192176495333963","0.141584884480818","0.242768106187108"
"Quite unimportant","1992","Hesse","Employed","16","","",""
"Quite unimportant","1992","Rhineland-Palatinate,Saarland","Not Employed","24","","",""
"Quite unimportant","1992","Rhineland-Palatinate,Saarland","Employed","10","","",""
"Quite unimportant","1992","Baden-Württemberg","Not Employed","38","0.124091593776947","0.0889444312785543","0.15923875627534"
"Quite unimportant","1992","Baden-Württemberg","Employed","19","","",""
"Quite unimportant","1992","Bavaria","Not Employed","66","0.178753200230214","0.142412113387685","0.215094287072742"
"Quite unimportant","1992","Bavaria","Employed","29","","",""
"Quite unimportant","1992","Berlin","Not Employed","11","","",""
"Quite unimportant","1992","Berlin","Employed","10","","",""
"Quite unimportant","1992","Brandenburg","Not Employed","12","","",""
"Quite unimportant","1992","Brandenburg","Employed","4","","",""
"Quite unimportant","1992","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Quite unimportant","1992","Mecklenburg-Western Pomerania","Employed","2","","",""
"Quite unimportant","1992","Saxony","Not Employed","36","0.146095875977828","0.106391823782927","0.18579992817273"
"Quite unimportant","1992","Saxony","Employed","14","","",""
"Quite unimportant","1992","Saxony-Anhalt","Not Employed","36","0.236151049007511","0.179114009942454","0.293188088072568"
"Quite unimportant","1992","Saxony-Anhalt","Employed","11","","",""
"Quite unimportant","1992","Thuringia","Not Employed","11","","",""
"Quite unimportant","1992","Thuringia","Employed","5","","",""
"Very important","1993","Schleswig-Holstein","Not Employed","","","",""
"Very important","1993","Schleswig-Holstein","Employed","","","",""
"Very important","1993","Hamburg","Not Employed","","","",""
"Very important","1993","Hamburg","Employed","","","",""
"Very important","1993","Lower Saxony","Not Employed","","","",""
"Very important","1993","Lower Saxony","Employed","","","",""
"Very important","1993","Bremen","Not Employed","","","",""
"Very important","1993","Bremen","Employed","","","",""
"Very important","1993","North Rhine-Westphalia","Not Employed","","","",""
"Very important","1993","North Rhine-Westphalia","Employed","","","",""
"Very important","1993","Hesse","Not Employed","","","",""
"Very important","1993","Hesse","Employed","","","",""
"Very important","1993","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Very important","1993","Rhineland-Palatinate,Saarland","Employed","","","",""
"Very important","1993","Baden-Württemberg","Not Employed","","","",""
"Very important","1993","Baden-Württemberg","Employed","","","",""
"Very important","1993","Bavaria","Not Employed","","","",""
"Very important","1993","Bavaria","Employed","","","",""
"Very important","1993","Berlin","Not Employed","","","",""
"Very important","1993","Berlin","Employed","","","",""
"Very important","1993","Brandenburg","Not Employed","","","",""
"Very important","1993","Brandenburg","Employed","","","",""
"Very important","1993","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Very important","1993","Mecklenburg-Western Pomerania","Employed","","","",""
"Very important","1993","Saxony","Not Employed","","","",""
"Very important","1993","Saxony","Employed","","","",""
"Very important","1993","Saxony-Anhalt","Not Employed","","","",""
"Very important","1993","Saxony-Anhalt","Employed","","","",""
"Very important","1993","Thuringia","Not Employed","","","",""
"Very important","1993","Thuringia","Employed","","","",""
"Important","1993","Schleswig-Holstein","Not Employed","","","",""
"Important","1993","Schleswig-Holstein","Employed","","","",""
"Important","1993","Hamburg","Not Employed","","","",""
"Important","1993","Hamburg","Employed","","","",""
"Important","1993","Lower Saxony","Not Employed","","","",""
"Important","1993","Lower Saxony","Employed","","","",""
"Important","1993","Bremen","Not Employed","","","",""
"Important","1993","Bremen","Employed","","","",""
"Important","1993","North Rhine-Westphalia","Not Employed","","","",""
"Important","1993","North Rhine-Westphalia","Employed","","","",""
"Important","1993","Hesse","Not Employed","","","",""
"Important","1993","Hesse","Employed","","","",""
"Important","1993","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Important","1993","Rhineland-Palatinate,Saarland","Employed","","","",""
"Important","1993","Baden-Württemberg","Not Employed","","","",""
