"plh0106","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","1-pers.-HH","West Germany","448","0.478371022437611","0.445861713753506","0.510880331121716","2"
"Important","1990","1-pers.-HH","East Germany","","","","","2"
"Important","1990","(Married) couple without C. ","West Germany","1026","0.508812492230465","0.486935623247127","0.530689361213802","2"
"Important","1990","(Married) couple without C. ","East Germany","","","","","2"
"Important","1990","Single parent ","West Germany","183","0.483937284858865","0.434018556956064","0.533856012761665","2"
"Important","1990","Couple + C. LE 16 ","East Germany","","","","","2"
"Important","1990","Single parent ","East Germany","","","","","2"
"Important","1990","Couple + C. LE 16 ","West Germany","857","0.581871141949854","0.556613211721477","0.607129072178231","2"
"Important","1990","Couple + C. GT 16 ","East Germany","","","","","2"
"Important","1990","Couple + C. LE and GT 16","East Germany","","","","","2"
"Important","1990","Couple + C. GT 16 ","West Germany","806","0.530052469314577","0.504994854756648","0.555110083872505","2"
"Important","1990","Couple + C. LE and GT 16","West Germany","241","0.541179490032706","0.494459854221273","0.58789912584414","2"
"Less important","1990","Couple + C. LE and GT 16","West Germany","87","0.207282344495363","0.169276726914518","0.245287962076209","3"
"Less important","1990","Couple + C. GT 16 ","East Germany","","","","","3"
"Less important","1990","1-pers.-HH","East Germany","","","","","3"
"Less important","1990","(Married) couple without C. ","West Germany","543","0.283090793843244","0.263376665548494","0.302804922137994","3"
"Less important","1990","1-pers.-HH","West Germany","227","0.25442780768671","0.226083125865969","0.282772489507452","3"
"Less important","1990","(Married) couple without C. ","East Germany","","","","","3"
"Less important","1990","Single parent ","West Germany","96","0.249197589288137","0.205990752357599","0.292404426218674","3"
"Less important","1990","Single parent ","East Germany","","","","","3"
"Less important","1990","Couple + C. LE 16 ","West Germany","332","0.232519071529414","0.210887286177204","0.254150856881623","3"
"Less important","1990","Couple + C. LE 16 ","East Germany","","","","","3"
"Less important","1990","Couple + C. GT 16 ","West Germany","334","0.224110768653694","0.203175100189308","0.24504643711808","3"
"Less important","1990","Couple + C. LE and GT 16","East Germany","","","","","3"
