"plh0106","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Important","2009","16-34 y.","Female","","","","","2"
"Important","2009","35-65 y.","Male","","","","","2"
"Important","2009","35-65 y.","Female","","","","","2"
"Important","2009","66 and older","Male","","","","","2"
"Important","2009","66 and older","Female","","","","","2"
"Less important","2009","16-34 y.","Male","","","","","3"
"Less important","2009","16-34 y.","Female","","","","","3"
"Less important","2009","35-65 y.","Female","","","","","3"
"Less important","2009","35-65 y.","Male","","","","","3"
"Less important","2009","66 and older","Male","","","","","3"
"Less important","2009","66 and older","Female","","","","","3"
"Quite unimportant","2009","16-34 y.","Male","","","","","4"
"Quite unimportant","2009","16-34 y.","Female","","","","","4"
"Quite unimportant","2009","35-65 y.","Male","","","","","4"
"Quite unimportant","2009","35-65 y.","Female","","","","","4"
"Quite unimportant","2009","66 and older","Male","","","","","4"
"Quite unimportant","2009","66 and older","Female","","","","","4"
"Very important","2009","16-34 y.","Male","","","","","1"
"Very important","2009","16-34 y.","Female","","","","","1"
"Very important","2009","35-65 y.","Male","","","","","1"
"Very important","2009","35-65 y.","Female","","","","","1"
"Very important","2009","66 and older","Male","","","","","1"
"Very important","2009","66 and older","Female","","","","","1"
"Important","2010","16-34 y.","Male","590","0.569336787909808","0.539371817169711","0.599301758649904","2"
"Important","2010","16-34 y.","Female","1067","0.556527124824579","0.534345981262757","0.578708268386401","2"
"Important","2010","35-65 y.","Female","1278","0.532611528907876","0.512612791303212","0.55261026651254","2"
"Important","2010","35-65 y.","Male","1080","0.566023904510444","0.543796861090768","0.588250947930119","2"
"Important","2010","66 and older","Female","4","","","","2"
"Important","2010","66 and older","Male","2","","","","2"
"Less important","2010","16-34 y.","Male","148","0.131914779245477","0.11143674543911","0.152392813051843","3"
"Less important","2010","16-34 y.","Female","364","0.172912447267805","0.156027640109282","0.189797254426329","3"
"Less important","2010","35-65 y.","Female","649","0.268778685173878","0.251008983499895","0.286548386847861","3"
"Less important","2010","35-65 y.","Male","438","0.226074450810238","0.207315577875741","0.244833323744735","3"
"Less important","2010","66 and older","Female","3","","","","3"
"Less important","2010","66 and older","Male","3","","","","3"
"Quite unimportant","2010","16-34 y.","Male","15","","","","4"
"Quite unimportant","2010","16-34 y.","Female","33","0.0160848541987459","0.0104679809848533","0.0217017274126384","4"
"Quite unimportant","2010","35-65 y.","Male","26","","","","4"
"Quite unimportant","2010","35-65 y.","Female","64","0.0284960379880623","0.021826851961655","0.0351652240144697","4"
"Quite unimportant","2010","66 and older","Male","2","","","","4"
"Quite unimportant","2010","66 and older","Female","","","","","4"
"Very important","2010","16-34 y.","Male","296","0.286817793159104","0.259448496208537","0.314187090109671","1"
"Very important","2010","16-34 y.","Female","463","0.25447557370887","0.235028188200554","0.273922959217186","1"
"Very important","2010","35-65 y.","Male","366","0.195888681762391","0.178089740627537","0.213687622897245","1"
"Very important","2010","35-65 y.","Female","400","0.170113747930184","0.155053320612083","0.185174175248285","1"
"Very important","2010","66 and older","Male","","","","","1"
"Very important","2010","66 and older","Female","","","","","1"
"Important","2011","16-34 y.","Male","","","","","2"
"Important","2011","16-34 y.","Female","","","","","2"
"Important","2011","35-65 y.","Male","","","","","2"
"Important","2011","35-65 y.","Female","","","","","2"
"Important","2011","66 and older","Male","","","","","2"
"Important","2011","66 and older","Female","","","","","2"
"Less important","2011","16-34 y.","Male","","","","","3"
"Less important","2011","16-34 y.","Female","","","","","3"
"Less important","2011","35-65 y.","Female","","","","","3"
"Less important","2011","35-65 y.","Male","","","","","3"
"Less important","2011","66 and older","Male","","","","","3"
"Less important","2011","66 and older","Female","","","","","3"
"Quite unimportant","2011","16-34 y.","Male","","","","","4"
"Quite unimportant","2011","16-34 y.","Female","","","","","4"
"Quite unimportant","2011","35-65 y.","Male","","","","","4"
"Quite unimportant","2011","35-65 y.","Female","","","","","4"
"Quite unimportant","2011","66 and older","Male","","","","","4"
"Quite unimportant","2011","66 and older","Female","","","","","4"
"Very important","2011","16-34 y.","Male","","","","","1"
"Very important","2011","16-34 y.","Female","","","","","1"
"Very important","2011","35-65 y.","Male","","","","","1"
"Very important","2011","35-65 y.","Female","","","","","1"
"Very important","2011","66 and older","Male","","","","","1"
"Very important","2011","66 and older","Female","","","","","1"
"Important","2012","16-34 y.","Male","1517","0.542892730241083","0.524344780716855","0.561440679765312","2"
"Important","2012","16-34 y.","Female","1984","0.532362895236257","0.516000354658344","0.54872543581417","2"
"Important","2012","35-65 y.","Female","4894","0.550922272853933","0.540537616508836","0.56130692919903","2"
"Important","2012","35-65 y.","Male","4146","0.565980208979024","0.554571553193539","0.577388864764509","2"
"Important","2012","66 and older","Male","1176","0.461355657506325","0.441814644969629","0.480896670043021","2"
"Important","2012","66 and older","Female","1083","0.392103237469594","0.373560338285188","0.410646136654001","2"
"Less important","2012","16-34 y.","Male","305","0.126720914269975","0.114334930500035","0.139106898039914","3"
"Less important","2012","16-34 y.","Female","443","0.105777812326582","0.0956919652956888","0.115863659357475","3"
"Less important","2012","35-65 y.","Male","1791","0.254165630009153","0.24414353085441","0.264187729163897","3"
"Less important","2012","35-65 y.","Female","2366","0.271765689535783","0.262477756247766","0.281053622823801","3"
"Less important","2012","66 and older","Male","879","0.356977761505049","0.338197066316997","0.3757584566931","3"
"Less important","2012","66 and older","Female","1051","0.403222548707923","0.384591336361343","0.421853761054502","3"
"Quite unimportant","2012","16-34 y.","Male","20","","","","4"
"Quite unimportant","2012","16-34 y.","Female","15","","","","4"
"Quite unimportant","2012","35-65 y.","Male","130","0.0204778804965285","0.0172177970719301","0.0237379639211269","4"
"Quite unimportant","2012","35-65 y.","Female","199","0.0288840182884371","0.0253873811795835","0.0323806553972906","4"
"Quite unimportant","2012","66 and older","Male","227","0.0951003619225453","0.0836011155518991","0.106599608293191","4"
"Quite unimportant","2012","66 and older","Female","330","0.129361902460328","0.116615590649779","0.142108214270877","4"
"Very important","2012","16-34 y.","Male","929","0.324347804231004","0.306917823561074","0.341777784900934","1"
"Very important","2012","16-34 y.","Female","1130","0.357441251809752","0.341724922416396","0.373157581203107","1"
"Very important","2012","35-65 y.","Male","1183","0.159376280515294","0.150950856788903","0.167801704241685","1"
"Very important","2012","35-65 y.","Female","1354","0.148428019321847","0.141005440234216","0.155850598409478","1"
"Very important","2012","66 and older","Male","218","0.0865662190660808","0.0755434465230651","0.0975889916090966","1"
"Very important","2012","66 and older","Female","199","0.0753123113621549","0.0652894197536902","0.0853352029706195","1"
"Important","2013","16-34 y.","Male","","","","","2"
"Important","2013","16-34 y.","Female","","","","","2"
"Important","2013","35-65 y.","Male","","","","","2"
"Important","2013","35-65 y.","Female","","","","","2"
"Important","2013","66 and older","Female","","","","","2"
"Important","2013","66 and older","Male","","","","","2"
"Less important","2013","16-34 y.","Male","","","","","3"
"Less important","2013","16-34 y.","Female","","","","","3"
"Less important","2013","35-65 y.","Male","","","","","3"
"Less important","2013","35-65 y.","Female","","","","","3"
"Less important","2013","66 and older","Male","","","","","3"
"Less important","2013","66 and older","Female","","","","","3"
"Quite unimportant","2013","16-34 y.","Male","","","","","4"
"Quite unimportant","2013","16-34 y.","Female","","","","","4"
"Quite unimportant","2013","35-65 y.","Male","","","","","4"
"Quite unimportant","2013","35-65 y.","Female","","","","","4"
"Quite unimportant","2013","66 and older","Male","","","","","4"
"Quite unimportant","2013","66 and older","Female","","","","","4"
"Very important","2013","16-34 y.","Male","","","","","1"
"Very important","2013","16-34 y.","Female","","","","","1"
"Very important","2013","35-65 y.","Male","","","","","1"
"Very important","2013","35-65 y.","Female","","","","","1"
"Very important","2013","66 and older","Male","","","","","1"
"Very important","2013","66 and older","Female","","","","","1"
"Important","2014","16-34 y.","Male","","","","","2"
"Important","2014","16-34 y.","Female","","","","","2"
"Important","2014","35-65 y.","Male","","","","","2"
"Important","2014","35-65 y.","Female","","","","","2"
"Important","2014","66 and older","Male","","","","","2"
"Important","2014","66 and older","Female","","","","","2"
"Less important","2014","16-34 y.","Male","","","","","3"
"Less important","2014","16-34 y.","Female","","","","","3"
"Less important","2014","35-65 y.","Male","","","","","3"
"Less important","2014","35-65 y.","Female","","","","","3"
"Less important","2014","66 and older","Female","","","","","3"
"Less important","2014","66 and older","Male","","","","","3"
"Quite unimportant","2014","16-34 y.","Male","","","","","4"
"Quite unimportant","2014","16-34 y.","Female","","","","","4"
"Quite unimportant","2014","35-65 y.","Male","","","","","4"
"Quite unimportant","2014","35-65 y.","Female","","","","","4"
"Quite unimportant","2014","66 and older","Male","","","","","4"
"Quite unimportant","2014","66 and older","Female","","","","","4"
"Very important","2014","16-34 y.","Male","","","","","1"
"Very important","2014","16-34 y.","Female","","","","","1"
"Very important","2014","35-65 y.","Male","","","","","1"
"Very important","2014","35-65 y.","Female","","","","","1"
"Very important","2014","66 and older","Male","","","","","1"
"Very important","2014","66 and older","Female","","","","","1"
"Important","2015","16-34 y.","Male","","","","","2"
"Important","2015","16-34 y.","Female","","","","","2"
"Important","2015","35-65 y.","Male","","","","","2"
"Important","2015","35-65 y.","Female","","","","","2"
"Important","2015","66 and older","Male","","","","","2"
"Important","2015","66 and older","Female","","","","","2"
"Less important","2015","16-34 y.","Male","","","","","3"
"Less important","2015","16-34 y.","Female","","","","","3"
"Less important","2015","35-65 y.","Male","","","","","3"
"Less important","2015","35-65 y.","Female","","","","","3"
"Less important","2015","66 and older","Female","","","","","3"
"Less important","2015","66 and older","Male","","","","","3"
"Quite unimportant","2015","16-34 y.","Male","","","","","4"
"Quite unimportant","2015","16-34 y.","Female","","","","","4"
"Quite unimportant","2015","35-65 y.","Male","","","","","4"
"Quite unimportant","2015","35-65 y.","Female","","","","","4"
"Quite unimportant","2015","66 and older","Male","","","","","4"
"Quite unimportant","2015","66 and older","Female","","","","","4"
"Very important","2015","16-34 y.","Male","","","","","1"
"Very important","2015","16-34 y.","Female","","","","","1"
"Very important","2015","35-65 y.","Male","","","","","1"
"Very important","2015","35-65 y.","Female","","","","","1"
"Very important","2015","66 and older","Female","","","","","1"
"Very important","2015","66 and older","Male","","","","","1"
"Important","2016","16-34 y.","Male","1445","0.557899140264744","0.538787338549978","0.57701094197951","2"
"Important","2016","16-34 y.","Female","1608","0.531586088195366","0.513920237830621","0.54925193856011","2"
"Important","2016","35-65 y.","Female","4184","0.542233236632163","0.531087832932033","0.553378640332293","2"
"Important","2016","66 and older","Female","976","0.389794037819684","0.370358973771267","0.4092291018681","2"
"Important","2016","66 and older","Male","1124","0.466608615944196","0.446237903013109","0.486979328875284","2"
"Important","2016","35-65 y.","Male","3511","0.57085012936464","0.558537869257338","0.583162389471942","2"
"Less important","2016","16-34 y.","Male","313","0.11243584646768","0.10027915543738","0.12459253749798","3"
"Less important","2016","16-34 y.","Female","410","0.131949740073896","0.119968285187541","0.143931194960251","3"
"Less important","2016","35-65 y.","Female","2126","0.285223982109733","0.275123116015125","0.295324848204342","3"
"Less important","2016","35-65 y.","Male","1597","0.261274151715667","0.250345612681884","0.27220269074945","3"
"Less important","2016","66 and older","Male","823","0.353351818669042","0.333833403595905","0.372870233742179","3"
"Less important","2016","66 and older","Female","1022","0.42314366722899","0.403455381114808","0.442831953343171","3"
"Quite unimportant","2016","16-34 y.","Male","24","","","","4"
"Quite unimportant","2016","16-34 y.","Female","14","","","","4"
"Quite unimportant","2016","35-65 y.","Male","114","0.0195084800852132","0.0160681043563047","0.0229488558141216","4"
"Quite unimportant","2016","35-65 y.","Female","171","0.0214720710592215","0.0182293903442414","0.0247147517742017","4"
"Quite unimportant","2016","66 and older","Male","177","0.0870592481019879","0.0755476503308609","0.0985708458731148","4"
"Quite unimportant","2016","66 and older","Female","247","0.109519460565004","0.0970746577052208","0.121964263424786","4"
"Very important","2016","16-34 y.","Male","812","0.323808895329292","0.30580185988897","0.341815930769614","1"
"Very important","2016","16-34 y.","Female","1033","0.333433193305723","0.316743086764586","0.350123299846861","1"
"Very important","2016","35-65 y.","Male","986","0.14836723883448","0.139524894479577","0.157209583189383","1"
"Very important","2016","35-65 y.","Female","1195","0.151070710198883","0.14305934550125","0.159082074896515","1"
"Very important","2016","66 and older","Male","180","0.0929803172847735","0.0811223370714609","0.104838297498086","1"
"Very important","2016","66 and older","Female","174","0.0775428343863229","0.0668848741158029","0.0882007946568429","1"
