"plh0106","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Less important","1990","(2b) intermediate general qualification","West Germany","61","0.199222644048094","0.153873906563221","0.244571381532966"
"Less important","1990","(2b) intermediate general qualification","East Germany","","","",""
"Less important","1990","(2a) intermediate vocational","West Germany","262","0.239428808053508","0.215532094143954","0.263325521963061"
"Less important","1990","(2a) intermediate vocational","East Germany","","","",""
"Less important","1990","(2c_gen) general maturity certificate","West Germany","23","","",""
"Less important","1990","(2c_gen) general maturity certificate","East Germany","","","",""
"Less important","1990","(2c_voc) vocational maturity certificate","West Germany","63","0.181235979402281","0.138763644754603","0.22370831404996"
"Less important","1990","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Less important","1990","(3a) lower tertiary education","West Germany","49","0.207974489924391","0.155408485328236","0.260540494520546"
"Less important","1990","(3a) lower tertiary education","East Germany","","","",""
"Less important","1990","(3b) higher tertiary education","West Germany","73","0.15817504905802","0.123482715628527","0.192867382487514"
"Less important","1990","(3b) higher tertiary education","East Germany","","","",""
"Quite unimportant","1990","(0) in school","West Germany","","","",""
"Quite unimportant","1990","(0) in school","East Germany","","","",""
"Quite unimportant","1990","(1a) inadequately completed","West Germany","4","","",""
"Quite unimportant","1990","(1a) inadequately completed","East Germany","","","",""
"Quite unimportant","1990","(1b) general elementary school","West Germany","118","0.0989090824827608","0.0829305792512159","0.114887585714306"
"Quite unimportant","1990","(1b) general elementary school","East Germany","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","West Germany","118","0.04922267388008","0.0411313453775979","0.057314002382562"
"Quite unimportant","1990","(1c) basic vocational qualification","East Germany","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","West Germany","8","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","East Germany","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","West Germany","38","0.0378073395583647","0.0271266540994875","0.048488025017242"
"Quite unimportant","1990","(2a) intermediate vocational","East Germany","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","West Germany","1","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","East Germany","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","West Germany","7","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","West Germany","6","","",""
"Quite unimportant","1990","(3a) lower tertiary education","East Germany","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","West Germany","14","","",""
"Quite unimportant","1990","(3b) higher tertiary education","East Germany","","","",""
"Very important","1991","(0) in school","West Germany","","","",""
"Very important","1991","(0) in school","East Germany","","","",""
"Very important","1991","(1a) inadequately completed","West Germany","","","",""
"Very important","1991","(1a) inadequately completed","East Germany","","","",""
"Very important","1991","(1b) general elementary school","West Germany","","","",""
"Very important","1991","(1b) general elementary school","East Germany","","","",""
"Very important","1991","(1c) basic vocational qualification","West Germany","","","",""
"Very important","1991","(1c) basic vocational qualification","East Germany","","","",""
"Very important","1991","(2b) intermediate general qualification","West Germany","","","",""
"Very important","1991","(2b) intermediate general qualification","East Germany","","","",""
"Very important","1991","(2a) intermediate vocational","West Germany","","","",""
"Very important","1991","(2a) intermediate vocational","East Germany","","","",""
"Very important","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Very important","1991","(2c_gen) general maturity certificate","East Germany","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Very important","1991","(3a) lower tertiary education","West Germany","","","",""
"Very important","1991","(3a) lower tertiary education","East Germany","","","",""
"Very important","1991","(3b) higher tertiary education","West Germany","","","",""
"Very important","1991","(3b) higher tertiary education","East Germany","","","",""
"Important","1991","(0) in school","West Germany","","","",""
"Important","1991","(0) in school","East Germany","","","",""
"Important","1991","(1a) inadequately completed","West Germany","","","",""
"Important","1991","(1a) inadequately completed","East Germany","","","",""
"Important","1991","(1b) general elementary school","West Germany","","","",""
"Important","1991","(1b) general elementary school","East Germany","","","",""
"Important","1991","(1c) basic vocational qualification","West Germany","","","",""
"Important","1991","(1c) basic vocational qualification","East Germany","","","",""
"Important","1991","(2b) intermediate general qualification","West Germany","","","",""
"Important","1991","(2b) intermediate general qualification","East Germany","","","",""
"Important","1991","(2a) intermediate vocational","West Germany","","","",""
"Important","1991","(2a) intermediate vocational","East Germany","","","",""
"Important","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Important","1991","(2c_gen) general maturity certificate","East Germany","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Important","1991","(3a) lower tertiary education","West Germany","","","",""
"Important","1991","(3a) lower tertiary education","East Germany","","","",""
"Important","1991","(3b) higher tertiary education","West Germany","","","",""
"Important","1991","(3b) higher tertiary education","East Germany","","","",""
"Less important","1991","(0) in school","West Germany","","","",""
"Less important","1991","(0) in school","East Germany","","","",""
"Less important","1991","(1a) inadequately completed","West Germany","","","",""
"Less important","1991","(1a) inadequately completed","East Germany","","","",""
"Less important","1991","(1b) general elementary school","West Germany","","","",""
"Less important","1991","(1b) general elementary school","East Germany","","","",""
"Less important","1991","(1c) basic vocational qualification","West Germany","","","",""
"Less important","1991","(1c) basic vocational qualification","East Germany","","","",""
"Less important","1991","(2b) intermediate general qualification","West Germany","","","",""
"Less important","1991","(2b) intermediate general qualification","East Germany","","","",""
"Less important","1991","(2a) intermediate vocational","West Germany","","","",""
"Less important","1991","(2a) intermediate vocational","East Germany","","","",""
"Less important","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Less important","1991","(2c_gen) general maturity certificate","East Germany","","","",""
"Less important","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Less important","1991","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Less important","1991","(3a) lower tertiary education","West Germany","","","",""
"Less important","1991","(3a) lower tertiary education","East Germany","","","",""
"Less important","1991","(3b) higher tertiary education","West Germany","","","",""
"Less important","1991","(3b) higher tertiary education","East Germany","","","",""
"Quite unimportant","1991","(0) in school","West Germany","","","",""
"Quite unimportant","1991","(0) in school","East Germany","","","",""
"Quite unimportant","1991","(1a) inadequately completed","West Germany","","","",""
"Quite unimportant","1991","(1a) inadequately completed","East Germany","","","",""
"Quite unimportant","1991","(1b) general elementary school","West Germany","","","",""
"Quite unimportant","1991","(1b) general elementary school","East Germany","","","",""
"Quite unimportant","1991","(1c) basic vocational qualification","West Germany","","","",""
"Quite unimportant","1991","(1c) basic vocational qualification","East Germany","","","",""
"Quite unimportant","1991","(2b) intermediate general qualification","West Germany","","","",""
"Quite unimportant","1991","(2b) intermediate general qualification","East Germany","","","",""
"Quite unimportant","1991","(2a) intermediate vocational","West Germany","","","",""
"Quite unimportant","1991","(2a) intermediate vocational","East Germany","","","",""
"Quite unimportant","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Quite unimportant","1991","(2c_gen) general maturity certificate","East Germany","","","",""
"Quite unimportant","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Quite unimportant","1991","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Quite unimportant","1991","(3a) lower tertiary education","West Germany","","","",""
"Quite unimportant","1991","(3a) lower tertiary education","East Germany","","","",""
"Quite unimportant","1991","(3b) higher tertiary education","West Germany","","","",""
"Quite unimportant","1991","(3b) higher tertiary education","East Germany","","","",""
"Very important","1992","(0) in school","West Germany","36","0.339952469678403","0.246642682429994","0.433262256926812"
"Very important","1992","(0) in school","East Germany","1","","",""
"Very important","1992","(1a) inadequately completed","West Germany","7","","",""
"Very important","1992","(1a) inadequately completed","East Germany","19","","",""
"Very important","1992","(1b) general elementary school","West Germany","130","0.0954131829074568","0.0788530331595279","0.111973332655386"
"Very important","1992","(1b) general elementary school","East Germany","28","","",""
"Very important","1992","(1c) basic vocational qualification","West Germany","411","0.14538788686473","0.131967229514593","0.158808544214867"
"Very important","1992","(1c) basic vocational qualification","East Germany","158","0.129185016875387","0.109611784110723","0.14875824964005"
"Very important","1992","(2b) intermediate general qualification","West Germany","78","0.259161233596883","0.208817147004376","0.309505320189389"
"Very important","1992","(2b) intermediate general qualification","East Germany","62","0.279484361460641","0.212998465082184","0.345970257839098"
"Very important","1992","(2a) intermediate vocational","West Germany","262","0.188099585028524","0.166452908521633","0.209746261535415"
"Very important","1992","(2a) intermediate vocational","East Germany","324","0.267046318820701","0.242520436080154","0.291572201561247"
"Very important","1992","(2c_gen) general maturity certificate","West Germany","100","0.411678858086878","0.349023180952667","0.474334535221089"
"Very important","1992","(2c_gen) general maturity certificate","East Germany","22","","",""
"Very important","1992","(2c_voc) vocational maturity certificate","West Germany","104","0.287200791022184","0.239663449625153","0.334738132419216"
"Very important","1992","(2c_voc) vocational maturity certificate","East Germany","23","","",""
"Very important","1992","(3a) lower tertiary education","West Germany","62","0.24596844922853","0.192584272772541","0.299352625684519"
"Very important","1992","(3a) lower tertiary education","East Germany","147","0.227478009590916","0.194184116559036","0.260771902622797"
"Very important","1992","(3b) higher tertiary education","West Germany","116","0.244524872055542","0.204319189762956","0.284730554348129"
"Very important","1992","(3b) higher tertiary education","East Germany","102","0.363457626110446","0.310000150180757","0.416915102040135"
"Important","1992","(0) in school","West Germany","49","0.528755100992427","0.430426217038642","0.627083984946211"
"Important","1992","(0) in school","East Germany","1","","",""
"Important","1992","(1a) inadequately completed","West Germany","40","0.617073546243882","0.502377170514309","0.731769921973455"
"Important","1992","(1a) inadequately completed","East Germany","36","0.527116663922618","0.407569007229926","0.646664320615311"
"Important","1992","(1b) general elementary school","West Germany","582","0.464613619735972","0.436500142279649","0.492727097192294"
"Important","1992","(1b) general elementary school","East Germany","94","0.31322114643276","0.258700664303016","0.367741628562504"
"Important","1992","(1c) basic vocational qualification","West Germany","1339","0.493397318769226","0.474362125590891","0.512432511947561"
"Important","1992","(1c) basic vocational qualification","East Germany","608","0.520055365941888","0.49090030843824","0.549210423445535"
"Important","1992","(2b) intermediate general qualification","West Germany","158","0.546705473439064","0.489509093152535","0.603901853725593"
"Important","1992","(2b) intermediate general qualification","East Germany","92","0.574482389621564","0.501229257969556","0.647735521273573"
"Important","1992","(2a) intermediate vocational","West Germany","659","0.51585798340342","0.488175988011044","0.543539978795796"
"Important","1992","(2a) intermediate vocational","East Germany","711","0.560520533429457","0.533006254087584","0.58803481277133"
"Important","1992","(2c_gen) general maturity certificate","West Germany","103","0.414345550899951","0.351629893153143","0.477061208646759"
"Important","1992","(2c_gen) general maturity certificate","East Germany","20","","",""
"Important","1992","(2c_voc) vocational maturity certificate","West Germany","166","0.46956775271178","0.417132597166502","0.522002908257059"
"Important","1992","(2c_voc) vocational maturity certificate","East Germany","38","0.497528663066429","0.383609462003534","0.611447864129324"
"Important","1992","(3a) lower tertiary education","West Germany","115","0.45852461459468","0.396758714664828","0.520290514524533"
"Important","1992","(3a) lower tertiary education","East Germany","361","0.590719397310491","0.551667634593584","0.629771160027398"
"Important","1992","(3b) higher tertiary education","West Germany","218","0.512673094363892","0.465916132016692","0.559430056711092"
"Important","1992","(3b) higher tertiary education","East Germany","155","0.469838834376476","0.414370348906338","0.525307319846613"
"Less important","1992","(0) in school","West Germany","14","","",""
"Less important","1992","(0) in school","East Germany","","","",""
"Less important","1992","(1a) inadequately completed","West Germany","14","","",""
"Less important","1992","(1a) inadequately completed","East Germany","9","","",""
"Less important","1992","(1b) general elementary school","West Germany","370","0.317144892553526","0.290913093156349","0.343376691950702"
"Less important","1992","(1b) general elementary school","East Germany","110","0.421918390689646","0.363864076679253","0.479972704700039"
"Less important","1992","(1c) basic vocational qualification","West Germany","732","0.287007844669201","0.269784622114471","0.304231067223931"
"Less important","1992","(1c) basic vocational qualification","East Germany","308","0.288040513702025","0.261613507288543","0.314467520115508"
"Less important","1992","(2b) intermediate general qualification","West Germany","45","0.157580162644044","0.115718481898135","0.199441843389953"
"Less important","1992","(2b) intermediate general qualification","East Germany","16","","",""
"Less important","1992","(2a) intermediate vocational","West Germany","280","0.237505221418087","0.213932976516529","0.261077466319645"
"Less important","1992","(2a) intermediate vocational","East Germany","200","0.152391226772541","0.132467490301006","0.172314963244075"
"Less important","1992","(2c_gen) general maturity certificate","West Germany","30","0.138484269203352","0.0945092795750773","0.182459258831626"
"Less important","1992","(2c_gen) general maturity certificate","East Germany","","","",""
"Less important","1992","(2c_voc) vocational maturity certificate","West Germany","62","0.189625577589223","0.148439561017869","0.230811594160577"
"Less important","1992","(2c_voc) vocational maturity certificate","East Germany","11","","",""
"Less important","1992","(3a) lower tertiary education","West Germany","62","0.242633683514236","0.189495509644774","0.295771857383697"
"Less important","1992","(3a) lower tertiary education","East Germany","92","0.162994111655097","0.133658870753979","0.192329352556214"
"Less important","1992","(3b) higher tertiary education","West Germany","85","0.192002479711958","0.155157844275926","0.22884711514799"
"Less important","1992","(3b) higher tertiary education","East Germany","49","0.153665227813178","0.11358531290501","0.193745142721346"
"Quite unimportant","1992","(0) in school","West Germany","","","",""
"Quite unimportant","1992","(0) in school","East Germany","","","",""
"Quite unimportant","1992","(1a) inadequately completed","West Germany","8","","",""
"Quite unimportant","1992","(1a) inadequately completed","East Germany","3","","",""
"Quite unimportant","1992","(1b) general elementary school","West Germany","127","0.122828304803046","0.104325972601626","0.141330637004466"
"Quite unimportant","1992","(1b) general elementary school","East Germany","46","0.195509514324844","0.148889747433204","0.242129281216484"
"Quite unimportant","1992","(1c) basic vocational qualification","West Germany","168","0.0742069496968427","0.0642275503480396","0.0841863490456458"
"Quite unimportant","1992","(1c) basic vocational qualification","East Germany","54","0.0627191034807003","0.0485700188320107","0.0768681881293899"
"Quite unimportant","1992","(2b) intermediate general qualification","West Germany","10","","",""
"Quite unimportant","1992","(2b) intermediate general qualification","East Germany","5","","",""
"Quite unimportant","1992","(2a) intermediate vocational","West Germany","51","0.0585372101499693","0.0455336127006199","0.0715408075993187"
"Quite unimportant","1992","(2a) intermediate vocational","East Germany","15","","",""
"Quite unimportant","1992","(2c_gen) general maturity certificate","West Germany","4","","",""
"Quite unimportant","1992","(2c_gen) general maturity certificate","East Germany","1","","",""
"Quite unimportant","1992","(2c_voc) vocational maturity certificate","West Germany","16","","",""
"Quite unimportant","1992","(2c_voc) vocational maturity certificate","East Germany","2","","",""
"Quite unimportant","1992","(3a) lower tertiary education","West Germany","11","","",""
"Quite unimportant","1992","(3a) lower tertiary education","East Germany","9","","",""
"Quite unimportant","1992","(3b) higher tertiary education","West Germany","20","","",""
"Quite unimportant","1992","(3b) higher tertiary education","East Germany","5","","",""
"Very important","1993","(0) in school","West Germany","","","",""
"Very important","1993","(0) in school","East Germany","","","",""
"Very important","1993","(1a) inadequately completed","West Germany","","","",""
"Very important","1993","(1a) inadequately completed","East Germany","","","",""
"Very important","1993","(1b) general elementary school","West Germany","","","",""
"Very important","1993","(1b) general elementary school","East Germany","","","",""
"Very important","1993","(1c) basic vocational qualification","West Germany","","","",""
"Very important","1993","(1c) basic vocational qualification","East Germany","","","",""
"Very important","1993","(2b) intermediate general qualification","West Germany","","","",""
"Very important","1993","(2b) intermediate general qualification","East Germany","","","",""
"Very important","1993","(2a) intermediate vocational","West Germany","","","",""
"Very important","1993","(2a) intermediate vocational","East Germany","","","",""
"Very important","1993","(2c_gen) general maturity certificate","West Germany","","","",""
"Very important","1993","(2c_gen) general maturity certificate","East Germany","","","",""
"Very important","1993","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Very important","1993","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Very important","1993","(3a) lower tertiary education","West Germany","","","",""
"Very important","1993","(3a) lower tertiary education","East Germany","","","",""
"Very important","1993","(3b) higher tertiary education","West Germany","","","",""
"Very important","1993","(3b) higher tertiary education","East Germany","","","",""
"Important","1993","(0) in school","West Germany","","","",""
"Important","1993","(0) in school","East Germany","","","",""
"Important","1993","(1a) inadequately completed","West Germany","","","",""
"Important","1993","(1a) inadequately completed","East Germany","","","",""
"Important","1993","(1b) general elementary school","West Germany","","","",""
"Important","1993","(1b) general elementary school","East Germany","","","",""
"Important","1993","(1c) basic vocational qualification","West Germany","","","",""
"Important","1993","(1c) basic vocational qualification","East Germany","","","",""
"Important","1993","(2b) intermediate general qualification","West Germany","","","",""
"Important","1993","(2b) intermediate general qualification","East Germany","","","",""
"Important","1993","(2a) intermediate vocational","West Germany","","","",""
"Important","1993","(2a) intermediate vocational","East Germany","","","",""
"Important","1993","(2c_gen) general maturity certificate","West Germany","","","",""
"Important","1993","(2c_gen) general maturity certificate","East Germany","","","",""
"Important","1993","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Important","1993","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Important","1993","(3a) lower tertiary education","West Germany","","","",""
"Important","1993","(3a) lower tertiary education","East Germany","","","",""
"Important","1993","(3b) higher tertiary education","West Germany","","","",""
"Important","1993","(3b) higher tertiary education","East Germany","","","",""
"Less important","1993","(0) in school","West Germany","","","",""
"Less important","1993","(0) in school","East Germany","","","",""
"Less important","1993","(1a) inadequately completed","West Germany","","","",""
"Less important","1993","(1a) inadequately completed","East Germany","","","",""
"Less important","1993","(1b) general elementary school","West Germany","","","",""
"Less important","1993","(1b) general elementary school","East Germany","","","",""
"Less important","1993","(1c) basic vocational qualification","West Germany","","","",""
"Less important","1993","(1c) basic vocational qualification","East Germany","","","",""
"Less important","1993","(2b) intermediate general qualification","West Germany","","","",""
"Less important","1993","(2b) intermediate general qualification","East Germany","","","",""
"Less important","1993","(2a) intermediate vocational","West Germany","","","",""
"Less important","1993","(2a) intermediate vocational","East Germany","","","",""
"Less important","1993","(2c_gen) general maturity certificate","West Germany","","","",""
"Less important","1993","(2c_gen) general maturity certificate","East Germany","","","",""
"Less important","1993","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Less important","1993","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Less important","1993","(3a) lower tertiary education","West Germany","","","",""
"Less important","1993","(3a) lower tertiary education","East Germany","","","",""
"Less important","1993","(3b) higher tertiary education","West Germany","","","",""
"Less important","1993","(3b) higher tertiary education","East Germany","","","",""
"Quite unimportant","1993","(0) in school","West Germany","","","",""
"Quite unimportant","1993","(0) in school","East Germany","","","",""
"Quite unimportant","1993","(1a) inadequately completed","West Germany","","","",""
"Quite unimportant","1993","(1a) inadequately completed","East Germany","","","",""
"Quite unimportant","1993","(1b) general elementary school","West Germany","","","",""
"Quite unimportant","1993","(1b) general elementary school","East Germany","","","",""
"Quite unimportant","1993","(1c) basic vocational qualification","West Germany","","","",""
"Quite unimportant","1993","(1c) basic vocational qualification","East Germany","","","",""
"Quite unimportant","1993","(2b) intermediate general qualification","West Germany","","","",""
"Quite unimportant","1993","(2b) intermediate general qualification","East Germany","","","",""
"Quite unimportant","1993","(2a) intermediate vocational","West Germany","","","",""
"Quite unimportant","1993","(2a) intermediate vocational","East Germany","","","",""
"Quite unimportant","1993","(2c_gen) general maturity certificate","West Germany","","","",""
"Quite unimportant","1993","(2c_gen) general maturity certificate","East Germany","","","",""
"Quite unimportant","1993","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Quite unimportant","1993","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Quite unimportant","1993","(3a) lower tertiary education","West Germany","","","",""
"Quite unimportant","1993","(3a) lower tertiary education","East Germany","","","",""
"Quite unimportant","1993","(3b) higher tertiary education","West Germany","","","",""
"Quite unimportant","1993","(3b) higher tertiary education","East Germany","","","",""
"Very important","1994","(0) in school","West Germany","","","",""
"Very important","1994","(0) in school","East Germany","","","",""
"Very important","1994","(1a) inadequately completed","West Germany","","","",""
"Very important","1994","(1a) inadequately completed","East Germany","","","",""
"Very important","1994","(1b) general elementary school","West Germany","","","",""
"Very important","1994","(1b) general elementary school","East Germany","","","",""
"Very important","1994","(1c) basic vocational qualification","West Germany","","","",""
"Very important","1994","(1c) basic vocational qualification","East Germany","","","",""
"Very important","1994","(2b) intermediate general qualification","West Germany","","","",""
"Very important","1994","(2b) intermediate general qualification","East Germany","","","",""
"Very important","1994","(2a) intermediate vocational","West Germany","","","",""
"Very important","1994","(2a) intermediate vocational","East Germany","","","",""
"Very important","1994","(2c_gen) general maturity certificate","West Germany","","","",""
"Very important","1994","(2c_gen) general maturity certificate","East Germany","","","",""
"Very important","1994","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Very important","1994","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Very important","1994","(3a) lower tertiary education","West Germany","","","",""
"Very important","1994","(3a) lower tertiary education","East Germany","","","",""
"Very important","1994","(3b) higher tertiary education","West Germany","","","",""
"Very important","1994","(3b) higher tertiary education","East Germany","","","",""
"Important","1994","(0) in school","West Germany","","","",""
"Important","1994","(0) in school","East Germany","","","",""
"Important","1994","(1a) inadequately completed","West Germany","","","",""
"Important","1994","(1a) inadequately completed","East Germany","","","",""
"Important","1994","(1b) general elementary school","West Germany","","","",""
"Important","1994","(1b) general elementary school","East Germany","","","",""
"Important","1994","(1c) basic vocational qualification","West Germany","","","",""
"Important","1994","(1c) basic vocational qualification","East Germany","","","",""
"Important","1994","(2b) intermediate general qualification","West Germany","","","",""
"Important","1994","(2b) intermediate general qualification","East Germany","","","",""
"Important","1994","(2a) intermediate vocational","West Germany","","","",""
"Important","1994","(2a) intermediate vocational","East Germany","","","",""
"Important","1994","(2c_gen) general maturity certificate","West Germany","","","",""
"Important","1994","(2c_gen) general maturity certificate","East Germany","","","",""
"Important","1994","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Important","1994","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Important","1994","(3a) lower tertiary education","West Germany","","","",""
"Important","1994","(3a) lower tertiary education","East Germany","","","",""
"Important","1994","(3b) higher tertiary education","West Germany","","","",""
"Important","1994","(3b) higher tertiary education","East Germany","","","",""
"Less important","1994","(0) in school","West Germany","","","",""
"Less important","1994","(0) in school","East Germany","","","",""
"Less important","1994","(1a) inadequately completed","West Germany","","","",""
"Less important","1994","(1a) inadequately completed","East Germany","","","",""
"Less important","1994","(1b) general elementary school","West Germany","","","",""
"Less important","1994","(1b) general elementary school","East Germany","","","",""
"Less important","1994","(1c) basic vocational qualification","West Germany","","","",""
"Less important","1994","(1c) basic vocational qualification","East Germany","","","",""
"Less important","1994","(2b) intermediate general qualification","West Germany","","","",""
"Less important","1994","(2b) intermediate general qualification","East Germany","","","",""
"Less important","1994","(2a) intermediate vocational","West Germany","","","",""
"Less important","1994","(2a) intermediate vocational","East Germany","","","",""
"Less important","1994","(2c_gen) general maturity certificate","West Germany","","","",""
"Less important","1994","(2c_gen) general maturity certificate","East Germany","","","",""
"Less important","1994","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Less important","1994","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Less important","1994","(3a) lower tertiary education","West Germany","","","",""
"Less important","1994","(3a) lower tertiary education","East Germany","","","",""
"Less important","1994","(3b) higher tertiary education","West Germany","","","",""
"Less important","1994","(3b) higher tertiary education","East Germany","","","",""
"Quite unimportant","1994","(0) in school","West Germany","","","",""
"Quite unimportant","1994","(0) in school","East Germany","","","",""
"Quite unimportant","1994","(1a) inadequately completed","West Germany","","","",""
"Quite unimportant","1994","(1a) inadequately completed","East Germany","","","",""
"Quite unimportant","1994","(1b) general elementary school","West Germany","","","",""
"Quite unimportant","1994","(1b) general elementary school","East Germany","","","",""
"Quite unimportant","1994","(1c) basic vocational qualification","West Germany","","","",""
"Quite unimportant","1994","(1c) basic vocational qualification","East Germany","","","",""
"Quite unimportant","1994","(2b) intermediate general qualification","West Germany","","","",""
"Quite unimportant","1994","(2b) intermediate general qualification","East Germany","","","",""
"Quite unimportant","1994","(2a) intermediate vocational","West Germany","","","",""
"Quite unimportant","1994","(2a) intermediate vocational","East Germany","","","",""
"Quite unimportant","1994","(2c_gen) general maturity certificate","West Germany","","","",""
"Quite unimportant","1994","(2c_gen) general maturity certificate","East Germany","","","",""
