"plh0106","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Important","1992","16-34 y.","East Germany","746","0.536423823556298","0.510255519912396","0.562592127200201","2"
"Important","1992","16-34 y.","West Germany","1413","0.562007295237119","0.542716498122876","0.581298092351361","2"
"Important","1992","35-65 y.","West Germany","1701","0.491920351467185","0.475182321786951","0.508658381147419","2"
"Important","1992","35-65 y.","East Germany","1241","0.565616139014862","0.544784847456373","0.58644743057335","2"
"Important","1992","66 and older","West Germany","376","0.377489453839973","0.347384068530696","0.407594839149251","2"
"Important","1992","66 and older","East Germany","139","0.337935856204705","0.291051615874464","0.384820096534945","2"
"Less important","1992","16-34 y.","West Germany","358","0.137568439050054","0.124175759302966","0.150961118797141","3"
"Less important","1992","16-34 y.","East Germany","183","0.126321244274286","0.108888126168032","0.143754362380539","3"
"Less important","1992","35-65 y.","West Germany","1007","0.293844131018469","0.27859307782806","0.309095184208877","3"
"Less important","1992","35-65 y.","East Germany","461","0.222043921239892","0.204577036927482","0.239510805552302","3"
"Less important","1992","66 and older","West Germany","351","0.352807234783969","0.323131328571712","0.382483140996226","3"
"Less important","1992","66 and older","East Germany","160","0.411780591995092","0.362998286230068","0.460562897760116","3"
"Quite unimportant","1992","16-34 y.","West Germany","25","","","","4"
"Quite unimportant","1992","16-34 y.","East Germany","13","","","","4"
"Quite unimportant","1992","35-65 y.","West Germany","186","0.0577794762233505","0.0499676222024576","0.0655913302442435","4"
"Quite unimportant","1992","35-65 y.","East Germany","55","0.027329904736484","0.020477858242617","0.034181951230351","4"
"Quite unimportant","1992","66 and older","West Germany","207","0.214236222491529","0.188755550625061","0.239716894357996","4"
"Quite unimportant","1992","66 and older","East Germany","72","0.206503137579605","0.166379929822514","0.246626345336696","4"
"Very important","1992","16-34 y.","West Germany","745","0.291953494311828","0.274275479673151","0.309631508950505","1"
"Very important","1992","16-34 y.","East Germany","453","0.328171229939463","0.303531239298294","0.352811220580631","1"
"Very important","1992","35-65 y.","West Germany","533","0.156456041290996","0.144293031195607","0.168619051386385","1"
"Very important","1992","35-65 y.","East Germany","418","0.185010035008762","0.168691084185781","0.201328985831743","1"
"Very important","1992","66 and older","West Germany","62","0.0554670888845293","0.0412521611603248","0.0696820166087337","1"
"Very important","1992","66 and older","East Germany","20","","","","1"
"Important","1993","16-34 y.","West Germany","","","","","2"
"Important","1993","16-34 y.","East Germany","","","","","2"
"Important","1993","35-65 y.","West Germany","","","","","2"
"Important","1993","35-65 y.","East Germany","","","","","2"
"Important","1993","66 and older","West Germany","","","","","2"
"Important","1993","66 and older","East Germany","","","","","2"
"Less important","1993","16-34 y.","East Germany","","","","","3"
"Less important","1993","16-34 y.","West Germany","","","","","3"
"Less important","1993","35-65 y.","West Germany","","","","","3"
"Less important","1993","35-65 y.","East Germany","","","","","3"
"Less important","1993","66 and older","West Germany","","","","","3"
"Less important","1993","66 and older","East Germany","","","","","3"
"Quite unimportant","1993","16-34 y.","West Germany","","","","","4"
"Quite unimportant","1993","16-34 y.","East Germany","","","","","4"
"Quite unimportant","1993","35-65 y.","West Germany","","","","","4"
"Quite unimportant","1993","35-65 y.","East Germany","","","","","4"
"Quite unimportant","1993","66 and older","West Germany","","","","","4"
"Quite unimportant","1993","66 and older","East Germany","","","","","4"
"Very important","1993","16-34 y.","West Germany","","","","","1"
"Very important","1993","16-34 y.","East Germany","","","","","1"
"Very important","1993","35-65 y.","West Germany","","","","","1"
"Very important","1993","35-65 y.","East Germany","","","","","1"
"Very important","1993","66 and older","West Germany","","","","","1"
"Very important","1993","66 and older","East Germany","","","","","1"
"Important","1994","16-34 y.","West Germany","","","","","2"
"Important","1994","16-34 y.","East Germany","","","","","2"
"Important","1994","35-65 y.","West Germany","","","","","2"
"Important","1994","35-65 y.","East Germany","","","","","2"
"Important","1994","66 and older","West Germany","","","","","2"
"Important","1994","66 and older","East Germany","","","","","2"
"Less important","1994","16-34 y.","West Germany","","","","","3"
"Less important","1994","16-34 y.","East Germany","","","","","3"
"Less important","1994","35-65 y.","East Germany","","","","","3"
"Less important","1994","35-65 y.","West Germany","","","","","3"
"Less important","1994","66 and older","West Germany","","","","","3"
"Less important","1994","66 and older","East Germany","","","","","3"
"Quite unimportant","1994","16-34 y.","West Germany","","","","","4"
"Quite unimportant","1994","16-34 y.","East Germany","","","","","4"
"Quite unimportant","1994","35-65 y.","West Germany","","","","","4"
"Quite unimportant","1994","35-65 y.","East Germany","","","","","4"
"Quite unimportant","1994","66 and older","West Germany","","","","","4"
"Quite unimportant","1994","66 and older","East Germany","","","","","4"
"Very important","1994","16-34 y.","West Germany","","","","","1"
"Very important","1994","16-34 y.","East Germany","","","","","1"
"Very important","1994","35-65 y.","West Germany","","","","","1"
"Very important","1994","35-65 y.","East Germany","","","","","1"
"Very important","1994","66 and older","West Germany","","","","","1"
"Very important","1994","66 and older","East Germany","","","","","1"
"Important","1995","16-34 y.","West Germany","1535","0.545897338152771","0.527345966604258","0.564448709701285","2"
"Important","1995","16-34 y.","East Germany","682","0.568036987411045","0.540195470603746","0.595878504218344","2"
"Important","1995","35-65 y.","East Germany","1285","0.602378631124959","0.581167146256352","0.623590115993566","2"
"Important","1995","35-65 y.","West Germany","1950","0.521435233809673","0.505356613652669","0.537513853966677","2"
"Important","1995","66 and older","West Germany","416","0.385959898334046","0.356556104801803","0.415363691866288","2"
"Important","1995","66 and older","East Germany","179","0.421396645804373","0.373127337532201","0.469665954076545","2"
"Less important","1995","16-34 y.","West Germany","359","0.136086868057407","0.123311110584281","0.148862625530532","3"
"Less important","1995","16-34 y.","East Germany","130","0.119396352283785","0.101171371756386","0.137621332811184","3"
"Less important","1995","35-65 y.","West Germany","988","0.270301258188766","0.256006590600711","0.284595925776821","3"
"Less important","1995","35-65 y.","East Germany","378","0.190848487023769","0.173816680272801","0.207880293774737","3"
"Less important","1995","66 and older","West Germany","388","0.362737615165319","0.333698101128557","0.39177712920208","3"
"Less important","1995","66 and older","East Germany","145","0.378736427682679","0.331318611526697","0.426154243838661","3"
"Quite unimportant","1995","16-34 y.","West Germany","27","","","","4"
"Quite unimportant","1995","16-34 y.","East Germany","3","","","","4"
"Quite unimportant","1995","35-65 y.","West Germany","161","0.0463566367491941","0.0395891535937828","0.0531241199046054","4"
"Quite unimportant","1995","35-65 y.","East Germany","35","0.0272969974039013","0.0202346512166572","0.0343593435911453","4"
"Quite unimportant","1995","66 and older","West Germany","181","0.18855902637128","0.164933252889727","0.212184799852833","4"
"Quite unimportant","1995","66 and older","East Germany","54","0.1467388847109","0.112149037102386","0.181328732319415","4"
"Very important","1995","16-34 y.","West Germany","846","0.309610986433309","0.292384423748551","0.326837549118068","1"
"Very important","1995","16-34 y.","East Germany","401","0.310725812074054","0.284714277351145","0.336737346796962","1"
"Very important","1995","35-65 y.","West Germany","609","0.161906871252367","0.150050357523908","0.173763384980826","1"
"Very important","1995","35-65 y.","East Germany","347","0.179475884447371","0.162843666750556","0.196108102144187","1"
"Very important","1995","66 and older","West Germany","68","0.0627434601293557","0.0480965041016317","0.0773904161570797","1"
"Very important","1995","66 and older","East Germany","24","","","","1"
"Important","1996","16-34 y.","East Germany","","","","","2"
"Important","1996","16-34 y.","West Germany","","","","","2"
"Important","1996","35-65 y.","East Germany","","","","","2"
"Important","1996","35-65 y.","West Germany","","","","","2"
"Important","1996","66 and older","West Germany","","","","","2"
"Important","1996","66 and older","East Germany","","","","","2"
"Less important","1996","16-34 y.","East Germany","","","","","3"
"Less important","1996","16-34 y.","West Germany","","","","","3"
"Less important","1996","35-65 y.","East Germany","","","","","3"
"Less important","1996","35-65 y.","West Germany","","","","","3"
"Less important","1996","66 and older","West Germany","","","","","3"
"Less important","1996","66 and older","East Germany","","","","","3"
"Quite unimportant","1996","16-34 y.","West Germany","","","","","4"
"Quite unimportant","1996","16-34 y.","East Germany","","","","","4"
"Quite unimportant","1996","35-65 y.","West Germany","","","","","4"
"Quite unimportant","1996","35-65 y.","East Germany","","","","","4"
"Quite unimportant","1996","66 and older","West Germany","","","","","4"
"Quite unimportant","1996","66 and older","East Germany","","","","","4"
"Very important","1996","16-34 y.","West Germany","","","","","1"
"Very important","1996","16-34 y.","East Germany","","","","","1"
"Very important","1996","35-65 y.","West Germany","","","","","1"
"Very important","1996","35-65 y.","East Germany","","","","","1"
"Very important","1996","66 and older","West Germany","","","","","1"
"Very important","1996","66 and older","East Germany","","","","","1"
"Important","1997","16-34 y.","West Germany","","","","","2"
"Important","1997","16-34 y.","East Germany","","","","","2"
"Important","1997","35-65 y.","East Germany","","","","","2"
"Important","1997","35-65 y.","West Germany","","","","","2"
"Important","1997","66 and older","West Germany","","","","","2"
"Important","1997","66 and older","East Germany","","","","","2"
"Less important","1997","16-34 y.","West Germany","","","","","3"
"Less important","1997","16-34 y.","East Germany","","","","","3"
"Less important","1997","35-65 y.","West Germany","","","","","3"
"Less important","1997","35-65 y.","East Germany","","","","","3"
"Less important","1997","66 and older","West Germany","","","","","3"
"Less important","1997","66 and older","East Germany","","","","","3"
"Quite unimportant","1997","16-34 y.","West Germany","","","","","4"
"Quite unimportant","1997","16-34 y.","East Germany","","","","","4"
"Quite unimportant","1997","35-65 y.","West Germany","","","","","4"
"Quite unimportant","1997","35-65 y.","East Germany","","","","","4"
"Quite unimportant","1997","66 and older","West Germany","","","","","4"
"Quite unimportant","1997","66 and older","East Germany","","","","","4"
"Very important","1997","16-34 y.","West Germany","","","","","1"
"Very important","1997","16-34 y.","East Germany","","","","","1"
"Very important","1997","35-65 y.","West Germany","","","","","1"
"Very important","1997","35-65 y.","East Germany","","","","","1"
"Very important","1997","66 and older","West Germany","","","","","1"
"Very important","1997","66 and older","East Germany","","","","","1"
"Important","1998","16-34 y.","West Germany","","","","","2"
"Important","1998","16-34 y.","East Germany","","","","","2"
"Important","1998","35-65 y.","East Germany","","","","","2"
"Important","1998","35-65 y.","West Germany","","","","","2"
"Important","1998","66 and older","West Germany","","","","","2"
"Important","1998","66 and older","East Germany","","","","","2"
"Less important","1998","16-34 y.","West Germany","","","","","3"
"Less important","1998","16-34 y.","East Germany","","","","","3"
"Less important","1998","35-65 y.","East Germany","","","","","3"
"Less important","1998","35-65 y.","West Germany","","","","","3"
"Less important","1998","66 and older","West Germany","","","","","3"
"Less important","1998","66 and older","East Germany","","","","","3"
"Quite unimportant","1998","16-34 y.","West Germany","","","","","4"
"Quite unimportant","1998","16-34 y.","East Germany","","","","","4"
"Quite unimportant","1998","35-65 y.","West Germany","","","","","4"
"Quite unimportant","1998","35-65 y.","East Germany","","","","","4"
"Quite unimportant","1998","66 and older","West Germany","","","","","4"
"Quite unimportant","1998","66 and older","East Germany","","","","","4"
"Very important","1998","16-34 y.","West Germany","","","","","1"
"Very important","1998","16-34 y.","East Germany","","","","","1"
"Very important","1998","35-65 y.","West Germany","","","","","1"
"Very important","1998","35-65 y.","East Germany","","","","","1"
"Very important","1998","66 and older","West Germany","","","","","1"
"Very important","1998","66 and older","East Germany","","","","","1"
"Important","1999","16-34 y.","West Germany","","","","","2"
"Important","1999","16-34 y.","East Germany","","","","","2"
"Important","1999","35-65 y.","West Germany","","","","","2"
"Important","1999","35-65 y.","East Germany","","","","","2"
"Important","1999","66 and older","West Germany","","","","","2"
"Important","1999","66 and older","East Germany","","","","","2"
"Less important","1999","16-34 y.","West Germany","","","","","3"
"Less important","1999","16-34 y.","East Germany","","","","","3"
"Less important","1999","35-65 y.","East Germany","","","","","3"
"Less important","1999","35-65 y.","West Germany","","","","","3"
"Less important","1999","66 and older","West Germany","","","","","3"
"Less important","1999","66 and older","East Germany","","","","","3"
"Quite unimportant","1999","16-34 y.","East Germany","","","","","4"
"Quite unimportant","1999","16-34 y.","West Germany","","","","","4"
"Quite unimportant","1999","35-65 y.","West Germany","","","","","4"
"Quite unimportant","1999","35-65 y.","East Germany","","","","","4"
"Quite unimportant","1999","66 and older","West Germany","","","","","4"
"Quite unimportant","1999","66 and older","East Germany","","","","","4"
"Very important","1999","16-34 y.","West Germany","","","","","1"
"Very important","1999","16-34 y.","East Germany","","","","","1"
"Very important","1999","35-65 y.","West Germany","","","","","1"
"Very important","1999","35-65 y.","East Germany","","","","","1"
"Very important","1999","66 and older","West Germany","","","","","1"
"Very important","1999","66 and older","East Germany","","","","","1"
"Important","2000","16-34 y.","East Germany","","","","","2"
"Important","2000","16-34 y.","West Germany","","","","","2"
"Important","2000","35-65 y.","West Germany","","","","","2"
"Important","2000","35-65 y.","East Germany","","","","","2"
"Important","2000","66 and older","West Germany","","","","","2"
"Important","2000","66 and older","East Germany","","","","","2"
"Less important","2000","16-34 y.","East Germany","","","","","3"
"Less important","2000","16-34 y.","West Germany","","","","","3"
"Less important","2000","35-65 y.","East Germany","","","","","3"
"Less important","2000","35-65 y.","West Germany","","","","","3"
"Less important","2000","66 and older","West Germany","","","","","3"
"Less important","2000","66 and older","East Germany","","","","","3"
"Quite unimportant","2000","16-34 y.","East Germany","","","","","4"
"Quite unimportant","2000","16-34 y.","West Germany","","","","","4"
"Quite unimportant","2000","35-65 y.","West Germany","","","","","4"
"Quite unimportant","2000","35-65 y.","East Germany","","","","","4"
"Quite unimportant","2000","66 and older","West Germany","","","","","4"
"Quite unimportant","2000","66 and older","East Germany","","","","","4"
"Very important","2000","16-34 y.","West Germany","","","","","1"
"Very important","2000","16-34 y.","East Germany","","","","","1"
"Very important","2000","35-65 y.","West Germany","","","","","1"
"Very important","2000","35-65 y.","East Germany","","","","","1"
"Very important","2000","66 and older","West Germany","","","","","1"
"Very important","2000","66 and older","East Germany","","","","","1"
"Important","2001","16-34 y.","West Germany","","","","","2"
"Important","2001","16-34 y.","East Germany","","","","","2"
"Important","2001","35-65 y.","East Germany","","","","","2"
"Important","2001","35-65 y.","West Germany","","","","","2"
"Important","2001","66 and older","West Germany","","","","","2"
"Important","2001","66 and older","East Germany","","","","","2"
"Less important","2001","16-34 y.","West Germany","","","","","3"
"Less important","2001","16-34 y.","East Germany","","","","","3"
"Less important","2001","35-65 y.","East Germany","","","","","3"
"Less important","2001","35-65 y.","West Germany","","","","","3"
"Less important","2001","66 and older","West Germany","","","","","3"
"Less important","2001","66 and older","East Germany","","","","","3"
"Quite unimportant","2001","16-34 y.","East Germany","","","","","4"
"Quite unimportant","2001","16-34 y.","West Germany","","","","","4"
"Quite unimportant","2001","35-65 y.","East Germany","","","","","4"
"Quite unimportant","2001","35-65 y.","West Germany","","","","","4"
"Quite unimportant","2001","66 and older","West Germany","","","","","4"
"Quite unimportant","2001","66 and older","East Germany","","","","","4"
"Very important","2001","16-34 y.","West Germany","","","","","1"
"Very important","2001","16-34 y.","East Germany","","","","","1"
"Very important","2001","35-65 y.","East Germany","","","","","1"
"Very important","2001","35-65 y.","West Germany","","","","","1"
"Very important","2001","66 and older","East Germany","","","","","1"
"Very important","2001","66 and older","West Germany","","","","","1"
"Important","2002","16-34 y.","East Germany","","","","","2"
"Important","2002","16-34 y.","West Germany","","","","","2"
"Important","2002","35-65 y.","West Germany","","","","","2"
"Important","2002","35-65 y.","East Germany","","","","","2"
"Important","2002","66 and older","West Germany","","","","","2"
"Important","2002","66 and older","East Germany","","","","","2"
"Less important","2002","16-34 y.","West Germany","","","","","3"
"Less important","2002","16-34 y.","East Germany","","","","","3"
"Less important","2002","35-65 y.","West Germany","","","","","3"
"Less important","2002","35-65 y.","East Germany","","","","","3"
"Less important","2002","66 and older","West Germany","","","","","3"
"Less important","2002","66 and older","East Germany","","","","","3"
"Quite unimportant","2002","16-34 y.","West Germany","","","","","4"
"Quite unimportant","2002","16-34 y.","East Germany","","","","","4"
"Quite unimportant","2002","35-65 y.","West Germany","","","","","4"
"Quite unimportant","2002","35-65 y.","East Germany","","","","","4"
"Quite unimportant","2002","66 and older","West Germany","","","","","4"
"Quite unimportant","2002","66 and older","East Germany","","","","","4"
"Very important","2002","16-34 y.","West Germany","","","","","1"
"Very important","2002","16-34 y.","East Germany","","","","","1"
"Very important","2002","35-65 y.","West Germany","","","","","1"
"Very important","2002","35-65 y.","East Germany","","","","","1"
"Very important","2002","66 and older","West Germany","","","","","1"
"Very important","2002","66 and older","East Germany","","","","","1"
"Important","2003","16-34 y.","West Germany","","","","","2"
"Important","2003","16-34 y.","East Germany","","","","","2"
"Important","2003","35-65 y.","West Germany","","","","","2"
"Important","2003","35-65 y.","East Germany","","","","","2"
"Important","2003","66 and older","West Germany","","","","","2"
"Important","2003","66 and older","East Germany","","","","","2"
"Less important","2003","16-34 y.","West Germany","","","","","3"
"Less important","2003","16-34 y.","East Germany","","","","","3"
"Less important","2003","35-65 y.","West Germany","","","","","3"
"Less important","2003","35-65 y.","East Germany","","","","","3"
"Less important","2003","66 and older","West Germany","","","","","3"
"Less important","2003","66 and older","East Germany","","","","","3"
"Quite unimportant","2003","16-34 y.","East Germany","","","","","4"
"Quite unimportant","2003","16-34 y.","West Germany","","","","","4"
"Quite unimportant","2003","35-65 y.","East Germany","","","","","4"
"Quite unimportant","2003","35-65 y.","West Germany","","","","","4"
"Quite unimportant","2003","66 and older","West Germany","","","","","4"
"Quite unimportant","2003","66 and older","East Germany","","","","","4"
"Very important","2003","16-34 y.","West Germany","","","","","1"
"Very important","2003","16-34 y.","East Germany","","","","","1"
"Very important","2003","35-65 y.","East Germany","","","","","1"
"Very important","2003","35-65 y.","West Germany","","","","","1"
"Very important","2003","66 and older","East Germany","","","","","1"
"Very important","2003","66 and older","West Germany","","","","","1"
"Important","2004","16-34 y.","West Germany","2320","0.544243896843059","0.529163800717586","0.559323992968531","2"
"Important","2004","16-34 y.","East Germany","787","0.548162509022921","0.522313797922931","0.574011220122911","2"
"Important","2004","35-65 y.","West Germany","4975","0.537423399501618","0.527313309248999","0.547533489754237","2"
"Important","2004","35-65 y.","East Germany","1707","0.59816674475467","0.580135612821153","0.616197876688188","2"
"Important","2004","66 and older","West Germany","1114","0.40154294852014","0.383326990183223","0.419758906857056","2"
"Important","2004","66 and older","East Germany","473","0.479898715878053","0.448028804867104","0.511768626889001","2"
"Less important","2004","16-34 y.","West Germany","534","0.12527874086197","0.115255351285955","0.135302130437984","3"
"Less important","2004","16-34 y.","East Germany","139","0.0953010108732454","0.0800501660368182","0.110551855709673","3"
"Less important","2004","35-65 y.","West Germany","2756","0.290926729466538","0.281717097271023","0.300136361662053","3"
"Less important","2004","35-65 y.","East Germany","686","0.236664302194496","0.221032354796488","0.252296249592504","3"
"Less important","2004","66 and older","East Germany","317","0.349361482101593","0.318947765869884","0.379775198333302","3"
"Less important","2004","66 and older","West Germany","1066","0.377372231574417","0.359359949431611","0.395384513717224","3"
"Quite unimportant","2004","16-34 y.","West Germany","33","0.0106505259291496","0.00754237950478479","0.0137586723535143","4"
"Quite unimportant","2004","16-34 y.","East Germany","5","","","","4"
"Quite unimportant","2004","35-65 y.","West Germany","286","0.0299560344922872","0.0264994849436395","0.0334125840409349","4"
"Quite unimportant","2004","35-65 y.","East Germany","52","0.0218440892045467","0.016468080867998","0.0272200975410954","4"
"Quite unimportant","2004","66 and older","West Germany","370","0.144810727476127","0.131733941432773","0.157887513519482","4"
"Quite unimportant","2004","66 and older","East Germany","85","0.100289041115202","0.0811270630560972","0.119451019174308","4"
"Very important","2004","16-34 y.","West Germany","1303","0.319826836365822","0.305704443883875","0.333949228847768","1"
"Very important","2004","16-34 y.","East Germany","493","0.354104102259797","0.329264774477664","0.378943430041929","1"
"Very important","2004","35-65 y.","West Germany","1326","0.141693836539557","0.13462249991463","0.148765173164483","1"
"Very important","2004","35-65 y.","East Germany","395","0.143324863846287","0.130437687509216","0.156212040183358","1"
"Very important","2004","66 and older","West Germany","232","0.0762740924293156","0.0664106250011738","0.0861375598574574","1"
"Very important","2004","66 and older","East Germany","69","0.070450760905152","0.0541262139369049","0.0867753078733991","1"
"Important","2005","16-34 y.","West Germany","","","","","2"
"Important","2005","16-34 y.","East Germany","","","","","2"
"Important","2005","35-65 y.","East Germany","","","","","2"
"Important","2005","35-65 y.","West Germany","","","","","2"
"Important","2005","66 and older","West Germany","","","","","2"
"Important","2005","66 and older","East Germany","","","","","2"
"Less important","2005","16-34 y.","West Germany","","","","","3"
"Less important","2005","16-34 y.","East Germany","","","","","3"
"Less important","2005","35-65 y.","East Germany","","","","","3"
"Less important","2005","35-65 y.","West Germany","","","","","3"
"Less important","2005","66 and older","West Germany","","","","","3"
"Less important","2005","66 and older","East Germany","","","","","3"
"Quite unimportant","2005","16-34 y.","East Germany","","","","","4"
"Quite unimportant","2005","16-34 y.","West Germany","","","","","4"
"Quite unimportant","2005","35-65 y.","East Germany","","","","","4"
"Quite unimportant","2005","35-65 y.","West Germany","","","","","4"
"Quite unimportant","2005","66 and older","West Germany","","","","","4"
"Quite unimportant","2005","66 and older","East Germany","","","","","4"
"Very important","2005","16-34 y.","West Germany","","","","","1"
"Very important","2005","16-34 y.","East Germany","","","","","1"
"Very important","2005","35-65 y.","East Germany","","","","","1"
"Very important","2005","35-65 y.","West Germany","","","","","1"
"Very important","2005","66 and older","East Germany","","","","","1"
"Very important","2005","66 and older","West Germany","","","","","1"
"Important","2006","16-34 y.","West Germany","","","","","2"
"Important","2006","16-34 y.","East Germany","","","","","2"
"Important","2006","35-65 y.","East Germany","","","","","2"
"Important","2006","35-65 y.","West Germany","","","","","2"
"Important","2006","66 and older","East Germany","","","","","2"
"Important","2006","66 and older","West Germany","","","","","2"
"Less important","2006","16-34 y.","West Germany","","","","","3"
"Less important","2006","16-34 y.","East Germany","","","","","3"
"Less important","2006","35-65 y.","West Germany","","","","","3"
"Less important","2006","35-65 y.","East Germany","","","","","3"
"Less important","2006","66 and older","East Germany","","","","","3"
"Less important","2006","66 and older","West Germany","","","","","3"
"Quite unimportant","2006","16-34 y.","West Germany","","","","","4"
"Quite unimportant","2006","16-34 y.","East Germany","","","","","4"
"Quite unimportant","2006","35-65 y.","West Germany","","","","","4"
"Quite unimportant","2006","35-65 y.","East Germany","","","","","4"
"Quite unimportant","2006","66 and older","West Germany","","","","","4"
"Quite unimportant","2006","66 and older","East Germany","","","","","4"
"Very important","2006","16-34 y.","West Germany","","","","","1"
"Very important","2006","16-34 y.","East Germany","","","","","1"
"Very important","2006","35-65 y.","West Germany","","","","","1"
"Very important","2006","35-65 y.","East Germany","","","","","1"
"Very important","2006","66 and older","East Germany","","","","","1"
"Very important","2006","66 and older","West Germany","","","","","1"
"Important","2007","16-34 y.","West Germany","","","","","2"
"Important","2007","16-34 y.","East Germany","","","","","2"
"Important","2007","35-65 y.","East Germany","","","","","2"
"Important","2007","35-65 y.","West Germany","","","","","2"
"Important","2007","66 and older","West Germany","","","","","2"
"Important","2007","66 and older","East Germany","","","","","2"
"Less important","2007","16-34 y.","West Germany","","","","","3"
"Less important","2007","16-34 y.","East Germany","","","","","3"
"Less important","2007","35-65 y.","West Germany","","","","","3"
"Less important","2007","35-65 y.","East Germany","","","","","3"
"Less important","2007","66 and older","West Germany","","","","","3"
"Less important","2007","66 and older","East Germany","","","","","3"
"Quite unimportant","2007","16-34 y.","West Germany","","","","","4"
"Quite unimportant","2007","16-34 y.","East Germany","","","","","4"
"Quite unimportant","2007","35-65 y.","West Germany","","","","","4"
"Quite unimportant","2007","35-65 y.","East Germany","","","","","4"
"Quite unimportant","2007","66 and older","West Germany","","","","","4"
"Quite unimportant","2007","66 and older","East Germany","","","","","4"
"Very important","2007","16-34 y.","West Germany","","","","","1"
"Very important","2007","16-34 y.","East Germany","","","","","1"
"Very important","2007","35-65 y.","West Germany","","","","","1"
"Very important","2007","35-65 y.","East Germany","","","","","1"
"Very important","2007","66 and older","East Germany","","","","","1"
"Very important","2007","66 and older","West Germany","","","","","1"
"Important","2008","16-34 y.","West Germany","1769","0.553784887994815","0.536623175359156","0.570946600630474","2"
"Important","2008","16-34 y.","East Germany","667","0.556691207793334","0.527879076005135","0.585503339581532","2"
"Important","2008","35-65 y.","East Germany","1503","0.602240513164896","0.583066504324038","0.621414522005754","2"
"Important","2008","35-65 y.","West Germany","4355","0.537097120774044","0.526261827627809","0.547932413920279","2"
"Important","2008","66 and older","West Germany","1093","0.333645824419661","0.317224073216508","0.350067575622815","2"
"Important","2008","66 and older","East Germany","516","0.438068551566126","0.409063232791866","0.467073870340387","2"
"Less important","2008","16-34 y.","West Germany","437","0.131969721014661","0.120284887608989","0.143654554420333","3"
"Less important","2008","16-34 y.","East Germany","130","0.117833052300145","0.099133810657638","0.136532293942652","3"
"Less important","2008","35-65 y.","East Germany","610","0.239551169372808","0.22283057112578","0.256271767619836","3"
"Less important","2008","35-65 y.","West Germany","2481","0.296656878485679","0.28673074420639","0.306583012764967","3"
