"plh0106","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Less important","1995","66 and older","North Rhine-Westphalia","84","0.345866342416999","0.287371357787599","0.4043613270464"
"Less important","1995","66 and older","Hesse","34","0.296647262230017","0.208433520843483","0.384861003616551"
"Less important","1995","66 and older","Rhineland-Palatinate,Saarland","40","0.40216711190612","0.306063155157782","0.498271068654458"
"Less important","1995","66 and older","Baden-Württemberg","68","0.400861124117789","0.327621756171284","0.474100492064293"
"Less important","1995","66 and older","Bavaria","74","0.369264263114678","0.300278173978779","0.438250352250576"
"Less important","1995","66 and older","Berlin","14","","",""
"Less important","1995","66 and older","Brandenburg","29","","",""
"Less important","1995","66 and older","Mecklenburg-Western Pomerania","15","","",""
"Less important","1995","66 and older","Saxony","42","0.316951069855236","0.236658519155635","0.397243620554837"
"Less important","1995","66 and older","Saxony-Anhalt","30","0.3918395298054","0.283505722334709","0.500173337276092"
"Less important","1995","66 and older","Thuringia","24","","",""
"Quite unimportant","1995","16-34 y.","Schleswig-Holstein","","","",""
"Quite unimportant","1995","16-34 y.","Hamburg","","","",""
"Quite unimportant","1995","16-34 y.","Lower Saxony","3","","",""
"Quite unimportant","1995","16-34 y.","Bremen","","","",""
"Quite unimportant","1995","16-34 y.","North Rhine-Westphalia","7","","",""
"Quite unimportant","1995","16-34 y.","Hesse","4","","",""
"Quite unimportant","1995","16-34 y.","Rhineland-Palatinate,Saarland","3","","",""
"Quite unimportant","1995","16-34 y.","Baden-Württemberg","6","","",""
"Quite unimportant","1995","16-34 y.","Bavaria","4","","",""
"Quite unimportant","1995","16-34 y.","Berlin","","","",""
"Quite unimportant","1995","16-34 y.","Brandenburg","1","","",""
"Quite unimportant","1995","16-34 y.","Mecklenburg-Western Pomerania","1","","",""
"Quite unimportant","1995","16-34 y.","Saxony","","","",""
"Quite unimportant","1995","16-34 y.","Saxony-Anhalt","1","","",""
"Quite unimportant","1995","16-34 y.","Thuringia","","","",""
"Quite unimportant","1995","35-65 y.","Schleswig-Holstein","5","","",""
"Quite unimportant","1995","35-65 y.","Hamburg","2","","",""
"Quite unimportant","1995","35-65 y.","Lower Saxony","17","","",""
"Quite unimportant","1995","35-65 y.","Bremen","2","","",""
"Quite unimportant","1995","35-65 y.","North Rhine-Westphalia","35","0.0361995718431534","0.024965657528339","0.0474334861579678"
"Quite unimportant","1995","35-65 y.","Hesse","15","","",""
"Quite unimportant","1995","35-65 y.","Rhineland-Palatinate,Saarland","11","","",""
"Quite unimportant","1995","35-65 y.","Baden-Württemberg","30","0.0602791526817723","0.0403884673677094","0.0801698379958353"
"Quite unimportant","1995","35-65 y.","Bavaria","39","0.0678545984943882","0.0484004578977407","0.0873087390910358"
"Quite unimportant","1995","35-65 y.","Berlin","9","","",""
"Quite unimportant","1995","35-65 y.","Brandenburg","2","","",""
"Quite unimportant","1995","35-65 y.","Mecklenburg-Western Pomerania","3","","",""
"Quite unimportant","1995","35-65 y.","Saxony","15","","",""
"Quite unimportant","1995","35-65 y.","Saxony-Anhalt","6","","",""
"Quite unimportant","1995","35-65 y.","Thuringia","5","","",""
"Quite unimportant","1995","66 and older","Schleswig-Holstein","4","","",""
"Quite unimportant","1995","66 and older","Hamburg","3","","",""
"Quite unimportant","1995","66 and older","Lower Saxony","15","","",""
"Quite unimportant","1995","66 and older","Bremen","6","","",""
"Quite unimportant","1995","66 and older","North Rhine-Westphalia","31","0.125211418004304","0.0845104486617463","0.165912387346862"
"Quite unimportant","1995","66 and older","Hesse","15","","",""
"Quite unimportant","1995","66 and older","Rhineland-Palatinate,Saarland","24","","",""
"Quite unimportant","1995","66 and older","Baden-Württemberg","31","0.195969884634243","0.136648033604108","0.255291735664379"
"Quite unimportant","1995","66 and older","Bavaria","44","0.250373130193015","0.188445337812976","0.312300922573055"
"Quite unimportant","1995","66 and older","Berlin","11","","",""
"Quite unimportant","1995","66 and older","Brandenburg","6","","",""
"Quite unimportant","1995","66 and older","Mecklenburg-Western Pomerania","1","","",""
"Quite unimportant","1995","66 and older","Saxony","27","","",""
"Quite unimportant","1995","66 and older","Saxony-Anhalt","12","","",""
"Quite unimportant","1995","66 and older","Thuringia","5","","",""
"Very important","1996","16-34 y.","Schleswig-Holstein","","","",""
"Very important","1996","16-34 y.","Hamburg","","","",""
"Very important","1996","16-34 y.","Lower Saxony","","","",""
"Very important","1996","16-34 y.","Bremen","","","",""
"Very important","1996","16-34 y.","North Rhine-Westphalia","","","",""
"Very important","1996","16-34 y.","Hesse","","","",""
"Very important","1996","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Very important","1996","16-34 y.","Baden-Württemberg","","","",""
"Very important","1996","16-34 y.","Bavaria","","","",""
"Very important","1996","16-34 y.","Berlin","","","",""
"Very important","1996","16-34 y.","Brandenburg","","","",""
"Very important","1996","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Very important","1996","16-34 y.","Saxony","","","",""
"Very important","1996","16-34 y.","Saxony-Anhalt","","","",""
"Very important","1996","16-34 y.","Thuringia","","","",""
"Very important","1996","35-65 y.","Schleswig-Holstein","","","",""
"Very important","1996","35-65 y.","Hamburg","","","",""
"Very important","1996","35-65 y.","Lower Saxony","","","",""
"Very important","1996","35-65 y.","Bremen","","","",""
"Very important","1996","35-65 y.","North Rhine-Westphalia","","","",""
"Very important","1996","35-65 y.","Hesse","","","",""
"Very important","1996","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Very important","1996","35-65 y.","Baden-Württemberg","","","",""
"Very important","1996","35-65 y.","Bavaria","","","",""
"Very important","1996","35-65 y.","Berlin","","","",""
"Very important","1996","35-65 y.","Brandenburg","","","",""
"Very important","1996","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Very important","1996","35-65 y.","Saxony","","","",""
"Very important","1996","35-65 y.","Saxony-Anhalt","","","",""
"Very important","1996","35-65 y.","Thuringia","","","",""
"Very important","1996","66 and older","Schleswig-Holstein","","","",""
"Very important","1996","66 and older","Hamburg","","","",""
"Very important","1996","66 and older","Lower Saxony","","","",""
"Very important","1996","66 and older","Bremen","","","",""
"Very important","1996","66 and older","North Rhine-Westphalia","","","",""
"Very important","1996","66 and older","Hesse","","","",""
"Very important","1996","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Very important","1996","66 and older","Baden-Württemberg","","","",""
"Very important","1996","66 and older","Bavaria","","","",""
"Very important","1996","66 and older","Berlin","","","",""
"Very important","1996","66 and older","Brandenburg","","","",""
"Very important","1996","66 and older","Mecklenburg-Western Pomerania","","","",""
"Very important","1996","66 and older","Saxony","","","",""
"Very important","1996","66 and older","Saxony-Anhalt","","","",""
"Very important","1996","66 and older","Thuringia","","","",""
"Important","1996","16-34 y.","Schleswig-Holstein","","","",""
"Important","1996","16-34 y.","Hamburg","","","",""
"Important","1996","16-34 y.","Lower Saxony","","","",""
"Important","1996","16-34 y.","Bremen","","","",""
"Important","1996","16-34 y.","North Rhine-Westphalia","","","",""
"Important","1996","16-34 y.","Hesse","","","",""
"Important","1996","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Important","1996","16-34 y.","Baden-Württemberg","","","",""
"Important","1996","16-34 y.","Bavaria","","","",""
"Important","1996","16-34 y.","Berlin","","","",""
"Important","1996","16-34 y.","Brandenburg","","","",""
"Important","1996","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Important","1996","16-34 y.","Saxony","","","",""
"Important","1996","16-34 y.","Saxony-Anhalt","","","",""
"Important","1996","16-34 y.","Thuringia","","","",""
"Important","1996","35-65 y.","Schleswig-Holstein","","","",""
"Important","1996","35-65 y.","Hamburg","","","",""
"Important","1996","35-65 y.","Lower Saxony","","","",""
"Important","1996","35-65 y.","Bremen","","","",""
"Important","1996","35-65 y.","North Rhine-Westphalia","","","",""
"Important","1996","35-65 y.","Hesse","","","",""
"Important","1996","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Important","1996","35-65 y.","Baden-Württemberg","","","",""
"Important","1996","35-65 y.","Bavaria","","","",""
"Important","1996","35-65 y.","Berlin","","","",""
"Important","1996","35-65 y.","Brandenburg","","","",""
"Important","1996","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Important","1996","35-65 y.","Saxony","","","",""
"Important","1996","35-65 y.","Saxony-Anhalt","","","",""
"Important","1996","35-65 y.","Thuringia","","","",""
"Important","1996","66 and older","Schleswig-Holstein","","","",""
"Important","1996","66 and older","Hamburg","","","",""
"Important","1996","66 and older","Lower Saxony","","","",""
"Important","1996","66 and older","Bremen","","","",""
"Important","1996","66 and older","North Rhine-Westphalia","","","",""
"Important","1996","66 and older","Hesse","","","",""
"Important","1996","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Important","1996","66 and older","Baden-Württemberg","","","",""
"Important","1996","66 and older","Bavaria","","","",""
"Important","1996","66 and older","Berlin","","","",""
"Important","1996","66 and older","Brandenburg","","","",""
"Important","1996","66 and older","Mecklenburg-Western Pomerania","","","",""
"Important","1996","66 and older","Saxony","","","",""
"Important","1996","66 and older","Saxony-Anhalt","","","",""
"Important","1996","66 and older","Thuringia","","","",""
"Less important","1996","16-34 y.","Schleswig-Holstein","","","",""
"Less important","1996","16-34 y.","Hamburg","","","",""
"Less important","1996","16-34 y.","Lower Saxony","","","",""
"Less important","1996","16-34 y.","Bremen","","","",""
"Less important","1996","16-34 y.","North Rhine-Westphalia","","","",""
"Less important","1996","16-34 y.","Hesse","","","",""
"Less important","1996","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Less important","1996","16-34 y.","Baden-Württemberg","","","",""
"Less important","1996","16-34 y.","Bavaria","","","",""
"Less important","1996","16-34 y.","Berlin","","","",""
"Less important","1996","16-34 y.","Brandenburg","","","",""
"Less important","1996","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Less important","1996","16-34 y.","Saxony","","","",""
"Less important","1996","16-34 y.","Saxony-Anhalt","","","",""
"Less important","1996","16-34 y.","Thuringia","","","",""
"Less important","1996","35-65 y.","Schleswig-Holstein","","","",""
"Less important","1996","35-65 y.","Hamburg","","","",""
"Less important","1996","35-65 y.","Lower Saxony","","","",""
"Less important","1996","35-65 y.","Bremen","","","",""
"Less important","1996","35-65 y.","North Rhine-Westphalia","","","",""
"Less important","1996","35-65 y.","Hesse","","","",""
"Less important","1996","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Less important","1996","35-65 y.","Baden-Württemberg","","","",""
"Less important","1996","35-65 y.","Bavaria","","","",""
"Less important","1996","35-65 y.","Berlin","","","",""
"Less important","1996","35-65 y.","Brandenburg","","","",""
"Less important","1996","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Less important","1996","35-65 y.","Saxony","","","",""
"Less important","1996","35-65 y.","Saxony-Anhalt","","","",""
"Less important","1996","35-65 y.","Thuringia","","","",""
"Less important","1996","66 and older","Schleswig-Holstein","","","",""
"Less important","1996","66 and older","Hamburg","","","",""
"Less important","1996","66 and older","Lower Saxony","","","",""
"Less important","1996","66 and older","Bremen","","","",""
"Less important","1996","66 and older","North Rhine-Westphalia","","","",""
"Less important","1996","66 and older","Hesse","","","",""
"Less important","1996","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Less important","1996","66 and older","Baden-Württemberg","","","",""
"Less important","1996","66 and older","Bavaria","","","",""
"Less important","1996","66 and older","Berlin","","","",""
"Less important","1996","66 and older","Brandenburg","","","",""
"Less important","1996","66 and older","Mecklenburg-Western Pomerania","","","",""
"Less important","1996","66 and older","Saxony","","","",""
"Less important","1996","66 and older","Saxony-Anhalt","","","",""
"Less important","1996","66 and older","Thuringia","","","",""
"Quite unimportant","1996","16-34 y.","Schleswig-Holstein","","","",""
"Quite unimportant","1996","16-34 y.","Hamburg","","","",""
"Quite unimportant","1996","16-34 y.","Lower Saxony","","","",""
"Quite unimportant","1996","16-34 y.","Bremen","","","",""
"Quite unimportant","1996","16-34 y.","North Rhine-Westphalia","","","",""
"Quite unimportant","1996","16-34 y.","Hesse","","","",""
"Quite unimportant","1996","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Quite unimportant","1996","16-34 y.","Baden-Württemberg","","","",""
"Quite unimportant","1996","16-34 y.","Bavaria","","","",""
"Quite unimportant","1996","16-34 y.","Berlin","","","",""
"Quite unimportant","1996","16-34 y.","Brandenburg","","","",""
"Quite unimportant","1996","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Quite unimportant","1996","16-34 y.","Saxony","","","",""
"Quite unimportant","1996","16-34 y.","Saxony-Anhalt","","","",""
"Quite unimportant","1996","16-34 y.","Thuringia","","","",""
"Quite unimportant","1996","35-65 y.","Schleswig-Holstein","","","",""
"Quite unimportant","1996","35-65 y.","Hamburg","","","",""
"Quite unimportant","1996","35-65 y.","Lower Saxony","","","",""
"Quite unimportant","1996","35-65 y.","Bremen","","","",""
"Quite unimportant","1996","35-65 y.","North Rhine-Westphalia","","","",""
"Quite unimportant","1996","35-65 y.","Hesse","","","",""
"Quite unimportant","1996","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Quite unimportant","1996","35-65 y.","Baden-Württemberg","","","",""
"Quite unimportant","1996","35-65 y.","Bavaria","","","",""
"Quite unimportant","1996","35-65 y.","Berlin","","","",""
"Quite unimportant","1996","35-65 y.","Brandenburg","","","",""
"Quite unimportant","1996","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Quite unimportant","1996","35-65 y.","Saxony","","","",""
"Quite unimportant","1996","35-65 y.","Saxony-Anhalt","","","",""
"Quite unimportant","1996","35-65 y.","Thuringia","","","",""
"Quite unimportant","1996","66 and older","Schleswig-Holstein","","","",""
"Quite unimportant","1996","66 and older","Hamburg","","","",""
"Quite unimportant","1996","66 and older","Lower Saxony","","","",""
"Quite unimportant","1996","66 and older","Bremen","","","",""
"Quite unimportant","1996","66 and older","North Rhine-Westphalia","","","",""
"Quite unimportant","1996","66 and older","Hesse","","","",""
"Quite unimportant","1996","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Quite unimportant","1996","66 and older","Baden-Württemberg","","","",""
"Quite unimportant","1996","66 and older","Bavaria","","","",""
"Quite unimportant","1996","66 and older","Berlin","","","",""
"Quite unimportant","1996","66 and older","Brandenburg","","","",""
"Quite unimportant","1996","66 and older","Mecklenburg-Western Pomerania","","","",""
"Quite unimportant","1996","66 and older","Saxony","","","",""
"Quite unimportant","1996","66 and older","Saxony-Anhalt","","","",""
"Quite unimportant","1996","66 and older","Thuringia","","","",""
"Very important","1997","16-34 y.","Schleswig-Holstein","","","",""
"Very important","1997","16-34 y.","Hamburg","","","",""
"Very important","1997","16-34 y.","Lower Saxony","","","",""
"Very important","1997","16-34 y.","Bremen","","","",""
"Very important","1997","16-34 y.","North Rhine-Westphalia","","","",""
"Very important","1997","16-34 y.","Hesse","","","",""
"Very important","1997","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Very important","1997","16-34 y.","Baden-Württemberg","","","",""
"Very important","1997","16-34 y.","Bavaria","","","",""
"Very important","1997","16-34 y.","Berlin","","","",""
"Very important","1997","16-34 y.","Brandenburg","","","",""
"Very important","1997","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Very important","1997","16-34 y.","Saxony","","","",""
"Very important","1997","16-34 y.","Saxony-Anhalt","","","",""
"Very important","1997","16-34 y.","Thuringia","","","",""
"Very important","1997","35-65 y.","Schleswig-Holstein","","","",""
"Very important","1997","35-65 y.","Hamburg","","","",""
"Very important","1997","35-65 y.","Lower Saxony","","","",""
"Very important","1997","35-65 y.","Bremen","","","",""
"Very important","1997","35-65 y.","North Rhine-Westphalia","","","",""
"Very important","1997","35-65 y.","Hesse","","","",""
"Very important","1997","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Very important","1997","35-65 y.","Baden-Württemberg","","","",""
"Very important","1997","35-65 y.","Bavaria","","","",""
"Very important","1997","35-65 y.","Berlin","","","",""
"Very important","1997","35-65 y.","Brandenburg","","","",""
"Very important","1997","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Very important","1997","35-65 y.","Saxony","","","",""
"Very important","1997","35-65 y.","Saxony-Anhalt","","","",""
"Very important","1997","35-65 y.","Thuringia","","","",""
"Very important","1997","66 and older","Schleswig-Holstein","","","",""
"Very important","1997","66 and older","Hamburg","","","",""
"Very important","1997","66 and older","Lower Saxony","","","",""
"Very important","1997","66 and older","Bremen","","","",""
"Very important","1997","66 and older","North Rhine-Westphalia","","","",""
"Very important","1997","66 and older","Hesse","","","",""
"Very important","1997","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Very important","1997","66 and older","Baden-Württemberg","","","",""
"Very important","1997","66 and older","Bavaria","","","",""
"Very important","1997","66 and older","Berlin","","","",""
"Very important","1997","66 and older","Brandenburg","","","",""
"Very important","1997","66 and older","Mecklenburg-Western Pomerania","","","",""
"Very important","1997","66 and older","Saxony","","","",""
"Very important","1997","66 and older","Saxony-Anhalt","","","",""
"Very important","1997","66 and older","Thuringia","","","",""
"Important","1997","16-34 y.","Schleswig-Holstein","","","",""
"Important","1997","16-34 y.","Hamburg","","","",""
"Important","1997","16-34 y.","Lower Saxony","","","",""
"Important","1997","16-34 y.","Bremen","","","",""
"Important","1997","16-34 y.","North Rhine-Westphalia","","","",""
"Important","1997","16-34 y.","Hesse","","","",""
"Important","1997","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Important","1997","16-34 y.","Baden-Württemberg","","","",""
"Important","1997","16-34 y.","Bavaria","","","",""
"Important","1997","16-34 y.","Berlin","","","",""
"Important","1997","16-34 y.","Brandenburg","","","",""
"Important","1997","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Important","1997","16-34 y.","Saxony","","","",""
"Important","1997","16-34 y.","Saxony-Anhalt","","","",""
"Important","1997","16-34 y.","Thuringia","","","",""
"Important","1997","35-65 y.","Schleswig-Holstein","","","",""
"Important","1997","35-65 y.","Hamburg","","","",""
"Important","1997","35-65 y.","Lower Saxony","","","",""
"Important","1997","35-65 y.","Bremen","","","",""
"Important","1997","35-65 y.","North Rhine-Westphalia","","","",""
"Important","1997","35-65 y.","Hesse","","","",""
"Important","1997","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Important","1997","35-65 y.","Baden-Württemberg","","","",""
"Important","1997","35-65 y.","Bavaria","","","",""
"Important","1997","35-65 y.","Berlin","","","",""
"Important","1997","35-65 y.","Brandenburg","","","",""
"Important","1997","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Important","1997","35-65 y.","Saxony","","","",""
"Important","1997","35-65 y.","Saxony-Anhalt","","","",""
"Important","1997","35-65 y.","Thuringia","","","",""
"Important","1997","66 and older","Schleswig-Holstein","","","",""
"Important","1997","66 and older","Hamburg","","","",""
"Important","1997","66 and older","Lower Saxony","","","",""
"Important","1997","66 and older","Bremen","","","",""
"Important","1997","66 and older","North Rhine-Westphalia","","","",""
"Important","1997","66 and older","Hesse","","","",""
"Important","1997","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Important","1997","66 and older","Baden-Württemberg","","","",""
"Important","1997","66 and older","Bavaria","","","",""
"Important","1997","66 and older","Berlin","","","",""
"Important","1997","66 and older","Brandenburg","","","",""
"Important","1997","66 and older","Mecklenburg-Western Pomerania","","","",""
"Important","1997","66 and older","Saxony","","","",""
"Important","1997","66 and older","Saxony-Anhalt","","","",""
"Important","1997","66 and older","Thuringia","","","",""
"Less important","1997","16-34 y.","Schleswig-Holstein","","","",""
"Less important","1997","16-34 y.","Hamburg","","","",""
"Less important","1997","16-34 y.","Lower Saxony","","","",""
"Less important","1997","16-34 y.","Bremen","","","",""
"Less important","1997","16-34 y.","North Rhine-Westphalia","","","",""
"Less important","1997","16-34 y.","Hesse","","","",""
"Less important","1997","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Less important","1997","16-34 y.","Baden-Württemberg","","","",""
"Less important","1997","16-34 y.","Bavaria","","","",""
"Less important","1997","16-34 y.","Berlin","","","",""
"Less important","1997","16-34 y.","Brandenburg","","","",""
"Less important","1997","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Less important","1997","16-34 y.","Saxony","","","",""
"Less important","1997","16-34 y.","Saxony-Anhalt","","","",""
"Less important","1997","16-34 y.","Thuringia","","","",""
"Less important","1997","35-65 y.","Schleswig-Holstein","","","",""
"Less important","1997","35-65 y.","Hamburg","","","",""
"Less important","1997","35-65 y.","Lower Saxony","","","",""
"Less important","1997","35-65 y.","Bremen","","","",""
"Less important","1997","35-65 y.","North Rhine-Westphalia","","","",""
"Less important","1997","35-65 y.","Hesse","","","",""
"Less important","1997","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Less important","1997","35-65 y.","Baden-Württemberg","","","",""
"Less important","1997","35-65 y.","Bavaria","","","",""
"Less important","1997","35-65 y.","Berlin","","","",""
"Less important","1997","35-65 y.","Brandenburg","","","",""
"Less important","1997","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Less important","1997","35-65 y.","Saxony","","","",""
"Less important","1997","35-65 y.","Saxony-Anhalt","","","",""
"Less important","1997","35-65 y.","Thuringia","","","",""
"Less important","1997","66 and older","Schleswig-Holstein","","","",""
"Less important","1997","66 and older","Hamburg","","","",""
"Less important","1997","66 and older","Lower Saxony","","","",""
"Less important","1997","66 and older","Bremen","","","",""
"Less important","1997","66 and older","North Rhine-Westphalia","","","",""
"Less important","1997","66 and older","Hesse","","","",""
"Less important","1997","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Less important","1997","66 and older","Baden-Württemberg","","","",""
"Less important","1997","66 and older","Bavaria","","","",""
"Less important","1997","66 and older","Berlin","","","",""
"Less important","1997","66 and older","Brandenburg","","","",""
"Less important","1997","66 and older","Mecklenburg-Western Pomerania","","","",""
"Less important","1997","66 and older","Saxony","","","",""
"Less important","1997","66 and older","Saxony-Anhalt","","","",""
"Less important","1997","66 and older","Thuringia","","","",""
"Quite unimportant","1997","16-34 y.","Schleswig-Holstein","","","",""
"Quite unimportant","1997","16-34 y.","Hamburg","","","",""
"Quite unimportant","1997","16-34 y.","Lower Saxony","","","",""
"Quite unimportant","1997","16-34 y.","Bremen","","","",""
"Quite unimportant","1997","16-34 y.","North Rhine-Westphalia","","","",""
"Quite unimportant","1997","16-34 y.","Hesse","","","",""
"Quite unimportant","1997","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Quite unimportant","1997","16-34 y.","Baden-Württemberg","","","",""
"Quite unimportant","1997","16-34 y.","Bavaria","","","",""
"Quite unimportant","1997","16-34 y.","Berlin","","","",""
"Quite unimportant","1997","16-34 y.","Brandenburg","","","",""
"Quite unimportant","1997","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Quite unimportant","1997","16-34 y.","Saxony","","","",""
"Quite unimportant","1997","16-34 y.","Saxony-Anhalt","","","",""
"Quite unimportant","1997","16-34 y.","Thuringia","","","",""
"Quite unimportant","1997","35-65 y.","Schleswig-Holstein","","","",""
"Quite unimportant","1997","35-65 y.","Hamburg","","","",""
"Quite unimportant","1997","35-65 y.","Lower Saxony","","","",""
"Quite unimportant","1997","35-65 y.","Bremen","","","",""
"Quite unimportant","1997","35-65 y.","North Rhine-Westphalia","","","",""
"Quite unimportant","1997","35-65 y.","Hesse","","","",""
"Quite unimportant","1997","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Quite unimportant","1997","35-65 y.","Baden-Württemberg","","","",""
"Quite unimportant","1997","35-65 y.","Bavaria","","","",""
"Quite unimportant","1997","35-65 y.","Berlin","","","",""
"Quite unimportant","1997","35-65 y.","Brandenburg","","","",""
"Quite unimportant","1997","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Quite unimportant","1997","35-65 y.","Saxony","","","",""
"Quite unimportant","1997","35-65 y.","Saxony-Anhalt","","","",""
"Quite unimportant","1997","35-65 y.","Thuringia","","","",""
"Quite unimportant","1997","66 and older","Schleswig-Holstein","","","",""
"Quite unimportant","1997","66 and older","Hamburg","","","",""
"Quite unimportant","1997","66 and older","Lower Saxony","","","",""
"Quite unimportant","1997","66 and older","Bremen","","","",""
"Quite unimportant","1997","66 and older","North Rhine-Westphalia","","","",""
"Quite unimportant","1997","66 and older","Hesse","","","",""
"Quite unimportant","1997","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Quite unimportant","1997","66 and older","Baden-Württemberg","","","",""
"Quite unimportant","1997","66 and older","Bavaria","","","",""
"Quite unimportant","1997","66 and older","Berlin","","","",""
"Quite unimportant","1997","66 and older","Brandenburg","","","",""
"Quite unimportant","1997","66 and older","Mecklenburg-Western Pomerania","","","",""
"Quite unimportant","1997","66 and older","Saxony","","","",""
"Quite unimportant","1997","66 and older","Saxony-Anhalt","","","",""
"Quite unimportant","1997","66 and older","Thuringia","","","",""
"Very important","1998","16-34 y.","Schleswig-Holstein","","","",""
"Very important","1998","16-34 y.","Hamburg","","","",""
"Very important","1998","16-34 y.","Lower Saxony","","","",""
"Very important","1998","16-34 y.","Bremen","","","",""
"Very important","1998","16-34 y.","North Rhine-Westphalia","","","",""
"Very important","1998","16-34 y.","Hesse","","","",""
"Very important","1998","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Very important","1998","16-34 y.","Baden-Württemberg","","","",""
"Very important","1998","16-34 y.","Bavaria","","","",""
"Very important","1998","16-34 y.","Berlin","","","",""
"Very important","1998","16-34 y.","Brandenburg","","","",""
"Very important","1998","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Very important","1998","16-34 y.","Saxony","","","",""
"Very important","1998","16-34 y.","Saxony-Anhalt","","","",""
"Very important","1998","16-34 y.","Thuringia","","","",""
"Very important","1998","35-65 y.","Schleswig-Holstein","","","",""
"Very important","1998","35-65 y.","Hamburg","","","",""
"Very important","1998","35-65 y.","Lower Saxony","","","",""
"Very important","1998","35-65 y.","Bremen","","","",""
"Very important","1998","35-65 y.","North Rhine-Westphalia","","","",""
"Very important","1998","35-65 y.","Hesse","","","",""
"Very important","1998","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Very important","1998","35-65 y.","Baden-Württemberg","","","",""
"Very important","1998","35-65 y.","Bavaria","","","",""
"Very important","1998","35-65 y.","Berlin","","","",""
"Very important","1998","35-65 y.","Brandenburg","","","",""
"Very important","1998","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Very important","1998","35-65 y.","Saxony","","","",""
"Very important","1998","35-65 y.","Saxony-Anhalt","","","",""
"Very important","1998","35-65 y.","Thuringia","","","",""
"Very important","1998","66 and older","Schleswig-Holstein","","","",""
"Very important","1998","66 and older","Hamburg","","","",""
"Very important","1998","66 and older","Lower Saxony","","","",""
"Very important","1998","66 and older","Bremen","","","",""
"Very important","1998","66 and older","North Rhine-Westphalia","","","",""
"Very important","1998","66 and older","Hesse","","","",""
"Very important","1998","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Very important","1998","66 and older","Baden-Württemberg","","","",""
"Very important","1998","66 and older","Bavaria","","","",""
"Very important","1998","66 and older","Berlin","","","",""
"Very important","1998","66 and older","Brandenburg","","","",""
"Very important","1998","66 and older","Mecklenburg-Western Pomerania","","","",""
"Very important","1998","66 and older","Saxony","","","",""
"Very important","1998","66 and older","Saxony-Anhalt","","","",""
"Very important","1998","66 and older","Thuringia","","","",""
"Important","1998","16-34 y.","Schleswig-Holstein","","","",""
"Important","1998","16-34 y.","Hamburg","","","",""
"Important","1998","16-34 y.","Lower Saxony","","","",""
"Important","1998","16-34 y.","Bremen","","","",""
"Important","1998","16-34 y.","North Rhine-Westphalia","","","",""
"Important","1998","16-34 y.","Hesse","","","",""
"Important","1998","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Important","1998","16-34 y.","Baden-Württemberg","","","",""
"Important","1998","16-34 y.","Bavaria","","","",""
"Important","1998","16-34 y.","Berlin","","","",""
