"plh0106","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Less important","1991","Part Time","indirect migration background","","","",""
"Less important","1991","Not Working","no migration background","","","",""
"Less important","1991","Not Working","direct migration background","","","",""
"Less important","1991","Not Working","indirect migration background","","","",""
"Quite unimportant","1991","Full Time","no migration background","","","",""
"Quite unimportant","1991","Full Time","direct migration background","","","",""
"Quite unimportant","1991","Full Time","indirect migration background","","","",""
"Quite unimportant","1991","Part Time","no migration background","","","",""
"Quite unimportant","1991","Part Time","direct migration background","","","",""
"Quite unimportant","1991","Part Time","indirect migration background","","","",""
"Quite unimportant","1991","Not Working","no migration background","","","",""
"Quite unimportant","1991","Not Working","direct migration background","","","",""
"Quite unimportant","1991","Not Working","indirect migration background","","","",""
"Very important","1992","Full Time","no migration background","1215","0.229223607061973","0.217631742978933","0.240815471145014"
"Very important","1992","Full Time","direct migration background","56","0.230476923021926","0.17741720278297","0.283536643260883"
"Very important","1992","Full Time","indirect migration background","7","","",""
"Very important","1992","Part Time","no migration background","428","0.21764195623881","0.199521150256604","0.235762762221015"
"Very important","1992","Part Time","direct migration background","32","0.353831015011565","0.259641730638308","0.448020299384822"
"Very important","1992","Part Time","indirect migration background","3","","",""
"Very important","1992","Not Working","no migration background","456","0.11377189979876","0.102823015277352","0.124720784320169"
"Very important","1992","Not Working","direct migration background","24","","",""
"Very important","1992","Not Working","indirect migration background","10","","",""
"Important","1992","Full Time","no migration background","2794","0.545861835661767","0.532131069454119","0.559592601869414"
"Important","1992","Full Time","direct migration background","136","0.534957491159095","0.472116016004847","0.597798966313343"
"Important","1992","Full Time","indirect migration background","10","","",""
"Important","1992","Part Time","no migration background","1090","0.541230790949287","0.51934854964387","0.563113032254704"
"Important","1992","Part Time","direct migration background","48","0.452276886849319","0.35423464693752","0.550319126761119"
"Important","1992","Part Time","indirect migration background","17","","",""
"Important","1992","Not Working","no migration background","1407","0.424544315721273","0.407501275481764","0.441587355960782"
"Important","1992","Not Working","direct migration background","104","0.416571792122448","0.353134777118216","0.48000880712668"
"Important","1992","Not Working","indirect migration background","10","","",""
"Less important","1992","Full Time","no migration background","939","0.198684883312832","0.18768106306382","0.209688703561845"
"Less important","1992","Full Time","direct migration background","45","0.216067483064728","0.16421441547705","0.267920550652405"
"Less important","1992","Full Time","indirect migration background","8","","",""
"Less important","1992","Part Time","no migration background","420","0.211085773252031","0.193165369104815","0.229006177399248"
"Less important","1992","Part Time","direct migration background","17","","",""
"Less important","1992","Part Time","indirect migration background","5","","",""
"Less important","1992","Not Working","no migration background","1005","0.325848305065478","0.309687382084069","0.342009228046886"
"Less important","1992","Not Working","direct migration background","75","0.332414313837195","0.271796891474794","0.393031736199595"
"Less important","1992","Not Working","indirect migration background","6","","",""
"Quite unimportant","1992","Full Time","no migration background","103","0.0262296739634276","0.0218222571818265","0.0306370907450288"
"Quite unimportant","1992","Full Time","direct migration background","5","","",""
"Quite unimportant","1992","Full Time","indirect migration background","","","",""
"Quite unimportant","1992","Part Time","no migration background","54","0.030041479559872","0.0225452882052157","0.0375376709145283"
"Quite unimportant","1992","Part Time","direct migration background","2","","",""
"Quite unimportant","1992","Part Time","indirect migration background","","","",""
"Quite unimportant","1992","Not Working","no migration background","363","0.135835479414489","0.124021820223608","0.147649138605371"
"Quite unimportant","1992","Not Working","direct migration background","29","","",""
"Quite unimportant","1992","Not Working","indirect migration background","2","","",""
"Very important","1993","Full Time","no migration background","","","",""
"Very important","1993","Full Time","direct migration background","","","",""
"Very important","1993","Full Time","indirect migration background","","","",""
"Very important","1993","Part Time","no migration background","","","",""
"Very important","1993","Part Time","direct migration background","","","",""
"Very important","1993","Part Time","indirect migration background","","","",""
"Very important","1993","Not Working","no migration background","","","",""
"Very important","1993","Not Working","direct migration background","","","",""
"Very important","1993","Not Working","indirect migration background","","","",""
"Important","1993","Full Time","no migration background","","","",""
"Important","1993","Full Time","direct migration background","","","",""
"Important","1993","Full Time","indirect migration background","","","",""
"Important","1993","Part Time","no migration background","","","",""
"Important","1993","Part Time","direct migration background","","","",""
"Important","1993","Part Time","indirect migration background","","","",""
"Important","1993","Not Working","no migration background","","","",""
"Important","1993","Not Working","direct migration background","","","",""
"Important","1993","Not Working","indirect migration background","","","",""
"Less important","1993","Full Time","no migration background","","","",""
"Less important","1993","Full Time","direct migration background","","","",""
"Less important","1993","Full Time","indirect migration background","","","",""
"Less important","1993","Part Time","no migration background","","","",""
"Less important","1993","Part Time","direct migration background","","","",""
"Less important","1993","Part Time","indirect migration background","","","",""
"Less important","1993","Not Working","no migration background","","","",""
"Less important","1993","Not Working","direct migration background","","","",""
"Less important","1993","Not Working","indirect migration background","","","",""
"Quite unimportant","1993","Full Time","no migration background","","","",""
"Quite unimportant","1993","Full Time","direct migration background","","","",""
"Quite unimportant","1993","Full Time","indirect migration background","","","",""
"Quite unimportant","1993","Part Time","no migration background","","","",""
"Quite unimportant","1993","Part Time","direct migration background","","","",""
"Quite unimportant","1993","Part Time","indirect migration background","","","",""
"Quite unimportant","1993","Not Working","no migration background","","","",""
"Quite unimportant","1993","Not Working","direct migration background","","","",""
"Quite unimportant","1993","Not Working","indirect migration background","","","",""
"Very important","1994","Full Time","no migration background","","","",""
"Very important","1994","Full Time","direct migration background","","","",""
"Very important","1994","Full Time","indirect migration background","","","",""
"Very important","1994","Part Time","no migration background","","","",""
"Very important","1994","Part Time","direct migration background","","","",""
"Very important","1994","Part Time","indirect migration background","","","",""
"Very important","1994","Not Working","no migration background","","","",""
"Very important","1994","Not Working","direct migration background","","","",""
"Very important","1994","Not Working","indirect migration background","","","",""
"Important","1994","Full Time","no migration background","","","",""
"Important","1994","Full Time","direct migration background","","","",""
"Important","1994","Full Time","indirect migration background","","","",""
"Important","1994","Part Time","no migration background","","","",""
"Important","1994","Part Time","direct migration background","","","",""
"Important","1994","Part Time","indirect migration background","","","",""
"Important","1994","Not Working","no migration background","","","",""
"Important","1994","Not Working","direct migration background","","","",""
"Important","1994","Not Working","indirect migration background","","","",""
"Less important","1994","Full Time","no migration background","","","",""
"Less important","1994","Full Time","direct migration background","","","",""
"Less important","1994","Full Time","indirect migration background","","","",""
"Less important","1994","Part Time","no migration background","","","",""
"Less important","1994","Part Time","direct migration background","","","",""
"Less important","1994","Part Time","indirect migration background","","","",""
"Less important","1994","Not Working","no migration background","","","",""
"Less important","1994","Not Working","direct migration background","","","",""
"Less important","1994","Not Working","indirect migration background","","","",""
"Quite unimportant","1994","Full Time","no migration background","","","",""
"Quite unimportant","1994","Full Time","direct migration background","","","",""
"Quite unimportant","1994","Full Time","indirect migration background","","","",""
"Quite unimportant","1994","Part Time","no migration background","","","",""
"Quite unimportant","1994","Part Time","direct migration background","","","",""
"Quite unimportant","1994","Part Time","indirect migration background","","","",""
"Quite unimportant","1994","Not Working","no migration background","","","",""
"Quite unimportant","1994","Not Working","direct migration background","","","",""
"Quite unimportant","1994","Not Working","indirect migration background","","","",""
"Very important","1995","Full Time","no migration background","1042","0.220018599189006","0.207933808446089","0.232103389931924"
"Very important","1995","Full Time","direct migration background","90","0.214057709719791","0.173192533618538","0.254922885821043"
"Very important","1995","Full Time","indirect migration background","21","","",""
"Very important","1995","Part Time","no migration background","429","0.213717007404807","0.195342608941478","0.232091405868137"
"Very important","1995","Part Time","direct migration background","46","0.213635009049668","0.161452829483416","0.26581718861592"
"Very important","1995","Part Time","indirect migration background","14","","",""
"Very important","1995","Not Working","no migration background","537","0.133346382440144","0.122064716153768","0.144628048726521"
"Very important","1995","Not Working","direct migration background","98","0.183911684882467","0.150321616937148","0.217501752827786"
"Very important","1995","Not Working","indirect migration background","18","","",""
"Important","1995","Full Time","no migration background","2595","0.555455103525324","0.540959055847381","0.569951151203266"
"Important","1995","Full Time","direct migration background","227","0.599412230474581","0.550591502458076","0.648232958491086"
"Important","1995","Full Time","indirect migration background","26","","",""
"Important","1995","Part Time","no migration background","1079","0.553306346115603","0.531022412089983","0.575590280141223"
"Important","1995","Part Time","direct migration background","133","0.567346647926045","0.504270058756512","0.630423237095579"
"Important","1995","Part Time","indirect migration background","26","","",""
"Important","1995","Not Working","no migration background","1704","0.454274482509498","0.437750826138368","0.470798138880627"
"Important","1995","Not Working","direct migration background","234","0.449565463996211","0.406434720071065","0.492696207921357"
"Important","1995","Not Working","indirect migration background","23","","",""
"Less important","1995","Full Time","no migration background","811","0.202753346301572","0.191024705618515","0.214481986984628"
"Less important","1995","Full Time","direct migration background","57","0.156169042493489","0.120001599183719","0.19233648580326"
"Less important","1995","Full Time","indirect migration background","4","","",""
"Less important","1995","Part Time","no migration background","358","0.197009975655389","0.179181946701936","0.214838004608842"
"Less important","1995","Part Time","direct migration background","51","0.200788743254244","0.149788247835242","0.251789238673246"
"Less important","1995","Part Time","indirect migration background","1","","",""
"Less important","1995","Not Working","no migration background","971","0.30733679015375","0.292024921712181","0.322648658595319"
"Less important","1995","Not Working","direct migration background","128","0.251361504507909","0.213749792500654","0.288973216515163"
"Less important","1995","Not Working","indirect migration background","7","","",""
"Quite unimportant","1995","Full Time","no migration background","66","0.0217729509840984","0.0175155378583868","0.02603036410981"
"Quite unimportant","1995","Full Time","direct migration background","13","","",""
"Quite unimportant","1995","Full Time","indirect migration background","1","","",""
"Quite unimportant","1995","Part Time","no migration background","46","0.0359666708242005","0.0276202497379957","0.0443130919104053"
"Quite unimportant","1995","Part Time","direct migration background","7","","",""
"Quite unimportant","1995","Part Time","indirect migration background","","","",""
"Quite unimportant","1995","Not Working","no migration background","276","0.105042344896609","0.0948671367851887","0.115217553008029"
"Quite unimportant","1995","Not Working","direct migration background","51","0.115161346613413","0.0874840893040437","0.142838603922782"
"Quite unimportant","1995","Not Working","indirect migration background","1","","",""
"Very important","1996","Full Time","no migration background","","","",""
"Very important","1996","Full Time","direct migration background","","","",""
"Very important","1996","Full Time","indirect migration background","","","",""
"Very important","1996","Part Time","no migration background","","","",""
"Very important","1996","Part Time","direct migration background","","","",""
"Very important","1996","Part Time","indirect migration background","","","",""
"Very important","1996","Not Working","no migration background","","","",""
"Very important","1996","Not Working","direct migration background","","","",""
"Very important","1996","Not Working","indirect migration background","","","",""
"Important","1996","Full Time","no migration background","","","",""
"Important","1996","Full Time","direct migration background","","","",""
"Important","1996","Full Time","indirect migration background","","","",""
"Important","1996","Part Time","no migration background","","","",""
"Important","1996","Part Time","direct migration background","","","",""
"Important","1996","Part Time","indirect migration background","","","",""
"Important","1996","Not Working","no migration background","","","",""
"Important","1996","Not Working","direct migration background","","","",""
"Important","1996","Not Working","indirect migration background","","","",""
"Less important","1996","Full Time","no migration background","","","",""
"Less important","1996","Full Time","direct migration background","","","",""
"Less important","1996","Full Time","indirect migration background","","","",""
"Less important","1996","Part Time","no migration background","","","",""
"Less important","1996","Part Time","direct migration background","","","",""
"Less important","1996","Part Time","indirect migration background","","","",""
"Less important","1996","Not Working","no migration background","","","",""
"Less important","1996","Not Working","direct migration background","","","",""
"Less important","1996","Not Working","indirect migration background","","","",""
"Quite unimportant","1996","Full Time","no migration background","","","",""
"Quite unimportant","1996","Full Time","direct migration background","","","",""
"Quite unimportant","1996","Full Time","indirect migration background","","","",""
"Quite unimportant","1996","Part Time","no migration background","","","",""
"Quite unimportant","1996","Part Time","direct migration background","","","",""
"Quite unimportant","1996","Part Time","indirect migration background","","","",""
"Quite unimportant","1996","Not Working","no migration background","","","",""
"Quite unimportant","1996","Not Working","direct migration background","","","",""
"Quite unimportant","1996","Not Working","indirect migration background","","","",""
"Very important","1997","Full Time","no migration background","","","",""
"Very important","1997","Full Time","direct migration background","","","",""
"Very important","1997","Full Time","indirect migration background","","","",""
"Very important","1997","Part Time","no migration background","","","",""
"Very important","1997","Part Time","direct migration background","","","",""
"Very important","1997","Part Time","indirect migration background","","","",""
"Very important","1997","Not Working","no migration background","","","",""
"Very important","1997","Not Working","direct migration background","","","",""
"Very important","1997","Not Working","indirect migration background","","","",""
"Important","1997","Full Time","no migration background","","","",""
"Important","1997","Full Time","direct migration background","","","",""
"Important","1997","Full Time","indirect migration background","","","",""
"Important","1997","Part Time","no migration background","","","",""
"Important","1997","Part Time","direct migration background","","","",""
"Important","1997","Part Time","indirect migration background","","","",""
"Important","1997","Not Working","no migration background","","","",""
"Important","1997","Not Working","direct migration background","","","",""
"Important","1997","Not Working","indirect migration background","","","",""
"Less important","1997","Full Time","no migration background","","","",""
"Less important","1997","Full Time","direct migration background","","","",""
"Less important","1997","Full Time","indirect migration background","","","",""
"Less important","1997","Part Time","no migration background","","","",""
"Less important","1997","Part Time","direct migration background","","","",""
"Less important","1997","Part Time","indirect migration background","","","",""
"Less important","1997","Not Working","no migration background","","","",""
"Less important","1997","Not Working","direct migration background","","","",""
"Less important","1997","Not Working","indirect migration background","","","",""
"Quite unimportant","1997","Full Time","no migration background","","","",""
"Quite unimportant","1997","Full Time","direct migration background","","","",""
"Quite unimportant","1997","Full Time","indirect migration background","","","",""
"Quite unimportant","1997","Part Time","no migration background","","","",""
"Quite unimportant","1997","Part Time","direct migration background","","","",""
"Quite unimportant","1997","Part Time","indirect migration background","","","",""
"Quite unimportant","1997","Not Working","no migration background","","","",""
"Quite unimportant","1997","Not Working","direct migration background","","","",""
"Quite unimportant","1997","Not Working","indirect migration background","","","",""
"Very important","1998","Full Time","no migration background","","","",""
"Very important","1998","Full Time","direct migration background","","","",""
"Very important","1998","Full Time","indirect migration background","","","",""
"Very important","1998","Part Time","no migration background","","","",""
"Very important","1998","Part Time","direct migration background","","","",""
"Very important","1998","Part Time","indirect migration background","","","",""
"Very important","1998","Not Working","no migration background","","","",""
"Very important","1998","Not Working","direct migration background","","","",""
"Very important","1998","Not Working","indirect migration background","","","",""
"Important","1998","Full Time","no migration background","","","",""
"Important","1998","Full Time","direct migration background","","","",""
"Important","1998","Full Time","indirect migration background","","","",""
"Important","1998","Part Time","no migration background","","","",""
"Important","1998","Part Time","direct migration background","","","",""
"Important","1998","Part Time","indirect migration background","","","",""
"Important","1998","Not Working","no migration background","","","",""
"Important","1998","Not Working","direct migration background","","","",""
"Important","1998","Not Working","indirect migration background","","","",""
"Less important","1998","Full Time","no migration background","","","",""
"Less important","1998","Full Time","direct migration background","","","",""
"Less important","1998","Full Time","indirect migration background","","","",""
"Less important","1998","Part Time","no migration background","","","",""
"Less important","1998","Part Time","direct migration background","","","",""
"Less important","1998","Part Time","indirect migration background","","","",""
"Less important","1998","Not Working","no migration background","","","",""
"Less important","1998","Not Working","direct migration background","","","",""
"Less important","1998","Not Working","indirect migration background","","","",""
"Quite unimportant","1998","Full Time","no migration background","","","",""
"Quite unimportant","1998","Full Time","direct migration background","","","",""
"Quite unimportant","1998","Full Time","indirect migration background","","","",""
"Quite unimportant","1998","Part Time","no migration background","","","",""
"Quite unimportant","1998","Part Time","direct migration background","","","",""
"Quite unimportant","1998","Part Time","indirect migration background","","","",""
"Quite unimportant","1998","Not Working","no migration background","","","",""
"Quite unimportant","1998","Not Working","direct migration background","","","",""
"Quite unimportant","1998","Not Working","indirect migration background","","","",""
"Very important","1999","Full Time","no migration background","","","",""
"Very important","1999","Full Time","direct migration background","","","",""
"Very important","1999","Full Time","indirect migration background","","","",""
"Very important","1999","Part Time","no migration background","","","",""
"Very important","1999","Part Time","direct migration background","","","",""
"Very important","1999","Part Time","indirect migration background","","","",""
"Very important","1999","Not Working","no migration background","","","",""
"Very important","1999","Not Working","direct migration background","","","",""
"Very important","1999","Not Working","indirect migration background","","","",""
"Important","1999","Full Time","no migration background","","","",""
"Important","1999","Full Time","direct migration background","","","",""
"Important","1999","Full Time","indirect migration background","","","",""
"Important","1999","Part Time","no migration background","","","",""
"Important","1999","Part Time","direct migration background","","","",""
"Important","1999","Part Time","indirect migration background","","","",""
"Important","1999","Not Working","no migration background","","","",""
"Important","1999","Not Working","direct migration background","","","",""
"Important","1999","Not Working","indirect migration background","","","",""
"Less important","1999","Full Time","no migration background","","","",""
"Less important","1999","Full Time","direct migration background","","","",""
"Less important","1999","Full Time","indirect migration background","","","",""
"Less important","1999","Part Time","no migration background","","","",""
"Less important","1999","Part Time","direct migration background","","","",""
"Less important","1999","Part Time","indirect migration background","","","",""
"Less important","1999","Not Working","no migration background","","","",""
"Less important","1999","Not Working","direct migration background","","","",""
"Less important","1999","Not Working","indirect migration background","","","",""
"Quite unimportant","1999","Full Time","no migration background","","","",""
"Quite unimportant","1999","Full Time","direct migration background","","","",""
"Quite unimportant","1999","Full Time","indirect migration background","","","",""
"Quite unimportant","1999","Part Time","no migration background","","","",""
"Quite unimportant","1999","Part Time","direct migration background","","","",""
"Quite unimportant","1999","Part Time","indirect migration background","","","",""
"Quite unimportant","1999","Not Working","no migration background","","","",""
"Quite unimportant","1999","Not Working","direct migration background","","","",""
"Quite unimportant","1999","Not Working","indirect migration background","","","",""
"Very important","2000","Full Time","no migration background","","","",""
"Very important","2000","Full Time","direct migration background","","","",""
"Very important","2000","Full Time","indirect migration background","","","",""
"Very important","2000","Part Time","no migration background","","","",""
"Very important","2000","Part Time","direct migration background","","","",""
"Very important","2000","Part Time","indirect migration background","","","",""
"Very important","2000","Not Working","no migration background","","","",""
"Very important","2000","Not Working","direct migration background","","","",""
"Very important","2000","Not Working","indirect migration background","","","",""
"Important","2000","Full Time","no migration background","","","",""
"Important","2000","Full Time","direct migration background","","","",""
"Important","2000","Full Time","indirect migration background","","","",""
"Important","2000","Part Time","no migration background","","","",""
"Important","2000","Part Time","direct migration background","","","",""
"Important","2000","Part Time","indirect migration background","","","",""
"Important","2000","Not Working","no migration background","","","",""
"Important","2000","Not Working","direct migration background","","","",""
"Important","2000","Not Working","indirect migration background","","","",""
"Less important","2000","Full Time","no migration background","","","",""
"Less important","2000","Full Time","direct migration background","","","",""
"Less important","2000","Full Time","indirect migration background","","","",""
"Less important","2000","Part Time","no migration background","","","",""
"Less important","2000","Part Time","direct migration background","","","",""
"Less important","2000","Part Time","indirect migration background","","","",""
"Less important","2000","Not Working","no migration background","","","",""
"Less important","2000","Not Working","direct migration background","","","",""
"Less important","2000","Not Working","indirect migration background","","","",""
"Quite unimportant","2000","Full Time","no migration background","","","",""
"Quite unimportant","2000","Full Time","direct migration background","","","",""
"Quite unimportant","2000","Full Time","indirect migration background","","","",""
"Quite unimportant","2000","Part Time","no migration background","","","",""
"Quite unimportant","2000","Part Time","direct migration background","","","",""
"Quite unimportant","2000","Part Time","indirect migration background","","","",""
"Quite unimportant","2000","Not Working","no migration background","","","",""
"Quite unimportant","2000","Not Working","direct migration background","","","",""
"Quite unimportant","2000","Not Working","indirect migration background","","","",""
"Very important","2001","Full Time","no migration background","","","",""
"Very important","2001","Full Time","direct migration background","","","",""
"Very important","2001","Full Time","indirect migration background","","","",""
"Very important","2001","Part Time","no migration background","","","",""
"Very important","2001","Part Time","direct migration background","","","",""
"Very important","2001","Part Time","indirect migration background","","","",""
"Very important","2001","Not Working","no migration background","","","",""
"Very important","2001","Not Working","direct migration background","","","",""
"Very important","2001","Not Working","indirect migration background","","","",""
"Important","2001","Full Time","no migration background","","","",""
"Important","2001","Full Time","direct migration background","","","",""
"Important","2001","Full Time","indirect migration background","","","",""
"Important","2001","Part Time","no migration background","","","",""
"Important","2001","Part Time","direct migration background","","","",""
"Important","2001","Part Time","indirect migration background","","","",""
"Important","2001","Not Working","no migration background","","","",""
"Important","2001","Not Working","direct migration background","","","",""
"Important","2001","Not Working","indirect migration background","","","",""
"Less important","2001","Full Time","no migration background","","","",""
"Less important","2001","Full Time","direct migration background","","","",""
"Less important","2001","Full Time","indirect migration background","","","",""
"Less important","2001","Part Time","no migration background","","","",""
"Less important","2001","Part Time","direct migration background","","","",""
"Less important","2001","Part Time","indirect migration background","","","",""
"Less important","2001","Not Working","no migration background","","","",""
"Less important","2001","Not Working","direct migration background","","","",""
"Less important","2001","Not Working","indirect migration background","","","",""
"Quite unimportant","2001","Full Time","no migration background","","","",""
"Quite unimportant","2001","Full Time","direct migration background","","","",""
"Quite unimportant","2001","Full Time","indirect migration background","","","",""
"Quite unimportant","2001","Part Time","no migration background","","","",""
"Quite unimportant","2001","Part Time","direct migration background","","","",""
"Quite unimportant","2001","Part Time","indirect migration background","","","",""
"Quite unimportant","2001","Not Working","no migration background","","","",""
"Quite unimportant","2001","Not Working","direct migration background","","","",""
"Quite unimportant","2001","Not Working","indirect migration background","","","",""
"Very important","2002","Full Time","no migration background","","","",""
"Very important","2002","Full Time","direct migration background","","","",""
"Very important","2002","Full Time","indirect migration background","","","",""
"Very important","2002","Part Time","no migration background","","","",""
"Very important","2002","Part Time","direct migration background","","","",""
"Very important","2002","Part Time","indirect migration background","","","",""
"Very important","2002","Not Working","no migration background","","","",""
"Very important","2002","Not Working","direct migration background","","","",""
"Very important","2002","Not Working","indirect migration background","","","",""
"Important","2002","Full Time","no migration background","","","",""
"Important","2002","Full Time","direct migration background","","","",""
"Important","2002","Full Time","indirect migration background","","","",""
"Important","2002","Part Time","no migration background","","","",""
"Important","2002","Part Time","direct migration background","","","",""
"Important","2002","Part Time","indirect migration background","","","",""
"Important","2002","Not Working","no migration background","","","",""
"Important","2002","Not Working","direct migration background","","","",""
"Important","2002","Not Working","indirect migration background","","","",""
"Less important","2002","Full Time","no migration background","","","",""
"Less important","2002","Full Time","direct migration background","","","",""
"Less important","2002","Full Time","indirect migration background","","","",""
"Less important","2002","Part Time","no migration background","","","",""
"Less important","2002","Part Time","direct migration background","","","",""
"Less important","2002","Part Time","indirect migration background","","","",""
"Less important","2002","Not Working","no migration background","","","",""
"Less important","2002","Not Working","direct migration background","","","",""
"Less important","2002","Not Working","indirect migration background","","","",""
"Quite unimportant","2002","Full Time","no migration background","","","",""
"Quite unimportant","2002","Full Time","direct migration background","","","",""
"Quite unimportant","2002","Full Time","indirect migration background","","","",""
"Quite unimportant","2002","Part Time","no migration background","","","",""
"Quite unimportant","2002","Part Time","direct migration background","","","",""
"Quite unimportant","2002","Part Time","indirect migration background","","","",""
"Quite unimportant","2002","Not Working","no migration background","","","",""
"Quite unimportant","2002","Not Working","direct migration background","","","",""
"Quite unimportant","2002","Not Working","indirect migration background","","","",""
"Very important","2003","Full Time","no migration background","","","",""
"Very important","2003","Full Time","direct migration background","","","",""
"Very important","2003","Full Time","indirect migration background","","","",""
"Very important","2003","Part Time","no migration background","","","",""
"Very important","2003","Part Time","direct migration background","","","",""
"Very important","2003","Part Time","indirect migration background","","","",""
"Very important","2003","Not Working","no migration background","","","",""
"Very important","2003","Not Working","direct migration background","","","",""
"Very important","2003","Not Working","indirect migration background","","","",""
"Important","2003","Full Time","no migration background","","","",""
"Important","2003","Full Time","direct migration background","","","",""
"Important","2003","Full Time","indirect migration background","","","",""
"Important","2003","Part Time","no migration background","","","",""
"Important","2003","Part Time","direct migration background","","","",""
"Important","2003","Part Time","indirect migration background","","","",""
"Important","2003","Not Working","no migration background","","","",""
"Important","2003","Not Working","direct migration background","","","",""
"Important","2003","Not Working","indirect migration background","","","",""
"Less important","2003","Full Time","no migration background","","","",""
"Less important","2003","Full Time","direct migration background","","","",""
"Less important","2003","Full Time","indirect migration background","","","",""
"Less important","2003","Part Time","no migration background","","","",""
"Less important","2003","Part Time","direct migration background","","","",""
"Less important","2003","Part Time","indirect migration background","","","",""
"Less important","2003","Not Working","no migration background","","","",""
"Less important","2003","Not Working","direct migration background","","","",""
"Less important","2003","Not Working","indirect migration background","","","",""
"Quite unimportant","2003","Full Time","no migration background","","","",""
"Quite unimportant","2003","Full Time","direct migration background","","","",""
"Quite unimportant","2003","Full Time","indirect migration background","","","",""
"Quite unimportant","2003","Part Time","no migration background","","","",""
"Quite unimportant","2003","Part Time","direct migration background","","","",""
"Quite unimportant","2003","Part Time","indirect migration background","","","",""
"Quite unimportant","2003","Not Working","no migration background","","","",""
"Quite unimportant","2003","Not Working","direct migration background","","","",""
"Quite unimportant","2003","Not Working","indirect migration background","","","",""
"Very important","2004","Full Time","no migration background","1386","0.189792156323084","0.180768828531713","0.198815484114456"
