"pli0096_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Daily","1985","Not Employed","1-pers.-HH","","","","","1"
"Daily","1985","Not Employed","(Married) couple without C. ","","","","","1"
"Daily","1985","Not Employed","Single parent ","","","","","1"
"Daily","1985","Not Employed","Couple + C. LE 16 ","","","","","1"
"Daily","1985","Not Employed","Couple + C. GT 16 ","","","","","1"
"Daily","1985","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Daily","1985","Employed","1-pers.-HH","","","","","1"
"Daily","1985","Employed","(Married) couple without C. ","","","","","1"
"Daily","1985","Employed","Single parent ","","","","","1"
"Daily","1985","Employed","Couple + C. LE 16 ","","","","","1"
"Daily","1985","Employed","Couple + C. GT 16 ","","","","","1"
"Daily","1985","Employed","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1985","Not Employed","1-pers.-HH","22","","","","3"
"Min 1x per month","1985","Not Employed","Single parent ","13","","","","3"
"Min 1x per month","1985","Not Employed","Couple + C. LE 16 ","28","","","","3"
"Min 1x per month","1985","Not Employed","(Married) couple without C. ","36","0.0346719951984425","0.0237050390206232","0.0456389513762618","3"
"Min 1x per month","1985","Not Employed","Couple + C. GT 16 ","38","0.0588526549538396","0.0411113082302915","0.0765940016773877","3"
"Min 1x per month","1985","Employed","1-pers.-HH","28","","","","3"
"Min 1x per month","1985","Not Employed","Couple + C. LE and GT 16","23","","","","3"
"Min 1x per month","1985","Employed","(Married) couple without C. ","74","0.0655820037804523","0.0522578613360755","0.0789061462248292","3"
"Min 1x per month","1985","Employed","Single parent ","15","","","","3"
"Min 1x per month","1985","Employed","Couple + C. LE 16 ","138","0.0918171000155022","0.0787881149282036","0.104846085102801","3"
"Min 1x per month","1985","Employed","Couple + C. GT 16 ","106","0.087327232334768","0.0721204793041931","0.102533985365343","3"
"Min 1x per month","1985","Employed","Couple + C. LE and GT 16","70","0.103862012423625","0.0844107408606472","0.123313283986603","3"
"Min 1x per week","1985","Not Employed","Single parent ","12","","","","2"
"Min 1x per week","1985","Not Employed","Couple + C. LE 16 ","35","0.0605736632429851","0.0436029346427082","0.077544391843262","2"
"Min 1x per week","1985","Not Employed","(Married) couple without C. ","59","0.0563732101859762","0.0425472356481746","0.0701991847237779","2"
"Min 1x per week","1985","Not Employed","1-pers.-HH","26","","","","2"
"Min 1x per week","1985","Not Employed","Couple + C. GT 16 ","52","0.0823301467721554","0.0616097808763106","0.103050512668","2"
"Min 1x per week","1985","Not Employed","Couple + C. LE and GT 16","47","0.121824462715552","0.0937923928772442","0.149856532553859","2"
"Min 1x per week","1985","Employed","1-pers.-HH","48","0.0896980648435886","0.0668718387207871","0.11252429096639","2"
"Min 1x per week","1985","Employed","(Married) couple without C. ","103","0.0888365640360683","0.07352320915577","0.104149918916366","2"
"Min 1x per week","1985","Employed","Single parent ","24","","","","2"
"Min 1x per week","1985","Employed","Couple + C. GT 16 ","126","0.112466397204642","0.0954484217720077","0.129484372637275","2"
"Min 1x per week","1985","Employed","Couple + C. LE 16 ","155","0.0995113509921793","0.0860050142475346","0.113017687736824","2"
"Min 1x per week","1985","Employed","Couple + C. LE and GT 16","92","0.126683202688491","0.105476282075959","0.147890123301024","2"
"Never","1985","Employed","1-pers.-HH","498","0.807995370062526","0.776531645458023","0.839459094667029","5"
"Never","1985","Employed","(Married) couple without C. ","1027","0.744543881092348","0.72107028468615","0.768017477498546","5"
"Never","1985","Not Employed","Couple + C. GT 16 ","528","0.764212908480355","0.732213500736283","0.796212316224426","5"
"Never","1985","Not Employed","Couple + C. LE and GT 16","406","0.722033089555728","0.683638295088842","0.760427884022614","5"
"Never","1985","Not Employed","Couple + C. LE 16 ","642","0.808468588531134","0.780473697387632","0.836463479674636","5"
"Never","1985","Not Employed","1-pers.-HH","489","0.883096876011127","0.856508984802877","0.909684767219377","5"
"Never","1985","Not Employed","(Married) couple without C. ","910","0.849293639792571","0.827847261372188","0.870740018212953","5"
"Never","1985","Not Employed","Single parent ","172","0.812417287887215","0.759743706623704","0.865090869150726","5"
"Never","1985","Employed","Single parent ","268","0.781734290834785","0.737301725725583","0.826166855943987","5"
"Never","1985","Employed","Couple + C. LE 16 ","1436","0.71123151376781","0.690783904635729","0.73167912289989","5"
"Never","1985","Employed","Couple + C. GT 16 ","978","0.704285144474339","0.679703273571114","0.728867015377563","5"
"Never","1985","Employed","Couple + C. LE and GT 16","709","0.669014803290459","0.639012518048258","0.69901708853266","5"
"Rarely","1985","Not Employed","Couple + C. LE 16 ","54","0.0846197734908365","0.0648198325101342","0.104419714471539","4"
"Rarely","1985","Not Employed","(Married) couple without C. ","64","0.0596611548230105","0.0454624982571157","0.0738598113889054","4"
"Rarely","1985","Not Employed","Single parent ","14","","","","4"
"Rarely","1985","Not Employed","1-pers.-HH","24","","","","4"
"Rarely","1985","Not Employed","Couple + C. GT 16 ","58","0.0946042897936502","0.0725420615036357","0.116666518083665","4"
"Rarely","1985","Employed","1-pers.-HH","28","","","","4"
"Rarely","1985","Not Employed","Couple + C. LE and GT 16","47","0.0996579368924918","0.0739860989283538","0.12532977485663","4"
"Rarely","1985","Employed","(Married) couple without C. ","122","0.101037551091131","0.0848161444963323","0.11725895768593","4"
"Rarely","1985","Employed","Couple + C. GT 16 ","114","0.0959212259862519","0.0800589831068048","0.111783468865699","4"
"Rarely","1985","Employed","Single parent ","25","","","","4"
"Rarely","1985","Employed","Couple + C. LE 16 ","158","0.0974400352245088","0.0840596415969512","0.110820428852066","4"
"Rarely","1985","Employed","Couple + C. LE and GT 16","74","0.100439981597424","0.0812753457583208","0.119604617436528","4"
"Daily","1986","Not Employed","1-pers.-HH","","","","","1"
"Daily","1986","Not Employed","(Married) couple without C. ","","","","","1"
"Daily","1986","Not Employed","Single parent ","","","","","1"
"Daily","1986","Not Employed","Couple + C. LE 16 ","","","","","1"
"Daily","1986","Not Employed","Couple + C. GT 16 ","","","","","1"
"Daily","1986","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Daily","1986","Employed","1-pers.-HH","","","","","1"
"Daily","1986","Employed","(Married) couple without C. ","","","","","1"
"Daily","1986","Employed","Single parent ","","","","","1"
"Daily","1986","Employed","Couple + C. LE 16 ","","","","","1"
"Daily","1986","Employed","Couple + C. GT 16 ","","","","","1"
"Daily","1986","Employed","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1986","Not Employed","Single parent ","7","","","","3"
"Min 1x per month","1986","Not Employed","1-pers.-HH","25","","","","3"
"Min 1x per month","1986","Not Employed","Couple + C. LE 16 ","36","0.0652603924985907","0.0465307269140464","0.083990058083135","3"
"Min 1x per month","1986","Not Employed","(Married) couple without C. ","39","0.0403517294168375","0.0280751710337359","0.0526282877999391","3"
"Min 1x per month","1986","Not Employed","Couple + C. GT 16 ","28","","","","3"
"Min 1x per month","1986","Not Employed","Couple + C. LE and GT 16","24","","","","3"
"Min 1x per month","1986","Employed","1-pers.-HH","28","","","","3"
"Min 1x per month","1986","Employed","(Married) couple without C. ","74","0.062802625704973","0.0499229598670927","0.0756822915428534","3"
"Min 1x per month","1986","Employed","Single parent ","22","","","","3"
"Min 1x per month","1986","Employed","Couple + C. LE 16 ","131","0.0912620526529187","0.0776642134726767","0.104859891833161","3"
"Min 1x per month","1986","Employed","Couple + C. GT 16 ","103","0.0881088093316435","0.0732449678768093","0.102972650786478","3"
"Min 1x per month","1986","Employed","Couple + C. LE and GT 16","66","0.0996193633584868","0.0799983457450164","0.119240380971957","3"
"Min 1x per week","1986","Not Employed","(Married) couple without C. ","63","0.0668661503924972","0.0512826632502879","0.0824496375347065","2"
"Min 1x per week","1986","Not Employed","1-pers.-HH","27","","","","2"
"Min 1x per week","1986","Not Employed","Single parent ","12","","","","2"
"Min 1x per week","1986","Not Employed","Couple + C. LE 16 ","22","","","","2"
"Min 1x per week","1986","Employed","1-pers.-HH","49","0.0932891356153241","0.0695172236648389","0.117061047565809","2"
"Min 1x per week","1986","Not Employed","Couple + C. GT 16 ","47","0.0646324287742391","0.0462196558214435","0.0830452017270347","2"
"Min 1x per week","1986","Not Employed","Couple + C. LE and GT 16","52","0.143435918995307","0.112368687681469","0.174503150309145","2"
"Min 1x per week","1986","Employed","(Married) couple without C. ","96","0.0792355635102826","0.0648960470458483","0.0935750799747168","2"
"Min 1x per week","1986","Employed","Single parent ","22","","","","2"
"Min 1x per week","1986","Employed","Couple + C. GT 16 ","123","0.10492342110465","0.0888534089251319","0.120993433284169","2"
"Min 1x per week","1986","Employed","Couple + C. LE 16 ","142","0.0991406250829683","0.0850295604870522","0.113251689678884","2"
"Min 1x per week","1986","Employed","Couple + C. LE and GT 16","93","0.146703401668781","0.123523762422868","0.169883040914693","2"
"Never","1986","Employed","1-pers.-HH","451","0.76520788619638","0.730562481387688","0.799853291005073","5"
"Never","1986","Not Employed","Couple + C. GT 16 ","554","0.803004201276003","0.77321970935315","0.832788693198856","5"
"Never","1986","Not Employed","Couple + C. LE and GT 16","383","0.723009585513183","0.683345443981718","0.762673727044647","5"
"Never","1986","Employed","(Married) couple without C. ","1074","0.762383391139554","0.739787718554966","0.784979063724142","5"
"Never","1986","Not Employed","1-pers.-HH","460","0.877655580830438","0.849784425506373","0.905526736154503","5"
"Never","1986","Not Employed","Single parent ","163","0.832131935146924","0.779539005587365","0.884724864706482","5"
"Never","1986","Not Employed","Couple + C. LE 16 ","576","0.839636683159832","0.811810215667964","0.867463150651699","5"
"Never","1986","Not Employed","(Married) couple without C. ","847","0.855184086682949","0.833229388863426","0.877138784502471","5"
"Never","1986","Employed","Single parent ","247","0.781112699932425","0.735231166352648","0.826994233512203","5"
"Never","1986","Employed","Couple + C. LE 16 ","1319","0.714646705614343","0.693323986020577","0.735969425208109","5"
"Never","1986","Employed","Couple + C. GT 16 ","1034","0.702802521486173","0.678836877490703","0.726768165481642","5"
"Never","1986","Employed","Couple + C. LE and GT 16","659","0.646919586409771","0.615608471156118","0.678230701663423","5"
"Rarely","1986","Not Employed","Couple + C. LE 16 ","34","0.0575570537211264","0.0398951842289243","0.0752189232133284","4"
"Rarely","1986","Not Employed","1-pers.-HH","19","","","","4"
"Rarely","1986","Not Employed","(Married) couple without C. ","38","0.0375980335077167","0.0257307769667522","0.0494652900486811","4"
"Rarely","1986","Not Employed","Single parent ","12","","","","4"
"Rarely","1986","Employed","1-pers.-HH","47","0.0840191473612147","0.0613441888366404","0.106694105885789","4"
"Rarely","1986","Not Employed","Couple + C. GT 16 ","56","0.0862372449910992","0.0652155868968086","0.10725890308539","4"
"Rarely","1986","Not Employed","Couple + C. LE and GT 16","30","0.063760329216792","0.0421051163801985","0.0854155420533855","4"
"Rarely","1986","Employed","(Married) couple without C. ","119","0.0955784196451905","0.0799697623970402","0.111187076893341","4"
"Rarely","1986","Employed","Couple + C. LE 16 ","131","0.0949506166497697","0.0811088830817231","0.108792350217816","4"
"Rarely","1986","Employed","Couple + C. GT 16 ","137","0.104165248077534","0.0881466218745344","0.120183874280533","4"
