"pli0096_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2009","Not Working","college entrance qualification","171","0.14999317966786","0.13023047940387","0.16975587993185"
"Rarely","2009","Not Working","Other degree","10","","",""
"Rarely","2009","Not Working","no degree/no degree yet","41","0.0901935886043851","0.0604368436969633","0.119950333511807"
"Never","2009","Full Time","lower secondary degree","1065","0.700275943098597","0.677664532880572","0.722887353316622"
"Never","2009","Full Time","secondary school degree","1768","0.693929683564439","0.676125906042697","0.711733461086182"
"Never","2009","Full Time","college entrance qualification","1402","0.597863430403802","0.578085179737787","0.617641681069817"
"Never","2009","Full Time","Other degree","209","0.841359004508831","0.795980852642525","0.886737156375138"
"Never","2009","Full Time","no degree/no degree yet","32","0.882982994535902","0.777981011661897","0.987984977409907"
"Never","2009","Part Time","lower secondary degree","758","0.700513569323534","0.673158545935948","0.727868592711119"
"Never","2009","Part Time","secondary school degree","880","0.612199778089974","0.586649213656269","0.637750342523679"
"Never","2009","Part Time","college entrance qualification","728","0.570249079374677","0.543033598019389","0.597464560729965"
"Never","2009","Part Time","Other degree","171","0.816259687979798","0.764005240194123","0.868514135765474"
"Never","2009","Part Time","no degree/no degree yet","53","0.68868288873471","0.594066728441504","0.783299049027916"
"Never","2009","Not Working","lower secondary degree","2583","0.792383708339053","0.77847334466141","0.806294072016695"
"Never","2009","Not Working","secondary school degree","1020","0.747892573759069","0.725275891631977","0.770509255886161"
"Never","2009","Not Working","college entrance qualification","779","0.63171834834163","0.605022046164655","0.658414650518605"
"Never","2009","Not Working","Other degree","314","0.938071720513369","0.912601576601238","0.9635418644255"
"Never","2009","Not Working","no degree/no degree yet","252","0.773467346683867","0.729985348868764","0.816949344498969"
"Daily","2010","Full Time","lower secondary degree","","","",""
"Daily","2010","Full Time","secondary school degree","","","",""
"Daily","2010","Full Time","college entrance qualification","","","",""
"Daily","2010","Full Time","Other degree","","","",""
"Daily","2010","Full Time","no degree/no degree yet","","","",""
"Daily","2010","Part Time","lower secondary degree","","","",""
"Daily","2010","Part Time","secondary school degree","","","",""
"Daily","2010","Part Time","college entrance qualification","","","",""
"Daily","2010","Part Time","Other degree","","","",""
"Daily","2010","Part Time","no degree/no degree yet","","","",""
"Daily","2010","Not Working","lower secondary degree","","","",""
"Daily","2010","Not Working","secondary school degree","","","",""
"Daily","2010","Not Working","college entrance qualification","","","",""
"Daily","2010","Not Working","Other degree","","","",""
"Daily","2010","Not Working","no degree/no degree yet","","","",""
"Min 1x per week","2010","Full Time","lower secondary degree","","","",""
"Min 1x per week","2010","Full Time","secondary school degree","","","",""
"Min 1x per week","2010","Full Time","college entrance qualification","","","",""
"Min 1x per week","2010","Full Time","Other degree","","","",""
"Min 1x per week","2010","Full Time","no degree/no degree yet","","","",""
"Min 1x per week","2010","Part Time","lower secondary degree","","","",""
"Min 1x per week","2010","Part Time","secondary school degree","","","",""
"Min 1x per week","2010","Part Time","college entrance qualification","","","",""
"Min 1x per week","2010","Part Time","Other degree","","","",""
"Min 1x per week","2010","Part Time","no degree/no degree yet","","","",""
"Min 1x per week","2010","Not Working","lower secondary degree","","","",""
"Min 1x per week","2010","Not Working","secondary school degree","","","",""
"Min 1x per week","2010","Not Working","college entrance qualification","","","",""
"Min 1x per week","2010","Not Working","Other degree","","","",""
"Min 1x per week","2010","Not Working","no degree/no degree yet","","","",""
"Min 1x per month","2010","Full Time","lower secondary degree","","","",""
"Min 1x per month","2010","Full Time","secondary school degree","","","",""
"Min 1x per month","2010","Full Time","college entrance qualification","","","",""
"Min 1x per month","2010","Full Time","Other degree","","","",""
"Min 1x per month","2010","Full Time","no degree/no degree yet","","","",""
"Min 1x per month","2010","Part Time","lower secondary degree","","","",""
"Min 1x per month","2010","Part Time","secondary school degree","","","",""
"Min 1x per month","2010","Part Time","college entrance qualification","","","",""
"Min 1x per month","2010","Part Time","Other degree","","","",""
"Min 1x per month","2010","Part Time","no degree/no degree yet","","","",""
"Min 1x per month","2010","Not Working","lower secondary degree","","","",""
"Min 1x per month","2010","Not Working","secondary school degree","","","",""
"Min 1x per month","2010","Not Working","college entrance qualification","","","",""
"Min 1x per month","2010","Not Working","Other degree","","","",""
"Min 1x per month","2010","Not Working","no degree/no degree yet","","","",""
"Rarely","2010","Full Time","lower secondary degree","","","",""
"Rarely","2010","Full Time","secondary school degree","","","",""
"Rarely","2010","Full Time","college entrance qualification","","","",""
"Rarely","2010","Full Time","Other degree","","","",""
"Rarely","2010","Full Time","no degree/no degree yet","","","",""
"Rarely","2010","Part Time","lower secondary degree","","","",""
"Rarely","2010","Part Time","secondary school degree","","","",""
"Rarely","2010","Part Time","college entrance qualification","","","",""
"Rarely","2010","Part Time","Other degree","","","",""
"Rarely","2010","Part Time","no degree/no degree yet","","","",""
"Rarely","2010","Not Working","lower secondary degree","","","",""
"Rarely","2010","Not Working","secondary school degree","","","",""
"Rarely","2010","Not Working","college entrance qualification","","","",""
"Rarely","2010","Not Working","Other degree","","","",""
"Rarely","2010","Not Working","no degree/no degree yet","","","",""
"Never","2010","Full Time","lower secondary degree","","","",""
"Never","2010","Full Time","secondary school degree","","","",""
"Never","2010","Full Time","college entrance qualification","","","",""
"Never","2010","Full Time","Other degree","","","",""
"Never","2010","Full Time","no degree/no degree yet","","","",""
"Never","2010","Part Time","lower secondary degree","","","",""
"Never","2010","Part Time","secondary school degree","","","",""
"Never","2010","Part Time","college entrance qualification","","","",""
"Never","2010","Part Time","Other degree","","","",""
"Never","2010","Part Time","no degree/no degree yet","","","",""
"Never","2010","Not Working","lower secondary degree","","","",""
"Never","2010","Not Working","secondary school degree","","","",""
"Never","2010","Not Working","college entrance qualification","","","",""
"Never","2010","Not Working","Other degree","","","",""
"Never","2010","Not Working","no degree/no degree yet","","","",""
"Daily","2011","Full Time","lower secondary degree","","","",""
"Daily","2011","Full Time","secondary school degree","","","",""
"Daily","2011","Full Time","college entrance qualification","","","",""
"Daily","2011","Full Time","Other degree","","","",""
"Daily","2011","Full Time","no degree/no degree yet","","","",""
"Daily","2011","Part Time","lower secondary degree","","","",""
"Daily","2011","Part Time","secondary school degree","","","",""
"Daily","2011","Part Time","college entrance qualification","","","",""
"Daily","2011","Part Time","Other degree","","","",""
"Daily","2011","Part Time","no degree/no degree yet","","","",""
"Daily","2011","Not Working","lower secondary degree","","","",""
"Daily","2011","Not Working","secondary school degree","","","",""
"Daily","2011","Not Working","college entrance qualification","","","",""
"Daily","2011","Not Working","Other degree","","","",""
"Daily","2011","Not Working","no degree/no degree yet","","","",""
"Min 1x per week","2011","Full Time","lower secondary degree","283","0.104593417997709","0.091968032996104","0.117218802999314"
"Min 1x per week","2011","Full Time","secondary school degree","417","0.112125676329598","0.101927334553328","0.122324018105869"
"Min 1x per week","2011","Full Time","college entrance qualification","515","0.129906551986165","0.119020539312962","0.140792564659368"
"Min 1x per week","2011","Full Time","Other degree","32","0.0437990954689442","0.0272155531303643","0.0603826378075241"
"Min 1x per week","2011","Full Time","no degree/no degree yet","7","","",""
"Min 1x per week","2011","Part Time","lower secondary degree","142","0.0934634031223871","0.079414214965669","0.107512591279105"
"Min 1x per week","2011","Part Time","secondary school degree","310","0.111360412830762","0.0995296852969626","0.12319114036456"
"Min 1x per week","2011","Part Time","college entrance qualification","341","0.134040541381936","0.120309629336746","0.147771453427126"
"Min 1x per week","2011","Part Time","Other degree","19","","",""
"Min 1x per week","2011","Part Time","no degree/no degree yet","14","","",""
"Min 1x per week","2011","Not Working","lower secondary degree","298","0.0711031357651633","0.063362983411755","0.0788432881185716"
"Min 1x per week","2011","Not Working","secondary school degree","278","0.11061119141943","0.0977396424392712","0.12348274039959"
"Min 1x per week","2011","Not Working","college entrance qualification","320","0.174409026766507","0.157444632916171","0.191373420616842"
"Min 1x per week","2011","Not Working","Other degree","23","","",""
"Min 1x per week","2011","Not Working","no degree/no degree yet","62","0.0767960763340267","0.0560205637365952","0.0975715889314582"
"Min 1x per month","2011","Full Time","lower secondary degree","214","0.0885929741422904","0.0768699910574478","0.100315957227133"
"Min 1x per month","2011","Full Time","secondary school degree","352","0.079382517373448","0.0706446928535047","0.0881203418933913"
"Min 1x per month","2011","Full Time","college entrance qualification","430","0.111083740714993","0.100908937194841","0.121258544235145"
"Min 1x per month","2011","Full Time","Other degree","23","","",""
"Min 1x per month","2011","Full Time","no degree/no degree yet","2","","",""
"Min 1x per month","2011","Part Time","lower secondary degree","149","0.0800828300918464","0.0669825122742937","0.0931831479093991"
"Min 1x per month","2011","Part Time","secondary school degree","314","0.0973783405886834","0.086228535684024","0.108528145493343"
"Min 1x per month","2011","Part Time","college entrance qualification","312","0.110929586973611","0.0982727759620953","0.123586397985127"
"Min 1x per month","2011","Part Time","Other degree","33","0.070094819593429","0.0481511773621696","0.0920384618246884"
"Min 1x per month","2011","Part Time","no degree/no degree yet","13","","",""
"Min 1x per month","2011","Not Working","lower secondary degree","265","0.0686069241882912","0.060993643165885","0.0762202052106974"
"Min 1x per month","2011","Not Working","secondary school degree","198","0.0836972525968751","0.0723324853970593","0.0950620197966908"
"Min 1x per month","2011","Not Working","college entrance qualification","203","0.0952023698882374","0.0820812468997351","0.10832349287674"
"Min 1x per month","2011","Not Working","Other degree","30","0.044710360345439","0.0301507675212447","0.0592699531696333"
"Min 1x per month","2011","Not Working","no degree/no degree yet","45","0.0719210755115833","0.0517627732329558","0.0920793777902108"
"Rarely","2011","Full Time","lower secondary degree","270","0.135307533634145","0.121196002508682","0.149419064759608"
"Rarely","2011","Full Time","secondary school degree","504","0.152598036142667","0.140974976096898","0.164221096188437"
"Rarely","2011","Full Time","college entrance qualification","665","0.179053807449027","0.166639586085358","0.191468028812695"
"Rarely","2011","Full Time","Other degree","41","0.0802940125568925","0.0582730526764169","0.102314972437368"
"Rarely","2011","Full Time","no degree/no degree yet","6","","",""
"Rarely","2011","Part Time","lower secondary degree","187","0.106871201667489","0.0919595703961631","0.121782832938815"
"Rarely","2011","Part Time","secondary school degree","370","0.162990095210321","0.149099235872325","0.176880954548317"
"Rarely","2011","Part Time","college entrance qualification","426","0.200843346325292","0.184696890725558","0.216989801925025"
"Rarely","2011","Part Time","Other degree","41","0.0888446871166424","0.064390211405269","0.113299162828016"
"Rarely","2011","Part Time","no degree/no degree yet","33","0.262278239446183","0.198196213939608","0.326360264952759"
"Rarely","2011","Not Working","lower secondary degree","381","0.0894858103057904","0.0808889111892614","0.0980827094223194"
"Rarely","2011","Not Working","secondary school degree","244","0.102604322056244","0.0901517156121372","0.115056928500351"
"Rarely","2011","Not Working","college entrance qualification","269","0.154050130569449","0.137911200172616","0.170189060966282"
"Rarely","2011","Not Working","Other degree","41","0.0551726894934466","0.0390878805290815","0.0712574984578117"
"Rarely","2011","Not Working","no degree/no degree yet","70","0.0981166741704836","0.0749064144836771","0.12132693385729"
"Never","2011","Full Time","lower secondary degree","1490","0.671506074225855","0.65212976949829","0.690882378953421"
"Never","2011","Full Time","secondary school degree","2404","0.655893770154286","0.640538258332322","0.671249281976251"
"Never","2011","Full Time","college entrance qualification","2054","0.579955899849815","0.563974482670683","0.595937317028947"
"Never","2011","Full Time","Other degree","489","0.836713221312588","0.806760658716908","0.866665783908269"
"Never","2011","Full Time","no degree/no degree yet","79","0.673395150365799","0.578590318801045","0.768199981930554"
"Never","2011","Part Time","lower secondary degree","1171","0.719582565118278","0.697901501416967","0.741263628819588"
"Never","2011","Part Time","secondary school degree","1722","0.628271151370234","0.610096340479191","0.646445962261277"
"Never","2011","Part Time","college entrance qualification","1286","0.554186525319161","0.534153935672202","0.574219114966121"
"Never","2011","Part Time","Other degree","427","0.816589575183323","0.783326657331377","0.849852493035269"
"Never","2011","Part Time","no degree/no degree yet","121","0.640799426970883","0.570905672286035","0.710693181655732"
"Never","2011","Not Working","lower secondary degree","3291","0.770804129740755","0.758145205693556","0.783463053787955"
"Never","2011","Not Working","secondary school degree","1561","0.70308723392745","0.684337094994168","0.721837372860733"
"Never","2011","Not Working","college entrance qualification","1130","0.576338472775807","0.554247251857303","0.598429693694311"
"Never","2011","Not Working","Other degree","680","0.871754663284033","0.848198988951702","0.895310337616363"
"Never","2011","Not Working","no degree/no degree yet","454","0.753166173983906","0.719524224657404","0.786808123310408"
"Daily","2012","Full Time","lower secondary degree","","","",""
"Daily","2012","Full Time","secondary school degree","","","",""
"Daily","2012","Full Time","college entrance qualification","","","",""
"Daily","2012","Full Time","Other degree","","","",""
"Daily","2012","Full Time","no degree/no degree yet","","","",""
"Daily","2012","Part Time","lower secondary degree","","","",""
"Daily","2012","Part Time","secondary school degree","","","",""
"Daily","2012","Part Time","college entrance qualification","","","",""
"Daily","2012","Part Time","Other degree","","","",""
"Daily","2012","Part Time","no degree/no degree yet","","","",""
"Daily","2012","Not Working","lower secondary degree","","","",""
"Daily","2012","Not Working","secondary school degree","","","",""
"Daily","2012","Not Working","college entrance qualification","","","",""
"Daily","2012","Not Working","Other degree","","","",""
"Daily","2012","Not Working","no degree/no degree yet","","","",""
"Min 1x per week","2012","Full Time","lower secondary degree","","","",""
"Min 1x per week","2012","Full Time","secondary school degree","","","",""
"Min 1x per week","2012","Full Time","college entrance qualification","","","",""
"Min 1x per week","2012","Full Time","Other degree","","","",""
"Min 1x per week","2012","Full Time","no degree/no degree yet","","","",""
"Min 1x per week","2012","Part Time","lower secondary degree","","","",""
"Min 1x per week","2012","Part Time","secondary school degree","","","",""
"Min 1x per week","2012","Part Time","college entrance qualification","","","",""
"Min 1x per week","2012","Part Time","Other degree","","","",""
"Min 1x per week","2012","Part Time","no degree/no degree yet","","","",""
"Min 1x per week","2012","Not Working","lower secondary degree","","","",""
"Min 1x per week","2012","Not Working","secondary school degree","","","",""
"Min 1x per week","2012","Not Working","college entrance qualification","","","",""
"Min 1x per week","2012","Not Working","Other degree","","","",""
"Min 1x per week","2012","Not Working","no degree/no degree yet","","","",""
"Min 1x per month","2012","Full Time","lower secondary degree","","","",""
"Min 1x per month","2012","Full Time","secondary school degree","","","",""
"Min 1x per month","2012","Full Time","college entrance qualification","","","",""
"Min 1x per month","2012","Full Time","Other degree","","","",""
"Min 1x per month","2012","Full Time","no degree/no degree yet","","","",""
"Min 1x per month","2012","Part Time","lower secondary degree","","","",""
"Min 1x per month","2012","Part Time","secondary school degree","","","",""
"Min 1x per month","2012","Part Time","college entrance qualification","","","",""
"Min 1x per month","2012","Part Time","Other degree","","","",""
"Min 1x per month","2012","Part Time","no degree/no degree yet","","","",""
"Min 1x per month","2012","Not Working","lower secondary degree","","","",""
"Min 1x per month","2012","Not Working","secondary school degree","","","",""
"Min 1x per month","2012","Not Working","college entrance qualification","","","",""
"Min 1x per month","2012","Not Working","Other degree","","","",""
"Min 1x per month","2012","Not Working","no degree/no degree yet","","","",""
"Rarely","2012","Full Time","lower secondary degree","","","",""
"Rarely","2012","Full Time","secondary school degree","","","",""
"Rarely","2012","Full Time","college entrance qualification","","","",""
"Rarely","2012","Full Time","Other degree","","","",""
"Rarely","2012","Full Time","no degree/no degree yet","","","",""
"Rarely","2012","Part Time","lower secondary degree","","","",""
"Rarely","2012","Part Time","secondary school degree","","","",""
"Rarely","2012","Part Time","college entrance qualification","","","",""
"Rarely","2012","Part Time","Other degree","","","",""
"Rarely","2012","Part Time","no degree/no degree yet","","","",""
"Rarely","2012","Not Working","lower secondary degree","","","",""
"Rarely","2012","Not Working","secondary school degree","","","",""
"Rarely","2012","Not Working","college entrance qualification","","","",""
"Rarely","2012","Not Working","Other degree","","","",""
"Rarely","2012","Not Working","no degree/no degree yet","","","",""
"Never","2012","Full Time","lower secondary degree","","","",""
"Never","2012","Full Time","secondary school degree","","","",""
"Never","2012","Full Time","college entrance qualification","","","",""
"Never","2012","Full Time","Other degree","","","",""
"Never","2012","Full Time","no degree/no degree yet","","","",""
"Never","2012","Part Time","lower secondary degree","","","",""
"Never","2012","Part Time","secondary school degree","","","",""
"Never","2012","Part Time","college entrance qualification","","","",""
"Never","2012","Part Time","Other degree","","","",""
"Never","2012","Part Time","no degree/no degree yet","","","",""
"Never","2012","Not Working","lower secondary degree","","","",""
"Never","2012","Not Working","secondary school degree","","","",""
"Never","2012","Not Working","college entrance qualification","","","",""
"Never","2012","Not Working","Other degree","","","",""
"Never","2012","Not Working","no degree/no degree yet","","","",""
"Daily","2013","Full Time","lower secondary degree","27","","",""
"Daily","2013","Full Time","secondary school degree","50","0.0144579840740248","0.0104079243208195","0.0185080438272301"
"Daily","2013","Full Time","college entrance qualification","82","0.0235467670366764","0.0184994273062376","0.0285941067671151"
"Daily","2013","Full Time","Other degree","4","","",""
"Daily","2013","Full Time","no degree/no degree yet","","","",""
"Daily","2013","Part Time","lower secondary degree","11","","",""
"Daily","2013","Part Time","secondary school degree","39","0.0167796859698744","0.0117121965673854","0.0218471753723633"
"Daily","2013","Part Time","college entrance qualification","41","0.0187246231518033","0.0131174765393593","0.0243317697642474"
"Daily","2013","Part Time","Other degree","1","","",""
"Daily","2013","Part Time","no degree/no degree yet","4","","",""
"Daily","2013","Not Working","lower secondary degree","37","0.0107238886073229","0.00738288393757342","0.0140648932770724"
"Daily","2013","Not Working","secondary school degree","43","0.0228581297666388","0.0164027904372336","0.0293134690960441"
"Daily","2013","Not Working","college entrance qualification","57","0.0357392344579828","0.0268223971453323","0.0446560717706333"
"Daily","2013","Not Working","Other degree","1","","",""
"Daily","2013","Not Working","no degree/no degree yet","5","","",""
"Min 1x per week","2013","Full Time","lower secondary degree","211","0.104203998954695","0.0905804178174591","0.117827580091931"
"Min 1x per week","2013","Full Time","secondary school degree","343","0.108289525195251","0.0977462596091081","0.118832790781394"
"Min 1x per week","2013","Full Time","college entrance qualification","405","0.115331297901077","0.104698805244463","0.125963790557692"
"Min 1x per week","2013","Full Time","Other degree","29","","",""
"Min 1x per week","2013","Full Time","no degree/no degree yet","1","","",""
"Min 1x per week","2013","Part Time","lower secondary degree","126","0.0996466537624842","0.0845589549967278","0.114734352528241"
"Min 1x per week","2013","Part Time","secondary school degree","260","0.106756690472113","0.0945735865073868","0.118939794436838"
"Min 1x per week","2013","Part Time","college entrance qualification","295","0.124643636860796","0.110979965082316","0.138307308639276"
"Min 1x per week","2013","Part Time","Other degree","27","","",""
"Min 1x per week","2013","Part Time","no degree/no degree yet","23","","",""
"Min 1x per week","2013","Not Working","lower secondary degree","256","0.0707653824104139","0.0624474517865495","0.0790833130342782"
"Min 1x per week","2013","Not Working","secondary school degree","207","0.0836888906546861","0.0717276755874248","0.0956501057219474"
"Min 1x per week","2013","Not Working","college entrance qualification","241","0.150323098470253","0.133156638797811","0.167489558142696"
"Min 1x per week","2013","Not Working","Other degree","24","","",""
"Min 1x per week","2013","Not Working","no degree/no degree yet","48","0.0737764033889931","0.0517894611021076","0.0957633456758786"
"Min 1x per month","2013","Full Time","lower secondary degree","191","0.0984417602237944","0.0851576916504739","0.111725828797115"
"Min 1x per month","2013","Full Time","secondary school degree","300","0.0748056603792304","0.0658797257508671","0.0837315950075938"
"Min 1x per month","2013","Full Time","college entrance qualification","417","0.107336891068749","0.0970332796960474","0.117640502441451"
"Min 1x per month","2013","Full Time","Other degree","29","","",""
"Min 1x per month","2013","Full Time","no degree/no degree yet","7","","",""
"Min 1x per month","2013","Part Time","lower secondary degree","105","0.0669444627857171","0.0543553179194127","0.0795336076520215"
"Min 1x per month","2013","Part Time","secondary school degree","254","0.0844100122497326","0.0734421241113017","0.0953779003881635"
"Min 1x per month","2013","Part Time","college entrance qualification","329","0.116100871473483","0.102849555460073","0.129352187486893"
"Min 1x per month","2013","Part Time","Other degree","22","","",""
"Min 1x per month","2013","Part Time","no degree/no degree yet","6","","",""
"Min 1x per month","2013","Not Working","lower secondary degree","235","0.0687631852590964","0.0605549416755452","0.0769714288426476"
"Min 1x per month","2013","Not Working","secondary school degree","155","0.0706836496962946","0.059613303826158","0.0817539955664313"
"Min 1x per month","2013","Not Working","college entrance qualification","199","0.103182770374103","0.0885712120539972","0.117794328694209"
"Min 1x per month","2013","Not Working","Other degree","17","","",""
"Min 1x per month","2013","Not Working","no degree/no degree yet","32","0.0330248364247447","0.0179942414003405","0.048055431449149"
"Rarely","2013","Full Time","lower secondary degree","167","0.0801416751169258","0.0680347401536269","0.0922486100802246"
"Rarely","2013","Full Time","secondary school degree","327","0.0974851114493699","0.0874212112467679","0.107549011651972"
"Rarely","2013","Full Time","college entrance qualification","517","0.133468913508533","0.122148734187029","0.144789092830037"
"Rarely","2013","Full Time","Other degree","35","0.0487821776400772","0.0305967177023069","0.0669676375778475"
"Rarely","2013","Full Time","no degree/no degree yet","4","","",""
"Rarely","2013","Part Time","lower secondary degree","154","0.110614442225086","0.0948152054836876","0.126413678966484"
"Rarely","2013","Part Time","secondary school degree","278","0.112495674323892","0.100029630071576","0.124961718576208"
"Rarely","2013","Part Time","college entrance qualification","308","0.156950080946194","0.141903170511772","0.171996991380615"
"Rarely","2013","Part Time","Other degree","36","0.084700640690812","0.0589463349309475","0.110454946450676"
"Rarely","2013","Part Time","no degree/no degree yet","22","","",""
"Rarely","2013","Not Working","lower secondary degree","301","0.0884236957256558","0.0792144720872518","0.0976329193640599"
"Rarely","2013","Not Working","secondary school degree","200","0.110660237179925","0.0971099165649305","0.12421055779492"
"Rarely","2013","Not Working","college entrance qualification","175","0.0997217392591717","0.0853296356793073","0.114113842839036"
"Rarely","2013","Not Working","Other degree","29","","",""
"Rarely","2013","Not Working","no degree/no degree yet","58","0.115590444132011","0.0886976544371705","0.142483233826852"
"Never","2013","Full Time","lower secondary degree","1336","0.70368257545427","0.683320993167948","0.724044157740591"
"Never","2013","Full Time","secondary school degree","2317","0.704961718902124","0.689488098467456","0.720435339336791"
"Never","2013","Full Time","college entrance qualification","2046","0.620316130484964","0.604161806787269","0.636470454182659"
"Never","2013","Full Time","Other degree","442","0.833216359158577","0.801745447230259","0.864687271086896"
"Never","2013","Full Time","no degree/no degree yet","69","0.792267250039003","0.703919820416897","0.880614679661109"
"Never","2013","Part Time","lower secondary degree","1118","0.715296969683637","0.692565663549056","0.738028275818219"
"Never","2013","Part Time","secondary school degree","1637","0.679557936984388","0.661147524562092","0.697968349406685"
"Never","2013","Part Time","college entrance qualification","1272","0.583580787567724","0.563188976886633","0.603972598248815"
"Never","2013","Part Time","Other degree","363","0.78148188055217","0.743258587144571","0.819705173959769"
"Never","2013","Part Time","no degree/no degree yet","133","0.610724294253128","0.541026278393939","0.680422310112318"
"Never","2013","Not Working","lower secondary degree","2822","0.761323847997511","0.7474967383979","0.775150957597122"
"Never","2013","Not Working","secondary school degree","1454","0.712109092702455","0.692551871066985","0.731666314337925"
"Never","2013","Not Working","college entrance qualification","993","0.611033157438489","0.58761624393873","0.634450070938248"
"Never","2013","Not Working","Other degree","547","0.877333330534316","0.85146910641817","0.903197554650462"
"Never","2013","Not Working","no degree/no degree yet","400","0.773549096950232","0.738346139847567","0.808752054052897"
"Daily","2014","Full Time","lower secondary degree","","","",""
"Daily","2014","Full Time","secondary school degree","","","",""
"Daily","2014","Full Time","college entrance qualification","","","",""
"Daily","2014","Full Time","Other degree","","","",""
"Daily","2014","Full Time","no degree/no degree yet","","","",""
"Daily","2014","Part Time","lower secondary degree","","","",""
"Daily","2014","Part Time","secondary school degree","","","",""
"Daily","2014","Part Time","college entrance qualification","","","",""
"Daily","2014","Part Time","Other degree","","","",""
"Daily","2014","Part Time","no degree/no degree yet","","","",""
"Daily","2014","Not Working","lower secondary degree","","","",""
"Daily","2014","Not Working","secondary school degree","","","",""
"Daily","2014","Not Working","college entrance qualification","","","",""
"Daily","2014","Not Working","Other degree","","","",""
"Daily","2014","Not Working","no degree/no degree yet","","","",""
"Min 1x per week","2014","Full Time","lower secondary degree","","","",""
"Min 1x per week","2014","Full Time","secondary school degree","","","",""
"Min 1x per week","2014","Full Time","college entrance qualification","","","",""
"Min 1x per week","2014","Full Time","Other degree","","","",""
"Min 1x per week","2014","Full Time","no degree/no degree yet","","","",""
"Min 1x per week","2014","Part Time","lower secondary degree","","","",""
"Min 1x per week","2014","Part Time","secondary school degree","","","",""
"Min 1x per week","2014","Part Time","college entrance qualification","","","",""
"Min 1x per week","2014","Part Time","Other degree","","","",""
"Min 1x per week","2014","Part Time","no degree/no degree yet","","","",""
"Min 1x per week","2014","Not Working","lower secondary degree","","","",""
"Min 1x per week","2014","Not Working","secondary school degree","","","",""
"Min 1x per week","2014","Not Working","college entrance qualification","","","",""
"Min 1x per week","2014","Not Working","Other degree","","","",""
"Min 1x per week","2014","Not Working","no degree/no degree yet","","","",""
"Min 1x per month","2014","Full Time","lower secondary degree","","","",""
"Min 1x per month","2014","Full Time","secondary school degree","","","",""
"Min 1x per month","2014","Full Time","college entrance qualification","","","",""
"Min 1x per month","2014","Full Time","Other degree","","","",""
"Min 1x per month","2014","Full Time","no degree/no degree yet","","","",""
"Min 1x per month","2014","Part Time","lower secondary degree","","","",""
"Min 1x per month","2014","Part Time","secondary school degree","","","",""
"Min 1x per month","2014","Part Time","college entrance qualification","","","",""
"Min 1x per month","2014","Part Time","Other degree","","","",""
"Min 1x per month","2014","Part Time","no degree/no degree yet","","","",""
"Min 1x per month","2014","Not Working","lower secondary degree","","","",""
"Min 1x per month","2014","Not Working","secondary school degree","","","",""
"Min 1x per month","2014","Not Working","college entrance qualification","","","",""
"Min 1x per month","2014","Not Working","Other degree","","","",""
"Min 1x per month","2014","Not Working","no degree/no degree yet","","","",""
"Rarely","2014","Full Time","lower secondary degree","","","",""
"Rarely","2014","Full Time","secondary school degree","","","",""
"Rarely","2014","Full Time","college entrance qualification","","","",""
"Rarely","2014","Full Time","Other degree","","","",""
"Rarely","2014","Full Time","no degree/no degree yet","","","",""
"Rarely","2014","Part Time","lower secondary degree","","","",""
"Rarely","2014","Part Time","secondary school degree","","","",""
"Rarely","2014","Part Time","college entrance qualification","","","",""
"Rarely","2014","Part Time","Other degree","","","",""
"Rarely","2014","Part Time","no degree/no degree yet","","","",""
"Rarely","2014","Not Working","lower secondary degree","","","",""
"Rarely","2014","Not Working","secondary school degree","","","",""
"Rarely","2014","Not Working","college entrance qualification","","","",""
"Rarely","2014","Not Working","Other degree","","","",""
"Rarely","2014","Not Working","no degree/no degree yet","","","",""
"Never","2014","Full Time","lower secondary degree","","","",""
"Never","2014","Full Time","secondary school degree","","","",""
"Never","2014","Full Time","college entrance qualification","","","",""
"Never","2014","Full Time","Other degree","","","",""
"Never","2014","Full Time","no degree/no degree yet","","","",""
"Never","2014","Part Time","lower secondary degree","","","",""
"Never","2014","Part Time","secondary school degree","","","",""
"Never","2014","Part Time","college entrance qualification","","","",""
"Never","2014","Part Time","Other degree","","","",""
"Never","2014","Part Time","no degree/no degree yet","","","",""
"Never","2014","Not Working","lower secondary degree","","","",""
"Never","2014","Not Working","secondary school degree","","","",""
"Never","2014","Not Working","college entrance qualification","","","",""
"Never","2014","Not Working","Other degree","","","",""
"Never","2014","Not Working","no degree/no degree yet","","","",""
"Daily","2015","Full Time","lower secondary degree","","","",""
"Daily","2015","Full Time","secondary school degree","","","",""
"Daily","2015","Full Time","college entrance qualification","","","",""
"Daily","2015","Full Time","Other degree","","","",""
"Daily","2015","Full Time","no degree/no degree yet","","","",""
"Daily","2015","Part Time","lower secondary degree","","","",""
"Daily","2015","Part Time","secondary school degree","","","",""
"Daily","2015","Part Time","college entrance qualification","","","",""
"Daily","2015","Part Time","Other degree","","","",""
"Daily","2015","Part Time","no degree/no degree yet","","","",""
"Daily","2015","Not Working","lower secondary degree","","","",""
"Daily","2015","Not Working","secondary school degree","","","",""
"Daily","2015","Not Working","college entrance qualification","","","",""
"Daily","2015","Not Working","Other degree","","","",""
"Daily","2015","Not Working","no degree/no degree yet","","","",""
