"pli0096_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Daily","2013","1-pers.-HH","indirect migration background","2","","",""
"Daily","2013","(Married) couple without C. ","no migration background","117","0.0163293235454943","0.0133464570368474","0.0193121900541412"
"Daily","2013","(Married) couple without C. ","direct migration background","5","","",""
"Daily","2013","(Married) couple without C. ","indirect migration background","2","","",""
"Daily","2013","Single parent ","no migration background","28","","",""
"Daily","2013","Single parent ","direct migration background","","","",""
"Daily","2013","Single parent ","indirect migration background","3","","",""
"Daily","2013","Couple + C. LE 16 ","no migration background","80","0.0134990669138525","0.0103096749292462","0.0166884588984588"
"Daily","2013","Couple + C. LE 16 ","direct migration background","7","","",""
"Daily","2013","Couple + C. LE 16 ","indirect migration background","2","","",""
"Daily","2013","Couple + C. GT 16 ","no migration background","48","0.0153256588966488","0.0103788919662188","0.0202724258270788"
"Daily","2013","Couple + C. GT 16 ","direct migration background","4","","",""
"Daily","2013","Couple + C. GT 16 ","indirect migration background","3","","",""
"Daily","2013","Couple + C. LE and GT 16","no migration background","37","0.0265564628507601","0.0184682475554071","0.0346446781461132"
"Daily","2013","Couple + C. LE and GT 16","direct migration background","1","","",""
"Daily","2013","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Min 1x per week","2013","1-pers.-HH","no migration background","302","0.0914319524169396","0.081516750565845","0.101347154268034"
"Min 1x per week","2013","1-pers.-HH","direct migration background","8","","",""
"Min 1x per week","2013","1-pers.-HH","indirect migration background","6","","",""
"Min 1x per week","2013","(Married) couple without C. ","no migration background","705","0.0962448527601086","0.089303581663592","0.103186123856625"
"Min 1x per week","2013","(Married) couple without C. ","direct migration background","27","","",""
"Min 1x per week","2013","(Married) couple without C. ","indirect migration background","10","","",""
"Min 1x per week","2013","Single parent ","no migration background","177","0.085519299525899","0.0738573925516956","0.0971812065001025"
"Min 1x per week","2013","Single parent ","direct migration background","12","","",""
"Min 1x per week","2013","Single parent ","indirect migration background","5","","",""
"Min 1x per week","2013","Couple + C. LE 16 ","no migration background","572","0.114878344995651","0.106065262378084","0.123691427613219"
"Min 1x per week","2013","Couple + C. LE 16 ","direct migration background","44","0.0347391210991573","0.0234570300421616","0.0460212121561531"
"Min 1x per week","2013","Couple + C. LE 16 ","indirect migration background","36","0.0862290284450471","0.0594473808769124","0.113010676013182"
"Min 1x per week","2013","Couple + C. GT 16 ","no migration background","312","0.142422444613092","0.128349289265573","0.156495599960611"
"Min 1x per week","2013","Couple + C. GT 16 ","direct migration background","11","","",""
"Min 1x per week","2013","Couple + C. GT 16 ","indirect migration background","18","","",""
"Min 1x per week","2013","Couple + C. LE and GT 16","no migration background","252","0.17779470336456","0.158561051550681","0.19702835517844"
"Min 1x per week","2013","Couple + C. LE and GT 16","direct migration background","23","","",""
"Min 1x per week","2013","Couple + C. LE and GT 16","indirect migration background","16","","",""
"Min 1x per month","2013","1-pers.-HH","no migration background","230","0.0662775400668646","0.0577196653071926","0.0748354148265366"
"Min 1x per month","2013","1-pers.-HH","direct migration background","7","","",""
"Min 1x per month","2013","1-pers.-HH","indirect migration background","7","","",""
"Min 1x per month","2013","(Married) couple without C. ","no migration background","631","0.0869519121251573","0.080320420089385","0.0935834041609296"
"Min 1x per month","2013","(Married) couple without C. ","direct migration background","30","0.0573468757303634","0.038090040502174","0.0766037109585529"
"Min 1x per month","2013","(Married) couple without C. ","indirect migration background","7","","",""
"Min 1x per month","2013","Single parent ","no migration background","148","0.0550432057264028","0.0455326023892944","0.0645538090635112"
"Min 1x per month","2013","Single parent ","direct migration background","8","","",""
"Min 1x per month","2013","Single parent ","indirect migration background","7","","",""
"Min 1x per month","2013","Couple + C. LE 16 ","no migration background","621","0.103333581419785","0.0949207251998188","0.111746437639751"
"Min 1x per month","2013","Couple + C. LE 16 ","direct migration background","39","0.049854488449347","0.0364452217845082","0.0632637551141858"
"Min 1x per month","2013","Couple + C. LE 16 ","indirect migration background","37","0.0801244216808858","0.0542220897772359","0.106026753584536"
"Min 1x per month","2013","Couple + C. GT 16 ","no migration background","248","0.102082638692658","0.0898910672281221","0.114274210157194"
"Min 1x per month","2013","Couple + C. GT 16 ","direct migration background","11","","",""
"Min 1x per month","2013","Couple + C. GT 16 ","indirect migration background","5","","",""
"Min 1x per month","2013","Couple + C. LE and GT 16","no migration background","223","0.115392881067529","0.0993206218344503","0.131465140300608"
"Min 1x per month","2013","Couple + C. LE and GT 16","direct migration background","18","","",""
"Min 1x per month","2013","Couple + C. LE and GT 16","indirect migration background","17","","",""
"Rarely","2013","1-pers.-HH","no migration background","289","0.0899452046787907","0.0801029043797115","0.09978750497787"
"Rarely","2013","1-pers.-HH","direct migration background","15","","",""
"Rarely","2013","1-pers.-HH","indirect migration background","4","","",""
"Rarely","2013","(Married) couple without C. ","no migration background","719","0.105131585175223","0.097912684698373","0.112350485652073"
"Rarely","2013","(Married) couple without C. ","direct migration background","32","0.0517958333257371","0.0334409165552731","0.0701507500962012"
"Rarely","2013","(Married) couple without C. ","indirect migration background","12","","",""
"Rarely","2013","Single parent ","no migration background","210","0.105889159836671","0.0930578301314603","0.118720489541882"
"Rarely","2013","Single parent ","direct migration background","14","","",""
"Rarely","2013","Single parent ","indirect migration background","21","","",""
"Rarely","2013","Couple + C. LE 16 ","no migration background","584","0.11507960214815","0.106259805905427","0.123899398390872"
"Rarely","2013","Couple + C. LE 16 ","direct migration background","74","0.0823805834219384","0.0654410453337339","0.099320121510143"
"Rarely","2013","Couple + C. LE 16 ","indirect migration background","43","0.0992112650921488","0.0706890117884665","0.127733518395831"
"Rarely","2013","Couple + C. GT 16 ","no migration background","345","0.143567708920645","0.129447521461684","0.157687896379606"
"Rarely","2013","Couple + C. GT 16 ","direct migration background","24","","",""
"Rarely","2013","Couple + C. GT 16 ","indirect migration background","14","","",""
"Rarely","2013","Couple + C. LE and GT 16","no migration background","196","0.130575808264583","0.113626209310706","0.147525407218459"
"Rarely","2013","Couple + C. LE and GT 16","direct migration background","36","0.127339408641864","0.0909855155093105","0.163693301774418"
"Rarely","2013","Couple + C. LE and GT 16","indirect migration background","24","","",""
"Never","2013","1-pers.-HH","no migration background","2363","0.732237310081649","0.71700468365364","0.747469936509657"
"Never","2013","1-pers.-HH","direct migration background","195","0.79335148748998","0.740794600991288","0.845908373988671"
"Never","2013","1-pers.-HH","indirect migration background","77","0.767677113525427","0.683198307216693","0.852155919834162"
"Never","2013","(Married) couple without C. ","no migration background","4763","0.695342326394017","0.68450978762133","0.706174865166704"
"Never","2013","(Married) couple without C. ","direct migration background","466","0.844591607600891","0.814585152464179","0.874598062737604"
"Never","2013","(Married) couple without C. ","indirect migration background","96","0.731090542857915","0.65397625512813","0.8082048305877"
"Never","2013","Single parent ","no migration background","1646","0.741591470714515","0.723336294968508","0.759846646460522"
"Never","2013","Single parent ","direct migration background","169","0.854529035965594","0.806027929920463","0.903030142010725"
"Never","2013","Single parent ","indirect migration background","153","0.906253520957137","0.864698880879374","0.9478081610349"
"Never","2013","Couple + C. LE 16 ","no migration background","3172","0.653209404522562","0.640055122662903","0.66636368638222"
"Never","2013","Couple + C. LE 16 ","direct migration background","848","0.827503592673813","0.804226281846134","0.850780903501492"
"Never","2013","Couple + C. LE 16 ","indirect migration background","304","0.731824222314823","0.689556871365512","0.774091573264134"
"Never","2013","Couple + C. GT 16 ","no migration background","1416","0.596601548876956","0.576846647671469","0.616356450082443"
"Never","2013","Couple + C. GT 16 ","direct migration background","205","0.748003408928309","0.694715690938871","0.801291126917748"
"Never","2013","Couple + C. GT 16 ","indirect migration background","105","0.727782626789949","0.655335218892072","0.800230034687825"
"Never","2013","Couple + C. LE and GT 16","no migration background","810","0.549680144452568","0.524652050405365","0.574708238499771"
"Never","2013","Couple + C. LE and GT 16","direct migration background","245","0.755536858608094","0.708668326489169","0.802405390727018"
"Never","2013","Couple + C. LE and GT 16","indirect migration background","115","0.747516251053289","0.683333431535673","0.811699070570905"
"Daily","2014","1-pers.-HH","no migration background","","","",""
"Daily","2014","1-pers.-HH","direct migration background","","","",""
"Daily","2014","1-pers.-HH","indirect migration background","","","",""
"Daily","2014","(Married) couple without C. ","no migration background","","","",""
"Daily","2014","(Married) couple without C. ","direct migration background","","","",""
"Daily","2014","(Married) couple without C. ","indirect migration background","","","",""
"Daily","2014","Single parent ","no migration background","","","",""
"Daily","2014","Single parent ","direct migration background","","","",""
"Daily","2014","Single parent ","indirect migration background","","","",""
"Daily","2014","Couple + C. LE 16 ","no migration background","","","",""
"Daily","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Daily","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","2014","Couple + C. GT 16 ","no migration background","","","",""
"Daily","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Daily","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Daily","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per week","2014","1-pers.-HH","no migration background","","","",""
"Min 1x per week","2014","1-pers.-HH","direct migration background","","","",""
"Min 1x per week","2014","1-pers.-HH","indirect migration background","","","",""
"Min 1x per week","2014","(Married) couple without C. ","no migration background","","","",""
"Min 1x per week","2014","(Married) couple without C. ","direct migration background","","","",""
"Min 1x per week","2014","(Married) couple without C. ","indirect migration background","","","",""
"Min 1x per week","2014","Single parent ","no migration background","","","",""
"Min 1x per week","2014","Single parent ","direct migration background","","","",""
"Min 1x per week","2014","Single parent ","indirect migration background","","","",""
"Min 1x per week","2014","Couple + C. LE 16 ","no migration background","","","",""
"Min 1x per week","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Min 1x per week","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Min 1x per week","2014","Couple + C. GT 16 ","no migration background","","","",""
"Min 1x per week","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Min 1x per week","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Min 1x per week","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Min 1x per week","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Min 1x per week","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per month","2014","1-pers.-HH","no migration background","","","",""
"Min 1x per month","2014","1-pers.-HH","direct migration background","","","",""
"Min 1x per month","2014","1-pers.-HH","indirect migration background","","","",""
"Min 1x per month","2014","(Married) couple without C. ","no migration background","","","",""
"Min 1x per month","2014","(Married) couple without C. ","direct migration background","","","",""
"Min 1x per month","2014","(Married) couple without C. ","indirect migration background","","","",""
"Min 1x per month","2014","Single parent ","no migration background","","","",""
"Min 1x per month","2014","Single parent ","direct migration background","","","",""
"Min 1x per month","2014","Single parent ","indirect migration background","","","",""
"Min 1x per month","2014","Couple + C. LE 16 ","no migration background","","","",""
"Min 1x per month","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Min 1x per month","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Min 1x per month","2014","Couple + C. GT 16 ","no migration background","","","",""
"Min 1x per month","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Min 1x per month","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Min 1x per month","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Min 1x per month","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Min 1x per month","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Rarely","2014","1-pers.-HH","no migration background","","","",""
"Rarely","2014","1-pers.-HH","direct migration background","","","",""
"Rarely","2014","1-pers.-HH","indirect migration background","","","",""
"Rarely","2014","(Married) couple without C. ","no migration background","","","",""
"Rarely","2014","(Married) couple without C. ","direct migration background","","","",""
"Rarely","2014","(Married) couple without C. ","indirect migration background","","","",""
"Rarely","2014","Single parent ","no migration background","","","",""
"Rarely","2014","Single parent ","direct migration background","","","",""
"Rarely","2014","Single parent ","indirect migration background","","","",""
"Rarely","2014","Couple + C. LE 16 ","no migration background","","","",""
"Rarely","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Rarely","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Rarely","2014","Couple + C. GT 16 ","no migration background","","","",""
"Rarely","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Rarely","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Rarely","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Rarely","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Rarely","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Never","2014","1-pers.-HH","no migration background","","","",""
"Never","2014","1-pers.-HH","direct migration background","","","",""
"Never","2014","1-pers.-HH","indirect migration background","","","",""
"Never","2014","(Married) couple without C. ","no migration background","","","",""
"Never","2014","(Married) couple without C. ","direct migration background","","","",""
"Never","2014","(Married) couple without C. ","indirect migration background","","","",""
"Never","2014","Single parent ","no migration background","","","",""
"Never","2014","Single parent ","direct migration background","","","",""
"Never","2014","Single parent ","indirect migration background","","","",""
"Never","2014","Couple + C. LE 16 ","no migration background","","","",""
"Never","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Never","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Never","2014","Couple + C. GT 16 ","no migration background","","","",""
"Never","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Never","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Never","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Never","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Never","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Daily","2015","1-pers.-HH","no migration background","","","",""
"Daily","2015","1-pers.-HH","direct migration background","","","",""
"Daily","2015","1-pers.-HH","indirect migration background","","","",""
"Daily","2015","(Married) couple without C. ","no migration background","","","",""
"Daily","2015","(Married) couple without C. ","direct migration background","","","",""
"Daily","2015","(Married) couple without C. ","indirect migration background","","","",""
"Daily","2015","Single parent ","no migration background","","","",""
"Daily","2015","Single parent ","direct migration background","","","",""
"Daily","2015","Single parent ","indirect migration background","","","",""
"Daily","2015","Couple + C. LE 16 ","no migration background","","","",""
"Daily","2015","Couple + C. LE 16 ","direct migration background","","","",""
"Daily","2015","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","2015","Couple + C. GT 16 ","no migration background","","","",""
"Daily","2015","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","2015","Couple + C. GT 16 ","indirect migration background","","","",""
"Daily","2015","Couple + C. LE and GT 16","no migration background","","","",""
"Daily","2015","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","2015","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per week","2015","1-pers.-HH","no migration background","316","0.0984667811909017","0.0877766159269096","0.109156946454894"
"Min 1x per week","2015","1-pers.-HH","direct migration background","25","","",""
"Min 1x per week","2015","1-pers.-HH","indirect migration background","16","","",""
"Min 1x per week","2015","(Married) couple without C. ","no migration background","793","0.115194159569171","0.107407128303334","0.122981190835007"
"Min 1x per week","2015","(Married) couple without C. ","direct migration background","53","0.0421945412998824","0.031103171064909","0.0532859115348558"
"Min 1x per week","2015","(Married) couple without C. ","indirect migration background","14","","",""
"Min 1x per week","2015","Single parent ","no migration background","152","0.0822042409075431","0.0694868147882951","0.0949216670267912"
"Min 1x per week","2015","Single parent ","direct migration background","13","","",""
"Min 1x per week","2015","Single parent ","indirect migration background","13","","",""
"Min 1x per week","2015","Couple + C. LE 16 ","no migration background","558","0.129695089650225","0.119415049370985","0.139975129929465"
"Min 1x per week","2015","Couple + C. LE 16 ","direct migration background","85","0.0439117358247884","0.0352627933424006","0.0525606783071763"
"Min 1x per week","2015","Couple + C. LE 16 ","indirect migration background","44","0.11040597416469","0.083365428195252","0.137446520134128"
"Min 1x per week","2015","Couple + C. GT 16 ","no migration background","326","0.144948311842154","0.130156498742008","0.159740124942299"
"Min 1x per week","2015","Couple + C. GT 16 ","direct migration background","28","","",""
"Min 1x per week","2015","Couple + C. GT 16 ","indirect migration background","21","","",""
"Min 1x per week","2015","Couple + C. LE and GT 16","no migration background","258","0.192059113289054","0.171439461010513","0.212678765567596"
"Min 1x per week","2015","Couple + C. LE and GT 16","direct migration background","47","0.0651690378058701","0.0455011554372891","0.0848369201744512"
"Min 1x per week","2015","Couple + C. LE and GT 16","indirect migration background","20","","",""
"Min 1x per month","2015","1-pers.-HH","no migration background","246","0.0802276182259077","0.0704810705032171","0.0899741659485983"
"Min 1x per month","2015","1-pers.-HH","direct migration background","29","","",""
"Min 1x per month","2015","1-pers.-HH","indirect migration background","9","","",""
"Min 1x per month","2015","(Married) couple without C. ","no migration background","613","0.0857529340145005","0.078923432910431","0.09258243511857"
"Min 1x per month","2015","(Married) couple without C. ","direct migration background","52","0.0522617071854586","0.0399829496402479","0.0645404647306694"
"Min 1x per month","2015","(Married) couple without C. ","indirect migration background","18","","",""
"Min 1x per month","2015","Single parent ","no migration background","149","0.0679786559765787","0.0563245676759576","0.0796327442771999"
"Min 1x per month","2015","Single parent ","direct migration background","12","","",""
"Min 1x per month","2015","Single parent ","indirect migration background","14","","",""
"Min 1x per month","2015","Couple + C. LE 16 ","no migration background","528","0.125975104098284","0.115821935517651","0.136128272678917"
"Min 1x per month","2015","Couple + C. LE 16 ","direct migration background","80","0.0341804234440894","0.0265110403090649","0.0418498065791139"
"Min 1x per month","2015","Couple + C. LE 16 ","indirect migration background","37","0.0665004648177309","0.0450027333526901","0.0879981962827716"
"Min 1x per month","2015","Couple + C. GT 16 ","no migration background","287","0.125053690449223","0.111155520958212","0.138951859940234"
"Min 1x per month","2015","Couple + C. GT 16 ","direct migration background","23","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","indirect migration background","17","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","no migration background","235","0.168525888027296","0.14893149737396","0.188120278680632"
"Min 1x per month","2015","Couple + C. LE and GT 16","direct migration background","21","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","indirect migration background","19","","",""
"Rarely","2015","1-pers.-HH","no migration background","332","0.108968027126216","0.097787948194759","0.120148106057673"
"Rarely","2015","1-pers.-HH","direct migration background","38","0.0398678271223934","0.0239727224126821","0.0557629318321047"
"Rarely","2015","1-pers.-HH","indirect migration background","21","","",""
"Rarely","2015","(Married) couple without C. ","no migration background","781","0.135412771442933","0.12706699169445","0.143758551191417"
"Rarely","2015","(Married) couple without C. ","direct migration background","113","0.099739533016007","0.0832071229628856","0.116271943069128"
"Rarely","2015","(Married) couple without C. ","indirect migration background","26","","",""
"Rarely","2015","Single parent ","no migration background","256","0.143629277968819","0.127391317398343","0.159867238539296"
"Rarely","2015","Single parent ","direct migration background","33","0.0634888805308404","0.0387432240955989","0.088234536966082"
"Rarely","2015","Single parent ","indirect migration background","38","0.165248430526011","0.11682660424669","0.213670256805332"
"Rarely","2015","Couple + C. LE 16 ","no migration background","644","0.151290685990198","0.140326335428605","0.162255036551791"
"Rarely","2015","Couple + C. LE 16 ","direct migration background","198","0.103521815189686","0.0906627465393795","0.116380883839993"
"Rarely","2015","Couple + C. LE 16 ","indirect migration background","66","0.117127557152437","0.0893814688754817","0.144873645429393"
"Rarely","2015","Couple + C. GT 16 ","no migration background","376","0.165353396447898","0.149744344689052","0.180962448206745"
"Rarely","2015","Couple + C. GT 16 ","direct migration background","33","0.0701239448824266","0.0488985197656092","0.091349369999244"
"Rarely","2015","Couple + C. GT 16 ","indirect migration background","35","0.191639012716878","0.140772869673488","0.242505155760269"
"Rarely","2015","Couple + C. LE and GT 16","no migration background","223","0.141106011570796","0.122883147990753","0.159328875150839"
"Rarely","2015","Couple + C. LE and GT 16","direct migration background","50","0.108753805486829","0.0839458211372229","0.133561789836435"
"Rarely","2015","Couple + C. LE and GT 16","indirect migration background","28","","",""
"Never","2015","1-pers.-HH","no migration background","2090","0.712337573456975","0.696095810131193","0.728579336782756"
"Never","2015","1-pers.-HH","direct migration background","490","0.870273283596546","0.842975389966584","0.897571177226507"
"Never","2015","1-pers.-HH","indirect migration background","111","0.745941453404759","0.677846090199179","0.81403681661034"
"Never","2015","(Married) couple without C. ","no migration background","4270","0.663640134973396","0.652116191904964","0.675164078041827"
"Never","2015","(Married) couple without C. ","direct migration background","1044","0.805804218498652","0.783979277532857","0.827629159464446"
"Never","2015","(Married) couple without C. ","indirect migration background","146","0.659942489551186","0.594935173132449","0.724949805969922"
"Never","2015","Single parent ","no migration background","1235","0.706187825147059","0.685097945795301","0.727277704498817"
"Never","2015","Single parent ","direct migration background","315","0.882125479779179","0.849401295662792","0.914849663895567"
"Never","2015","Single parent ","indirect migration background","161","0.744744067814011","0.687899977641349","0.801588157986672"
"Never","2015","Couple + C. LE 16 ","no migration background","2373","0.593039120261293","0.578007169805433","0.608071070717154"
"Never","2015","Couple + C. LE 16 ","direct migration background","1793","0.818386025541436","0.802112657502923","0.834659393579949"
"Never","2015","Couple + C. LE 16 ","indirect migration background","369","0.705966003865142","0.666655020547343","0.74527698718294"
"Never","2015","Couple + C. GT 16 ","no migration background","1187","0.564644601260725","0.543812733848953","0.585476468672497"
"Never","2015","Couple + C. GT 16 ","direct migration background","472","0.811178164195827","0.778647350320942","0.843708978070713"
"Never","2015","Couple + C. GT 16 ","indirect migration background","157","0.66571402180231","0.604748105517793","0.726679938086828"
"Never","2015","Couple + C. LE and GT 16","no migration background","686","0.498308987112853","0.472136704286892","0.524481269938815"
"Never","2015","Couple + C. LE and GT 16","direct migration background","487","0.792013597802522","0.759672541989838","0.824354653615207"
"Never","2015","Couple + C. LE and GT 16","indirect migration background","166","0.782106313665417","0.729100274931701","0.835112352399133"
"Daily","2016","1-pers.-HH","no migration background","","","",""
"Daily","2016","1-pers.-HH","direct migration background","","","",""
"Daily","2016","1-pers.-HH","indirect migration background","","","",""
"Daily","2016","(Married) couple without C. ","no migration background","","","",""
"Daily","2016","(Married) couple without C. ","direct migration background","","","",""
"Daily","2016","(Married) couple without C. ","indirect migration background","","","",""
"Daily","2016","Single parent ","no migration background","","","",""
"Daily","2016","Single parent ","direct migration background","","","",""
"Daily","2016","Single parent ","indirect migration background","","","",""
"Daily","2016","Couple + C. LE 16 ","no migration background","","","",""
"Daily","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Daily","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","2016","Couple + C. GT 16 ","no migration background","","","",""
"Daily","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Daily","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Daily","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per week","2016","1-pers.-HH","no migration background","","","",""
"Min 1x per week","2016","1-pers.-HH","direct migration background","","","",""
"Min 1x per week","2016","1-pers.-HH","indirect migration background","","","",""
"Min 1x per week","2016","(Married) couple without C. ","no migration background","","","",""
"Min 1x per week","2016","(Married) couple without C. ","direct migration background","","","",""
"Min 1x per week","2016","(Married) couple without C. ","indirect migration background","","","",""
"Min 1x per week","2016","Single parent ","no migration background","","","",""
"Min 1x per week","2016","Single parent ","direct migration background","","","",""
"Min 1x per week","2016","Single parent ","indirect migration background","","","",""
"Min 1x per week","2016","Couple + C. LE 16 ","no migration background","","","",""
"Min 1x per week","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Min 1x per week","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Min 1x per week","2016","Couple + C. GT 16 ","no migration background","","","",""
"Min 1x per week","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Min 1x per week","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Min 1x per week","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Min 1x per week","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Min 1x per week","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per month","2016","1-pers.-HH","no migration background","","","",""
"Min 1x per month","2016","1-pers.-HH","direct migration background","","","",""
"Min 1x per month","2016","1-pers.-HH","indirect migration background","","","",""
"Min 1x per month","2016","(Married) couple without C. ","no migration background","","","",""
"Min 1x per month","2016","(Married) couple without C. ","direct migration background","","","",""
"Min 1x per month","2016","(Married) couple without C. ","indirect migration background","","","",""
"Min 1x per month","2016","Single parent ","no migration background","","","",""
"Min 1x per month","2016","Single parent ","direct migration background","","","",""
"Min 1x per month","2016","Single parent ","indirect migration background","","","",""
"Min 1x per month","2016","Couple + C. LE 16 ","no migration background","","","",""
"Min 1x per month","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Min 1x per month","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Min 1x per month","2016","Couple + C. GT 16 ","no migration background","","","",""
"Min 1x per month","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Min 1x per month","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Min 1x per month","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Min 1x per month","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Min 1x per month","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Rarely","2016","1-pers.-HH","no migration background","","","",""
"Rarely","2016","1-pers.-HH","direct migration background","","","",""
"Rarely","2016","1-pers.-HH","indirect migration background","","","",""
"Rarely","2016","(Married) couple without C. ","no migration background","","","",""
"Rarely","2016","(Married) couple without C. ","direct migration background","","","",""
"Rarely","2016","(Married) couple without C. ","indirect migration background","","","",""
"Rarely","2016","Single parent ","no migration background","","","",""
"Rarely","2016","Single parent ","direct migration background","","","",""
"Rarely","2016","Single parent ","indirect migration background","","","",""
"Rarely","2016","Couple + C. LE 16 ","no migration background","","","",""
"Rarely","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Rarely","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Rarely","2016","Couple + C. GT 16 ","no migration background","","","",""
"Rarely","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Rarely","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Rarely","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Rarely","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Rarely","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Never","2016","1-pers.-HH","no migration background","","","",""
"Never","2016","1-pers.-HH","direct migration background","","","",""
"Never","2016","1-pers.-HH","indirect migration background","","","",""
"Never","2016","(Married) couple without C. ","no migration background","","","",""
"Never","2016","(Married) couple without C. ","direct migration background","","","",""
"Never","2016","(Married) couple without C. ","indirect migration background","","","",""
"Never","2016","Single parent ","no migration background","","","",""
"Never","2016","Single parent ","direct migration background","","","",""
"Never","2016","Single parent ","indirect migration background","","","",""
"Never","2016","Couple + C. LE 16 ","no migration background","","","",""
"Never","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Never","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Never","2016","Couple + C. GT 16 ","no migration background","","","",""
"Never","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Never","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Never","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Never","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Never","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Daily","2017","1-pers.-HH","no migration background","","","",""
"Daily","2017","1-pers.-HH","direct migration background","","","",""
"Daily","2017","1-pers.-HH","indirect migration background","","","",""
"Daily","2017","(Married) couple without C. ","no migration background","","","",""
"Daily","2017","(Married) couple without C. ","direct migration background","","","",""
"Daily","2017","(Married) couple without C. ","indirect migration background","","","",""
"Daily","2017","Single parent ","no migration background","","","",""
"Daily","2017","Single parent ","direct migration background","","","",""
"Daily","2017","Single parent ","indirect migration background","","","",""
