"pli0096_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","1994","Not Working","middle vocational","1746","0.805475200081407","0.788751185679863","0.822199214482951","5"
"Never","1994","Not Working","vocational + Abi","80","0.75146498551232","0.669579982740368","0.833349988284273","5"
"Rarely","1994","Not Working","higher vocational","19","","","","4"
"Rarely","1994","Not Working","higher education","41","0.101141049270217","0.0692322448455482","0.133049853694886","4"
"Rarely","1994","Not Working","in school","32","0.211791838689782","0.157924312904315","0.265659364475249","4"
"Rarely","1994","Part Time","higher education","45","0.154058223978213","0.111998390098168","0.196118057858258","4"
"Rarely","1994","Not Working","inadequately","12","","","","4"
"Rarely","1994","Full Time","inadequately","17","","","","4"
"Rarely","1994","Full Time","general elemantary","82","0.11866399137743","0.0962404121896072","0.141087570565253","4"
"Rarely","1994","Full Time","middle vocational","378","0.125325271633531","0.113839524087064","0.136811019179997","4"
"Rarely","1994","Full Time","vocational + Abi","26","","","","4"
"Rarely","1994","Full Time","higher vocational","68","0.165847182989541","0.130568609692198","0.201125756286883","4"
"Rarely","1994","Part Time","vocational + Abi","11","","","","4"
"Rarely","1994","Part Time","higher vocational","23","","","","4"
"Rarely","1994","Not Working","vocational + Abi","10","","","","4"
"Rarely","1994","Full Time","in school","1","","","","4"
"Rarely","1994","Part Time","general elemantary","47","0.0974362960242665","0.0712324610875015","0.123640130961031","4"
"Rarely","1994","Part Time","middle vocational","150","0.130355203577425","0.111289412951559","0.14942099420329","4"
"Rarely","1994","Not Working","general elemantary","71","0.0613786503966696","0.0477527928288435","0.0750045079644957","4"
"Rarely","1994","Not Working","middle vocational","182","0.0789230608695603","0.0675316669000261","0.0903144548390944","4"
"Rarely","1994","Part Time","in school","","","","","4"
"Rarely","1994","Part Time","inadequately","6","","","","4"
"Rarely","1994","Full Time","higher education","187","0.188670908063552","0.164636955687449","0.212704860439655","4"
"Daily","1995","Full Time","in school","","","","","1"
"Daily","1995","Full Time","inadequately","2","","","","1"
"Daily","1995","Full Time","general elemantary","5","","","","1"
"Daily","1995","Full Time","middle vocational","36","0.0134463031244083","0.00939644995984083","0.0174961562889757","1"
"Daily","1995","Full Time","vocational + Abi","3","","","","1"
"Daily","1995","Full Time","higher vocational","5","","","","1"
"Daily","1995","Not Working","higher education","4","","","","1"
"Daily","1995","Part Time","middle vocational","16","","","","1"
"Daily","1995","Part Time","vocational + Abi","1","","","","1"
"Daily","1995","Not Working","vocational + Abi","3","","","","1"
"Daily","1995","Not Working","higher vocational","3","","","","1"
"Daily","1995","Full Time","higher education","18","","","","1"
"Daily","1995","Part Time","general elemantary","4","","","","1"
"Daily","1995","Part Time","higher vocational","","","","","1"
"Daily","1995","Part Time","higher education","4","","","","1"
"Daily","1995","Not Working","middle vocational","24","","","","1"
"Daily","1995","Not Working","general elemantary","4","","","","1"
"Daily","1995","Part Time","inadequately","","","","","1"
"Daily","1995","Part Time","in school","","","","","1"
"Daily","1995","Not Working","in school","5","","","","1"
"Daily","1995","Not Working","inadequately","","","","","1"
"Min 1x per month","1995","Not Working","higher vocational","17","","","","3"
"Min 1x per month","1995","Full Time","in school","1","","","","3"
"Min 1x per month","1995","Full Time","inadequately","2","","","","3"
"Min 1x per month","1995","Full Time","general elemantary","32","0.0524704261869511","0.036523322965889","0.0684175294080132","3"
"Min 1x per month","1995","Full Time","middle vocational","169","0.0590310205632355","0.0507438693487279","0.0673181717777431","3"
"Min 1x per month","1995","Full Time","vocational + Abi","15","","","","3"
"Min 1x per month","1995","Full Time","higher vocational","48","0.105973462408906","0.0773428674426932","0.134604057375119","3"
"Min 1x per month","1995","Full Time","higher education","93","0.0754527788924251","0.0595677502925657","0.0913378074922846","3"
"Min 1x per month","1995","Part Time","inadequately","1","","","","3"
"Min 1x per month","1995","Part Time","general elemantary","28","","","","3"
"Min 1x per month","1995","Part Time","middle vocational","73","0.0543597637539741","0.0422832797466194","0.0664362477613289","3"
"Min 1x per month","1995","Part Time","vocational + Abi","3","","","","3"
"Min 1x per month","1995","Part Time","in school","","","","","3"
"Min 1x per month","1995","Part Time","higher vocational","13","","","","3"
"Min 1x per month","1995","Part Time","higher education","22","","","","3"
"Min 1x per month","1995","Not Working","in school","7","","","","3"
"Min 1x per month","1995","Not Working","inadequately","1","","","","3"
"Min 1x per month","1995","Not Working","general elemantary","42","0.0359096285266295","0.0255575745142412","0.0462616825390178","3"
"Min 1x per month","1995","Not Working","middle vocational","105","0.0517570636242152","0.04257670341996","0.0609374238284704","3"
"Min 1x per month","1995","Not Working","vocational + Abi","8","","","","3"
"Min 1x per month","1995","Not Working","higher education","35","0.0895216263707237","0.0603128167556704","0.118730435985777","3"
"Min 1x per week","1995","Not Working","higher vocational","13","","","","2"
"Min 1x per week","1995","Not Working","higher education","27","","","","2"
"Min 1x per week","1995","Full Time","general elemantary","25","","","","2"
"Min 1x per week","1995","Full Time","higher vocational","52","0.10355790049485","0.0752172805223788","0.13189852046732","2"
"Min 1x per week","1995","Part Time","middle vocational","75","0.0597428904938707","0.0471186520949816","0.0723671288927598","2"
"Min 1x per week","1995","Not Working","inadequately","2","","","","2"
"Min 1x per week","1995","Part Time","higher education","19","","","","2"
"Min 1x per week","1995","Not Working","general elemantary","38","0.0364197406396094","0.025997176613904","0.0468423046653148","2"
"Min 1x per week","1995","Part Time","inadequately","1","","","","2"
"Min 1x per week","1995","Full Time","inadequately","4","","","","2"
"Min 1x per week","1995","Full Time","middle vocational","232","0.0855935653842808","0.0757564523946764","0.0954306783738852","2"
"Min 1x per week","1995","Full Time","vocational + Abi","17","","","","2"
"Min 1x per week","1995","Part Time","general elemantary","19","","","","2"
"Min 1x per week","1995","Not Working","in school","27","","","","2"
"Min 1x per week","1995","Full Time","in school","","","","","2"
"Min 1x per week","1995","Not Working","middle vocational","106","0.0524732439268008","0.0432330774286512","0.0617134104249505","2"
"Min 1x per week","1995","Not Working","vocational + Abi","7","","","","2"
"Min 1x per week","1995","Part Time","higher vocational","10","","","","2"
"Min 1x per week","1995","Full Time","higher education","77","0.0699496346355003","0.0546094074418316","0.0852898618291689","2"
"Min 1x per week","1995","Part Time","in school","","","","","2"
"Min 1x per week","1995","Part Time","vocational + Abi","8","","","","2"
"Never","1995","Not Working","higher vocational","135","0.740075940585545","0.677213871558372","0.802938009612718","5"
"Never","1995","Not Working","higher education","267","0.716533856700286","0.670425036034136","0.762642677366437","5"
"Never","1995","Full Time","in school","5","","","","5"
"Never","1995","Full Time","inadequately","150","0.835150634254402","0.779860061684443","0.89044120682436","5"
"Never","1995","Full Time","general elemantary","641","0.825283401830183","0.798125465837961","0.852441337822405","5"
"Never","1995","Full Time","middle vocational","2389","0.742648133701992","0.727276052411696","0.758020214992288","5"
"Never","1995","Full Time","vocational + Abi","179","0.714330624827615","0.657179609885116","0.771481639770114","5"
"Never","1995","Full Time","higher vocational","293","0.685283377820897","0.642086580819871","0.728480174821924","5"
"Never","1995","Full Time","higher education","740","0.69187534246478","0.664106166901759","0.719644518027801","5"
"Never","1995","Part Time","in school","4","","","","5"
"Never","1995","Part Time","inadequately","97","0.946473245296742","0.90257703460867","0.990369455984815","5"
"Never","1995","Part Time","general elemantary","418","0.767950850047899","0.731169341590554","0.804732358505244","5"
"Never","1995","Part Time","middle vocational","1087","0.779984478057391","0.757919251068384","0.802049705046398","5"
"Never","1995","Part Time","vocational + Abi","91","0.83412291454048","0.763970206994586","0.904275622086374","5"
"Never","1995","Part Time","higher vocational","91","0.730653677713508","0.654100266397263","0.807207089029753","5"
"Never","1995","Part Time","higher education","238","0.725411971532745","0.67681505159954","0.77400889146595","5"
"Never","1995","Not Working","in school","218","0.756566499003604","0.70593657495941","0.807196423047798","5"
"Never","1995","Not Working","inadequately","246","0.965093679294815","0.942521785113193","0.987665573476438","5"
"Never","1995","Not Working","general elemantary","1088","0.878740947204867","0.860579530719052","0.896902363690681","5"
"Never","1995","Not Working","middle vocational","1840","0.81338292535837","0.797237915545998","0.829527935170741","5"
"Never","1995","Not Working","vocational + Abi","103","0.77482941014267","0.702468838787287","0.847189981498053","5"
"Rarely","1995","Not Working","higher education","34","0.101331168813026","0.0704576291383373","0.132204708487715","4"
"Rarely","1995","Not Working","higher vocational","19","","","","4"
"Rarely","1995","Not Working","in school","19","","","","4"
"Rarely","1995","Full Time","in school","","","","","4"
"Rarely","1995","Full Time","inadequately","15","","","","4"
"Rarely","1995","Full Time","general elemantary","48","0.0721760547006005","0.0536681403828261","0.0906839690183749","4"
"Rarely","1995","Full Time","middle vocational","281","0.0992809772260837","0.088766077062852","0.109795877389315","4"
"Rarely","1995","Full Time","vocational + Abi","26","","","","4"
"Rarely","1995","Part Time","middle vocational","103","0.0924822701613934","0.0770512173008414","0.107913323021945","4"
"Rarely","1995","Part Time","vocational + Abi","5","","","","4"
"Rarely","1995","Part Time","higher education","41","0.157497804704881","0.11783363579535","0.197161973614412","4"
"Rarely","1995","Not Working","inadequately","5","","","","4"
"Rarely","1995","Part Time","general elemantary","37","0.103744348267411","0.0771756051605629","0.130313091374259","4"
"Rarely","1995","Not Working","vocational + Abi","7","","","","4"
"Rarely","1995","Full Time","higher vocational","46","0.093769578691382","0.0666547473875996","0.120884409995164","4"
"Rarely","1995","Not Working","general elemantary","69","0.044965312153827","0.0334358093422","0.0564948149654541","4"
"Rarely","1995","Not Working","middle vocational","162","0.0704067770499557","0.0598052407273695","0.0810083133725419","4"
