"pli0096_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1994","1-pers.-HH","East Germany","17","","","","3"
"Min 1x per month","1994","(Married) couple without C. ","West Germany","156","0.0732288633192108","0.0628409809678511","0.0836167456705705","3"
"Min 1x per month","1994","(Married) couple without C. ","East Germany","73","0.0809007212667213","0.0636514844809971","0.0981499580524456","3"
"Min 1x per month","1994","Single parent ","West Germany","22","","","","3"
"Min 1x per month","1994","Single parent ","East Germany","3","","","","3"
"Min 1x per month","1994","Couple + C. LE 16 ","West Germany","138","0.0774666960808835","0.0658058926290426","0.0891274995327244","3"
"Min 1x per month","1994","Couple + C. LE 16 ","East Germany","65","0.0596769896142832","0.0449357420291975","0.0744182371993689","3"
"Min 1x per month","1994","Couple + C. GT 16 ","West Germany","114","0.0773030184495556","0.0646667970879942","0.089939239811117","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","West Germany","49","0.0786694671104404","0.0601861411387841","0.0971527930820968","3"
"Min 1x per month","1994","Couple + C. GT 16 ","East Germany","51","0.0687787336603469","0.0503314480072301","0.0872260193134638","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","East Germany","22","","","","3"
"Min 1x per week","1994","1-pers.-HH","West Germany","65","0.0583079201334104","0.0442938532990554","0.0723219869677654","2"
"Min 1x per week","1994","(Married) couple without C. ","East Germany","38","0.0375108816411385","0.0254913090558512","0.0495304542264258","2"
"Min 1x per week","1994","1-pers.-HH","East Germany","11","","","","2"
"Min 1x per week","1994","(Married) couple without C. ","West Germany","149","0.0677943138312593","0.057770058167283","0.0778185694952357","2"
"Min 1x per week","1994","Single parent ","West Germany","26","","","","2"
"Min 1x per week","1994","Single parent ","East Germany","3","","","","2"
"Min 1x per week","1994","Couple + C. LE 16 ","West Germany","143","0.0817607421717645","0.0698090259653683","0.0937124583781607","2"
"Min 1x per week","1994","Couple + C. LE 16 ","East Germany","39","0.0383304976479846","0.0263829875702612","0.050278007725708","2"
"Min 1x per week","1994","Couple + C. GT 16 ","West Germany","147","0.10401134413397","0.0895675576707936","0.118455130597146","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","West Germany","68","0.106086664643175","0.0849446001923048","0.127228729094044","2"
"Min 1x per week","1994","Couple + C. GT 16 ","East Germany","27","","","","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","East Germany","15","","","","2"
"Never","1994","1-pers.-HH","West Germany","876","0.821241441651175","0.798326708694052","0.844156174608299","5"
"Never","1994","1-pers.-HH","East Germany","277","0.879916495394569","0.844301285463405","0.915531705325734","5"
"Never","1994","(Married) couple without C. ","West Germany","1870","0.756475401653839","0.739360734822383","0.773590068485295","5"
"Never","1994","(Married) couple without C. ","East Germany","779","0.813041852723027","0.788379124143044","0.83770458130301","5"
"Never","1994","Single parent ","West Germany","319","0.763034318174268","0.72207406019021","0.803994576158325","5"
"Never","1994","Single parent ","East Germany","144","0.920599273455861","0.878706833892548","0.962491713019174","5"
"Never","1994","Couple + C. LE 16 ","West Germany","1461","0.6808010161777","0.660467111690375","0.701134920665025","5"
"Never","1994","Couple + C. LE 16 ","East Germany","779","0.80328114346435","0.778544029108558","0.828018257820143","5"
"Never","1994","Couple + C. GT 16 ","West Germany","1200","0.656797124625925","0.634333463987832","0.679260785264017","5"
"Never","1994","Couple + C. GT 16 ","East Germany","561","0.771666106760386","0.741069106796292","0.80226310672448","5"
"Never","1994","Couple + C. LE and GT 16","West Germany","603","0.672746720463932","0.640533281915006","0.704960159012858","5"
"Never","1994","Couple + C. LE and GT 16","East Germany","285","0.810133763275736","0.769507318851754","0.850760207699719","5"
"Rarely","1994","1-pers.-HH","West Germany","85","0.07284551222335","0.0573029217718175","0.0883881026748826","4"
"Rarely","1994","1-pers.-HH","East Germany","15","","","","4"
"Rarely","1994","(Married) couple without C. ","West Germany","241","0.102501421195691","0.0904071012230189","0.114595741168363","4"
"Rarely","1994","(Married) couple without C. ","East Germany","70","0.0685465443691131","0.0525625309149945","0.0845305578232317","4"
"Rarely","1994","Single parent ","West Germany","47","0.118893768648637","0.0877162459934817","0.150071291303792","4"
"Rarely","1994","Single parent ","East Germany","10","","","","4"
"Rarely","1994","Couple + C. LE 16 ","West Germany","277","0.159971545569652","0.143981551577993","0.17596153956131","4"
"Rarely","1994","Couple + C. LE 16 ","East Germany","109","0.098711369273382","0.0801500949476761","0.117272643599088","4"
"Rarely","1994","Couple + C. GT 16 ","East Germany","84","0.120433488884009","0.0967095433098595","0.144157434458159","4"
"Rarely","1994","Couple + C. LE and GT 16","West Germany","95","0.142497147782453","0.118498312823092","0.166495982741814","4"
"Rarely","1994","Couple + C. GT 16 ","West Germany","255","0.16188851279055","0.144460480234578","0.179316545346523","4"
"Rarely","1994","Couple + C. LE and GT 16","East Germany","36","0.0873206189603852","0.0580774724547652","0.116563765466005","4"
"Daily","1995","1-pers.-HH","West Germany","13","","","","1"
"Daily","1995","1-pers.-HH","East Germany","3","","","","1"
"Daily","1995","(Married) couple without C. ","West Germany","33","0.0139763354289194","0.00939384048154429","0.0185588303762944","1"
"Daily","1995","(Married) couple without C. ","East Germany","7","","","","1"
"Daily","1995","Single parent ","West Germany","3","","","","1"
"Daily","1995","Single parent ","East Germany","","","","","1"
"Daily","1995","Couple + C. LE 16 ","West Germany","20","","","","1"
"Daily","1995","Couple + C. LE 16 ","East Germany","6","","","","1"
"Daily","1995","Couple + C. LE and GT 16","West Germany","11","","","","1"
"Daily","1995","Couple + C. GT 16 ","West Germany","29","","","","1"
"Daily","1995","Couple + C. GT 16 ","East Germany","6","","","","1"
"Daily","1995","Couple + C. LE and GT 16","East Germany","1","","","","1"
"Min 1x per month","1995","1-pers.-HH","West Germany","50","0.0490000421639713","0.0363407337609751","0.0616593505669676","3"
"Min 1x per month","1995","(Married) couple without C. ","West Germany","132","0.0586326614430952","0.0494617809267706","0.0678035419594198","3"
"Min 1x per month","1995","1-pers.-HH","East Germany","10","","","","3"
"Min 1x per month","1995","(Married) couple without C. ","East Germany","73","0.0735812143441693","0.0571845402517567","0.0899778884365819","3"
"Min 1x per month","1995","Single parent ","West Germany","19","","","","3"
"Min 1x per month","1995","Single parent ","East Germany","5","","","","3"
"Min 1x per month","1995","Couple + C. LE 16 ","West Germany","126","0.0649205070241546","0.0547263367691728","0.0751146772791363","3"
"Min 1x per month","1995","Couple + C. LE 16 ","East Germany","54","0.0543560917472771","0.0395027388498239","0.0692094446447303","3"
"Min 1x per month","1995","Couple + C. GT 16 ","West Germany","105","0.0677582211332634","0.0560660761677233","0.0794503660988035","3"
"Min 1x per month","1995","Couple + C. GT 16 ","East Germany","53","0.0792314985571959","0.0594058461251522","0.0990571509892397","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","West Germany","36","0.0482452318939169","0.0339070469865829","0.0625834168012508","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","East Germany","18","","","","3"
"Min 1x per week","1995","1-pers.-HH","West Germany","58","0.0550965627560314","0.0417159047184052","0.0684772207936575","2"
"Min 1x per week","1995","(Married) couple without C. ","East Germany","36","0.035034988502198","0.0234878231312057","0.0465821538731903","2"
"Min 1x per week","1995","1-pers.-HH","East Germany","10","","","","2"
"Min 1x per week","1995","(Married) couple without C. ","West Germany","146","0.0636884783918264","0.0541560777219838","0.0732208790616691","2"
"Min 1x per week","1995","Single parent ","West Germany","29","","","","2"
"Min 1x per week","1995","Single parent ","East Germany","3","","","","2"
"Min 1x per week","1995","Couple + C. LE 16 ","West Germany","155","0.0773256140864945","0.0662740795352533","0.0883771486377358","2"
"Min 1x per week","1995","Couple + C. LE 16 ","East Germany","37","0.0370372451567975","0.0246646541642376","0.0494098361493573","2"
"Min 1x per week","1995","Couple + C. GT 16 ","West Germany","117","0.0798032432764","0.0671965980157333","0.0924098885370666","2"
"Min 1x per week","1995","Couple + C. GT 16 ","East Germany","32","0.0433071260665724","0.0283664834409718","0.0582477686921731","2"
"Min 1x per week","1995","Couple + C. LE and GT 16","West Germany","81","0.123704174606407","0.101673794196038","0.145734555016776","2"
"Min 1x per week","1995","Couple + C. LE and GT 16","East Germany","25","","","","2"
"Never","1995","1-pers.-HH","West Germany","925","0.820887486263929","0.798400757233491","0.843374215294368","5"
"Never","1995","1-pers.-HH","East Germany","298","0.906918829148052","0.875571088198799","0.938266570097304","5"
"Never","1995","(Married) couple without C. ","West Germany","2007","0.777399036131741","0.761160488357576","0.793637583905907","5"
"Never","1995","(Married) couple without C. ","East Germany","798","0.822740075231125","0.798756980717447","0.846723169744803","5"
"Never","1995","Single parent ","West Germany","359","0.800759066178896","0.763605815104005","0.837912317253787","5"
"Never","1995","Single parent ","East Germany","143","0.887024956256062","0.83842750785807","0.935622404654054","5"
"Never","1995","Couple + C. LE 16 ","West Germany","1743","0.743549985459344","0.725482691384315","0.761617279534373","5"
"Never","1995","Couple + C. LE 16 ","East Germany","717","0.820054561967216","0.794887740497922","0.84522138343651","5"
"Never","1995","Couple + C. GT 16 ","West Germany","1349","0.71078779199242","0.68969533351104","0.7318802504738","5"
"Never","1995","Couple + C. GT 16 ","East Germany","564","0.785700759585532","0.755581643077695","0.815819876093369","5"
"Never","1995","Couple + C. LE and GT 16","West Germany","660","0.711027928233368","0.680697697603271","0.741358158863466","5"
"Never","1995","Couple + C. LE and GT 16","East Germany","308","0.817238709740209","0.778533869740898","0.855943549739519","5"
"Rarely","1995","1-pers.-HH","West Germany","71","0.0625158776612465","0.0483188106808216","0.0767129446416714","4"
"Rarely","1995","1-pers.-HH","East Germany","9","","","","4"
"Rarely","1995","(Married) couple without C. ","West Germany","203","0.0863034886044179","0.0753418159875636","0.0972651612212722","4"
"Rarely","1995","(Married) couple without C. ","East Germany","60","0.0611122582735252","0.0460690796199075","0.0761554369271429","4"
"Rarely","1995","Single parent ","West Germany","34","0.0705885443586417","0.0467638285092584","0.094413260208025","4"
"Rarely","1995","Single parent ","East Germany","12","","","","4"
"Rarely","1995","Couple + C. LE 16 ","East Germany","81","0.0813765393853565","0.0634640911549112","0.0992889876158018","4"
"Rarely","1995","Couple + C. LE 16 ","West Germany","200","0.103701999202561","0.0910878941642738","0.116316104240849","4"
"Rarely","1995","Couple + C. GT 16 ","East Germany","58","0.0830683614385259","0.0628106851406142","0.103326037736438","4"
"Rarely","1995","Couple + C. GT 16 ","West Germany","175","0.123534957483326","0.108227215025026","0.138842699941627","4"
"Rarely","1995","Couple + C. LE and GT 16","West Germany","70","0.0979445374381066","0.0780556185196046","0.117833456356609","4"
"Rarely","1995","Couple + C. LE and GT 16","East Germany","31","0.0705456950239833","0.0449009737050554","0.0961904163429112","4"
"Daily","1996","1-pers.-HH","West Germany","","","","","1"
"Daily","1996","1-pers.-HH","East Germany","","","","","1"
"Daily","1996","(Married) couple without C. ","West Germany","","","","","1"
"Daily","1996","(Married) couple without C. ","East Germany","","","","","1"
"Daily","1996","Single parent ","West Germany","","","","","1"
"Daily","1996","Single parent ","East Germany","","","","","1"
"Daily","1996","Couple + C. LE 16 ","West Germany","","","","","1"
"Daily","1996","Couple + C. LE 16 ","East Germany","","","","","1"
"Daily","1996","Couple + C. GT 16 ","West Germany","","","","","1"
"Daily","1996","Couple + C. GT 16 ","East Germany","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","West Germany","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","East Germany","","","","","1"
"Min 1x per month","1996","1-pers.-HH","West Germany","57","0.0539506019918495","0.0407372420020485","0.0671639619816506","3"
"Min 1x per month","1996","(Married) couple without C. ","West Germany","159","0.0775330101728796","0.0670872760394026","0.0879787443063566","3"
"Min 1x per month","1996","1-pers.-HH","East Germany","12","","","","3"
"Min 1x per month","1996","(Married) couple without C. ","East Germany","84","0.0875473873256811","0.0703451289136943","0.104749645737668","3"
"Min 1x per month","1996","Single parent ","West Germany","25","","","","3"
"Min 1x per month","1996","Single parent ","East Germany","3","","","","3"
"Min 1x per month","1996","Couple + C. LE 16 ","West Germany","165","0.093854317484208","0.0816096888903126","0.106098946078104","3"
"Min 1x per month","1996","Couple + C. LE 16 ","East Germany","63","0.0703767170805247","0.0529017578331395","0.08785167632791","3"
"Min 1x per month","1996","Couple + C. GT 16 ","West Germany","121","0.0832570762815133","0.0700932460498142","0.0964209065132123","3"
"Min 1x per month","1996","Couple + C. GT 16 ","East Germany","53","0.0816970706563366","0.0610034355857118","0.102390705726961","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","West Germany","53","0.0730067217836766","0.0554455286129236","0.0905679149544296","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","East Germany","34","0.0859082637093254","0.0586835545685581","0.113132972850093","3"
"Min 1x per week","1996","1-pers.-HH","West Germany","80","0.0724367652191525","0.0572764057127298","0.0875971247255753","2"
"Min 1x per week","1996","(Married) couple without C. ","West Germany","182","0.0718595883285296","0.0617724161983592","0.0819467604586999","2"
"Min 1x per week","1996","(Married) couple without C. ","East Germany","49","0.0496822332530706","0.0364572938147633","0.062907172691378","2"
"Min 1x per week","1996","1-pers.-HH","East Germany","13","","","","2"
"Min 1x per week","1996","Single parent ","East Germany","5","","","","2"
"Min 1x per week","1996","Single parent ","West Germany","34","0.0866290693559282","0.0615171453139382","0.111740993397918","2"
"Min 1x per week","1996","Couple + C. LE 16 ","West Germany","163","0.0883240797088609","0.0764094848726555","0.100238674545066","2"
"Min 1x per week","1996","Couple + C. LE 16 ","East Germany","31","0.0344403997612879","0.0219817261503291","0.0468990733722467","2"
"Min 1x per week","1996","Couple + C. GT 16 ","West Germany","137","0.0963726847098034","0.0823115760061289","0.110433793413478","2"
"Min 1x per week","1996","Couple + C. GT 16 ","East Germany","43","0.0635877608016383","0.0451520084514067","0.08202351315187","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","West Germany","80","0.124175983264196","0.101914118889585","0.146437847638807","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","East Germany","19","","","","2"
"Never","1996","1-pers.-HH","West Germany","878","0.763641357093588","0.738793515076515","0.78848919911066","5"
"Never","1996","1-pers.-HH","East Germany","297","0.871150853448476","0.836101340354534","0.906200366542418","5"
"Never","1996","(Married) couple without C. ","West Germany","1851","0.718179518133242","0.700607444585455","0.735751591681029","5"
"Never","1996","(Married) couple without C. ","East Germany","791","0.752745030667021","0.726487421738836","0.779002639595207","5"
"Never","1996","Single parent ","West Germany","365","0.715032359979083","0.674734202168063","0.755330517790104","5"
"Never","1996","Single parent ","East Germany","142","0.840026539643261","0.784921146710222","0.8951319325763","5"
"Never","1996","Couple + C. LE 16 ","West Germany","1503","0.638130793661507","0.617954093456993","0.65830749386602","5"
"Never","1996","Couple + C. LE 16 ","East Germany","617","0.76319307985866","0.734148668433845","0.792237491283475","5"
"Never","1996","Couple + C. GT 16 ","West Germany","1154","0.624311543050178","0.601235437336469","0.647387648763887","5"
"Never","1996","Couple + C. GT 16 ","East Germany","477","0.7107665883514","0.676511247657987","0.745021929044812","5"
"Never","1996","Couple + C. LE and GT 16","West Germany","584","0.62699055954834","0.594344954937394","0.659636164159286","5"
"Never","1996","Couple + C. LE and GT 16","East Germany","289","0.709413038321292","0.665302888638915","0.75352318800367","5"
"Rarely","1996","1-pers.-HH","West Germany","108","0.10997127569541","0.091673434422736","0.128269116968085","4"
"Rarely","1996","1-pers.-HH","East Germany","29","","","","4"
"Rarely","1996","(Married) couple without C. ","West Germany","326","0.132427883365349","0.119188652979182","0.145667113751517","4"
"Rarely","1996","(Married) couple without C. ","East Germany","113","0.110025348754227","0.0909797816749469","0.129070915833507","4"
"Rarely","1996","Single parent ","West Germany","58","0.142070340361207","0.110902829216991","0.173237851505423","4"
"Rarely","1996","Single parent ","East Germany","20","","","","4"
"Rarely","1996","Couple + C. LE 16 ","West Germany","348","0.179690809145424","0.163570580524175","0.195811037766673","4"
"Rarely","1996","Couple + C. LE 16 ","East Germany","112","0.131989803299528","0.108864854613641","0.155114751985414","4"
"Rarely","1996","Couple + C. GT 16 ","West Germany","280","0.196058695958506","0.177141657903992","0.214975734013019","4"
"Rarely","1996","Couple + C. GT 16 ","East Germany","100","0.143948580190625","0.11742731869169","0.17046984168956","4"
"Rarely","1996","Couple + C. LE and GT 16","West Germany","126","0.175826735403788","0.150129522591689","0.201523948215886","4"
"Rarely","1996","Couple + C. LE and GT 16","East Germany","65","0.145784107669138","0.111500240689739","0.180067974648537","4"
"Daily","1997","1-pers.-HH","West Germany","","","","","1"
"Daily","1997","1-pers.-HH","East Germany","","","","","1"
"Daily","1997","(Married) couple without C. ","West Germany","","","","","1"
"Daily","1997","(Married) couple without C. ","East Germany","","","","","1"
"Daily","1997","Single parent ","West Germany","","","","","1"
"Daily","1997","Single parent ","East Germany","","","","","1"
"Daily","1997","Couple + C. LE 16 ","West Germany","","","","","1"
"Daily","1997","Couple + C. LE 16 ","East Germany","","","","","1"
"Daily","1997","Couple + C. GT 16 ","East Germany","","","","","1"
"Daily","1997","Couple + C. LE and GT 16","West Germany","","","","","1"
"Daily","1997","Couple + C. GT 16 ","West Germany","","","","","1"
"Daily","1997","Couple + C. LE and GT 16","East Germany","","","","","1"
"Min 1x per month","1997","1-pers.-HH","West Germany","66","0.0692246458357066","0.0541278080982981","0.0843214835731151","3"
"Min 1x per month","1997","1-pers.-HH","East Germany","15","","","","3"
"Min 1x per month","1997","(Married) couple without C. ","West Germany","150","0.0749124045632591","0.0646423745401978","0.0851824345863203","3"
"Min 1x per month","1997","(Married) couple without C. ","East Germany","79","0.070442542487227","0.0550087817629833","0.0858763032114708","3"
"Min 1x per month","1997","Single parent ","West Germany","26","","","","3"
"Min 1x per month","1997","Single parent ","East Germany","6","","","","3"
"Min 1x per month","1997","Couple + C. LE 16 ","West Germany","158","0.0924395640892254","0.0801418869181223","0.104737241260328","3"
"Min 1x per month","1997","Couple + C. LE 16 ","East Germany","46","0.0683536527048834","0.0497785433178201","0.0869287620919467","3"
"Min 1x per month","1997","Couple + C. GT 16 ","West Germany","106","0.0788971023515914","0.0657980790283486","0.0919961256748343","3"
"Min 1x per month","1997","Couple + C. LE and GT 16","West Germany","58","0.0748863074557318","0.0568820474852001","0.0928905674262634","3"
"Min 1x per month","1997","Couple + C. GT 16 ","East Germany","59","0.0914992777975489","0.0707120132375791","0.112286542357519","3"
"Min 1x per month","1997","Couple + C. LE and GT 16","East Germany","31","0.0815302394767925","0.0542312715170704","0.108829207436515","3"
"Min 1x per week","1997","1-pers.-HH","West Germany","68","0.058987224936511","0.0449749090042602","0.0729995408687617","2"
"Min 1x per week","1997","(Married) couple without C. ","West Germany","180","0.0779234075209247","0.0674660758594171","0.0883807391824322","2"
"Min 1x per week","1997","1-pers.-HH","East Germany","15","","","","2"
"Min 1x per week","1997","(Married) couple without C. ","East Germany","55","0.0573660484171494","0.0433406522133794","0.0713914446209194","2"
"Min 1x per week","1997","Single parent ","East Germany","5","","","","2"
"Min 1x per week","1997","Single parent ","West Germany","33","0.083617097430258","0.0582101960082058","0.10902399885231","2"
"Min 1x per week","1997","Couple + C. LE 16 ","West Germany","174","0.0881258781943471","0.0760900621712378","0.100161694217456","2"
"Min 1x per week","1997","Couple + C. LE 16 ","East Germany","33","0.0461825318443578","0.0307336703869628","0.0616313933017528","2"
"Min 1x per week","1997","Couple + C. GT 16 ","West Germany","138","0.101220970679092","0.0865649513602292","0.115876989997954","2"
"Min 1x per week","1997","Couple + C. GT 16 ","East Germany","39","0.0505986069703334","0.0347963149055708","0.0664008990350961","2"
"Min 1x per week","1997","Couple + C. LE and GT 16","West Germany","93","0.143072535453859","0.119121368374048","0.16702370253367","2"
"Min 1x per week","1997","Couple + C. LE and GT 16","East Germany","24","","","","2"
"Never","1997","1-pers.-HH","West Germany","857","0.783739927674858","0.759254520152408","0.808225335197307","5"
"Never","1997","1-pers.-HH","East Germany","303","0.863500808729278","0.827787480277217","0.899214137181339","5"
"Never","1997","(Married) couple without C. ","West Germany","1914","0.733664187346712","0.716419041980423","0.750909332713","5"
"Never","1997","(Married) couple without C. ","East Germany","831","0.785093394951476","0.760319078796786","0.809867711106167","5"
"Never","1997","Single parent ","West Germany","337","0.707769900901514","0.666027811186797","0.749511990616232","5"
"Never","1997","Single parent ","East Germany","146","0.84080143362711","0.786595682765075","0.895007184489145","5"
"Never","1997","Couple + C. LE 16 ","West Germany","1467","0.648254664319171","0.627980481194643","0.668528847443699","5"
"Never","1997","Couple + C. LE 16 ","East Germany","554","0.783018046219682","0.752677550879573","0.813358541559792","5"
"Never","1997","Couple + C. GT 16 ","West Germany","1120","0.658099897932433","0.635051017154286","0.681148778710579","5"
"Never","1997","Couple + C. GT 16 ","East Germany","543","0.73379252544662","0.701926886112708","0.765658164780531","5"
"Never","1997","Couple + C. LE and GT 16","West Germany","568","0.621622689623716","0.588448334879202","0.65479704436823","5"
"Never","1997","Couple + C. LE and GT 16","East Germany","275","0.707476966278258","0.662094235424234","0.752859697132282","5"
"Rarely","1997","1-pers.-HH","West Germany","95","0.0880482015529246","0.0711951183348453","0.104901284771004","4"
"Rarely","1997","1-pers.-HH","East Germany","22","","","","4"
"Rarely","1997","(Married) couple without C. ","West Germany","280","0.113500000569105","0.101125128514093","0.125874872624116","4"
"Rarely","1997","(Married) couple without C. ","East Germany","91","0.0870980141441471","0.070090833119295","0.104105195168999","4"
"Rarely","1997","Single parent ","West Germany","60","0.138527865330803","0.106820886856661","0.170234843804944","4"
"Rarely","1997","Single parent ","East Germany","18","","","","4"
"Rarely","1997","Couple + C. LE 16 ","West Germany","332","0.171179893397257","0.155187521483043","0.18717226531147","4"
"Rarely","1997","Couple + C. LE 16 ","East Germany","76","0.102445769231077","0.080125350561926","0.124766187900227","4"
"Rarely","1997","Couple + C. GT 16 ","West Germany","263","0.161782029036884","0.143888420277061","0.179675637796708","4"
"Rarely","1997","Couple + C. LE and GT 16","West Germany","102","0.160418467466694","0.135314917966076","0.185522016967311","4"
"Rarely","1997","Couple + C. GT 16 ","East Germany","98","0.124109589785498","0.100338262711099","0.147880916859897","4"
"Rarely","1997","Couple + C. LE and GT 16","East Germany","56","0.128828419160532","0.0954079819364207","0.162248856384643","4"
"Daily","1998","1-pers.-HH","West Germany","11","","","","1"
"Daily","1998","1-pers.-HH","East Germany","3","","","","1"
"Daily","1998","(Married) couple without C. ","West Germany","26","","","","1"
"Daily","1998","(Married) couple without C. ","East Germany","7","","","","1"
"Daily","1998","Single parent ","West Germany","3","","","","1"
"Daily","1998","Single parent ","East Germany","1","","","","1"
"Daily","1998","Couple + C. LE 16 ","West Germany","18","","","","1"
"Daily","1998","Couple + C. LE 16 ","East Germany","4","","","","1"
"Daily","1998","Couple + C. LE and GT 16","West Germany","8","","","","1"
"Daily","1998","Couple + C. GT 16 ","West Germany","21","","","","1"
"Daily","1998","Couple + C. GT 16 ","East Germany","6","","","","1"
"Daily","1998","Couple + C. LE and GT 16","East Germany","3","","","","1"
"Min 1x per month","1998","1-pers.-HH","West Germany","75","0.0666319118009507","0.0532443765444708","0.0800194470574305","3"
"Min 1x per month","1998","1-pers.-HH","East Germany","19","","","","3"
"Min 1x per month","1998","(Married) couple without C. ","West Germany","199","0.0700686396842143","0.060922147104211","0.0792151322642176","3"
"Min 1x per month","1998","(Married) couple without C. ","East Germany","72","0.0648346131872465","0.0506586020064625","0.0790106243680305","3"
"Min 1x per month","1998","Single parent ","West Germany","23","","","","3"
"Min 1x per month","1998","Single parent ","East Germany","6","","","","3"
"Min 1x per month","1998","Couple + C. LE 16 ","West Germany","173","0.0762756482130342","0.0655345611422373","0.0870167352838311","3"
"Min 1x per month","1998","Couple + C. LE 16 ","East Germany","56","0.0737149306425954","0.054988829937329","0.0924410313478618","3"
"Min 1x per month","1998","Couple + C. GT 16 ","West Germany","127","0.0787629574043785","0.0662175284880322","0.0913083863207248","3"
"Min 1x per month","1998","Couple + C. GT 16 ","East Germany","53","0.0750036264271045","0.0565661615606569","0.093441091293552","3"
"Min 1x per month","1998","Couple + C. LE and GT 16","West Germany","71","0.0872027247689023","0.0684012363109047","0.1060042132269","3"
"Min 1x per month","1998","Couple + C. LE and GT 16","East Germany","26","","","","3"
"Min 1x per week","1998","1-pers.-HH","West Germany","67","0.0490542949452155","0.0374598651310043","0.0606487247594266","2"
"Min 1x per week","1998","1-pers.-HH","East Germany","9","","","","2"
"Min 1x per week","1998","(Married) couple without C. ","West Germany","192","0.0666514253163756","0.0577143801814938","0.0755884704512574","2"
"Min 1x per week","1998","(Married) couple without C. ","East Germany","50","0.0403226966952733","0.028997551739939","0.0516478416506076","2"
"Min 1x per week","1998","Single parent ","West Germany","45","0.0795477946053319","0.0564014117425305","0.102694177468133","2"
"Min 1x per week","1998","Single parent ","East Germany","8","","","","2"
"Min 1x per week","1998","Couple + C. LE 16 ","West Germany","179","0.0823638995880339","0.0712392130486716","0.0934885861273963","2"
"Min 1x per week","1998","Couple + C. LE 16 ","East Germany","39","0.0518161523100689","0.0359315572199711","0.0677007474001668","2"
"Min 1x per week","1998","Couple + C. GT 16 ","West Germany","138","0.0894821555860238","0.0761882907149607","0.102776020457087","2"
"Min 1x per week","1998","Couple + C. LE and GT 16","West Germany","78","0.113603953200381","0.0924568607142805","0.134751045686481","2"
"Min 1x per week","1998","Couple + C. GT 16 ","East Germany","42","0.0474396593947876","0.0325595169464729","0.0623198018431023","2"
"Min 1x per week","1998","Couple + C. LE and GT 16","East Germany","20","","","","2"
"Never","1998","1-pers.-HH","West Germany","1062","0.780174444097012","0.757942985043004","0.80240590315102","5"
"Never","1998","1-pers.-HH","East Germany","350","0.866656695989871","0.83375143672161","0.899561955258132","5"
"Never","1998","(Married) couple without C. ","West Germany","2292","0.753953178301145","0.738520249084339","0.769386107517951","5"
"Never","1998","(Married) couple without C. ","East Germany","934","0.804661706501462","0.781836919434646","0.827486493568278","5"
"Never","1998","Single parent ","West Germany","404","0.760226161152597","0.723705322424003","0.796746999881191","5"
"Never","1998","Single parent ","East Germany","157","0.870373870403098","0.821840731683912","0.918907009122284","5"
"Never","1998","Couple + C. LE 16 ","West Germany","1718","0.705787032971444","0.6873474188066","0.724226647136288","5"
"Never","1998","Couple + C. LE 16 ","East Germany","590","0.784409603018786","0.754939378189926","0.813879827847646","5"
"Never","1998","Couple + C. GT 16 ","West Germany","1276","0.68963458303867","0.668087673518274","0.711181492559066","5"
"Never","1998","Couple + C. GT 16 ","East Germany","615","0.787440194955487","0.758802410169267","0.816077979741706","5"
"Never","1998","Couple + C. LE and GT 16","West Germany","606","0.645600234809704","0.613723884577984","0.677476585041424","5"
"Never","1998","Couple + C. LE and GT 16","East Germany","292","0.771711135749817","0.729730189230008","0.813692082269626","5"
"Rarely","1998","1-pers.-HH","West Germany","118","0.0959142351548842","0.0801061463899023","0.111722323919866","4"
"Rarely","1998","(Married) couple without C. ","West Germany","283","0.100613967408677","0.0898351900111983","0.111392744806157","4"
"Rarely","1998","1-pers.-HH","East Germany","29","","","","4"
"Rarely","1998","(Married) couple without C. ","East Germany","96","0.0827640776376837","0.0669017162434744","0.098626439031893","4"
"Rarely","1998","Single parent ","West Germany","50","0.108780769924427","0.0821467464680983","0.135414793380756","4"
"Rarely","1998","Single parent ","East Germany","12","","","","4"
"Rarely","1998","Couple + C. LE 16 ","West Germany","258","0.12780549759703","0.114295180966337","0.141315814227722","4"
"Rarely","1998","Couple + C. LE 16 ","East Germany","59","0.0856508673236535","0.0655960272405773","0.10570570740673","4"
"Rarely","1998","Couple + C. GT 16 ","West Germany","209","0.129023420165257","0.113410780946327","0.144636059384187","4"
"Rarely","1998","Couple + C. GT 16 ","East Germany","68","0.0826350400490641","0.0633623092850386","0.10190777081309","4"
"Rarely","1998","Couple + C. LE and GT 16","West Germany","102","0.143658690868053","0.120284884778978","0.167032496957128","4"
