"pli0096_h","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Daily","1985","1-pers.-HH","Urban Area","","","","","1"
"Daily","1985","1-pers.-HH","Rural Area","","","","","1"
"Daily","1985","(Married) couple without C. ","Urban Area","","","","","1"
"Daily","1985","(Married) couple without C. ","Rural Area","","","","","1"
"Daily","1985","Single parent ","Urban Area","","","","","1"
"Daily","1985","Single parent ","Rural Area","","","","","1"
"Daily","1985","Couple + C. LE 16 ","Urban Area","","","","","1"
"Daily","1985","Couple + C. LE 16 ","Rural Area","","","","","1"
"Daily","1985","Couple + C. GT 16 ","Urban Area","","","","","1"
"Daily","1985","Couple + C. GT 16 ","Rural Area","","","","","1"
"Daily","1985","Couple + C. LE and GT 16","Urban Area","","","","","1"
"Daily","1985","Couple + C. LE and GT 16","Rural Area","","","","","1"
"Min 1x per month","1985","1-pers.-HH","Urban Area","43","0.0431377311513993","0.0304628796661912","0.0558125826366073","3"
"Min 1x per month","1985","(Married) couple without C. ","Urban Area","77","0.0439277541110706","0.034720215424142","0.0531352927979992","3"
"Min 1x per month","1985","(Married) couple without C. ","Rural Area","33","0.0688761231746914","0.0464990326716258","0.091253213677757","3"
"Min 1x per month","1985","1-pers.-HH","Rural Area","7","","","","3"
"Min 1x per month","1985","Single parent ","Urban Area","24","","","","3"
"Min 1x per month","1985","Couple + C. LE 16 ","Urban Area","123","0.0748869956269241","0.063637603605916","0.0861363876479322","3"
"Min 1x per month","1985","Single parent ","Rural Area","4","","","","3"
"Min 1x per month","1985","Couple + C. LE 16 ","Rural Area","43","0.091571006086334","0.0673120190399154","0.115829993132753","3"
"Min 1x per month","1985","Couple + C. GT 16 ","Urban Area","118","0.0795580973387509","0.0663847249587859","0.0927314697187159","3"
"Min 1x per month","1985","Couple + C. GT 16 ","Rural Area","26","","","","3"
"Min 1x per month","1985","Couple + C. LE and GT 16","Urban Area","58","0.0751707032871917","0.0598717976837618","0.0904696088906216","3"
"Min 1x per month","1985","Couple + C. LE and GT 16","Rural Area","35","0.116839815437276","0.0820229726390413","0.151656658235511","3"
"Min 1x per week","1985","(Married) couple without C. ","Urban Area","125","0.0705920774984313","0.0590838122394126","0.08210034275745","2"
"Min 1x per week","1985","(Married) couple without C. ","Rural Area","37","0.0772048452189388","0.0536195959430253","0.100790094494852","2"
"Min 1x per week","1985","1-pers.-HH","Rural Area","8","","","","2"
"Min 1x per week","1985","1-pers.-HH","Urban Area","66","0.064284089206967","0.0489833198261113","0.0795848585878228","2"
"Min 1x per week","1985","Single parent ","Urban Area","24","","","","2"
"Min 1x per week","1985","Single parent ","Rural Area","12","","","","2"
"Min 1x per week","1985","Couple + C. LE 16 ","Urban Area","149","0.0903164575688501","0.078065865710309","0.102567049427391","2"
"Min 1x per week","1985","Couple + C. LE 16 ","Rural Area","41","0.0822698647689981","0.0591584748724981","0.105381254665498","2"
"Min 1x per week","1985","Couple + C. GT 16 ","Urban Area","139","0.10058178219305","0.0859398939778338","0.115223670408267","2"
"Min 1x per week","1985","Couple + C. LE and GT 16","Urban Area","96","0.118460412897865","0.0997099152006699","0.13721091059506","2"
"Min 1x per week","1985","Couple + C. GT 16 ","Rural Area","39","0.105755102266804","0.0747946435788461","0.136715560954762","2"
"Min 1x per week","1985","Couple + C. LE and GT 16","Rural Area","43","0.140443350472885","0.102784933688183","0.178101767257586","2"
"Never","1985","Couple + C. LE 16 ","Urban Area","1670","0.743750777068875","0.725092417875227","0.762409136262524","5"
"Never","1985","Couple + C. LE 16 ","Rural Area","408","0.723577189663752","0.685960762027629","0.761193617299875","5"
"Never","1985","Single parent ","Urban Area","347","0.786088612355447","0.747239695793988","0.824937528916906","5"
"Never","1985","Single parent ","Rural Area","93","0.819353757886576","0.749038534375083","0.889668981398068","5"
"Never","1985","(Married) couple without C. ","Rural Area","378","0.764442692183249","0.726946575036601","0.801938809329898","5"
"Never","1985","1-pers.-HH","Urban Area","832","0.845206287789673","0.822640654196811","0.867771921382535","5"
"Never","1985","1-pers.-HH","Rural Area","155","0.886139105180707","0.839211325730615","0.9330668846308","5"
"Never","1985","(Married) couple without C. ","Urban Area","1559","0.808669111253579","0.790996258108834","0.826341964398324","5"
"Never","1985","Couple + C. GT 16 ","Urban Area","1234","0.729425396548133","0.707798682449303","0.751052110646964","5"
"Never","1985","Couple + C. GT 16 ","Rural Area","272","0.712375748833214","0.666803989017448","0.757947508648981","5"
"Never","1985","Couple + C. LE and GT 16","Urban Area","900","0.714461656088567","0.68825407429252","0.740669237884615","5"
"Never","1985","Couple + C. LE and GT 16","Rural Area","215","0.623092614653226","0.57056739947704","0.675617829829412","5"
"Rarely","1985","(Married) couple without C. ","Rural Area","44","0.0894763394231204","0.0642551675531253","0.114697511293116","4"
"Rarely","1985","1-pers.-HH","Rural Area","6","","","","4"
"Rarely","1985","(Married) couple without C. ","Urban Area","142","0.0768110571369189","0.064846796507386","0.0887753177664518","4"
"Rarely","1985","1-pers.-HH","Urban Area","46","0.0473718918519609","0.0341189718928715","0.0606248118110503","4"
"Rarely","1985","Single parent ","Urban Area","33","0.0890124814612652","0.0620345980144898","0.11599036490804","4"
"Rarely","1985","Couple + C. LE 16 ","Urban Area","161","0.0910457697353503","0.0787507466576007","0.1033407928131","4"
"Rarely","1985","Single parent ","Rural Area","6","","","","4"
"Rarely","1985","Couple + C. LE 16 ","Rural Area","51","0.102581939480916","0.0770619182188642","0.128101960742967","4"
"Rarely","1985","Couple + C. LE and GT 16","Urban Area","87","0.0919072277263761","0.0751444799070005","0.108669975545752","4"
"Rarely","1985","Couple + C. GT 16 ","Urban Area","130","0.0904347239200657","0.0764729330593149","0.104396514780816","4"
"Rarely","1985","Couple + C. GT 16 ","Rural Area","42","0.11294971151075","0.0810824187802192","0.14481700424128","4"
"Rarely","1985","Couple + C. LE and GT 16","Rural Area","34","0.119624219436613","0.0844505387709488","0.154797900102278","4"
"Daily","1986","1-pers.-HH","Urban Area","","","","","1"
"Daily","1986","1-pers.-HH","Rural Area","","","","","1"
"Daily","1986","(Married) couple without C. ","Urban Area","","","","","1"
"Daily","1986","(Married) couple without C. ","Rural Area","","","","","1"
"Daily","1986","Single parent ","Urban Area","","","","","1"
"Daily","1986","Single parent ","Rural Area","","","","","1"
"Daily","1986","Couple + C. LE 16 ","Urban Area","","","","","1"
"Daily","1986","Couple + C. LE 16 ","Rural Area","","","","","1"
"Daily","1986","Couple + C. GT 16 ","Urban Area","","","","","1"
"Daily","1986","Couple + C. GT 16 ","Rural Area","","","","","1"
"Daily","1986","Couple + C. LE and GT 16","Urban Area","","","","","1"
"Daily","1986","Couple + C. LE and GT 16","Rural Area","","","","","1"
"Min 1x per month","1986","(Married) couple without C. ","Urban Area","80","0.0447172002263455","0.0354651002760005","0.0539693001766905","3"
"Min 1x per month","1986","1-pers.-HH","Urban Area","43","0.0450157910046748","0.0317612497150223","0.0582703322943274","3"
"Min 1x per month","1986","(Married) couple without C. ","Rural Area","33","0.0779463465297093","0.052695257024528","0.103197436034891","3"
"Min 1x per month","1986","1-pers.-HH","Rural Area","10","","","","3"
"Min 1x per month","1986","Single parent ","Urban Area","22","","","","3"
"Min 1x per month","1986","Single parent ","Rural Area","7","","","","3"
"Min 1x per month","1986","Couple + C. LE 16 ","Urban Area","127","0.0831096995183196","0.0707038251162798","0.0955155739203594","3"
"Min 1x per month","1986","Couple + C. LE 16 ","Rural Area","40","0.086793130839234","0.0618402367302471","0.111746024948221","3"
"Min 1x per month","1986","Couple + C. GT 16 ","Urban Area","107","0.0776750642920088","0.0648069364425918","0.0905431921414258","3"
"Min 1x per month","1986","Couple + C. GT 16 ","Rural Area","24","","","","3"
"Min 1x per month","1986","Couple + C. LE and GT 16","Urban Area","61","0.0823881284792058","0.0659057049690975","0.0988705519893141","3"
"Min 1x per month","1986","Couple + C. LE and GT 16","Rural Area","29","","","","3"
"Min 1x per week","1986","1-pers.-HH","Rural Area","9","","","","2"
"Min 1x per week","1986","1-pers.-HH","Urban Area","67","0.068219317269611","0.0521019278255371","0.0843367067136849","2"
"Min 1x per week","1986","(Married) couple without C. ","Urban Area","129","0.073542445486039","0.0618577114467734","0.0852271795253045","2"
"Min 1x per week","1986","(Married) couple without C. ","Rural Area","30","0.0711917547588998","0.0469713150790876","0.0954121944387121","2"
"Min 1x per week","1986","Couple + C. LE 16 ","Urban Area","129","0.0810632457144196","0.0687973959763342","0.093329095452505","2"
"Min 1x per week","1986","Single parent ","Urban Area","24","","","","2"
"Min 1x per week","1986","Single parent ","Rural Area","10","","","","2"
"Min 1x per week","1986","Couple + C. LE 16 ","Rural Area","35","0.0844831895922444","0.0598334705266531","0.109132908657836","2"
"Min 1x per week","1986","Couple + C. GT 16 ","Urban Area","128","0.0890191813924679","0.0753283760465976","0.102709986738338","2"
"Min 1x per week","1986","Couple + C. LE and GT 16","Urban Area","100","0.135518182449507","0.115000138571406","0.156036226327607","2"
"Min 1x per week","1986","Couple + C. GT 16 ","Rural Area","42","0.0985708560596626","0.0700630689117724","0.127078643207553","2"
"Min 1x per week","1986","Couple + C. LE and GT 16","Rural Area","45","0.167601324430299","0.126353862772912","0.208848786087685","2"
"Never","1986","Couple + C. LE 16 ","Urban Area","1531","0.759805986493821","0.740607133653341","0.779004839334301","5"
"Never","1986","Single parent ","Urban Area","319","0.806664264920394","0.767470384470378","0.845858145370409","5"
"Never","1986","Single parent ","Rural Area","91","0.788185660665745","0.713830513089769","0.862540808241721","5"
"Never","1986","Couple + C. LE 16 ","Rural Area","364","0.716438823615058","0.676489760176826","0.756387887053289","5"
"Never","1986","1-pers.-HH","Urban Area","769","0.826688270070267","0.802490851860708","0.850885688279825","5"
"Never","1986","(Married) couple without C. ","Urban Area","1589","0.820419721123298","0.803237298332958","0.837602143913638","5"
"Never","1986","(Married) couple without C. ","Rural Area","332","0.763936531311533","0.723937711795048","0.803935350828018","5"
"Never","1986","1-pers.-HH","Rural Area","142","0.854417553534397","0.800765835351269","0.908069271717524","5"
"Never","1986","Couple + C. GT 16 ","Urban Area","1285","0.740748576227336","0.719680321088222","0.76181683136645","5"
"Never","1986","Couple + C. GT 16 ","Rural Area","303","0.723934405595452","0.681180165006738","0.766688646184165","5"
"Never","1986","Couple + C. LE and GT 16","Urban Area","832","0.694232436734802","0.666613472016411","0.721851401453193","5"
"Never","1986","Couple + C. LE and GT 16","Rural Area","210","0.624710456895336","0.571239810563542","0.67818110322713","5"
"Rarely","1986","(Married) couple without C. ","Rural Area","38","0.0869253673998583","0.0603896673808112","0.113461067418905","4"
"Rarely","1986","1-pers.-HH","Urban Area","61","0.0600766216554475","0.0448857343676026","0.0752675089432923","4"
"Rarely","1986","1-pers.-HH","Rural Area","5","","","","4"
"Rarely","1986","(Married) couple without C. ","Urban Area","119","0.0613206331643175","0.0505807641242601","0.0720605022043749","4"
