"pli0096_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","1992","35-65 y.","(1c) basic vocational qualification","1972","0.733096254038976","0.716206799805932","0.749985708272019"
"Never","1992","35-65 y.","(2b) intermediate general qualification","49","0.697657959256857","0.590828885394811","0.804487033118902"
"Never","1992","35-65 y.","(2a) intermediate vocational","759","0.689041404814047","0.661162606270689","0.716920203357404"
"Never","1992","35-65 y.","(2c_gen) general maturity certificate","34","0.605371301518931","0.467099787160751","0.74364281587711"
"Never","1992","35-65 y.","(2c_voc) vocational maturity certificate","143","0.672388709029765","0.606848984072572","0.737928433986959"
"Never","1992","35-65 y.","(3a) lower tertiary education","361","0.663168742483438","0.623633888764841","0.702703596202036"
"Never","1992","35-65 y.","(3b) higher tertiary education","328","0.580283135176249","0.538811913837608","0.621754356514889"
"Never","1992","66 and older","(0) in school","","","",""
"Never","1992","66 and older","(1a) inadequately completed","29","","",""
"Never","1992","66 and older","(1b) general elementary school","412","0.897640815881689","0.869634464214139","0.925647167549239"
"Never","1992","66 and older","(1c) basic vocational qualification","526","0.856031969854001","0.828286725339392","0.883777214368611"
"Never","1992","66 and older","(2b) intermediate general qualification","28","","",""
"Never","1992","66 and older","(2a) intermediate vocational","127","0.833048052089115","0.774337925902325","0.891758178275905"
"Never","1992","66 and older","(2c_gen) general maturity certificate","3","","",""
"Never","1992","66 and older","(2c_voc) vocational maturity certificate","33","0.858952868926126","0.749712644606871","0.968193093245381"
"Never","1992","66 and older","(3a) lower tertiary education","50","0.768312322835938","0.664946141791995","0.871678503879881"
"Never","1992","66 and older","(3b) higher tertiary education","25","","",""
"Daily","1993","16-34 y.","(0) in school","","","",""
"Daily","1993","16-34 y.","(1a) inadequately completed","","","",""
"Daily","1993","16-34 y.","(1b) general elementary school","","","",""
"Daily","1993","16-34 y.","(1c) basic vocational qualification","","","",""
"Daily","1993","16-34 y.","(2b) intermediate general qualification","","","",""
"Daily","1993","16-34 y.","(2a) intermediate vocational","","","",""
"Daily","1993","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Daily","1993","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","1993","16-34 y.","(3a) lower tertiary education","","","",""
"Daily","1993","16-34 y.","(3b) higher tertiary education","","","",""
"Daily","1993","35-65 y.","(0) in school","","","",""
"Daily","1993","35-65 y.","(1a) inadequately completed","","","",""
"Daily","1993","35-65 y.","(1b) general elementary school","","","",""
"Daily","1993","35-65 y.","(1c) basic vocational qualification","","","",""
"Daily","1993","35-65 y.","(2b) intermediate general qualification","","","",""
"Daily","1993","35-65 y.","(2a) intermediate vocational","","","",""
"Daily","1993","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Daily","1993","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","1993","35-65 y.","(3a) lower tertiary education","","","",""
"Daily","1993","35-65 y.","(3b) higher tertiary education","","","",""
"Daily","1993","66 and older","(0) in school","","","",""
"Daily","1993","66 and older","(1a) inadequately completed","","","",""
"Daily","1993","66 and older","(1b) general elementary school","","","",""
"Daily","1993","66 and older","(1c) basic vocational qualification","","","",""
"Daily","1993","66 and older","(2b) intermediate general qualification","","","",""
"Daily","1993","66 and older","(2a) intermediate vocational","","","",""
"Daily","1993","66 and older","(2c_gen) general maturity certificate","","","",""
"Daily","1993","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Daily","1993","66 and older","(3a) lower tertiary education","","","",""
"Daily","1993","66 and older","(3b) higher tertiary education","","","",""
"Min 1x per week","1993","16-34 y.","(0) in school","","","",""
"Min 1x per week","1993","16-34 y.","(1a) inadequately completed","","","",""
"Min 1x per week","1993","16-34 y.","(1b) general elementary school","","","",""
"Min 1x per week","1993","16-34 y.","(1c) basic vocational qualification","","","",""
"Min 1x per week","1993","16-34 y.","(2b) intermediate general qualification","","","",""
"Min 1x per week","1993","16-34 y.","(2a) intermediate vocational","","","",""
"Min 1x per week","1993","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1993","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1993","16-34 y.","(3a) lower tertiary education","","","",""
"Min 1x per week","1993","16-34 y.","(3b) higher tertiary education","","","",""
"Min 1x per week","1993","35-65 y.","(0) in school","","","",""
"Min 1x per week","1993","35-65 y.","(1a) inadequately completed","","","",""
"Min 1x per week","1993","35-65 y.","(1b) general elementary school","","","",""
"Min 1x per week","1993","35-65 y.","(1c) basic vocational qualification","","","",""
"Min 1x per week","1993","35-65 y.","(2b) intermediate general qualification","","","",""
"Min 1x per week","1993","35-65 y.","(2a) intermediate vocational","","","",""
"Min 1x per week","1993","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1993","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1993","35-65 y.","(3a) lower tertiary education","","","",""
"Min 1x per week","1993","35-65 y.","(3b) higher tertiary education","","","",""
"Min 1x per week","1993","66 and older","(0) in school","","","",""
"Min 1x per week","1993","66 and older","(1a) inadequately completed","","","",""
"Min 1x per week","1993","66 and older","(1b) general elementary school","","","",""
"Min 1x per week","1993","66 and older","(1c) basic vocational qualification","","","",""
"Min 1x per week","1993","66 and older","(2b) intermediate general qualification","","","",""
"Min 1x per week","1993","66 and older","(2a) intermediate vocational","","","",""
"Min 1x per week","1993","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1993","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1993","66 and older","(3a) lower tertiary education","","","",""
"Min 1x per week","1993","66 and older","(3b) higher tertiary education","","","",""
"Min 1x per month","1993","16-34 y.","(0) in school","","","",""
"Min 1x per month","1993","16-34 y.","(1a) inadequately completed","","","",""
"Min 1x per month","1993","16-34 y.","(1b) general elementary school","","","",""
"Min 1x per month","1993","16-34 y.","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","16-34 y.","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","16-34 y.","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","16-34 y.","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","16-34 y.","(3b) higher tertiary education","","","",""
"Min 1x per month","1993","35-65 y.","(0) in school","","","",""
"Min 1x per month","1993","35-65 y.","(1a) inadequately completed","","","",""
"Min 1x per month","1993","35-65 y.","(1b) general elementary school","","","",""
"Min 1x per month","1993","35-65 y.","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","35-65 y.","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","35-65 y.","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","35-65 y.","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","35-65 y.","(3b) higher tertiary education","","","",""
"Min 1x per month","1993","66 and older","(0) in school","","","",""
"Min 1x per month","1993","66 and older","(1a) inadequately completed","","","",""
"Min 1x per month","1993","66 and older","(1b) general elementary school","","","",""
"Min 1x per month","1993","66 and older","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","66 and older","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","66 and older","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","66 and older","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","66 and older","(3b) higher tertiary education","","","",""
"Rarely","1993","16-34 y.","(0) in school","","","",""
"Rarely","1993","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","1993","16-34 y.","(1b) general elementary school","","","",""
"Rarely","1993","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","1993","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","1993","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","1993","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","1993","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","1993","35-65 y.","(0) in school","","","",""
"Rarely","1993","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","1993","35-65 y.","(1b) general elementary school","","","",""
"Rarely","1993","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","1993","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","1993","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","1993","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","1993","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","1993","66 and older","(0) in school","","","",""
"Rarely","1993","66 and older","(1a) inadequately completed","","","",""
"Rarely","1993","66 and older","(1b) general elementary school","","","",""
"Rarely","1993","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","1993","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","1993","66 and older","(2a) intermediate vocational","","","",""
"Rarely","1993","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","66 and older","(3a) lower tertiary education","","","",""
"Rarely","1993","66 and older","(3b) higher tertiary education","","","",""
"Never","1993","16-34 y.","(0) in school","","","",""
"Never","1993","16-34 y.","(1a) inadequately completed","","","",""
"Never","1993","16-34 y.","(1b) general elementary school","","","",""
"Never","1993","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","1993","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","1993","16-34 y.","(2a) intermediate vocational","","","",""
"Never","1993","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","1993","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","1993","16-34 y.","(3a) lower tertiary education","","","",""
"Never","1993","16-34 y.","(3b) higher tertiary education","","","",""
"Never","1993","35-65 y.","(0) in school","","","",""
"Never","1993","35-65 y.","(1a) inadequately completed","","","",""
"Never","1993","35-65 y.","(1b) general elementary school","","","",""
"Never","1993","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","1993","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","1993","35-65 y.","(2a) intermediate vocational","","","",""
"Never","1993","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","1993","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","1993","35-65 y.","(3a) lower tertiary education","","","",""
"Never","1993","35-65 y.","(3b) higher tertiary education","","","",""
"Never","1993","66 and older","(0) in school","","","",""
"Never","1993","66 and older","(1a) inadequately completed","","","",""
"Never","1993","66 and older","(1b) general elementary school","","","",""
"Never","1993","66 and older","(1c) basic vocational qualification","","","",""
"Never","1993","66 and older","(2b) intermediate general qualification","","","",""
"Never","1993","66 and older","(2a) intermediate vocational","","","",""
"Never","1993","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","1993","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","1993","66 and older","(3a) lower tertiary education","","","",""
"Never","1993","66 and older","(3b) higher tertiary education","","","",""
"Daily","1994","16-34 y.","(0) in school","","","",""
"Daily","1994","16-34 y.","(1a) inadequately completed","","","",""
"Daily","1994","16-34 y.","(1b) general elementary school","","","",""
"Daily","1994","16-34 y.","(1c) basic vocational qualification","","","",""
"Daily","1994","16-34 y.","(2b) intermediate general qualification","","","",""
"Daily","1994","16-34 y.","(2a) intermediate vocational","","","",""
"Daily","1994","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Daily","1994","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","16-34 y.","(3a) lower tertiary education","","","",""
"Daily","1994","16-34 y.","(3b) higher tertiary education","","","",""
"Daily","1994","35-65 y.","(0) in school","","","",""
"Daily","1994","35-65 y.","(1a) inadequately completed","","","",""
"Daily","1994","35-65 y.","(1b) general elementary school","","","",""
"Daily","1994","35-65 y.","(1c) basic vocational qualification","","","",""
"Daily","1994","35-65 y.","(2b) intermediate general qualification","","","",""
"Daily","1994","35-65 y.","(2a) intermediate vocational","","","",""
"Daily","1994","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Daily","1994","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","35-65 y.","(3a) lower tertiary education","","","",""
"Daily","1994","35-65 y.","(3b) higher tertiary education","","","",""
"Daily","1994","66 and older","(0) in school","","","",""
"Daily","1994","66 and older","(1a) inadequately completed","","","",""
"Daily","1994","66 and older","(1b) general elementary school","","","",""
"Daily","1994","66 and older","(1c) basic vocational qualification","","","",""
"Daily","1994","66 and older","(2b) intermediate general qualification","","","",""
"Daily","1994","66 and older","(2a) intermediate vocational","","","",""
"Daily","1994","66 and older","(2c_gen) general maturity certificate","","","",""
"Daily","1994","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","66 and older","(3a) lower tertiary education","","","",""
"Daily","1994","66 and older","(3b) higher tertiary education","","","",""
"Min 1x per week","1994","16-34 y.","(0) in school","18","","",""
"Min 1x per week","1994","16-34 y.","(1a) inadequately completed","4","","",""
"Min 1x per week","1994","16-34 y.","(1b) general elementary school","21","","",""
"Min 1x per week","1994","16-34 y.","(1c) basic vocational qualification","64","0.0810008007217153","0.063195592995879","0.0988060084475517"
"Min 1x per week","1994","16-34 y.","(2b) intermediate general qualification","20","","",""
"Min 1x per week","1994","16-34 y.","(2a) intermediate vocational","71","0.065852656957394","0.0523127408074579","0.07939257310733"
"Min 1x per week","1994","16-34 y.","(2c_gen) general maturity certificate","27","","",""
"Min 1x per week","1994","16-34 y.","(2c_voc) vocational maturity certificate","27","","",""
"Min 1x per week","1994","16-34 y.","(3a) lower tertiary education","11","","",""
"Min 1x per week","1994","16-34 y.","(3b) higher tertiary education","9","","",""
"Min 1x per week","1994","35-65 y.","(0) in school","","","",""
"Min 1x per week","1994","35-65 y.","(1a) inadequately completed","5","","",""
"Min 1x per week","1994","35-65 y.","(1b) general elementary school","38","0.0425715457414461","0.0302481148702426","0.0548949766126495"
"Min 1x per week","1994","35-65 y.","(1c) basic vocational qualification","161","0.0770902447520006","0.0666197722084125","0.0875607172955887"
"Min 1x per week","1994","35-65 y.","(2b) intermediate general qualification","6","","",""
"Min 1x per week","1994","35-65 y.","(2a) intermediate vocational","95","0.0978028506729651","0.0804294556325499","0.11517624571338"
"Min 1x per week","1994","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","1994","35-65 y.","(2c_voc) vocational maturity certificate","22","","",""
"Min 1x per week","1994","35-65 y.","(3a) lower tertiary education","36","0.0736273153514589","0.0517412958998383","0.0955133348030796"
"Min 1x per week","1994","35-65 y.","(3b) higher tertiary education","56","0.0981240603789382","0.0732625275017769","0.1229855932561"
"Min 1x per week","1994","66 and older","(0) in school","","","",""
"Min 1x per week","1994","66 and older","(1a) inadequately completed","","","",""
"Min 1x per week","1994","66 and older","(1b) general elementary school","9","","",""
"Min 1x per week","1994","66 and older","(1c) basic vocational qualification","29","","",""
"Min 1x per week","1994","66 and older","(2b) intermediate general qualification","2","","",""
"Min 1x per week","1994","66 and older","(2a) intermediate vocational","13","","",""
"Min 1x per week","1994","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1994","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","1994","66 and older","(3a) lower tertiary education","6","","",""
"Min 1x per week","1994","66 and older","(3b) higher tertiary education","5","","",""
"Min 1x per month","1994","16-34 y.","(0) in school","9","","",""
"Min 1x per month","1994","16-34 y.","(1a) inadequately completed","7","","",""
"Min 1x per month","1994","16-34 y.","(1b) general elementary school","18","","",""
"Min 1x per month","1994","16-34 y.","(1c) basic vocational qualification","48","0.0529861276305772","0.0383675848409808","0.0676046704201737"
"Min 1x per month","1994","16-34 y.","(2b) intermediate general qualification","20","","",""
"Min 1x per month","1994","16-34 y.","(2a) intermediate vocational","65","0.0520149520079509","0.0398926115476149","0.0641372924682868"
"Min 1x per month","1994","16-34 y.","(2c_gen) general maturity certificate","16","","",""
"Min 1x per month","1994","16-34 y.","(2c_voc) vocational maturity certificate","12","","",""
"Min 1x per month","1994","16-34 y.","(3a) lower tertiary education","12","","",""
"Min 1x per month","1994","16-34 y.","(3b) higher tertiary education","13","","",""
"Min 1x per month","1994","35-65 y.","(0) in school","","","",""
"Min 1x per month","1994","35-65 y.","(1a) inadequately completed","7","","",""
"Min 1x per month","1994","35-65 y.","(1b) general elementary school","39","0.0415477768395688","0.029366918624075","0.0537286350550627"
"Min 1x per month","1994","35-65 y.","(1c) basic vocational qualification","180","0.0744118544757472","0.0641099644911393","0.0847137444603552"
"Min 1x per month","1994","35-65 y.","(2b) intermediate general qualification","4","","",""
"Min 1x per month","1994","35-65 y.","(2a) intermediate vocational","101","0.101286161038051","0.0836402541642828","0.118932067911819"
"Min 1x per month","1994","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"Min 1x per month","1994","35-65 y.","(2c_voc) vocational maturity certificate","15","","",""
"Min 1x per month","1994","35-65 y.","(3a) lower tertiary education","56","0.0901560060082598","0.0661546805474413","0.114157331469078"
"Min 1x per month","1994","35-65 y.","(3b) higher tertiary education","71","0.121943560166015","0.0945967045561979","0.149290415775833"
"Min 1x per month","1994","66 and older","(0) in school","","","",""
"Min 1x per month","1994","66 and older","(1a) inadequately completed","","","",""
"Min 1x per month","1994","66 and older","(1b) general elementary school","12","","",""
"Min 1x per month","1994","66 and older","(1c) basic vocational qualification","40","0.0674103051679943","0.0480754784276224","0.0867451319083661"
"Min 1x per month","1994","66 and older","(2b) intermediate general qualification","3","","",""
"Min 1x per month","1994","66 and older","(2a) intermediate vocational","13","","",""
"Min 1x per month","1994","66 and older","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1994","66 and older","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per month","1994","66 and older","(3a) lower tertiary education","7","","",""
"Min 1x per month","1994","66 and older","(3b) higher tertiary education","8","","",""
"Rarely","1994","16-34 y.","(0) in school","32","0.216658846355264","0.159706221200054","0.273611471510474"
"Rarely","1994","16-34 y.","(1a) inadequately completed","7","","",""
"Rarely","1994","16-34 y.","(1b) general elementary school","37","0.0824144309695261","0.0595770964736876","0.105251765465365"
"Rarely","1994","16-34 y.","(1c) basic vocational qualification","104","0.115361634697858","0.0945139222584789","0.136209347137237"
"Rarely","1994","16-34 y.","(2b) intermediate general qualification","39","0.124541925251695","0.0908967578950566","0.158187092608334"
"Rarely","1994","16-34 y.","(2a) intermediate vocational","152","0.131427501385668","0.112982962801615","0.149872039969721"
"Rarely","1994","16-34 y.","(2c_gen) general maturity certificate","53","0.144350523199353","0.107425940592594","0.181275105806113"
"Rarely","1994","16-34 y.","(2c_voc) vocational maturity certificate","41","0.149105560002015","0.108933011704448","0.189278108299582"
"Rarely","1994","16-34 y.","(3a) lower tertiary education","32","0.14954287471347","0.102525212809192","0.196560536617748"
"Rarely","1994","16-34 y.","(3b) higher tertiary education","35","0.146753518173045","0.0974648583398668","0.196042178006224"
"Rarely","1994","35-65 y.","(0) in school","","","",""
"Rarely","1994","35-65 y.","(1a) inadequately completed","35","0.073723204508156","0.0489950366936702","0.0984513723226418"
"Rarely","1994","35-65 y.","(1b) general elementary school","90","0.0882590994846805","0.0709436319200714","0.105574567049289"
"Rarely","1994","35-65 y.","(1c) basic vocational qualification","271","0.111074402128378","0.0987397572572669","0.123409046999489"
"Rarely","1994","35-65 y.","(2b) intermediate general qualification","8","","",""
"Rarely","1994","35-65 y.","(2a) intermediate vocational","142","0.139735831343229","0.119457695804897","0.160013966881562"
"Rarely","1994","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Rarely","1994","35-65 y.","(2c_voc) vocational maturity certificate","24","","",""
"Rarely","1994","35-65 y.","(3a) lower tertiary education","90","0.17167225966371","0.140070912814077","0.203273606513343"
"Rarely","1994","35-65 y.","(3b) higher tertiary education","104","0.189279472734132","0.156541326089033","0.222017619379231"
"Rarely","1994","66 and older","(0) in school","","","",""
"Rarely","1994","66 and older","(1a) inadequately completed","","","",""
"Rarely","1994","66 and older","(1b) general elementary school","25","","",""
"Rarely","1994","66 and older","(1c) basic vocational qualification","39","0.055345205466475","0.0377129284372048","0.0729774824957451"
"Rarely","1994","66 and older","(2b) intermediate general qualification","1","","",""
"Rarely","1994","66 and older","(2a) intermediate vocational","15","","",""
"Rarely","1994","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","1994","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"Rarely","1994","66 and older","(3a) lower tertiary education","9","","",""
"Rarely","1994","66 and older","(3b) higher tertiary education","3","","",""
"Never","1994","16-34 y.","(0) in school","142","0.636426961076426","0.569927185113709","0.702926737039142"
"Never","1994","16-34 y.","(1a) inadequately completed","164","0.910434695988101","0.868948205349286","0.951921186626917"
"Never","1994","16-34 y.","(1b) general elementary school","481","0.829271081967491","0.798023076782185","0.860519087152798"
"Never","1994","16-34 y.","(1c) basic vocational qualification","686","0.750651436949849","0.722417761554074","0.778885112345625"
"Never","1994","16-34 y.","(2b) intermediate general qualification","291","0.756625010697789","0.712900440592938","0.80034958080264"
"Never","1994","16-34 y.","(2a) intermediate vocational","1001","0.750704889648987","0.727088520165081","0.774321259132893"
"Never","1994","16-34 y.","(2c_gen) general maturity certificate","252","0.712252175338437","0.664687845099086","0.759816505577789"
"Never","1994","16-34 y.","(2c_voc) vocational maturity certificate","222","0.74581831511928","0.696712461069545","0.794924169169016"
"Never","1994","16-34 y.","(3a) lower tertiary education","166","0.753103037293839","0.696252178781857","0.80995389580582"
"Never","1994","16-34 y.","(3b) higher tertiary education","141","0.748883096650855","0.688479822027483","0.809286371274228"
"Never","1994","35-65 y.","(0) in school","","","",""
"Never","1994","35-65 y.","(1a) inadequately completed","382","0.901168956881193","0.872928660782548","0.929409252979839"
"Never","1994","35-65 y.","(1b) general elementary school","864","0.827621577934305","0.80456599478365","0.850677161084959"
"Never","1994","35-65 y.","(1c) basic vocational qualification","1881","0.737423498643874","0.720150276164267","0.754696721123481"
"Never","1994","35-65 y.","(2b) intermediate general qualification","51","0.769006920721071","0.669560729591853","0.868453111850289"
"Never","1994","35-65 y.","(2a) intermediate vocational","785","0.661175156945755","0.633492734027308","0.688857579864202"
"Never","1994","35-65 y.","(2c_gen) general maturity certificate","36","0.639040949591172","0.507228535216856","0.770853363965489"
"Never","1994","35-65 y.","(2c_voc) vocational maturity certificate","121","0.630561068645988","0.560440197410484","0.700681939881493"
"Never","1994","35-65 y.","(3a) lower tertiary education","365","0.664544418976571","0.624977343974127","0.704111493979016"
"Never","1994","35-65 y.","(3b) higher tertiary education","319","0.590652906720914","0.54955887285643","0.631746940585398"
"Never","1994","66 and older","(0) in school","","","",""
"Never","1994","66 and older","(1a) inadequately completed","32","1","1","1"
"Never","1994","66 and older","(1b) general elementary school","406","0.892012760989411","0.863400602239485","0.920624919739338"
"Never","1994","66 and older","(1c) basic vocational qualification","538","0.836562030198241","0.808048080050372","0.86507598034611"
"Never","1994","66 and older","(2b) intermediate general qualification","21","","",""
"Never","1994","66 and older","(2a) intermediate vocational","116","0.750480929841318","0.682791638556195","0.818170221126441"
"Never","1994","66 and older","(2c_gen) general maturity certificate","6","","",""
"Never","1994","66 and older","(2c_voc) vocational maturity certificate","28","","",""
"Never","1994","66 and older","(3a) lower tertiary education","59","0.707823145390161","0.608787652777528","0.806858638002794"
"Never","1994","66 and older","(3b) higher tertiary education","31","0.698654121306107","0.567475548117394","0.829832694494821"
"Daily","1995","16-34 y.","(0) in school","5","","",""
"Daily","1995","16-34 y.","(1a) inadequately completed","","","",""
"Daily","1995","16-34 y.","(1b) general elementary school","1","","",""
"Daily","1995","16-34 y.","(1c) basic vocational qualification","10","","",""
"Daily","1995","16-34 y.","(2b) intermediate general qualification","1","","",""
"Daily","1995","16-34 y.","(2a) intermediate vocational","14","","",""
"Daily","1995","16-34 y.","(2c_gen) general maturity certificate","3","","",""
"Daily","1995","16-34 y.","(2c_voc) vocational maturity certificate","4","","",""
"Daily","1995","16-34 y.","(3a) lower tertiary education","2","","",""
"Daily","1995","16-34 y.","(3b) higher tertiary education","1","","",""
"Daily","1995","35-65 y.","(0) in school","","","",""
"Daily","1995","35-65 y.","(1a) inadequately completed","2","","",""
"Daily","1995","35-65 y.","(1b) general elementary school","8","","",""
"Daily","1995","35-65 y.","(1c) basic vocational qualification","23","","",""
"Daily","1995","35-65 y.","(2b) intermediate general qualification","1","","",""
"Daily","1995","35-65 y.","(2a) intermediate vocational","22","","",""
"Daily","1995","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Daily","1995","35-65 y.","(2c_voc) vocational maturity certificate","3","","",""
"Daily","1995","35-65 y.","(3a) lower tertiary education","6","","",""
"Daily","1995","35-65 y.","(3b) higher tertiary education","15","","",""
"Daily","1995","66 and older","(0) in school","","","",""
"Daily","1995","66 and older","(1a) inadequately completed","","","",""
"Daily","1995","66 and older","(1b) general elementary school","2","","",""
"Daily","1995","66 and older","(1c) basic vocational qualification","5","","",""
"Daily","1995","66 and older","(2b) intermediate general qualification","","","",""
"Daily","1995","66 and older","(2a) intermediate vocational","4","","",""
"Daily","1995","66 and older","(2c_gen) general maturity certificate","","","",""
"Daily","1995","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Daily","1995","66 and older","(3a) lower tertiary education","1","","",""
"Daily","1995","66 and older","(3b) higher tertiary education","1","","",""
"Min 1x per week","1995","16-34 y.","(0) in school","26","","",""
"Min 1x per week","1995","16-34 y.","(1a) inadequately completed","5","","",""
"Min 1x per week","1995","16-34 y.","(1b) general elementary school","13","","",""
"Min 1x per week","1995","16-34 y.","(1c) basic vocational qualification","61","0.0752319187335911","0.0583432358736469","0.0921206015935352"
"Min 1x per week","1995","16-34 y.","(2b) intermediate general qualification","21","","",""
"Min 1x per week","1995","16-34 y.","(2a) intermediate vocational","72","0.0597752630306665","0.046721480657426","0.072829045403907"
"Min 1x per week","1995","16-34 y.","(2c_gen) general maturity certificate","24","","",""
"Min 1x per week","1995","16-34 y.","(2c_voc) vocational maturity certificate","26","","",""
"Min 1x per week","1995","16-34 y.","(3a) lower tertiary education","13","","",""
"Min 1x per week","1995","16-34 y.","(3b) higher tertiary education","10","","",""
"Min 1x per week","1995","35-65 y.","(0) in school","","","",""
"Min 1x per week","1995","35-65 y.","(1a) inadequately completed","3","","",""
"Min 1x per week","1995","35-65 y.","(1b) general elementary school","30","0.0354109088807566","0.0241623101967922","0.0466595075647209"
"Min 1x per week","1995","35-65 y.","(1c) basic vocational qualification","175","0.0828704055864197","0.0720398501719441","0.0937009610008952"
"Min 1x per week","1995","35-65 y.","(2b) intermediate general qualification","6","","",""
"Min 1x per week","1995","35-65 y.","(2a) intermediate vocational","100","0.0830724485680879","0.0675152656688553","0.0986296314673206"
"Min 1x per week","1995","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","1995","35-65 y.","(2c_voc) vocational maturity certificate","20","","",""
"Min 1x per week","1995","35-65 y.","(3a) lower tertiary education","35","0.0642765775799267","0.0440186965545346","0.0845344586053189"
"Min 1x per week","1995","35-65 y.","(3b) higher tertiary education","51","0.0829201183158015","0.0610186624737029","0.1048215741579"
"Min 1x per week","1995","66 and older","(0) in school","","","",""
"Min 1x per week","1995","66 and older","(1a) inadequately completed","","","",""
