"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","Female","3.34","4","302","2","3","4","4","4","3.24","3.44","1","4","4","4"
"1990","(Married) couple without C.","Male","3.36","4","338","2","3","4","4","4","3.26","3.46","1","4","4","4"
"1990","1-pers.-HH","Female","3.39","4","66","2","3","4","4","4","3.16","3.62","1","4","4","4"
"1990","1-pers.-HH","Male","3.3","4","71","2","3","4","4","4","3.08","3.52","1","4","3","4"
"1990","Couple + C. GT 16 ","Female","3.26","4","294","2","3","4","4","4","3.15","3.37","1","4","3","4"
"1990","Couple + C. GT 16 ","Male","3.38","4","378","2","3","4","4","4","3.3","3.46","1","4","3","4"
"1990","Couple + C. LE 16","Female","3.37","4","619","2","3","4","4","4","3.31","3.43","1","4","3","4"
"1990","Couple + C. LE 16","Male","3.29","4","716","2","3","4","4","4","3.23","3.35","1","4","3","4"
"1990","Couple + C. LE and GT 16","Female","3.35","4","128","2","3","4","4","4","3.21","3.49","1","4","3","4"
"1990","Couple + C. LE and GT 16","Male","3.2","3","146","2","3","4","4","4","3.05","3.35","1","4","3","4"
"1990","Single parent","Female","3.36","4","115","2","3","4","4","4","3.2","3.52","1","4","3","4"
"1990","Single parent","Male","3.35","4","40","2","3","4","4","4","3.04","3.66","1","4","3","4"
"1991","(Married) couple without C.","Female","3.4","4","369","2","3","4","4","4","3.31","3.49","1","4","4","4"
"1991","(Married) couple without C.","Male","3.35","4","380","2","3","4","4","4","3.26","3.44","1","4","4","4"
"1991","1-pers.-HH","Female","3.37","4","161","2","3","4","4","4","3.24","3.5","1","4","3","4"
"1991","1-pers.-HH","Male","3.39","4","72","2","3","4","4","4","3.18","3.6","1","4","3","4"
"1991","Couple + C. GT 16 ","Female","3.26","4","346","2","3","4","4","4","3.16","3.36","1","4","3","4"
"1991","Couple + C. GT 16 ","Male","3.28","3","409","2","3","4","4","4","3.19","3.37","1","4","3","4"
"1991","Couple + C. LE 16","Female","3.27","4","644","2","3","4","4","4","3.2","3.34","1","4","3","4"
"1991","Couple + C. LE 16","Male","3.35","4","663","2","3","4","4","4","3.29","3.41","1","4","3","4"
"1991","Couple + C. LE and GT 16","Female","3.32","4","147","2","3","4","4","4","3.18","3.46","1","4","3","4"
"1991","Couple + C. LE and GT 16","Male","3.24","3","159","2","3","4","4","4","3.1","3.38","1","4","3","4"
