"year","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","","","","","","","","","","","","","",""
"1990","Bavaria","","","","","","","","","","","","","",""
"1990","Berlin","3.4","4","234","2","3","4","4","4","3.3","3.5","1","4","4","4"
"1990","Brandenburg","3.3","4","569","2","3","4","4","4","3.23","3.37","1","4","4","4"
"1990","Bremen","","","","","","","","","","","","","",""
"1990","Hamburg","","","","","","","","","","","","","",""
"1990","Hesse","","","","","","","","","","","","","",""
"1990","Lower Saxony","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","3.41","4","403","2","3","4","4","4","3.33","3.49","1","4","4","4"
"1990","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1990","Saxony","3.28","3","1035","2","3","4","4","4","3.23","3.33","1","4","3","4"
"1990","Saxony-Anhalt","3.32","4","622","2","3","4","4","4","3.25","3.39","1","4","3","4"
"1990","Schleswig-Holstein","","","","","","","","","","","","","",""
"1990","Thuringia","3.35","4","567","2","3","4","4","4","3.27","3.43","1","4","4","4"
"1991","Baden-W?rttemberg","","","","","","","","","","","","","",""
"1991","Bavaria","","","","","","","","","","","","","",""
"1991","Berlin","3.27","4","231","2","3","4","4","4","3.15","3.39","1","4","3","4"
"1991","Brandenburg","3.34","4","619","2","3","4","4","4","3.27","3.41","1","4","3","4"
"1991","Bremen","","","","","","","","","","","","","",""
"1991","Hamburg","","","","","","","","","","","","","",""
"1991","Hesse","","","","","","","","","","","","","",""
"1991","Lower Saxony","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","3.3","4","410","2","3","4","4","4","3.21","3.39","1","4","3","4"
"1991","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1991","Saxony","3.27","4","1119","2","3","4","4","4","3.22","3.32","1","4","3","4"
"1991","Saxony-Anhalt","3.44","4","717","2","3","4","4","4","3.38","3.5","1","4","4","4"
"1991","Schleswig-Holstein","","","","","","","","","","","","","",""
"1991","Thuringia","3.28","4","634","2","3","4","4","4","3.21","3.35","1","4","3","4"
"1992","Baden-W?rttemberg","3.29","3","1087","2","3","4","4","4","3.24","3.34","1","4","3","4"
"1992","Bavaria","3.28","3","1296","2","3","4","4","4","3.23","3.33","1","4","3","4"
"1992","Berlin","3.25","3","441","2","3","4","4","4","3.17","3.33","1","4","3","4"
"1992","Brandenburg","3.33","4","606","2","3","4","4","4","3.26","3.4","1","4","3","4"
"1992","Bremen","3.54","4","81","2","3","4","4","4","3.38","3.7","1","4","4","4"
"1992","Hamburg","3.3","3","106","2","3","4","4","4","3.15","3.45","1","4","3","4"
"1992","Hesse","3.38","4","645","2","3","4","4","4","3.32","3.44","1","4","4","4"
"1992","Lower Saxony","3.32","4","812","2","3","4","4","4","3.26","3.38","1","4","3","4"
"1992","Mecklenburg-Western Pomerania","3.22","3","359","2","3","4","4","4","3.13","3.31","1","4","3","4"
"1992","North Rhine-Westphalia","3.29","4","1848","2","3","4","4","4","3.25","3.33","1","4","3","4"
"1992","Rhineland-Palatinate,Saarland","3.29","3","537","2","3","4","4","4","3.22","3.36","1","4","3","4"
"1992","Saxony","3.29","4","1093","2","3","4","4","4","3.24","3.34","1","4","3","4"
"1992","Saxony-Anhalt","3.3","4","726","2","3","4","4","4","3.23","3.37","1","4","3","4"
"1992","Schleswig-Holstein","3.29","3","232","2","3","4","4","4","3.19","3.39","1","4","3","4"
"1992","Thuringia","3.27","3","627","2","3","4","4","4","3.2","3.34","1","4","3","4"
