"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","Rural Area","3.41","4","408","2","3","4","4","4","3.32","3.5","1","4","4","4"
"1990","(Married) couple without C.","Urban Area","3.26","4","224","2","3","4","4","4","3.14","3.38","1","4","3","4"
"1990","1-pers.-HH","Rural Area","3.43","4","66","1","3","4","4","4","3.19","3.67","1","4","4","4"
"1990","1-pers.-HH","Urban Area","3.3","4","67","2","3","4","4","4","3.09","3.51","1","4","3","4"
"1990","Couple + C. GT 16 ","Rural Area","3.41","4","454","2","3","4","4","4","3.33","3.49","1","4","4","4"
"1990","Couple + C. GT 16 ","Urban Area","3.15","3","210","2","3","4","4","4","3.02","3.28","1","4","3","3"
"1990","Couple + C. LE 16","Rural Area","3.32","4","817","2","3","4","4","4","3.26","3.38","1","4","3","4"
"1990","Couple + C. LE 16","Urban Area","3.35","4","480","2","3","4","4","4","3.28","3.42","1","4","3","4"
"1990","Couple + C. LE and GT 16","Rural Area","3.28","3.63","189","2","3","4","4","4","3.15","3.41","1","4","3","4"
"1990","Couple + C. LE and GT 16","Urban Area","3.26","3","79","2","3","4","4","4","3.08","3.44","1","4","3","4"
"1990","Single parent","Rural Area","3.23","4","73","1","3","4","4","4","3","3.46","1","4","3","4"
"1990","Single parent","Urban Area","3.46","4","78","2","3","4","4","4","3.3","3.62","1","4","3","4"
"1991","(Married) couple without C.","Rural Area","3.39","4","499","2","3","4","4","4","3.31","3.47","1","4","4","4"
"1991","(Married) couple without C.","Urban Area","3.32","4","239","2","3","4","4","4","3.2","3.44","1","4","3","4"
"1991","1-pers.-HH","Rural Area","3.32","3","136","2","3","4","4","4","3.18","3.46","1","4","3","4"
"1991","1-pers.-HH","Urban Area","3.47","4","90","2","3","4","4","4","3.3","3.64","1","4","4","4"
"1991","Couple + C. GT 16 ","Rural Area","3.31","4","527","2","3","4","4","4","3.23","3.39","1","4","3","4"
"1991","Couple + C. GT 16 ","Urban Area","3.19","3","218","2","3","4","4","4","3.07","3.31","1","4","3","4"
"1991","Couple + C. LE 16","Rural Area","3.38","4","801","2","3","4","4","4","3.32","3.44","1","4","3","4"
"1991","Couple + C. LE 16","Urban Area","3.2","3","468","2","3","4","4","4","3.12","3.28","1","4","3","4"
"1991","Couple + C. LE and GT 16","Rural Area","3.31","4","215","2","3","4","4","4","3.2","3.42","1","4","3","4"
"1991","Couple + C. LE and GT 16","Urban Area","3.17","3","82","2","3","4","4","4","2.96","3.38","1","4","3","4"
"1991","Single parent","Rural Area","3.2","3.39","80","2","3","4","4","4","2.99","3.41","1","4","3","4"
"1991","Single parent","Urban Area","3.16","4","73","1","2","4","4","4","2.92","3.4","1","4","3","4"
"1992","(Married) couple without C.","Rural Area","3.33","4","857","2","3","4","4","4","3.27","3.39","1","4","4","4"
"1992","(Married) couple without C.","Urban Area","3.36","4","1879","2","3","4","4","4","3.32","3.4","1","4","4","4"
"1992","1-pers.-HH","Rural Area","3.17","3","290","2","3","4","4","4","3.06","3.28","1","4","3","4"
"1992","1-pers.-HH","Urban Area","3.27","3","793","2","3","4","4","4","3.21","3.33","1","4","3","4"
"1992","Couple + C. GT 16 ","Rural Area","3.24","3","911","2","3","4","4","4","3.19","3.29","1","4","3","3"
"1992","Couple + C. GT 16 ","Urban Area","3.34","4","1206","2","3","4","4","4","3.29","3.39","1","4","4","4"
"1992","Couple + C. LE 16","Rural Area","3.29","4","1074","2","3","4","4","4","3.24","3.34","1","4","3","4"
"1992","Couple + C. LE 16","Urban Area","3.29","3","1549","2","3","4","4","4","3.25","3.33","1","4","3","4"
"1992","Couple + C. LE and GT 16","Rural Area","3.35","3.89","307","2","3","4","4","4","3.27","3.43","1","4","3","4"
"1992","Couple + C. LE and GT 16","Urban Area","3.31","4","384","2","3","4","4","4","3.22","3.4","1","4","3","4"
"1992","Single parent","Rural Area","3.14","3","167","1","3","4","4","4","3","3.28","1","4","3","4"
"1992","Single parent","Urban Area","3.35","4","345","2","3","4","4","4","3.26","3.44","1","4","3","4"
"1993","(Married) couple without C.","Rural Area","3.16","3","875","2","3","4","4","4","3.1","3.22","1","4","3","3"
"1993","(Married) couple without C.","Urban Area","3.25","4","2124","2","3","4","4","4","3.21","3.29","1","4","3","4"
"1993","1-pers.-HH","Rural Area","3.1","3","312","2","3","4","4","4","3","3.2","1","4","3","3"
"1993","1-pers.-HH","Urban Area","3.2","3","918","2","3","4","4","4","3.14","3.26","1","4","3","3"
"1993","Couple + C. GT 16 ","Rural Area","3.15","3","868","2","3","4","4","4","3.09","3.21","1","4","3","3"
"1993","Couple + C. GT 16 ","Urban Area","3.22","3","1591","2","3","4","4","4","3.18","3.26","1","4","3","3"
"1993","Couple + C. LE 16","Rural Area","3.16","3","1091","2","3","4","4","4","3.11","3.21","1","4","3","3"
"1993","Couple + C. LE 16","Urban Area","3.2","3","1926","2","3","4","4","4","3.16","3.24","1","4","3","3"
"1993","Couple + C. LE and GT 16","Rural Area","3.14","3","363","2","3","4","4","4","3.05","3.23","1","4","3","3"
"1993","Couple + C. LE and GT 16","Urban Area","3.19","3","746","2","3","4","4","4","3.13","3.25","1","4","3","3"
"1993","Single parent","Rural Area","2.86","3","178","1","2","4","4","4","2.73","2.99","1","4","3","3"
"1993","Single parent","Urban Area","3.24","4","382","2","3","4","4","4","3.15","3.33","1","4","3","4"
"1994","(Married) couple without C.","Rural Area","","","","","","","","","","","","","",""
"1994","(Married) couple without C.","Urban Area","","","","","","","","","","","","","",""
"1994","1-pers.-HH","Rural Area","","","","","","","","","","","","","",""
"1994","1-pers.-HH","Urban Area","","","","","","","","","","","","","",""
"1994","Couple + C. GT 16 ","Rural Area","","","","","","","","","","","","","",""
