"year","e11102","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","Female","1.91","2","1939","1","1","2","3","4","1.87","1.95","1","4","2","2"
"1990","Employed","Male","1.99","2","2573","1","1","3","3","4","1.96","2.02","1","4","2","2"
"1990","Not Employed","Female","1.83","2","1736","1","1","2","3","4","1.79","1.87","1","4","2","2"
"1990","Not Employed","Male","2.09","2","818","1","1","3","3","4","2.03","2.15","1","4","2","2"
"1991","Employed","Female","","","","","","","","","","","","","",""
"1991","Employed","Male","","","","","","","","","","","","","",""
"1991","Not Employed","Female","","","","","","","","","","","","","",""
"1991","Not Employed","Male","","","","","","","","","","","","","",""
"1992","Employed","Female","1.76","2","3357","1","1","2","3","4","1.73","1.79","1","4","1","1"
"1992","Employed","Male","1.91","2","4065","1","1","2","3","4","1.88","1.94","1","4","2","2"
"1992","Not Employed","Female","1.87","2","2354","1","1","2","4","4","1.83","1.91","1","4","1","2"
"1992","Not Employed","Male","2.12","2","1110","1","1","3","4","4","2.06","2.18","1","4","2","2"
"1993","Employed","Female","","","","","","","","","","","","","",""
"1993","Employed","Male","","","","","","","","","","","","","",""
"1993","Not Employed","Female","","","","","","","","","","","","","",""
"1993","Not Employed","Male","","","","","","","","","","","","","",""
"1994","Employed","Female","","","","","","","","","","","","","",""
"1994","Employed","Male","","","","","","","","","","","","","",""
"1994","Not Employed","Female","","","","","","","","","","","","","",""
"1994","Not Employed","Male","","","","","","","","","","","","","",""
"1995","Employed","Female","1.78","2","3178","1","1","2","3","4","1.75","1.81","1","4","1","1"
"1995","Employed","Male","1.91","2","3948","1","1","2","3","4","1.88","1.94","1","4","2","2"
"1995","Not Employed","Female","1.76","2","2659","1","1","2","3","4","1.73","1.79","1","4","1","2"
"1995","Not Employed","Male","1.98","2","1351","1","1","2","3","4","1.93","2.03","1","4","2","2"
"1996","Employed","Female","","","","","","","","","","","","","",""
"1996","Employed","Male","","","","","","","","","","","","","",""
"1996","Not Employed","Female","","","","","","","","","","","","","",""
"1996","Not Employed","Male","","","","","","","","","","","","","",""
"1997","Employed","Female","","","","","","","","","","","","","",""
"1997","Employed","Male","","","","","","","","","","","","","",""
"1997","Not Employed","Female","","","","","","","","","","","","","",""
"1997","Not Employed","Male","","","","","","","","","","","","","",""
"1998","Employed","Female","","","","","","","","","","","","","",""
"1998","Employed","Male","","","","","","","","","","","","","",""
"1998","Not Employed","Female","","","","","","","","","","","","","",""
"1998","Not Employed","Male","","","","","","","","","","","","","",""
"1999","Employed","Female","","","","","","","","","","","","","",""
