"year","bula_h","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","(Married) couple without C.","1.86","2","302","1","1","2","3","4","1.76","1.96","1","4","2","2"
"1990","Baden-Württemberg","1-pers.-HH","2.41","2","119","1","2","3","4","4","2.23","2.59","1","4","2","2"
"1990","Baden-Württemberg","Couple + C. GT 16 ","2","2","267","1","1","2","3","4","1.9","2.1","1","4","2","2"
"1990","Baden-Württemberg","Couple + C. LE 16","1.33","1","261","1","1","2","2","3","1.27","1.39","1","3","1","1"
"1990","Baden-Württemberg","Couple + C. LE and GT 16","1.68","2","80","1","1","2","3","4","1.51","1.85","1","4","1","2"
"1990","Baden-Württemberg","Single parent","1.98","2","50","1","1","3","4","4","1.7","2.26","1","4","1","2"
"1990","Bavaria","(Married) couple without C.","2.13","2","318","1","1","3","4","4","2.02","2.24","1","4","2","2"
"1990","Bavaria","1-pers.-HH","2.28","2","173","1","2","3","4","4","2.13","2.43","1","4","2","2"
"1990","Bavaria","Couple + C. GT 16 ","1.81","2","264","1","1","2","3","4","1.71","1.91","1","4","2","2"
"1990","Bavaria","Couple + C. LE 16","1.43","1","265","1","1","2","2","3","1.36","1.5","1","3","1","1"
"1990","Bavaria","Couple + C. LE and GT 16","1.66","2","86","1","1","2","2","4","1.51","1.81","1","4","1","2"
"1990","Bavaria","Single parent","2","2","73","1","1","2","3","4","1.8","2.2","1","4","2","2"
"1990","Berlin","(Married) couple without C.","2.41","2","78","1","2","3","4","4","2.22","2.6","1","4","2","3"
"1990","Berlin","1-pers.-HH","2.22","2","61","1","1","3","4","4","1.98","2.46","1","4","2","3"
"1990","Berlin","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Berlin","Couple + C. LE 16","1.44","1","37","1","1","2","2","3","1.26","1.62","1","3","1","2"
"1990","Berlin","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Berlin","Single parent","","","","","","","","","","","","","",""
