"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","Female","1.92","2","1012","1","1","2","3","4","1.86","1.98","1","4","2","2"
"1990","(Married) couple without C.","Male","2.05","2","982","1","1","3","3","4","1.99","2.11","1","4","2","2"
"1990","1-pers.-HH","Female","2.26","2","571","1","1","3","4","4","2.18","2.34","1","4","2","2"
"1990","1-pers.-HH","Male","2.55","2","326","1","2","3","4","4","2.45","2.65","1","4","2","3"
"1990","Couple + C. GT 16 ","Female","1.79","2","673","1","1","2","3","4","1.73","1.85","1","4","2","2"
"1990","Couple + C. GT 16 ","Male","2.09","2","839","1","1","3","3","4","2.03","2.15","1","4","2","2"
"1990","Couple + C. LE 16","Female","1.33","1","754","1","1","2","2","3","1.29","1.37","1","4","1","1"
"1990","Couple + C. LE 16","Male","1.43","1","713","1","1","2","2","3","1.39","1.47","1","4","1","1"
"1990","Couple + C. LE and GT 16","Female","1.67","2","217","1","1","2","3","4","1.57","1.77","1","4","1","2"
"1990","Couple + C. LE and GT 16","Male","1.87","2","217","1","1","2","3","4","1.76","1.98","1","4","2","2"
"1990","Single parent","Female","1.87","2","229","1","1","2","3","4","1.76","1.98","1","4","2","2"
"1990","Single parent","Male","2.28","2","154","1","2","3","3","4","2.14","2.42","1","4","2","2"
"1991","(Married) couple without C.","Female","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","Male","","","","","","","","","","","","","",""
"1991","1-pers.-HH","Female","","","","","","","","","","","","","",""
"1991","1-pers.-HH","Male","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","Female","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","Male","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","Female","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","Male","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","Female","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","Male","","","","","","","","","","","","","",""
"1991","Single parent","Female","","","","","","","","","","","","","",""
"1991","Single parent","Male","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","Female","1.9","2","1474","1","1","2","3","4","1.85","1.95","1","4","2","2"
