"year","bula_h","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Baden-Württemberg","(0) in school","2.43","3","37","1","1","3","4","5","2.01","2.85","1","6","2","3"
"2016","Baden-Württemberg","(1a) inadequately completed","","","","","","","","","","","","","",""
"2016","Baden-Württemberg","(1b) general elementary school","3.03","3","238","2","3","3","4","6","2.91","3.15","1","6","3","3"
"2016","Baden-Württemberg","(1c) basic vocational qualification","2.97","3","606","2","2","3","4","6","2.89","3.05","1","6","3","3"
"2016","Baden-Württemberg","(2a) intermediate vocational","2.9","3","538","1","2","3","4","6","2.81","2.99","1","6","3","3"
"2016","Baden-Württemberg","(2b) intermediate general qualification","2.91","3","90","2","2","3","4","5","2.7","3.12","1","6","3","3"
"2016","Baden-Württemberg","(2c_gen) general maturity certificate","3.05","3","134","2","2","4","5","6","2.83","3.27","1","6","3","3"
"2016","Baden-Württemberg","(2c_voc) vocational maturity certificate","2.82","3","303","2","2","3","4","6","2.7","2.94","1","6","3","3"
"2016","Baden-Württemberg","(3a) lower tertiary education","2.97","3","237","2","2","3","4","6","2.83","3.11","1","6","3","3"
"2016","Baden-Württemberg","(3b) higher tertiary education","3.06","3","527","2","2","3","4","6","2.97","3.15","1","6","3","3"
"2016","Bavaria","(0) in school","2.56","2","48","1","2","3","4","6","2.23","2.89","1","6","2","3"
"2016","Bavaria","(1a) inadequately completed","2.68","3","63","1","2","3","4","5","2.43","2.93","1","5","3","3"
"2016","Bavaria","(1b) general elementary school","2.92","3","294","2","2","3","4","6","2.8","3.04","1","6","3","3"
"2016","Bavaria","(1c) basic vocational qualification","2.83","3","1069","2","2","3","4","6","2.77","2.89","1","6","3","3"
"2016","Bavaria","(2a) intermediate vocational","2.91","3","762","2","2","3","4","6","2.84","2.98","1","6","3","3"
"2016","Bavaria","(2b) intermediate general qualification","3.09","3","99","1","2","4","6","6","2.84","3.34","1","6","2","3"
"2016","Bavaria","(2c_gen) general maturity certificate","2.97","3","154","1","2","3","5","6","2.76","3.18","1","6","3","3"
"2016","Bavaria","(2c_voc) vocational maturity certificate","3.01","3","360","2","2","4","4","6","2.9","3.12","1","6","3","3"
"2016","Bavaria","(3a) lower tertiary education","2.84","3","289","2","2","3","4","6","2.73","2.95","1","6","3","3"
"2016","Bavaria","(3b) higher tertiary education","2.99","3","626","2","2","3","4","6","2.9","3.08","1","6","3","3"
"2016","Berlin","(0) in school","","","","","","","","","","","","","",""
"2016","Berlin","(1a) inadequately completed","","","","","","","","","","","","","",""
"2016","Berlin","(1b) general elementary school","2.85","3","40","1","2","3","5","6","2.42","3.28","1","6","2","3"
"2016","Berlin","(1c) basic vocational qualification","3.26","3","102","2","3","4","5","6","3.03","3.49","1","6","3","3"
"2016","Berlin","(2a) intermediate vocational","2.93","3","187","2","2","3","4","6","2.76","3.1","1","6","3","3"
"2016","Berlin","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2016","Berlin","(2c_gen) general maturity certificate","3.06","3","61","1","2","3","6","6","2.68","3.44","1","6","3","3"
"2016","Berlin","(2c_voc) vocational maturity certificate","3.26","3","76","1","2","4","6","6","2.92","3.6","1","6","3","3"
"2016","Berlin","(3a) lower tertiary education","3.29","3","81","2","3","4","5","6","3.03","3.55","1","6","3","3"
"2016","Berlin","(3b) higher tertiary education","3.26","3","283","2","3","4","6","6","3.11","3.41","1","6","3","3"
"2016","Brandenburg","(0) in school","","","","","","","","","","","","","",""
"2016","Brandenburg","(1a) inadequately completed","","","","","","","","","","","","","",""
"2016","Brandenburg","(1b) general elementary school","2.93","3","50","2","3","3","4","4","2.63","3.23","1","6","3","3"
"2016","Brandenburg","(1c) basic vocational qualification","2.89","3","170","2","3","3","4","6","2.75","3.03","1","6","3","3"
"2016","Brandenburg","(2a) intermediate vocational","2.83","3","290","2","2","3","4","5","2.72","2.94","1","6","3","3"
"2016","Brandenburg","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2016","Brandenburg","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2016","Brandenburg","(2c_voc) vocational maturity certificate","2.67","3","88","1","2","3","4","5","2.45","2.89","1","6","3","3"
"2016","Brandenburg","(3a) lower tertiary education","3","3","120","2","3","3","4","6","2.83","3.17","1","6","3","3"
"2016","Brandenburg","(3b) higher tertiary education","2.86","3","123","2","2","3","4","5","2.68","3.04","1","6","3","3"
"2016","Bremen","(0) in school","","","","","","","","","","","","","",""
"2016","Bremen","(1a) inadequately completed","","","","","","","","","","","","","",""
"2016","Bremen","(1b) general elementary school","","","","","","","","","","","","","",""
"2016","Bremen","(1c) basic vocational qualification","2.59","3","31","1","1","3","4","5","2.14","3.04","1","6","2","3"
"2016","Bremen","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2016","Bremen","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2016","Bremen","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2016","Bremen","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2016","Bremen","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2016","Bremen","(3b) higher tertiary education","3.11","3","31","1","2","5","5","5","2.71","3.51","1","5","3","3"
"2016","Hamburg","(0) in school","","","","","","","","","","","","","",""
"2016","Hamburg","(1a) inadequately completed","","","","","","","","","","","","","",""
"2016","Hamburg","(1b) general elementary school","","","","","","","","","","","","","",""
"2016","Hamburg","(1c) basic vocational qualification","2.67","3","50","1","2","3","4","5","2.43","2.91","1","5","2","3"
"2016","Hamburg","(2a) intermediate vocational","2.93","3","68","2","2","4","4","5","2.7","3.16","1","5","2","3"
"2016","Hamburg","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2016","Hamburg","(2c_gen) general maturity certificate","2.43","2","32","1","2","3","3","6","2.09","2.77","1","6","2","3"
"2016","Hamburg","(2c_voc) vocational maturity certificate","3.02","3","51","1","2","4","5","6","2.63","3.41","1","6","3","3"
"2016","Hamburg","(3a) lower tertiary education","2.92","3","35","2","3","3","4","4","2.6","3.24","1","6","3","3"
"2016","Hamburg","(3b) higher tertiary education","3.19","3","118","2","3","4","4","6","2.98","3.4","1","6","3","3"
"2016","Hesse","(0) in school","","","","","","","","","","","","","",""
"2016","Hesse","(1a) inadequately completed","2.82","3","32","2","2","3","4","6","2.41","3.23","1","6","2","3"
"2016","Hesse","(1b) general elementary school","2.87","3","128","2","2","3","4","6","2.71","3.03","1","6","3","3"
"2016","Hesse","(1c) basic vocational qualification","2.77","3","268","1","2","3","4","6","2.65","2.89","1","6","3","3"
"2016","Hesse","(2a) intermediate vocational","2.9","3","299","2","2","3","4","5","2.79","3.01","1","6","3","3"
"2016","Hesse","(2b) intermediate general qualification","2.9","2","47","2","2","4","4","6","2.56","3.24","1","6","2","3"
"2016","Hesse","(2c_gen) general maturity certificate","2.67","3","118","1","2","3","4","6","2.42","2.92","1","6","3","3"
"2016","Hesse","(2c_voc) vocational maturity certificate","2.93","3","177","2","2","3","4","6","2.77","3.09","1","6","3","3"
"2016","Hesse","(3a) lower tertiary education","3.03","3","98","2","2","3","4","6","2.82","3.24","1","6","3","3"
"2016","Hesse","(3b) higher tertiary education","2.84","3","375","2","2","3","4","6","2.73","2.95","1","6","3","3"
"2016","Lower Saxony","(0) in school","2.7","3","31","1","2","3","4","6","2.12","3.28","1","6","1","3"
"2016","Lower Saxony","(1a) inadequately completed","2.42","2.55","68","1","2","3","3","4","2.19","2.65","1","6","2","3"
"2016","Lower Saxony","(1b) general elementary school","2.76","3","222","1","2","3","4","5","2.61","2.91","1","6","2","3"
"2016","Lower Saxony","(1c) basic vocational qualification","2.77","3","467","1","2","3","4","6","2.68","2.86","1","6","3","3"
"2016","Lower Saxony","(2a) intermediate vocational","2.67","3","532","1","2","3","4","6","2.59","2.75","1","6","3","3"
"2016","Lower Saxony","(2b) intermediate general qualification","2.52","3","85","1","2","3","3","6","2.26","2.78","1","6","2","3"
"2016","Lower Saxony","(2c_gen) general maturity certificate","2.94","3","131","1","2","3","6","6","2.71","3.17","1","6","2","3"
"2016","Lower Saxony","(2c_voc) vocational maturity certificate","2.7","3","235","1","2","3","4","6","2.55","2.85","1","6","3","3"
"2016","Lower Saxony","(3a) lower tertiary education","2.92","3","142","2","2","3","4","6","2.75","3.09","1","6","3","3"
"2016","Lower Saxony","(3b) higher tertiary education","2.84","3","359","1","2","3","4","6","2.72","2.96","1","6","3","3"
"2016","Mecklenburg-Western Pomerania","(0) in school","","","","","","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","","","","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","(1b) general elementary school","","","","","","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","2.74","3","77","1","2","3","4","5","2.51","2.97","1","6","3","3"
"2016","Mecklenburg-Western Pomerania","(2a) intermediate vocational","2.44","3","204","1","1","3","4","5","2.3","2.58","1","5","3","3"
"2016","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","2.27","2","32","1","2","3","3","6","1.86","2.68","1","6","2","3"
"2016","Mecklenburg-Western Pomerania","(3a) lower tertiary education","2.88","3","56","1","3","3","4","4","2.61","3.15","1","5","3","3"
"2016","Mecklenburg-Western Pomerania","(3b) higher tertiary education","2.76","3","77","2","2","3","4","6","2.53","2.99","1","6","2","3"
"2016","North Rhine-Westphalia","(0) in school","2.69","3","92","1","2","3","4","6","2.42","2.96","1","6","2","3"
"2016","North Rhine-Westphalia","(1a) inadequately completed","2.68","3","166","1","2","3","4","5","2.53","2.83","1","6","3","3"
"2016","North Rhine-Westphalia","(1b) general elementary school","2.97","3","471","2","2","3","4","6","2.87","3.07","1","6","3","3"
"2016","North Rhine-Westphalia","(1c) basic vocational qualification","2.81","3","1067","2","2","3","4","6","2.75","2.87","1","6","3","3"
"2016","North Rhine-Westphalia","(2a) intermediate vocational","2.92","3","803","2","2","3","4","6","2.85","2.99","1","6","3","3"
"2016","North Rhine-Westphalia","(2b) intermediate general qualification","2.64","3","160","2","2","3","4","5","2.48","2.8","1","6","3","3"
"2016","North Rhine-Westphalia","(2c_gen) general maturity certificate","3.03","3","362","2","2","3","5","6","2.9","3.16","1","6","3","3"
"2016","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","2.77","3","669","1","2","3","4","6","2.69","2.85","1","6","3","3"
"2016","North Rhine-Westphalia","(3a) lower tertiary education","3.06","3","294","2","2","4","4","6","2.93","3.19","1","6","3","3"
"2016","North Rhine-Westphalia","(3b) higher tertiary education","2.97","3","775","2","2","3","4","6","2.89","3.05","1","6","3","3"
"2016","Rhineland-Palatinate,Saarland","(0) in school","","","","","","","","","","","","","",""
"2016","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","","","","","","","","","","","",""
"2016","Rhineland-Palatinate,Saarland","(1b) general elementary school","2.61","3","207","2","2","3","3","5","2.5","2.72","1","5","3","3"
"2016","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","2.85","3","400","2","2","3","4","6","2.76","2.94","1","6","3","3"
"2016","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","2.92","3","232","2","3","3","4","6","2.8","3.04","1","6","3","3"
"2016","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","2.36","2","39","1","1","3","4","5","2.01","2.71","1","6","2","3"
"2016","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","3.23","3","80","2","3","4","5","6","2.98","3.48","1","6","3","3"
"2016","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","2.93","3","144","2","2","3","4","6","2.77","3.09","1","6","3","3"
"2016","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","3.13","3","81","2","2","4","5","6","2.89","3.37","1","6","3","3"
"2016","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","3.28","3","192","2","3","4","5","6","3.14","3.42","1","6","3","3"
"2016","Saxony","(0) in school","","","","","","","","","","","","","",""
"2016","Saxony","(1a) inadequately completed","","","","","","","","","","","","","",""
"2016","Saxony","(1b) general elementary school","2.7","3","50","2","2","3","3","6","2.43","2.97","1","6","2","3"
