"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","college entrance qualification","(Married) couple without C.","2.86","3","1945","2","2","3","4","6","2.81","2.91","1","6","3","3"
"2016","college entrance qualification","1-pers.-HH","3.19","3","961","2","2","4","5","6","3.11","3.27","1","6","3","3"
"2016","college entrance qualification","Couple + C. GT 16 ","2.74","3","773","1","2","3","4","6","2.66","2.82","1","6","3","3"
"2016","college entrance qualification","Couple + C. LE 16","2.79","3","1905","2","2","3","4","6","2.74","2.84","1","6","3","3"
"2016","college entrance qualification","Couple + C. LE and GT 16","2.77","3","535","2","2","3","4","6","2.68","2.86","1","6","3","3"
"2016","college entrance qualification","Single parent","3.21","3","555","2","3","4","5","6","3.11","3.31","1","6","3","3"
"2016","lower secondary degree","(Married) couple without C.","2.84","3","2275","2","2","3","4","6","2.8","2.88","1","6","3","3"
"2016","lower secondary degree","1-pers.-HH","3.08","3","1119","2","3","4","4","6","3.02","3.14","1","6","3","3"
"2016","lower secondary degree","Couple + C. GT 16 ","2.63","3","583","2","2","3","3","5","2.56","2.7","1","6","3","3"
"2016","lower secondary degree","Couple + C. LE 16","2.56","3","896","1","2","3","4","6","2.49","2.63","1","6","3","3"
"2016","lower secondary degree","Couple + C. LE and GT 16","2.48","3","330","1","2","3","3","5","2.38","2.58","1","5","2","3"
"2016","lower secondary degree","Single parent","2.88","3","464","2","2","3","4","6","2.79","2.97","1","6","3","3"
"2016","no degree/no degree yet","(Married) couple without C.","2.92","3","73","2","2","3","4","6","2.66","3.18","1","6","3","3"
"2016","no degree/no degree yet","1-pers.-HH","2.71","3","50","1","2","3","4","5","2.41","3.01","1","6","3","3"
"2016","no degree/no degree yet","Couple + C. GT 16 ","2.64","3","148","1","2","3","4","6","2.45","2.83","1","6","2","3"
"2016","no degree/no degree yet","Couple + C. LE 16","2.41","3","153","1","2","3","3","4","2.25","2.57","1","6","2","3"
"2016","no degree/no degree yet","Couple + C. LE and GT 16","2.38","2","205","1","1","3","4","6","2.22","2.54","1","6","2","3"
"2016","no degree/no degree yet","Single parent","2.52","2","136","1","2","3","4","5","2.32","2.72","1","6","3","3"
"2016","Other degree","(Married) couple without C.","2.9","3","815","1","2","3","4","6","2.82","2.98","1","6","3","3"
"2016","Other degree","1-pers.-HH","3.05","3","348","1","2","4","4","6","2.92","3.18","1","6","3","3"
"2016","Other degree","Couple + C. GT 16 ","2.88","3","294","2","2","3","4","6","2.77","2.99","1","6","3","3"
"2016","Other degree","Couple + C. LE 16","2.78","3","1161","1","2","3","4","6","2.72","2.84","1","6","3","3"
"2016","Other degree","Couple + C. LE and GT 16","2.7","3","305","1","2","3","4","6","2.58","2.82","1","6","3","3"
"2016","Other degree","Single parent","3.24","3","170","2","3","4","6","6","3.06","3.42","1","6","3","3"
"2016","secondary school degree","(Married) couple without C.","2.79","3","2102","2","2","3","4","6","2.75","2.83","1","6","3","3"
"2016","secondary school degree","1-pers.-HH","3.05","3","863","2","2","4","4","6","2.97","3.13","1","6","3","3"
"2016","secondary school degree","Couple + C. GT 16 ","2.71","3","758","1","2","3","4","6","2.64","2.78","1","6","3","3"
"2016","secondary school degree","Couple + C. LE 16","2.62","3","1536","1","2","3","4","6","2.57","2.67","1","6","3","3"
