"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","general elemantary","2.85","3","2563","2","2","3","4","6","2.81","2.89","1","6","3","3"
"2016","higher education","2.98","3","5887","2","2","3","4","6","2.95","3.01","1","6","3","3"
"2016","higher vocational","2.79","3","1402","1","2","3","4","6","2.74","2.84","1","6","3","3"
"2016","in school","2.58","3","334","1","2","3","4","6","2.44","2.72","1","6","3","3"
"2016","inadequately","2.61","3","401","1","2","3","4","5","2.51","2.71","1","6","3","3"
"2016","middle vocational","2.85","3","10986","2","2","3","4","6","2.83","2.87","1","6","3","3"
"2016","vocational + Abi","2.86","3","2017","1","2","3","4","6","2.81","2.91","1","6","3","3"
"2017","general elemantary","","","","","","","","","","","","","",""
"2017","higher education","","","","","","","","","","","","","",""
"2017","higher vocational","","","","","","","","","","","","","",""
"2017","in school","","","","","","","","","","","","","",""
"2017","inadequately","","","","","","","","","","","","","",""
"2017","middle vocational","","","","","","","","","","","","","",""
"2017","vocational + Abi","","","","","","","","","","","","","",""
"2018","general elemantary","2.84","3","2665","1","2","3","4","6","2.8","2.88","1","6","3","3"
"2018","higher education","3.01","3","6312","2","2","4","4","6","2.98","3.04","1","6","3","3"
"2018","higher vocational","2.76","3","1441","1","2","3","4","6","2.7","2.82","1","6","3","3"
"2018","in school","2.67","3","338","1","2","3","4","6","2.53","2.81","1","6","2","3"
"2018","inadequately","2.95","3","484","2","2","3","4","6","2.85","3.05","1","6","3","3"
"2018","middle vocational","2.85","3","11440","1","2","3","4","6","2.83","2.87","1","6","3","3"
"2018","vocational + Abi","2.86","3","2113","1","2","3","4","6","2.81","2.91","1","6","3","3"
