"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","16-34 y.","Employed","2.8","3","4054","1","2","3","4","6","2.76","2.84","1","6","3","3"
"2016","16-34 y.","Not Employed","2.78","3","1529","1","2","3","4","6","2.72","2.84","1","6","3","3"
"2016","35-65 y.","Employed","2.83","3","11542","2","2","3","4","6","2.81","2.85","1","6","3","3"
"2016","35-65 y.","Not Employed","2.91","3","2314","2","2","3","4","6","2.87","2.95","1","6","3","3"
"2016","66 and older","Employed","2.99","3","501","2","3","3","4","6","2.91","3.07","1","6","3","3"
"2016","66 and older","Not Employed","3","3","4249","2","3","3","4","6","2.97","3.03","1","6","3","3"
"2017","16-34 y.","Employed","","","","","","","","","","","","","",""
"2017","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"2017","35-65 y.","Employed","","","","","","","","","","","","","",""
"2017","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"2017","66 and older","Employed","","","","","","","","","","","","","",""
"2017","66 and older","Not Employed","","","","","","","","","","","","","",""
"2018","16-34 y.","Employed","2.79","3","4443","1","2","3","4","6","2.75","2.83","1","6","3","3"
"2018","16-34 y.","Not Employed","2.8","3","1576","1","2","3","4","6","2.74","2.86","1","6","3","3"
"2018","35-65 y.","Employed","2.81","3","12349","1","2","3","4","6","2.79","2.83","1","6","3","3"
"2018","35-65 y.","Not Employed","2.99","3","2257","2","2","3","4","6","2.95","3.03","1","6","3","3"
"2018","66 and older","Employed","3.17","3","612","2","3","4","4","6","3.1","3.24","1","6","3","3"
"2018","66 and older","Not Employed","3.03","3","4399","2","3","3","4","6","3","3.06","1","6","3","3"
