"year","hgtyp1hh","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","(Married) couple without C.","East Germany","2.8","3","1883","2","2","3","4","6","2.76","2.84","1","6","3","3"
"2016","(Married) couple without C.","West Germany","2.86","3","5450","2","2","3","4","6","2.83","2.89","1","6","3","3"
"2016","1-pers.-HH","East Germany","2.96","3","873","1","2","4","4","6","2.89","3.03","1","6","3","3"
"2016","1-pers.-HH","West Germany","3.14","3","2592","2","3","4","5","6","3.1","3.18","1","6","3","3"
"2016","Couple + C. GT 16 ","East Germany","2.64","3","411","1","2","3","4","6","2.54","2.74","1","6","3","3"
"2016","Couple + C. GT 16 ","West Germany","2.71","3","2324","1","2","3","4","6","2.67","2.75","1","6","3","3"
"2016","Couple + C. LE 16","East Germany","2.65","3","1013","1","2","3","4","6","2.58","2.72","1","6","3","3"
"2016","Couple + C. LE 16","West Germany","2.71","3","4769","1","2","3","4","6","2.68","2.74","1","6","3","3"
"2016","Couple + C. LE and GT 16","East Germany","2.66","3","311","1","2","3","4","6","2.53","2.79","1","6","3","3"
"2016","Couple + C. LE and GT 16","West Germany","2.66","3","1774","1","2","3","4","6","2.61","2.71","1","6","3","3"
"2016","Single parent","East Germany","2.94","3","436","1","2","4","4","6","2.83","3.05","1","6","3","3"
"2016","Single parent","West Germany","2.97","3","1704","2","2","3","4","6","2.92","3.02","1","6","3","3"
"2017","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"2017","(Married) couple without C.","West Germany","","","","","","","","","","","","","",""
"2017","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"2017","1-pers.-HH","West Germany","","","","","","","","","","","","","",""
"2017","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"2017","Couple + C. GT 16 ","West Germany","","","","","","","","","","","","","",""
"2017","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"2017","Couple + C. LE 16","West Germany","","","","","","","","","","","","","",""
"2017","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"2017","Couple + C. LE and GT 16","West Germany","","","","","","","","","","","","","",""
"2017","Single parent","East Germany","","","","","","","","","","","","","",""
"2017","Single parent","West Germany","","","","","","","","","","","","","",""
"2018","(Married) couple without C.","East Germany","2.83","3","2040","2","2","3","4","6","2.79","2.87","1","6","3","3"
"2018","(Married) couple without C.","West Germany","2.86","3","5917","2","2","3","4","6","2.83","2.89","1","6","3","3"
"2018","1-pers.-HH","East Germany","2.98","3","1049","1","2","4","4","6","2.91","3.05","1","6","3","3"
"2018","1-pers.-HH","West Germany","3.17","3","3062","2","3","4","5","6","3.13","3.21","1","6","3","3"
"2018","Couple + C. GT 16 ","East Germany","2.77","3","446","1","2","3","4","6","2.67","2.87","1","6","3","3"
"2018","Couple + C. GT 16 ","West Germany","2.72","3","2554","1","2","3","4","6","2.68","2.76","1","6","3","3"
"2018","Couple + C. LE 16","East Germany","2.57","3","1050","1","2","3","4","6","2.5","2.64","1","6","3","3"
"2018","Couple + C. LE 16","West Germany","2.7","3","4401","1","2","3","4","6","2.67","2.73","1","6","3","3"
"2018","Couple + C. LE and GT 16","East Germany","2.73","3","350","1","2","3","4","5","2.62","2.84","1","6","3","3"
"2018","Couple + C. LE and GT 16","West Germany","2.63","3","1840","1","2","3","4","6","2.58","2.68","1","6","3","3"
"2018","Single parent","East Germany","2.89","3","447","1","2","3","4","6","2.79","2.99","1","6","3","3"
"2018","Single parent","West Germany","2.99","3","1759","2","2","3","4","6","2.93","3.05","1","6","3","3"
