"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","college entrance qualification","East Germany","2.89","3","1277","2","2","3","4","6","2.83","2.95","1","6","3","3"
"2016","college entrance qualification","West Germany","2.94","3","5500","2","2","3","4","6","2.91","2.97","1","6","3","3"
"2016","lower secondary degree","East Germany","2.87","3","1005","2","2","3","4","6","2.81","2.93","1","6","3","3"
"2016","lower secondary degree","West Germany","2.86","3","4823","2","2","3","4","6","2.83","2.89","1","6","3","3"
"2016","no degree/no degree yet","East Germany","2.46","2","96","1","2","3","4","6","2.2","2.72","1","6","2","3"
"2016","no degree/no degree yet","West Germany","2.66","3","720","1","2","3","4","6","2.58","2.74","1","6","3","3"
"2016","Other degree","East Germany","2.98","3","302","1","2","3","5","6","2.84","3.12","1","6","3","3"
"2016","Other degree","West Germany","2.9","3","2946","1","2","3","4","6","2.86","2.94","1","6","3","3"
"2016","secondary school degree","East Germany","2.73","3","2205","1","2","3","4","6","2.69","2.77","1","6","3","3"
"2016","secondary school degree","West Germany","2.86","3","4396","2","2","3","4","6","2.83","2.89","1","6","3","3"
"2017","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2017","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2017","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2017","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2017","Other degree","East Germany","","","","","","","","","","","","","",""
"2017","Other degree","West Germany","","","","","","","","","","","","","",""
"2017","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2017","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2018","college entrance qualification","East Germany","2.89","3","1415","1","2","3","4","6","2.83","2.95","1","6","3","3"
"2018","college entrance qualification","West Germany","2.96","3","6234","2","2","4","4","6","2.93","2.99","1","6","3","3"
"2018","lower secondary degree","East Germany","2.86","3","977","2","2","3","4","5","2.8","2.92","1","6","3","3"
"2018","lower secondary degree","West Germany","2.86","3","4722","2","2","3","4","6","2.83","2.89","1","6","3","3"
"2018","no degree/no degree yet","East Germany","2.76","3","128","1","2","3","4","6","2.54","2.98","1","6","3","3"
"2018","no degree/no degree yet","West Germany","2.82","3","760","1","2","3","4","6","2.74","2.9","1","6","3","3"
"2018","Other degree","East Germany","2.76","3","303","1","2","3","5","6","2.61","2.91","1","6","3","3"
"2018","Other degree","West Germany","2.97","3","2646","2","2","3","4","6","2.93","3.01","1","6","3","3"
"2018","secondary school degree","East Germany","2.79","3","2465","1","2","3","4","6","2.75","2.83","1","6","3","3"
"2018","secondary school degree","West Germany","2.82","3","4735","1","2","3","4","6","2.79","2.85","1","6","3","3"
