"year","bula_h","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Baden-Württemberg","Full Time","2.79","3","1141","2","2","3","4","6","2.73","2.85","1","6","3","3"
"2016","Baden-Württemberg","Not Working","3.14","3","804","2","3","3","4","6","3.07","3.21","1","6","3","3"
"2016","Baden-Württemberg","Part Time","2.98","3","898","2","2","3","4","6","2.91","3.05","1","6","3","3"
"2016","Bavaria","Full Time","2.75","3","1575","2","2","3","4","6","2.7","2.8","1","6","3","3"
"2016","Bavaria","Not Working","3.04","3","1123","2","3","3","4","6","2.98","3.1","1","6","3","3"
"2016","Bavaria","Part Time","2.95","3","1184","2","2","3","4","6","2.89","3.01","1","6","3","3"
"2016","Berlin","Full Time","3.05","3","313","2","2","3","4","6","2.91","3.19","1","6","3","3"
"2016","Berlin","Not Working","3.05","3","328","1","2","4","5","6","2.92","3.18","1","6","3","3"
"2016","Berlin","Part Time","3.26","3","259","1","2","4","6","6","3.09","3.43","1","6","3","3"
"2016","Brandenburg","Full Time","2.72","3","341","2","2","3","4","5","2.61","2.83","1","6","3","3"
"2016","Brandenburg","Not Working","2.95","3","398","2","3","3","4","5","2.86","3.04","1","6","3","3"
"2016","Brandenburg","Part Time","2.94","3","205","2","3","3","4","6","2.8","3.08","1","6","3","3"
"2016","Bremen","Full Time","2.69","3","47","1","2","3","4","5","2.39","2.99","1","5","2","3"
"2016","Bremen","Not Working","2.71","3","76","1","2","3","4","6","2.47","2.95","1","6","3","3"
"2016","Bremen","Part Time","3.36","3","53","2","3","4","5","6","3.03","3.69","1","6","3","3"
"2016","Hamburg","Full Time","2.72","3","160","1","2","3","4","6","2.55","2.89","1","6","3","3"
"2016","Hamburg","Not Working","2.97","3","142","2","2","3","4","5","2.81","3.13","1","6","3","3"
"2016","Hamburg","Part Time","3.17","3","123","2","3","4","4","6","2.97","3.37","1","6","3","3"
