"ple0018","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Schleswig-Holstein","Not Employed","77","0.330277236413361","0.267845315790081","0.39270915703664"
"Yes","2009","Schleswig-Holstein","Employed","51","0.178055264839591","0.134620379657454","0.221490150021727"
"Yes","2009","Hamburg","Not Employed","39","0.44377862776843","0.349641004407949","0.53791625112891"
"Yes","2009","Hamburg","Employed","21","","",""
"Yes","2009","Lower Saxony","Not Employed","230","0.396179068699381","0.358286159495501","0.434071977903262"
"Yes","2009","Lower Saxony","Employed","189","0.174314898518199","0.150882980801436","0.197746816234962"
"Yes","2009","Bremen","Not Employed","19","","",""
"Yes","2009","Bremen","Employed","7","","",""
"Yes","2009","North Rhine-Westphalia","Not Employed","499","0.351987804999248","0.326970560603743","0.377005049394752"
"Yes","2009","North Rhine-Westphalia","Employed","307","0.13318043626571","0.119125642179113","0.147235230352307"
"Yes","2009","Hesse","Not Employed","147","0.393356045790182","0.346638147427964","0.4400739441524"
"Yes","2009","Hesse","Employed","127","0.154230339856311","0.129296364331172","0.17916431538145"
"Yes","2009","Rhineland-Palatinate,Saarland","Not Employed","127","0.331863570613774","0.28560215462779","0.378124986599758"
"Yes","2009","Rhineland-Palatinate,Saarland","Employed","99","0.157100553586021","0.128662523437385","0.185538583734657"
"Yes","2009","Baden-Württemberg","Not Employed","215","0.31169187032486","0.278274359520538","0.345109381129182"
"Yes","2009","Baden-Württemberg","Employed","182","0.145923045574551","0.127297071583233","0.164549019565868"
"Yes","2009","Bavaria","Not Employed","312","0.357471190530337","0.326452015088552","0.388490365972123"
"Yes","2009","Bavaria","Employed","255","0.14456343196762","0.127900699673513","0.161226164261728"
"Yes","2009","Berlin","Not Employed","96","0.419268524067994","0.357731933992545","0.480805114143443"
"Yes","2009","Berlin","Employed","74","0.152998337968959","0.119323825355465","0.186672850582453"
"Yes","2009","Brandenburg","Not Employed","140","0.369109167756879","0.318840082284629","0.419378253229129"
"Yes","2009","Brandenburg","Employed","85","0.169855354882174","0.13480880238242","0.204901907381929"
"Yes","2009","Mecklenburg-Western Pomerania","Not Employed","82","0.407827856744592","0.338852617481085","0.476803096008099"
"Yes","2009","Mecklenburg-Western Pomerania","Employed","53","0.233581867914781","0.184111244867611","0.283052490961951"
"Yes","2009","Saxony","Not Employed","223","0.418619860136105","0.376580096542027","0.460659623730183"
"Yes","2009","Saxony","Employed","161","0.172781353218959","0.147290854654839","0.198271851783079"
"Yes","2009","Saxony-Anhalt","Not Employed","139","0.425507065654471","0.369744807405935","0.481269323903007"
"Yes","2009","Saxony-Anhalt","Employed","91","0.211324762374422","0.174416511890635","0.248233012858208"
"Yes","2009","Thuringia","Not Employed","136","0.376882166216774","0.326961348568665","0.426802983864882"
"Yes","2009","Thuringia","Employed","71","0.126443988935214","0.0961712254530487","0.156716752417379"
"No","2009","Schleswig-Holstein","Not Employed","141","0.669722763586639","0.607290842963359","0.732154684209919"
"No","2009","Schleswig-Holstein","Employed","247","0.821944735160409","0.778509849978273","0.865379620342546"
"No","2009","Hamburg","Not Employed","68","0.55622137223157","0.46208374887109","0.650358995592051"
"No","2009","Hamburg","Employed","143","0.877446758630973","0.827258866589831","0.927634650672115"
"No","2009","Lower Saxony","Not Employed","410","0.603820931300619","0.565928022096738","0.641713840504499"
"No","2009","Lower Saxony","Employed","818","0.825685101481801","0.802253183765038","0.849117019198565"
"No","2009","Bremen","Not Employed","34","0.64545256089616","0.516663345698105","0.774241776094215"
"No","2009","Bremen","Employed","60","0.917538107791071","0.851673912051366","0.983402303530777"
"No","2009","North Rhine-Westphalia","Not Employed","901","0.648012195000752","0.622994950605247","0.673029439396257"
"No","2009","North Rhine-Westphalia","Employed","1938","0.86681956373429","0.852764769647694","0.880874357820887"
"No","2009","Hesse","Not Employed","273","0.606643954209818","0.5599260558476","0.653361852572036"
"No","2009","Hesse","Employed","679","0.845769660143689","0.82083568461855","0.870703635668828"
"No","2009","Rhineland-Palatinate,Saarland","Not Employed","271","0.668136429386226","0.621875013400242","0.71439784537221"
"No","2009","Rhineland-Palatinate,Saarland","Employed","530","0.842899446413979","0.814461416265343","0.871337476562615"
"No","2009","Baden-Württemberg","Not Employed","523","0.68830812967514","0.654890618870818","0.721725640479462"
"No","2009","Baden-Württemberg","Employed","1198","0.854076954425449","0.835450980434132","0.872702928416767"
"No","2009","Bavaria","Not Employed","605","0.642528809469663","0.611509634027877","0.673547984911448"
"No","2009","Bavaria","Employed","1456","0.85543656803238","0.838773835738272","0.872099300326487"
"No","2009","Berlin","Not Employed","151","0.580731475932006","0.519194885856557","0.642268066007455"
"No","2009","Berlin","Employed","365","0.847001662031041","0.813327149417547","0.880676174644535"
"No","2009","Brandenburg","Not Employed","214","0.630890832243121","0.580621746770871","0.681159917715371"
"No","2009","Brandenburg","Employed","356","0.830144645117826","0.795098092618071","0.865191197617581"
"No","2009","Mecklenburg-Western Pomerania","Not Employed","113","0.592172143255408","0.523196903991901","0.661147382518915"
"No","2009","Mecklenburg-Western Pomerania","Employed","228","0.766418132085219","0.716947509038049","0.815888755132389"
"No","2009","Saxony","Not Employed","306","0.581380139863895","0.539340376269817","0.623419903457973"
"No","2009","Saxony","Employed","684","0.827218646781041","0.801728148216921","0.852709145345161"
"No","2009","Saxony-Anhalt","Not Employed","163","0.574492934345529","0.518730676096993","0.630255192594065"
"No","2009","Saxony-Anhalt","Employed","379","0.788675237625578","0.751766987141792","0.825583488109365"
"No","2009","Thuringia","Not Employed","226","0.623117833783226","0.573197016135118","0.673038651431335"
"No","2009","Thuringia","Employed","392","0.873556011064786","0.843283247582621","0.903828774546951"
"Yes","2010","Schleswig-Holstein","Not Employed","","","",""
"Yes","2010","Schleswig-Holstein","Employed","","","",""
"Yes","2010","Hamburg","Not Employed","","","",""
"Yes","2010","Hamburg","Employed","","","",""
"Yes","2010","Lower Saxony","Not Employed","","","",""
"Yes","2010","Lower Saxony","Employed","","","",""
"Yes","2010","Bremen","Not Employed","","","",""
"Yes","2010","Bremen","Employed","","","",""
"Yes","2010","North Rhine-Westphalia","Not Employed","","","",""
"Yes","2010","North Rhine-Westphalia","Employed","","","",""
"Yes","2010","Hesse","Not Employed","","","",""
"Yes","2010","Hesse","Employed","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","Employed","","","",""
"Yes","2010","Baden-Württemberg","Not Employed","","","",""
"Yes","2010","Baden-Württemberg","Employed","","","",""
"Yes","2010","Bavaria","Not Employed","","","",""
"Yes","2010","Bavaria","Employed","","","",""
"Yes","2010","Berlin","Not Employed","","","",""
"Yes","2010","Berlin","Employed","","","",""
"Yes","2010","Brandenburg","Not Employed","","","",""
"Yes","2010","Brandenburg","Employed","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","Employed","","","",""
"Yes","2010","Saxony","Not Employed","","","",""
"Yes","2010","Saxony","Employed","","","",""
"Yes","2010","Saxony-Anhalt","Not Employed","","","",""
"Yes","2010","Saxony-Anhalt","Employed","","","",""
"Yes","2010","Thuringia","Not Employed","","","",""
"Yes","2010","Thuringia","Employed","","","",""
"No","2010","Schleswig-Holstein","Not Employed","","","",""
"No","2010","Schleswig-Holstein","Employed","","","",""
"No","2010","Hamburg","Not Employed","","","",""
"No","2010","Hamburg","Employed","","","",""
"No","2010","Lower Saxony","Not Employed","","","",""
"No","2010","Lower Saxony","Employed","","","",""
"No","2010","Bremen","Not Employed","","","",""
"No","2010","Bremen","Employed","","","",""
"No","2010","North Rhine-Westphalia","Not Employed","","","",""
"No","2010","North Rhine-Westphalia","Employed","","","",""
"No","2010","Hesse","Not Employed","","","",""
"No","2010","Hesse","Employed","","","",""
"No","2010","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"No","2010","Rhineland-Palatinate,Saarland","Employed","","","",""
"No","2010","Baden-Württemberg","Not Employed","","","",""
"No","2010","Baden-Württemberg","Employed","","","",""
"No","2010","Bavaria","Not Employed","","","",""
"No","2010","Bavaria","Employed","","","",""
"No","2010","Berlin","Not Employed","","","",""
"No","2010","Berlin","Employed","","","",""
"No","2010","Brandenburg","Not Employed","","","",""
"No","2010","Brandenburg","Employed","","","",""
"No","2010","Mecklenburg-Western Pomerania","Not Employed","","","",""
"No","2010","Mecklenburg-Western Pomerania","Employed","","","",""
"No","2010","Saxony","Not Employed","","","",""
"No","2010","Saxony","Employed","","","",""
"No","2010","Saxony-Anhalt","Not Employed","","","",""
"No","2010","Saxony-Anhalt","Employed","","","",""
"No","2010","Thuringia","Not Employed","","","",""
"No","2010","Thuringia","Employed","","","",""
"Yes","2011","Schleswig-Holstein","Not Employed","96","0.360685653079506","0.304136010321745","0.417235295837266"
"Yes","2011","Schleswig-Holstein","Employed","62","0.160211264580958","0.123135875682753","0.197286653479163"
"Yes","2011","Hamburg","Not Employed","38","0.327422831293588","0.246126930733716","0.40871873185346"
"Yes","2011","Hamburg","Employed","26","","",""
"Yes","2011","Lower Saxony","Not Employed","283","0.404546775380041","0.369767096241921","0.439326454518161"
"Yes","2011","Lower Saxony","Employed","220","0.207251528763443","0.183875341543126","0.230627715983761"
"Yes","2011","Bremen","Not Employed","13","","",""
"Yes","2011","Bremen","Employed","9","","",""
"Yes","2011","North Rhine-Westphalia","Not Employed","605","0.405454110552812","0.381742293490197","0.429165927615428"
"Yes","2011","North Rhine-Westphalia","Employed","385","0.153934636092711","0.139810741824065","0.168058530361357"
"Yes","2011","Hesse","Not Employed","181","0.421361129400131","0.377596354568393","0.465125904231868"
"Yes","2011","Hesse","Employed","153","0.175421242316544","0.150951394670889","0.199891089962199"
"Yes","2011","Rhineland-Palatinate,Saarland","Not Employed","164","0.361655559050883","0.318671978933396","0.404639139168371"
"Yes","2011","Rhineland-Palatinate,Saarland","Employed","127","0.170477828219721","0.143235733301204","0.197719923138238"
"Yes","2011","Baden-Württemberg","Not Employed","288","0.361486250990497","0.330424827570142","0.392547674410852"
"Yes","2011","Baden-Württemberg","Employed","234","0.153336975301982","0.135570622152483","0.171103328451482"
"Yes","2011","Bavaria","Not Employed","417","0.379591124906576","0.352156888102802","0.407025361710351"
"Yes","2011","Bavaria","Employed","321","0.146415667627828","0.130918273164204","0.161913062091452"
"Yes","2011","Berlin","Not Employed","119","0.410926431738012","0.355800723212284","0.466052140263739"
"Yes","2011","Berlin","Employed","80","0.175826131759866","0.14166438786831","0.209987875651421"
"Yes","2011","Brandenburg","Not Employed","157","0.374917280872507","0.32717688468051","0.422657677064504"
"Yes","2011","Brandenburg","Employed","100","0.167440592033877","0.134515832757735","0.200365351310018"
"Yes","2011","Mecklenburg-Western Pomerania","Not Employed","104","0.518870516723928","0.452696649449172","0.585044383998684"
"Yes","2011","Mecklenburg-Western Pomerania","Employed","63","0.276591166111398","0.225973919178302","0.327208413044495"
"Yes","2011","Saxony","Not Employed","235","0.434684443715316","0.392757474896477","0.476611412534155"
"Yes","2011","Saxony","Employed","188","0.227019945710306","0.199231956552773","0.254807934867838"
"Yes","2011","Saxony-Anhalt","Not Employed","171","0.51565857984276","0.463598672652625","0.567718487032895"
"Yes","2011","Saxony-Anhalt","Employed","110","0.212786897186652","0.177473309809449","0.248100484563856"
"Yes","2011","Thuringia","Not Employed","163","0.461017285652311","0.410565274803058","0.511469296501564"
"Yes","2011","Thuringia","Employed","97","0.155897005976294","0.124566956252734","0.187227055699854"
"No","2011","Schleswig-Holstein","Not Employed","181","0.639314346920494","0.582764704162734","0.695863989678255"
"No","2011","Schleswig-Holstein","Employed","314","0.839788735419042","0.802713346520837","0.876864124317247"
"No","2011","Hamburg","Not Employed","90","0.672577168706412","0.59128126814654","0.753873069266284"
"No","2011","Hamburg","Employed","161","0.887697118560401","0.842443309244525","0.932950927876277"
"No","2011","Lower Saxony","Not Employed","482","0.595453224619959","0.560673545481839","0.630232903758079"
"No","2011","Lower Saxony","Employed","935","0.792748471236557","0.769372284016239","0.816124658456874"
"No","2011","Bremen","Not Employed","40","0.823228969353538","0.720527649327864","0.925930289379212"
"No","2011","Bremen","Employed","65","0.894231985244362","0.8241615996389","0.964302370849824"
"No","2011","North Rhine-Westphalia","Not Employed","1042","0.594545889447188","0.570834072384572","0.618257706509803"
"No","2011","North Rhine-Westphalia","Employed","2123","0.846065363907289","0.831941469638643","0.860189258175935"
