"ple0018","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"No","2017","Not Working","Rural Area","1849","0.548723706041973","0.531206478726602","0.566240933357343"
"Yes","2018","Full Time","Urban Area","","","",""
"Yes","2018","Full Time","Rural Area","","","",""
"Yes","2018","Part Time","Urban Area","","","",""
"Yes","2018","Part Time","Rural Area","","","",""
"Yes","2018","Not Working","Urban Area","","","",""
"Yes","2018","Not Working","Rural Area","","","",""
"No","2018","Full Time","Urban Area","","","",""
"No","2018","Full Time","Rural Area","","","",""
"No","2018","Part Time","Urban Area","","","",""
"No","2018","Part Time","Rural Area","","","",""
"No","2018","Not Working","Urban Area","","","",""
"No","2018","Not Working","Rural Area","","","",""
"Yes","2019","Full Time","Urban Area","1203","0.188581444309458","0.178902830254475","0.198260058364441"
"Yes","2019","Full Time","Rural Area","770","0.222637906493709","0.20911012354222","0.236165689445198"
"Yes","2019","Part Time","Urban Area","805","0.185129241574856","0.173663314485798","0.196595168663913"
"Yes","2019","Part Time","Rural Area","528","0.249965905760409","0.232592147974593","0.267339663546225"
"Yes","2019","Not Working","Urban Area","1791","0.409826089051857","0.395903045520726","0.423749132582988"
"Yes","2019","Not Working","Rural Area","1223","0.450835024910179","0.432605576999378","0.46906447282098"
"No","2019","Full Time","Urban Area","5072","0.811418555690542","0.801739941635559","0.821097169745525"
"No","2019","Full Time","Rural Area","2863","0.777362093506291","0.763834310554802","0.79088987645778"
"No","2019","Part Time","Urban Area","3603","0.814870758425144","0.803404831336087","0.826336685514202"
"No","2019","Part Time","Rural Area","1858","0.750034094239591","0.732660336453775","0.767407852025407"
"No","2019","Not Working","Urban Area","3002","0.590173910948143","0.576250867417012","0.604096954479274"
"No","2019","Not Working","Rural Area","1639","0.549164975089821","0.53093552717902","0.567394423000622"
