"pli0082","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1996","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per month","1996","1-pers.-HH","Urban Area","","","",""
"Min 1x per month","1996","1-pers.-HH","Rural Area","","","",""
"Min 1x per month","1996","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per month","1996","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per month","1996","Single parent ","Urban Area","","","",""
"Min 1x per month","1996","Single parent ","Rural Area","","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","Rural Area","","","",""
"Rarely","1996","1-pers.-HH","Urban Area","","","",""
"Rarely","1996","1-pers.-HH","Rural Area","","","",""
"Rarely","1996","(Married) couple without C. ","Urban Area","","","",""
"Rarely","1996","(Married) couple without C. ","Rural Area","","","",""
"Rarely","1996","Single parent ","Urban Area","","","",""
"Rarely","1996","Single parent ","Rural Area","","","",""
"Rarely","1996","Couple + C. LE 16 ","Urban Area","","","",""
"Rarely","1996","Couple + C. LE 16 ","Rural Area","","","",""
"Rarely","1996","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","1996","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","1996","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","1996","Couple + C. LE and GT 16","Rural Area","","","",""
"Never","1996","1-pers.-HH","Urban Area","","","",""
"Never","1996","1-pers.-HH","Rural Area","","","",""
"Never","1996","(Married) couple without C. ","Urban Area","","","",""
"Never","1996","(Married) couple without C. ","Rural Area","","","",""
"Never","1996","Single parent ","Urban Area","","","",""
"Never","1996","Single parent ","Rural Area","","","",""
"Never","1996","Couple + C. LE 16 ","Urban Area","","","",""
"Never","1996","Couple + C. LE 16 ","Rural Area","","","",""
"Never","1996","Couple + C. GT 16 ","Urban Area","","","",""
"Never","1996","Couple + C. GT 16 ","Rural Area","","","",""
"Never","1996","Couple + C. LE and GT 16","Urban Area","","","",""
"Never","1996","Couple + C. LE and GT 16","Rural Area","","","",""
"Daily","1997","1-pers.-HH","Urban Area","","","",""
"Daily","1997","1-pers.-HH","Rural Area","","","",""
"Daily","1997","(Married) couple without C. ","Urban Area","","","",""
"Daily","1997","(Married) couple without C. ","Rural Area","","","",""
"Daily","1997","Single parent ","Urban Area","","","",""
"Daily","1997","Single parent ","Rural Area","","","",""
"Daily","1997","Couple + C. LE 16 ","Urban Area","","","",""
"Daily","1997","Couple + C. LE 16 ","Rural Area","","","",""
"Daily","1997","Couple + C. GT 16 ","Urban Area","","","",""
"Daily","1997","Couple + C. GT 16 ","Rural Area","","","",""
"Daily","1997","Couple + C. LE and GT 16","Urban Area","","","",""
"Daily","1997","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per week","1997","1-pers.-HH","Urban Area","","","",""
"Min 1x per week","1997","1-pers.-HH","Rural Area","","","",""
"Min 1x per week","1997","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per week","1997","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per week","1997","Single parent ","Urban Area","","","",""
"Min 1x per week","1997","Single parent ","Rural Area","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per month","1997","1-pers.-HH","Urban Area","","","",""
"Min 1x per month","1997","1-pers.-HH","Rural Area","","","",""
"Min 1x per month","1997","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per month","1997","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per month","1997","Single parent ","Urban Area","","","",""
"Min 1x per month","1997","Single parent ","Rural Area","","","",""
"Min 1x per month","1997","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per month","1997","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per month","1997","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per month","1997","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per month","1997","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per month","1997","Couple + C. LE and GT 16","Rural Area","","","",""
"Rarely","1997","1-pers.-HH","Urban Area","","","",""
"Rarely","1997","1-pers.-HH","Rural Area","","","",""
"Rarely","1997","(Married) couple without C. ","Urban Area","","","",""
"Rarely","1997","(Married) couple without C. ","Rural Area","","","",""
"Rarely","1997","Single parent ","Urban Area","","","",""
"Rarely","1997","Single parent ","Rural Area","","","",""
"Rarely","1997","Couple + C. LE 16 ","Urban Area","","","",""
"Rarely","1997","Couple + C. LE 16 ","Rural Area","","","",""
"Rarely","1997","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","1997","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","1997","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","1997","Couple + C. LE and GT 16","Rural Area","","","",""
"Never","1997","1-pers.-HH","Urban Area","","","",""
"Never","1997","1-pers.-HH","Rural Area","","","",""
"Never","1997","(Married) couple without C. ","Urban Area","","","",""
"Never","1997","(Married) couple without C. ","Rural Area","","","",""
"Never","1997","Single parent ","Urban Area","","","",""
"Never","1997","Single parent ","Rural Area","","","",""
"Never","1997","Couple + C. LE 16 ","Urban Area","","","",""
"Never","1997","Couple + C. LE 16 ","Rural Area","","","",""
"Never","1997","Couple + C. GT 16 ","Urban Area","","","",""
"Never","1997","Couple + C. GT 16 ","Rural Area","","","",""
"Never","1997","Couple + C. LE and GT 16","Urban Area","","","",""
"Never","1997","Couple + C. LE and GT 16","Rural Area","","","",""
"Daily","1998","1-pers.-HH","Urban Area","2","","",""
"Daily","1998","1-pers.-HH","Rural Area","1","","",""
"Daily","1998","(Married) couple without C. ","Urban Area","6","","",""
"Daily","1998","(Married) couple without C. ","Rural Area","2","","",""
"Daily","1998","Single parent ","Urban Area","","","",""
"Daily","1998","Single parent ","Rural Area","","","",""
"Daily","1998","Couple + C. LE 16 ","Urban Area","2","","",""
"Daily","1998","Couple + C. LE 16 ","Rural Area","","","",""
"Daily","1998","Couple + C. GT 16 ","Urban Area","","","",""
"Daily","1998","Couple + C. GT 16 ","Rural Area","","","",""
"Daily","1998","Couple + C. LE and GT 16","Urban Area","1","","",""
"Daily","1998","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per week","1998","1-pers.-HH","Urban Area","67","0.0590779374657079","0.0460700161299422","0.0720858588014736"
"Min 1x per week","1998","1-pers.-HH","Rural Area","18","","",""
"Min 1x per week","1998","(Married) couple without C. ","Urban Area","160","0.0592902719904724","0.0505270153970802","0.0680535285838646"
"Min 1x per week","1998","(Married) couple without C. ","Rural Area","73","0.0710470176738266","0.05743335970395","0.0846606756437032"
"Min 1x per week","1998","Single parent ","Urban Area","33","0.0539679002074147","0.0337118465180304","0.074223953896799"
"Min 1x per week","1998","Single parent ","Rural Area","15","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","Urban Area","79","0.0414975253478678","0.0328153423509238","0.0501797083448118"
"Min 1x per week","1998","Couple + C. LE 16 ","Rural Area","54","0.0476624763413101","0.0349028750096995","0.0604220776729208"
"Min 1x per week","1998","Couple + C. GT 16 ","Urban Area","71","0.0431362827783818","0.0332216345590655","0.0530509309976981"
"Min 1x per week","1998","Couple + C. GT 16 ","Rural Area","43","0.0438903071007133","0.0307878283149097","0.0569927858865169"
"Min 1x per week","1998","Couple + C. LE and GT 16","Urban Area","19","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","Rural Area","17","","",""
"Min 1x per month","1998","1-pers.-HH","Urban Area","323","0.255015798458646","0.230967990881501","0.279063606035791"
"Min 1x per month","1998","1-pers.-HH","Rural Area","107","0.214438057056532","0.177985771813656","0.250890342299408"
"Min 1x per month","1998","(Married) couple without C. ","Urban Area","794","0.287395691914273","0.270603385976027","0.30418799785252"
"Min 1x per month","1998","(Married) couple without C. ","Rural Area","342","0.251046331892147","0.228068478270594","0.2740241855137"
"Min 1x per month","1998","Single parent ","Urban Area","99","0.228827623618804","0.191169029719167","0.266486217518441"
"Min 1x per month","1998","Single parent ","Rural Area","52","0.255155287665958","0.198443894226658","0.311866681105259"
"Min 1x per month","1998","Couple + C. LE 16 ","Urban Area","479","0.251269139323941","0.232386892960454","0.270151385687428"
"Min 1x per month","1998","Couple + C. LE 16 ","Rural Area","272","0.242395280031272","0.216730545824274","0.268060014238271"
"Min 1x per month","1998","Couple + C. GT 16 ","Urban Area","371","0.237057599799743","0.216303508428616","0.257811691170871"
"Min 1x per month","1998","Couple + C. GT 16 ","Rural Area","233","0.259819474754414","0.231770307490398","0.287868642018431"
"Min 1x per month","1998","Couple + C. LE and GT 16","Urban Area","155","0.229952208361598","0.199363684608507","0.260540732114688"
"Min 1x per month","1998","Couple + C. LE and GT 16","Rural Area","113","0.238838477128829","0.202156311121233","0.275520643136425"
"Rarely","1998","1-pers.-HH","Urban Area","643","0.49753675131326","0.469951106019443","0.525122396607077"
"Rarely","1998","1-pers.-HH","Rural Area","268","0.547380941713139","0.503173552730089","0.591588330696188"
"Rarely","1998","(Married) couple without C. ","Urban Area","1592","0.566709708715368","0.548322500466605","0.58509691696413"
"Rarely","1998","(Married) couple without C. ","Rural Area","797","0.571475321758367","0.545251758609701","0.597698884907033"
"Rarely","1998","Single parent ","Urban Area","276","0.563854414482792","0.519398108215288","0.608310720750296"
"Rarely","1998","Single parent ","Rural Area","130","0.551785971260067","0.487092089193575","0.616479853326559"
"Rarely","1998","Couple + C. LE 16 ","Urban Area","1305","0.641107459072709","0.620225615039718","0.661989303105701"
"Rarely","1998","Couple + C. LE 16 ","Rural Area","675","0.63855295671863","0.609780684940367","0.667325228496894"
"Rarely","1998","Couple + C. GT 16 ","Urban Area","987","0.623016827891211","0.599366248845843","0.646667406936579"
"Rarely","1998","Couple + C. GT 16 ","Rural Area","593","0.614395553263398","0.58326331514598","0.645527791380815"
"Rarely","1998","Couple + C. LE and GT 16","Urban Area","475","0.645875290736327","0.611111002977939","0.680639578494714"
"Rarely","1998","Couple + C. LE and GT 16","Rural Area","361","0.689269567930867","0.649454188508625","0.729084947353109"
"Never","1998","1-pers.-HH","Urban Area","227","0.186925170081255","0.165416301586914","0.208434038575596"
"Never","1998","1-pers.-HH","Rural Area","93","0.20328141278806","0.167538913251498","0.239023912324623"
"Never","1998","(Married) couple without C. ","Urban Area","238","0.0850484208982969","0.0746975194867344","0.0953993223098595"
"Never","1998","(Married) couple without C. ","Rural Area","154","0.105377929713055","0.089107475489303","0.121648383936807"
"Never","1998","Single parent ","Urban Area","70","0.153350061690989","0.121048162252623","0.185651961129356"
"Never","1998","Single parent ","Rural Area","30","0.126719359294396","0.0834447094039827","0.16999400918481"
"Never","1998","Couple + C. LE 16 ","Urban Area","162","0.0659113312405025","0.0551095516760005","0.0767131108050046"
"Never","1998","Couple + C. LE 16 ","Rural Area","70","0.0713892869087876","0.0559692035164864","0.0868093703010887"
"Never","1998","Couple + C. GT 16 ","Urban Area","184","0.096789289530664","0.0823601943648727","0.111218384696455"
"Never","1998","Couple + C. GT 16 ","Rural Area","70","0.0818946648814747","0.064356289732576","0.0994330400303735"
"Never","1998","Couple + C. LE and GT 16","Urban Area","77","0.0991989779003667","0.0774695186179161","0.120928437182817"
"Never","1998","Couple + C. LE and GT 16","Rural Area","28","","",""
"Daily","1999","1-pers.-HH","Urban Area","","","",""
"Daily","1999","1-pers.-HH","Rural Area","","","",""
"Daily","1999","(Married) couple without C. ","Urban Area","","","",""
"Daily","1999","(Married) couple without C. ","Rural Area","","","",""
"Daily","1999","Single parent ","Urban Area","","","",""
"Daily","1999","Single parent ","Rural Area","","","",""
"Daily","1999","Couple + C. LE 16 ","Urban Area","","","",""
"Daily","1999","Couple + C. LE 16 ","Rural Area","","","",""
"Daily","1999","Couple + C. GT 16 ","Urban Area","","","",""
"Daily","1999","Couple + C. GT 16 ","Rural Area","","","",""
"Daily","1999","Couple + C. LE and GT 16","Urban Area","","","",""
"Daily","1999","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per week","1999","1-pers.-HH","Urban Area","","","",""
"Min 1x per week","1999","1-pers.-HH","Rural Area","","","",""
"Min 1x per week","1999","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per week","1999","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per week","1999","Single parent ","Urban Area","","","",""
"Min 1x per week","1999","Single parent ","Rural Area","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per month","1999","1-pers.-HH","Urban Area","","","",""
"Min 1x per month","1999","1-pers.-HH","Rural Area","","","",""
"Min 1x per month","1999","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per month","1999","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per month","1999","Single parent ","Urban Area","","","",""
"Min 1x per month","1999","Single parent ","Rural Area","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","Rural Area","","","",""
"Rarely","1999","1-pers.-HH","Urban Area","","","",""
"Rarely","1999","1-pers.-HH","Rural Area","","","",""
"Rarely","1999","(Married) couple without C. ","Urban Area","","","",""
"Rarely","1999","(Married) couple without C. ","Rural Area","","","",""
"Rarely","1999","Single parent ","Urban Area","","","",""
"Rarely","1999","Single parent ","Rural Area","","","",""
"Rarely","1999","Couple + C. LE 16 ","Urban Area","","","",""
"Rarely","1999","Couple + C. LE 16 ","Rural Area","","","",""
"Rarely","1999","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","1999","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","1999","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","1999","Couple + C. LE and GT 16","Rural Area","","","",""
"Never","1999","1-pers.-HH","Urban Area","","","",""
"Never","1999","1-pers.-HH","Rural Area","","","",""
"Never","1999","(Married) couple without C. ","Urban Area","","","",""
"Never","1999","(Married) couple without C. ","Rural Area","","","",""
"Never","1999","Single parent ","Urban Area","","","",""
"Never","1999","Single parent ","Rural Area","","","",""
"Never","1999","Couple + C. LE 16 ","Urban Area","","","",""
"Never","1999","Couple + C. LE 16 ","Rural Area","","","",""
"Never","1999","Couple + C. GT 16 ","Urban Area","","","",""
"Never","1999","Couple + C. GT 16 ","Rural Area","","","",""
"Never","1999","Couple + C. LE and GT 16","Urban Area","","","",""
"Never","1999","Couple + C. LE and GT 16","Rural Area","","","",""
"Daily","2000","1-pers.-HH","Urban Area","","","",""
"Daily","2000","1-pers.-HH","Rural Area","","","",""
"Daily","2000","(Married) couple without C. ","Urban Area","","","",""
"Daily","2000","(Married) couple without C. ","Rural Area","","","",""
"Daily","2000","Single parent ","Urban Area","","","",""
"Daily","2000","Single parent ","Rural Area","","","",""
"Daily","2000","Couple + C. LE 16 ","Urban Area","","","",""
"Daily","2000","Couple + C. LE 16 ","Rural Area","","","",""
"Daily","2000","Couple + C. GT 16 ","Urban Area","","","",""
"Daily","2000","Couple + C. GT 16 ","Rural Area","","","",""
"Daily","2000","Couple + C. LE and GT 16","Urban Area","","","",""
"Daily","2000","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per week","2000","1-pers.-HH","Urban Area","","","",""
"Min 1x per week","2000","1-pers.-HH","Rural Area","","","",""
"Min 1x per week","2000","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per week","2000","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per week","2000","Single parent ","Urban Area","","","",""
"Min 1x per week","2000","Single parent ","Rural Area","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per month","2000","1-pers.-HH","Urban Area","","","",""
"Min 1x per month","2000","1-pers.-HH","Rural Area","","","",""
"Min 1x per month","2000","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per month","2000","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per month","2000","Single parent ","Urban Area","","","",""
"Min 1x per month","2000","Single parent ","Rural Area","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","Rural Area","","","",""
"Rarely","2000","1-pers.-HH","Urban Area","","","",""
"Rarely","2000","1-pers.-HH","Rural Area","","","",""
"Rarely","2000","(Married) couple without C. ","Urban Area","","","",""
"Rarely","2000","(Married) couple without C. ","Rural Area","","","",""
"Rarely","2000","Single parent ","Urban Area","","","",""
"Rarely","2000","Single parent ","Rural Area","","","",""
"Rarely","2000","Couple + C. LE 16 ","Urban Area","","","",""
"Rarely","2000","Couple + C. LE 16 ","Rural Area","","","",""
"Rarely","2000","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","2000","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","2000","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","2000","Couple + C. LE and GT 16","Rural Area","","","",""
"Never","2000","1-pers.-HH","Urban Area","","","",""
"Never","2000","1-pers.-HH","Rural Area","","","",""
"Never","2000","(Married) couple without C. ","Urban Area","","","",""
"Never","2000","(Married) couple without C. ","Rural Area","","","",""
"Never","2000","Single parent ","Urban Area","","","",""
"Never","2000","Single parent ","Rural Area","","","",""
"Never","2000","Couple + C. LE 16 ","Urban Area","","","",""
"Never","2000","Couple + C. LE 16 ","Rural Area","","","",""
"Never","2000","Couple + C. GT 16 ","Urban Area","","","",""
"Never","2000","Couple + C. GT 16 ","Rural Area","","","",""
"Never","2000","Couple + C. LE and GT 16","Urban Area","","","",""
"Never","2000","Couple + C. LE and GT 16","Rural Area","","","",""
"Daily","2001","1-pers.-HH","Urban Area","","","",""
"Daily","2001","1-pers.-HH","Rural Area","","","",""
"Daily","2001","(Married) couple without C. ","Urban Area","","","",""
"Daily","2001","(Married) couple without C. ","Rural Area","","","",""
"Daily","2001","Single parent ","Urban Area","","","",""
"Daily","2001","Single parent ","Rural Area","","","",""
"Daily","2001","Couple + C. LE 16 ","Urban Area","","","",""
"Daily","2001","Couple + C. LE 16 ","Rural Area","","","",""
"Daily","2001","Couple + C. GT 16 ","Urban Area","","","",""
"Daily","2001","Couple + C. GT 16 ","Rural Area","","","",""
"Daily","2001","Couple + C. LE and GT 16","Urban Area","","","",""
"Daily","2001","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per week","2001","1-pers.-HH","Urban Area","","","",""
"Min 1x per week","2001","1-pers.-HH","Rural Area","","","",""
"Min 1x per week","2001","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per week","2001","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per week","2001","Single parent ","Urban Area","","","",""
"Min 1x per week","2001","Single parent ","Rural Area","","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per month","2001","1-pers.-HH","Urban Area","","","",""
"Min 1x per month","2001","1-pers.-HH","Rural Area","","","",""
"Min 1x per month","2001","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per month","2001","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per month","2001","Single parent ","Urban Area","","","",""
"Min 1x per month","2001","Single parent ","Rural Area","","","",""
"Min 1x per month","2001","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per month","2001","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per month","2001","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per month","2001","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per month","2001","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per month","2001","Couple + C. LE and GT 16","Rural Area","","","",""
"Rarely","2001","1-pers.-HH","Urban Area","","","",""
"Rarely","2001","1-pers.-HH","Rural Area","","","",""
"Rarely","2001","(Married) couple without C. ","Urban Area","","","",""
"Rarely","2001","(Married) couple without C. ","Rural Area","","","",""
"Rarely","2001","Single parent ","Urban Area","","","",""
"Rarely","2001","Single parent ","Rural Area","","","",""
"Rarely","2001","Couple + C. LE 16 ","Urban Area","","","",""
"Rarely","2001","Couple + C. LE 16 ","Rural Area","","","",""
"Rarely","2001","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","2001","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","2001","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","2001","Couple + C. LE and GT 16","Rural Area","","","",""
"Never","2001","1-pers.-HH","Urban Area","","","",""
"Never","2001","1-pers.-HH","Rural Area","","","",""
"Never","2001","(Married) couple without C. ","Urban Area","","","",""
"Never","2001","(Married) couple without C. ","Rural Area","","","",""
"Never","2001","Single parent ","Urban Area","","","",""
"Never","2001","Single parent ","Rural Area","","","",""
"Never","2001","Couple + C. LE 16 ","Urban Area","","","",""
"Never","2001","Couple + C. LE 16 ","Rural Area","","","",""
"Never","2001","Couple + C. GT 16 ","Urban Area","","","",""
"Never","2001","Couple + C. GT 16 ","Rural Area","","","",""
"Never","2001","Couple + C. LE and GT 16","Urban Area","","","",""
"Never","2001","Couple + C. LE and GT 16","Rural Area","","","",""
"Daily","2002","1-pers.-HH","Urban Area","","","",""
"Daily","2002","1-pers.-HH","Rural Area","","","",""
"Daily","2002","(Married) couple without C. ","Urban Area","","","",""
"Daily","2002","(Married) couple without C. ","Rural Area","","","",""
"Daily","2002","Single parent ","Urban Area","","","",""
"Daily","2002","Single parent ","Rural Area","","","",""
"Daily","2002","Couple + C. LE 16 ","Urban Area","","","",""
"Daily","2002","Couple + C. LE 16 ","Rural Area","","","",""
"Daily","2002","Couple + C. GT 16 ","Urban Area","","","",""
"Daily","2002","Couple + C. GT 16 ","Rural Area","","","",""
"Daily","2002","Couple + C. LE and GT 16","Urban Area","","","",""
"Daily","2002","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per week","2002","1-pers.-HH","Urban Area","","","",""
"Min 1x per week","2002","1-pers.-HH","Rural Area","","","",""
"Min 1x per week","2002","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per week","2002","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per week","2002","Single parent ","Urban Area","","","",""
"Min 1x per week","2002","Single parent ","Rural Area","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per month","2002","1-pers.-HH","Urban Area","","","",""
"Min 1x per month","2002","1-pers.-HH","Rural Area","","","",""
"Min 1x per month","2002","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per month","2002","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per month","2002","Single parent ","Urban Area","","","",""
"Min 1x per month","2002","Single parent ","Rural Area","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","Rural Area","","","",""
"Rarely","2002","1-pers.-HH","Urban Area","","","",""
"Rarely","2002","1-pers.-HH","Rural Area","","","",""
"Rarely","2002","(Married) couple without C. ","Urban Area","","","",""
"Rarely","2002","(Married) couple without C. ","Rural Area","","","",""
"Rarely","2002","Single parent ","Urban Area","","","",""
"Rarely","2002","Single parent ","Rural Area","","","",""
"Rarely","2002","Couple + C. LE 16 ","Urban Area","","","",""
"Rarely","2002","Couple + C. LE 16 ","Rural Area","","","",""
"Rarely","2002","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","2002","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","2002","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","2002","Couple + C. LE and GT 16","Rural Area","","","",""
"Never","2002","1-pers.-HH","Urban Area","","","",""
"Never","2002","1-pers.-HH","Rural Area","","","",""
"Never","2002","(Married) couple without C. ","Urban Area","","","",""
"Never","2002","(Married) couple without C. ","Rural Area","","","",""
"Never","2002","Single parent ","Urban Area","","","",""
"Never","2002","Single parent ","Rural Area","","","",""
"Never","2002","Couple + C. LE 16 ","Urban Area","","","",""
"Never","2002","Couple + C. LE 16 ","Rural Area","","","",""
"Never","2002","Couple + C. GT 16 ","Urban Area","","","",""
"Never","2002","Couple + C. GT 16 ","Rural Area","","","",""
"Never","2002","Couple + C. LE and GT 16","Urban Area","","","",""
"Never","2002","Couple + C. LE and GT 16","Rural Area","","","",""
"Daily","2003","1-pers.-HH","Urban Area","6","","",""
"Daily","2003","1-pers.-HH","Rural Area","","","",""
"Daily","2003","(Married) couple without C. ","Urban Area","6","","",""
"Daily","2003","(Married) couple without C. ","Rural Area","","","",""
"Daily","2003","Single parent ","Urban Area","","","",""
"Daily","2003","Single parent ","Rural Area","","","",""
"Daily","2003","Couple + C. LE 16 ","Urban Area","1","","",""
"Daily","2003","Couple + C. LE 16 ","Rural Area","1","","",""
"Daily","2003","Couple + C. GT 16 ","Urban Area","1","","",""
"Daily","2003","Couple + C. GT 16 ","Rural Area","1","","",""
"Daily","2003","Couple + C. LE and GT 16","Urban Area","","","",""
