"pli0082","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2019","35-65 y.","Urban Area","638","0.046484237365646","0.0424005544475482","0.0505679202837438"
"Min 1x per week","2019","35-65 y.","Rural Area","305","0.0406330357885412","0.0355535891271662","0.0457124824499162"
"Min 1x per week","2019","66 and older","Urban Area","164","0.0405036708218305","0.0335347583382517","0.0474725833054094"
"Min 1x per week","2019","66 and older","Rural Area","115","0.0434028259066267","0.0342503589586646","0.0525552928545888"
"Min 1x per month","2019","16-34 y.","Urban Area","1615","0.381277622426524","0.367329462471679","0.395225782381369"
"Min 1x per month","2019","16-34 y.","Rural Area","733","0.338635040383989","0.318418418936218","0.358851661831759"
"Min 1x per month","2019","35-65 y.","Urban Area","3622","0.328506057246013","0.319395856212117","0.337616258279909"
"Min 1x per month","2019","35-65 y.","Rural Area","1921","0.306751811115612","0.294888051763876","0.318615570467348"
"Min 1x per month","2019","66 and older","Urban Area","963","0.267471152560088","0.251823579064733","0.283118726055442"
"Min 1x per month","2019","66 and older","Rural Area","549","0.229080037970204","0.210203911090473","0.247956164849935"
"Rarely","2019","16-34 y.","Urban Area","2116","0.491131169316663","0.476774621471404","0.505487717161923"
"Rarely","2019","16-34 y.","Rural Area","986","0.508142128979685","0.48678541383101","0.529498844128359"
"Rarely","2019","35-65 y.","Urban Area","4960","0.528209028079388","0.518525960944333","0.537892095214444"
"Rarely","2019","35-65 y.","Rural Area","2979","0.540216419773512","0.527394737574538","0.553038101972485"
"Rarely","2019","66 and older","Urban Area","1458","0.485302738855656","0.467635102198592","0.50297037551272"
"Rarely","2019","66 and older","Rural Area","891","0.519105403318628","0.49666310441156","0.541547702225696"
"Never","2019","16-34 y.","Urban Area","493","0.0782785021102271","0.0705646828167327","0.0859923214037215"
"Never","2019","16-34 y.","Rural Area","210","0.0764594967464413","0.0651076705824096","0.0878113229104729"
"Never","2019","35-65 y.","Urban Area","934","0.0951334695167873","0.0894423965979744","0.1008245424356"
"Never","2019","35-65 y.","Rural Area","577","0.111013402469236","0.10293138652805","0.119095418410421"
"Never","2019","66 and older","Urban Area","480","0.204974100439525","0.190703695646494","0.219244505232557"
"Never","2019","66 and older","Rural Area","344","0.205829317434476","0.187668927836759","0.223989707032193"
