"pli0082","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2008","North Rhine-Westphalia","Rural Area","65","0.654980565120526","0.56317574897124","0.746785381269812","4"
"Rarely","2008","Hesse","Urban Area","622","0.590501798854267","0.561309287776399","0.619694309932135","4"
"Rarely","2008","Hesse","Rural Area","146","0.634569965400968","0.571366988338865","0.69777294246307","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","Urban Area","496","0.604572914585973","0.5712088720015","0.637936957170446","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","Rural Area","172","0.573455612325878","0.514895105150838","0.632016119500918","4"
"Rarely","2008","Baden-Württemberg","Urban Area","1314","0.617843488026073","0.597284908642359","0.638402067409786","4"
"Rarely","2008","Baden-Württemberg","Rural Area","149","0.686491294777331","0.625048869070062","0.7479337204846","4"
"Rarely","2008","Bavaria","Urban Area","770","0.572708145246713","0.545950695713996","0.599465594779429","4"
"Rarely","2008","Brandenburg","Rural Area","445","0.572823788877881","0.537608801206528","0.608038776549234","4"
"Rarely","2008","Brandenburg","Urban Area","44","0.628122550131839","0.513250135694237","0.742994964569442","4"
"Rarely","2008","Mecklenburg-Western Pomerania","Urban Area","39","0.694136701166087","0.580357205563433","0.807916196768741","4"
"Rarely","2008","Mecklenburg-Western Pomerania","Rural Area","231","0.518426449286079","0.471034012237719","0.565818886334438","4"
"Rarely","2008","Berlin","Rural Area","","","","","4"
"Rarely","2008","Saxony","Rural Area","424","0.580885918240323","0.544515362692082","0.617256473788564","4"
"Rarely","2008","Saxony-Anhalt","Urban Area","140","0.592476702109142","0.527546222567796","0.657407181650487","4"
"Rarely","2008","Bavaria","Rural Area","824","0.56987177597572","0.544326978137105","0.595416573814334","4"
"Rarely","2008","Berlin","Urban Area","422","0.562623770137515","0.526414723912401","0.598832816362629","4"
"Rarely","2008","Saxony","Urban Area","423","0.581573882515201","0.545690644943555","0.617457120086847","4"
"Rarely","2008","Saxony-Anhalt","Rural Area","355","0.569090753004051","0.529367519166514","0.608813986841589","4"
"Rarely","2008","Thuringia","Rural Area","394","0.644743656232275","0.606888210410721","0.682599102053828","4"
"Rarely","2008","Thuringia","Urban Area","175","0.701037451660148","0.645918092782108","0.756156810538188","4"
"Daily","2009","Baden-Württemberg","Rural Area","","","","","1"
"Daily","2009","Bavaria","Urban Area","","","","","1"
"Daily","2009","Bavaria","Rural Area","","","","","1"
"Daily","2009","Berlin","Urban Area","","","","","1"
"Daily","2009","Berlin","Rural Area","","","","","1"
"Daily","2009","Brandenburg","Urban Area","","","","","1"
"Daily","2009","Brandenburg","Rural Area","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Daily","2009","Saxony","Urban Area","","","","","1"
"Daily","2009","Saxony","Rural Area","","","","","1"
"Daily","2009","Saxony-Anhalt","Urban Area","","","","","1"
"Daily","2009","Saxony-Anhalt","Rural Area","","","","","1"
"Daily","2009","Schleswig-Holstein","Urban Area","","","","","1"
"Daily","2009","Schleswig-Holstein","Rural Area","","","","","1"
"Daily","2009","Hamburg","Urban Area","","","","","1"
"Daily","2009","Hamburg","Rural Area","","","","","1"
"Daily","2009","Lower Saxony","Urban Area","","","","","1"
"Daily","2009","Lower Saxony","Rural Area","","","","","1"
"Daily","2009","Bremen","Urban Area","","","","","1"
"Daily","2009","Bremen","Rural Area","","","","","1"
"Daily","2009","North Rhine-Westphalia","Urban Area","","","","","1"
"Daily","2009","North Rhine-Westphalia","Rural Area","","","","","1"
"Daily","2009","Hesse","Urban Area","","","","","1"
"Daily","2009","Hesse","Rural Area","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Daily","2009","Baden-Württemberg","Urban Area","","","","","1"
"Daily","2009","Thuringia","Urban Area","","","","","1"
"Daily","2009","Thuringia","Rural Area","","","","","1"
"Min 1x per month","2009","Saxony","Urban Area","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Min 1x per month","2009","Saxony","Rural Area","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","Urban Area","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","Rural Area","","","","","3"
"Min 1x per month","2009","Hamburg","Urban Area","","","","","3"
"Min 1x per month","2009","Hamburg","Rural Area","","","","","3"
"Min 1x per month","2009","Lower Saxony","Urban Area","","","","","3"
"Min 1x per month","2009","Lower Saxony","Rural Area","","","","","3"
"Min 1x per month","2009","Bremen","Urban Area","","","","","3"
"Min 1x per month","2009","Bremen","Rural Area","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","Urban Area","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","Rural Area","","","","","3"
"Min 1x per month","2009","Hesse","Urban Area","","","","","3"
"Min 1x per month","2009","Hesse","Rural Area","","","","","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"Min 1x per month","2009","Baden-Württemberg","Urban Area","","","","","3"
"Min 1x per month","2009","Baden-Württemberg","Rural Area","","","","","3"
"Min 1x per month","2009","Bavaria","Urban Area","","","","","3"
"Min 1x per month","2009","Bavaria","Rural Area","","","","","3"
"Min 1x per month","2009","Berlin","Urban Area","","","","","3"
"Min 1x per month","2009","Berlin","Rural Area","","","","","3"
"Min 1x per month","2009","Brandenburg","Urban Area","","","","","3"
"Min 1x per month","2009","Brandenburg","Rural Area","","","","","3"
"Min 1x per month","2009","Saxony-Anhalt","Urban Area","","","","","3"
"Min 1x per month","2009","Saxony-Anhalt","Rural Area","","","","","3"
"Min 1x per month","2009","Thuringia","Urban Area","","","","","3"
"Min 1x per month","2009","Thuringia","Rural Area","","","","","3"
"Min 1x per week","2009","Schleswig-Holstein","Rural Area","","","","","2"
"Min 1x per week","2009","Hamburg","Urban Area","","","","","2"
"Min 1x per week","2009","Hamburg","Rural Area","","","","","2"
"Min 1x per week","2009","Lower Saxony","Urban Area","","","","","2"
"Min 1x per week","2009","Lower Saxony","Rural Area","","","","","2"
"Min 1x per week","2009","Bremen","Urban Area","","","","","2"
"Min 1x per week","2009","Bremen","Rural Area","","","","","2"
"Min 1x per week","2009","North Rhine-Westphalia","Urban Area","","","","","2"
"Min 1x per week","2009","North Rhine-Westphalia","Rural Area","","","","","2"
"Min 1x per week","2009","Hesse","Urban Area","","","","","2"
"Min 1x per week","2009","Hesse","Rural Area","","","","","2"
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Min 1x per week","2009","Schleswig-Holstein","Urban Area","","","","","2"
"Min 1x per week","2009","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Min 1x per week","2009","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Min 1x per week","2009","Saxony","Urban Area","","","","","2"
"Min 1x per week","2009","Saxony","Rural Area","","","","","2"
"Min 1x per week","2009","Baden-Württemberg","Urban Area","","","","","2"
"Min 1x per week","2009","Baden-Württemberg","Rural Area","","","","","2"
"Min 1x per week","2009","Bavaria","Urban Area","","","","","2"
"Min 1x per week","2009","Brandenburg","Rural Area","","","","","2"
"Min 1x per week","2009","Saxony-Anhalt","Urban Area","","","","","2"
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Min 1x per week","2009","Thuringia","Urban Area","","","","","2"
"Min 1x per week","2009","Thuringia","Rural Area","","","","","2"
"Min 1x per week","2009","Bavaria","Rural Area","","","","","2"
"Min 1x per week","2009","Saxony-Anhalt","Rural Area","","","","","2"
"Min 1x per week","2009","Berlin","Urban Area","","","","","2"
"Min 1x per week","2009","Brandenburg","Urban Area","","","","","2"
"Min 1x per week","2009","Berlin","Rural Area","","","","","2"
"Never","2009","Schleswig-Holstein","Urban Area","","","","","5"
"Never","2009","Schleswig-Holstein","Rural Area","","","","","5"
"Never","2009","Hamburg","Urban Area","","","","","5"
"Never","2009","Hamburg","Rural Area","","","","","5"
"Never","2009","Lower Saxony","Urban Area","","","","","5"
"Never","2009","Lower Saxony","Rural Area","","","","","5"
"Never","2009","Bremen","Urban Area","","","","","5"
"Never","2009","Bremen","Rural Area","","","","","5"
"Never","2009","North Rhine-Westphalia","Urban Area","","","","","5"
"Never","2009","Mecklenburg-Western Pomerania","Urban Area","","","","","5"
"Never","2009","Mecklenburg-Western Pomerania","Rural Area","","","","","5"
"Never","2009","Saxony","Urban Area","","","","","5"
"Never","2009","Saxony","Rural Area","","","","","5"
"Never","2009","Saxony-Anhalt","Urban Area","","","","","5"
"Never","2009","Saxony-Anhalt","Rural Area","","","","","5"
"Never","2009","Thuringia","Urban Area","","","","","5"
"Never","2009","Thuringia","Rural Area","","","","","5"
"Never","2009","North Rhine-Westphalia","Rural Area","","","","","5"
"Never","2009","Hesse","Urban Area","","","","","5"
"Never","2009","Hesse","Rural Area","","","","","5"
"Never","2009","Rhineland-Palatinate,Saarland","Urban Area","","","","","5"
"Never","2009","Rhineland-Palatinate,Saarland","Rural Area","","","","","5"
"Never","2009","Baden-Württemberg","Urban Area","","","","","5"
"Never","2009","Baden-Württemberg","Rural Area","","","","","5"
"Never","2009","Bavaria","Urban Area","","","","","5"
"Never","2009","Bavaria","Rural Area","","","","","5"
"Never","2009","Berlin","Urban Area","","","","","5"
"Never","2009","Berlin","Rural Area","","","","","5"
"Never","2009","Brandenburg","Urban Area","","","","","5"
"Never","2009","Brandenburg","Rural Area","","","","","5"
"Rarely","2009","Schleswig-Holstein","Urban Area","","","","","4"
"Rarely","2009","Schleswig-Holstein","Rural Area","","","","","4"
"Rarely","2009","Bavaria","Urban Area","","","","","4"
"Rarely","2009","Hamburg","Urban Area","","","","","4"
"Rarely","2009","Hamburg","Rural Area","","","","","4"
"Rarely","2009","Lower Saxony","Urban Area","","","","","4"
"Rarely","2009","Lower Saxony","Rural Area","","","","","4"
"Rarely","2009","Bremen","Urban Area","","","","","4"
"Rarely","2009","Bremen","Rural Area","","","","","4"
"Rarely","2009","North Rhine-Westphalia","Urban Area","","","","","4"
"Rarely","2009","North Rhine-Westphalia","Rural Area","","","","","4"
"Rarely","2009","Hesse","Urban Area","","","","","4"
"Rarely","2009","Hesse","Rural Area","","","","","4"
"Rarely","2009","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Rarely","2009","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Rarely","2009","Baden-Württemberg","Urban Area","","","","","4"
"Rarely","2009","Baden-Württemberg","Rural Area","","","","","4"
"Rarely","2009","Brandenburg","Urban Area","","","","","4"
"Rarely","2009","Brandenburg","Rural Area","","","","","4"
"Rarely","2009","Saxony","Rural Area","","","","","4"
"Rarely","2009","Berlin","Rural Area","","","","","4"
"Rarely","2009","Saxony","Urban Area","","","","","4"
"Rarely","2009","Saxony-Anhalt","Urban Area","","","","","4"
"Rarely","2009","Saxony-Anhalt","Rural Area","","","","","4"
"Rarely","2009","Bavaria","Rural Area","","","","","4"
"Rarely","2009","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"Rarely","2009","Thuringia","Rural Area","","","","","4"
"Rarely","2009","Berlin","Urban Area","","","","","4"
"Rarely","2009","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"Rarely","2009","Thuringia","Urban Area","","","","","4"
"Daily","2010","North Rhine-Westphalia","Urban Area","","","","","1"
"Daily","2010","North Rhine-Westphalia","Rural Area","","","","","1"
"Daily","2010","Hesse","Urban Area","","","","","1"
"Daily","2010","Hesse","Rural Area","","","","","1"
"Daily","2010","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Daily","2010","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Daily","2010","Baden-Württemberg","Urban Area","","","","","1"
"Daily","2010","Baden-Württemberg","Rural Area","","","","","1"
"Daily","2010","Bavaria","Urban Area","","","","","1"
"Daily","2010","Bavaria","Rural Area","","","","","1"
"Daily","2010","Berlin","Urban Area","","","","","1"
"Daily","2010","Berlin","Rural Area","","","","","1"
"Daily","2010","Brandenburg","Urban Area","","","","","1"
"Daily","2010","Brandenburg","Rural Area","","","","","1"
"Daily","2010","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Daily","2010","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Daily","2010","Saxony","Urban Area","","","","","1"
"Daily","2010","Saxony","Rural Area","","","","","1"
"Daily","2010","Saxony-Anhalt","Urban Area","","","","","1"
"Daily","2010","Saxony-Anhalt","Rural Area","","","","","1"
"Daily","2010","Schleswig-Holstein","Urban Area","","","","","1"
"Daily","2010","Schleswig-Holstein","Rural Area","","","","","1"
"Daily","2010","Hamburg","Urban Area","","","","","1"
"Daily","2010","Hamburg","Rural Area","","","","","1"
"Daily","2010","Lower Saxony","Urban Area","","","","","1"
"Daily","2010","Lower Saxony","Rural Area","","","","","1"
"Daily","2010","Bremen","Urban Area","","","","","1"
"Daily","2010","Bremen","Rural Area","","","","","1"
"Daily","2010","Thuringia","Rural Area","","","","","1"
"Daily","2010","Thuringia","Urban Area","","","","","1"
"Min 1x per month","2010","Schleswig-Holstein","Urban Area","","","","","3"
"Min 1x per month","2010","Schleswig-Holstein","Rural Area","","","","","3"
"Min 1x per month","2010","Hamburg","Urban Area","","","","","3"
"Min 1x per month","2010","Hamburg","Rural Area","","","","","3"
"Min 1x per month","2010","Lower Saxony","Urban Area","","","","","3"
"Min 1x per month","2010","Lower Saxony","Rural Area","","","","","3"
"Min 1x per month","2010","Bremen","Urban Area","","","","","3"
"Min 1x per month","2010","Bremen","Rural Area","","","","","3"
"Min 1x per month","2010","North Rhine-Westphalia","Urban Area","","","","","3"
"Min 1x per month","2010","North Rhine-Westphalia","Rural Area","","","","","3"
"Min 1x per month","2010","Hesse","Urban Area","","","","","3"
"Min 1x per month","2010","Hesse","Rural Area","","","","","3"
"Min 1x per month","2010","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"Min 1x per month","2010","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"Min 1x per month","2010","Baden-Württemberg","Urban Area","","","","","3"
"Min 1x per month","2010","Baden-Württemberg","Rural Area","","","","","3"
"Min 1x per month","2010","Bavaria","Urban Area","","","","","3"
"Min 1x per month","2010","Bavaria","Rural Area","","","","","3"
"Min 1x per month","2010","Berlin","Urban Area","","","","","3"
"Min 1x per month","2010","Berlin","Rural Area","","","","","3"
"Min 1x per month","2010","Brandenburg","Urban Area","","","","","3"
"Min 1x per month","2010","Brandenburg","Rural Area","","","","","3"
"Min 1x per month","2010","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Min 1x per month","2010","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Min 1x per month","2010","Saxony","Urban Area","","","","","3"
"Min 1x per month","2010","Saxony","Rural Area","","","","","3"
"Min 1x per month","2010","Thuringia","Rural Area","","","","","3"
