"pli0082","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","1996","Employed","(3a) lower tertiary education","","","",""
"Daily","1996","Employed","(3b) higher tertiary education","","","",""
"Min 1x per week","1996","Not Employed","(0) in school","","","",""
"Min 1x per week","1996","Not Employed","(1a) inadequately completed","","","",""
"Min 1x per week","1996","Not Employed","(1b) general elementary school","","","",""
"Min 1x per week","1996","Not Employed","(1c) basic vocational qualification","","","",""
"Min 1x per week","1996","Not Employed","(2b) intermediate general qualification","","","",""
"Min 1x per week","1996","Not Employed","(2a) intermediate vocational","","","",""
"Min 1x per week","1996","Not Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1996","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1996","Not Employed","(3a) lower tertiary education","","","",""
"Min 1x per week","1996","Not Employed","(3b) higher tertiary education","","","",""
"Min 1x per week","1996","Employed","(0) in school","","","",""
"Min 1x per week","1996","Employed","(1a) inadequately completed","","","",""
"Min 1x per week","1996","Employed","(1b) general elementary school","","","",""
"Min 1x per week","1996","Employed","(1c) basic vocational qualification","","","",""
"Min 1x per week","1996","Employed","(2b) intermediate general qualification","","","",""
"Min 1x per week","1996","Employed","(2a) intermediate vocational","","","",""
"Min 1x per week","1996","Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1996","Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1996","Employed","(3a) lower tertiary education","","","",""
"Min 1x per week","1996","Employed","(3b) higher tertiary education","","","",""
"Min 1x per month","1996","Not Employed","(0) in school","","","",""
"Min 1x per month","1996","Not Employed","(1a) inadequately completed","","","",""
"Min 1x per month","1996","Not Employed","(1b) general elementary school","","","",""
"Min 1x per month","1996","Not Employed","(1c) basic vocational qualification","","","",""
"Min 1x per month","1996","Not Employed","(2b) intermediate general qualification","","","",""
"Min 1x per month","1996","Not Employed","(2a) intermediate vocational","","","",""
"Min 1x per month","1996","Not Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1996","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1996","Not Employed","(3a) lower tertiary education","","","",""
"Min 1x per month","1996","Not Employed","(3b) higher tertiary education","","","",""
"Min 1x per month","1996","Employed","(0) in school","","","",""
"Min 1x per month","1996","Employed","(1a) inadequately completed","","","",""
"Min 1x per month","1996","Employed","(1b) general elementary school","","","",""
"Min 1x per month","1996","Employed","(1c) basic vocational qualification","","","",""
"Min 1x per month","1996","Employed","(2b) intermediate general qualification","","","",""
"Min 1x per month","1996","Employed","(2a) intermediate vocational","","","",""
"Min 1x per month","1996","Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1996","Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1996","Employed","(3a) lower tertiary education","","","",""
"Min 1x per month","1996","Employed","(3b) higher tertiary education","","","",""
"Rarely","1996","Not Employed","(0) in school","","","",""
"Rarely","1996","Not Employed","(1a) inadequately completed","","","",""
"Rarely","1996","Not Employed","(1b) general elementary school","","","",""
"Rarely","1996","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","1996","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","1996","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","1996","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","1996","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1996","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","1996","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","1996","Employed","(0) in school","","","",""
"Rarely","1996","Employed","(1a) inadequately completed","","","",""
"Rarely","1996","Employed","(1b) general elementary school","","","",""
"Rarely","1996","Employed","(1c) basic vocational qualification","","","",""
"Rarely","1996","Employed","(2b) intermediate general qualification","","","",""
"Rarely","1996","Employed","(2a) intermediate vocational","","","",""
"Rarely","1996","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","1996","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1996","Employed","(3a) lower tertiary education","","","",""
"Rarely","1996","Employed","(3b) higher tertiary education","","","",""
"Never","1996","Not Employed","(0) in school","","","",""
"Never","1996","Not Employed","(1a) inadequately completed","","","",""
"Never","1996","Not Employed","(1b) general elementary school","","","",""
"Never","1996","Not Employed","(1c) basic vocational qualification","","","",""
"Never","1996","Not Employed","(2b) intermediate general qualification","","","",""
"Never","1996","Not Employed","(2a) intermediate vocational","","","",""
"Never","1996","Not Employed","(2c_gen) general maturity certificate","","","",""
"Never","1996","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","1996","Not Employed","(3a) lower tertiary education","","","",""
"Never","1996","Not Employed","(3b) higher tertiary education","","","",""
"Never","1996","Employed","(0) in school","","","",""
"Never","1996","Employed","(1a) inadequately completed","","","",""
"Never","1996","Employed","(1b) general elementary school","","","",""
"Never","1996","Employed","(1c) basic vocational qualification","","","",""
"Never","1996","Employed","(2b) intermediate general qualification","","","",""
"Never","1996","Employed","(2a) intermediate vocational","","","",""
"Never","1996","Employed","(2c_gen) general maturity certificate","","","",""
"Never","1996","Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","1996","Employed","(3a) lower tertiary education","","","",""
"Never","1996","Employed","(3b) higher tertiary education","","","",""
"Daily","1997","Not Employed","(0) in school","","","",""
"Daily","1997","Not Employed","(1a) inadequately completed","","","",""
"Daily","1997","Not Employed","(1b) general elementary school","","","",""
"Daily","1997","Not Employed","(1c) basic vocational qualification","","","",""
"Daily","1997","Not Employed","(2b) intermediate general qualification","","","",""
"Daily","1997","Not Employed","(2a) intermediate vocational","","","",""
"Daily","1997","Not Employed","(2c_gen) general maturity certificate","","","",""
"Daily","1997","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","1997","Not Employed","(3a) lower tertiary education","","","",""
"Daily","1997","Not Employed","(3b) higher tertiary education","","","",""
"Daily","1997","Employed","(0) in school","","","",""
"Daily","1997","Employed","(1a) inadequately completed","","","",""
"Daily","1997","Employed","(1b) general elementary school","","","",""
"Daily","1997","Employed","(1c) basic vocational qualification","","","",""
"Daily","1997","Employed","(2b) intermediate general qualification","","","",""
"Daily","1997","Employed","(2a) intermediate vocational","","","",""
"Daily","1997","Employed","(2c_gen) general maturity certificate","","","",""
"Daily","1997","Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","1997","Employed","(3a) lower tertiary education","","","",""
"Daily","1997","Employed","(3b) higher tertiary education","","","",""
"Min 1x per week","1997","Not Employed","(0) in school","","","",""
"Min 1x per week","1997","Not Employed","(1a) inadequately completed","","","",""
"Min 1x per week","1997","Not Employed","(1b) general elementary school","","","",""
"Min 1x per week","1997","Not Employed","(1c) basic vocational qualification","","","",""
"Min 1x per week","1997","Not Employed","(2b) intermediate general qualification","","","",""
"Min 1x per week","1997","Not Employed","(2a) intermediate vocational","","","",""
"Min 1x per week","1997","Not Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1997","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1997","Not Employed","(3a) lower tertiary education","","","",""
"Min 1x per week","1997","Not Employed","(3b) higher tertiary education","","","",""
"Min 1x per week","1997","Employed","(0) in school","","","",""
"Min 1x per week","1997","Employed","(1a) inadequately completed","","","",""
"Min 1x per week","1997","Employed","(1b) general elementary school","","","",""
"Min 1x per week","1997","Employed","(1c) basic vocational qualification","","","",""
"Min 1x per week","1997","Employed","(2b) intermediate general qualification","","","",""
"Min 1x per week","1997","Employed","(2a) intermediate vocational","","","",""
"Min 1x per week","1997","Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1997","Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1997","Employed","(3a) lower tertiary education","","","",""
"Min 1x per week","1997","Employed","(3b) higher tertiary education","","","",""
"Min 1x per month","1997","Not Employed","(0) in school","","","",""
"Min 1x per month","1997","Not Employed","(1a) inadequately completed","","","",""
"Min 1x per month","1997","Not Employed","(1b) general elementary school","","","",""
"Min 1x per month","1997","Not Employed","(1c) basic vocational qualification","","","",""
"Min 1x per month","1997","Not Employed","(2b) intermediate general qualification","","","",""
"Min 1x per month","1997","Not Employed","(2a) intermediate vocational","","","",""
"Min 1x per month","1997","Not Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1997","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1997","Not Employed","(3a) lower tertiary education","","","",""
"Min 1x per month","1997","Not Employed","(3b) higher tertiary education","","","",""
"Min 1x per month","1997","Employed","(0) in school","","","",""
"Min 1x per month","1997","Employed","(1a) inadequately completed","","","",""
"Min 1x per month","1997","Employed","(1b) general elementary school","","","",""
"Min 1x per month","1997","Employed","(1c) basic vocational qualification","","","",""
"Min 1x per month","1997","Employed","(2b) intermediate general qualification","","","",""
"Min 1x per month","1997","Employed","(2a) intermediate vocational","","","",""
"Min 1x per month","1997","Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1997","Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1997","Employed","(3a) lower tertiary education","","","",""
"Min 1x per month","1997","Employed","(3b) higher tertiary education","","","",""
"Rarely","1997","Not Employed","(0) in school","","","",""
"Rarely","1997","Not Employed","(1a) inadequately completed","","","",""
"Rarely","1997","Not Employed","(1b) general elementary school","","","",""
"Rarely","1997","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","1997","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","1997","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","1997","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","1997","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1997","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","1997","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","1997","Employed","(0) in school","","","",""
"Rarely","1997","Employed","(1a) inadequately completed","","","",""
"Rarely","1997","Employed","(1b) general elementary school","","","",""
"Rarely","1997","Employed","(1c) basic vocational qualification","","","",""
"Rarely","1997","Employed","(2b) intermediate general qualification","","","",""
"Rarely","1997","Employed","(2a) intermediate vocational","","","",""
"Rarely","1997","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","1997","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1997","Employed","(3a) lower tertiary education","","","",""
"Rarely","1997","Employed","(3b) higher tertiary education","","","",""
"Never","1997","Not Employed","(0) in school","","","",""
"Never","1997","Not Employed","(1a) inadequately completed","","","",""
"Never","1997","Not Employed","(1b) general elementary school","","","",""
"Never","1997","Not Employed","(1c) basic vocational qualification","","","",""
"Never","1997","Not Employed","(2b) intermediate general qualification","","","",""
"Never","1997","Not Employed","(2a) intermediate vocational","","","",""
"Never","1997","Not Employed","(2c_gen) general maturity certificate","","","",""
"Never","1997","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","1997","Not Employed","(3a) lower tertiary education","","","",""
"Never","1997","Not Employed","(3b) higher tertiary education","","","",""
"Never","1997","Employed","(0) in school","","","",""
"Never","1997","Employed","(1a) inadequately completed","","","",""
"Never","1997","Employed","(1b) general elementary school","","","",""
"Never","1997","Employed","(1c) basic vocational qualification","","","",""
"Never","1997","Employed","(2b) intermediate general qualification","","","",""
"Never","1997","Employed","(2a) intermediate vocational","","","",""
"Never","1997","Employed","(2c_gen) general maturity certificate","","","",""
"Never","1997","Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","1997","Employed","(3a) lower tertiary education","","","",""
"Never","1997","Employed","(3b) higher tertiary education","","","",""
"Daily","1998","Not Employed","(0) in school","","","",""
"Daily","1998","Not Employed","(1a) inadequately completed","","","",""
"Daily","1998","Not Employed","(1b) general elementary school","1","","",""
"Daily","1998","Not Employed","(1c) basic vocational qualification","2","","",""
"Daily","1998","Not Employed","(2b) intermediate general qualification","","","",""
"Daily","1998","Not Employed","(2a) intermediate vocational","","","",""
"Daily","1998","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Daily","1998","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Daily","1998","Not Employed","(3a) lower tertiary education","1","","",""
"Daily","1998","Not Employed","(3b) higher tertiary education","1","","",""
"Daily","1998","Employed","(0) in school","","","",""
"Daily","1998","Employed","(1a) inadequately completed","","","",""
"Daily","1998","Employed","(1b) general elementary school","2","","",""
"Daily","1998","Employed","(1c) basic vocational qualification","","","",""
"Daily","1998","Employed","(2b) intermediate general qualification","2","","",""
"Daily","1998","Employed","(2a) intermediate vocational","","","",""
"Daily","1998","Employed","(2c_gen) general maturity certificate","","","",""
"Daily","1998","Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","1998","Employed","(3a) lower tertiary education","","","",""
"Daily","1998","Employed","(3b) higher tertiary education","1","","",""
"Min 1x per week","1998","Not Employed","(0) in school","10","","",""
"Min 1x per week","1998","Not Employed","(1a) inadequately completed","6","","",""
"Min 1x per week","1998","Not Employed","(1b) general elementary school","39","0.0332887543805485","0.0229521339411202","0.0436253748199768"
"Min 1x per week","1998","Not Employed","(1c) basic vocational qualification","82","0.0500751158076238","0.0398857449208086","0.0602644866944391"
"Min 1x per week","1998","Not Employed","(2b) intermediate general qualification","21","","",""
"Min 1x per week","1998","Not Employed","(2a) intermediate vocational","53","0.0932922948408121","0.0702309820075971","0.116353607674027"
"Min 1x per week","1998","Not Employed","(2c_gen) general maturity certificate","10","","",""
"Min 1x per week","1998","Not Employed","(2c_voc) vocational maturity certificate","10","","",""
"Min 1x per week","1998","Not Employed","(3a) lower tertiary education","12","","",""
"Min 1x per week","1998","Not Employed","(3b) higher tertiary education","22","","",""
"Min 1x per week","1998","Employed","(0) in school","","","",""
"Min 1x per week","1998","Employed","(1a) inadequately completed","6","","",""
"Min 1x per week","1998","Employed","(1b) general elementary school","39","0.0421839213030768","0.028925791248225","0.0554420513579285"
"Min 1x per week","1998","Employed","(1c) basic vocational qualification","111","0.0442196691026886","0.0359862140156675","0.0524531241897096"
"Min 1x per week","1998","Employed","(2b) intermediate general qualification","15","","",""
"Min 1x per week","1998","Employed","(2a) intermediate vocational","98","0.0468737623904558","0.0381108302843465","0.055636694496565"
"Min 1x per week","1998","Employed","(2c_gen) general maturity certificate","10","","",""
"Min 1x per week","1998","Employed","(2c_voc) vocational maturity certificate","23","","",""
"Min 1x per week","1998","Employed","(3a) lower tertiary education","36","0.0453438097733036","0.0303836516482259","0.0603039678983814"
"Min 1x per week","1998","Employed","(3b) higher tertiary education","38","0.0479034107538053","0.0330767738080947","0.0627300476995158"
"Min 1x per month","1998","Not Employed","(0) in school","71","0.251039071135785","0.203154780844293","0.298923361427277"
"Min 1x per month","1998","Not Employed","(1a) inadequately completed","22","","",""
"Min 1x per month","1998","Not Employed","(1b) general elementary school","206","0.188066811228397","0.165550479466298","0.210583142990495"
"Min 1x per month","1998","Not Employed","(1c) basic vocational qualification","376","0.208314094322273","0.189341464151325","0.22728672449322"
"Min 1x per month","1998","Not Employed","(2b) intermediate general qualification","43","0.201027424593069","0.146031995111783","0.256022854074355"
"Min 1x per month","1998","Not Employed","(2a) intermediate vocational","163","0.262202803994","0.227327769009563","0.297077838978436"
"Min 1x per month","1998","Not Employed","(2c_gen) general maturity certificate","70","0.354950904475693","0.293642404393564","0.416259404557822"
"Min 1x per month","1998","Not Employed","(2c_voc) vocational maturity certificate","42","0.309215468364432","0.237377930923875","0.381053005804989"
"Min 1x per month","1998","Not Employed","(3a) lower tertiary education","74","0.339313551404293","0.276605351306216","0.402021751502371"
"Min 1x per month","1998","Not Employed","(3b) higher tertiary education","81","0.410130498821187","0.343447679704472","0.476813317937902"
"Min 1x per month","1998","Employed","(0) in school","8","","",""
"Min 1x per month","1998","Employed","(1a) inadequately completed","29","","",""
"Min 1x per month","1998","Employed","(1b) general elementary school","158","0.18538398795368","0.159752116251923","0.211015859655438"
"Min 1x per month","1998","Employed","(1c) basic vocational qualification","552","0.238690011056825","0.221617664482807","0.255762357630843"
"Min 1x per month","1998","Employed","(2b) intermediate general qualification","82","0.266678011745118","0.219109451476733","0.314246572013503"
"Min 1x per month","1998","Employed","(2a) intermediate vocational","581","0.269313658951657","0.250922715375259","0.287704602528055"
"Min 1x per month","1998","Employed","(2c_gen) general maturity certificate","62","0.224824358729021","0.172971804096421","0.276676913361621"
"Min 1x per month","1998","Employed","(2c_voc) vocational maturity certificate","142","0.289163664865864","0.249892861996036","0.328434467735692"
"Min 1x per month","1998","Employed","(3a) lower tertiary education","235","0.325269543284302","0.29158423384537","0.358954852723235"
"Min 1x per month","1998","Employed","(3b) higher tertiary education","312","0.412670923660237","0.378491745480233","0.44685010184024"
"Rarely","1998","Not Employed","(0) in school","215","0.650694051539483","0.598045767221103","0.703342335857863"
"Rarely","1998","Not Employed","(1a) inadequately completed","126","0.500098618985814","0.437617250451887","0.562579987519742"
"Rarely","1998","Not Employed","(1b) general elementary school","638","0.521043022111746","0.492258007381551","0.549828036841941"
"Rarely","1998","Not Employed","(1c) basic vocational qualification","1006","0.566069868710512","0.542915300840782","0.589224436580243"
"Rarely","1998","Not Employed","(2b) intermediate general qualification","112","0.527755550853205","0.45924888314334","0.596262218563069"
"Rarely","1998","Not Employed","(2a) intermediate vocational","342","0.556413433129548","0.517020757311916","0.59580610894718"
"Rarely","1998","Not Employed","(2c_gen) general maturity certificate","142","0.581094985207246","0.517879786736287","0.644310183678204"
"Rarely","1998","Not Employed","(2c_voc) vocational maturity certificate","93","0.517568211897018","0.439898573277031","0.595237850517005"
"Rarely","1998","Not Employed","(3a) lower tertiary education","119","0.510145605523978","0.443938193397154","0.576353017650802"
"Rarely","1998","Not Employed","(3b) higher tertiary education","90","0.397400982260002","0.331056680795352","0.463745283724653"
"Rarely","1998","Employed","(0) in school","6","","",""
"Rarely","1998","Employed","(1a) inadequately completed","155","0.583517586038716","0.521534918513731","0.645500253563702"
"Rarely","1998","Employed","(1b) general elementary school","545","0.630526612797065","0.598691160009856","0.662362065584274"
"Rarely","1998","Employed","(1c) basic vocational qualification","1524","0.631505958395966","0.612186306660064","0.650825610131868"
"Rarely","1998","Employed","(2b) intermediate general qualification","211","0.610302148341043","0.557843692292462","0.662760604389623"
"Rarely","1998","Employed","(2a) intermediate vocational","1458","0.640717323147136","0.620826136192102","0.66060851010217"
"Rarely","1998","Employed","(2c_gen) general maturity certificate","168","0.725696937271168","0.670280144063933","0.781113730478404"
"Rarely","1998","Employed","(2c_voc) vocational maturity certificate","326","0.610531497159092","0.568293499860363","0.652769494457821"
"Rarely","1998","Employed","(3a) lower tertiary education","455","0.609148207752892","0.57406322855294","0.644233186952844"
"Rarely","1998","Employed","(3b) higher tertiary education","428","0.517751289563336","0.483060429871519","0.552442149255153"
"Never","1998","Not Employed","(0) in school","19","","",""
"Never","1998","Not Employed","(1a) inadequately completed","92","0.361086474383137","0.30106492680322","0.421108021963055"
"Never","1998","Not Employed","(1b) general elementary school","273","0.257422929290277","0.232230166758603","0.282615691821951"
"Never","1998","Not Employed","(1c) basic vocational qualification","294","0.174096835782437","0.156381403221571","0.191812268343302"
"Never","1998","Not Employed","(2b) intermediate general qualification","28","","",""
"Never","1998","Not Employed","(2a) intermediate vocational","53","0.0880914680356402","0.0656180024515358","0.110564933619745"
"Never","1998","Not Employed","(2c_gen) general maturity certificate","11","","",""
"Never","1998","Not Employed","(2c_voc) vocational maturity certificate","13","","",""
"Never","1998","Not Employed","(3a) lower tertiary education","13","","",""
"Never","1998","Not Employed","(3b) higher tertiary education","15","","",""
"Never","1998","Employed","(0) in school","1","","",""
"Never","1998","Employed","(1a) inadequately completed","53","0.253985947919753","0.199256218259061","0.308715677580444"
"Never","1998","Employed","(1b) general elementary school","139","0.14079993948259","0.117858739921228","0.163741139043953"
"Never","1998","Employed","(1c) basic vocational qualification","208","0.0855843614445203","0.074380586872582","0.0967881360164587"
"Never","1998","Employed","(2b) intermediate general qualification","22","","",""
"Never","1998","Employed","(2a) intermediate vocational","98","0.0430952555107512","0.0346762961871673","0.0515142148343351"
"Never","1998","Employed","(2c_gen) general maturity certificate","9","","",""
"Never","1998","Employed","(2c_voc) vocational maturity certificate","21","","",""
"Never","1998","Employed","(3a) lower tertiary education","17","","",""
"Never","1998","Employed","(3b) higher tertiary education","18","","",""
"Daily","1999","Not Employed","(0) in school","","","",""
"Daily","1999","Not Employed","(1a) inadequately completed","","","",""
"Daily","1999","Not Employed","(1b) general elementary school","","","",""
"Daily","1999","Not Employed","(1c) basic vocational qualification","","","",""
"Daily","1999","Not Employed","(2b) intermediate general qualification","","","",""
"Daily","1999","Not Employed","(2a) intermediate vocational","","","",""
"Daily","1999","Not Employed","(2c_gen) general maturity certificate","","","",""
"Daily","1999","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","1999","Not Employed","(3a) lower tertiary education","","","",""
"Daily","1999","Not Employed","(3b) higher tertiary education","","","",""
"Daily","1999","Employed","(0) in school","","","",""
"Daily","1999","Employed","(1a) inadequately completed","","","",""
"Daily","1999","Employed","(1b) general elementary school","","","",""
"Daily","1999","Employed","(1c) basic vocational qualification","","","",""
"Daily","1999","Employed","(2b) intermediate general qualification","","","",""
"Daily","1999","Employed","(2a) intermediate vocational","","","",""
"Daily","1999","Employed","(2c_gen) general maturity certificate","","","",""
"Daily","1999","Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","1999","Employed","(3a) lower tertiary education","","","",""
"Daily","1999","Employed","(3b) higher tertiary education","","","",""
"Min 1x per week","1999","Not Employed","(0) in school","","","",""
"Min 1x per week","1999","Not Employed","(1a) inadequately completed","","","",""
"Min 1x per week","1999","Not Employed","(1b) general elementary school","","","",""
"Min 1x per week","1999","Not Employed","(1c) basic vocational qualification","","","",""
"Min 1x per week","1999","Not Employed","(2b) intermediate general qualification","","","",""
"Min 1x per week","1999","Not Employed","(2a) intermediate vocational","","","",""
"Min 1x per week","1999","Not Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1999","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1999","Not Employed","(3a) lower tertiary education","","","",""
"Min 1x per week","1999","Not Employed","(3b) higher tertiary education","","","",""
"Min 1x per week","1999","Employed","(0) in school","","","",""
"Min 1x per week","1999","Employed","(1a) inadequately completed","","","",""
"Min 1x per week","1999","Employed","(1b) general elementary school","","","",""
"Min 1x per week","1999","Employed","(1c) basic vocational qualification","","","",""
"Min 1x per week","1999","Employed","(2b) intermediate general qualification","","","",""
"Min 1x per week","1999","Employed","(2a) intermediate vocational","","","",""
"Min 1x per week","1999","Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1999","Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1999","Employed","(3a) lower tertiary education","","","",""
"Min 1x per week","1999","Employed","(3b) higher tertiary education","","","",""
"Min 1x per month","1999","Not Employed","(0) in school","","","",""
"Min 1x per month","1999","Not Employed","(1a) inadequately completed","","","",""
"Min 1x per month","1999","Not Employed","(1b) general elementary school","","","",""
"Min 1x per month","1999","Not Employed","(1c) basic vocational qualification","","","",""
"Min 1x per month","1999","Not Employed","(2b) intermediate general qualification","","","",""
"Min 1x per month","1999","Not Employed","(2a) intermediate vocational","","","",""
"Min 1x per month","1999","Not Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1999","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1999","Not Employed","(3a) lower tertiary education","","","",""
"Min 1x per month","1999","Not Employed","(3b) higher tertiary education","","","",""
"Min 1x per month","1999","Employed","(0) in school","","","",""
"Min 1x per month","1999","Employed","(1a) inadequately completed","","","",""
"Min 1x per month","1999","Employed","(1b) general elementary school","","","",""
"Min 1x per month","1999","Employed","(1c) basic vocational qualification","","","",""
"Min 1x per month","1999","Employed","(2b) intermediate general qualification","","","",""
"Min 1x per month","1999","Employed","(2a) intermediate vocational","","","",""
"Min 1x per month","1999","Employed","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1999","Employed","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1999","Employed","(3a) lower tertiary education","","","",""
"Min 1x per month","1999","Employed","(3b) higher tertiary education","","","",""
"Rarely","1999","Not Employed","(0) in school","","","",""
"Rarely","1999","Not Employed","(1a) inadequately completed","","","",""
"Rarely","1999","Not Employed","(1b) general elementary school","","","",""
"Rarely","1999","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","1999","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","1999","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","1999","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","1999","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1999","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","1999","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","1999","Employed","(0) in school","","","",""
"Rarely","1999","Employed","(1a) inadequately completed","","","",""
"Rarely","1999","Employed","(1b) general elementary school","","","",""
"Rarely","1999","Employed","(1c) basic vocational qualification","","","",""
"Rarely","1999","Employed","(2b) intermediate general qualification","","","",""
"Rarely","1999","Employed","(2a) intermediate vocational","","","",""
"Rarely","1999","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","1999","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1999","Employed","(3a) lower tertiary education","","","",""
"Rarely","1999","Employed","(3b) higher tertiary education","","","",""
"Never","1999","Not Employed","(0) in school","","","",""
"Never","1999","Not Employed","(1a) inadequately completed","","","",""
"Never","1999","Not Employed","(1b) general elementary school","","","",""
"Never","1999","Not Employed","(1c) basic vocational qualification","","","",""
"Never","1999","Not Employed","(2b) intermediate general qualification","","","",""
"Never","1999","Not Employed","(2a) intermediate vocational","","","",""
"Never","1999","Not Employed","(2c_gen) general maturity certificate","","","",""
"Never","1999","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","1999","Not Employed","(3a) lower tertiary education","","","",""
"Never","1999","Not Employed","(3b) higher tertiary education","","","",""
"Never","1999","Employed","(0) in school","","","",""
"Never","1999","Employed","(1a) inadequately completed","","","",""
"Never","1999","Employed","(1b) general elementary school","","","",""
"Never","1999","Employed","(1c) basic vocational qualification","","","",""
"Never","1999","Employed","(2b) intermediate general qualification","","","",""
"Never","1999","Employed","(2a) intermediate vocational","","","",""
"Never","1999","Employed","(2c_gen) general maturity certificate","","","",""
"Never","1999","Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","1999","Employed","(3a) lower tertiary education","","","",""
"Never","1999","Employed","(3b) higher tertiary education","","","",""
"Daily","2000","Not Employed","(0) in school","","","",""
"Daily","2000","Not Employed","(1a) inadequately completed","","","",""
"Daily","2000","Not Employed","(1b) general elementary school","","","",""
"Daily","2000","Not Employed","(1c) basic vocational qualification","","","",""
"Daily","2000","Not Employed","(2b) intermediate general qualification","","","",""
"Daily","2000","Not Employed","(2a) intermediate vocational","","","",""
"Daily","2000","Not Employed","(2c_gen) general maturity certificate","","","",""
"Daily","2000","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","2000","Not Employed","(3a) lower tertiary education","","","",""
"Daily","2000","Not Employed","(3b) higher tertiary education","","","",""
"Daily","2000","Employed","(0) in school","","","",""
"Daily","2000","Employed","(1a) inadequately completed","","","",""
"Daily","2000","Employed","(1b) general elementary school","","","",""
"Daily","2000","Employed","(1c) basic vocational qualification","","","",""
"Daily","2000","Employed","(2b) intermediate general qualification","","","",""
"Daily","2000","Employed","(2a) intermediate vocational","","","",""
"Daily","2000","Employed","(2c_gen) general maturity certificate","","","",""
"Daily","2000","Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","2000","Employed","(3a) lower tertiary education","","","",""
"Daily","2000","Employed","(3b) higher tertiary education","","","",""
