"pli0082","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1997","66 and older","Couple + C. LE and GT 16","","","","","2"
"Never","1997","16-34 y.","1-pers.-HH","","","","","5"
"Never","1997","16-34 y.","(Married) couple without C. ","","","","","5"
"Never","1997","16-34 y.","Single parent ","","","","","5"
"Never","1997","16-34 y.","Couple + C. LE 16 ","","","","","5"
"Never","1997","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Never","1997","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Never","1997","35-65 y.","1-pers.-HH","","","","","5"
"Never","1997","35-65 y.","(Married) couple without C. ","","","","","5"
"Never","1997","35-65 y.","Single parent ","","","","","5"
"Never","1997","35-65 y.","Couple + C. LE 16 ","","","","","5"
"Never","1997","66 and older","1-pers.-HH","","","","","5"
"Never","1997","66 and older","(Married) couple without C. ","","","","","5"
"Never","1997","35-65 y.","Couple + C. GT 16 ","","","","","5"
"Never","1997","35-65 y.","Couple + C. LE and GT 16","","","","","5"
"Never","1997","66 and older","Single parent ","","","","","5"
"Never","1997","66 and older","Couple + C. LE 16 ","","","","","5"
"Never","1997","66 and older","Couple + C. GT 16 ","","","","","5"
"Never","1997","66 and older","Couple + C. LE and GT 16","","","","","5"
"Rarely","1997","16-34 y.","1-pers.-HH","","","","","4"
"Rarely","1997","16-34 y.","(Married) couple without C. ","","","","","4"
"Rarely","1997","16-34 y.","Single parent ","","","","","4"
"Rarely","1997","16-34 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","1997","16-34 y.","Couple + C. LE 16 ","","","","","4"
"Rarely","1997","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"Rarely","1997","35-65 y.","1-pers.-HH","","","","","4"
"Rarely","1997","35-65 y.","(Married) couple without C. ","","","","","4"
"Rarely","1997","35-65 y.","Single parent ","","","","","4"
"Rarely","1997","35-65 y.","Couple + C. LE 16 ","","","","","4"
"Rarely","1997","35-65 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","1997","35-65 y.","Couple + C. LE and GT 16","","","","","4"
"Rarely","1997","66 and older","1-pers.-HH","","","","","4"
"Rarely","1997","66 and older","(Married) couple without C. ","","","","","4"
"Rarely","1997","66 and older","Single parent ","","","","","4"
"Rarely","1997","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","1997","66 and older","Couple + C. GT 16 ","","","","","4"
"Rarely","1997","66 and older","Couple + C. LE and GT 16","","","","","4"
"Daily","1998","16-34 y.","1-pers.-HH","1","","","","1"
"Daily","1998","16-34 y.","(Married) couple without C. ","2","","","","1"
"Daily","1998","16-34 y.","Single parent ","","","","","1"
"Daily","1998","16-34 y.","Couple + C. LE 16 ","2","","","","1"
"Daily","1998","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1998","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1998","35-65 y.","1-pers.-HH","1","","","","1"
"Daily","1998","35-65 y.","(Married) couple without C. ","5","","","","1"
"Daily","1998","35-65 y.","Single parent ","","","","","1"
"Daily","1998","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1998","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1998","35-65 y.","Couple + C. LE and GT 16","1","","","","1"
"Daily","1998","66 and older","1-pers.-HH","1","","","","1"
"Daily","1998","66 and older","(Married) couple without C. ","1","","","","1"
"Daily","1998","66 and older","Single parent ","","","","","1"
"Daily","1998","66 and older","Couple + C. LE 16 ","","","","","1"
"Daily","1998","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","1998","66 and older","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1998","16-34 y.","Single parent ","77","0.271498897287687","0.221173570297687","0.321824224277687","3"
"Min 1x per month","1998","16-34 y.","1-pers.-HH","144","0.303758355651049","0.263569261895532","0.343947449406566","3"
"Min 1x per month","1998","16-34 y.","(Married) couple without C. ","256","0.280493404765687","0.251369224544042","0.309617584987333","3"
"Min 1x per month","1998","16-34 y.","Couple + C. LE 16 ","325","0.217556382743088","0.196393047874584","0.238719717611593","3"
"Min 1x per month","1998","16-34 y.","Couple + C. GT 16 ","265","0.264645443464864","0.236855285414621","0.292435601515107","3"
"Min 1x per month","1998","16-34 y.","Couple + C. LE and GT 16","117","0.282010482913946","0.241067377589928","0.322953588237964","3"
"Min 1x per month","1998","35-65 y.","1-pers.-HH","160","0.245547767166636","0.212044486864655","0.279051047468618","3"
"Min 1x per month","1998","35-65 y.","(Married) couple without C. ","640","0.29676473456628","0.277942885766509","0.315586583366051","3"
"Min 1x per month","1998","35-65 y.","Single parent ","64","0.198084762230203","0.156683568898597","0.239485955561809","3"
"Min 1x per month","1998","35-65 y.","Couple + C. LE 16 ","426","0.2701134480927","0.248610801026209","0.29161609515919","3"
"Min 1x per month","1998","35-65 y.","Couple + C. GT 16 ","322","0.236022643664954","0.214322688664612","0.257722598665296","3"
"Min 1x per month","1998","35-65 y.","Couple + C. LE and GT 16","151","0.202527509275163","0.17434222364638","0.230712794903946","3"
"Min 1x per month","1998","66 and older","1-pers.-HH","126","0.213609200940313","0.181137759380821","0.246080642499805","3"
"Min 1x per month","1998","66 and older","(Married) couple without C. ","240","0.235745218397987","0.209183625506676","0.262306811289297","3"
"Min 1x per month","1998","66 and older","Single parent ","10","","","","3"
"Min 1x per month","1998","66 and older","Couple + C. GT 16 ","17","","","","3"
"Min 1x per month","1998","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1998","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","1998","16-34 y.","(Married) couple without C. ","33","0.038819676058449","0.0262968201760307","0.0513425319408673","2"
"Min 1x per week","1998","16-34 y.","1-pers.-HH","24","","","","2"
"Min 1x per week","1998","16-34 y.","Couple + C. GT 16 ","55","0.0525642295836632","0.0385060057817306","0.0666224533855957","2"
"Min 1x per week","1998","16-34 y.","Couple + C. LE and GT 16","20","","","","2"
"Min 1x per week","1998","35-65 y.","1-pers.-HH","35","0.0511134684722712","0.0339708057946632","0.0682561311498791","2"
"Min 1x per week","1998","16-34 y.","Single parent ","23","","","","2"
"Min 1x per week","1998","16-34 y.","Couple + C. LE 16 ","50","0.0363558366546869","0.0267548231069082","0.0459568502024656","2"
"Min 1x per week","1998","35-65 y.","(Married) couple without C. ","132","0.0632458513111831","0.0532173820426226","0.0732743205797435","2"
"Min 1x per week","1998","35-65 y.","Single parent ","20","","","","2"
"Min 1x per week","1998","35-65 y.","Couple + C. LE 16 ","83","0.0484156455360478","0.0380210486358961","0.0588102424361994","2"
"Min 1x per week","1998","35-65 y.","Couple + C. GT 16 ","56","0.038982276958947","0.0290912575402074","0.0488732963776867","2"
"Min 1x per week","1998","35-65 y.","Couple + C. LE and GT 16","16","","","","2"
"Min 1x per week","1998","66 and older","Single parent ","5","","","","2"
"Min 1x per week","1998","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1998","66 and older","1-pers.-HH","26","","","","2"
"Min 1x per week","1998","66 and older","(Married) couple without C. ","68","0.0748754539020946","0.0584058397965832","0.0913450680076061","2"
"Min 1x per week","1998","66 and older","Couple + C. GT 16 ","3","","","","2"
"Min 1x per week","1998","66 and older","Couple + C. LE and GT 16","","","","","2"
"Never","1998","16-34 y.","1-pers.-HH","35","0.0504098633788737","0.0312897723235994","0.069529954434148","5"
"Never","1998","16-34 y.","(Married) couple without C. ","43","0.0440971315989387","0.0307868560628637","0.0574074071350138","5"
"Never","1998","16-34 y.","Couple + C. LE and GT 16","30","0.0542551240380709","0.0336442466572845","0.0748660014188573","5"
"Never","1998","16-34 y.","Single parent ","31","0.111438679448998","0.0758305512930821","0.147046807604914","5"
"Never","1998","16-34 y.","Couple + C. LE 16 ","134","0.0862720938740787","0.0718703435686184","0.100673844179539","5"
"Never","1998","16-34 y.","Couple + C. GT 16 ","74","0.0756549121836766","0.0589960227050877","0.0923138016622654","5"
"Never","1998","35-65 y.","1-pers.-HH","116","0.168378566688622","0.139250631261818","0.197506502115426","5"
"Never","1998","35-65 y.","(Married) couple without C. ","198","0.0751670201793361","0.0643039862687518","0.0860300540899205","5"
"Never","1998","35-65 y.","Single parent ","54","0.152465831001348","0.115124657454329","0.189807004548367","5"
"Never","1998","35-65 y.","Couple + C. LE 16 ","98","0.0545941388813054","0.043592096904147","0.0655961808584638","5"
"Never","1998","66 and older","1-pers.-HH","169","0.282113015856712","0.24645871035112","0.317767321362305","5"
"Never","1998","66 and older","(Married) couple without C. ","151","0.146917717086945","0.12476402402754","0.169071410146351","5"
"Never","1998","35-65 y.","Couple + C. GT 16 ","158","0.0984189094265021","0.083196499041421","0.113641319811583","5"
"Never","1998","35-65 y.","Couple + C. LE and GT 16","75","0.094869638976098","0.07431822230738","0.115421055644816","5"
"Never","1998","66 and older","Single parent ","15","","","","5"
"Never","1998","66 and older","Couple + C. LE 16 ","","","","","5"
"Never","1998","66 and older","Couple + C. GT 16 ","22","","","","5"
"Never","1998","66 and older","Couple + C. LE and GT 16","","","","","5"
"Rarely","1998","16-34 y.","(Married) couple without C. ","580","0.635578533760702","0.60437803194216","0.666779035579245","4"
"Rarely","1998","16-34 y.","1-pers.-HH","299","0.577771809027274","0.534608385305601","0.620935232748947","4"
"Rarely","1998","16-34 y.","Single parent ","169","0.55343391530208","0.497178644850216","0.609689185753945","4"
"Rarely","1998","16-34 y.","Couple + C. LE 16 ","949","0.659459621624782","0.635151574211153","0.683767669038412","4"
"Rarely","1998","16-34 y.","Couple + C. GT 16 ","574","0.607135414767796","0.5763691597082","0.637901669827392","4"
"Rarely","1998","16-34 y.","Couple + C. LE and GT 16","297","0.621683781551381","0.577557091768376","0.665810471334386","4"
"Rarely","1998","35-65 y.","1-pers.-HH","322","0.534258605632054","0.495430013425565","0.573087197838543","4"
"Rarely","1998","35-65 y.","(Married) couple without C. ","1288","0.563334530721658","0.542900058487414","0.583769002955901","4"
"Rarely","1998","35-65 y.","Single parent ","218","0.6026103358332","0.551776876691795","0.653443794974604","4"
"Rarely","1998","35-65 y.","Couple + C. GT 16 ","935","0.626576169949597","0.601857237767034","0.65129510213216","4"
"Rarely","1998","35-65 y.","Couple + C. LE 16 ","1031","0.626876767489947","0.603455608870289","0.650297926109606","4"
"Rarely","1998","35-65 y.","Couple + C. LE and GT 16","538","0.687308263950506","0.654795300277982","0.71982122762303","4"
"Rarely","1998","66 and older","1-pers.-HH","290","0.455752793818134","0.416294786055158","0.49521080158111","4"
"Rarely","1998","66 and older","(Married) couple without C. ","521","0.54100068706316","0.509817642641583","0.572183731484737","4"
"Rarely","1998","66 and older","Single parent ","19","","","","4"
"Rarely","1998","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","1998","66 and older","Couple + C. GT 16 ","71","0.641435818905562","0.553012069750552","0.729859568060572","4"
"Rarely","1998","66 and older","Couple + C. LE and GT 16","1","","","","4"
"Daily","1999","16-34 y.","1-pers.-HH","","","","","1"
"Daily","1999","16-34 y.","(Married) couple without C. ","","","","","1"
"Daily","1999","16-34 y.","Single parent ","","","","","1"
"Daily","1999","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1999","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1999","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1999","35-65 y.","1-pers.-HH","","","","","1"
"Daily","1999","35-65 y.","(Married) couple without C. ","","","","","1"
"Daily","1999","35-65 y.","Single parent ","","","","","1"
"Daily","1999","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1999","66 and older","Single parent ","","","","","1"
"Daily","1999","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1999","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1999","66 and older","1-pers.-HH","","","","","1"
"Daily","1999","66 and older","(Married) couple without C. ","","","","","1"
"Daily","1999","66 and older","Couple + C. LE and GT 16","","","","","1"
"Daily","1999","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","1999","66 and older","Couple + C. LE 16 ","","","","","1"
"Min 1x per month","1999","16-34 y.","Single parent ","","","","","3"
"Min 1x per month","1999","16-34 y.","(Married) couple without C. ","","","","","3"
"Min 1x per month","1999","16-34 y.","1-pers.-HH","","","","","3"
"Min 1x per month","1999","16-34 y.","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1999","16-34 y.","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1999","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1999","35-65 y.","1-pers.-HH","","","","","3"
"Min 1x per month","1999","35-65 y.","(Married) couple without C. ","","","","","3"
"Min 1x per month","1999","35-65 y.","Single parent ","","","","","3"
"Min 1x per month","1999","35-65 y.","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1999","66 and older","Single parent ","","","","","3"
"Min 1x per month","1999","35-65 y.","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1999","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1999","66 and older","1-pers.-HH","","","","","3"
"Min 1x per month","1999","66 and older","(Married) couple without C. ","","","","","3"
"Min 1x per month","1999","66 and older","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1999","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1999","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","1999","16-34 y.","1-pers.-HH","","","","","2"
"Min 1x per week","1999","16-34 y.","(Married) couple without C. ","","","","","2"
"Min 1x per week","1999","16-34 y.","Single parent ","","","","","2"
"Min 1x per week","1999","16-34 y.","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1999","16-34 y.","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1999","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1999","35-65 y.","1-pers.-HH","","","","","2"
"Min 1x per week","1999","35-65 y.","(Married) couple without C. ","","","","","2"
"Min 1x per week","1999","35-65 y.","Single parent ","","","","","2"
"Min 1x per week","1999","35-65 y.","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1999","35-65 y.","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1999","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1999","66 and older","Single parent ","","","","","2"
"Min 1x per week","1999","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1999","66 and older","1-pers.-HH","","","","","2"
"Min 1x per week","1999","66 and older","(Married) couple without C. ","","","","","2"
"Min 1x per week","1999","66 and older","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1999","66 and older","Couple + C. LE and GT 16","","","","","2"
"Never","1999","16-34 y.","(Married) couple without C. ","","","","","5"
"Never","1999","16-34 y.","1-pers.-HH","","","","","5"
"Never","1999","16-34 y.","Single parent ","","","","","5"
"Never","1999","16-34 y.","Couple + C. LE 16 ","","","","","5"
"Never","1999","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Never","1999","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Never","1999","35-65 y.","1-pers.-HH","","","","","5"
"Never","1999","35-65 y.","(Married) couple without C. ","","","","","5"
"Never","1999","35-65 y.","Single parent ","","","","","5"
"Never","1999","35-65 y.","Couple + C. LE 16 ","","","","","5"
"Never","1999","66 and older","(Married) couple without C. ","","","","","5"
"Never","1999","35-65 y.","Couple + C. GT 16 ","","","","","5"
"Never","1999","35-65 y.","Couple + C. LE and GT 16","","","","","5"
"Never","1999","66 and older","1-pers.-HH","","","","","5"
"Never","1999","66 and older","Single parent ","","","","","5"
"Never","1999","66 and older","Couple + C. LE 16 ","","","","","5"
"Never","1999","66 and older","Couple + C. GT 16 ","","","","","5"
"Never","1999","66 and older","Couple + C. LE and GT 16","","","","","5"
"Rarely","1999","16-34 y.","1-pers.-HH","","","","","4"
"Rarely","1999","16-34 y.","(Married) couple without C. ","","","","","4"
"Rarely","1999","16-34 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","1999","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"Rarely","1999","35-65 y.","1-pers.-HH","","","","","4"
"Rarely","1999","16-34 y.","Single parent ","","","","","4"
"Rarely","1999","16-34 y.","Couple + C. LE 16 ","","","","","4"
"Rarely","1999","35-65 y.","(Married) couple without C. ","","","","","4"
"Rarely","1999","35-65 y.","Single parent ","","","","","4"
"Rarely","1999","35-65 y.","Couple + C. LE 16 ","","","","","4"
"Rarely","1999","35-65 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","1999","35-65 y.","Couple + C. LE and GT 16","","","","","4"
"Rarely","1999","66 and older","Couple + C. GT 16 ","","","","","4"
"Rarely","1999","66 and older","1-pers.-HH","","","","","4"
"Rarely","1999","66 and older","(Married) couple without C. ","","","","","4"
"Rarely","1999","66 and older","Single parent ","","","","","4"
"Rarely","1999","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","1999","66 and older","Couple + C. LE and GT 16","","","","","4"
"Daily","2000","16-34 y.","1-pers.-HH","","","","","1"
"Daily","2000","16-34 y.","(Married) couple without C. ","","","","","1"
"Daily","2000","16-34 y.","Single parent ","","","","","1"
"Daily","2000","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Daily","2000","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Daily","2000","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","2000","35-65 y.","1-pers.-HH","","","","","1"
"Daily","2000","35-65 y.","(Married) couple without C. ","","","","","1"
"Daily","2000","35-65 y.","Single parent ","","","","","1"
"Daily","2000","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Daily","2000","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Daily","2000","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","2000","66 and older","1-pers.-HH","","","","","1"
"Daily","2000","66 and older","(Married) couple without C. ","","","","","1"
"Daily","2000","66 and older","Single parent ","","","","","1"
"Daily","2000","66 and older","Couple + C. LE and GT 16","","","","","1"
"Daily","2000","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","2000","66 and older","Couple + C. LE 16 ","","","","","1"
"Min 1x per month","2000","16-34 y.","1-pers.-HH","","","","","3"
"Min 1x per month","2000","16-34 y.","(Married) couple without C. ","","","","","3"
"Min 1x per month","2000","16-34 y.","Single parent ","","","","","3"
"Min 1x per month","2000","16-34 y.","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2000","16-34 y.","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2000","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2000","35-65 y.","1-pers.-HH","","","","","3"
"Min 1x per month","2000","35-65 y.","(Married) couple without C. ","","","","","3"
"Min 1x per month","2000","35-65 y.","Single parent ","","","","","3"
"Min 1x per month","2000","35-65 y.","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2000","35-65 y.","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2000","66 and older","Single parent ","","","","","3"
"Min 1x per month","2000","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2000","66 and older","1-pers.-HH","","","","","3"
"Min 1x per month","2000","66 and older","(Married) couple without C. ","","","","","3"
"Min 1x per month","2000","66 and older","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2000","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2000","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","2000","16-34 y.","1-pers.-HH","","","","","2"
"Min 1x per week","2000","16-34 y.","(Married) couple without C. ","","","","","2"
"Min 1x per week","2000","16-34 y.","Single parent ","","","","","2"
"Min 1x per week","2000","16-34 y.","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2000","16-34 y.","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2000","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2000","35-65 y.","1-pers.-HH","","","","","2"
"Min 1x per week","2000","35-65 y.","(Married) couple without C. ","","","","","2"
"Min 1x per week","2000","35-65 y.","Single parent ","","","","","2"
"Min 1x per week","2000","35-65 y.","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2000","35-65 y.","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2000","66 and older","(Married) couple without C. ","","","","","2"
"Min 1x per week","2000","66 and older","Single parent ","","","","","2"
"Min 1x per week","2000","66 and older","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2000","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2000","66 and older","1-pers.-HH","","","","","2"
"Min 1x per week","2000","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2000","66 and older","Couple + C. GT 16 ","","","","","2"
"Never","2000","16-34 y.","1-pers.-HH","","","","","5"
"Never","2000","16-34 y.","(Married) couple without C. ","","","","","5"
"Never","2000","16-34 y.","Single parent ","","","","","5"
"Never","2000","16-34 y.","Couple + C. LE 16 ","","","","","5"
"Never","2000","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Never","2000","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Never","2000","35-65 y.","1-pers.-HH","","","","","5"
"Never","2000","35-65 y.","(Married) couple without C. ","","","","","5"
"Never","2000","35-65 y.","Single parent ","","","","","5"
"Never","2000","35-65 y.","Couple + C. LE 16 ","","","","","5"
"Never","2000","66 and older","(Married) couple without C. ","","","","","5"
"Never","2000","35-65 y.","Couple + C. GT 16 ","","","","","5"
"Never","2000","35-65 y.","Couple + C. LE and GT 16","","","","","5"
"Never","2000","66 and older","1-pers.-HH","","","","","5"
"Never","2000","66 and older","Single parent ","","","","","5"
"Never","2000","66 and older","Couple + C. LE 16 ","","","","","5"
"Never","2000","66 and older","Couple + C. GT 16 ","","","","","5"
"Never","2000","66 and older","Couple + C. LE and GT 16","","","","","5"
"Rarely","2000","16-34 y.","1-pers.-HH","","","","","4"
"Rarely","2000","16-34 y.","(Married) couple without C. ","","","","","4"
"Rarely","2000","16-34 y.","Single parent ","","","","","4"
"Rarely","2000","16-34 y.","Couple + C. LE 16 ","","","","","4"
"Rarely","2000","16-34 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","2000","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"Rarely","2000","35-65 y.","1-pers.-HH","","","","","4"
"Rarely","2000","35-65 y.","(Married) couple without C. ","","","","","4"
"Rarely","2000","35-65 y.","Single parent ","","","","","4"
"Rarely","2000","35-65 y.","Couple + C. LE 16 ","","","","","4"
"Rarely","2000","35-65 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","2000","35-65 y.","Couple + C. LE and GT 16","","","","","4"
"Rarely","2000","66 and older","Couple + C. GT 16 ","","","","","4"
"Rarely","2000","66 and older","1-pers.-HH","","","","","4"
"Rarely","2000","66 and older","(Married) couple without C. ","","","","","4"
"Rarely","2000","66 and older","Single parent ","","","","","4"
"Rarely","2000","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","2000","66 and older","Couple + C. LE and GT 16","","","","","4"
"Daily","2001","16-34 y.","1-pers.-HH","","","","","1"
"Daily","2001","16-34 y.","(Married) couple without C. ","","","","","1"
"Daily","2001","16-34 y.","Single parent ","","","","","1"
"Daily","2001","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Daily","2001","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Daily","2001","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","2001","35-65 y.","1-pers.-HH","","","","","1"
"Daily","2001","35-65 y.","(Married) couple without C. ","","","","","1"
"Daily","2001","35-65 y.","Single parent ","","","","","1"
"Daily","2001","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Daily","2001","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Daily","2001","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","2001","66 and older","1-pers.-HH","","","","","1"
"Daily","2001","66 and older","(Married) couple without C. ","","","","","1"
"Daily","2001","66 and older","Single parent ","","","","","1"
"Daily","2001","66 and older","Couple + C. LE 16 ","","","","","1"
"Daily","2001","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","2001","66 and older","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2001","16-34 y.","(Married) couple without C. ","","","","","3"
"Min 1x per month","2001","16-34 y.","1-pers.-HH","","","","","3"
"Min 1x per month","2001","16-34 y.","Single parent ","","","","","3"
"Min 1x per month","2001","16-34 y.","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2001","16-34 y.","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2001","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2001","35-65 y.","1-pers.-HH","","","","","3"
"Min 1x per month","2001","35-65 y.","(Married) couple without C. ","","","","","3"
"Min 1x per month","2001","35-65 y.","Single parent ","","","","","3"
"Min 1x per month","2001","35-65 y.","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2001","35-65 y.","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2001","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2001","66 and older","1-pers.-HH","","","","","3"
"Min 1x per month","2001","66 and older","(Married) couple without C. ","","","","","3"
"Min 1x per month","2001","66 and older","Single parent ","","","","","3"
"Min 1x per month","2001","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2001","66 and older","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2001","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2001","16-34 y.","(Married) couple without C. ","","","","","2"
"Min 1x per week","2001","16-34 y.","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2001","16-34 y.","1-pers.-HH","","","","","2"
"Min 1x per week","2001","16-34 y.","Single parent ","","","","","2"
"Min 1x per week","2001","16-34 y.","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2001","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2001","35-65 y.","1-pers.-HH","","","","","2"
"Min 1x per week","2001","35-65 y.","(Married) couple without C. ","","","","","2"
"Min 1x per week","2001","35-65 y.","Single parent ","","","","","2"
"Min 1x per week","2001","35-65 y.","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2001","35-65 y.","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2001","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2001","66 and older","1-pers.-HH","","","","","2"
"Min 1x per week","2001","66 and older","(Married) couple without C. ","","","","","2"
"Min 1x per week","2001","66 and older","Single parent ","","","","","2"
"Min 1x per week","2001","66 and older","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2001","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2001","66 and older","Couple + C. GT 16 ","","","","","2"
"Never","2001","16-34 y.","(Married) couple without C. ","","","","","5"
"Never","2001","16-34 y.","1-pers.-HH","","","","","5"
"Never","2001","16-34 y.","Single parent ","","","","","5"
"Never","2001","16-34 y.","Couple + C. LE 16 ","","","","","5"
"Never","2001","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Never","2001","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Never","2001","35-65 y.","1-pers.-HH","","","","","5"
"Never","2001","35-65 y.","(Married) couple without C. ","","","","","5"
"Never","2001","35-65 y.","Single parent ","","","","","5"
"Never","2001","35-65 y.","Couple + C. LE 16 ","","","","","5"
"Never","2001","35-65 y.","Couple + C. GT 16 ","","","","","5"
"Never","2001","35-65 y.","Couple + C. LE and GT 16","","","","","5"
"Never","2001","66 and older","1-pers.-HH","","","","","5"
"Never","2001","66 and older","(Married) couple without C. ","","","","","5"
"Never","2001","66 and older","Single parent ","","","","","5"
"Never","2001","66 and older","Couple + C. LE 16 ","","","","","5"
