"pli0082","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Daily","1998","Lower Saxony","Male","","","",""
"Daily","1998","Lower Saxony","Female","1","","",""
"Daily","1998","Bremen","Male","","","",""
"Daily","1998","Bremen","Female","","","",""
"Daily","1998","North Rhine-Westphalia","Male","3","","",""
"Daily","1998","North Rhine-Westphalia","Female","2","","",""
"Daily","1998","Hesse","Male","1","","",""
"Daily","1998","Hesse","Female","1","","",""
"Daily","1998","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","1998","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","1998","Baden-Württemberg","Male","","","",""
"Daily","1998","Baden-Württemberg","Female","","","",""
"Daily","1998","Bavaria","Male","1","","",""
"Daily","1998","Bavaria","Female","","","",""
"Daily","1998","Berlin","Male","1","","",""
"Daily","1998","Berlin","Female","","","",""
"Daily","1998","Brandenburg","Male","1","","",""
"Daily","1998","Brandenburg","Female","","","",""
"Daily","1998","Mecklenburg-Western Pomerania","Male","1","","",""
"Daily","1998","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","1998","Saxony","Male","1","","",""
"Daily","1998","Saxony","Female","","","",""
"Daily","1998","Saxony-Anhalt","Male","","","",""
"Daily","1998","Saxony-Anhalt","Female","","","",""
"Daily","1998","Thuringia","Male","1","","",""
"Daily","1998","Thuringia","Female","","","",""
"Min 1x per week","1998","Schleswig-Holstein","Male","7","","",""
"Min 1x per week","1998","Schleswig-Holstein","Female","7","","",""
"Min 1x per week","1998","Hamburg","Male","4","","",""
"Min 1x per week","1998","Hamburg","Female","4","","",""
"Min 1x per week","1998","Lower Saxony","Male","32","0.0592578215082713","0.0402864924478087","0.0782291505687338"
"Min 1x per week","1998","Lower Saxony","Female","30","0.0491667265494587","0.0319377993271729","0.0663956537717445"
"Min 1x per week","1998","Bremen","Male","","","",""
"Min 1x per week","1998","Bremen","Female","2","","",""
"Min 1x per week","1998","North Rhine-Westphalia","Male","54","0.0406547400998496","0.0301780324094273","0.0511314477902719"
"Min 1x per week","1998","North Rhine-Westphalia","Female","49","0.0369501816626129","0.0272739929681107","0.0466263703571151"
"Min 1x per week","1998","Hesse","Male","24","","",""
"Min 1x per week","1998","Hesse","Female","28","","",""
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Male","24","","",""
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Female","19","","",""
"Min 1x per week","1998","Baden-Württemberg","Male","37","0.0394462633355116","0.0265853881725041","0.0523071384985191"
"Min 1x per week","1998","Baden-Württemberg","Female","40","0.0445151862483234","0.0313100074055387","0.0577203650911082"
"Min 1x per week","1998","Bavaria","Male","56","0.0805621236962449","0.0627911041776035","0.0983331432148863"
"Min 1x per week","1998","Bavaria","Female","52","0.0563053688925228","0.041731426672204","0.0708793111128417"
"Min 1x per week","1998","Berlin","Male","16","","",""
"Min 1x per week","1998","Berlin","Female","13","","",""
"Min 1x per week","1998","Brandenburg","Male","10","","",""
"Min 1x per week","1998","Brandenburg","Female","8","","",""
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Male","17","","",""
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Female","12","","",""
"Min 1x per week","1998","Saxony","Male","32","0.0719405924752815","0.0506910875137409","0.0931900974368222"
"Min 1x per week","1998","Saxony","Female","30","0.0474878384623969","0.030637879573021","0.0643377973517728"
"Min 1x per week","1998","Saxony-Anhalt","Male","18","","",""
"Min 1x per week","1998","Saxony-Anhalt","Female","16","","",""
"Min 1x per week","1998","Thuringia","Male","20","","",""
"Min 1x per week","1998","Thuringia","Female","14","","",""
"Min 1x per month","1998","Schleswig-Holstein","Male","42","0.250864326560259","0.184313419041646","0.317415234078872"
"Min 1x per month","1998","Schleswig-Holstein","Female","59","0.296761215483265","0.231974436987605","0.361547993978924"
"Min 1x per month","1998","Hamburg","Male","20","","",""
"Min 1x per month","1998","Hamburg","Female","20","","",""
"Min 1x per month","1998","Lower Saxony","Male","139","0.254843536894143","0.219828857317194","0.289858216471092"
"Min 1x per month","1998","Lower Saxony","Female","151","0.256030623635441","0.221253481497019","0.290807765773863"
"Min 1x per month","1998","Bremen","Male","12","","",""
"Min 1x per month","1998","Bremen","Female","11","","",""
"Min 1x per month","1998","North Rhine-Westphalia","Male","334","0.252843636347437","0.229786066705602","0.275901205989271"
"Min 1x per month","1998","North Rhine-Westphalia","Female","308","0.219898749295045","0.198653661514412","0.241143837075679"
"Min 1x per month","1998","Hesse","Male","120","0.279563648459839","0.238551989799853","0.320575307119825"
"Min 1x per month","1998","Hesse","Female","115","0.244956030397167","0.206602555758371","0.283309505035962"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Male","78","0.233080557132462","0.190848170582873","0.275312943682052"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Female","81","0.212105177978704","0.172915679229862","0.251294676727546"
"Min 1x per month","1998","Baden-Württemberg","Male","204","0.267417408902502","0.238173872516735","0.296660945288269"
"Min 1x per month","1998","Baden-Württemberg","Female","199","0.230224658019427","0.2032698519541","0.257179464084755"
"Min 1x per month","1998","Bavaria","Male","269","0.307995188871666","0.277850401926987","0.338139975816345"
"Min 1x per month","1998","Bavaria","Female","264","0.272972015873528","0.244806285047236","0.30113774669982"
"Min 1x per month","1998","Berlin","Male","79","0.322890051539285","0.265044740613459","0.380735362465111"
"Min 1x per month","1998","Berlin","Female","74","0.276085804938518","0.223627823558043","0.328543786318994"
"Min 1x per month","1998","Brandenburg","Male","71","0.208395625878021","0.162738382014082","0.254052869741959"
"Min 1x per month","1998","Brandenburg","Female","69","0.214651167066742","0.169524583071184","0.2597777510623"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Male","50","0.216741761889468","0.159639030989638","0.273844492789297"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Female","59","0.299515505615509","0.237267514277399","0.361763496953619"
"Min 1x per month","1998","Saxony","Male","164","0.268177599742931","0.231745179554264","0.304610019931597"
"Min 1x per month","1998","Saxony","Female","160","0.266838568286486","0.231795954987872","0.301881181585101"
"Min 1x per month","1998","Saxony-Anhalt","Male","74","0.239987444202209","0.193839242099779","0.286135646304639"
"Min 1x per month","1998","Saxony-Anhalt","Female","81","0.213453415578173","0.171244170499607","0.255662660656738"
"Min 1x per month","1998","Thuringia","Male","90","0.234642635627475","0.190435096994081","0.27885017426087"
"Min 1x per month","1998","Thuringia","Female","85","0.203940968778603","0.163375793029171","0.244506144528035"
"Rarely","1998","Schleswig-Holstein","Male","102","0.635570893658782","0.561688183645166","0.709453603672399"
"Rarely","1998","Schleswig-Holstein","Female","107","0.574998225612548","0.504891443866725","0.645105007358371"
"Rarely","1998","Hamburg","Male","36","0.522910754530582","0.404195306729491","0.641626202331672"
"Rarely","1998","Hamburg","Female","43","0.451695267774859","0.345898500996624","0.557492034553094"
"Rarely","1998","Lower Saxony","Male","371","0.605653941562137","0.566385774111088","0.644922109013186"
"Rarely","1998","Lower Saxony","Female","367","0.591616255914189","0.552448861959844","0.630783649868534"
"Rarely","1998","Bremen","Male","32","0.639137946944279","0.501839042613389","0.77643685127517"
"Rarely","1998","Bremen","Female","34","0.594914569834749","0.462751301394967","0.727077838274531"
"Rarely","1998","North Rhine-Westphalia","Male","835","0.60548142427954","0.579553610098265","0.631409238460814"
"Rarely","1998","North Rhine-Westphalia","Female","917","0.6181373945909","0.593216264201106","0.643058524980693"
"Rarely","1998","Hesse","Male","256","0.559324324215875","0.513955182018061","0.604693466413689"
"Rarely","1998","Hesse","Female","278","0.580160007008032","0.536146059361772","0.624173954654293"
"Rarely","1998","Rhineland-Palatinate,Saarland","Male","230","0.557274839602343","0.507659091269759","0.606890587934927"
"Rarely","1998","Rhineland-Palatinate,Saarland","Female","248","0.576040580452195","0.528665644674316","0.623415516230075"
"Rarely","1998","Baden-Württemberg","Male","542","0.598141552978758","0.565748991424175","0.63053411453334"
"Rarely","1998","Baden-Württemberg","Female","567","0.58726507591462","0.555741825478341","0.618788326350899"
"Rarely","1998","Bavaria","Male","517","0.547814091515988","0.515315779246625","0.580312403785352"
"Rarely","1998","Bavaria","Female","556","0.558523794853208","0.527128765919231","0.589918823787184"
"Rarely","1998","Berlin","Male","137","0.531798200700198","0.470067500764821","0.593528900635575"
"Rarely","1998","Berlin","Female","173","0.618524770446123","0.561527020819419","0.675522520072827"
"Rarely","1998","Brandenburg","Male","188","0.608248446316985","0.553375640559008","0.663121252074962"
"Rarely","1998","Brandenburg","Female","201","0.603003973827964","0.549228072541017","0.65677987511491"
"Rarely","1998","Mecklenburg-Western Pomerania","Male","117","0.583997664138936","0.515687310633888","0.652308017643983"
"Rarely","1998","Mecklenburg-Western Pomerania","Female","124","0.570622579913521","0.503354272358763","0.637890887468279"
"Rarely","1998","Saxony","Male","337","0.594064251425395","0.553679326291043","0.634449176559747"
"Rarely","1998","Saxony","Female","362","0.550886320903048","0.511478582124677","0.590294059681419"
"Rarely","1998","Saxony-Anhalt","Male","191","0.528288678193674","0.47434706334272","0.582230293044628"
"Rarely","1998","Saxony-Anhalt","Female","218","0.58049999276863","0.529665218266497","0.631334767270763"
"Rarely","1998","Thuringia","Male","214","0.601099709050166","0.550017911239454","0.652181506860878"
"Rarely","1998","Thuringia","Female","243","0.635125958303619","0.586660770350081","0.683591146257157"
"Never","1998","Schleswig-Holstein","Male","12","","",""
"Never","1998","Schleswig-Holstein","Female","18","","",""
"Never","1998","Hamburg","Male","8","","",""
"Never","1998","Hamburg","Female","18","","",""
"Never","1998","Lower Saxony","Male","53","0.080244700035449","0.0584156952202966","0.102073704850601"
"Never","1998","Lower Saxony","Female","56","0.102334388574748","0.0781832006465686","0.126485576502928"
"Never","1998","Bremen","Male","3","","",""
"Never","1998","Bremen","Female","6","","",""
"Never","1998","North Rhine-Westphalia","Male","139","0.0995503116155759","0.0836673018364151","0.115433321394737"
"Never","1998","North Rhine-Westphalia","Female","184","0.123471117144093","0.106596362477787","0.140345871810398"
"Never","1998","Hesse","Male","59","0.110892689902903","0.0821982518008372","0.139587128004968"
"Never","1998","Hesse","Female","61","0.111506754695314","0.0834361234531784","0.13957738593745"
"Never","1998","Rhineland-Palatinate,Saarland","Male","53","0.133816445214954","0.0998087313659249","0.167824159063983"
"Never","1998","Rhineland-Palatinate,Saarland","Female","70","0.163270799176737","0.127837901326654","0.198703697026821"
"Never","1998","Baden-Württemberg","Male","97","0.0949947747832286","0.0756224314663756","0.114367118100082"
"Never","1998","Baden-Württemberg","Female","131","0.13799507981763","0.115911729142416","0.160078430492843"
"Never","1998","Bavaria","Male","58","0.0617232202125166","0.0460096283853162","0.077436812039717"
"Never","1998","Bavaria","Female","89","0.112198820380742","0.0922444328871007","0.132153207874383"
"Never","1998","Berlin","Male","18","","",""
"Never","1998","Berlin","Female","19","","",""
"Never","1998","Brandenburg","Male","34","0.144637331107772","0.105098243355458","0.184176418860086"
"Never","1998","Brandenburg","Female","40","0.157397394432747","0.117371163264455","0.197423625601039"
"Never","1998","Mecklenburg-Western Pomerania","Male","15","","",""
"Never","1998","Mecklenburg-Western Pomerania","Female","13","","",""
"Never","1998","Saxony","Male","34","0.063741419548602","0.0436512919921936","0.0838315471050103"
"Never","1998","Saxony","Female","60","0.134787272348069","0.107731603664231","0.161842941031907"
"Never","1998","Saxony-Anhalt","Male","46","0.167828535160258","0.127446383647562","0.208210686672954"
"Never","1998","Saxony-Anhalt","Female","47","0.162838971328744","0.124804491389438","0.200873451268049"
"Never","1998","Thuringia","Male","28","","",""
"Never","1998","Thuringia","Female","37","0.132089444424174","0.0980015616293196","0.166177327219029"
"Daily","1999","Schleswig-Holstein","Male","","","",""
"Daily","1999","Schleswig-Holstein","Female","","","",""
"Daily","1999","Hamburg","Male","","","",""
"Daily","1999","Hamburg","Female","","","",""
"Daily","1999","Lower Saxony","Male","","","",""
"Daily","1999","Lower Saxony","Female","","","",""
"Daily","1999","Bremen","Male","","","",""
"Daily","1999","Bremen","Female","","","",""
"Daily","1999","North Rhine-Westphalia","Male","","","",""
"Daily","1999","North Rhine-Westphalia","Female","","","",""
"Daily","1999","Hesse","Male","","","",""
"Daily","1999","Hesse","Female","","","",""
"Daily","1999","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","1999","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","1999","Baden-Württemberg","Male","","","",""
"Daily","1999","Baden-Württemberg","Female","","","",""
"Daily","1999","Bavaria","Male","","","",""
"Daily","1999","Bavaria","Female","","","",""
"Daily","1999","Berlin","Male","","","",""
"Daily","1999","Berlin","Female","","","",""
"Daily","1999","Brandenburg","Male","","","",""
"Daily","1999","Brandenburg","Female","","","",""
"Daily","1999","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","1999","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","1999","Saxony","Male","","","",""
"Daily","1999","Saxony","Female","","","",""
"Daily","1999","Saxony-Anhalt","Male","","","",""
"Daily","1999","Saxony-Anhalt","Female","","","",""
"Daily","1999","Thuringia","Male","","","",""
"Daily","1999","Thuringia","Female","","","",""
"Min 1x per week","1999","Schleswig-Holstein","Male","","","",""
"Min 1x per week","1999","Schleswig-Holstein","Female","","","",""
"Min 1x per week","1999","Hamburg","Male","","","",""
"Min 1x per week","1999","Hamburg","Female","","","",""
"Min 1x per week","1999","Lower Saxony","Male","","","",""
"Min 1x per week","1999","Lower Saxony","Female","","","",""
"Min 1x per week","1999","Bremen","Male","","","",""
"Min 1x per week","1999","Bremen","Female","","","",""
"Min 1x per week","1999","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","1999","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","1999","Hesse","Male","","","",""
"Min 1x per week","1999","Hesse","Female","","","",""
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","1999","Baden-Württemberg","Male","","","",""
"Min 1x per week","1999","Baden-Württemberg","Female","","","",""
"Min 1x per week","1999","Bavaria","Male","","","",""
"Min 1x per week","1999","Bavaria","Female","","","",""
"Min 1x per week","1999","Berlin","Male","","","",""
"Min 1x per week","1999","Berlin","Female","","","",""
"Min 1x per week","1999","Brandenburg","Male","","","",""
"Min 1x per week","1999","Brandenburg","Female","","","",""
"Min 1x per week","1999","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","1999","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","1999","Saxony","Male","","","",""
"Min 1x per week","1999","Saxony","Female","","","",""
"Min 1x per week","1999","Saxony-Anhalt","Male","","","",""
"Min 1x per week","1999","Saxony-Anhalt","Female","","","",""
"Min 1x per week","1999","Thuringia","Male","","","",""
"Min 1x per week","1999","Thuringia","Female","","","",""
"Min 1x per month","1999","Schleswig-Holstein","Male","","","",""
"Min 1x per month","1999","Schleswig-Holstein","Female","","","",""
"Min 1x per month","1999","Hamburg","Male","","","",""
"Min 1x per month","1999","Hamburg","Female","","","",""
"Min 1x per month","1999","Lower Saxony","Male","","","",""
"Min 1x per month","1999","Lower Saxony","Female","","","",""
"Min 1x per month","1999","Bremen","Male","","","",""
"Min 1x per month","1999","Bremen","Female","","","",""
"Min 1x per month","1999","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","1999","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","1999","Hesse","Male","","","",""
"Min 1x per month","1999","Hesse","Female","","","",""
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","1999","Baden-Württemberg","Male","","","",""
"Min 1x per month","1999","Baden-Württemberg","Female","","","",""
"Min 1x per month","1999","Bavaria","Male","","","",""
"Min 1x per month","1999","Bavaria","Female","","","",""
"Min 1x per month","1999","Berlin","Male","","","",""
"Min 1x per month","1999","Berlin","Female","","","",""
"Min 1x per month","1999","Brandenburg","Male","","","",""
"Min 1x per month","1999","Brandenburg","Female","","","",""
"Min 1x per month","1999","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","1999","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","1999","Saxony","Male","","","",""
"Min 1x per month","1999","Saxony","Female","","","",""
"Min 1x per month","1999","Saxony-Anhalt","Male","","","",""
"Min 1x per month","1999","Saxony-Anhalt","Female","","","",""
"Min 1x per month","1999","Thuringia","Male","","","",""
"Min 1x per month","1999","Thuringia","Female","","","",""
"Rarely","1999","Schleswig-Holstein","Male","","","",""
"Rarely","1999","Schleswig-Holstein","Female","","","",""
"Rarely","1999","Hamburg","Male","","","",""
"Rarely","1999","Hamburg","Female","","","",""
"Rarely","1999","Lower Saxony","Male","","","",""
"Rarely","1999","Lower Saxony","Female","","","",""
"Rarely","1999","Bremen","Male","","","",""
"Rarely","1999","Bremen","Female","","","",""
"Rarely","1999","North Rhine-Westphalia","Male","","","",""
"Rarely","1999","North Rhine-Westphalia","Female","","","",""
"Rarely","1999","Hesse","Male","","","",""
"Rarely","1999","Hesse","Female","","","",""
"Rarely","1999","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","1999","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","1999","Baden-Württemberg","Male","","","",""
"Rarely","1999","Baden-Württemberg","Female","","","",""
"Rarely","1999","Bavaria","Male","","","",""
"Rarely","1999","Bavaria","Female","","","",""
"Rarely","1999","Berlin","Male","","","",""
"Rarely","1999","Berlin","Female","","","",""
"Rarely","1999","Brandenburg","Male","","","",""
"Rarely","1999","Brandenburg","Female","","","",""
"Rarely","1999","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","1999","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","1999","Saxony","Male","","","",""
"Rarely","1999","Saxony","Female","","","",""
"Rarely","1999","Saxony-Anhalt","Male","","","",""
"Rarely","1999","Saxony-Anhalt","Female","","","",""
"Rarely","1999","Thuringia","Male","","","",""
"Rarely","1999","Thuringia","Female","","","",""
"Never","1999","Schleswig-Holstein","Male","","","",""
"Never","1999","Schleswig-Holstein","Female","","","",""
"Never","1999","Hamburg","Male","","","",""
"Never","1999","Hamburg","Female","","","",""
"Never","1999","Lower Saxony","Male","","","",""
"Never","1999","Lower Saxony","Female","","","",""
"Never","1999","Bremen","Male","","","",""
"Never","1999","Bremen","Female","","","",""
"Never","1999","North Rhine-Westphalia","Male","","","",""
"Never","1999","North Rhine-Westphalia","Female","","","",""
"Never","1999","Hesse","Male","","","",""
"Never","1999","Hesse","Female","","","",""
"Never","1999","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","1999","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","1999","Baden-Württemberg","Male","","","",""
"Never","1999","Baden-Württemberg","Female","","","",""
"Never","1999","Bavaria","Male","","","",""
"Never","1999","Bavaria","Female","","","",""
"Never","1999","Berlin","Male","","","",""
"Never","1999","Berlin","Female","","","",""
"Never","1999","Brandenburg","Male","","","",""
"Never","1999","Brandenburg","Female","","","",""
"Never","1999","Mecklenburg-Western Pomerania","Male","","","",""
"Never","1999","Mecklenburg-Western Pomerania","Female","","","",""
"Never","1999","Saxony","Male","","","",""
"Never","1999","Saxony","Female","","","",""
"Never","1999","Saxony-Anhalt","Male","","","",""
"Never","1999","Saxony-Anhalt","Female","","","",""
"Never","1999","Thuringia","Male","","","",""
"Never","1999","Thuringia","Female","","","",""
"Daily","2000","Schleswig-Holstein","Male","","","",""
"Daily","2000","Schleswig-Holstein","Female","","","",""
"Daily","2000","Hamburg","Male","","","",""
"Daily","2000","Hamburg","Female","","","",""
"Daily","2000","Lower Saxony","Male","","","",""
"Daily","2000","Lower Saxony","Female","","","",""
"Daily","2000","Bremen","Male","","","",""
"Daily","2000","Bremen","Female","","","",""
"Daily","2000","North Rhine-Westphalia","Male","","","",""
"Daily","2000","North Rhine-Westphalia","Female","","","",""
"Daily","2000","Hesse","Male","","","",""
"Daily","2000","Hesse","Female","","","",""
"Daily","2000","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2000","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2000","Baden-Württemberg","Male","","","",""
"Daily","2000","Baden-Württemberg","Female","","","",""
"Daily","2000","Bavaria","Male","","","",""
"Daily","2000","Bavaria","Female","","","",""
"Daily","2000","Berlin","Male","","","",""
"Daily","2000","Berlin","Female","","","",""
"Daily","2000","Brandenburg","Male","","","",""
"Daily","2000","Brandenburg","Female","","","",""
"Daily","2000","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2000","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2000","Saxony","Male","","","",""
"Daily","2000","Saxony","Female","","","",""
"Daily","2000","Saxony-Anhalt","Male","","","",""
"Daily","2000","Saxony-Anhalt","Female","","","",""
"Daily","2000","Thuringia","Male","","","",""
"Daily","2000","Thuringia","Female","","","",""
"Min 1x per week","2000","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2000","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2000","Hamburg","Male","","","",""
"Min 1x per week","2000","Hamburg","Female","","","",""
"Min 1x per week","2000","Lower Saxony","Male","","","",""
"Min 1x per week","2000","Lower Saxony","Female","","","",""
"Min 1x per week","2000","Bremen","Male","","","",""
"Min 1x per week","2000","Bremen","Female","","","",""
"Min 1x per week","2000","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2000","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2000","Hesse","Male","","","",""
"Min 1x per week","2000","Hesse","Female","","","",""
"Min 1x per week","2000","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2000","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2000","Baden-Württemberg","Male","","","",""
"Min 1x per week","2000","Baden-Württemberg","Female","","","",""
"Min 1x per week","2000","Bavaria","Male","","","",""
"Min 1x per week","2000","Bavaria","Female","","","",""
"Min 1x per week","2000","Berlin","Male","","","",""
"Min 1x per week","2000","Berlin","Female","","","",""
"Min 1x per week","2000","Brandenburg","Male","","","",""
"Min 1x per week","2000","Brandenburg","Female","","","",""
"Min 1x per week","2000","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2000","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2000","Saxony","Male","","","",""
"Min 1x per week","2000","Saxony","Female","","","",""
"Min 1x per week","2000","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2000","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2000","Thuringia","Male","","","",""
"Min 1x per week","2000","Thuringia","Female","","","",""
"Min 1x per month","2000","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2000","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2000","Hamburg","Male","","","",""
"Min 1x per month","2000","Hamburg","Female","","","",""
"Min 1x per month","2000","Lower Saxony","Male","","","",""
"Min 1x per month","2000","Lower Saxony","Female","","","",""
"Min 1x per month","2000","Bremen","Male","","","",""
"Min 1x per month","2000","Bremen","Female","","","",""
"Min 1x per month","2000","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2000","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2000","Hesse","Male","","","",""
"Min 1x per month","2000","Hesse","Female","","","",""
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2000","Baden-Württemberg","Male","","","",""
"Min 1x per month","2000","Baden-Württemberg","Female","","","",""
"Min 1x per month","2000","Bavaria","Male","","","",""
"Min 1x per month","2000","Bavaria","Female","","","",""
"Min 1x per month","2000","Berlin","Male","","","",""
"Min 1x per month","2000","Berlin","Female","","","",""
"Min 1x per month","2000","Brandenburg","Male","","","",""
"Min 1x per month","2000","Brandenburg","Female","","","",""
"Min 1x per month","2000","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2000","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2000","Saxony","Male","","","",""
"Min 1x per month","2000","Saxony","Female","","","",""
"Min 1x per month","2000","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2000","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2000","Thuringia","Male","","","",""
"Min 1x per month","2000","Thuringia","Female","","","",""
"Rarely","2000","Schleswig-Holstein","Male","","","",""
"Rarely","2000","Schleswig-Holstein","Female","","","",""
"Rarely","2000","Hamburg","Male","","","",""
"Rarely","2000","Hamburg","Female","","","",""
"Rarely","2000","Lower Saxony","Male","","","",""
"Rarely","2000","Lower Saxony","Female","","","",""
"Rarely","2000","Bremen","Male","","","",""
"Rarely","2000","Bremen","Female","","","",""
"Rarely","2000","North Rhine-Westphalia","Male","","","",""
"Rarely","2000","North Rhine-Westphalia","Female","","","",""
"Rarely","2000","Hesse","Male","","","",""
"Rarely","2000","Hesse","Female","","","",""
"Rarely","2000","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2000","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2000","Baden-Württemberg","Male","","","",""
"Rarely","2000","Baden-Württemberg","Female","","","",""
"Rarely","2000","Bavaria","Male","","","",""
"Rarely","2000","Bavaria","Female","","","",""
"Rarely","2000","Berlin","Male","","","",""
"Rarely","2000","Berlin","Female","","","",""
"Rarely","2000","Brandenburg","Male","","","",""
"Rarely","2000","Brandenburg","Female","","","",""
"Rarely","2000","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2000","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2000","Saxony","Male","","","",""
"Rarely","2000","Saxony","Female","","","",""
"Rarely","2000","Saxony-Anhalt","Male","","","",""
"Rarely","2000","Saxony-Anhalt","Female","","","",""
"Rarely","2000","Thuringia","Male","","","",""
"Rarely","2000","Thuringia","Female","","","",""
"Never","2000","Schleswig-Holstein","Male","","","",""
"Never","2000","Schleswig-Holstein","Female","","","",""
"Never","2000","Hamburg","Male","","","",""
"Never","2000","Hamburg","Female","","","",""
"Never","2000","Lower Saxony","Male","","","",""
"Never","2000","Lower Saxony","Female","","","",""
"Never","2000","Bremen","Male","","","",""
"Never","2000","Bremen","Female","","","",""
"Never","2000","North Rhine-Westphalia","Male","","","",""
"Never","2000","North Rhine-Westphalia","Female","","","",""
"Never","2000","Hesse","Male","","","",""
"Never","2000","Hesse","Female","","","",""
"Never","2000","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","2000","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","2000","Baden-Württemberg","Male","","","",""
"Never","2000","Baden-Württemberg","Female","","","",""
"Never","2000","Bavaria","Male","","","",""
"Never","2000","Bavaria","Female","","","",""
"Never","2000","Berlin","Male","","","",""
"Never","2000","Berlin","Female","","","",""
"Never","2000","Brandenburg","Male","","","",""
"Never","2000","Brandenburg","Female","","","",""
"Never","2000","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2000","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2000","Saxony","Male","","","",""
"Never","2000","Saxony","Female","","","",""
"Never","2000","Saxony-Anhalt","Male","","","",""
"Never","2000","Saxony-Anhalt","Female","","","",""
"Never","2000","Thuringia","Male","","","",""
"Never","2000","Thuringia","Female","","","",""
"Daily","2001","Schleswig-Holstein","Male","","","",""
"Daily","2001","Schleswig-Holstein","Female","","","",""
"Daily","2001","Hamburg","Male","","","",""
"Daily","2001","Hamburg","Female","","","",""
"Daily","2001","Lower Saxony","Male","","","",""
"Daily","2001","Lower Saxony","Female","","","",""
"Daily","2001","Bremen","Male","","","",""
"Daily","2001","Bremen","Female","","","",""
"Daily","2001","North Rhine-Westphalia","Male","","","",""
"Daily","2001","North Rhine-Westphalia","Female","","","",""
"Daily","2001","Hesse","Male","","","",""
