"year","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","Bavaria","","","","","","","","","","","","","",""
"1994","Berlin","","","","","","","","","","","","","",""
"1994","Brandenburg","","","","","","","","","","","","","",""
"1994","Bremen","","","","","","","","","","","","","",""
"1994","Hamburg","","","","","","","","","","","","","",""
"1994","Hesse","","","","","","","","","","","","","",""
"1994","Lower Saxony","","","","","","","","","","","","","",""
"1994","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1994","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1994","Saxony","","","","","","","","","","","","","",""
"1994","Saxony-Anhalt","","","","","","","","","","","","","",""
"1994","Schleswig-Holstein","","","","","","","","","","","","","",""
"1994","Thuringia","","","","","","","","","","","","","",""
"1995","Baden-W?rttemberg","","","","","","","","","","","","","",""
"1995","Bavaria","","","","","","","","","","","","","",""
"1995","Berlin","","","","","","","","","","","","","",""
"1995","Brandenburg","","","","","","","","","","","","","",""
"1995","Bremen","","","","","","","","","","","","","",""
"1995","Hamburg","","","","","","","","","","","","","",""
"1995","Hesse","","","","","","","","","","","","","",""
"1995","Lower Saxony","","","","","","","","","","","","","",""
"1995","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1995","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1995","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1995","Saxony","","","","","","","","","","","","","",""
"1995","Saxony-Anhalt","","","","","","","","","","","","","",""
"1995","Schleswig-Holstein","","","","","","","","","","","","","",""
"1995","Thuringia","","","","","","","","","","","","","",""
"1996","Baden-W?rttemberg","","","","","","","","","","","","","",""
"1996","Bavaria","","","","","","","","","","","","","",""
"1996","Berlin","","","","","","","","","","","","","",""
"1996","Brandenburg","","","","","","","","","","","","","",""
"1996","Bremen","","","","","","","","","","","","","",""
"1996","Hamburg","","","","","","","","","","","","","",""
"1996","Hesse","","","","","","","","","","","","","",""
"1996","Lower Saxony","","","","","","","","","","","","","",""
"1996","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1996","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1996","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1996","Saxony","","","","","","","","","","","","","",""
"1996","Saxony-Anhalt","","","","","","","","","","","","","",""
"1996","Schleswig-Holstein","","","","","","","","","","","","","",""
"1996","Thuringia","","","","","","","","","","","","","",""
"1997","Baden-W?rttemberg","6.16","6","549","3","5","8","9","10","5.97","6.35","0","10","6","7"
"1997","Bavaria","6.42","7","475","3","5","8","10","10","6.2","6.64","0","10","7","7"
"1997","Berlin","6.23","6","144","3","5","8","9","10","5.84","6.62","0","10","5","7"
"1997","Brandenburg","6.8","7","139","3","5","9","10","10","6.4","7.2","1","10","7","8"
"1997","Bremen","","","","","","","","","","","","","",""
"1997","Hamburg","","","","","","","","","","","","","",""
"1997","Hesse","6.04","7","213","0","5","8","9","10","5.71","6.37","0","10","7","8"
"1997","Lower Saxony","5.91","6","281","2","4","8","9","10","5.63","6.19","0","10","6","7"
"1997","Mecklenburg-Western Pomerania","6.83","7.06","75","2","5","8","9","10","6.26","7.4","0","10","7","8"
"1997","North Rhine-Westphalia","6.61","7","716","4","5","8","10","10","6.44","6.78","0","10","7","7"
"1997","Rhineland-Palatinate,Saarland","6.58","7","197","3","5","9","10","10","6.23","6.93","0","10","7","8"
"1997","Saxony","6.76","7","251","4","5","8","10","10","6.48","7.04","0","10","7","7"
"1997","Saxony-Anhalt","6.5","7","141","4","5","8","10","10","6.1","6.9","0","10","7","8"
"1997","Schleswig-Holstein","6.51","7","70","2","5","9","10","10","5.86","7.16","0","10","6","8"
"1997","Thuringia","6.86","7","166","4","5","8","10","10","6.51","7.21","0","10","7","7"
"1998","Baden-W?rttemberg","6.19","6","555","3","5","8","9","10","6.01","6.37","0","10","6","7"
"1998","Bavaria","6.54","7","528","3","5","8","10","10","6.33","6.75","0","10","7","7"
"1998","Berlin","6.47","7","113","3","5","8","9","10","6.03","6.91","0","10","7","8"
"1998","Brandenburg","7.43","8","141","5","6","9","10","10","7.09","7.77","0","10","7","8"
"1998","Bremen","","","","","","","","","","","","","",""
"1998","Hamburg","","","","","","","","","","","","","",""
"1998","Hesse","6.37","7","248","2","5","8","10","10","6.05","6.69","0","10","7","7"
"1998","Lower Saxony","6.44","7","301","3","5","8","10","10","6.16","6.72","0","10","7","7"
"1998","Mecklenburg-Western Pomerania","6.61","7","96","3","5","8","10","10","6.07","7.15","0","10","6","8"
"1998","North Rhine-Westphalia","6.56","7","738","3","5","9","10","10","6.38","6.74","0","10","7","7"
"1998","Rhineland-Palatinate,Saarland","6.74","7","228","2","5","9","10","10","6.4","7.08","0","10","7","8"
"1998","Saxony","7.15","8","280","4","6","9","10","10","6.87","7.43","0","10","7","8"
"1998","Saxony-Anhalt","7.01","8","132","3","5","9","10","10","6.64","7.38","1","10","7","8"
"1998","Schleswig-Holstein","6.3","7","84","1","5","8","10","10","5.7","6.9","0","10","7","8"
"1998","Thuringia","6.86","7","189","5","5","8","10","10","6.55","7.17","0","10","7","7"
"1999","Baden-W?rttemberg","6.49","7","524","3","5","8","9","10","6.3","6.68","0","10","6","7"
"1999","Bavaria","6.5","7","511","3","5","8","9","10","6.28","6.72","0","10","7","7"
"1999","Berlin","6.99","7","117","3","6","9","10","10","6.59","7.39","2","10","7","8"
"1999","Brandenburg","6.8","7","149","3","5","9","10","10","6.42","7.18","0","10","7","8"
"1999","Bremen","","","","","","","","","","","","","",""
"1999","Hamburg","","","","","","","","","","","","","",""
"1999","Hesse","6.1","7","232","2","5","8","9","10","5.76","6.44","0","10","6","7"
"1999","Lower Saxony","6.33","7","315","2","5","8","10","10","6.05","6.61","0","10","7","7"
"1999","Mecklenburg-Western Pomerania","6.49","7","90","4","5","8","10","10","5.94","7.04","0","10","6","7"
"1999","North Rhine-Westphalia","6.7","7","730","3","5","8","10","10","6.53","6.87","0","10","7","7"
"1999","Rhineland-Palatinate,Saarland","6.65","7","228","2","5","9","10","10","6.3","7","0","10","7","8"
"1999","Saxony","7.12","8","262","4","5","9","10","10","6.83","7.41","0","10","7","8"
"1999","Saxony-Anhalt","6.35","7","143","3","5","8","10","10","5.97","6.73","0","10","7","8"
"1999","Schleswig-Holstein","6.23","7","102","1","5","8","10","10","5.68","6.78","0","10","7","8"
"1999","Thuringia","6.25","6","176","3","5","8","10","10","5.89","6.61","0","10","6","7"
"2000","Baden-W?rttemberg","6.29","7","852","2","5","8","9","10","6.12","6.46","0","10","6","7"
"2000","Bavaria","6.37","7","863","2","5","8","10","10","6.19","6.55","0","10","7","7"
"2000","Berlin","6.86","7","166","3","5","9","10","10","6.45","7.27","0","10","7","8"
"2000","Brandenburg","6.7","7","217","3","5","9","10","10","6.34","7.06","0","10","6","8"
"2000","Bremen","7.12","7.98","39","4","6","9","10","10","6.33","7.91","0","10","7","8"
"2000","Hamburg","6.87","7","65","4","5","9","10","10","6.29","7.45","1","10","7","8"
"2000","Hesse","6.23","7","442","2","5","8","10","10","5.99","6.47","0","10","7","7"
"2000","Lower Saxony","6.58","7","554","2","5","9","10","10","6.35","6.81","0","10","7","8"
"2000","Mecklenburg-Western Pomerania","6.73","7","113","2","5","9","10","10","6.2","7.26","0","10","6","8"
"2000","North Rhine-Westphalia","6.54","7","1278","2","5","8","10","10","6.4","6.68","0","10","7","7"
"2000","Rhineland-Palatinate,Saarland","6.43","7","413","3","5","8","10","10","6.17","6.69","0","10","7","7"
"2000","Saxony","7.04","8","352","3","6","9","10","10","6.78","7.3","0","10","7","8"
"2000","Saxony-Anhalt","6.64","7","172","3","5","9","10","10","6.26","7.02","0","10","7","8"
"2000","Schleswig-Holstein","6.86","8","184","3","5","9","10","10","6.48","7.24","0","10","7","8"
"2000","Thuringia","6.56","7","234","4","5","8","10","10","6.26","6.86","0","10","7","8"
"2001","Baden-W?rttemberg","6.31","7","603","3","5","8","10","10","6.13","6.49","0","10","6","7"
"2001","Bavaria","6.4","7","616","2","5","8","10","10","6.18","6.62","0","10","7","8"
"2001","Berlin","6.73","8","141","3","5","9","10","10","6.28","7.18","0","10","7","8"
"2001","Brandenburg","6.51","7","151","4","5","8","9","10","6.12","6.9","0","10","6","7"
"2001","Bremen","","","","","","","","","","","","","",""
"2001","Hamburg","6.47","8","47","0","5","8","9","10","5.8","7.14","0","10","7","8"
"2001","Hesse","6.34","7","346","1","5","9","10","10","6.04","6.64","0","10","7","8"
"2001","Lower Saxony","6.65","8","391","2","5","9","10","10","6.37","6.93","0","10","7","8"
"2001","Mecklenburg-Western Pomerania","7.22","8","81","4","6","9","10","10","6.61","7.83","0","10","7","8"
"2001","North Rhine-Westphalia","6.31","7","938","2","5","8","10","10","6.13","6.49","0","10","7","7"
"2001","Rhineland-Palatinate,Saarland","6.58","7","325","2","5","9","10","10","6.3","6.86","0","10","7","8"
"2001","Saxony","6.37","7","259","0","5","8","10","10","6","6.74","0","10","7","8"
"2001","Saxony-Anhalt","6.75","7","144","4","5","9","10","10","6.34","7.16","0","10","6","7"
"2001","Schleswig-Holstein","6.5","8","153","0","5","9","10","10","6.05","6.95","0","10","8","8"
"2001","Thuringia","6.16","7","179","0","5","8","10","10","5.72","6.6","0","10","6","7"
"2002","Baden-W?rttemberg","6.2","6","591","3","5","8","9","10","6.02","6.38","0","10","6","7"
"2002","Bavaria","6.31","7","610","2","5","8","10","10","6.1","6.52","0","10","7","7"
"2002","Berlin","6.67","8","117","4","5","8","9","10","6.2","7.14","0","10","7","8"
"2002","Brandenburg","6.15","7","142","2","5","8","9","10","5.71","6.59","0","10","6","7"
"2002","Bremen","","","","","","","","","","","","","",""
"2002","Hamburg","6.79","7","49","4","5","8","9","10","6.18","7.4","1","10","7","8"
"2002","Hesse","5.98","6","321","2","4","8","9","10","5.69","6.27","0","10","6","7"
"2002","Lower Saxony","6.03","7","391","0","4","8","10","10","5.73","6.33","0","10","7","7"
"2002","Mecklenburg-Western Pomerania","7.2","7.18","75","4","7","9","10","10","6.68","7.72","0","10","7","8"
"2002","North Rhine-Westphalia","6.64","7","860","3","5","8","10","10","6.48","6.8","0","10","7","7"
"2002","Rhineland-Palatinate,Saarland","6.51","7","309","3","5","8","10","10","6.24","6.78","0","10","7","8"
"2002","Saxony","6.91","8","250","3","5","9","10","10","6.61","7.21","0","10","7","8"
"2002","Saxony-Anhalt","6.77","7","109","4","5","9","9","10","6.34","7.2","0","10","7","8"
"2002","Schleswig-Holstein","6.61","7","109","4","5","8","9","10","6.14","7.08","0","10","6","8"
"2002","Thuringia","6.6","7","149","3","5","9","10","10","6.18","7.02","0","10","7","8"
"2003","Baden-W?rttemberg","5.82","6","1185","3","5","8","9","10","5.69","5.95","0","10","5","6"
"2003","Bavaria","6.4","7","1385","2","5","8","10","10","6.27","6.53","0","10","7","7"
"2003","Berlin","6.28","6","334","3","5","8","9","10","6.01","6.55","0","10","6","7"
"2003","Brandenburg","5.99","6","392","3","5","8","9","10","5.77","6.21","0","10","6","7"
"2003","Bremen","6.63","7","71","4","5","9","10","10","5.91","7.35","0","10","6","8"
"2003","Hamburg","6.47","7","101","4","5","8","10","10","6.03","6.91","0","10","6","8"
"2003","Hesse","6.22","7","565","3","5","8","9","10","6.02","6.42","0","10","6","7"
"2003","Lower Saxony","6.39","7","842","3","5","8","10","10","6.22","6.56","0","10","7","7"
"2003","Mecklenburg-Western Pomerania","6.23","7","224","1","5","8","9","10","5.89","6.57","0","10","6","7"
"2003","North Rhine-Westphalia","6.33","7","1743","3","5","8","10","10","6.21","6.45","0","10","7","7"
"2003","Rhineland-Palatinate,Saarland","6.44","6","629","4","5","8","10","10","6.26","6.62","0","10","7","7"
"2003","Saxony","6.06","6","705","2","5","8","9","10","5.87","6.25","0","10","6","7"
"2003","Saxony-Anhalt","6.21","6","410","3","5","8","9","10","5.99","6.43","0","10","6","7"
"2003","Schleswig-Holstein","6.45","7","230","3","5","8","9","10","6.15","6.75","0","10","7","8"
"2003","Thuringia","6.18","6","449","3","5","8","9","10","5.96","6.4","0","10","6","7"
"2004","Baden-W?rttemberg","6","6","573","3","5","8","9","10","5.81","6.19","0","10","6","7"
"2004","Bavaria","6.59","7","539","2","5","9","10","10","6.37","6.81","0","10","7","7"
"2004","Berlin","6.28","6.76","135","3","5","8","9","10","5.84","6.72","0","10","6","7"
"2004","Brandenburg","6.6","7","157","4","5","8","9","10","6.22","6.98","0","10","6","8"
"2004","Bremen","","","","","","","","","","","","","",""
"2004","Hamburg","7.23","8","44","3","5","9","10","10","6.66","7.8","3","10","7","8"
"2004","Hesse","5.85","6","254","2","5","8","9","10","5.52","6.18","0","10","5","7"
"2004","Lower Saxony","6.18","7","360","0","5","8","9","10","5.88","6.48","0","10","7","8"
"2004","Mecklenburg-Western Pomerania","6.72","7","84","4","5","8","9","10","6.23","7.21","0","10","6","7"
"2004","North Rhine-Westphalia","6.26","7","783","3","5","8","9","10","6.09","6.43","0","10","7","7"
"2004","Rhineland-Palatinate,Saarland","6.92","7","271","3","5","9","10","10","6.63","7.21","0","10","7","8"
"2004","Saxony","6.62","8","269","2","5","9","10","10","6.27","6.97","0","10","7","8"
"2004","Saxony-Anhalt","6.62","7","130","3","5","8","10","10","6.25","6.99","0","10","7","8"
"2004","Schleswig-Holstein","5.94","7","104","1","4","8","9","10","5.38","6.5","0","10","7","8"
"2004","Thuringia","5.41","6","186","0","3","8","9","10","4.96","5.86","0","10","6","7"
"2005","Baden-W?rttemberg","5.9","6","535","2","4","8","9","10","5.69","6.11","0","10","6","7"
"2005","Bavaria","5.61","6","493","1","3","8","9","10","5.38","5.84","0","10","6","7"
"2005","Berlin","6.66","7","113","4","5","8","10","10","6.15","7.17","0","10","7","7"
"2005","Brandenburg","6.42","7","169","2","5","9","10","10","6","6.84","0","10","7","8"
"2005","Bremen","","","","","","","","","","","","","",""
"2005","Hamburg","7.29","8","40","5","7","8","9","10","6.75","7.83","1","10","7","8"
"2005","Hesse","5.44","5","248","1","3","8","9","10","5.1","5.78","0","10","5","6"
"2005","Lower Saxony","5.69","6","328","0","4","8","9","10","5.38","6","0","10","7","7"
"2005","Mecklenburg-Western Pomerania","6.34","6","76","5","5","8","10","10","5.73","6.95","0","10","6","8"
"2005","North Rhine-Westphalia","6.42","7","774","2","5","8","10","10","6.23","6.61","0","10","7","7"
"2005","Rhineland-Palatinate,Saarland","6.88","7","227","4","5","9","10","10","6.55","7.21","0","10","7","8"
"2005","Saxony","6.32","8","273","0","4","9","10","10","5.93","6.71","0","10","7","8"
"2005","Saxony-Anhalt","7.13","7.08","147","4","5","9","10","10","6.77","7.49","1","10","7","8"
"2005","Schleswig-Holstein","6.92","8","95","0","5","9","10","10","6.31","7.53","0","10","7","8"
"2005","Thuringia","5.23","5","196","0","3","8","9","10","4.78","5.68","0","10","5","7"
"2006","Baden-W?rttemberg","5.99","7","499","2","4","8","9","10","5.78","6.2","0","10","6","7"
"2006","Bavaria","5.7","7","538","0","4","8","10","10","5.45","5.95","0","10","6","7"
"2006","Berlin","5.91","6","111","2","4","8","9","10","5.39","6.43","0","10","6","8"
"2006","Brandenburg","6.57","8","175","2","5","8","9","10","6.2","6.94","0","10","7","8"
"2006","Bremen","","","","","","","","","","","","","",""
"2006","Hamburg","6.71","7","33","3","6","8","9","10","5.95","7.47","1","10","7","8"
"2006","Hesse","5.63","6","244","2","4","8","9","10","5.27","5.99","0","10","6","7"
"2006","Lower Saxony","5.95","7","332","0","4","8","9","10","5.65","6.25","0","10","7","7"
"2006","Mecklenburg-Western Pomerania","6.61","7","75","5","5","8","9","10","6","7.22","0","10","6","8"
"2006","North Rhine-Westphalia","6.15","7","674","2","5","8","9","10","5.94","6.36","0","10","7","7"
"2006","Rhineland-Palatinate,Saarland","6.39","7","214","2","5","9","10","10","6.02","6.76","0","10","6","8"
"2006","Saxony","6.71","8","271","2","5","9","10","10","6.37","7.05","0","10","8","8"
"2006","Saxony-Anhalt","7.35","8","143","5","6","9","10","10","7.03","7.67","0","10","7","8"
"2006","Schleswig-Holstein","5.68","6.47","109","1","3","8","9","10","5.11","6.25","0","10","5","8"
"2006","Thuringia","6.72","7","163","4","5","8","9","10","6.37","7.07","0","10","7","8"
"2007","Baden-W?rttemberg","6.06","6","449","3","5","8","9","10","5.83","6.29","0","10","6","7"
"2007","Bavaria","5.99","7","535","2","4","8","9","10","5.76","6.22","0","10","7","7"
"2007","Berlin","6.02","7","118","0","5","8","8","10","5.53","6.51","0","10","7","8"
"2007","Brandenburg","6.64","7","150","4","5","8","9","10","6.3","6.98","0","10","7","8"
"2007","Bremen","","","","","","","","","","","","","",""
"2007","Hamburg","6.02","8","32","0","5","8","9","10","5.09","6.95","0","10","8","9"
"2007","Hesse","5.83","6","244","1","4","8","9","10","5.48","6.18","0","10","6","7"
"2007","Lower Saxony","6.09","7","303","1","4","8","9","10","5.76","6.42","0","10","6","7"
"2007","Mecklenburg-Western Pomerania","5.96","7","73","0","2","9","10","10","5.22","6.7","0","10","5","8"
"2007","North Rhine-Westphalia","6.32","7","655","3","5","8","10","10","6.12","6.52","0","10","7","7"
"2007","Rhineland-Palatinate,Saarland","6.44","7","186","1","5","9","10","10","6.06","6.82","0","10","7","8"
"2007","Saxony","6.24","8","284","0","5","9","10","10","5.85","6.63","0","10","8","8"
"2007","Saxony-Anhalt","7.36","8","145","5","6","9","10","10","7.04","7.68","0","10","7","8"
"2007","Schleswig-Holstein","5.85","7","87","1","3","8","9","10","5.28","6.42","0","10","6","8"
"2007","Thuringia","6.57","7","148","2","5","8","9","10","6.16","6.98","0","10","7","8"
"2008","Baden-W?rttemberg","6.53","7","408","3","5","8","9","10","6.31","6.75","0","10","7","8"
"2008","Bavaria","6.48","7","451","2","5","9","10","10","6.22","6.74","0","10","7","7"
"2008","Berlin","5.83","7","92","0","2","8","10","10","5.17","6.49","0","10","6","8"
"2008","Brandenburg","6.78","7","131","3","6","9","9","10","6.35","7.21","0","10","7","8"
"2008","Bremen","","","","","","","","","","","","","",""
"2008","Hamburg","","","","","","","","","","","","","",""
"2008","Hesse","6.66","7","190","3","5","8","10","10","6.29","7.03","0","10","7","8"
"2008","Lower Saxony","6.78","7","246","4","5","8","10","10","6.49","7.07","0","10","7","8"
"2008","Mecklenburg-Western Pomerania","7.34","8","68","2","6","10","10","10","6.7","7.98","0","10","7","8"
"2008","North Rhine-Westphalia","6.48","7","535","3","5","8","9","10","6.28","6.68","0","10","7","7"
"2008","Rhineland-Palatinate,Saarland","7.3","8","136","4","6","9","10","10","6.92","7.68","0","10","7","8"
"2008","Saxony","7.44","8","219","3","7","9","10","10","7.11","7.77","0","10","8","8"
"2008","Saxony-Anhalt","7.78","8","133","5","7","9","10","10","7.47","8.09","0","10","8","8"
"2008","Schleswig-Holstein","5.33","6","85","1","3","8","9","10","4.67","5.99","0","10","5","7"
"2008","Thuringia","7.3","8","133","5","6","9","10","10","6.91","7.69","0","10","7","8"
"2009","Baden-W?rttemberg","6.4","7","335","3","5","8","10","10","6.15","6.65","0","10","7","8"
"2009","Bavaria","6.11","7","443","0","5","8","9","10","5.84","6.38","0","10","7","8"
"2009","Berlin","6.81","8","84","4","5","9","10","10","6.16","7.46","0","10","6","8"
"2009","Brandenburg","7.28","8","135","4","5","9","10","10","6.89","7.67","0","10","7","8"
"2009","Bremen","","","","","","","","","","","","","",""
"2009","Hamburg","","","","","","","","","","","","","",""
"2009","Hesse","6.52","7","170","3","5","8","9","10","6.14","6.9","0","10","7","7"
"2009","Lower Saxony","6.29","7","230","3","5","8","9","10","5.98","6.6","0","10","7","8"
"2009","Mecklenburg-Western Pomerania","6.69","7.35","69","1","5","9","9","10","6.04","7.34","0","10","6","8"
"2009","North Rhine-Westphalia","6.84","8","504","3","5","9","10","10","6.61","7.07","0","10","7","8"
"2009","Rhineland-Palatinate,Saarland","7.26","8","140","4","6","9","10","10","6.83","7.69","0","10","8","8"
"2009","Saxony","7.19","8","221","2","7","9","10","10","6.84","7.54","0","10","8","8"
"2009","Saxony-Anhalt","7.35","8","119","5","6","9","10","10","6.97","7.73","0","10","8","9"
"2009","Schleswig-Holstein","6.21","7","63","2","5","8","9","10","5.52","6.9","0","10","6","8"
"2009","Thuringia","6.98","8","134","3","5","9","10","10","6.55","7.41","0","10","7","8"
"2010","Baden-W?rttemberg","6.74","7","897","3","5","9","10","10","6.58","6.9","0","10","7","8"
"2010","Bavaria","6.71","7","1009","2","5","9","10","10","6.55","6.87","0","10","8","8"
"2010","Berlin","6.01","7","267","0","4","8","10","10","5.68","6.34","0","10","7","8"
"2010","Brandenburg","7.19","8","270","1","6","9","10","10","6.87","7.51","0","10","8","8"
"2010","Bremen","5.5","7","51","0","0","8","10","10","4.71","6.29","0","10","7","8"
"2010","Hamburg","6.14","7","102","0","4","9","10","10","5.58","6.7","0","10","7","8"
"2010","Hesse","6.36","7","487","0","5","8","9","10","6.11","6.61","0","10","7","8"
"2010","Lower Saxony","6.57","8","562","1","5","9","10","10","6.35","6.79","0","10","8","8"
"2010","Mecklenburg-Western Pomerania","6.68","8","173","2","5","9","10","10","6.27","7.09","0","10","8","8"
"2010","North Rhine-Westphalia","6.63","7","1461","1","5","9","10","10","6.48","6.78","0","10","8","8"
"2010","Rhineland-Palatinate,Saarland","7.45","8","378","3","6","10","10","10","7.21","7.69","0","10","8","8"
"2010","Saxony","7.39","8","493","5","6","9","10","10","7.18","7.6","0","10","8","9"
"2010","Saxony-Anhalt","7.69","8","219","5","6","10","10","10","7.44","7.94","0","10","8","8"
"2010","Schleswig-Holstein","6.14","7","245","0","5","8","9","10","5.8","6.48","0","10","7","8"
"2010","Thuringia","6.5","7","267","3","5","9","10","10","6.21","6.79","0","10","8","8"
"2011","Baden-W?rttemberg","6.52","7","991","3","5","8","10","10","6.37","6.67","0","10","8","8"
"2011","Bavaria","7.24","8","1080","4","6","9","10","10","7.1","7.38","0","10","8","8"
"2011","Berlin","6.75","7","233","2","6","9","10","10","6.43","7.07","0","10","8","8"
"2011","Brandenburg","7.59","8","276","5","6","9","10","10","7.33","7.85","0","10","8","9"
"2011","Bremen","7.73","9","54","2","7","10","10","10","6.92","8.54","0","10","8","9"
"2011","Hamburg","6.49","7","96","3","5","8","9","10","6.03","6.95","0","10","7","8"
"2011","Hesse","7.02","8","520","4","6","9","10","10","6.81","7.23","0","10","8","8"
"2011","Lower Saxony","6.82","8","591","3","5","9","10","10","6.63","7.01","0","10","8","8"
"2011","Mecklenburg-Western Pomerania","7.31","8","154","3","5","9","10","10","6.93","7.69","0","10","8","8"
"2011","North Rhine-Westphalia","7.03","8","1445","3","6","9","10","10","6.9","7.16","0","10","8","8"
"2011","Rhineland-Palatinate,Saarland","7.19","8","443","4","6","9","10","10","6.99","7.39","0","10","8","8"
"2011","Saxony","6.54","8","566","0","5","9","10","10","6.32","6.76","0","10","8","8"
"2011","Saxony-Anhalt","7.32","8","258","4","7","9","10","10","7.07","7.57","0","10","8","9"
"2011","Schleswig-Holstein","6.69","8","270","0","5","9","10","10","6.38","7","0","10","8","8"
"2011","Thuringia","7.08","8","284","3","6","9","10","10","6.8","7.36","0","10","8","8"
"2012","Baden-W?rttemberg","6.76","8","881","2","5","9","10","10","6.6","6.92","0","10","8","8"
"2012","Bavaria","7.29","8","1047","4","6","9","10","10","7.15","7.43","0","10","8","8"
"2012","Berlin","7.22","8","223","4","6","9","10","10","6.91","7.53","0","10","8","8"
"2012","Brandenburg","7.29","8","230","4","6","9","10","10","7.01","7.57","0","10","8","8"
"2012","Bremen","6.96","8","62","2","6","9","9","10","6.27","7.65","0","10","7","9"
"2012","Hamburg","6.68","6.25","81","3","6","8","9","10","6.24","7.12","0","10","8","8"
"2012","Hesse","7.04","8","468","4","6","9","10","10","6.81","7.27","0","10","8","8"
"2012","Lower Saxony","7.25","8","587","5","6","9","10","10","7.07","7.43","0","10","8","8"
