"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1997","Employed","6.44","7","2545","3","5","8","9","10","6.35","6.53","0","10","7","7"
"1997","Not Employed","6.25","7","915","3","5","8","10","10","6.09","6.41","0","10","7","7"
"1998","Employed","6.63","7","2689","3","5","8","10","10","6.54","6.72","0","10","7","7"
"1998","Not Employed","6.36","7","987","2","5","8","10","10","6.2","6.52","0","10","7","7"
"1999","Employed","6.51","7","2712","3","5","8","10","10","6.42","6.6","0","10","7","7"
"1999","Not Employed","6.69","7","904","3","5","8","10","10","6.53","6.85","0","10","7","7"
"2000","Employed","6.54","7","4429","3","5","8","10","10","6.46","6.62","0","10","7","7"
"2000","Not Employed","6.46","7","1513","2","5","8","10","10","6.32","6.6","0","10","7","7"
"2001","Employed","6.5","7","3282","2","5","8","10","10","6.41","6.59","0","10","7","7"
"2001","Not Employed","6.23","7","1117","0","5","8","10","10","6.06","6.4","0","10","7","7"
"2002","Employed","6.44","7","3153","3","5","8","9","10","6.35","6.53","0","10","7","7"
"2002","Not Employed","6.31","7","956","2","5","8","10","10","6.14","6.48","0","10","7","7"
"2003","Employed","6.25","7","6985","3","5","8","9","10","6.19","6.31","0","10","7","7"
"2003","Not Employed","6.23","6","2280","3","5","8","10","10","6.13","6.33","0","10","6","7"
"2004","Employed","6.32","7","2987","3","5","8","9","10","6.23","6.41","0","10","7","7"
"2004","Not Employed","6.12","7","927","2","5","8","10","10","5.94","6.3","0","10","7","7"
"2005","Employed","6.19","7","2886","2","5","8","10","10","6.09","6.29","0","10","7","7"
"2005","Not Employed","5.89","7","846","0","4","8","10","10","5.69","6.09","0","10","7","7"
"2006","Employed","6.21","7","2746","2","5","8","9","10","6.11","6.31","0","10","7","7"
"2006","Not Employed","5.79","6","856","0","4","8","10","10","5.59","5.99","0","10","7","7"
"2007","Employed","6.28","7","2665","2","5","8","9","10","6.18","6.38","0","10","7","7"
"2007","Not Employed","5.86","7","768","0","4","8","10","10","5.64","6.08","0","10","7","7"
"2008","Employed","6.62","7","2322","3","5","8","10","10","6.52","6.72","0","10","7","8"
"2008","Not Employed","6.57","7","548","1","5","9","10","10","6.34","6.8","0","10","7","8"
"2009","Employed","6.64","7","2205","3","5","9","10","10","6.54","6.74","0","10","7","8"
"2009","Not Employed","6.54","8","480","0","5","9","10","10","6.27","6.81","0","10","7","8"
"2010","Employed","6.84","8","5125","3","5","9","10","10","6.77","6.91","0","10","8","8"
"2010","Not Employed","6.18","7","1756","0","4","9","10","10","6.04","6.32","0","10","8","8"
"2011","Employed","7.11","8","5455","4","6","9","10","10","7.05","7.17","0","10","8","8"
"2011","Not Employed","6.37","7","1806","0","5","9","10","10","6.25","6.49","0","10","8","8"
"2012","Employed","7.19","8","5221","4","6","9","10","10","7.13","7.25","0","10","8","8"
"2012","Not Employed","6.95","8","1504","2","5","9","10","10","6.82","7.08","0","10","8","8"
"2013","Employed","7.2","8","4927","4","6","9","10","10","7.14","7.26","0","10","8","8"
"2013","Not Employed","6.77","8","1186","1","5","9","10","10","6.62","6.92","0","10","8","8"
"2014","Employed","7.17","8","5002","4","6","9","10","10","7.11","7.23","0","10","8","8"
"2014","Not Employed","6.82","8","1360","2","5","9","10","10","6.68","6.96","0","10","8","8"
"2015","Employed","7.34","8","4250","4","6","9","10","10","7.28","7.4","0","10","8","8"
"2015","Not Employed","7.11","8","1028","2","6","9","10","10","6.96","7.26","0","10","8","8"
"2016","Employed","7.39","8","3880","5","6","9","10","10","7.32","7.46","0","10","8","8"
"2016","Not Employed","7.11","8","965","3","6","9","10","10","6.96","7.26","0","10","8","8"
"2017","Employed","7.32","8","3608","4","6","9","10","10","7.25","7.39","0","10","8","8"
"2017","Not Employed","7.11","8","862","3","6","9","10","10","6.94","7.28","0","10","8","8"
"2018","Employed","7.17","8","3424","4","6","9","10","10","7.1","7.24","0","10","8","8"
"2018","Not Employed","6.77","8","815","1","5","9","10","10","6.58","6.96","0","10","8","8"
"2019","Employed","7.37","8","3292","5","6","9","10","10","7.3","7.44","0","10","8","8"
"2019","Not Employed","6.89","8","748","2","6","9","10","10","6.71","7.07","0","10","8","8"
