"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","5.91","6","33","0","5","8","10","10","4.75","7.07","0","10","5","8"
"1990","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","6.53","6.92","42","3","5","8","10","10","5.7","7.36","0","10","5","8"
"1990","Couple + C. LE 16","7.61","8","1183","3","6","10","10","10","7.46","7.76","0","10","8","8"
"1990","Couple + C. LE and GT 16","7.39","8","78","3","5","10","10","10","6.78","8","0","10","8","9"
"1990","Single parent","7.5","8","69","3","6","10","10","10","6.8","8.2","0","10","8","9"
"1991","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Single parent","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","1-pers.-HH","","","","","","","","","","","","","",""
"1992","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","Single parent","","","","","","","","","","","","","",""
"1993","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","1-pers.-HH","","","","","","","","","","","","","",""
"1993","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1993","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","Single parent","","","","","","","","","","","","","",""
"1994","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","1-pers.-HH","","","","","","","","","","","","","",""
"1994","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1994","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","Single parent","","","","","","","","","","","","","",""
"1995","(Married) couple without C.","","","","","","","","","","","","","",""
"1995","1-pers.-HH","","","","","","","","","","","","","",""
"1995","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1995","Couple + C. LE 16","","","","","","","","","","","","","",""
"1995","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1995","Single parent","","","","","","","","","","","","","",""
"1996","(Married) couple without C.","","","","","","","","","","","","","",""
"1996","1-pers.-HH","","","","","","","","","","","","","",""
"1996","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1996","Couple + C. LE 16","","","","","","","","","","","","","",""
"1996","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1996","Single parent","","","","","","","","","","","","","",""
"1997","(Married) couple without C.","5.12","5","120","0","4","8","8","10","4.64","5.6","0","10","5","6"
"1997","1-pers.-HH","4.79","5","65","0","4","6","9","10","4.19","5.39","0","10","5","6"
"1997","Couple + C. GT 16 ","6.53","7","109","3","5","9","10","10","5.97","7.09","0","10","5","7"
"1997","Couple + C. LE 16","6.63","7","2343","3","5","8","10","10","6.54","6.72","0","10","7","7"
"1997","Couple + C. LE and GT 16","6.67","7","342","3","5","8","9","10","6.43","6.91","0","10","7","7"
"1997","Single parent","5.73","6","187","2","4","8","9","10","5.35","6.11","0","10","6","7"
"1998","(Married) couple without C.","5.41","6","145","0","4","7","9","10","4.93","5.89","0","10","5","7"
"1998","1-pers.-HH","4.53","5","74","0","2","7","9","10","3.83","5.23","0","10","4","6"
"1998","Couple + C. GT 16 ","5.28","6","149","0","4","7","9","10","4.85","5.71","0","10","6","7"
"1998","Couple + C. LE 16","6.77","7","2508","3","5","9","10","10","6.68","6.86","0","10","7","7"
"1998","Couple + C. LE and GT 16","6.58","7","355","4","5","8","10","10","6.34","6.82","0","10","7","7"
"1998","Single parent","6.57","7","196","3","5","9","10","10","6.19","6.95","0","10","7","7"
"1999","(Married) couple without C.","6.11","7","182","0","5","8","10","10","5.7","6.52","0","10","6","7"
"1999","1-pers.-HH","5.32","6","82","0","4","8","9","10","4.66","5.98","0","10","5","7"
"1999","Couple + C. GT 16 ","5.24","5","161","0","3","8","10","10","4.8","5.68","0","10","5","6"
"1999","Couple + C. LE 16","6.7","7","2477","3","5","8","10","10","6.61","6.79","0","10","7","7"
"1999","Couple + C. LE and GT 16","6.68","7","358","3","5","8","10","10","6.45","6.91","0","10","7","7"
"1999","Single parent","6.44","7","207","2","5","8","10","10","6.08","6.8","0","10","6","7"
"2000","(Married) couple without C.","5.15","6","299","0","3","8","9","10","4.78","5.52","0","10","5","6"
"2000","1-pers.-HH","5.16","5","120","0","3","8","9","10","4.59","5.73","0","10","5","6"
"2000","Couple + C. GT 16 ","4.85","5","210","0","2","8","8","10","4.41","5.29","0","10","5","6"
"2000","Couple + C. LE 16","6.79","7","4229","3","5","9","10","10","6.72","6.86","0","10","7","7"
"2000","Couple + C. LE and GT 16","6.56","7","529","3","5","8","10","10","6.33","6.79","0","10","7","7"
"2000","Single parent","6.16","7","347","1","4","8","10","10","5.84","6.48","0","10","6","7"
"2001","(Married) couple without C.","4.77","5","230","0","0","8","9","10","4.31","5.23","0","10","5","6"
"2001","1-pers.-HH","4.38","5","101","0","0","7","9","10","3.71","5.05","0","10","5","6"
"2001","Couple + C. GT 16 ","4.65","5","197","0","0","7","9","10","4.19","5.11","0","10","5","6"
"2001","Couple + C. LE 16","6.85","7","3131","3","5","9","10","10","6.77","6.93","0","10","7","8"
"2001","Couple + C. LE and GT 16","6.32","7","341","2","5","8","9","10","6.03","6.61","0","10","6","7"
"2001","Single parent","5.91","7","239","0","4","8","10","10","5.54","6.28","0","10","6","7"
"2002","(Married) couple without C.","4.94","5","176","0","1","8","9","10","4.42","5.46","0","10","5","7"
"2002","1-pers.-HH","5.28","6","79","0","2","8","10","10","4.57","5.99","0","10","5","7"
"2002","Couple + C. GT 16 ","5.59","5","148","0","4","8","9","10","5.14","6.04","0","10","5","6"
"2002","Couple + C. LE 16","6.68","7","2994","3","5","8","10","10","6.6","6.76","0","10","7","7"
"2002","Couple + C. LE and GT 16","6.36","7","360","2","5","8","9","10","6.09","6.63","0","10","7","7"
"2002","Single parent","5.72","6","220","1","3","8","10","10","5.32","6.12","0","10","5","7"
"2003","(Married) couple without C.","5.86","6","1666","2","5","8","9","10","5.74","5.98","0","10","6","6"
"2003","1-pers.-HH","5.52","5","615","2","5","7","9","10","5.32","5.72","0","10","5","5"
"2003","Couple + C. GT 16 ","6.01","6","1416","3","5","8","9","10","5.88","6.14","0","10","6","6"
"2003","Couple + C. LE 16","6.66","7","3764","3","5","8","10","10","6.58","6.74","0","10","7","7"
"2003","Couple + C. LE and GT 16","6.67","7","1008","3","5","8","10","10","6.52","6.82","0","10","7","7"
"2003","Single parent","5.93","6","513","2","4","8","9","10","5.71","6.15","0","10","6","6"
"2004","(Married) couple without C.","4.69","5","239","0","0","7","10","10","4.27","5.11","0","10","5","6"
"2004","1-pers.-HH","5.36","5","128","0","4","8","8","10","4.84","5.88","0","10","5","6"
"2004","Couple + C. GT 16 ","5.3","5","210","0","4","7","9","10","4.94","5.66","0","10","5","6"
"2004","Couple + C. LE 16","6.63","7","2609","3","5","8","10","10","6.54","6.72","0","10","7","7"
"2004","Couple + C. LE and GT 16","6.03","6","361","2","5","8","9","10","5.75","6.31","0","10","6","7"
"2004","Single parent","5.92","6","248","2","5","8","9","10","5.61","6.23","0","10","6","7"
"2005","(Married) couple without C.","3.89","5","277","0","0","7","8","10","3.49","4.29","0","10","5","6"
"2005","1-pers.-HH","4.23","5","140","0","0","7","9","10","3.66","4.8","0","10","4","5"
"2005","Couple + C. GT 16 ","5.24","5","219","0","4","8","9","10","4.84","5.64","0","10","5","6"
"2005","Couple + C. LE 16","6.61","7","2375","3","5","8","10","10","6.51","6.71","0","10","7","7"
"2005","Couple + C. LE and GT 16","5.89","6","350","2","4","8","9","10","5.62","6.16","0","10","6","7"
"2005","Single parent","6.42","7","251","2","4","9","10","10","6.08","6.76","0","10","7","7"
"2006","(Married) couple without C.","4.54","5","233","0","0","8","9","10","4.1","4.98","0","10","5","6"
"2006","1-pers.-HH","4.15","5","112","0","0","7","10","10","3.52","4.78","0","10","4","5"
"2006","Couple + C. GT 16 ","4.78","5","196","0","0","8","8","10","4.33","5.23","0","10","5","6"
"2006","Couple + C. LE 16","6.52","7","2396","3","5","8","9","10","6.42","6.62","0","10","7","7"
"2006","Couple + C. LE and GT 16","6.05","6","329","2","5","8","10","10","5.77","6.33","0","10","6","7"
"2006","Single parent","6.47","7","248","2","5","9","10","10","6.13","6.81","0","10","7","8"
"2007","(Married) couple without C.","4.36","5","241","0","0","8","9","10","3.91","4.81","0","10","5","6"
"2007","1-pers.-HH","4.18","5","128","0","0","7","9","10","3.59","4.77","0","10","3","5"
"2007","Couple + C. GT 16 ","5.44","6","194","0","3","8","9","10","5.02","5.86","0","10","5","7"
"2007","Couple + C. LE 16","6.55","7","2266","3","5","8","9","10","6.45","6.65","0","10","7","7"
"2007","Couple + C. LE and GT 16","6.47","7","305","2","5","8","9","10","6.2","6.74","0","10","7","8"
"2007","Single parent","6.26","7","231","1","5","8","10","10","5.88","6.64","0","10","7","8"
"2008","(Married) couple without C.","5.05","5","161","0","2","8","10","10","4.52","5.58","0","10","5","7"
"2008","1-pers.-HH","4.72","5","79","0","0","7","9","10","3.97","5.47","0","10","4","6"
"2008","Couple + C. GT 16 ","5.7","6","150","0","5","8","10","10","5.21","6.19","0","10","5","7"
"2008","Couple + C. LE 16","6.9","8","2004","3","5","8","10","10","6.8","7","0","10","8","8"
"2008","Couple + C. LE and GT 16","7.08","8","237","4","5","9","10","10","6.8","7.36","0","10","7","8"
"2008","Single parent","6.58","7","183","2","5","8","10","10","6.2","6.96","0","10","7","8"
"2009","(Married) couple without C.","3.57","4","151","0","0","6","8","10","3.01","4.13","0","10","3","5"
"2009","1-pers.-HH","4.58","5","118","0","1","7","8","10","4","5.16","0","10","5","5"
"2009","Couple + C. GT 16 ","5.4","5","141","0","4","8","10","10","4.91","5.89","0","10","5","6"
"2009","Couple + C. LE 16","7.15","8","1809","4","6","9","10","10","7.05","7.25","0","10","8","8"
"2009","Couple + C. LE and GT 16","6.9","8","209","2","5","9","10","10","6.59","7.21","0","10","7","8"
"2009","Single parent","6.76","7","201","3","5","9","10","10","6.4","7.12","0","10","7","8"
"2010","(Married) couple without C.","5.01","5","160","0","0","8","10","10","4.43","5.59","0","10","5","6"
"2010","1-pers.-HH","4.91","5","102","0","2","7","9","10","4.25","5.57","0","10","4","6"
"2010","Couple + C. GT 16 ","5.25","6","144","0","3","7","10","10","4.73","5.77","0","10","5","7"
"2010","Couple + C. LE 16","7.35","8","5353","4","6","9","10","10","7.29","7.41","0","10","8","8"
"2010","Couple + C. LE and GT 16","6.22","7","365","1","5","8","9","10","5.93","6.51","0","10","7","8"
"2010","Single parent","6.26","7","668","1","4","9","10","10","6.03","6.49","0","10","7","8"
"2011","(Married) couple without C.","5.68","7","211","0","4","8","10","10","5.2","6.16","0","10","6","7"
"2011","1-pers.-HH","4.76","5","121","0","0","8","9","10","4.12","5.4","0","10","5","6"
"2011","Couple + C. GT 16 ","6.13","7","171","1","5","8","10","10","5.7","6.56","0","10","6","7"
"2011","Couple + C. LE 16","7.43","8","5549","4","6","9","10","10","7.37","7.49","0","10","8","8"
"2011","Couple + C. LE and GT 16","7.31","8","431","5","6","9","10","10","7.1","7.52","0","10","8","8"
"2011","Single parent","6.57","8","694","2","5","9","10","10","6.37","6.77","0","10","8","8"
"2012","(Married) couple without C.","5.44","6","162","0","4","8","10","10","4.92","5.96","0","10","5","7"
"2012","1-pers.-HH","6.83","8","119","2","5","9","10","10","6.25","7.41","0","10","6","8"
"2012","Couple + C. GT 16 ","5.89","6","127","0","5","8","9","10","5.38","6.4","0","10","5","7"
"2012","Couple + C. LE 16","7.5","8","5171","5","7","9","10","10","7.44","7.56","0","10","8","8"
"2012","Couple + C. LE and GT 16","6.99","8","442","4","5","9","10","10","6.78","7.2","0","10","8","8"
"2012","Single parent","6.87","8","622","3","5","9","10","10","6.66","7.08","0","10","8","8"
