"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1997","Full Time","Rural Area","6.67","7","587","3","5","8","9","10","6.49","6.85","0","10","7","7"
"1997","Full Time","Urban Area","6.3","7","1079","3","5","8","9","10","6.16","6.44","0","10","7","7"
"1997","Not Working","Rural Area","6.84","7","278","3","5","9","10","10","6.56","7.12","0","10","7","8"
"1997","Not Working","Urban Area","6.02","6","637","2","5","8","9","10","5.82","6.22","0","10","6","7"
"1997","Part Time","Rural Area","6.47","7","299","3","5","8","10","10","6.19","6.75","0","10","7","8"
"1997","Part Time","Urban Area","6.49","7","580","4","5","8","9","10","6.31","6.67","0","10","7","7"
"1998","Full Time","Rural Area","6.54","7","636","3","5","8","10","10","6.36","6.72","0","10","7","7"
"1998","Full Time","Urban Area","6.57","7","1107","3","5","8","9","10","6.43","6.71","0","10","7","7"
"1998","Not Working","Rural Area","6.54","7","324","3","5","9","10","10","6.27","6.81","0","10","7","7"
"1998","Not Working","Urban Area","6.27","7","663","2","5","8","10","10","6.08","6.46","0","10","7","7"
"1998","Part Time","Rural Area","6.87","8","308","3","6","9","10","10","6.6","7.14","0","10","7","8"
"1998","Part Time","Urban Area","6.7","7","638","3","5","9","10","10","6.5","6.9","0","10","7","7"
"1999","Full Time","Rural Area","6.55","7","641","3","5","8","10","10","6.37","6.73","0","10","7","7"
"1999","Full Time","Urban Area","6.48","7","1093","3","5","8","9","10","6.34","6.62","0","10","7","7"
"1999","Not Working","Rural Area","6.69","7","300","3","5","8","10","10","6.4","6.98","0","10","7","8"
"1999","Not Working","Urban Area","6.7","7","604","3","5","8","10","10","6.51","6.89","0","10","7","7"
"1999","Part Time","Rural Area","6.02","6","332","2","4","8","10","10","5.74","6.3","0","10","6","7"
"1999","Part Time","Urban Area","6.73","7","646","3","5","8","10","10","6.55","6.91","0","10","7","8"
"2000","Full Time","Rural Area","6.55","7","1017","3","5","8","10","10","6.39","6.71","0","10","7","7"
"2000","Full Time","Urban Area","6.49","7","1833","3","5","8","10","10","6.38","6.6","0","10","7","7"
"2000","Not Working","Rural Area","6.5","7","463","1","5","9","10","10","6.23","6.77","0","10","7","8"
"2000","Not Working","Urban Area","6.44","7","1050","2","5","8","10","10","6.27","6.61","0","10","7","7"
"2000","Part Time","Rural Area","6.64","7","512","3","5","9","10","10","6.42","6.86","0","10","7","8"
"2000","Part Time","Urban Area","6.58","7","1067","2","5","9","10","10","6.42","6.74","0","10","7","7"
"2001","Full Time","Rural Area","6.39","7","724","2","5","8","10","10","6.19","6.59","0","10","7","7"
"2001","Full Time","Urban Area","6.32","7","1362","3","5","8","9","10","6.18","6.46","0","10","7","7"
"2001","Not Working","Rural Area","6.44","7","359","2","5","9","10","10","6.15","6.73","0","10","7","7"
"2001","Not Working","Urban Area","6.15","7","758","0","5","8","10","10","5.95","6.35","0","10","7","7"
"2001","Part Time","Rural Area","6.73","7","421","2","5","9","10","10","6.47","6.99","0","10","7","8"
"2001","Part Time","Urban Area","6.81","8","775","3","5","9","10","10","6.62","7","0","10","8","8"
"2002","Full Time","Rural Area","6.35","7","641","2","5","8","9","10","6.15","6.55","0","10","7","7"
"2002","Full Time","Urban Area","6.36","7","1348","3","5","8","9","10","6.23","6.49","0","10","7","7"
"2002","Not Working","Rural Area","6.37","7","291","2","5","9","10","10","6.04","6.7","0","10","7","7"
"2002","Not Working","Urban Area","6.28","7","665","2","5","8","10","10","6.08","6.48","0","10","7","7"
