"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","East Germany","Female","7.59","8","782","4","6","10","10","10","7.41","7.77","0","10","8","9"
"1990","East Germany","Male","7.46","8","701","3","6","10","10","10","7.26","7.66","0","10","8","8"
"1990","West Germany","Female","","","","","","","","","","","","","",""
"1990","West Germany","Male","","","","","","","","","","","","","",""
"1991","East Germany","Female","","","","","","","","","","","","","",""
"1991","East Germany","Male","","","","","","","","","","","","","",""
"1991","West Germany","Female","","","","","","","","","","","","","",""
"1991","West Germany","Male","","","","","","","","","","","","","",""
"1992","East Germany","Female","","","","","","","","","","","","","",""
"1992","East Germany","Male","","","","","","","","","","","","","",""
"1992","West Germany","Female","","","","","","","","","","","","","",""
"1992","West Germany","Male","","","","","","","","","","","","","",""
"1993","East Germany","Female","","","","","","","","","","","","","",""
"1993","East Germany","Male","","","","","","","","","","","","","",""
"1993","West Germany","Female","","","","","","","","","","","","","",""
"1993","West Germany","Male","","","","","","","","","","","","","",""
"1994","East Germany","Female","","","","","","","","","","","","","",""
"1994","East Germany","Male","","","","","","","","","","","","","",""
"1994","West Germany","Female","","","","","","","","","","","","","",""
"1994","West Germany","Male","","","","","","","","","","","","","",""
"1995","East Germany","Female","","","","","","","","","","","","","",""
"1995","East Germany","Male","","","","","","","","","","","","","",""
"1995","West Germany","Female","","","","","","","","","","","","","",""
"1995","West Germany","Male","","","","","","","","","","","","","",""
"1996","East Germany","Female","","","","","","","","","","","","","",""
"1996","East Germany","Male","","","","","","","","","","","","","",""
"1996","West Germany","Female","","","","","","","","","","","","","",""
"1996","West Germany","Male","","","","","","","","","","","","","",""
"1997","East Germany","Female","7.1","7","439","4","5","9","10","10","6.89","7.31","0","10","7","8"
"1997","East Germany","Male","6.36","7","396","3","5","8","9","10","6.13","6.59","0","10","7","7"
"1997","West Germany","Female","6.25","7","1387","3","5","8","9","10","6.12","6.38","0","10","7","7"
"1997","West Germany","Male","6.38","7","1238","3","5","8","9","10","6.25","6.51","0","10","7","7"
"1998","East Germany","Female","7.28","8","475","4","6","9","10","10","7.07","7.49","0","10","7","8"
"1998","East Germany","Male","6.81","7","415","3","5","8","10","10","6.59","7.03","0","10","7","7"
"1998","West Germany","Female","6.46","7","1460","2","5","8","10","10","6.33","6.59","0","10","7","7"
"1998","West Germany","Male","6.42","7","1326","3","5","8","9","10","6.29","6.55","0","10","7","7"
"1999","East Germany","Female","6.84","7","456","3","5","9","10","10","6.62","7.06","0","10","7","8"
"1999","East Germany","Male","6.57","7","415","3","5","8","10","10","6.35","6.79","0","10","7","7"
"1999","West Germany","Female","6.55","7","1450","3","5","8","10","10","6.42","6.68","0","10","7","7"
"1999","West Germany","Male","6.49","7","1295","3","5","8","9","10","6.36","6.62","0","10","7","7"
"2000","East Germany","Female","6.98","8","625","3","5","9","10","10","6.78","7.18","0","10","7","8"
"2000","East Germany","Male","6.48","7","544","3","5","8","10","10","6.26","6.7","0","10","7","7"
"2000","West Germany","Female","6.48","7","2532","2","5","8","10","10","6.37","6.59","0","10","7","7"
"2000","West Germany","Male","6.47","7","2243","3","5","8","10","10","6.36","6.58","0","10","7","7"
"2001","East Germany","Female","6.66","7","440","3","5","9","10","10","6.4","6.92","0","10","7","8"
"2001","East Germany","Male","6.3","7","425","2","5","8","10","10","6.03","6.57","0","10","6","7"
"2001","West Germany","Female","6.48","7","1853","2","5","9","10","10","6.36","6.6","0","10","7","8"
"2001","West Germany","Male","6.38","7","1681","2","5","8","10","10","6.26","6.5","0","10","7","7"
"2002","East Germany","Female","6.81","7","401","3","5","9","10","10","6.56","7.06","0","10","7","8"
"2002","East Germany","Male","6.61","7","369","3","5","8","9","10","6.36","6.86","0","10","7","7"
"2002","West Germany","Female","6.37","7","1715","3","5","8","10","10","6.25","6.49","0","10","7","7"
"2002","West Germany","Male","6.34","7","1624","3","5","8","9","10","6.22","6.46","0","10","7","7"
"2003","East Germany","Female","6.2","7","1194","2","5","8","9","10","6.06","6.34","0","10","6","7"
"2003","East Germany","Male","6.01","6","1147","3","5","8","9","10","5.87","6.15","0","10","6","6"
"2003","West Germany","Female","6.25","7","3595","3","5","8","10","10","6.17","6.33","0","10","7","7"
"2003","West Germany","Male","6.31","7","3329","3","5","8","9","10","6.23","6.39","0","10","7","7"
"2004","East Germany","Female","6.61","7","464","3","5","9","10","10","6.36","6.86","0","10","7","8"
"2004","East Germany","Male","6.07","6","422","2","5","8","9","10","5.81","6.33","0","10","6","7"
"2004","West Germany","Female","6.22","7","1581","2","5","8","10","10","6.09","6.35","0","10","7","7"
"2004","West Germany","Male","6.3","7","1447","3","5","8","9","10","6.17","6.43","0","10","7","7"
"2005","East Germany","Female","6.41","7","469","1","5","9","10","10","6.13","6.69","0","10","7","8"
"2005","East Germany","Male","6.07","7","440","0","5","8","10","10","5.8","6.34","0","10","7","7"
"2005","West Germany","Female","6.06","7","1482","2","4","8","10","10","5.92","6.2","0","10","7","7"
"2005","West Germany","Male","6.12","7","1341","2","5","8","9","10","5.98","6.26","0","10","7","7"
"2006","East Germany","Female","6.92","8","464","2","6","9","10","10","6.68","7.16","0","10","8","8"
"2006","East Germany","Male","6.53","7","409","3","5","8","10","10","6.29","6.77","0","10","7","8"
"2006","West Germany","Female","5.87","7","1438","1","4","8","9","10","5.72","6.02","0","10","7","7"
"2006","West Germany","Male","6.05","7","1291","1","5","8","9","10","5.9","6.2","0","10","7","7"
"2007","East Germany","Female","6.39","8","460","0","5","9","9","10","6.13","6.65","0","10","7","8"
"2007","East Germany","Male","6.43","7","393","1","5","8","10","10","6.16","6.7","0","10","7","8"
"2007","West Germany","Female","6.03","7","1360","1","4","8","10","10","5.88","6.18","0","10","7","7"
"2007","West Germany","Male","6.23","7","1220","2","5","8","9","10","6.09","6.37","0","10","7","7"
"2008","East Germany","Female","7.45","8","390","3","7","9","10","10","7.21","7.69","0","10","8","8"
"2008","East Germany","Male","6.94","8","342","3","6","9","10","10","6.69","7.19","0","10","7","8"
"2008","West Germany","Female","6.48","7","1097","3","5","8","10","10","6.33","6.63","0","10","7","7"
"2008","West Germany","Male","6.48","7","1041","3","5","8","9","10","6.33","6.63","0","10","7","7"
"2009","East Germany","Female","7.03","8","383","3","5","9","10","10","6.77","7.29","0","10","8","8"
"2009","East Germany","Male","7.17","8","342","4","6","9","10","10","6.91","7.43","0","10","8","8"
"2009","West Germany","Female","6.64","8","1022","2","5","9","10","10","6.47","6.81","0","10","7","8"
"2009","West Germany","Male","6.37","7","938","2","5","8","9","10","6.21","6.53","0","10","7","8"
"2010","East Germany","Female","7.3","8","851","3","6","9","10","10","7.13","7.47","0","10","8","8"
"2010","East Germany","Male","6.9","7","678","4","5","9","10","10","6.72","7.08","0","10","8","8"
