"year","e11103","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1997","Full Time","East Germany","6.57","7","489","4","5","8","9","10","6.36","6.78","0","10","7","7"
"1997","Full Time","West Germany","6.37","7","1177","3","5","8","9","10","6.23","6.51","0","10","7","7"
"1997","Not Working","East Germany","7.09","7","154","5","5","9","10","10","6.71","7.47","0","10","7","8"
"1997","Not Working","West Germany","6.13","6","761","2","4","8","10","10","5.95","6.31","0","10","7","7"
"1997","Part Time","East Germany","6.82","7","192","4","5","9","10","10","6.49","7.15","0","10","7","8"
"1997","Part Time","West Germany","6.42","7","687","3","5","8","9","10","6.25","6.59","0","10","7","7"
"1998","Full Time","East Germany","6.83","7","511","4","5","8","10","10","6.63","7.03","0","10","7","8"
"1998","Full Time","West Germany","6.49","7","1232","3","5","8","9","10","6.36","6.62","0","10","7","7"
"1998","Not Working","East Germany","7.46","8","171","5","7","9","10","10","7.13","7.79","0","10","7","8"
"1998","Not Working","West Germany","6.19","7","816","2","5","8","10","10","6.01","6.37","0","10","7","7"
"1998","Part Time","East Germany","7.24","8","208","4","6","9","10","10","6.91","7.57","0","10","7","8"
"1998","Part Time","West Germany","6.65","7","738","3","5","9","10","10","6.47","6.83","0","10","7","7"
"1999","Full Time","East Germany","6.72","7","489","3","5","8","10","10","6.51","6.93","0","10","7","7"
"1999","Full Time","West Germany","6.45","7","1245","3","5","8","9","10","6.32","6.58","0","10","7","7"
"1999","Not Working","East Germany","6.93","7.44","170","3","5","9","10","10","6.55","7.31","0","10","7","8"
"1999","Not Working","West Germany","6.65","7","734","3","5","8","10","10","6.47","6.83","0","10","7","7"
"1999","Part Time","East Germany","6.47","7","212","3","5","8","10","10","6.15","6.79","0","10","7","7"
"1999","Part Time","West Germany","6.52","7","766","3","5","8","10","10","6.34","6.7","0","10","7","7"
"2000","Full Time","East Germany","6.69","7","653","3","5","8","10","10","6.5","6.88","0","10","7","7"
"2000","Full Time","West Germany","6.46","7","2197","3","5","8","10","10","6.35","6.57","0","10","7","7"
"2000","Not Working","East Germany","6.31","7","250","0","5","9","10","10","5.93","6.69","0","10","7","8"
"2000","Not Working","West Germany","6.48","7","1263","2","5","8","10","10","6.33","6.63","0","10","7","7"
"2000","Part Time","East Germany","7.25","8","264","5","6","9","10","10","6.98","7.52","0","10","7","8"
"2000","Part Time","West Germany","6.49","7","1315","2","5","8","10","10","6.34","6.64","0","10","7","7"
"2001","Full Time","East Germany","6.3","7","436","2","5","8","9","10","6.04","6.56","0","10","7","7"
"2001","Full Time","West Germany","6.35","7","1650","2","5","8","10","10","6.23","6.47","0","10","7","7"
"2001","Not Working","East Germany","6.36","7","212","2","5","8","10","10","5.97","6.75","0","10","7","8"
"2001","Not Working","West Germany","6.21","7","905","0","5","8","10","10","6.03","6.39","0","10","7","7"
"2001","Part Time","East Germany","6.96","7.26","217","3","5","9","10","10","6.59","7.33","0","10","7","8"
"2001","Part Time","West Germany","6.76","8","979","2","5","9","10","10","6.59","6.93","0","10","7","8"
"2002","Full Time","East Germany","6.6","7","410","3","5","8","9","10","6.37","6.83","0","10","7","8"
"2002","Full Time","West Germany","6.31","7","1579","3","5","8","9","10","6.19","6.43","0","10","7","7"
"2002","Not Working","East Germany","6.83","7.52","165","3","6","9","10","10","6.42","7.24","0","10","7","8"
"2002","Not Working","West Germany","6.22","7","791","2","5","8","10","10","6.03","6.41","0","10","7","7"
"2002","Part Time","East Germany","6.85","7","195","4","5","9","10","10","6.5","7.2","0","10","7","8"
"2002","Part Time","West Germany","6.56","7","969","3","5","8","10","10","6.4","6.72","0","10","7","7"
"2003","Full Time","East Germany","6.09","6","1201","3","5","8","9","10","5.96","6.22","0","10","6","7"
"2003","Full Time","West Germany","6.22","7","3266","3","5","8","9","10","6.14","6.3","0","10","7","7"
"2003","Not Working","East Germany","5.87","6","611","2","5","8","9","10","5.67","6.07","0","10","6","6"
"2003","Not Working","West Germany","6.33","7","1669","3","5","8","10","10","6.21","6.45","0","10","6","7"
"2003","Part Time","East Germany","6.42","7","529","3","5","8","10","10","6.21","6.63","0","10","6","7"
"2003","Part Time","West Germany","6.34","7","1989","3","5","8","10","10","6.23","6.45","0","10","7","7"
"2004","Full Time","East Germany","6.36","7","427","3","5","8","9","10","6.11","6.61","0","10","7","7"
"2004","Full Time","West Germany","6.24","7","1383","3","5","8","9","10","6.11","6.37","0","10","7","7"
"2004","Not Working","East Germany","6.11","6","209","2","5","8","10","10","5.71","6.51","0","10","6","7"
"2004","Not Working","West Germany","6.12","7","718","2","5","8","10","10","5.92","6.32","0","10","7","7"
"2004","Part Time","East Germany","6.52","7","250","2","5","9","9","10","6.18","6.86","0","10","7","8"
"2004","Part Time","West Germany","6.4","7","927","3","5","8","10","10","6.23","6.57","0","10","7","7"
"2005","Full Time","East Germany","6.57","7","436","2","5","9","10","10","6.31","6.83","0","10","7","8"
"2005","Full Time","West Germany","6.16","7","1307","2","5","8","9","10","6.02","6.3","0","10","7","7"
"2005","Not Working","East Germany","5.31","5","208","0","2","8","10","10","4.83","5.79","0","10","5","7"
"2005","Not Working","West Germany","6.03","7","638","0","4","8","10","10","5.81","6.25","0","10","7","7"
"2005","Part Time","East Germany","6.51","7","265","1","5","9","10","10","6.17","6.85","0","10","7","8"
"2005","Part Time","West Germany","6.02","7","878","1","4","8","10","10","5.84","6.2","0","10","6","7"
"2006","Full Time","East Germany","6.79","7.26","425","3","5","8","10","10","6.56","7.02","0","10","7","8"
"2006","Full Time","West Germany","6.07","7","1229","2","4","8","9","10","5.92","6.22","0","10","6","7"
"2006","Not Working","East Germany","6.27","7","196","0","5","8","10","10","5.84","6.7","0","10","7","8"
"2006","Not Working","West Germany","5.68","6","660","0","4","8","10","10","5.45","5.91","0","10","6","7"
"2006","Part Time","East Germany","6.97","8","252","4","5","9","10","10","6.71","7.23","0","10","8","8"
"2006","Part Time","West Germany","6.02","7","840","2","4","8","9","10","5.83","6.21","0","10","7","7"
"2007","Full Time","East Germany","6.65","8","413","2","5","8","10","10","6.4","6.9","0","10","7","8"
"2007","Full Time","West Germany","6.34","7","1180","3","5","8","9","10","6.2","6.48","0","10","7","7"
"2007","Not Working","East Germany","5.78","7","179","0","4","9","9","10","5.29","6.27","0","10","7","7"
"2007","Not Working","West Germany","5.87","7","589","0","4","8","10","10","5.63","6.11","0","10","7","7"
"2007","Part Time","East Germany","6.53","8","261","0","5","9","10","10","6.2","6.86","0","10","7","8"
"2007","Part Time","West Germany","6.02","7","811","1","4","8","10","10","5.83","6.21","0","10","7","7"
"2008","Full Time","East Germany","7.34","8","378","5","6","9","10","10","7.1","7.58","0","10","8","8"
"2008","Full Time","West Germany","6.56","7","990","3","5","8","9","10","6.41","6.71","0","10","7","7"
"2008","Not Working","East Germany","7.08","8","116","3","6","9","10","10","6.61","7.55","0","10","7","8"
"2008","Not Working","West Germany","6.48","7","432","1","5","8","10","10","6.21","6.75","0","10","7","8"
"2008","Part Time","East Germany","7.09","8","238","2","6","9","10","10","6.78","7.4","0","10","7","8"
"2008","Part Time","West Germany","6.37","7","716","3","5","8","9","10","6.19","6.55","0","10","7","7"
"2009","Full Time","East Germany","7.24","8","391","4","6","9","10","10","7.01","7.47","0","10","8","8"
